
[00:00:00.000 --> 00:00:05.040]  繼續《家庭培訓》這個系列的第四堂
[00:17:09.640 --> 00:17:11.440]  死了也歸海洋
[00:17:11.440 --> 00:17:13.640]  所以這就是那個pattern
[00:17:13.640 --> 00:17:16.040]  所以當神做人的時候
[00:17:16.040 --> 00:17:18.040]  他是對著自己說的
[00:17:18.040 --> 00:17:22.040]  我們要照我們的形象做人
[00:17:22.040 --> 00:17:23.840]  所以人是出自於神
[00:17:23.840 --> 00:17:26.840]  靠神去sustain我們的生命
[00:17:26.840 --> 00:17:28.840]  死了歸回神
[00:17:28.840 --> 00:17:29.640]  所以這個就是這樣
[00:17:29.640 --> 00:17:31.240]  當然我們的身體從土而來
[00:17:31.240 --> 00:17:33.440]  所以土歸土
[00:17:33.440 --> 00:17:36.240]  所以神說這個本質就是這樣
[00:17:36.240 --> 00:17:39.040]  但萬一有一天當你說
[00:17:39.040 --> 00:17:40.640]  我覺得吃了生命樹的果子
[00:17:40.640 --> 00:17:42.040]  我跟神一樣有智慧
[00:17:42.040 --> 00:17:43.640]  自己定對錯
[00:17:43.640 --> 00:17:45.640]  我就可以independent
[00:17:45.640 --> 00:17:46.840]  不理你了
[00:17:46.840 --> 00:17:50.040]  就好像植物決定要離開土一樣
[00:17:50.040 --> 00:17:51.240]  你就要死亡
[00:17:51.240 --> 00:17:53.440]  這是一個natural consequence
[00:17:53.440 --> 00:17:54.640]  所以神說得很清楚
[00:17:54.640 --> 00:17:57.240]  如果有一天你決定要不聽我的話
[00:17:57.240 --> 00:17:58.440]  要離開我
[00:17:58.440 --> 00:18:00.040]  你要independent
[00:18:00.040 --> 00:18:02.440]  這個natural consequence就是
[00:18:02.440 --> 00:18:03.840]  你就死亡
[00:18:03.840 --> 00:18:05.640]  你吃那個就死了
[00:18:05.640 --> 00:18:07.440]  那個靈裡面的生命已經死了
[00:18:07.440 --> 00:18:09.040]  身體的生命慢慢都枯萎
[00:18:09.040 --> 00:18:12.440]  最後塵歸塵 土歸土
[00:18:12.440 --> 00:18:16.040]  但當夏娃將要去拿那個果子來吃的時候
[00:18:16.040 --> 00:18:17.440]  神知不知道呢
[00:18:17.440 --> 00:18:19.040]  神當然知道
[00:18:19.040 --> 00:18:21.040]  那神為什麼突然間衝過去
[00:18:21.040 --> 00:18:22.240]  一巴掌打過去
[00:18:22.240 --> 00:18:24.240]  掩蓋他呢
[00:18:24.240 --> 00:18:25.240]  不會的
[00:18:25.240 --> 00:18:28.640]  神是讓你懂得make這個choice
[00:18:28.640 --> 00:18:31.040]  然後你會suffer
[00:18:31.040 --> 00:18:32.840]  from那個natural consequence
[00:18:32.840 --> 00:18:34.640]  神說得很清楚就是這樣
[00:18:34.640 --> 00:18:37.040]  如果你吃的話
[00:18:37.040 --> 00:18:38.840]  你的生命從我而來
[00:18:38.840 --> 00:18:40.440]  靠我而活
[00:18:40.440 --> 00:18:41.840]  你永遠都屬於我的
[00:18:41.840 --> 00:18:44.640]  但你想independent離開我
[00:18:44.640 --> 00:18:49.040]  所承擔的後果就是生命的死亡
[00:18:49.040 --> 00:18:51.640]  神是讓這個natural consequence
[00:18:51.640 --> 00:18:55.040]  shape我們重新回到祂身邊
[00:18:55.040 --> 00:18:57.040]  所以祂不是中間
[00:18:57.040 --> 00:19:00.040]  所以當有時候我們會誤會了
[00:19:00.040 --> 00:19:01.840]  神的管教是不是指那些
[00:19:01.840 --> 00:19:03.840]  神會出手一巴掌打過來那些
[00:19:03.840 --> 00:19:04.840]  突然間有個癌症
[00:19:04.840 --> 00:19:06.040]  是不是神出手呢
[00:19:06.040 --> 00:19:08.440]  神是在說這件事
[00:19:08.440 --> 00:19:10.440]  不要誤會
[00:19:10.440 --> 00:19:13.240]  保羅在羅馬書講得很清楚
[00:19:13.240 --> 00:19:14.240]  神是有憤怒的
[00:19:14.240 --> 00:19:15.840]  the wrath of God
[00:19:15.840 --> 00:19:17.240]  但神的憤怒
[00:19:17.240 --> 00:19:19.440]  你會發覺在基督裡面是不同的
[00:19:19.440 --> 00:19:20.640]  因為神的憤怒
[00:19:20.640 --> 00:19:22.040]  當基督在十教上
[00:19:22.040 --> 00:19:23.240]  神的憤怒
[00:19:23.240 --> 00:19:26.040]  是經過一次過傾瀉在基督身上
[00:19:26.040 --> 00:19:28.040]  所以神再看你的時候
[00:19:28.040 --> 00:19:30.640]  神不會再用憤怒去對你
[00:19:30.640 --> 00:19:31.840]  是沒有可能的
[00:19:31.840 --> 00:19:33.640]  但如果你在基督以外
[00:19:33.640 --> 00:19:35.440]  就是你自己承擔神的憤怒
[00:19:35.440 --> 00:19:37.040]  但我指的是在基督裡面
[00:19:37.040 --> 00:19:38.640]  你經歷了基督徒的話
[00:19:38.640 --> 00:19:42.440]  神是不可能再用憤怒去對你
[00:19:42.440 --> 00:19:45.040]  神的管教一定是出於愛
[00:19:45.040 --> 00:19:47.640]  而那種愛的管教方式
[00:19:47.640 --> 00:19:49.040]  是不是神主動出手
[00:19:49.040 --> 00:19:53.040]  去有一個強制性懲罰
[00:19:53.040 --> 00:19:53.840]  不是
[00:19:53.840 --> 00:19:55.240]  神只是
[00:19:55.240 --> 00:19:57.840]  如果你看希伯來書
[00:19:57.840 --> 00:19:59.040]  講到神管教的時候
[00:19:59.040 --> 00:20:00.440]  上下文所講的
[00:20:00.440 --> 00:20:02.240]  不是神出手管教
[00:20:02.240 --> 00:20:05.040]  他是在講當你追求神這條路的時候
[00:20:05.040 --> 00:20:07.240]  你自然會遇到一些挑戰
[00:20:07.240 --> 00:20:10.240]  有時候神會立刻拿走那些難處
[00:20:10.240 --> 00:20:12.040]  是讓你去繼續
[00:20:12.040 --> 00:20:14.040]  透過那些自然的後果
[00:20:14.040 --> 00:20:16.040]  你當作是承擔面對
[00:20:16.040 --> 00:20:18.040]  是靠著神去面對的時候
[00:20:18.040 --> 00:20:19.240]  你變得老練
[00:20:19.240 --> 00:20:20.640]  你變得成熟
[00:20:20.640 --> 00:20:22.240]  他是透過這個方式
[00:20:22.240 --> 00:20:23.640]  神會造就
[00:20:23.640 --> 00:20:24.440]  去形成
[00:20:24.440 --> 00:20:25.240]  去磨練
[00:20:25.240 --> 00:20:26.040]  去管教
[00:20:26.040 --> 00:20:27.640]  祂所愛的兒女
[00:20:27.640 --> 00:20:28.440]  是這個意思
[00:20:28.440 --> 00:20:29.840]  所以不是說神
[00:20:29.840 --> 00:20:31.440]  意思不是說神主動出手
[00:20:31.440 --> 00:20:32.840]  去一巴掌打過來
[00:20:32.840 --> 00:20:34.040]  不是說那些
[00:20:34.040 --> 00:20:35.840]  所以神的管教方式
[00:20:35.840 --> 00:20:36.840]  你看到祂是
[00:20:36.840 --> 00:20:38.640]  well utilize
[00:20:38.640 --> 00:20:41.440]  一些我們需要去承擔的責任
[00:20:41.440 --> 00:20:43.440]  和一些consequence
[00:20:43.440 --> 00:20:44.640]  去幫我們
[00:20:44.640 --> 00:20:46.040]  去成長
[00:20:46.040 --> 00:20:47.840]  我記得我讀書的時候
[00:20:47.840 --> 00:20:49.240]  其中一個summer
[00:20:49.240 --> 00:20:51.440]  我roommate的妹妹
[00:20:51.440 --> 00:20:54.240]  當時剛剛大學一年
[00:20:54.240 --> 00:20:55.040]  第一年
[00:20:55.040 --> 00:20:58.240]  就幸不幸地懷孕
[00:20:58.240 --> 00:20:59.640]  生了個女兒
[00:20:59.640 --> 00:21:02.840]  她老公當時也是在讀書
[00:21:02.840 --> 00:21:05.840]  而且是一個非常不負責任的爸爸
[00:21:05.840 --> 00:21:08.240]  又染上了賭錢的賭癮
[00:21:08.240 --> 00:21:10.640]  所以基本上不是在家
[00:21:10.640 --> 00:21:11.440]  那個summer
[00:21:11.440 --> 00:21:12.640]  剛好我有個同學
[00:21:12.640 --> 00:21:14.440]  從外州過來探我
[00:21:14.440 --> 00:21:16.240]  跟我住了一個summer
[00:21:16.240 --> 00:21:17.640]  我們兩個那個summer
[00:21:17.640 --> 00:21:19.440]  心裡有空
[00:21:19.440 --> 00:21:20.440]  做什麼呢
[00:21:20.440 --> 00:21:22.640]  幫她照顧女兒
[00:21:22.640 --> 00:21:25.640]  就做了一個summer babysitter
[00:21:25.640 --> 00:21:27.240]  她女兒剛出生的時候
[00:21:27.240 --> 00:21:29.040]  我記得我們就問
[00:21:29.040 --> 00:21:31.040]  通常第一個處理就是
[00:21:31.040 --> 00:21:32.640]  女兒不肯吃東西的問題
[00:21:32.640 --> 00:21:35.440]  我們兩個人就在想
[00:21:35.440 --> 00:21:37.440]  有什麼方法可以讓她
[00:21:37.440 --> 00:21:39.040]  吃東西吃得好一點呢
[00:21:39.040 --> 00:21:40.840]  我們就在想
[00:21:40.840 --> 00:21:41.640]  common sense
[00:21:41.640 --> 00:21:42.840]  什麼時候最肚餓
[00:21:42.840 --> 00:21:43.440]  我們就想
[00:21:43.440 --> 00:21:45.040]  游完水的時候最肚餓
[00:21:45.040 --> 00:21:46.440]  我就帶她游水
[00:21:46.440 --> 00:21:47.440]  那時候住apartment
[00:21:47.440 --> 00:21:48.440]  下面有個泳池
[00:21:48.440 --> 00:21:50.840]  帶著女兒在那裡游半個小時
[00:21:50.840 --> 00:21:51.840]  游完半個小時
[00:21:51.840 --> 00:21:53.440]  女兒就很肚餓了
[00:21:53.440 --> 00:21:55.440]  大大大大地吃
[00:21:55.440 --> 00:21:57.040]  就解決了吃東西的問題
[00:21:57.040 --> 00:21:58.440]  piece of cake
[00:21:58.440 --> 00:22:00.640]  接著下一個問題來了
[00:22:00.640 --> 00:22:02.040]  就是她吃太多
[00:22:02.040 --> 00:22:04.240]  有一段時間
[00:22:04.240 --> 00:22:05.040]  無論你餵什麼
[00:22:05.040 --> 00:22:06.040]  她就嘔什麼
[00:22:06.040 --> 00:22:08.840]  後來就帶她女兒去看醫生
[00:22:08.840 --> 00:22:11.040]  醫生就對著我們兩個說
[00:22:11.040 --> 00:22:13.240]  我嚴重的警告你們兩個
[00:22:13.240 --> 00:22:15.840]  不要再用這個方式餵這個baby
[00:22:15.840 --> 00:22:17.240]  因為她六個月大
[00:22:17.240 --> 00:22:20.040]  但她的體重已經一歲半的體重了
[00:22:20.040 --> 00:22:21.840]  你看她像一張佛一樣
[00:22:21.840 --> 00:22:22.640]  我們怎麼知道
[00:22:22.640 --> 00:22:24.840]  我們以為baby就是一張佛才可愛
[00:22:24.840 --> 00:22:26.640]  我又喜歡紅的
[00:22:26.640 --> 00:22:28.640]  look like a bear
[00:22:28.640 --> 00:22:30.640]  但你知道這些baby
[00:22:30.640 --> 00:22:31.840]  如果吃大了胃口
[00:22:31.840 --> 00:22:32.840]  要收起來
[00:22:32.840 --> 00:22:35.640]  那個痛苦就真是
[00:22:35.640 --> 00:22:38.640]  這幾年前我去德州開會的時候
[00:22:38.640 --> 00:22:42.240]  有機會見到以前大過的這個baby
[00:22:42.240 --> 00:22:43.840]  現在已經high school了
[00:22:43.840 --> 00:22:48.040]  但是體重一直都沒有減下來
[00:22:48.040 --> 00:22:49.240]  如果一天嫁不出
[00:22:49.240 --> 00:22:53.240]  我都要背上某一部分的責任
[00:22:53.240 --> 00:22:55.240]  後來父母跟我說
[00:22:55.240 --> 00:22:58.240]  不是這樣叫她吃東西的
[00:22:58.240 --> 00:23:01.240]  通常管教很簡單
[00:23:01.240 --> 00:23:03.240]  你叫小孩吃東西
[00:23:03.240 --> 00:23:06.240]  你跟她定時間
[00:23:06.240 --> 00:23:07.240]  六點開飯
[00:23:07.240 --> 00:23:09.240]  你有一個小時的時間吃
[00:23:09.240 --> 00:23:10.240]  一個小時的時間
[00:23:10.240 --> 00:23:11.240]  我又不會打你
[00:23:11.240 --> 00:23:12.240]  逼你吃
[00:23:12.240 --> 00:23:14.240]  你決定吃不吃
[00:23:14.240 --> 00:23:15.240]  不過我告訴你
[00:23:15.240 --> 00:23:17.240]  下一餐就是明天六點
[00:23:17.240 --> 00:23:18.240]  就這麼簡單
[00:23:18.240 --> 00:23:20.240]  我告訴你一個natural consequence
[00:23:20.240 --> 00:23:21.240]  如果你現在不吃
[00:23:21.240 --> 00:23:23.240]  今晚你會很餓
[00:23:23.240 --> 00:23:25.240]  當然你也有選擇
[00:23:25.240 --> 00:23:26.240]  你可以選擇乖乖睡覺
[00:23:26.240 --> 00:23:28.240]  餓的感覺就很快消失
[00:23:28.240 --> 00:23:30.240]  又或者你可以醒著不停哭
[00:23:30.240 --> 00:23:31.240]  不停的餓
[00:23:31.240 --> 00:23:33.240]  我都會陪著你哄你
[00:23:33.240 --> 00:23:35.240]  不過下一餐飯就六點
[00:23:35.240 --> 00:23:36.240]  我說完就是這樣
[00:23:36.240 --> 00:23:39.240]  她兒子以前一向都不吃飯
[00:23:39.240 --> 00:23:40.240]  吵吵鬧鬧
[00:23:40.240 --> 00:23:41.240]  她就用這一招
[00:23:41.240 --> 00:23:44.240]  有一晚她兒子真的很餓
[00:23:44.240 --> 00:23:46.240]  哭到半夜三點多
[00:23:46.240 --> 00:23:48.240]  她就陪著她兒子哭
[00:23:48.240 --> 00:23:49.240]  我知道你很餓
[00:23:49.240 --> 00:23:50.240]  不過不要緊
[00:23:50.240 --> 00:23:51.240]  再過幾個小時
[00:23:51.240 --> 00:23:52.240]  六點就有飯吃了
[00:23:52.240 --> 00:23:54.240]  六點就有飯吃
[00:23:54.240 --> 00:23:55.240]  她說一次
[00:23:55.240 --> 00:23:57.240]  她讓她兒子一次
[00:23:57.240 --> 00:23:59.240]  嘗試過natural consequence
[00:23:59.240 --> 00:24:02.240]  之後吃飯的問題就徹底解決了
[00:24:02.240 --> 00:24:04.240]  到時候她兒子六點乖乖的
[00:24:04.240 --> 00:24:05.240]  吃完一餐飯
[00:24:05.240 --> 00:24:06.240]  她說是這樣的
[00:24:06.240 --> 00:24:08.240]  我才知道原來是這樣的
[00:24:08.240 --> 00:24:09.240]  你真是有智慧
[00:24:09.240 --> 00:24:11.240]  神都是這樣教的
[00:24:11.240 --> 00:24:13.240]  神都是讓我們適當的
[00:24:13.240 --> 00:24:17.240]  去承擔一些natural consequence
[00:24:17.240 --> 00:24:19.240]  然後我們就成長
[00:24:19.240 --> 00:24:21.240]  我遇過很多父母
[00:24:21.240 --> 00:24:24.240]  想盡各樣的方法
[00:24:24.240 --> 00:24:26.240]  讓他們的子女
[00:24:26.240 --> 00:24:29.240]  不需要承擔任何natural consequence
[00:24:29.240 --> 00:24:33.240]  我有學生買了一輛新車
[00:24:33.240 --> 00:24:34.240]  以他的車期
[00:24:34.240 --> 00:24:36.240]  不應該買新車
[00:24:36.240 --> 00:24:37.240]  就買了一輛新車
[00:24:37.240 --> 00:24:40.240]  買了一輛全新的Audi
[00:24:40.240 --> 00:24:44.240]  落地不夠兩天就total了
[00:24:44.240 --> 00:24:46.240]  如果你作為父母
[00:24:46.240 --> 00:24:48.240]  natural consequence是什麼
[00:24:48.240 --> 00:24:51.240]  你沒車用就繼續坐巴士
[00:24:51.240 --> 00:24:52.240]  但不是的
[00:24:52.240 --> 00:24:54.240]  父母馬上一筆資金過來
[00:24:54.240 --> 00:24:57.240]  兩天之後又一輛全新的Audi
[00:24:57.240 --> 00:24:58.240]  我很難想像
[00:24:58.240 --> 00:25:00.240]  如果小孩在這樣的環境長大
[00:25:00.240 --> 00:25:01.240]  你怎會變成一個
[00:25:01.240 --> 00:25:04.240]  懂得負責任成熟的人呢
[00:25:04.240 --> 00:25:06.240]  你從來沒有承擔過
[00:25:06.240 --> 00:25:09.240]  任何自然的後果
[00:25:09.240 --> 00:25:14.240]  我在教育所做心理輔導實習的時候
[00:25:14.240 --> 00:25:16.240]  其中有一個case
[00:25:16.240 --> 00:25:18.240]  一個很有錢的Alcoholic
[00:25:18.240 --> 00:25:21.240]  我熟悉他的情況之後
[00:25:21.240 --> 00:25:23.240]  我就跟導演說
[00:25:23.240 --> 00:25:25.240]  他基本上沒救
[00:25:25.240 --> 00:25:26.240]  這個case沒辦法
[00:25:26.240 --> 00:25:27.240]  為什麼呢
[00:25:27.240 --> 00:25:30.240]  因為他背後有兩個
[00:25:30.240 --> 00:25:33.240]  經濟實力雄厚的幫兇
[00:25:33.240 --> 00:25:35.240]  就是他父母
[00:25:35.240 --> 00:25:38.240]  因為這兩個人從來沒讓他小孩
[00:25:38.240 --> 00:25:40.240]  suffer 任何natural consequence
[00:25:40.240 --> 00:25:44.240]  所以這個小孩可以party all day
[00:25:44.240 --> 00:25:45.240]  不需要工作
[00:25:45.240 --> 00:25:47.240]  不需要擔心生活
[00:25:47.240 --> 00:25:49.240]  他可以play golf, party
[00:25:49.240 --> 00:25:51.240]  只不過很不幸地
[00:25:51.240 --> 00:25:54.240]  他染上了Alcoholic
[00:25:54.240 --> 00:25:55.240]  大家又不能讓他喝酒
[00:25:55.240 --> 00:25:57.240]  但他又沒有任何的motivation
[00:25:57.240 --> 00:25:58.240]  找一份正業
[00:25:58.240 --> 00:26:00.240]  除非我有機會跟他父母
[00:26:00.240 --> 00:26:03.240]  可以有個傾談的機會
[00:26:03.240 --> 00:26:06.240]  我們心理學稱之為enabler
[00:26:06.240 --> 00:26:07.240]  任何一個psychotic case
[00:26:07.240 --> 00:26:09.240]  背後一定有一個enabler
[00:26:09.240 --> 00:26:11.240]  有人縱容這個人
[00:26:11.240 --> 00:26:12.240]  有人讓這個人
[00:26:12.240 --> 00:26:15.240]  沒辦法承擔任何自然的責任
[00:26:15.240 --> 00:26:18.240]  除非他父母肯斷糧
[00:26:18.240 --> 00:26:19.240]  otherwise
[00:26:19.240 --> 00:26:21.240]  我看不出他有任何的動力
[00:26:21.240 --> 00:26:24.240]  需要去找一份正常的工作
[00:26:24.240 --> 00:26:27.240]  如果你party all day long
[00:26:27.240 --> 00:26:30.240]  很難醫治你的Alcoholic
[00:26:30.240 --> 00:26:33.240]  因為沒有Alcoholic很難party
[00:26:33.240 --> 00:26:36.240]  除非他父母肯合作
[00:26:36.240 --> 00:26:38.240]  不再做這個幫兇
[00:26:38.240 --> 00:26:40.240]  不再不斷供應金錢
[00:26:40.240 --> 00:26:43.240]  這個人不需要受到任何自然的責任
[00:26:43.240 --> 00:26:44.240]  otherwise
[00:26:44.240 --> 00:26:47.240]  這個人基本上是沒救的
[00:26:47.240 --> 00:26:50.240]  所以這就是神給我們的提醒
[00:26:50.240 --> 00:26:53.240]  現在的心理學都是這樣教的
[00:26:53.240 --> 00:26:54.240]  教導小朋友最好是
[00:26:54.240 --> 00:26:56.240]  又管又教
[00:26:56.240 --> 00:26:57.240]  而且管的同時
[00:26:57.240 --> 00:27:00.240]  最好多利用自然的責任
[00:27:00.240 --> 00:27:02.240]  少用made up的
[00:27:02.240 --> 00:27:04.240]  效果不大
[00:27:04.240 --> 00:27:08.240]  但讓孩子承擔一些自然的責任
[00:27:08.240 --> 00:27:09.240]  其實是非常好的
[00:27:09.240 --> 00:27:11.240]  我相信這就是為什麼
[00:27:11.240 --> 00:27:12.240]  Warren Buffet會讓
[00:27:12.240 --> 00:27:13.240]  所有的子女到了大學
[00:27:13.240 --> 00:27:15.240]  拜託他們自己找學費
[00:27:15.240 --> 00:27:16.240]  He has a point
[00:27:16.240 --> 00:27:18.240]  因為他們要承接一個
[00:27:18.240 --> 00:27:22.240]  這麼大的金融帝國的時候
[00:27:22.240 --> 00:27:24.240]  如果你連學費都找不回來
[00:27:24.240 --> 00:27:26.240]  我都看不出你有任何的本事
[00:27:26.240 --> 00:27:28.240]  能夠經營到這個機構
[00:27:28.240 --> 00:27:32.240]  這是第三個我們需要去學習的地方
[00:27:32.240 --> 00:27:37.240]  以你的提醒
[00:27:37.240 --> 00:27:39.240]  大概還有很多的
[00:27:39.240 --> 00:27:41.240]  今天的時間關係就提醒到這裡
[00:27:41.240 --> 00:27:43.240]  接下來我們看一個正面
[00:27:43.240 --> 00:27:44.240]  我們看暖男
[00:27:44.240 --> 00:27:45.240]  我們看完渣男
[00:27:45.240 --> 00:27:46.240]  我們看暖男
[00:27:46.240 --> 00:27:49.240]  暖男給我們有什麼提醒呢
[00:27:49.240 --> 00:27:52.240]  暖男的經文就記載在
[00:27:52.240 --> 00:27:53.240]  這個
[00:27:53.240 --> 00:27:55.240]  還有一節經文我想先讀完
[00:27:55.240 --> 00:27:56.240]  就是三開機上
[00:27:56.240 --> 00:27:58.240]  before我們去到暖男
[00:27:58.240 --> 00:27:59.240]  就是29到30節
[00:27:59.240 --> 00:28:02.240]  因為那裡還說到一個非常重要的點
[00:28:02.240 --> 00:28:05.240]  這裡就說到神藉著神人
[00:28:05.240 --> 00:28:07.240]  去提升義利
[00:28:07.240 --> 00:28:09.240]  有個審判就說你真的不行了
[00:28:09.240 --> 00:28:10.240]  他就這樣說
[00:28:10.240 --> 00:28:13.240]  我所吩咐獻在我居所的祭物
[00:28:13.240 --> 00:28:14.240]  你為何踐踏呢
[00:28:14.240 --> 00:28:17.240]  他在說義利
[00:28:17.240 --> 00:28:19.240]  他說你的問題出於這裡
[00:28:19.240 --> 00:28:24.240]  你尊重你的兒子過於尊重我
[00:28:24.240 --> 00:28:26.240]  這個就是義利的問題
[00:28:26.240 --> 00:28:30.240]  將我文以色列所獻美好的祭物給己
[00:28:30.240 --> 00:28:32.240]  很明顯他是自己吃的
[00:28:32.240 --> 00:28:35.240]  因此耶和華以色列的上帝說
[00:28:35.240 --> 00:28:40.240]  我曾說你和你父家必永遠行在我面前
[00:28:40.240 --> 00:28:43.240]  現在我卻說絕不容你這樣行
[00:28:43.240 --> 00:28:45.240]  神原先是說你永遠的家族
[00:28:45.240 --> 00:28:46.240]  永遠做祭司
[00:28:46.240 --> 00:28:48.240]  但神說No, not right now
[00:28:48.240 --> 00:28:49.240]  如果你再這樣下去
[00:28:49.240 --> 00:28:51.240]  我的審判就臨到了
[00:28:51.240 --> 00:28:53.240]  因為尊重我的
[00:28:53.240 --> 00:28:55.240]  我必看重他
[00:28:55.240 --> 00:28:56.240]  藐視我的
[00:28:56.240 --> 00:29:00.240]  他必被藐視
[00:29:00.240 --> 00:29:02.240]  當我以前讀這段經文的時候
[00:29:02.240 --> 00:29:04.240]  不斷想一個問題
[00:29:04.240 --> 00:29:06.240]  沒理由以你到七十歲
[00:29:06.240 --> 00:29:08.240]  才會了解他的兒子原來是這樣
[00:29:08.240 --> 00:29:10.240]  因為他的兒子不是突然到你七十歲
[00:29:10.240 --> 00:29:11.240]  他變壞的
[00:29:11.240 --> 00:29:13.240]  他的兒子一直都是這樣的人
[00:29:13.240 --> 00:29:15.240]  為何有人七十歲才會明白
[00:29:15.240 --> 00:29:17.240]  原來我的兒子是這樣的呢
[00:29:17.240 --> 00:29:20.240]  到我開始認識很多
[00:29:20.240 --> 00:29:22.240]  例如你有沒有看過
[00:29:22.240 --> 00:29:24.240]  《Kitchen's Nightmare》
[00:29:24.240 --> 00:29:26.240]  你發覺看《Kitchen's Nightmare》
[00:29:26.240 --> 00:29:27.240]  每個開餐館的老闆
[00:29:27.240 --> 00:29:30.240]  都有一種同樣的現象
[00:29:30.240 --> 00:29:32.240]  叫做Deep Level Denial
[00:29:32.240 --> 00:29:33.240]  有沒有看過
[00:29:33.240 --> 00:29:34.240]  所有開餐館的
[00:29:34.240 --> 00:29:36.240]  當Chef Ramsay去到
[00:29:36.240 --> 00:29:38.240]  你的食物真的不行
[00:29:38.240 --> 00:29:40.240]  每個開餐館的人都覺得
[00:29:40.240 --> 00:29:42.240]  我的食物第一
[00:29:42.240 --> 00:29:44.240]  雖然沒有人來光顧
[00:29:44.240 --> 00:29:45.240]  不過我相信我的食物
[00:29:45.240 --> 00:29:47.240]  是全世界最好的
[00:29:47.240 --> 00:29:48.240]  直到Chef Ramsay
[00:29:48.240 --> 00:29:50.240]  confirm他
[00:29:50.240 --> 00:29:52.240]  Your food is a piece of crap
[00:29:52.240 --> 00:29:54.240]  他死都不承認
[00:29:54.240 --> 00:29:57.240]  很難去break out這種denial
[00:29:57.240 --> 00:29:58.240]  你知道有時做父母
[00:29:58.240 --> 00:30:01.240]  都有一種很deep level denial
[00:30:01.240 --> 00:30:03.240]  我相信以你也是
[00:30:03.240 --> 00:30:05.240]  當她將她的兒子
[00:30:05.240 --> 00:30:07.240]  取代了神的地位
[00:30:07.240 --> 00:30:08.240]  她覺得尊重她的兒子
[00:30:08.240 --> 00:30:09.240]  多過尊重神
[00:30:09.240 --> 00:30:10.240]  她覺得她的兒子
[00:30:10.240 --> 00:30:13.240]  是她將來生命唯一的盼望
[00:30:13.240 --> 00:30:14.240]  唯一的安全
[00:30:14.240 --> 00:30:16.240]  唯一的value
[00:30:16.240 --> 00:30:19.240]  她的兒子就代表她的榮耀的時候
[00:30:19.240 --> 00:30:20.240]  我相信她很難接受到
[00:30:20.240 --> 00:30:22.240]  她的兒子是這樣
[00:30:22.240 --> 00:30:24.240]  即使有很多人來投訴
[00:30:24.240 --> 00:30:25.240]  她都不察覺
[00:30:25.240 --> 00:30:26.240]  全世界的人都說
[00:30:26.240 --> 00:30:28.240]  你兩個兒子是渣男
[00:30:28.240 --> 00:30:30.240]  她都說我兩個兒子是最好的
[00:30:30.240 --> 00:30:32.240]  雖然她們會當眾嘮叨
[00:30:32.240 --> 00:30:34.240]  不過她說我很好
[00:30:34.240 --> 00:30:36.240]  我的兒子是最好的
[00:30:36.240 --> 00:30:37.240]  是perfect
[00:30:37.240 --> 00:30:39.240]  沒有人敢說她不好
[00:30:39.240 --> 00:30:42.240]  這種叫很deep level denial
[00:30:42.240 --> 00:30:44.240]  我相信以來很多年來都是這樣
[00:30:44.240 --> 00:30:46.240]  沒理由沒有人跟她抱怨
[00:30:46.240 --> 00:30:48.240]  你兩個兒子搶肉
[00:30:48.240 --> 00:30:49.240]  但這麼多年來
[00:30:49.240 --> 00:30:51.240]  為何她到70歲才實在受不了
[00:30:51.240 --> 00:30:52.240]  突然間醒覺
[00:30:52.240 --> 00:30:55.240]  原來我兒子真的是這樣
[00:30:55.240 --> 00:30:57.240]  所以神派神人來指出問題的時候
[00:30:57.240 --> 00:30:59.240]  一針倒血
[00:30:59.240 --> 00:31:01.240]  其實問題在哪裡
[00:31:01.240 --> 00:31:03.240]  就是你尊重你的兒子
[00:31:03.240 --> 00:31:05.240]  多過你尊重我
[00:31:05.240 --> 00:31:07.240]  以至於你ignore了
[00:31:07.240 --> 00:31:09.240]  所有你應該知道的問題
[00:31:09.240 --> 00:31:11.240]  你都不敢處理
[00:31:11.240 --> 00:31:13.240]  所以這個也是給父母一個提醒
[00:31:13.240 --> 00:31:15.240]  有時你要提醒自己
[00:31:15.240 --> 00:31:18.240]  在你的心裏
[00:31:18.240 --> 00:31:21.240]  到底你兒子的value
[00:31:21.240 --> 00:31:24.240]  是否真的too much
[00:31:24.240 --> 00:31:26.240]  是否決定了你一生的榮耀
[00:31:26.240 --> 00:31:28.240]  一生的安全感
[00:31:28.240 --> 00:31:29.240]  或者你覺得
[00:31:29.240 --> 00:31:30.240]  如果她不乖
[00:31:30.240 --> 00:31:32.240]  是直接影響我的價值
[00:31:32.240 --> 00:31:34.240]  這個就很threatening
[00:31:34.240 --> 00:31:36.240]  但如果你不是把value system
[00:31:36.240 --> 00:31:38.240]  建立在神身上
[00:31:38.240 --> 00:31:41.240]  就很難break out from denial
[00:31:41.240 --> 00:31:42.240]  這是另一個提醒
[00:31:42.240 --> 00:31:44.240]  我們真正進入戀男
[00:31:44.240 --> 00:31:46.240]  正面的教材戀男
[00:31:46.240 --> 00:31:48.240]  我們看《撒姆爾記》
[00:31:48.240 --> 00:31:50.240]  上二章十八到二十一節
[00:31:50.240 --> 00:31:54.240]  那時撒姆爾還是孩子
[00:31:54.240 --> 00:31:56.240]  他還很小的時候
[00:31:56.240 --> 00:31:57.240]  很有趣
[00:31:57.240 --> 00:31:59.240]  他穿著細麻布的伊弗德
