
[00:00:00.000 --> 00:00:02.600]  弟兄姊妹 願你們平安
[00:20:06.960 --> 00:20:10.160]  帶給他們的就是那份自由自在
[00:20:10.160 --> 00:20:11.200]  無拘無束
[00:20:11.200 --> 00:20:12.800]  想怎樣就怎樣
[00:20:12.800 --> 00:20:16.720]  給他們可以放縱那個情慾
[00:20:16.720 --> 00:20:20.640]  去做他們想做的淫亂的事
[00:20:20.640 --> 00:20:24.560]  但其實他們就成為敗壞的奴隸
[00:20:24.560 --> 00:20:26.800]  人被什麼控制著
[00:20:26.800 --> 00:20:30.160]  他就成為那樣東西的奴隸
[00:20:30.160 --> 00:20:31.520]  我想起聖經
[00:20:31.520 --> 00:20:34.880]  哥倫多前書6章12節那裡這樣說
[00:20:34.880 --> 00:20:37.280]  凡事我都可行
[00:20:37.280 --> 00:20:39.280]  但不都有益處
[00:20:39.280 --> 00:20:40.800]  凡事我都可行
[00:20:40.800 --> 00:20:42.240]  但無論那一件
[00:20:42.240 --> 00:20:44.960]  我總不受他的克制
[00:20:44.960 --> 00:20:49.200]  還有在加泰書5章13節那裡這樣說
[00:20:49.200 --> 00:20:52.160]  我們蒙耶穌基督的呼召
[00:20:52.160 --> 00:20:54.000]  是要得自由
[00:20:54.000 --> 00:20:57.120]  只是不可將你們得到的自由
[00:20:57.120 --> 00:21:00.880]  當作放縱情慾的機會
[00:21:00.880 --> 00:21:03.600]  上主的心意其實很清楚很明白
[00:21:03.600 --> 00:21:06.320]  聖經已經說得一清二楚
[00:21:06.320 --> 00:21:10.480]  神要我們過的一個真正自由的生活
[00:21:10.480 --> 00:21:12.160]  就是這樣
[00:21:12.160 --> 00:21:15.120]  自由其實不是單單意味著
[00:21:15.120 --> 00:21:17.200]  我們想怎樣就怎樣
[00:21:17.200 --> 00:21:20.560]  當你發現你所追求的那個自由
[00:21:20.560 --> 00:21:24.480]  會令到你的身心靈有害的時候
[00:21:24.480 --> 00:21:26.880]  又或者令到你會偏離了
[00:21:26.880 --> 00:21:29.040]  遠離了神的時候
[00:21:29.040 --> 00:21:31.600]  我請你不要做
[00:21:31.600 --> 00:21:34.160]  不要去要這個自由
[00:21:34.160 --> 00:21:35.840]  神所給我們的自由
[00:21:35.840 --> 00:21:38.400]  其實是給我們可以去選擇的
[00:21:38.400 --> 00:21:39.520]  選擇什麼?
[00:21:39.520 --> 00:21:41.520]  選擇去不犯罪
[00:21:41.520 --> 00:21:43.360]  選擇去敬畏神
[00:21:43.360 --> 00:21:45.680]  拒絕犯罪
[00:21:45.680 --> 00:21:47.120]  好了
[00:21:47.120 --> 00:21:49.360]  我們再看這班假教師
[00:21:49.360 --> 00:21:51.600]  他們最後的結局是怎樣
[00:21:51.600 --> 00:21:54.640]  我們看第20到22節
[00:21:54.640 --> 00:21:58.480]  這班假教師原本就是認識上帝的人
[00:21:58.480 --> 00:22:00.160]  他們認識真理
[00:22:00.160 --> 00:22:03.360]  但是後來因為一個死因
[00:22:03.360 --> 00:22:05.200]  就是他們貪婪
[00:22:05.200 --> 00:22:07.040]  因為他們貪錢
[00:22:07.040 --> 00:22:08.800]  所以背棄了真理
[00:22:08.800 --> 00:22:10.560]  偏離了信仰
[00:22:10.560 --> 00:22:13.280]  結果他們的結局在第20節
[00:22:13.280 --> 00:22:14.880]  彼得已經說了
[00:22:14.880 --> 00:22:17.360]  他們後來的光景其實比先前
[00:22:17.360 --> 00:22:20.240]  未認識主的時候更加慘
[00:22:20.240 --> 00:22:23.760]  這裡也提醒我們作為信耶穌的人
[00:22:23.760 --> 00:22:25.200]  我們都要留心
[00:22:25.200 --> 00:22:27.120]  我們都要謹慎
[00:22:27.120 --> 00:22:29.680]  要謹守在真理的裡面
[00:22:29.680 --> 00:22:34.400]  不要那麼輕易被世上的事物來引誘
[00:22:34.400 --> 00:22:37.600]  以致我們會離開我們所相信的真道
[00:22:37.600 --> 00:22:40.080]  離開了上主
[00:22:40.080 --> 00:22:44.160]  最後第22節彼得用了兩個當時的人
[00:22:44.160 --> 00:22:46.000]  會明白的比喻
[00:22:46.000 --> 00:22:48.800]  來形容那班假教師的生命
[00:22:48.800 --> 00:22:50.560]  他們像什麼?
[00:22:50.560 --> 00:22:53.680]  他們像那些狗轉過頭
[00:22:53.680 --> 00:22:57.280]  會吃回他們自己吐出來的食物
[00:22:57.280 --> 00:23:00.560]  又像那些豬洗乾淨了之後
[00:23:00.560 --> 00:23:03.760]  又會走回那些污泥裡打滾
[00:23:03.760 --> 00:23:09.840]  用這兩個圖像來形容這些假教師的生命
[00:23:09.840 --> 00:23:13.840]  彼得厚書第二章其實前前後後用了三次
[00:23:13.840 --> 00:23:17.760]  促生來比喻那些假教師
[00:23:17.760 --> 00:23:20.320]  這次這裡是第三次
[00:23:20.320 --> 00:23:25.200]  為什麼那些狗會吃回自己吐出來的食物?
[00:23:25.200 --> 00:23:28.160]  為什麼那些豬洗乾淨了之後
[00:23:28.160 --> 00:23:31.520]  又會走回那些污泥裡打滾?
[00:23:31.520 --> 00:23:33.520]  其實道理很簡單
[00:23:33.520 --> 00:23:36.800]  就是因為他們的本性就是這樣
[00:23:36.800 --> 00:23:40.160]  他們的生命本質就是這樣
[00:23:40.160 --> 00:23:43.680]  雖然表面上洗得乾乾淨淨
[00:23:43.680 --> 00:23:47.760]  但裡面的生命仍然是舊有的生命
[00:23:47.760 --> 00:23:51.040]  沒有經歷真正生命的改變
[00:23:51.040 --> 00:23:53.280]  彼得在這裡很直接了當
[00:23:53.280 --> 00:23:56.720]  不留情面地罵他們是豬是狗
[00:23:56.720 --> 00:24:01.040]  當時罵人是狗其實是一個極大的侮辱
[00:24:01.040 --> 00:24:06.320]  猶太人視豬是世上最骯髒的動物
[00:24:06.320 --> 00:24:10.160]  罵猶太人是豬是極大的侮辱
[00:24:10.160 --> 00:24:14.640]  所以彼得用豬罵這些假教師
[00:24:14.640 --> 00:24:19.600]  我想應該是最嚴重的一個指責
[00:24:19.600 --> 00:24:24.240]  假教師他們曾經嘗過主的恩典的滋味
[00:24:24.240 --> 00:24:27.760]  但現在他們放棄了上主的恩典
[00:24:27.760 --> 00:24:31.280]  他們刻意回到他們的舊路
[00:24:31.280 --> 00:24:34.480]  回到他們那個污穢不堪的生活
[00:24:34.480 --> 00:24:37.040]  吃回他們自己吐出來的東西
[00:24:37.040 --> 00:24:39.600]  終日在泥漿裡打滾
[00:24:39.600 --> 00:24:45.040]  彼得用了很直接很難聽的說話去罵他們
[00:24:45.040 --> 00:24:48.320]  目的很明顯是想警戒他們
[00:24:48.320 --> 00:24:52.080]  和跟隨他們的信徒聽
[00:24:52.080 --> 00:24:55.120]  叫他們明白背棄了主
[00:24:55.120 --> 00:24:56.880]  最終的結果
[00:24:56.880 --> 00:25:01.360]  他們的生命是很悲慘的
[00:25:01.360 --> 00:25:03.840]  這班假教師因為貪
[00:25:03.840 --> 00:25:08.800]  因為貪恃的緣故生命變了心
[00:25:08.800 --> 00:25:11.920]  他們的生命就成為我們的警惕
[00:25:11.920 --> 00:25:14.560]  成為我們的尷尬
[00:25:14.560 --> 00:25:18.080]  我以前都聽過有些人跟我分享
[00:25:18.080 --> 00:25:21.760]  看小孩大概看到三歲
[00:25:21.760 --> 00:25:24.240]  就大概知道他以後的人會是怎樣
[00:25:24.240 --> 00:25:26.720]  即是三歲就定八十
[00:25:26.720 --> 00:25:28.400]  又有些人會跟我說
[00:25:28.400 --> 00:25:32.400]  其實人越大就越難變
[00:25:32.400 --> 00:25:36.560]  有很多既有的框框不容易改變
[00:25:36.560 --> 00:25:40.720]  但在我這幾年的牧養裡
[00:25:40.720 --> 00:25:45.280]  我接觸的人的經驗裡
[00:25:45.280 --> 00:25:48.000]  我又會看到另一幅圖畫
[00:25:48.000 --> 00:25:52.160]  其實人真的很容易會變
[00:25:52.160 --> 00:25:54.320]  人最容易變的是什麼
[00:25:54.320 --> 00:25:56.560]  是變心
[00:25:56.560 --> 00:25:58.160]  人心難拆
[00:25:58.160 --> 00:26:00.080]  會善變
[00:26:00.080 --> 00:26:01.680]  可能你會說
[00:26:01.680 --> 00:26:03.840]  我們都未至於像那些假教師
[00:26:03.840 --> 00:26:08.560]  因為貪錢的緣故而變了質變了心
[00:26:08.560 --> 00:26:10.240]  不關我們事
[00:26:10.240 --> 00:26:11.520]  但弟兄姊妹
[00:26:11.520 --> 00:26:13.840]  我想你想多一想
[00:26:13.840 --> 00:26:17.920]  我們可能真的沒有這班假教師的軟弱
[00:26:17.920 --> 00:26:19.840]  但我想你想一想
[00:26:19.840 --> 00:26:23.760]  我們會不會有其他東西會令我們變呢
[00:26:23.760 --> 00:26:26.000]  我們會不會有另外一些東西
[00:26:26.000 --> 00:26:28.320]  因為我們那個不滿足
[00:26:28.320 --> 00:26:30.160]  我們想貪多一點
[00:26:30.160 --> 00:26:32.160]  我們想要多一點
[00:26:32.160 --> 00:26:34.400]  以致我們變呢
[00:26:34.400 --> 00:26:37.680]  我起碼會想起有三樣東西
[00:26:37.680 --> 00:26:41.360]  真的可以讓我們變
[00:26:41.360 --> 00:26:43.120]  可能你們都會知道
[00:26:43.120 --> 00:26:47.520]  就是那個MPS
[00:26:47.520 --> 00:26:48.800]  不是GPS
[00:26:48.800 --> 00:26:50.240]  是MPS
[00:26:50.240 --> 00:26:51.280]  是什麼呢
[00:26:51.280 --> 00:26:52.400]  就是Money
[00:26:52.400 --> 00:26:53.200]  Power
[00:26:53.200 --> 00:26:54.960]  和Sex
[00:26:54.960 --> 00:26:57.520]  其實大家都知道為什麼
[00:26:57.520 --> 00:27:01.360]  其實這幾樣東西都很容易令我們人會迷失
[00:27:01.360 --> 00:27:02.880]  會令我們跌倒
[00:27:02.880 --> 00:27:06.480]  會令我們遠離我們上主的東西
[00:27:06.480 --> 00:27:08.000]  想深一層
[00:27:08.000 --> 00:27:09.520]  其實貪
[00:27:09.520 --> 00:27:12.880]  無論你貪那些邪情私慾也好
[00:27:12.880 --> 00:27:15.440]  貪男女私情也好
[00:27:15.440 --> 00:27:16.720]  貪權
[00:27:16.720 --> 00:27:18.000]  貪錢
[00:27:18.000 --> 00:27:22.080]  其實通通都是來自我們那個自我的不滿足
[00:27:22.080 --> 00:27:24.160]  我們那個自我中心
[00:27:24.160 --> 00:27:26.560]  我們想滿足自己
[00:27:26.560 --> 00:27:31.680]  當我們因著想滿足我們自己的自私慾望
[00:27:31.680 --> 00:27:35.280]  我們往往就會在我們的信仰觀念上面
[00:27:35.280 --> 00:27:38.080]  很難去持守那個純正
[00:27:38.080 --> 00:27:41.920]  很容易就會被罪人有
[00:27:41.920 --> 00:27:46.400]  可能是我們很想去享受那個罪終之樂
[00:27:46.400 --> 00:27:47.680]  更加嚴重的
[00:27:47.680 --> 00:27:50.640]  人往往會自圓其說的
[00:27:50.640 --> 00:27:54.080]  會將純正的真理去扭曲
[00:27:54.080 --> 00:27:55.520]  為什麼要這樣做
[00:27:55.520 --> 00:28:00.320]  藉此我們就可以迎合我們自己偏差的行為
[00:28:00.320 --> 00:28:02.320]  合理化它
[00:28:02.320 --> 00:28:03.520]  弟兄姊妹
[00:28:03.520 --> 00:28:05.040]  我們真的要小心
[00:28:05.040 --> 00:28:08.000]  求主幫助我們在日常生活裡面
[00:28:08.000 --> 00:28:09.840]  多點去警醒
[00:28:09.840 --> 00:28:11.120]  致潔
[00:28:11.120 --> 00:28:12.720]  聖經不是叫我們
[00:28:12.720 --> 00:28:14.640]  要保守我們的心
[00:28:14.640 --> 00:28:18.000]  保守我們的心勝過保守一切
[00:28:18.000 --> 00:28:23.840]  因為一生的果效都是從心來發出
[00:28:23.840 --> 00:28:25.840]  另外在終末的日子
[00:28:25.840 --> 00:28:27.360]  主在來的日子
[00:28:27.360 --> 00:28:28.800]  我們可以怎樣去面對
[00:28:28.800 --> 00:28:31.760]  預防那些假教師的迷惑呢
[00:28:31.760 --> 00:28:32.880]  我會想到
[00:28:32.880 --> 00:28:36.240]  我之前有個機會看過一篇文章
[00:28:36.240 --> 00:28:38.240]  那篇文章就說到
[00:28:38.240 --> 00:28:40.800]  教會裡面一個流行病
[00:28:40.800 --> 00:28:42.240]  聖經文盲
[00:28:42.240 --> 00:28:46.800]  裡面那篇文章就引述在美國和英國一些調查報告
[00:28:46.800 --> 00:28:50.160]  它說到一些他們的發現
[00:28:50.160 --> 00:28:52.480]  我只是說英國那個
[00:28:52.480 --> 00:28:55.840]  英國那個聖經公會的調查
[00:28:55.840 --> 00:28:57.280]  他那裡就發現
[00:28:57.280 --> 00:29:00.880]  原來在英國大概有三成的小朋友
[00:29:00.880 --> 00:29:04.400]  他其實不是很肯定聖經記載
[00:29:04.400 --> 00:29:06.880]  有記載到耶穌基督的人
[00:29:06.880 --> 00:29:08.480]  那個事蹟
[00:29:08.480 --> 00:29:11.040]  就是不肯定有耶穌基督
[00:29:11.040 --> 00:29:14.160]  更加誇張的就是
[00:29:14.160 --> 00:29:16.640]  有三成的家長
[00:29:16.640 --> 00:29:18.320]  竟然誤會了
[00:29:18.320 --> 00:29:19.680]  搞錯了
[00:29:19.680 --> 00:29:23.040]  將一個很出名的小說人物
[00:29:23.040 --> 00:29:24.320]  哈利波特
[00:29:24.320 --> 00:29:25.840]  就是哈利波特
[00:29:25.840 --> 00:29:28.240]  就當成是聖經的人物
[00:29:28.240 --> 00:29:31.920]  當我看到這個文章的時候
[00:29:31.920 --> 00:29:33.520]  心裡面打了一個突
[00:29:33.520 --> 00:29:37.360]  英國原本是一個基督教立國的國家
[00:29:37.360 --> 00:29:39.920]  但是裡面的英國的
[00:29:39.920 --> 00:29:40.960]  小朋友也好
[00:29:40.960 --> 00:29:42.480]  一些家長也好
[00:29:42.480 --> 00:29:46.960]  竟然會有這樣的理解
[00:29:46.960 --> 00:29:49.520]  其實我看完之後都覺得很難過
[00:29:49.520 --> 00:29:50.800]  我們作為信徒
[00:29:50.800 --> 00:29:54.160]  其實要面對我們的信仰危機
[00:29:54.160 --> 00:29:57.200]  我們會不會其實不是很留意
[00:29:57.200 --> 00:30:00.160]  我們那本聖經的教導呢
[00:30:00.160 --> 00:30:02.240]  我們每天有沒有生活在
[00:30:02.240 --> 00:30:04.720]  聖經的真理裡面呢
[00:30:04.720 --> 00:30:06.160]  我們這裡知道
[00:30:06.160 --> 00:30:08.400]  神的說話在我們腳前的燈
[00:30:08.400 --> 00:30:09.920]  路上的光
[00:30:09.920 --> 00:30:12.720]  但是我們有沒有將我們的認知
[00:30:12.720 --> 00:30:15.440]  去化成我們每天的實踐呢
[00:30:15.440 --> 00:30:18.960]  去經歷那個信仰的真實呢
[00:30:18.960 --> 00:30:20.880]  如果沒有聖經真理
[00:30:20.880 --> 00:30:24.240]  成為我們人生的基礎的時候
[00:30:24.240 --> 00:30:27.680]  其實我們就好像抹黑的去走
[00:30:27.680 --> 00:30:29.040]  看不到盼望
[00:30:29.040 --> 00:30:30.480]  不知道去哪裡
[00:30:30.480 --> 00:30:32.720]  當挑戰來到的時候
[00:30:32.720 --> 00:30:35.840]  如果有人跟你說一些似是而非
[00:30:35.840 --> 00:30:38.320]  半假不真的道理的時候
[00:30:38.320 --> 00:30:41.360]  可能我們會受到那個迷惑
[00:30:41.360 --> 00:30:43.920]  以致我們的信仰會動搖
[00:30:43.920 --> 00:30:48.320]  在紛亂在是非不分的年代
[00:30:48.320 --> 00:30:51.200]  是什麼東西可以幫我們去
[00:30:51.200 --> 00:30:53.760]  衡量那個絕對的標準呢
[00:30:53.760 --> 00:30:55.600]  一定是聖經 是不是
[00:30:55.600 --> 00:30:57.600]  所以我想大家
[00:30:57.600 --> 00:31:00.160]  真是好好珍惜你們現在還有的機會
[00:31:00.160 --> 00:31:02.000]  可以自由去看聖經
[00:31:02.000 --> 00:31:04.880]  就好好地去努力去認識真理
[00:31:04.880 --> 00:31:06.000]  就好像
[00:31:06.000 --> 00:31:08.240]  如果你有機會去看一下整本
[00:31:08.240 --> 00:31:10.880]  彼得前後書一次過看的話
[00:31:10.880 --> 00:31:13.840]  我相信你不難發現
[00:31:13.840 --> 00:31:15.840]  其實裡面有一個中心的
[00:31:15.840 --> 00:31:17.520]  就是耶穌基督
[00:31:17.520 --> 00:31:21.600]  純正的信仰一定是以耶穌基督為中心
[00:31:21.600 --> 00:31:24.720]  我們的盼望也在乎在耶穌基督裡面
[00:31:24.720 --> 00:31:26.880]  如果我們偏離了耶穌基督
[00:31:26.880 --> 00:31:28.960]  我們的信仰一定就會出錯
[00:31:28.960 --> 00:31:30.480]  就會有問題
[00:31:30.480 --> 00:31:34.800]  所以其中一個可以防備教師的迷惑
[00:31:34.800 --> 00:31:37.040]  我們就去留意
[00:31:37.040 --> 00:31:40.320]  當有人跟你講一些教導的時候
[00:31:40.320 --> 00:31:43.840]  究竟他們有沒有提到主耶穌基督的呢
[00:31:43.840 --> 00:31:46.400]  他們怎樣講主耶穌基督的呢
[00:31:46.400 --> 00:31:48.400]  又或者去看一下他們怎樣看
[00:31:48.400 --> 00:31:50.880]  主耶穌所成就的救恩
[00:31:50.880 --> 00:31:54.560]  當他們的教導如果偏離了主耶穌基督的話
[00:31:54.560 --> 00:31:56.800]  即是信仰的焦點的話
[00:31:56.800 --> 00:31:58.800]  一定就有問題
[00:31:58.800 --> 00:32:01.440]  任何的教導偏離了耶穌基督
[00:32:01.440 --> 00:32:04.000]  就是一個走樣的信仰
[00:32:04.000 --> 00:32:08.000]  所以當你聽到一些教導
[00:32:08.000 --> 00:32:12.000]  不是帶領你去認識耶穌基督的話
[00:32:12.000 --> 00:32:14.000]  當你聽到一些教導
[00:32:14.000 --> 00:32:17.840]  不是帶領你去敬畏耶穌基督的話
[00:32:17.840 --> 00:32:19.840]  當你聽到一些教導
[00:32:19.840 --> 00:32:22.080]  不是帶領你去傳福音
[00:32:22.080 --> 00:32:26.160]  去使更多人去認識耶穌基督的話
[00:32:26.160 --> 00:32:31.120]  請你不要聽這些虛假誇大的話
[00:32:31.120 --> 00:32:35.120]  求主幫助我們在這個
[00:32:35.120 --> 00:32:37.120]  這麼紛亂的世界裡面
[00:32:37.120 --> 00:32:41.280]  不要輕易被那些虛假的道理迷惑
[00:32:41.280 --> 00:32:44.080]  都求主給我們努力
[00:32:44.080 --> 00:32:46.080]  好好地去讀聖經
[00:32:46.080 --> 00:32:50.080]  好好地去認識我們那個純正的信仰
[00:32:50.080 --> 00:32:53.040]  以致我們可以在主的面前
[00:32:53.040 --> 00:32:55.040]  去做一個活見的見證
[00:32:55.040 --> 00:32:55.840]  去見證神
[00:32:55.840 --> 00:32:58.560]  去見證主耶穌基督的真實
[00:32:58.560 --> 00:33:00.560]  讓我們一起同心同意
[00:33:00.560 --> 00:33:04.320]  我給大家大概三十秒
[00:33:04.320 --> 00:33:06.320]  在這個座位裡面安靜
[00:33:06.320 --> 00:33:09.760]  去回想剛才神的說話
[00:33:09.760 --> 00:33:11.760]  接著我會和大家祈禱
[00:33:11.760 --> 00:33:16.720]  讓我們一起同心同意
[00:33:16.720 --> 00:33:19.680]  親愛的主耶穌
[00:33:19.680 --> 00:33:21.680]  我們再一次來到你的庚前
[00:33:21.680 --> 00:33:23.680]  我們謝謝你
[00:33:23.680 --> 00:33:25.680]  你的心恩厚愛
[00:33:25.680 --> 00:33:27.680]  欣賞你的愛
[00:33:27.680 --> 00:33:31.680]  我們可以得到無價的救恩
[00:33:31.680 --> 00:33:33.680]  讓我們在生活裡面
[00:33:33.680 --> 00:33:36.880]  好好地在你的話語上面去扎好根基
[00:33:36.880 --> 00:33:40.880]  以致我們不會那麼容易被迷惑
[00:33:40.880 --> 00:33:42.880]  遠離了你
[00:33:42.880 --> 00:33:45.680]  讓我們繼續在這個紛亂的世界裡面
[00:33:45.680 --> 00:33:48.720]  去好好地去持守真理
[00:33:48.720 --> 00:33:50.720]  去作炎作光
[00:33:50.720 --> 00:33:52.720]  去見證人前
[00:33:52.720 --> 00:33:54.720]  去將你的愛
[00:33:54.720 --> 00:33:57.840]  讓更加多的人去感受得到
[00:33:57.840 --> 00:33:59.840]  願意你這樣去祝福
[00:33:59.840 --> 00:34:01.840]  多謝你剛才的時間
[00:34:01.840 --> 00:34:03.840]  奉主耶穌的聖名
