
[00:00:00.000 --> 00:00:03.460]  我找另一支本跟他說一聲 你要叫他看《撒慕爾記下》
[00:19:44.260 --> 00:19:47.260]  很傳統的觀念
[00:19:47.260 --> 00:19:49.260]  到了新約
[00:19:49.260 --> 00:19:51.260]  我們當然不是這樣理解
[00:19:51.260 --> 00:19:52.260]  為什麼呢
[00:19:52.260 --> 00:19:54.260]  因為耶穌沒有結婚
[00:19:54.260 --> 00:19:56.260]  最近當然有文獻提到
[00:19:56.260 --> 00:19:58.260]  有一個很新的
[00:19:58.260 --> 00:20:01.260]  其實是第四世紀寫的一封文獻
[00:20:01.260 --> 00:20:03.260]  我們只找到一小部分
[00:20:03.260 --> 00:20:05.260]  就說到耶穌說
[00:20:05.260 --> 00:20:07.260]  我太太
[00:20:07.260 --> 00:20:08.260]  My wife
[00:20:08.260 --> 00:20:09.260]  就是我太太
[00:20:09.260 --> 00:20:10.260]  希臘文不用了
[00:20:10.260 --> 00:20:12.260]  我太太什麼事呢
[00:20:12.260 --> 00:20:14.260]  後面那一部分已經沒有了
[00:20:14.260 --> 00:20:17.260]  找到這一小撮的東西很重要
[00:20:17.260 --> 00:20:20.260]  連時事雜誌都要刊登出來
[00:20:20.260 --> 00:20:22.260]  這個發言
[00:20:22.260 --> 00:20:24.260]  就說耶穌結過婚
[00:20:24.260 --> 00:20:29.260]  跟達迷森密碼所說的野史很相似
[00:20:29.260 --> 00:20:32.260]  又再揭起另一次的熱潮
[00:20:32.260 --> 00:20:34.260]  就在爭論耶穌有沒有結過婚
[00:20:34.260 --> 00:20:35.260]  因為耶穌說
[00:20:35.260 --> 00:20:38.260]  我太太這麼重要
[00:20:38.260 --> 00:20:40.260]  當然我們在我們的
[00:20:40.260 --> 00:20:42.260]  無論天主教的傳統
[00:20:42.260 --> 00:20:44.260]  和基督教的傳統
[00:20:44.260 --> 00:20:45.260]  在方書裡面
[00:20:45.260 --> 00:20:47.260]  甚至包括
[00:20:47.260 --> 00:20:50.260]  猶太歷史很重要的一個人
[00:20:50.260 --> 00:20:52.260]  叫做約瑟夫
[00:20:52.260 --> 00:20:55.260]  都沒有提及到耶穌結過婚
[00:20:55.260 --> 00:20:58.260]  也沒有提及到他有太太
[00:20:58.260 --> 00:21:01.260]  所以我們傳統上相信耶穌是沒有結婚的
[00:21:01.260 --> 00:21:03.260]  也沒有兒女
[00:21:03.260 --> 00:21:06.260]  我們怎樣理解在舊約裡面
[00:21:06.260 --> 00:21:09.260]  我的僕人將來會很昌盛
[00:21:09.260 --> 00:21:11.260]  兒女眾多
[00:21:11.260 --> 00:21:14.260]  這個預言是要發生在耶穌身上
[00:21:14.260 --> 00:21:16.260]  耶穌有一天在會堂裡面就說
[00:21:16.260 --> 00:21:18.260]  誰是我的父母
[00:21:18.260 --> 00:21:20.260]  誰是我的弟兄姊妹
[00:21:20.260 --> 00:21:23.260]  就是凡是相信我父的人
[00:21:23.260 --> 00:21:26.260]  他說的是一個屬靈的意義
[00:21:26.260 --> 00:21:27.260]  你看保羅
[00:21:27.260 --> 00:21:29.260]  保羅出來做宣教的時候
[00:21:29.260 --> 00:21:31.260]  很明顯他是獨身的
[00:21:31.260 --> 00:21:33.260]  之前有沒有結婚
[00:21:33.260 --> 00:21:34.260]  我們不得而知
[00:21:34.260 --> 00:21:37.260]  但起碼他出來侍奉的時候是獨身的
[00:21:37.260 --> 00:21:39.260]  保羅都沒有兒女
[00:21:39.260 --> 00:21:40.260]  都沒有提及到有兒女
[00:21:40.260 --> 00:21:41.260]  有的是屬靈的兒子
[00:21:41.260 --> 00:21:43.260]  提摩太和提多
[00:21:43.260 --> 00:21:45.260]  如果從猶太人的角度
[00:21:45.260 --> 00:21:49.260]  耶穌和保羅都不是一個蒙福的人
[00:21:49.260 --> 00:21:50.260]  他不是子女眾多
[00:21:50.260 --> 00:21:51.260]  產業眾多
[00:21:51.260 --> 00:21:53.260]  但從舊約的預言
[00:21:53.260 --> 00:21:56.260]  我們理解的耶穌的蒙福
[00:21:56.260 --> 00:21:57.260]  我的異僕
[00:21:57.260 --> 00:22:00.260]  即是耶和華稱我的異僕的時候
[00:22:00.260 --> 00:22:01.260]  我們怎樣理解這件事呢
[00:22:01.260 --> 00:22:03.260]  是屬靈的角度
[00:22:03.260 --> 00:22:05.260]  各位弟兄姊妹我們知道
[00:22:05.260 --> 00:22:07.260]  如果你結婚的時候
[00:22:07.260 --> 00:22:09.260]  有人祝福你生養眾多
[00:22:09.260 --> 00:22:10.260]  遍滿全屋
[00:22:10.260 --> 00:22:12.260]  你馬上跟他說你收回了
[00:22:12.260 --> 00:22:13.260]  收回了
[00:22:13.260 --> 00:22:14.260]  不用了
[00:22:14.260 --> 00:22:15.260]  多謝多謝
[00:22:15.260 --> 00:22:16.260]  真的不行
[00:22:16.260 --> 00:22:17.260]  怎樣養啊老友
[00:22:17.260 --> 00:22:18.260]  現在養兩個都很艱難
[00:22:18.260 --> 00:22:20.260]  還要遍滿全屋
[00:22:20.260 --> 00:22:22.260]  開玩笑
[00:22:22.260 --> 00:22:24.260]  我們明白
[00:22:24.260 --> 00:22:26.260]  所以在西洋裏的理解
[00:22:26.260 --> 00:22:29.260]  是一種屬靈的福氣
[00:22:29.260 --> 00:22:33.260]  如果今天上帝要令你昌盛的話
[00:22:33.260 --> 00:22:34.260]  很明顯的
[00:22:34.260 --> 00:22:36.260]  要見到的是你所作的功
[00:22:36.260 --> 00:22:38.260]  你所作的功是什麼呢
[00:22:38.260 --> 00:22:43.260]  就是你能夠結出更多屬靈的果子
[00:22:43.260 --> 00:22:46.260]  就是更多的靈魂
[00:22:46.260 --> 00:22:48.260]  是藉著你的緣故
[00:22:48.260 --> 00:22:51.260]  去認識到這位上帝的救恩
[00:22:51.260 --> 00:22:53.260]  這些都是你所結的果子
[00:22:53.260 --> 00:22:55.260]  也是你的兒女
[00:22:55.260 --> 00:22:57.260]  所以跟你隔壁的弟兄姊妹說一聲
[00:22:57.260 --> 00:23:00.260]  讓你在屬靈上生養眾多
[00:23:00.260 --> 00:23:08.260]  一個月蒙福的人
[00:23:08.260 --> 00:23:10.260]  你的屬靈的生命
[00:23:10.260 --> 00:23:14.260]  是能夠生養更多的兒女
[00:23:14.260 --> 00:23:18.260]  這是你蒙福的地方
[00:23:18.260 --> 00:23:20.260]  那你說我無論如何都生不了
[00:23:20.260 --> 00:23:21.260]  那怎麼辦呢
[00:23:21.260 --> 00:23:22.260]  祈禱吧
[00:23:22.260 --> 00:23:23.260]  我講的是屬靈
[00:23:23.260 --> 00:23:24.260]  屬靈上
[00:23:24.260 --> 00:23:25.260]  祈禱吧
[00:23:25.260 --> 00:23:27.260]  上帝要將神跡彰顯給你
[00:23:27.260 --> 00:23:30.260]  因為上帝也很想令你昌盛
[00:23:30.260 --> 00:23:32.260]  這是很明顯的事情
[00:23:32.260 --> 00:23:36.260]  我們見到昌盛不是物質的豐富
[00:23:36.260 --> 00:23:39.260]  是在講屬靈的那種昌盛
[00:23:39.260 --> 00:23:40.260]  第三方面
[00:23:40.260 --> 00:23:41.260]  經文就記載
[00:23:41.260 --> 00:23:43.260]  這位王者的胸襟
[00:23:43.260 --> 00:23:45.260]  如果我們從宏觀去看
[00:23:45.260 --> 00:23:48.260]  整個第一章三至四章
[00:23:48.260 --> 00:23:50.260]  這種屬靈的
[00:23:50.260 --> 00:23:53.260]  那種王者的胸襟包括什麼呢
[00:23:53.260 --> 00:23:55.260]  大衛堆蘇羅家
[00:23:55.260 --> 00:23:59.260]  不以惡報惡乃以善勝惡
[00:23:59.260 --> 00:24:02.260]  這是一個王者的胸襟
[00:24:02.260 --> 00:24:03.260]  不容易的
[00:24:03.260 --> 00:24:05.260]  待會我們看到總結部分
[00:24:05.260 --> 00:24:07.260]  我們會更加詳細去解釋
[00:24:07.260 --> 00:24:09.260]  第二我們見到
[00:24:09.260 --> 00:24:11.260]  由大衛本身約莫十五歲
[00:24:11.260 --> 00:24:13.260]  我們不知道大衛是多少歲
[00:24:13.260 --> 00:24:14.260]  但是約莫
[00:24:14.260 --> 00:24:16.260]  為什麼我們這樣去推測呢
[00:24:16.260 --> 00:24:18.260]  因為他登基做皇帝的時候
[00:24:18.260 --> 00:24:21.260]  年僅三十歲
[00:24:21.260 --> 00:24:23.260]  大衛三十歲做皇了
[00:24:23.260 --> 00:24:24.260]  換句話說
[00:24:24.260 --> 00:24:26.260]  我們推算他經過了十幾年
[00:24:26.260 --> 00:24:27.260]  就是說
[00:24:27.260 --> 00:24:29.260]  撒姆爾去到他家
[00:24:29.260 --> 00:24:31.260]  高納他為皇的時候
[00:24:31.260 --> 00:24:33.260]  他大概是十五六歲的一個少年人
[00:24:33.260 --> 00:24:37.260]  他殺死哥利亞的時候可能是十七八歲的一個人
[00:24:37.260 --> 00:24:39.260]  年紀不大
[00:24:39.260 --> 00:24:45.260]  再經過了接近十年至十二年的顛沛流離的那種生活
[00:24:45.260 --> 00:24:48.260]  才正正式式登基做皇帝
[00:24:48.260 --> 00:24:51.260]  在一段磨難的日子裡
[00:24:51.260 --> 00:24:52.260]  考驗的日子裡
[00:24:52.260 --> 00:24:55.260]  大衛學會一件事
[00:24:55.260 --> 00:24:58.260]  他的EQ
[00:24:58.260 --> 00:25:01.260]  他的品格
[00:25:01.260 --> 00:25:03.260]  他的自謀
[00:25:03.260 --> 00:25:06.260]  他的倚靠上帝
[00:25:06.260 --> 00:25:08.260]  等等等等的一切
[00:25:08.260 --> 00:25:12.260]  都是十幾年很短暫的一個intensive course
[00:25:12.260 --> 00:25:14.260]  一個密集的課程
[00:25:14.260 --> 00:25:15.260]  給他學習
[00:25:15.260 --> 00:25:17.260]  這麼簡單這麼容易
[00:25:17.260 --> 00:25:21.260]  後來大衛成功經過考驗之後
[00:25:21.260 --> 00:25:23.260]  正式登基做皇帝
[00:25:23.260 --> 00:25:25.260]  蘇羅和大衛很不一樣
[00:25:25.260 --> 00:25:27.260]  蘇羅因為自卑
[00:25:27.260 --> 00:25:30.260]  令他現在缺乏了自信心和安全感
[00:25:30.260 --> 00:25:36.260]  他一生都浪費了他的時間去做一些不應該做的事
[00:25:36.260 --> 00:25:38.260]  看完節目當你看蘇羅王的時候
[00:25:38.260 --> 00:25:39.260]  你就覺得很可惜
[00:25:39.260 --> 00:25:41.260]  做什麼事呢
[00:25:41.260 --> 00:25:43.260]  他追殺一個
[00:25:43.260 --> 00:25:47.260]  那些婦女說蘇羅殺千千大衛殺萬萬
[00:25:47.260 --> 00:25:51.260]  這些過眼雲煙的一些虛銜
[00:25:51.260 --> 00:25:52.260]  真正現實是什麼
[00:25:52.260 --> 00:25:55.260]  真正現實大衛只是殺了一個哥利亞
[00:25:55.260 --> 00:25:56.260]  是不是
[00:25:56.260 --> 00:25:58.260]  他都沒有殺萬萬
[00:25:58.260 --> 00:26:00.260]  那些婦女這樣說
[00:26:00.260 --> 00:26:02.260]  你就信就放在心
[00:26:02.260 --> 00:26:03.260]  然後就嫉妒
[00:26:03.260 --> 00:26:05.260]  然後就追殺大衛
[00:26:05.260 --> 00:26:07.260]  浪費生命
[00:26:07.260 --> 00:26:09.260]  為什麼你要留意
[00:26:09.260 --> 00:26:10.260]  我在看聖經
[00:26:10.260 --> 00:26:11.260]  蘇羅浪費生命
[00:26:11.260 --> 00:26:13.260]  可能你和我都是這樣
[00:26:13.260 --> 00:26:17.260]  我們一生可能要花很多時間去看著哪一個人
[00:26:17.260 --> 00:26:19.260]  看他怎麼死
[00:26:19.260 --> 00:26:21.260]  最好他不得好死
[00:26:21.260 --> 00:26:22.260]  看看怎麼死
[00:26:22.260 --> 00:26:24.260]  又有他的消息
[00:26:24.260 --> 00:26:26.260]  最好是壞消息
[00:26:26.260 --> 00:26:29.260]  然後問為什麼
[00:26:29.260 --> 00:26:31.260]  你一生為了這個人
[00:26:31.260 --> 00:26:34.260]  為什麼你不好好做好你自己
[00:26:34.260 --> 00:26:38.260]  為什麼不好好去完成上帝交託給你的東西
[00:26:38.260 --> 00:26:40.260]  這個就是蘇羅
[00:26:40.260 --> 00:26:42.260]  因著自卑
[00:26:42.260 --> 00:26:47.260]  他必須要殺死一個比他強的人
[00:26:47.260 --> 00:26:52.260]  必須要去謀害一個比他更有義的人
[00:26:52.260 --> 00:26:54.260]  浪費生命
[00:26:54.260 --> 00:26:57.260]  他沒有好好去管理上帝給他的東西
[00:26:57.260 --> 00:27:00.260]  他反而次次要針對大衛
[00:27:00.260 --> 00:27:02.260]  何必呢
[00:27:02.260 --> 00:27:05.260]  如果你一生不斷針對某一個人的時候
[00:27:05.260 --> 00:27:09.260]  你應該改名叫何必呢
[00:27:09.260 --> 00:27:12.260]  為什麼呢
[00:27:12.260 --> 00:27:14.260]  你問蘇羅一生
[00:27:14.260 --> 00:27:16.260]  為什麼呢
[00:27:16.260 --> 00:27:20.260]  為什麼不好好做好你的皇帝呢
[00:27:20.260 --> 00:27:24.260]  大衛又沒有做謀反又沒有革命
[00:27:24.260 --> 00:27:26.260]  他又沒有對你有威脅
[00:27:26.260 --> 00:27:28.260]  發生什麼事呢
[00:27:28.260 --> 00:27:30.260]  一個十多歲的年輕人
[00:27:30.260 --> 00:27:32.260]  威脅到你什麼呢
[00:27:32.260 --> 00:27:34.260]  就算將來他做皇帝
[00:27:34.260 --> 00:27:36.260]  如果上帝要他做皇帝
[00:27:36.260 --> 00:27:38.260]  你又可以做到什麼呢
[00:27:38.260 --> 00:27:40.260]  所以撒慕爾記上
[00:27:40.260 --> 00:27:43.260]  很明顯地他要交代一件事情
[00:27:43.260 --> 00:27:44.260]  你還記得嗎
[00:27:44.260 --> 00:27:46.260]  我們說那個基調的神學
[00:27:46.260 --> 00:27:47.260]  他很清楚地提到
[00:27:47.260 --> 00:27:52.260]  無論大衛的生命遇到多麼艱難的日子
[00:27:52.260 --> 00:27:55.260]  就算面對死亡的威脅
[00:27:55.260 --> 00:27:57.260]  他總要成為皇帝
[00:27:57.260 --> 00:27:59.260]  因為上帝的心意是這樣
[00:27:59.260 --> 00:28:02.260]  無論蘇羅用盡所有的心思
[00:28:02.260 --> 00:28:03.260]  要謀害大衛
[00:28:03.260 --> 00:28:05.260]  都是不會成功的
[00:28:05.260 --> 00:28:08.260]  因為耶和華不容許這件事發生
[00:28:08.260 --> 00:28:12.260]  我們看到大衛和蘇羅很不一樣
[00:28:12.260 --> 00:28:15.260]  大衛是充滿了自信而不驕傲
[00:28:15.260 --> 00:28:17.260]  頂智慕請你留意
[00:28:17.260 --> 00:28:18.260]  我們經常搞錯了
[00:28:18.260 --> 00:28:21.260]  我們以為自信的人就是驕傲的
[00:28:21.260 --> 00:28:25.260]  自信的人是可以不驕傲的
[00:28:25.260 --> 00:28:29.260]  我們中國人的謙卑是假謙卑
[00:28:29.260 --> 00:28:30.260]  真驕傲
[00:28:30.260 --> 00:28:33.260]  我們經常說假謙卑真驕傲
[00:28:33.260 --> 00:28:38.260]  我們要學習的是自信而不是自卑
[00:28:38.260 --> 00:28:40.260]  自卑的人才會驕傲
[00:28:40.260 --> 00:28:44.260]  自信的人反而可以學到謙卑
[00:28:44.260 --> 00:28:47.260]  自卑的人是很難謙卑的
[00:28:47.260 --> 00:28:49.260]  因為他根本是自卑
[00:28:49.260 --> 00:28:50.260]  怎樣謙卑呢?
[00:28:50.260 --> 00:28:52.260]  明白我說嗎?
[00:28:52.260 --> 00:28:54.260]  自卑的人學不到謙卑
[00:28:54.260 --> 00:28:56.260]  自信的人才學到謙卑
[00:28:56.260 --> 00:28:58.260]  所以和你隔壁的頂智慕說一聲
[00:28:58.260 --> 00:29:01.260]  你要自信
[00:29:01.260 --> 00:29:04.260]  在舊恩裏面我們是要謙卑
[00:29:04.260 --> 00:29:07.260]  但是在舊恩裏面我們應該要有自信
[00:29:07.260 --> 00:29:10.260]  在舊恩裏面我們不應該自卑
[00:29:10.260 --> 00:29:12.260]  蘇羅走錯了
[00:29:12.260 --> 00:29:14.260]  蘇羅不能夠尋求野華
[00:29:14.260 --> 00:29:19.260]  以至他能夠充滿自信而謙卑的跟從野華
[00:29:19.260 --> 00:29:21.260]  他反而驕傲的敵黨野華
[00:29:21.260 --> 00:29:22.260]  請你留意
[00:29:22.260 --> 00:29:23.260]  聖經很清楚說
[00:29:23.260 --> 00:29:27.260]  驕傲的人上帝要將他拉下來
[00:29:27.260 --> 00:29:30.260]  自卑的人他會將他升高
[00:29:30.260 --> 00:29:34.260]  充滿自信的人是可以自卑的
[00:29:34.260 --> 00:29:37.260]  自卑的意思不是剛才說的自卑
[00:29:37.260 --> 00:29:39.260]  自我謙卑的意思
[00:29:39.260 --> 00:29:44.260]  但是自卑的人是很難很難很難被上帝使用的
[00:29:44.260 --> 00:29:46.260]  因為他往往看到的是什麼
[00:29:46.260 --> 00:29:49.260]  他往往看到的就是缺乏安全感
[00:29:49.260 --> 00:29:56.260]  他看到的是這個世界對他完全是不利的
[00:29:56.260 --> 00:29:59.260]  我眼見太多了頂智慕
[00:29:59.260 --> 00:30:00.260]  眼見太多了
[00:30:00.260 --> 00:30:02.260]  就算信了耶穌之後也是很自卑的
[00:30:02.260 --> 00:30:04.260]  為什麼會這樣呢
[00:30:04.260 --> 00:30:08.260]  而自卑導致到他開始憤世嫉俗的
[00:30:08.260 --> 00:30:13.260]  開始要針對某些人
[00:30:13.260 --> 00:30:17.260]  開始要問你的生存就是要為了對方
[00:30:17.260 --> 00:30:20.260]  對方生存就是為了你
[00:30:20.260 --> 00:30:21.260]  這個世界我想告訴你
[00:30:21.260 --> 00:30:25.260]  連你老婆的生存也不是為了你
[00:30:25.260 --> 00:30:26.260]  姐妹
[00:30:26.260 --> 00:30:28.260]  你老公生存也不是為了你
[00:30:28.260 --> 00:30:29.260]  想清楚
[00:30:29.260 --> 00:30:31.260]  是不是
[00:30:31.260 --> 00:30:35.260]  很明顯我們每一個人都是一個獨立的個體
[00:30:35.260 --> 00:30:37.260]  我們有自信的話
[00:30:37.260 --> 00:30:43.260]  兩個有自信的人才可以真正交往
[00:30:43.260 --> 00:30:47.260]  兩個自卑的人是交往不了的
[00:30:47.260 --> 00:30:49.260]  因為缺乏安全感
[00:30:49.260 --> 00:30:52.260]  你說什麼我都不太相信
[00:30:52.260 --> 00:30:53.260]  自卑的人你走過去稱讚他
[00:30:53.260 --> 00:30:55.260]  你很厲害
[00:30:55.260 --> 00:30:58.260]  你很棒
[00:30:58.260 --> 00:31:00.260]  很厲害
[00:31:00.260 --> 00:31:02.260]  但是充滿自信的人稱讚你
[00:31:02.260 --> 00:31:03.260]  你很厲害
[00:31:03.260 --> 00:31:04.260]  謝謝你
[00:31:04.260 --> 00:31:07.260]  但是仍然要學習的華人很多
[00:31:07.260 --> 00:31:10.260]  這些就是自信得來謙卑
[00:31:10.260 --> 00:31:14.260]  我們看到在大衛十幾年的裡面
[00:31:14.260 --> 00:31:16.260]  他學會了一件事
[00:31:16.260 --> 00:31:18.260]  就是緊緊的倚靠上帝
[00:31:18.260 --> 00:31:22.260]  他意志被磨練成為大器
[00:31:22.260 --> 00:31:24.260]  在總結的部分可以看到有幾方面
[00:31:24.260 --> 00:31:26.260]  第一
[00:31:26.260 --> 00:31:32.260]  大衛一生實踐了在羅馬書十二章十七和二十一節所說
[00:31:32.260 --> 00:31:34.260]  反而要以惡報惡
[00:31:34.260 --> 00:31:37.260]  若是能行總要盡力與眾人和睦
[00:31:37.260 --> 00:31:39.260]  你不可以為惡所勝
[00:31:39.260 --> 00:31:42.260]  反而要以善成惡
[00:31:42.260 --> 00:31:45.260]  面對仇人
[00:31:45.260 --> 00:31:48.260]  面對仇人
[00:31:48.260 --> 00:31:50.260]  面對逼迫你的人
[00:31:50.260 --> 00:31:52.260]  面對迫害你的人
[00:31:52.260 --> 00:31:55.260]  我們有三個層次可能性的回應
[00:31:55.260 --> 00:31:59.260]  第一個層次就是以惡報惡
[00:31:59.260 --> 00:32:02.260]  最低層次的也是很正常的人類反應
[00:32:02.260 --> 00:32:04.260]  他罵你一句
[00:32:04.260 --> 00:32:06.260]  你罵他兩句
[00:32:06.260 --> 00:32:08.260]  他打你一下
[00:32:08.260 --> 00:32:10.260]  你打他一下
[00:32:10.260 --> 00:32:12.260]  這是正常的反應
[00:32:12.260 --> 00:32:13.260]  很正常
[00:32:13.260 --> 00:32:15.260]  這是第一個層次
[00:32:15.260 --> 00:32:18.260]  但聖經裡面也不是這樣說
[00:32:18.260 --> 00:32:20.260]  第二個層次好一點的就是
[00:32:20.260 --> 00:32:22.260]  不以惡報惡
[00:32:22.260 --> 00:32:25.260]  他罵你當聽不到
[00:32:25.260 --> 00:32:28.260]  他打你閃到避到就避
[00:32:28.260 --> 00:32:30.260]  不要被他打到就可以了
[00:32:30.260 --> 00:32:32.260]  那就算了不還手
[00:32:32.260 --> 00:32:35.260]  這個就叫不以惡報惡
[00:32:35.260 --> 00:32:38.260]  我們說這些人都算不錯的
[00:32:38.260 --> 00:32:39.260]  是不是
[00:32:39.260 --> 00:32:41.260]  不過要求的是什麼呢
[00:32:41.260 --> 00:32:43.260]  跟街上的人講一聲
[00:32:43.260 --> 00:32:46.260]  你要以善成惡
[00:32:46.260 --> 00:32:48.260]  這樣就不簡單了
[00:32:48.260 --> 00:32:51.260]  能夠以善成惡的人
[00:32:51.260 --> 00:32:54.260]  必須心裡面沒有恨
[00:32:54.260 --> 00:32:56.260]  想清楚是不是
[00:32:56.260 --> 00:32:58.260]  以善成惡而不虛假
[00:32:58.260 --> 00:33:01.260]  是必須心中無恨的
[00:33:01.260 --> 00:33:03.260]  你恨對方的話
[00:33:03.260 --> 00:33:05.260]  你無法以善成惡的
[00:33:05.260 --> 00:33:06.260]  弟兄姊妹
[00:33:06.260 --> 00:33:11.260]  所以當你不能以善成惡去面對你的仇敵的話
[00:33:11.260 --> 00:33:14.260]  其實你心中有恨
[00:33:14.260 --> 00:33:16.260]  清楚了嗎
[00:33:16.260 --> 00:33:20.260]  這時候怎麼辦呢
[00:33:20.260 --> 00:33:24.260]  你真的祈禱求神拿走你的恨
[00:33:25.260 --> 00:33:27.260]  不拿走你的恨
[00:33:27.260 --> 00:33:29.260]  這個恨的毒根
[00:33:29.260 --> 00:33:33.260]  導致你最終是以惡報惡的
[00:33:33.260 --> 00:33:36.260]  聽到你的仇人
[00:33:36.260 --> 00:33:38.260]  你的敵人死訊
[00:33:38.260 --> 00:33:40.260]  你會開香檳慶祝的
[00:33:40.260 --> 00:33:41.260]  是不是
[00:33:41.260 --> 00:33:42.260]  他跌倒了
[00:33:42.260 --> 00:33:43.260]  斷了你的腳
[00:33:43.260 --> 00:33:44.260]  哇 沒得頂了
[00:33:44.260 --> 00:33:46.260]  最好斷了那隻
[00:33:46.260 --> 00:33:51.260]  這些就是以惡報惡的心態
[00:33:51.260 --> 00:33:52.260]  但是聖經說
[00:33:52.260 --> 00:33:54.260]  以善成惡
[00:33:54.260 --> 00:33:56.260]  是很重要的事情
[00:33:56.260 --> 00:33:57.260]  大衛做到了
[00:33:57.260 --> 00:33:59.260]  他用王者的品德去做到
[00:33:59.260 --> 00:34:00.260]  第二
[00:34:00.260 --> 00:34:04.260]  我們看到大衛有十幾年
[00:34:04.260 --> 00:34:10.260]  見證了《雅各書》第一章二到四節的註腳
[00:34:10.260 --> 00:34:11.260]  我的弟兄們
[00:34:11.260 --> 00:34:13.260]  你們落在百般的試煉當中
[00:34:13.260 --> 00:34:14.260]  都要以為大喜樂
[00:34:14.260 --> 00:34:18.260]  因為知道你們的信心經過試驗就生忍耐
[00:34:18.260 --> 00:34:20.260]  但忍耐也當成功
[00:34:20.260 --> 00:34:22.260]  使得你們成全完備
[00:34:22.260 --> 00:34:23.260]  毫無缺陷
[00:34:23.260 --> 00:34:26.260]  我不知道你的苦難是什麼
[00:34:26.260 --> 00:34:30.260]  因為我們大家對苦難的定義很不一樣
[00:34:30.260 --> 00:34:31.260]  是不是
[00:34:31.260 --> 00:34:32.260]  可能你的iPhone掉到地上
[00:34:32.260 --> 00:34:36.260]  你就覺得是苦難
[00:34:36.260 --> 00:34:41.260]  在苦難裡面我們能夠做的是什麼呢
[00:34:41.260 --> 00:34:44.260]  沒什麼可以做的
[00:34:44.260 --> 00:34:47.260]  聖經說要以為大喜樂
[00:34:47.260 --> 00:34:50.260]  接著我們要學習的是忍耐
[00:34:50.260 --> 00:34:51.260]  忍耐是什麼
[00:34:51.260 --> 00:34:54.260]  就是沒辦法忍耐就讓它過
[00:34:54.260 --> 00:34:57.260]  苦難是要讓它過
[00:34:57.260 --> 00:34:59.260]  你很想它快點過
[00:34:59.260 --> 00:35:02.260]  但它是很慢過的
[00:35:02.260 --> 00:35:03.260]  因為苦的東西
[00:35:03.260 --> 00:35:05.260]  你覺得時間上特別慢
[00:35:05.260 --> 00:35:08.260]  主觀感覺是覺得慢的
[00:35:08.260 --> 00:35:10.260]  快樂開心的東西
[00:35:10.260 --> 00:35:12.260]  主觀感覺覺得很快
[00:35:12.260 --> 00:35:15.260]  所以我們常說快樂不知時日過
[00:35:15.260 --> 00:35:16.260]  去旅行很快
[00:35:16.260 --> 00:35:17.260]  接著就回來了
[00:35:17.260 --> 00:35:21.260]  這麼快就回來了
[00:35:21.260 --> 00:35:26.260]  上班很漫長
[00:35:26.260 --> 00:35:31.260]  這個月有31號
[00:35:31.260 --> 00:35:34.260]  你會覺得很難熬
[00:35:34.260 --> 00:35:36.260]  有31號
[00:35:36.260 --> 00:35:37.260]  這個月很離譜
[00:35:37.260 --> 00:35:39.260]  這個月有29天
[00:35:39.260 --> 00:35:40.260]  為什麼會這樣
[00:35:40.260 --> 00:35:42.260]  本來2月只有28天
[00:35:42.260 --> 00:35:47.260]  2月都有29天你怎麼熬
[00:35:47.260 --> 00:35:50.260]  苦難是令人難熬的
[00:35:50.260 --> 00:35:52.260]  是覺得時間慢的
[00:35:52.260 --> 00:35:57.260]  最近剛剛去北京開會
[00:35:57.260 --> 00:35:58.260]  開完會之後
[00:35:58.260 --> 00:36:01.260]  北京一個首都
[00:36:01.260 --> 00:36:04.260]  普通話叫首都
[00:36:04.260 --> 00:36:07.260]  現在全中國都稱為首都
[00:36:07.260 --> 00:36:10.260]  就是全中國第一個最塞車的城市
[00:36:10.260 --> 00:36:12.260]  排行第一位塞車塞到
[00:36:12.260 --> 00:36:14.260]  很恐怖的塞到
[00:36:14.260 --> 00:36:16.260]  塞到超誇張
[00:36:16.260 --> 00:36:19.260]  連飛機都塞
[00:36:19.260 --> 00:36:20.260]  延誤幾個小時
[00:36:20.260 --> 00:36:22.260]  很閒的
[00:36:22.260 --> 00:36:24.260]  困在飛機上等兩個小時
[00:36:24.260 --> 00:36:27.260]  你坐飛機一派飲品你就害怕
[00:36:27.260 --> 00:36:29.260]  飛機還沒動就派飲品
[00:36:29.260 --> 00:36:30.260]  你害怕
[00:36:30.260 --> 00:36:31.260]  動了派飲品你不害怕
[00:36:31.260 --> 00:36:33.260]  再派快盒你就知道
[00:36:33.260 --> 00:36:35.260]  慘了要等很久
[00:36:35.260 --> 00:36:36.260]  不是好消息
[00:36:36.260 --> 00:36:37.260]  完全是
[00:36:37.260 --> 00:36:39.260]  可以坐在飛機裡面等三個小時
[00:36:39.260 --> 00:36:45.260]  我一個朋友在北京飛到上海等了五個小時
[00:36:45.260 --> 00:36:47.260]  九點鐘飛
[00:36:47.260 --> 00:36:49.260]  原本九點鐘飛的飛機
[00:36:49.260 --> 00:36:51.260]  北京飛到上海一個小時三個字
[00:36:51.260 --> 00:36:53.260]  請你記住
[00:36:53.260 --> 00:36:56.260]  最後是凌晨三點到上海
[00:36:56.260 --> 00:36:57.260]  真可憐
[00:36:57.260 --> 00:37:00.260]  真的完全失預算
[00:37:00.260 --> 00:37:02.260]  我和潘文信牧師上北京開會
