
[00:00:00.000 --> 00:00:03.040]  今日的題目是福音轉化關係
[00:21:03.960 --> 00:21:09.760]  他說其實整個阿彌西姆出走的事件
[00:21:09.760 --> 00:21:14.160]  從人的角度去看就是奴隸出走事件寶
[00:21:14.160 --> 00:21:15.560]  但是
[00:21:15.560 --> 00:21:16.840]  你知不知道
[00:21:16.840 --> 00:21:20.520]  其實在整件事上是有上帝的預備
[00:21:20.520 --> 00:21:22.720]  由他出走遇見保羅
[00:21:22.720 --> 00:21:24.480]  保羅帶他信主
[00:21:24.480 --> 00:21:28.600]  然後他成爲保羅一個非常有益處的一個同伴
[00:21:28.600 --> 00:21:32.360]  其實整件事裏面是神帶領
[00:21:32.360 --> 00:21:34.080]  他說暫時離開你
[00:21:34.080 --> 00:21:39.200]  意思是被神帶他短暫離開你,腓里門
[00:21:39.200 --> 00:21:41.920]  其實是要讓你永遠得着他
[00:21:41.920 --> 00:21:46.840]  就是讓你現在永恆裏面要去接納他
[00:21:46.840 --> 00:21:50.440]  成爲天國裏面的一個弟兄
[00:21:50.440 --> 00:21:53.040]  在主裏面是一家人
[00:21:53.040 --> 00:21:57.760]  所以現在他不單止是你的主僕關係
[00:21:57.760 --> 00:22:01.800]  他和你之間已經變成一個更高於主僕的關係
[00:22:01.800 --> 00:22:04.960]  就是弟兄
[00:22:04.960 --> 00:22:08.280]  他說既然阿彌西茂現在已經成爲腓里門
[00:22:08.280 --> 00:22:10.640]  在天國裏面神的兒女
[00:22:10.640 --> 00:22:13.880]  腓里門你現在要用一個新的觀感
[00:22:13.880 --> 00:22:16.520]  去看待你這個奴隸
[00:22:16.520 --> 00:22:18.440]  就是他是你的弟兄
[00:22:18.440 --> 00:22:20.640]  他說第十六節不再是奴隸
[00:22:20.640 --> 00:22:22.160]  而是高於奴隸
[00:22:22.160 --> 00:22:23.880]  是親愛的弟兄
[00:22:23.880 --> 00:22:25.560]  對於我保羅系
[00:22:25.560 --> 00:22:27.640]  對你更加系
[00:22:27.640 --> 00:22:30.800]  無論在肉身或者在主裏面更是如此
[00:22:30.800 --> 00:22:34.080]  意思就是說
[00:22:34.080 --> 00:22:38.280]  一瞬間阿彌西茂會回到你家裏
[00:22:38.280 --> 00:22:40.840]  他雖然仍然是你的奴僕
[00:22:40.840 --> 00:22:43.960]  在肉身上他仍然是奴僕
[00:22:43.960 --> 00:22:47.640]  甚至他在你的家裏和你一起去敬拜
[00:22:47.640 --> 00:22:53.040]  你都要看他是你主裏面的弟兄
[00:22:53.040 --> 00:22:55.080]  意思就是說保羅覺得
[00:22:55.080 --> 00:22:59.040]  現在腓里門他要看天國的關係
[00:22:59.040 --> 00:23:03.040]  是優先於他在地上和這個人主僕的關係
[00:23:03.040 --> 00:23:05.520]  這樣去相處
[00:23:05.520 --> 00:23:06.920]  大家知不知道
[00:23:06.920 --> 00:23:09.600]  保羅這樣去吩咐腓里門
[00:23:09.600 --> 00:23:12.880]  要去對付一個自己出走了的奴隸
[00:23:12.880 --> 00:23:14.880]  是多麼的顛覆性
[00:23:14.880 --> 00:23:18.440]  要他稱呼一個出走了的奴隸爲弟兄
[00:23:18.440 --> 00:23:22.200]  他正正就是在挑戰當時奴隸制度裏面
[00:23:22.200 --> 00:23:26.760]  很扭曲人性的一個制度
[00:23:26.760 --> 00:23:31.240]  剛纔講過奴隸是沒有自己的身份的
[00:23:31.240 --> 00:23:35.200]  他一直都是主人的財產
[00:23:35.200 --> 00:23:42.240]  主人可以用私刑或者公開去看法他的奴隸
[00:23:42.240 --> 00:23:44.720]  如果奴隸說大話的話
[00:23:44.720 --> 00:23:48.240]  他可以拉去法庭嚴刑逼供
[00:23:48.240 --> 00:23:50.160]  如果是女的奴隸
[00:23:50.160 --> 00:23:58.040]  他甚至可以無限制地在性方面滿足主人的需要
[00:23:58.040 --> 00:24:02.360]  所以保羅這樣去對腓里門說的時候
[00:24:02.360 --> 00:24:05.840]  是很革命性
[00:24:05.840 --> 00:24:08.400]  但是保羅在《迦拉泰書》裏面這樣說
[00:24:08.400 --> 00:24:12.000]  我們看一看PowerPoint
[00:24:12.000 --> 00:24:14.080]  我請Daisy幫我讀一下
[00:24:14.080 --> 00:24:19.160]  《迦拉泰書》三章二十六至二十八節
[00:24:19.160 --> 00:24:21.520]  其實你們直着信
[00:24:21.520 --> 00:24:25.280]  在基督耶穌裏都成爲神的兒女
[00:24:25.280 --> 00:24:30.640]  你們凡受洗歸入基督的都披戴基督了
[00:24:30.640 --> 00:24:33.960]  不再分猶太人或希臘人
[00:24:33.960 --> 00:24:38.080]  不再分奴的主主的
[00:24:38.080 --> 00:24:40.160]  不再分男的女的
[00:24:40.160 --> 00:24:45.000]  因爲你們在基督耶穌裏都成爲一了
[00:24:45.000 --> 00:24:47.240]  這句話是很出名的
[00:24:47.240 --> 00:24:51.600]  說到不論是自主的、爲奴的
[00:24:51.600 --> 00:24:56.080]  全部在基督裏都是成爲一
[00:24:56.080 --> 00:25:01.920]  保羅很想腓里門跳出他當時社會文化的一個框框
[00:25:01.920 --> 00:25:07.240]  他用天國的眼光來看他逃走的奴隸
[00:25:07.240 --> 00:25:09.320]  在《永恆》裏面
[00:25:09.320 --> 00:25:13.720]  這個出走的奴隸是有着神的形象
[00:25:13.720 --> 00:25:19.200]  有着耶穌基督用補血去買熟的
[00:25:19.200 --> 00:25:24.520]  有着真理的仁義和聖潔
[00:25:24.520 --> 00:25:25.480]  弟兄姊妹
[00:25:25.480 --> 00:25:31.320]  今天我們能不能夠跳出我們的社會文化框架
[00:25:31.320 --> 00:25:34.840]  來和弟兄姊妹相處呢?
[00:25:34.840 --> 00:25:38.080]  前面那個人可能和我的性格很不同
[00:25:38.080 --> 00:25:39.800]  南轅北轍
[00:25:39.800 --> 00:25:42.120]  和我的背景很不同
[00:25:42.120 --> 00:25:44.160]  出身的階層很不同
[00:25:44.160 --> 00:25:47.200]  職業很不同
[00:25:47.200 --> 00:25:50.440]  政見很不同
[00:25:50.440 --> 00:25:56.880]  但是我們都是天國裏面的子民
[00:25:56.880 --> 00:25:59.920]  能不能這樣相處呢?
[00:25:59.920 --> 00:26:05.240]  最近有一位持非常強烈某種政見的女士
[00:26:05.240 --> 00:26:07.160]  在家中暴斃
[00:26:07.160 --> 00:26:11.240]  懷疑她染了新冠肺炎
[00:26:11.240 --> 00:26:13.320]  這件事爆出之後
[00:26:13.320 --> 00:26:18.400]  有一些和她政見很不同的弟兄姊妹
[00:26:18.400 --> 00:26:22.000]  表達了一句令我震驚的話
[00:26:22.000 --> 00:26:27.040]  就是一定是神對她審判
[00:26:27.040 --> 00:26:30.200]  我聽到之後真的很驚訝
[00:26:30.200 --> 00:26:34.480]  弟兄姊妹原來會說這些話
[00:26:34.480 --> 00:26:36.920]  今天在香港社會里
[00:26:36.920 --> 00:26:42.240]  你曼谷住一股氣氛就是黃藍是政見
[00:26:42.240 --> 00:26:44.440]  黑白是良知
[00:26:44.440 --> 00:26:48.360]  這樣一種非我即敵的文化
[00:26:48.360 --> 00:26:50.000]  原來說到底
[00:26:50.000 --> 00:26:53.000]  黃藍不單只是政見
[00:26:53.000 --> 00:26:58.040]  原來當你認同我的政見那種顏色的時候
[00:26:58.040 --> 00:27:00.720]  你就是白的
[00:27:00.720 --> 00:27:03.920]  你不認同我這種顏色的
[00:27:03.920 --> 00:27:06.400]  你就是黑的
[00:27:06.400 --> 00:27:09.720]  曾幾何時我們原來已經扮演了上帝的角色
[00:27:09.720 --> 00:27:14.720]  覺得自己驕傲到已經知道事實的全部真相
[00:27:14.720 --> 00:27:18.520]  覺得站在我那邊就是正義
[00:27:18.520 --> 00:27:20.720]  不站在我那邊就是邪惡
[00:27:20.720 --> 00:27:24.640]  就應該要被神滅絕
[00:27:24.640 --> 00:27:27.920]  如果我們存着這樣的態度
[00:27:27.920 --> 00:27:31.320]  去和弟兄姊妹相處的時候
[00:27:31.320 --> 00:27:37.040]  我想我們真的離以耶穌基督的心爲心很遠很遠
[00:27:37.040 --> 00:27:39.400]  我記得上次我站在這裏和大家分享
[00:27:39.400 --> 00:27:42.040]  以耶穌基督的心爲心這一段經文的時候
[00:27:42.040 --> 00:27:48.440]  講到耶穌基督的心是虛己降卑的心腸
[00:27:48.440 --> 00:27:53.480]  是不追求個人的虛浮的榮耀
[00:27:53.480 --> 00:27:57.560]  是看別人比自己強
[00:27:57.560 --> 00:28:01.040]  求神的光去照亮我們
[00:28:01.040 --> 00:28:05.160]  讓我們看見這個和我政見很不同的肢體
[00:28:05.160 --> 00:28:10.240]  其實和我一樣都是蒙恩德教的罪人
[00:28:10.240 --> 00:28:12.440]  所以15至16節
[00:28:12.440 --> 00:28:15.800]  如果應用在今天的香港教會
[00:28:15.800 --> 00:28:17.400]  我這樣想象
[00:28:17.400 --> 00:28:20.200]  就是可以在同一間教會里面
[00:28:20.200 --> 00:28:22.640]  可以有政府的高官
[00:28:22.640 --> 00:28:24.200]  可以有警察
[00:28:24.200 --> 00:28:28.040]  也可以有上街遊行的弟兄姊妹
[00:28:28.040 --> 00:28:31.600]  可以有博士大學教授
[00:28:31.600 --> 00:28:36.160]  同時有做清潔的
[00:28:36.160 --> 00:28:37.560]  在美國會是怎樣呢?
[00:28:37.560 --> 00:28:41.680]  就是有黑人和白人的弟兄姊妹
[00:28:41.680 --> 00:28:44.920]  一起在整個羣體裏面
[00:28:44.920 --> 00:28:46.800]  一起去唱詩歌
[00:28:46.800 --> 00:28:48.400]  唱奇異恩典
[00:28:48.400 --> 00:28:52.640]  唱奇異恩典何等甘甜
[00:28:52.640 --> 00:28:54.360]  我罪已得赦免
[00:28:54.360 --> 00:29:00.200]  恃我失喪甘被尋回 黑眼甘得看見
[00:29:00.200 --> 00:29:01.920]  行不行呢?
[00:29:01.920 --> 00:29:03.040]  現在不容易
[00:29:03.040 --> 00:29:06.160]  不過我們求主幫助
[00:29:06.160 --> 00:29:07.880]  第三點我見到
[00:29:07.880 --> 00:29:11.920]  福音怎樣轉化失序世界人際關係呢?
[00:29:11.920 --> 00:29:14.680]  就是在基督裏真誠的接納
[00:29:14.680 --> 00:29:19.000]  我們看第17至20節
[00:29:19.000 --> 00:29:21.600]  所以你若以我爲同伴
[00:29:21.600 --> 00:29:23.000]  就接納他
[00:29:23.000 --> 00:29:25.280]  與同接納我一樣
[00:29:25.280 --> 00:29:28.360]  他若愧負你或欠你什麼
[00:29:28.360 --> 00:29:31.080]  都算在我的賬上吧
[00:29:31.080 --> 00:29:32.160]  我必償還
[00:29:32.160 --> 00:29:34.880]  這是我保羅親不捨的
[00:29:34.880 --> 00:29:36.600]  我並不用對你說
[00:29:36.600 --> 00:29:39.560]  甚至你自己也虧欠我
[00:29:39.560 --> 00:29:40.320]  弟兄啊
[00:29:40.320 --> 00:29:43.720]  希望你使我在主裏因你得益處
[00:29:43.720 --> 00:29:47.600]  讓我的心在基督裏得到舒暢
[00:29:47.600 --> 00:29:49.040]  來到第17節
[00:29:49.040 --> 00:29:52.040]  終於保羅婉轉完一大輪
[00:29:52.040 --> 00:29:53.640]  他就終於進入戲肉
[00:29:53.640 --> 00:29:57.320]  具體說他想費力門做些什麼
[00:29:57.320 --> 00:30:00.840]  那個字就是接納
[00:30:00.840 --> 00:30:02.320]  他一開始的時候
[00:30:02.320 --> 00:30:04.000]  他再一次提及
[00:30:04.000 --> 00:30:07.200]  你和我之間有一個非常重要的關係
[00:30:07.200 --> 00:30:10.720]  就是你若以我爲同伴
[00:30:10.720 --> 00:30:16.440]  同伴這個字原文是團契那個字有關
[00:30:16.440 --> 00:30:18.520]  Colonia那個字有關
[00:30:18.520 --> 00:30:19.800]  意思就是說
[00:30:19.800 --> 00:30:21.840]  既然你都認同
[00:30:21.840 --> 00:30:25.160]  你和我之間因爲有同一個信仰
[00:30:25.160 --> 00:30:27.560]  我們是同伴的關係
[00:30:27.560 --> 00:30:33.440]  我就請你在主基督裏接納這個出走的奴隸
[00:30:33.440 --> 00:30:35.320]  阿彌西某
[00:30:35.320 --> 00:30:37.240]  如同你接納我
[00:30:37.240 --> 00:30:40.760]  是你主來的弟兄一樣
[00:30:40.760 --> 00:30:43.120]  接納這個字是keyword
[00:30:43.120 --> 00:30:45.440]  在這裏是什麼意思呢?
[00:30:45.440 --> 00:30:46.560]  接納就是說
[00:30:46.560 --> 00:30:50.120]  本來這個人對你來說是一個陌生人
[00:30:50.120 --> 00:30:52.960]  但是你現在願意接待他
[00:30:52.960 --> 00:30:54.600]  進入你的家裏
[00:30:54.600 --> 00:30:59.480]  成爲你家裏其中一個的成員
[00:30:59.480 --> 00:31:00.520]  意思就是說
[00:31:00.520 --> 00:31:02.880]  保羅吩咐費力門
[00:31:02.880 --> 00:31:07.000]  如果阿彌西某有一天回到你身邊的時候
[00:31:07.000 --> 00:31:10.480]  你不僅要接納他回到你家裏
[00:31:10.480 --> 00:31:12.920]  繼續做你的奴隸
[00:31:12.920 --> 00:31:16.640]  你還要接納他和你一起去敬拜主
[00:31:16.640 --> 00:31:20.080]  在神的家裏一起去敬拜神
[00:31:20.080 --> 00:31:22.240]  同樣保羅的這個請求
[00:31:22.240 --> 00:31:26.600]  在當時的社會來說是很顛覆性
[00:31:26.600 --> 00:31:27.880]  更加顛覆的就是說
[00:31:27.880 --> 00:31:29.480]  你接納這個奴隸
[00:31:29.480 --> 00:31:31.320]  就好像接納我
[00:31:31.320 --> 00:31:37.280]  你一直都很尊敬的使徒保羅一樣
[00:31:37.280 --> 00:31:38.920]  更加第18至20節
[00:31:38.920 --> 00:31:39.680]  保羅就說
[00:31:39.680 --> 00:31:45.160]  我願意成爲你和你這個出走的奴隸之間的擔保
[00:31:45.160 --> 00:31:48.200]  如果他有什麼地方規附了你
[00:31:48.200 --> 00:31:50.040]  擔在我身上
[00:31:50.040 --> 00:31:51.400]  我幫他還
[00:31:51.400 --> 00:31:53.440]  這樣的意思
[00:31:53.440 --> 00:31:55.120]  他說可以親筆去寫
[00:31:55.120 --> 00:31:57.520]  就是說用我的人格去擔保
[00:31:57.520 --> 00:32:01.600]  他希望費力門可以對這個出走的奴隸網開一面
[00:32:01.600 --> 00:32:02.920]  饒恕他
[00:32:02.920 --> 00:32:07.480]  這個就是真的在主裏面接納的意思
[00:32:07.480 --> 00:32:10.160]  在當時的羅馬法律裏面
[00:32:10.160 --> 00:32:15.280]  對付一個出走的奴隸是很嚴重的問題
[00:32:15.280 --> 00:32:17.280]  就好像對付一個土匪
[00:32:17.280 --> 00:32:23.320]  或者一個禍害國家經濟的一個逃犯一樣
[00:32:23.320 --> 00:32:25.280]  在羅馬的法律裏面
[00:32:25.280 --> 00:32:28.400]  如果抓回這個出走的奴隸
[00:32:28.400 --> 00:32:31.880]  是可以用一條很熱很熱的棒
[00:32:31.880 --> 00:32:34.600]  拉到他的腳或者他的手上
[00:32:34.600 --> 00:32:38.000]  或者在他的臉上挑幾個字
[00:32:38.000 --> 00:32:39.400]  就是說請捉拿我
[00:32:39.400 --> 00:32:41.720]  我是逃犯
[00:32:41.720 --> 00:32:43.360]  是這樣的
[00:32:43.360 --> 00:32:47.720]  但是保羅竟然在這裏叫費力門
[00:32:47.720 --> 00:32:53.120]  不要用羅馬的律法去重判這個出走的奴隸
[00:32:53.120 --> 00:32:55.200]  而在基督裏面去接納
[00:32:55.200 --> 00:32:57.280]  這個成爲了我們第三點
[00:32:57.280 --> 00:33:00.360]  在基督裏面接納
[00:33:00.360 --> 00:33:03.880]  接納這個字在另外一個新約經文裏面用
[00:33:03.880 --> 00:33:05.840]  就是羅馬書第十五章七節
[00:33:05.840 --> 00:33:08.280]  他說所以你們要彼此接納
[00:33:08.280 --> 00:33:13.800]  如同基督接納你們一樣歸榮耀給神
[00:33:13.800 --> 00:33:15.680]  保羅說我們要彼此接納
[00:33:15.680 --> 00:33:18.120]  好像基督接納我
[00:33:18.120 --> 00:33:19.840]  你說兩碼子
[00:33:19.840 --> 00:33:21.080]  基督接納我
[00:33:21.080 --> 00:33:23.680]  我本來與耶穌基督是仇人
[00:33:23.680 --> 00:33:27.480]  耶穌基督主動用祂的身體來寫命
[00:33:27.480 --> 00:33:29.960]  令到我現在和祂復和
[00:33:29.960 --> 00:33:33.320]  根本我沒有辦法做到
[00:33:33.320 --> 00:33:34.520]  我不知道弟兄姊妹
[00:33:34.520 --> 00:33:39.240]  你有沒有經歷過被人接納的經歷呢?
[00:33:39.240 --> 00:33:41.360]  我有一個很深刻的經歷
[00:33:41.360 --> 00:33:45.520]  就是我記得我第一年去美國讀神學的時候
[00:33:45.520 --> 00:33:49.200]  你知道美國人有一個節日是非常重要的
[00:33:49.200 --> 00:33:51.080]  就是感恩節
[00:33:51.080 --> 00:33:52.480]  那年的感恩節
[00:33:52.480 --> 00:33:55.440]  十一月我去到第一年
[00:33:55.440 --> 00:33:58.520]  有一個美國神學院的同學
[00:33:58.520 --> 00:34:00.160]  也是基督徒
[00:34:00.160 --> 00:34:01.960]  其實和他不熟悉
[00:34:01.960 --> 00:34:06.640]  他邀請我在感恩節當天去他家
[00:34:06.640 --> 00:34:11.120]  和他家人一起去慶祝感恩節
[00:34:11.120 --> 00:34:13.880]  當時我覺得有點受寵若驚
[00:34:13.880 --> 00:34:17.400]  因爲我是一個香港人
[00:34:17.400 --> 00:34:19.440]  我又不懂你們的文化
[00:34:19.440 --> 00:34:23.120]  我和你和你家人根本不熟悉
[00:34:23.120 --> 00:34:25.520]  但是你竟然可以邀請我進入一個
[00:34:25.520 --> 00:34:27.840]  這麼親密的離職裏面
[00:34:27.840 --> 00:34:37.120]  來參與你們家人的一年裏面最重要的一個節日
[00:34:37.120 --> 00:34:43.880]  我相信這個同學是基於基督的愛邀請我
[00:34:43.880 --> 00:34:48.280]  我相信如果你曾經經歷過被接待
[00:34:48.280 --> 00:34:53.960]  你會明白什麼叫做接待
[00:34:53.960 --> 00:34:58.160]  所以在這裏我想特別提出
[00:34:58.160 --> 00:35:01.160]  什麼叫做團契生活
[00:35:01.160 --> 00:35:01.920]  弟兄姊妹
[00:35:01.920 --> 00:35:04.640]  團契生活
[00:35:04.640 --> 00:35:07.800]  我們有一個很重要的基礎
[00:35:07.800 --> 00:35:13.240]  我們一定要知道
[00:35:13.240 --> 00:35:14.960]  在基督裏面的團契
[00:35:14.960 --> 00:35:17.800]  是透過耶穌基督
[00:35:17.800 --> 00:35:23.240]  在耶穌基督裏面有的一種新關係
[00:35:23.240 --> 00:35:30.080]  我之所以和性格、職業、背景、政見都很不同的人
[00:35:30.080 --> 00:35:33.360]  能夠團契相交
[00:35:33.360 --> 00:35:36.720]  不是因爲我們本身的條件
[00:35:36.720 --> 00:35:42.480]  而是因爲耶穌基督將我們連在一起
[00:35:42.480 --> 00:35:46.200]  我和弟兄姊妹相交
[00:35:46.200 --> 00:35:53.840]  我和弟兄姊妹的相交是參與
[00:35:53.840 --> 00:35:59.800]  在基督已經賜給我們的新生命裏面
[00:35:59.800 --> 00:36:01.920]  很多時候我們團契出現問題
[00:36:01.920 --> 00:36:07.600]  是因爲我們失落了這個重要的基礎
[00:36:07.600 --> 00:36:10.000]  是因爲耶穌基督做了事
[00:36:10.000 --> 00:36:16.800]  我現在是參與在耶穌基督已經賜給我們的新生命裏面
[00:36:16.800 --> 00:36:20.400]  我能夠和弟兄姊妹相交
[00:36:20.400 --> 00:36:23.000]  基督接納了弟兄
[00:36:23.000 --> 00:36:29.240]  我現在是參與在基督對弟兄的接納上
[00:36:29.240 --> 00:36:31.760]  耶穌基督就好像保羅一樣
[00:36:31.760 --> 00:36:36.480]  成爲了擔保人
[00:36:36.480 --> 00:36:39.600]  這種接納不是在乎環境
[00:36:39.600 --> 00:36:41.800]  而是在乎內心
[00:36:41.800 --> 00:36:43.520]  可能在今年的裏面
[00:36:43.520 --> 00:36:45.880]  我們很多朋友都見不到面
[00:36:45.880 --> 00:36:47.480]  我們有社交距離
[00:36:47.480 --> 00:36:48.840]  不見面
[00:36:48.840 --> 00:36:51.200]  但是弟兄姊妹問心那句
[00:36:51.200 --> 00:36:55.160]  不見面是不是等於你已經可以完全接納那個人呢?
[00:36:55.160 --> 00:36:56.720]  不是
[00:36:56.720 --> 00:37:00.440]  你仍然心裏一想起可能有很多怨恨
[00:37:00.440 --> 00:37:02.320]  很多的憤怒
[00:37:02.320 --> 00:37:05.200]  所以接納不是在乎環境
[00:37:05.200 --> 00:37:07.040]  是在乎內心
[00:37:07.040 --> 00:37:11.440]  接納也不是在乎對方是否已經先道歉
[00:37:11.440 --> 00:37:13.920]  因爲在經文裏我們從來沒有看到
[00:37:13.920 --> 00:37:18.480]  保羅沒有提到阿彌西茂有沒有悔改的心
[00:37:18.480 --> 00:37:20.320]  有沒有悔意
[00:37:20.320 --> 00:37:23.200]  他只是專注叫腓里門那邊
[00:37:23.200 --> 00:37:26.920]  去接納這個曾經犯錯的弟兄
[00:37:26.920 --> 00:37:31.520]  縱然羅馬的律法是容許可以重判
[00:37:31.520 --> 00:37:37.840]  第三,接納也不是在乎對方事後有什麼反應
[00:37:37.840 --> 00:37:41.480]  是存在於我們的心願不願意躺開
[00:37:41.480 --> 00:37:44.720]  接受對方進入我們的心裏
[00:37:44.720 --> 00:37:47.040]  不過
[00:37:47.040 --> 00:37:48.440]  我很保證弟兄姊妹
[00:37:48.440 --> 00:37:50.240]  如果你真的聽我這麼說
[00:37:50.240 --> 00:37:54.320]  他願意接納一個你覺得很難接納的弟兄姊妹的時候
[00:37:54.320 --> 00:37:56.160]  我可以向你保證
[00:37:56.160 --> 00:37:58.520]  你是會很不舒服
[00:37:58.520 --> 00:38:00.520]  你會感到刺痛
[00:38:00.520 --> 00:38:02.160]  你會覺得很痛苦
[00:38:02.160 --> 00:38:03.920]  你會容易受傷害
[00:38:03.920 --> 00:38:08.160]  甚至你會覺得很厭煩
[00:38:08.160 --> 00:38:10.480]  但我又可以保證你
[00:38:10.480 --> 00:38:12.880]  如果你願意繼續留在那裏
[00:38:12.880 --> 00:38:15.400]  停留在那個位置裏
[00:38:15.400 --> 00:38:18.320]  你又會以一個新的方式
[00:38:18.320 --> 00:38:21.520]  去經歷基督的同在
[00:38:21.520 --> 00:38:25.400]  因爲你是在走基督的路
[00:38:25.400 --> 00:38:27.680]  那忍受罪人這樣頂撞的
[00:38:27.680 --> 00:38:30.760]  你要思想免得疲倦灰心
[00:38:30.760 --> 00:38:32.800]  這是基督經歷過的
[00:38:32.800 --> 00:38:35.320]  所以我們這樣做的時候
[00:38:35.320 --> 00:38:37.040]  我們會覺得辛苦
[00:38:37.040 --> 00:38:38.640]  我們會覺得刺痛
[00:38:38.640 --> 00:38:40.040]  我們會覺得困難
[00:38:40.040 --> 00:38:45.680]  但你又會很特別地去經歷神的同在
[00:38:45.680 --> 00:38:49.240]  我穆會也有十年多的時間
[00:38:49.240 --> 00:38:51.360]  你知道作爲傳道人
[00:38:51.360 --> 00:38:53.880]  教會是經常打開門
[00:38:53.880 --> 00:38:55.960]  什麼人都會上來
[00:38:55.960 --> 00:38:58.360]  什麼人都要接待
[00:38:58.360 --> 00:39:03.000]  你說我是不是每個人都可以接納呢
[00:39:03.000 --> 00:39:04.360]  當然不是
[00:39:04.360 --> 00:39:05.840]  有些人我真的見到
[00:39:05.840 --> 00:39:07.040]  其實都想避開
[00:39:07.040 --> 00:39:10.280]  不如找另一條路走
[00:39:10.280 --> 00:39:12.200]  你說我怎麼去
[00:39:12.200 --> 00:39:14.040]  在我的手機裏
[00:39:14.040 --> 00:39:18.360]  有一張耶穌背十字架的照片
[00:39:18.360 --> 00:39:21.920]  我一打開手機就會見到
[00:39:21.920 --> 00:39:24.680]  每一次當我自己心裏
[00:39:24.680 --> 00:39:26.440]  在神面前我很清楚
[00:39:26.440 --> 00:39:30.400]  接納不了弟兄或者姐妹的時候
[00:39:30.400 --> 00:39:32.560]  當我一打開手機
[00:39:32.560 --> 00:39:34.680]  神又會再一次提醒我
[00:39:34.680 --> 00:39:37.800]  基督對我的接納
[00:39:37.800 --> 00:39:39.760]  可以幫我轉念
[00:39:39.760 --> 00:39:42.880]  這是我自己個人的操練
[00:39:42.880 --> 00:39:46.360]  我和大家分享
[00:39:46.360 --> 00:39:48.840]  所以這個信息說到
[00:39:48.840 --> 00:39:52.600]  福音如何轉化失序世界的人際關係
[00:39:52.600 --> 00:39:57.040]  我看《肥理門書》你會發覺是一本很溫暖的書
[00:39:57.040 --> 00:40:00.120]  保羅一點嚴厲的責備都沒有
[00:40:00.120 --> 00:40:02.880]  他都沒有用他自己仕途的權柄
[00:40:02.880 --> 00:40:04.560]  大石砸死蟹
[00:40:04.560 --> 00:40:08.200]  要求命令肥理門去做些什麼
[00:40:08.200 --> 00:40:15.440]  整本書裏只提到在基督裏的關係
[00:40:15.440 --> 00:40:18.960]  弟兄姐妹又到年尾了
[00:40:18.960 --> 00:40:21.760]  有時間去買單
[00:40:21.760 --> 00:40:25.240]  我們又要在神面前見面了
[00:40:25.240 --> 00:40:27.080]  弟兄姐妹我們反省一下
[00:40:27.080 --> 00:40:34.080]  過去一年你和弟兄姐妹的關係
[00:40:34.080 --> 00:40:38.800]  你有沒有在基督裏憑着愛心行事
[00:40:38.800 --> 00:40:41.480]  還是你和弟兄姐妹的關係
[00:40:41.480 --> 00:40:47.040]  是基於責任、法則、規條、權柄
[00:40:47.040 --> 00:40:52.160]  是勉強還是自願呢?
[00:40:52.160 --> 00:40:55.480]  我們是否看重和弟兄姐妹之間
[00:40:55.480 --> 00:40:58.320]  天國的關係爲第一優先呢?
[00:40:58.320 --> 00:41:06.880]  還是我仍然被這個世界的文化框架框住了我呢?
[00:41:06.880 --> 00:41:11.840]  我在基督裏有沒有真誠接納弟兄姐妹
[00:41:11.840 --> 00:41:18.600]  好像基督接納我一樣呢?
[00:41:18.600 --> 00:41:22.440]  弟兄姐妹在世界秩序崩壞的日子裏
[00:41:22.440 --> 00:41:25.600]  全世界的人都在呼喊
[00:41:25.600 --> 00:41:28.160]  2021年會是怎樣的呢?
[00:41:28.160 --> 00:41:30.080]  誰主明天?
[00:41:30.080 --> 00:41:35.240]  這個問題對於基督徒來說是清楚不過
[00:41:35.240 --> 00:41:37.920]  教會今天在地上被呼召
[00:41:37.920 --> 00:41:40.560]  要去見證基督的降臨
[00:41:40.560 --> 00:41:43.240]  要去見證神的國度降臨
[00:41:43.240 --> 00:41:45.480]  在上帝的新秩序裏
[00:41:45.480 --> 00:41:48.960]  人與人之間的關係不會再被扭曲
[00:41:48.960 --> 00:41:51.800]  不會再充滿張力
[00:41:51.800 --> 00:41:54.080]  是憑愛心行事
[00:41:54.080 --> 00:41:56.840]  大家以弟兄姐妹相親
[00:41:56.840 --> 00:42:00.080]  也在基督裏彼此接納
[00:42:00.080 --> 00:42:02.560]  最後我想用一個見證
[00:42:02.560 --> 00:42:06.760]  來結束今天的講道
[00:42:06.760 --> 00:42:10.320]  福音如何轉化失序世界的人際關係
[00:42:10.320 --> 00:42:14.600]  很想大家將時空推到百多年前
[00:42:14.600 --> 00:42:17.920]  1914年的聖誕節
[00:42:17.920 --> 00:42:20.920]  1914年在歐洲發生什麼事呢?
[00:42:20.920 --> 00:42:25.040]  是第一次世界大戰爆發的那一年
[00:42:25.040 --> 00:42:30.400]  在1914年的12月24號那晚的平安夜
[00:42:30.400 --> 00:42:34.880]  第一次世界大戰已經爆發了五個月
[00:42:34.880 --> 00:42:38.320]  在比利時的伊佩爾地區
[00:42:38.320 --> 00:42:44.520]  有一隊的德軍和一隊英國蘇格蘭的軍隊對峙
[00:42:44.520 --> 00:42:46.920]  但在那一天的平安夜
[00:42:46.920 --> 00:42:53.760]  在德軍的戰壕上他們開始裝飾戰壕
[00:42:53.760 --> 00:42:56.760]  放了一些聖誕樹
[00:42:56.760 --> 00:43:02.240]  突然德軍唱起平安夜
