
[00:00:00.000 --> 00:00:03.200]  人生最基本的三個問題的答案
[00:15:50.840 --> 00:15:52.840]  打電話來給媽媽求救
[00:15:52.840 --> 00:15:54.840]  電話打到一半就被掛掉了
[00:15:54.840 --> 00:15:56.840]  所以這是我第一次遇到
[00:15:56.840 --> 00:15:58.840]  讓我覺得世界上很黑暗的
[00:15:58.840 --> 00:16:03.840]  而且罪很可怕的一件事情
[00:16:03.840 --> 00:16:05.840]  讓我重新對罪有另外一個看法
[00:16:05.840 --> 00:16:06.840]  就發現說
[00:16:06.840 --> 00:16:07.840]  為什麼審判
[00:16:07.840 --> 00:16:10.840]  神的審判最後這麼有必要
[00:16:10.840 --> 00:16:12.840]  因為人的罪所造成的後果
[00:16:12.840 --> 00:16:14.840]  不是這麼的
[00:16:14.840 --> 00:16:15.840]  我們講的不是說
[00:16:15.840 --> 00:16:17.840]  我今天約了你吃飯放了你鴿子
[00:16:17.840 --> 00:16:18.840]  不是那種
[00:16:18.840 --> 00:16:19.840]  那種是小事
[00:16:19.840 --> 00:16:21.840]  那種基本上不審判也OK
[00:16:21.840 --> 00:16:23.840]  我就原諒你了
[00:16:23.840 --> 00:16:25.840]  有一些的事情
[00:16:25.840 --> 00:16:26.840]  罪有一些的後果
[00:16:26.840 --> 00:16:28.840]  不是隨便一句原諒就可以
[00:16:28.840 --> 00:16:30.840]  所以審判很重要
[00:16:30.840 --> 00:16:33.840]  最後神要還每一個
[00:16:33.840 --> 00:16:35.840]  在不公義的時代
[00:16:35.840 --> 00:16:37.840]  的人的一個公平
[00:16:37.840 --> 00:16:40.840]  所以審判在福音裡面
[00:16:40.840 --> 00:16:42.840]  是福音的一部分
[00:16:42.840 --> 00:16:44.840]  是好消息的一部分
[00:16:44.840 --> 00:16:46.840]  所以這不是說出來非要嚇我們
[00:16:46.840 --> 00:16:47.840]  只是說這告訴我們
[00:16:47.840 --> 00:16:49.840]  這是一個盼望
[00:16:49.840 --> 00:16:50.840]  特別是我們活在一種
[00:16:50.840 --> 00:16:53.840]  不公平的受害者的角度
[00:16:53.840 --> 00:16:54.840]  如果認識這位公義的神
[00:16:54.840 --> 00:16:56.840]  有一天他還你一個公道
[00:16:56.840 --> 00:16:57.840]  他擦乾你的眼淚
[00:16:57.840 --> 00:17:00.840]  這對他們來講是很大的安慰
[00:17:00.840 --> 00:17:02.840]  當然對我們這種迫害人
[00:17:02.840 --> 00:17:04.840]  我們就要小心一點
[00:17:04.840 --> 00:17:06.840]  對我們講是很可怕的消息
[00:17:06.840 --> 00:17:09.840]  我們就要很小心趕快悔改
[00:17:09.840 --> 00:17:10.840]  主耶穌有赦免的恩典
[00:17:10.840 --> 00:17:11.840]  所以只要悔改
[00:17:11.840 --> 00:17:13.840]  神都能夠赦免
[00:17:13.840 --> 00:17:17.840]  所以對我們這些罪人來講
[00:17:17.840 --> 00:17:18.840]  也是好消息
[00:17:18.840 --> 00:17:19.840]  因為主耶穌說
[00:17:19.840 --> 00:17:20.840]  無論你多大的罪
[00:17:20.840 --> 00:17:22.840]  只要你肯悔改來到主面前
[00:17:22.840 --> 00:17:24.840]  祂都可以赦免
[00:17:24.840 --> 00:17:25.840]  所以無論是受害者
[00:17:25.840 --> 00:17:27.840]  你是受害者還是你要去害人
[00:17:27.840 --> 00:17:29.840]  兩方面審判其實對我們來講
[00:17:29.840 --> 00:17:31.840]  都有一個盼望
[00:17:31.840 --> 00:17:33.840]  那是因為主的復活
[00:17:33.840 --> 00:17:36.840]  主耶穌使我們能夠勝過死亡跟審判
[00:17:36.840 --> 00:17:38.840]  這是第二點我想要告訴大家
[00:17:38.840 --> 00:17:40.840]  基督教給我們一個盼望
[00:17:40.840 --> 00:17:41.840]  就是基督教的信仰
[00:17:41.840 --> 00:17:42.840]  其實最重要的是
[00:17:42.840 --> 00:17:46.840]  祂使我們勝過了死亡這件事情
[00:17:46.840 --> 00:17:49.840]  在格林多前書十五章十七節
[00:17:49.840 --> 00:17:51.840]  說基督若沒有復活
[00:17:51.840 --> 00:17:53.840]  你們的信便是徒然
[00:17:53.840 --> 00:17:57.840]  你們仍在罪中
[00:17:57.840 --> 00:18:01.840]  其實這句話是保羅跟格林多教會的人講
[00:18:01.840 --> 00:18:03.840]  因為他們有些人在傳說
[00:18:03.840 --> 00:18:05.840]  可能沒有復活這件事
[00:18:05.840 --> 00:18:08.840]  那保羅其實講這件事的目的
[00:18:08.840 --> 00:18:10.840]  是背後的一個邏輯是什麼呢
[00:18:10.840 --> 00:18:14.840]  就是如果基督真的是為我們的罪而死的
[00:18:14.840 --> 00:18:16.840]  而且祂死了如果祂沒有復活的話
[00:18:16.840 --> 00:18:18.840]  就表示祂真的是
[00:18:18.840 --> 00:18:20.840]  就表示說祂該死
[00:18:20.840 --> 00:18:22.840]  就表示我是罪人
[00:18:22.840 --> 00:18:23.840]  我本來就該死
[00:18:23.840 --> 00:18:25.840]  我並不是說我不該死
[00:18:25.840 --> 00:18:27.840]  我只是背你的罪死
[00:18:27.840 --> 00:18:29.840]  所以如果背後的邏輯就是
[00:18:29.840 --> 00:18:32.840]  如果他們覺得基督如果祂死了沒復活
[00:18:32.840 --> 00:18:35.840]  就表示祂是為自己的罪死的
[00:18:35.840 --> 00:18:37.840]  祂並沒有復活
[00:18:37.840 --> 00:18:38.840]  正因為祂復活了
[00:18:38.840 --> 00:18:41.840]  證明給我們看說祂的死不是為自己的罪
[00:18:41.840 --> 00:18:43.840]  並不是祂應該死
[00:18:43.840 --> 00:18:45.840]  是因為祂背負我們的罪死了
[00:18:45.840 --> 00:18:46.840]  因此祂復活
[00:18:46.840 --> 00:18:47.840]  那第二點
[00:18:47.840 --> 00:18:49.840]  祂復活也帶給我們一個盼望
[00:18:49.840 --> 00:18:53.840]  就是說原來真的有復活這件事
[00:18:53.840 --> 00:18:58.840]  所以說如果基督徒沒有相信人真的死後
[00:18:58.840 --> 00:18:59.840]  神給我們一個應許
[00:18:59.840 --> 00:19:01.840]  你真的會復活
[00:19:01.840 --> 00:19:05.840]  那麼我們今生就缺了一個最大的盼望
[00:19:05.840 --> 00:19:07.840]  最大的福氣
[00:19:07.840 --> 00:19:11.840]  在格林多前書15章20節的22節說
[00:19:11.840 --> 00:19:15.840]  然而事實上基督已經從死裡復活
[00:19:15.840 --> 00:19:18.840]  這是要保證已經死了的人也要復活
[00:19:18.840 --> 00:19:20.840]  所以給我們一個保證
[00:19:20.840 --> 00:19:22.840]  因為死亡是從一個人來的
[00:19:22.840 --> 00:19:25.840]  死人的復活也是從一個人來的
[00:19:25.840 --> 00:19:29.840]  正如眾人的死亡是因為他們跟亞當連接
[00:19:29.840 --> 00:19:34.840]  同樣眾人的復活是因為他們跟基督連接
[00:19:34.840 --> 00:19:36.840]  所以這是一個很公平的事情
[00:19:36.840 --> 00:19:39.840]  死亡因為一個人進入世界
[00:19:39.840 --> 00:19:41.840]  復活就戰勝死亡的方法
[00:19:41.840 --> 00:19:43.840]  也是透過一個人
[00:19:43.840 --> 00:19:44.840]  也是透過耶穌基督
[00:19:44.840 --> 00:19:46.840]  所以我們不能說不公平
[00:19:46.840 --> 00:19:47.840]  我沒幹壞事
[00:19:47.840 --> 00:19:49.840]  我一出生就是亞當的後代
[00:19:49.840 --> 00:19:50.840]  他把死亡帶給我
[00:19:50.840 --> 00:19:52.840]  我就偏偏出生就為了死亡
[00:19:52.840 --> 00:19:55.840]  你知道死亡是一件不make sense的事情
[00:19:55.840 --> 00:19:56.840]  因為死亡的存在
[00:19:56.840 --> 00:19:59.840]  你所有生命所有的事情都變得沒有意義
[00:19:59.840 --> 00:20:01.840]  因為無論你多少的付出
[00:20:01.840 --> 00:20:03.840]  你掙多少錢一分錢帶不走
[00:20:03.840 --> 00:20:06.840]  因為有了死亡你所有的努力都是白費
[00:20:06.840 --> 00:20:08.840]  正是因為說一個人
[00:20:08.840 --> 00:20:10.840]  死亡透過一個人進來
[00:20:10.840 --> 00:20:11.840]  那神也給我們一個恩典
[00:20:11.840 --> 00:20:14.840]  復活勝過死亡的方法
[00:20:14.840 --> 00:20:15.840]  也是透過一個人
[00:20:15.840 --> 00:20:17.840]  就是只要你相信耶穌基督
[00:20:17.840 --> 00:20:20.840]  你能夠重新勝過這個死亡的咒詛
[00:20:20.840 --> 00:20:21.840]  所以因此
[00:20:21.840 --> 00:20:24.840]  為什麼信基督教的人是不怕死
[00:20:24.840 --> 00:20:26.840]  不怕提死亡
[00:20:26.840 --> 00:20:28.840]  有一次我們在公司我跟Shirley聊天
[00:20:28.840 --> 00:20:30.840]  我們聊到死亡的事情
[00:20:30.840 --> 00:20:32.840]  聊著聊著身邊的同事就開始
[00:20:32.840 --> 00:20:34.840]  你們不要講這個話題好不好
[00:20:34.840 --> 00:20:36.840]  我不想提這個話題
[00:20:36.840 --> 00:20:37.840]  你知道沒有信仰的
[00:20:37.840 --> 00:20:41.840]  是很怕很忌諱你提這樣的話題
[00:20:41.840 --> 00:20:43.840]  最好不要提
[00:20:43.840 --> 00:20:44.840]  所以我都很害怕
[00:20:44.840 --> 00:20:46.840]  所以我們那時候院長說
[00:20:46.840 --> 00:20:49.840]  人過了八十沒有人敢請你到他家裡吃飯
[00:20:49.840 --> 00:20:52.840]  就怕你吃著吃著不吃了
[00:20:52.840 --> 00:20:55.840]  人過了九十歲沒有人敢開車接你
[00:20:55.840 --> 00:20:57.840]  怕你在車上聊著聊著不聊了
[00:20:57.840 --> 00:20:59.840]  所以很害怕
[00:20:59.840 --> 00:21:01.840]  死亡的東西我們很怕接觸
[00:21:01.840 --> 00:21:03.840]  很害怕不知道會發生什麼事情
[00:21:03.840 --> 00:21:05.840]  可是基督徒就不怕
[00:21:05.840 --> 00:21:07.840]  所以基督教很多的信徒是
[00:21:07.840 --> 00:21:09.840]  因為信仰的緣故
[00:21:09.840 --> 00:21:12.840]  他們能夠勝過對死亡這種恐懼
[00:21:12.840 --> 00:21:14.840]  就活得很坦然
[00:21:14.840 --> 00:21:16.840]  很多很好的見證
[00:21:16.840 --> 00:21:18.840]  有些人不單止因為信仰的緣故
[00:21:18.840 --> 00:21:20.840]  活得漂亮還死得漂亮
[00:21:20.840 --> 00:21:22.840]  那時候說有一對老夫婦
[00:21:22.840 --> 00:21:24.840]  他們覺得
[00:21:24.840 --> 00:21:26.840]  因為結婚很多年
[00:21:26.840 --> 00:21:28.840]  你知道結婚很多年的人
[00:21:28.840 --> 00:21:30.840]  如果老伴走了
[00:21:30.840 --> 00:21:32.840]  另外一個通常活不久
[00:21:32.840 --> 00:21:34.840]  因為習慣這麼多年在一起
[00:21:34.840 --> 00:21:36.840]  所以他們就在禱告說
[00:21:36.840 --> 00:21:37.840]  我們向神禱告
[00:21:37.840 --> 00:21:39.840]  如果有一天神要接我回家
[00:21:39.840 --> 00:21:40.840]  一起走好不好
[00:21:40.840 --> 00:21:43.840]  那他們就兩個人也同意就一起禱告
[00:21:43.840 --> 00:21:45.840]  結果有一天
[00:21:45.840 --> 00:21:47.840]  這個老頭就死了
[00:21:47.840 --> 00:21:48.840]  老頭在醫院死了
[00:21:48.840 --> 00:21:50.840]  那些弟兄姐妹就趕快跑回家
[00:21:50.840 --> 00:21:52.840]  就告訴他老伴說
[00:21:52.840 --> 00:21:53.840]  你先生死了
[00:21:53.840 --> 00:21:55.840]  然後回去家發現
[00:21:55.840 --> 00:21:58.840]  他的老婆也在同一天被神接走
[00:21:58.840 --> 00:22:00.840]  所以神聽他們禱告
[00:22:00.840 --> 00:22:03.840]  就是直接把他們接走
[00:22:03.840 --> 00:22:06.840]  我兩天前看到John Wimber的見證
[00:22:06.840 --> 00:22:08.840]  John Wimber是差不多
[00:22:08.840 --> 00:22:11.840]  葡萄園的那一派的
[00:22:11.840 --> 00:22:14.840]  基督教那一派的創始人
[00:22:14.840 --> 00:22:17.840]  那麼他教會裡面
[00:22:17.840 --> 00:22:19.840]  有一個跟他配搭很久的人
[00:22:19.840 --> 00:22:22.840]  叫做Margie Morton
[00:22:22.840 --> 00:22:24.840]  Margie Morton基本上是
[00:22:24.840 --> 00:22:26.840]  他事工裡面一個很重要的秘書
[00:22:26.840 --> 00:22:28.840]  跟他合作很久
[00:22:28.840 --> 00:22:29.840]  但是Margie Morton是
[00:22:29.840 --> 00:22:33.840]  他從很小就腦袋裡面有個腫瘤
[00:22:33.840 --> 00:22:35.840]  那麼他經過很多次手術
[00:22:35.840 --> 00:22:36.840]  他就活下來
[00:22:36.840 --> 00:22:37.840]  所以一直侍奉
[00:22:37.840 --> 00:22:39.840]  後來他腫瘤又復發了
[00:22:39.840 --> 00:22:40.840]  復發的時候
[00:22:40.840 --> 00:22:42.840]  那麼有一天John Wimber
[00:22:42.840 --> 00:22:44.840]  在為他禱告的時候
[00:22:44.840 --> 00:22:46.840]  神就在他心裡面感動他
[00:22:46.840 --> 00:22:48.840]  跟他講說
[00:22:48.840 --> 00:22:49.840]  你花了一生的時間
[00:22:49.840 --> 00:22:52.840]  教Margie Morton怎麼樣去生活
[00:22:52.840 --> 00:22:55.840]  他說今天你需要告訴他
[00:22:55.840 --> 00:22:57.840]  怎麼預備他的死
[00:22:57.840 --> 00:22:58.840]  我們需要知道怎麼活
[00:22:58.840 --> 00:23:00.840]  也應該知道怎麼死
[00:23:00.840 --> 00:23:02.840]  他說所以他有了這個感動
[00:23:02.840 --> 00:23:05.840]  他就回去打電話給Margie
[00:23:05.840 --> 00:23:06.840]  他跟他說
[00:23:06.840 --> 00:23:09.840]  Margie我知道你現在癌症復發
[00:23:09.840 --> 00:23:11.840]  他說可不可以這樣
[00:23:11.840 --> 00:23:16.840]  你這次不要再浪費時間在醫院裡
[00:23:16.840 --> 00:23:19.840]  你回家好好跟你的家人過
[00:23:19.840 --> 00:23:21.840]  分享你在心裡面對他們的感受
[00:23:21.840 --> 00:23:23.840]  他們的話好好過
[00:23:23.840 --> 00:23:25.840]  因為再過大概兩個月
[00:23:25.840 --> 00:23:27.840]  神這次可能要ready
[00:23:27.840 --> 00:23:29.840]  要接你回家
[00:23:29.840 --> 00:23:30.840]  那Margie聽了之後
[00:23:30.840 --> 00:23:31.840]  他也禱告
[00:23:31.840 --> 00:23:33.840]  他禱告覺得也平安
[00:23:33.840 --> 00:23:35.840]  所以他就沒去醫院了
[00:23:35.840 --> 00:23:36.840]  他就直接回家
[00:23:36.840 --> 00:23:38.840]  享受天倫之樂
[00:23:38.840 --> 00:23:41.840]  跟他的孫子孩子吃飯聊天
[00:23:41.840 --> 00:23:43.840]  把他說的東西安排好
[00:23:43.840 --> 00:23:44.840]  那結果大概兩個月之後
[00:23:44.840 --> 00:23:46.840]  最後他有一天晚上
[00:23:46.840 --> 00:23:48.840]  他就洗好澡
[00:23:48.840 --> 00:23:49.840]  打扮得很漂亮
[00:23:49.840 --> 00:23:50.840]  就跟他講說
[00:23:50.840 --> 00:23:51.840]  神要接我走了
[00:23:51.840 --> 00:23:52.840]  就躺在床上
[00:23:52.840 --> 00:23:53.840]  在睡覺中
[00:23:53.840 --> 00:23:56.840]  神就把他接走
[00:23:56.840 --> 00:23:58.840]  有些人不但只活得漂亮
[00:23:58.840 --> 00:24:00.840]  還死得漂亮
[00:24:00.840 --> 00:24:04.840]  基督徒很多都會為你的生活禱告
[00:24:04.840 --> 00:24:05.840]  你有沒有想過
[00:24:05.840 --> 00:24:06.840]  其實我們可以跟神
[00:24:06.840 --> 00:24:08.840]  為我們的死禱告
[00:24:08.840 --> 00:24:09.840]  你有沒有想過
[00:24:09.840 --> 00:24:10.840]  我們都考慮怎麼活
[00:24:10.840 --> 00:24:12.840]  有沒有想過怎麼死
[00:24:12.840 --> 00:24:13.840]  有沒有想過有一天
[00:24:13.840 --> 00:24:14.840]  不要死得很難看
[00:24:14.840 --> 00:24:17.840]  死得很匆忙就不好
[00:24:17.840 --> 00:24:18.840]  要把東西弄好
[00:24:18.840 --> 00:24:20.840]  所有東西弄好
[00:24:20.840 --> 00:24:22.840]  冰箱該吃的吃完
[00:24:22.840 --> 00:24:23.840]  洗個澡
[00:24:23.840 --> 00:24:24.840]  梳個漂亮的頭
[00:24:24.840 --> 00:24:26.840]  穿好衣服
[00:24:26.840 --> 00:24:27.840]  say goodbye
[00:24:27.840 --> 00:24:29.840]  神I'm ready to see you
[00:24:29.840 --> 00:24:31.840]  漂亮
[00:24:31.840 --> 00:24:32.840]  有些人不但只活得漂亮
[00:24:32.840 --> 00:24:33.840]  死得漂亮
[00:24:33.840 --> 00:24:34.840]  所以因為為什麼
[00:24:34.840 --> 00:24:37.840]  有人可以這麼的坦然離去
[00:24:37.840 --> 00:24:39.840]  因為基督的復活
[00:24:39.840 --> 00:24:43.840]  使我們勝過最大的仇敵死亡
[00:24:43.840 --> 00:24:45.840]  人都怕死
[00:24:45.840 --> 00:24:46.840]  可是基督教的信仰
[00:24:46.840 --> 00:24:48.840]  最寶貴的地方就是
[00:24:48.840 --> 00:24:49.840]  給你最大的盼望就是
[00:24:49.840 --> 00:24:52.840]  原來死並非那麼恐怖
[00:24:52.840 --> 00:24:53.840]  原來死後
[00:24:53.840 --> 00:24:54.840]  神為你預備那個家
[00:24:54.840 --> 00:24:56.840]  比這個還好
[00:24:56.840 --> 00:24:57.840]  死後祂還你一個公益
[00:24:57.840 --> 00:25:00.840]  死後祂給你一個全新的身體
[00:25:00.840 --> 00:25:02.840]  那個身體不會有三高
[00:25:02.840 --> 00:25:05.840]  我的quota已經快吃完了
[00:25:05.840 --> 00:25:07.840]  現在在家裡不能吃白飯
[00:25:07.840 --> 00:25:12.840]  只能吃糙米
[00:25:12.840 --> 00:25:15.840]  可是我現在只是等另外一個身體
[00:25:15.840 --> 00:25:17.840]  因為這個會慢慢衰殘
[00:25:17.840 --> 00:25:20.840]  年齡越大越覺得
[00:25:20.840 --> 00:25:22.840]  我今年已經開始到了一個年齡
[00:25:22.840 --> 00:25:24.840]  大概開始睡不久
[00:25:24.840 --> 00:25:25.840]  所以年輕的時候
[00:25:25.840 --> 00:25:27.840]  我以前可以睡到兩三點
[00:25:27.840 --> 00:25:29.840]  照樣很舒服
[00:25:29.840 --> 00:25:32.840]  現在睡不久
[00:25:32.840 --> 00:25:35.840]  慢慢的身體就不像以前
[00:25:35.840 --> 00:25:37.840]  所以我就開始
[00:25:37.840 --> 00:25:40.840]  會慢慢越來越嚮往說
[00:25:40.840 --> 00:25:41.840]  有一天神應許了那個
[00:25:41.840 --> 00:25:42.840]  你復活之後
[00:25:42.840 --> 00:25:43.840]  給你一個全新的身體
[00:25:43.840 --> 00:25:45.840]  沒有病痛
[00:25:45.840 --> 00:25:47.840]  這是祂為你預備的那個
[00:25:47.840 --> 00:25:48.840]  最完美的身體
[00:25:48.840 --> 00:25:51.840]  所以為什麼死亡對基督徒不怕
[00:25:51.840 --> 00:25:54.840]  是因為這是神給我們最大的福氣
[00:25:54.840 --> 00:25:56.840]  就是因為我們可以勝過
[00:25:56.840 --> 00:25:59.840]  所以在格林多前書的15章26節說
[00:25:59.840 --> 00:26:04.840]  他所要毀滅的最終仇敵就是死亡
[00:26:04.840 --> 00:26:05.840]  最終的仇敵
[00:26:05.840 --> 00:26:08.840]  所以這給我們是一個很大的好消息
[00:26:08.840 --> 00:26:10.840]  那第三個我需要提的是
[00:26:10.840 --> 00:26:12.840]  雖然我們領受了很大的恩典
[00:26:12.840 --> 00:26:14.840]  可是有時候我們忘記
[00:26:14.840 --> 00:26:15.840]  死亡的審判
[00:26:15.840 --> 00:26:17.840]  基督有復活這件事
[00:26:17.840 --> 00:26:20.840]  其實應該成為我們傳福音的動力
[00:26:20.840 --> 00:26:22.840]  傳福音的動力
[00:26:22.840 --> 00:26:26.840]  在格林多前書的15章12到14節那邊說
[00:26:26.840 --> 00:26:28.840]  既然我們所傳的信息是
[00:26:28.840 --> 00:26:30.840]  基督已經從死裡復活了
[00:26:30.840 --> 00:26:32.840]  為什麼你們當中
[00:26:32.840 --> 00:26:35.840]  有人說沒有死人復活的事呢
[00:26:35.840 --> 00:26:37.840]  要是沒有復活的事
[00:26:37.840 --> 00:26:39.840]  那等於說基督沒有復活了
[00:26:39.840 --> 00:26:41.840]  如果基督沒有從死裡復活
[00:26:41.840 --> 00:26:43.840]  我們就沒有什麼好傳的
[00:26:43.840 --> 00:26:45.840]  你們也沒有什麼好信的
[00:26:45.840 --> 00:26:46.840]  所以如果沒有復活
[00:26:46.840 --> 00:26:47.840]  沒有死
[00:26:47.840 --> 00:26:48.840]  沒有審判
[00:26:48.840 --> 00:26:49.840]  其實福音沒什麼好傳的
[00:26:49.840 --> 00:26:51.840]  我們沒有Nothing for you
[00:26:51.840 --> 00:26:54.840]  就沒有任何消息給你
[00:26:54.840 --> 00:26:55.840]  所以傳好消息
[00:26:55.840 --> 00:26:57.840]  其實一定要包括了
[00:26:57.840 --> 00:26:59.840]  復活、死亡、審判這樣的事情
[00:26:59.840 --> 00:27:02.840]  因為這是福音的一部分
[00:27:02.840 --> 00:27:03.840]  不能夠有時候我們忽略了
[00:27:03.840 --> 00:27:05.840]  只告訴他們說
[00:27:05.840 --> 00:27:06.840]  信主很好
[00:27:06.840 --> 00:27:07.840]  今生很好
[00:27:07.840 --> 00:27:09.840]  但是忘記了有個重點
[00:27:09.840 --> 00:27:11.840]  信主不是今生很好
[00:27:11.840 --> 00:27:12.840]  今生有福氣
[00:27:12.840 --> 00:27:14.840]  可是真正的福氣
[00:27:14.840 --> 00:27:17.840]  最好的那個不是今生
[00:27:17.840 --> 00:27:19.840]  是永恆
[00:27:19.840 --> 00:27:20.840]  是永恆
[00:27:20.840 --> 00:27:21.840]  耶利米
[00:27:21.840 --> 00:27:23.840]  你知道在聖經裡面
[00:27:23.840 --> 00:27:26.840]  每次只要他們提到審判的恐怖
[00:27:26.840 --> 00:27:30.840]  他們幾乎都用一些很沉重的言語
[00:27:30.840 --> 00:27:32.840]  耶利米九章一節說
[00:27:32.840 --> 00:27:34.840]  但願我的頭顱是水井
[00:27:34.840 --> 00:27:36.840]  眼睛是淚泉
[00:27:36.840 --> 00:27:39.840]  我好日夜為被殺的同胞哭泣
[00:27:39.840 --> 00:27:43.840]  耶利米是因為他是生長在一個很淒慘的時代
[00:27:43.840 --> 00:27:45.840]  他親眼見證了神的審判
[00:27:45.840 --> 00:27:47.840]  臨到當時的以色列人
[00:27:47.840 --> 00:27:49.840]  因為他們整個民族背棄神
[00:27:49.840 --> 00:27:50.840]  所以他是一個
[00:27:50.840 --> 00:27:52.840]  他看到神的審判來的時候
[00:27:52.840 --> 00:27:54.840]  他是受不了的
[00:27:54.840 --> 00:27:57.840]  受不了很沉重
[00:27:57.840 --> 00:27:58.840]  保羅也是一樣
[00:27:58.840 --> 00:28:00.840]  保羅在羅馬書九章二到三節說
[00:28:00.840 --> 00:28:02.840]  我的憂愁多麼沉重
[00:28:02.840 --> 00:28:04.840]  我心裡無限傷痛
[00:28:04.840 --> 00:28:05.840]  為了我的同胞
[00:28:05.840 --> 00:28:09.840]  我骨肉之親縱使我自己被上帝咒阻
[00:28:09.840 --> 00:28:11.840]  跟基督隔絕我也願意
[00:28:11.840 --> 00:28:13.840]  這是他傳福音的其中一個動力
[00:28:13.840 --> 00:28:17.840]  就是因為有死亡有審判
[00:28:17.840 --> 00:28:18.840]  這是個事實
[00:28:18.840 --> 00:28:19.840]  因為這個後果很嚴重
[00:28:19.840 --> 00:28:23.840]  因為不信主的人所承受的後果
[00:28:23.840 --> 00:28:26.840]  並不是說只是說他不信主
[00:28:26.840 --> 00:28:29.840]  可能他今生過得很沒有方向浪費了時間
[00:28:29.840 --> 00:28:32.840]  或者他人際關係一塌糊塗
[00:28:32.840 --> 00:28:34.840]  或者他少了點平安
[00:28:34.840 --> 00:28:37.840]  或者他在苦難中沒依靠
[00:28:37.840 --> 00:28:38.840]  那這些當然都是損失
[00:28:38.840 --> 00:28:42.840]  但是如果不信主的後果只是這樣而已
[00:28:42.840 --> 00:28:44.840]  其實還不是很嚴重
[00:28:44.840 --> 00:28:46.840]  還不算很嚴重
[00:28:46.840 --> 00:28:48.840]  但是聖經告訴我們
[00:28:48.840 --> 00:28:52.840]  不信主最終的下場並不只是這樣而已
[00:28:52.840 --> 00:28:55.840]  那個後果超乎我們想像中的嚴重
[00:28:55.840 --> 00:28:58.840]  所以在聖經的人物只要他想到說
[00:28:58.840 --> 00:29:00.840]  有些人他沒得救
[00:29:00.840 --> 00:29:02.840]  以後所要面對的後果的時候
[00:29:02.840 --> 00:29:06.840]  他們是用很沉重的語言去說的
[00:29:06.840 --> 00:29:10.840]  而且這些人不是一些心眼脆弱的人
[00:29:10.840 --> 00:29:11.840]  就包括主耶穌
[00:29:11.840 --> 00:29:15.840]  主耶穌在路加福音的十九章四十一到四十二節
[00:29:15.840 --> 00:29:16.840]  說同樣的話
[00:29:16.840 --> 00:29:19.840]  他想到神的審判將要臨到這個城市的時候
[00:29:19.840 --> 00:29:20.840]  他講這句話
[00:29:20.840 --> 00:29:22.840]  耶穌快到耶路撒冷的時候
[00:29:22.840 --> 00:29:24.840]  看見那城就為他哀哭
[00:29:24.840 --> 00:29:27.840]  說但願你今日知道有關你平安的事
[00:29:27.840 --> 00:29:30.840]  可是你現在那樣的盲目
[00:29:30.840 --> 00:29:33.840]  他知道神的審判將要臨到耶路撒冷的時候
[00:29:33.840 --> 00:29:35.840]  他也哭
[00:29:35.840 --> 00:29:37.840]  因為他們已經不是那種
[00:29:37.840 --> 00:29:40.840]  怎麼看到youtube上面有隻貓被殺了
[00:29:40.840 --> 00:29:41.840]  就哭一個晚上的那種
[00:29:41.840 --> 00:29:44.840]  他們心理素質是很tough的那種
[00:29:44.840 --> 00:29:47.840]  主耶穌是可以為了背負人最黑暗的罪
[00:29:47.840 --> 00:29:48.840]  上十字架
[00:29:48.840 --> 00:29:51.840]  但是他想到神的救主來的時候
[00:29:51.840 --> 00:29:52.840]  他都要哭
[00:29:52.840 --> 00:29:59.840]  因為那個後果不是任何人能夠承擔得了的
[00:29:59.840 --> 00:30:02.840]  所以有時候我們忘記了這個後果
[00:30:02.840 --> 00:30:05.840]  我們忘記了死亡跟審判的這個事實
[00:30:05.840 --> 00:30:08.840]  所以我們有時候傳福音少了一點
[00:30:08.840 --> 00:30:10.840]  很迫切的感覺
[00:30:10.840 --> 00:30:14.840]  我們有時候把傳福音看得滿輕的
[00:30:14.840 --> 00:30:17.840]  因為我們看後果看得有點輕
[00:30:17.840 --> 00:30:18.840]  就比方說如果
[00:30:18.840 --> 00:30:19.840]  我舉個例子
[00:30:19.840 --> 00:30:21.840]  我以前常舉的就是開車的例子
[00:30:21.840 --> 00:30:23.840]  如果你買一輛車
[00:30:23.840 --> 00:30:26.840]  車的出名是說了你要加汽油對不對
[00:30:26.840 --> 00:30:29.840]  那如果你說我不要加汽油我要加汽水
[00:30:29.840 --> 00:30:30.840]  那當然也可以對不對
[00:30:30.840 --> 00:30:32.840]  那當然車子就壞掉嘛
[00:30:32.840 --> 00:30:34.840]  那如果你要
[00:30:34.840 --> 00:30:36.840]  不要說加汽水這麼誇張
[00:30:36.840 --> 00:30:38.840]  就加柴油好不好
[00:30:38.840 --> 00:30:40.840]  不要說今年真的有學生
[00:30:40.840 --> 00:30:43.840]  買了加汽油的車去加柴油
[00:30:43.840 --> 00:30:45.840]  結果車子就毀了
[00:30:45.840 --> 00:30:47.840]  所以真的還有這種人
[00:30:47.840 --> 00:30:49.840]  每一年都有那麼一兩個
[00:30:49.840 --> 00:30:52.840]  總會喜歡說柴油比較便宜
[00:30:52.840 --> 00:30:54.840]  加柴油
[00:30:54.840 --> 00:30:56.840]  你加了柴油車子廢了
[00:30:56.840 --> 00:30:58.840]  如果只是這樣而已
[00:30:58.840 --> 00:31:00.840]  或許有機會就告訴他了
