
[00:00:00.000 --> 00:00:02.000]  剛才我們唱的詩歌
[00:24:47.500 --> 00:24:49.500]  他不是很想採取行動
[00:24:49.500 --> 00:24:51.500]  他不是很想採取行動
[00:24:51.500 --> 00:24:53.500]  他又想改變他的人生
[00:24:53.500 --> 00:24:54.500]  他又想改變他的人生
[00:24:54.500 --> 00:24:56.500]  他又不想付代價
[00:24:56.500 --> 00:24:57.500]  他又不想付代價
[00:24:57.500 --> 00:24:59.500]  有時候想跳下去也不是很容易
[00:24:59.500 --> 00:25:01.500]  有時候想跳下去也不是很容易
[00:25:01.500 --> 00:25:02.500]  你回到舊約
[00:25:02.500 --> 00:25:03.500]  你回到舊約
[00:25:03.500 --> 00:25:06.500]  就是摩西帶以色列人過紅海的時候
[00:25:06.500 --> 00:25:08.500]  摩西帶以色列人過紅海的時候
[00:25:08.500 --> 00:25:09.500]  到了紅海邊
[00:25:09.500 --> 00:25:10.500]  到了紅海邊
[00:25:10.500 --> 00:25:12.500]  伸支棍去撩一下水
[00:25:12.500 --> 00:25:14.500]  放棍攪一下水
[00:25:14.500 --> 00:25:16.500]  如果水不分開怎麼辦
[00:25:16.500 --> 00:25:18.500]  如果水不分開怎麼辦
[00:25:18.500 --> 00:25:19.500]  前無去路
[00:25:19.500 --> 00:25:20.500]  前無去路
[00:25:20.500 --> 00:25:21.500]  後有追兵
[00:25:21.500 --> 00:25:22.500]  後有追兵
[00:25:22.500 --> 00:25:24.500]  一群人看著你
[00:25:24.500 --> 00:25:25.500]  一群人都看著你
[00:25:25.500 --> 00:25:30.500]  你那一刻就好像世界盃決賽射十二碼
[00:25:30.500 --> 00:25:33.500]  你那一刻就好像世界盃決賽射十二碼
[00:25:33.500 --> 00:25:34.500]  入了就是英雄
[00:25:34.500 --> 00:25:35.500]  入了就是英雄
[00:25:35.500 --> 00:25:36.500]  射失就是九雄
[00:25:36.500 --> 00:25:38.500]  如果失的話就是九雄
[00:25:38.500 --> 00:25:41.500]  所以似乎你看到這個病人是有些問題
[00:25:41.500 --> 00:25:43.500]  所以你看到這個病人是有些問題
[00:25:43.500 --> 00:25:47.500]  他想水跳下去會不會那麼神奇
[00:25:47.500 --> 00:25:50.500]  他想水跳下去會不會那麼神奇
[00:25:50.500 --> 00:25:51.500]  看清楚一點
[00:25:51.500 --> 00:25:52.500]  看清楚一點
[00:25:52.500 --> 00:25:55.500]  我們叫做好聽的叫observation
[00:25:55.500 --> 00:25:56.500]  就是觀察一下
[00:25:56.500 --> 00:25:58.500]  好聽就是我們觀察一下
[00:25:58.500 --> 00:25:59.500]  選一個好的位置
[00:25:59.500 --> 00:26:00.500]  選一個好的位置
[00:26:00.500 --> 00:26:01.500]  靜靜的看一看
[00:26:01.500 --> 00:26:03.500]  站在旁邊看一下
[00:26:03.500 --> 00:26:04.500]  研究研究
[00:26:04.500 --> 00:26:05.500]  研究研究
[00:26:05.500 --> 00:26:07.500]  拖啊拖啊拖了三十八年
[00:26:07.500 --> 00:26:09.500]  拖啊拖啊拖了三十八年
[00:26:09.500 --> 00:26:10.500]  他可能又在想
[00:26:10.500 --> 00:26:11.500]  他可能又在想
[00:26:11.500 --> 00:26:13.500]  我行動不變
[00:26:13.500 --> 00:26:14.500]  我行動不變
[00:26:14.500 --> 00:26:16.500]  我跳了下去又不回來怎麼辦
[00:26:16.500 --> 00:26:18.500]  我跳了下去又不回來怎麼辦
[00:26:18.500 --> 00:26:20.500]  沒跳下去都還有一條命
[00:26:20.500 --> 00:26:21.500]  沒跳下去都還有一條命
[00:26:21.500 --> 00:26:23.500]  跳下去淹死怎麼辦
[00:26:23.500 --> 00:26:25.500]  跳下去淹死了怎麼辦
[00:26:25.500 --> 00:26:26.500]  可能他也這麼想
[00:26:26.500 --> 00:26:27.500]  可能他也這麼想
[00:26:27.500 --> 00:26:28.500]  我好了呢
[00:26:28.500 --> 00:26:29.500]  我好了呢
[00:26:29.500 --> 00:26:30.500]  沒得拿綜援了
[00:26:30.500 --> 00:26:31.500]  沒得拿綜援了
[00:26:31.500 --> 00:26:32.500]  我要出去找工作了
[00:26:32.500 --> 00:26:34.500]  我要出去找工作了
[00:26:34.500 --> 00:26:37.500]  你明不明白他有千萬個理由
[00:26:37.500 --> 00:26:39.500]  不知道大家明不明白他有千萬個理由
[00:26:39.500 --> 00:26:41.500]  所以耶穌一語道破
[00:26:41.500 --> 00:26:42.500]  所以耶穌一語道破
[00:26:42.500 --> 00:26:44.500]  你要痊癒嗎
[00:26:44.500 --> 00:26:45.500]  你要痊癒嗎
[00:26:45.500 --> 00:26:47.500]  其實現實我們都是這樣
[00:26:47.500 --> 00:26:48.500]  其實現實我們都是這樣
[00:26:48.500 --> 00:26:50.500]  所以有人這樣說
[00:26:50.500 --> 00:26:51.500]  所以有人這樣說
[00:26:51.500 --> 00:26:53.500]  他說一個人想做一件事
[00:26:53.500 --> 00:26:54.500]  一個人想做一件事
[00:26:54.500 --> 00:26:55.500]  有千萬個理由
[00:26:55.500 --> 00:26:56.500]  有千萬個理由
[00:26:56.500 --> 00:26:58.500]  一個人不想做一件事
[00:26:58.500 --> 00:26:59.500]  一個人不想做一件事
[00:26:59.500 --> 00:27:01.500]  有千萬個藉口
[00:27:01.500 --> 00:27:02.500]  有千萬個藉口
[00:27:02.500 --> 00:27:05.500]  最近牧師就威了
[00:27:05.500 --> 00:27:06.500]  哪一個牧師
[00:27:06.500 --> 00:27:07.500]  我
[00:27:07.500 --> 00:27:11.500]  最近馮牧師就很威風了
[00:27:11.500 --> 00:27:14.500]  因為我一個禮拜最少做三次運動
[00:27:14.500 --> 00:27:16.500]  因為我一個禮拜最少做三次運動
[00:27:16.500 --> 00:27:17.500]  所以我覺得我精神健康了
[00:27:17.500 --> 00:27:19.500]  因為我覺得我精神健康了
[00:27:19.500 --> 00:27:21.500]  我跟弟兄說要做運動
[00:27:21.500 --> 00:27:22.500]  我跟弟兄說我要做運動
[00:27:22.500 --> 00:27:23.500]  很忙
[00:27:23.500 --> 00:27:24.500]  很忙
[00:27:24.500 --> 00:27:26.500]  忙就更加要做運動
[00:27:26.500 --> 00:27:27.500]  忙就更加要做運動
[00:27:27.500 --> 00:27:28.500]  就是沒有時間做運動
[00:27:28.500 --> 00:27:29.500]  就是沒有時間做運動
[00:27:29.500 --> 00:27:31.500]  所以其實就是這樣
[00:27:31.500 --> 00:27:32.500]  其實就是這樣
[00:27:32.500 --> 00:27:34.500]  你想做一件事就要有時間
[00:27:34.500 --> 00:27:36.500]  你想做一件事就要有時間
[00:27:36.500 --> 00:27:37.500]  你打機有那麼多時間
[00:27:37.500 --> 00:27:38.500]  你打遊戲機有那麼多時間
[00:27:38.500 --> 00:27:39.500]  看電視有那麼多時間
[00:27:39.500 --> 00:27:40.500]  看電視有那麼多時間
[00:27:40.500 --> 00:27:42.500]  上網淘寶有那麼多時間
[00:27:42.500 --> 00:27:43.500]  上網淘寶有那麼多時間
[00:27:43.500 --> 00:27:44.500]  做運動又沒有時間
[00:27:44.500 --> 00:27:46.500]  做運動又沒有時間
[00:27:46.500 --> 00:27:47.500]  就好像耶穌說
[00:27:47.500 --> 00:27:48.500]  No more excuse
[00:27:48.500 --> 00:27:49.500]  沒有那麼多藉口
[00:27:49.500 --> 00:27:51.500]  就像耶穌說不要那麼多藉口
[00:27:51.500 --> 00:27:55.500]  所以當祂自言自語
[00:27:55.500 --> 00:27:58.500]  我們說鬼吃泥的時候
[00:27:58.500 --> 00:28:01.500]  所以當祂自言自語的時候
[00:28:01.500 --> 00:28:02.500]  耶穌就問祂
[00:28:02.500 --> 00:28:03.500]  你要痊癒嗎
[00:28:03.500 --> 00:28:05.500]  耶穌就問祂說你要痊癒嗎
[00:28:05.500 --> 00:28:06.500]  然後耶穌就說
[00:28:06.500 --> 00:28:07.500]  起來拿你的玉子走
[00:28:07.500 --> 00:28:09.500]  耶穌就說起來拿你的玉子走
[00:28:09.500 --> 00:28:11.500]  你不要講那麼多
[00:28:11.500 --> 00:28:12.500]  你不要講那麼多
[00:28:12.500 --> 00:28:13.500]  拿你的玉子起來
[00:28:13.500 --> 00:28:14.500]  拿你的玉子走
[00:28:14.500 --> 00:28:16.500]  Try to do something
[00:28:16.500 --> 00:28:18.500]  試一下做一些事情
[00:28:18.500 --> 00:28:20.500]  留意這個玉子這個字
[00:28:20.500 --> 00:28:22.500]  留意這個玉子這個字
[00:28:22.500 --> 00:28:23.500]  是一個擔架
[00:28:23.500 --> 00:28:24.500]  是一個擔架
[00:28:24.500 --> 00:28:26.500]  即是說祂是別人抬祂進來
[00:28:26.500 --> 00:28:28.500]  祂是人抬祂進來的
[00:28:28.500 --> 00:28:29.500]  現在耶穌說
[00:28:29.500 --> 00:28:30.500]  不要不要不要
[00:28:30.500 --> 00:28:32.500]  你自己做一些事情
[00:28:32.500 --> 00:28:33.500]  耶穌就說不要了
[00:28:33.500 --> 00:28:38.500]  你自己要做一些事情
[00:28:38.500 --> 00:28:40.500]  不是大慈式的信仰
[00:28:40.500 --> 00:28:41.500]  告訴我們什麼呢
[00:28:41.500 --> 00:28:44.500]  就是說
[00:28:44.500 --> 00:28:47.500]  不是大慈裡面很多的無奈
[00:28:47.500 --> 00:28:49.500]  就是比是大慈裡面很多的無奈
[00:28:49.500 --> 00:28:51.500]  很多的等候
[00:28:51.500 --> 00:28:53.500]  甚至已經成為一種文化
[00:28:53.500 --> 00:28:55.500]  甚至已經成為了一個文化
[00:28:55.500 --> 00:28:58.500]  祂對自己對周圍不存任何的希望
[00:28:58.500 --> 00:29:01.500]  對自己對周圍不存任何一個希望
[00:29:01.500 --> 00:29:02.500]  有時我想問
[00:29:02.500 --> 00:29:04.500]  一個人的青春有多少個三十八年
[00:29:04.500 --> 00:29:08.500]  有時我想問一個人的青春有多少個三十八年
[00:29:08.500 --> 00:29:11.500]  柴九都會講人生有多少個十年
[00:29:11.500 --> 00:29:14.500]  柴九都會講人生有多少個十年
[00:29:14.500 --> 00:29:16.500]  其實我沒有看過那齣電視
[00:29:16.500 --> 00:29:18.500]  我其實沒有看過那個電視
[00:29:18.500 --> 00:29:20.500]  一個人的青春有多少個三十八年
[00:29:20.500 --> 00:29:22.500]  一個人的青春有多少個三十八年
[00:29:22.500 --> 00:29:24.500]  一個人可以侍奉神有多少個三十八年
[00:29:24.500 --> 00:29:26.500]  一個人可以侍奉上帝有多少個三十八年
[00:29:26.500 --> 00:29:29.500]  或者一間教會能夠為神傳福音有多少個三十八年
[00:29:29.500 --> 00:29:32.500]  或者是一間教會可以為神傳福音有多少個三十八年
[00:29:32.500 --> 00:29:35.500]  一間教會存在那個社區裡面有多少個三十八年
[00:29:35.500 --> 00:29:38.500]  一間教會存在那個社區裡面有多少個三十八年
[00:29:38.500 --> 00:29:39.500]  求主憐憫我們
[00:29:39.500 --> 00:29:40.500]  求主憐憫我們
[00:29:40.500 --> 00:29:43.500]  求主叫我們攤在那裡等運到的心態
[00:29:43.500 --> 00:29:46.500]  改變成為起來拿你的玉子行走
[00:29:46.500 --> 00:29:50.500]  求主讓我們改變那個攤在那裡等的那個心態
[00:29:50.500 --> 00:29:53.500]  作為起來拿你的玉子走
[00:29:53.500 --> 00:29:55.500]  我想這個就是不肖大慈式的信仰
[00:29:55.500 --> 00:29:57.500]  我想這就是鄙視大慈的信仰
[00:29:57.500 --> 00:29:59.500]  好看就看一下
[00:29:59.500 --> 00:30:00.500]  好看就看一下
[00:30:00.500 --> 00:30:01.500]  好笑就笑一下
[00:30:01.500 --> 00:30:02.500]  好笑就笑一下
[00:30:02.500 --> 00:30:05.500]  如果我親自付代價呢
[00:30:05.500 --> 00:30:06.500]  我就打死都不肯了
[00:30:06.500 --> 00:30:07.500]  我就怎麼都不肯了
[00:30:07.500 --> 00:30:08.500]  沒有神蹟出現
[00:30:08.500 --> 00:30:09.500]  沒有神蹟出現
[00:30:09.500 --> 00:30:10.500]  沒有人肯幫手
[00:30:10.500 --> 00:30:11.500]  沒有人肯幫忙
[00:30:11.500 --> 00:30:12.500]  不夠人快
[00:30:12.500 --> 00:30:13.500]  不夠人好
[00:30:13.500 --> 00:30:14.500]  不夠人好
[00:30:14.500 --> 00:30:15.500]  教會位置不好
[00:30:15.500 --> 00:30:17.500]  教會位置不好
[00:30:17.500 --> 00:30:18.500]  沒有意象沒有領導
[00:30:18.500 --> 00:30:20.500]  沒有意象沒有領導
[00:30:20.500 --> 00:30:21.500]  哇 諸如此類
[00:30:21.500 --> 00:30:23.500]  我們數到耶穌回來都可以數
[00:30:23.500 --> 00:30:25.500]  很多很多數到主耶穌回來我們還
[00:30:25.500 --> 00:30:27.500]  但耶穌說
[00:30:27.500 --> 00:30:28.500]  但耶穌說
[00:30:28.500 --> 00:30:30.500]  不要把這些東西合理化好不好
[00:30:30.500 --> 00:30:32.500]  不要把這些東西合理化好不好
[00:30:32.500 --> 00:30:33.500]  好不好
[00:30:33.500 --> 00:30:34.500]  你做些事
[00:30:34.500 --> 00:30:35.500]  你可不可以做一些東西
[00:30:35.500 --> 00:30:37.500]  你好不好把心一橫
[00:30:37.500 --> 00:30:38.500]  你可以把心一橫
[00:30:38.500 --> 00:30:40.500]  你就拿你的玉子行走
[00:30:40.500 --> 00:30:41.500]  你就把你的玉子行走
[00:30:41.500 --> 00:30:42.500]  要不然你就跳下去
[00:30:42.500 --> 00:30:45.500]  要不然你就跳下去
[00:30:45.500 --> 00:30:46.500]  當耶穌向他發出
[00:30:46.500 --> 00:30:48.500]  你要痊癒嗎
[00:30:48.500 --> 00:30:49.500]  當耶穌向他發出
[00:30:49.500 --> 00:30:50.500]  你要痊癒嗎
[00:30:50.500 --> 00:30:52.500]  其實那個潛台詞就是說
[00:30:52.500 --> 00:30:54.500]  其實那個潛台詞就是說
[00:30:54.500 --> 00:30:55.500]  到底你想怎樣
[00:30:55.500 --> 00:30:56.500]  到底你想怎樣
[00:30:56.500 --> 00:30:58.500]  如果你想做一個健康的人
[00:30:58.500 --> 00:30:59.500]  如果你想做一個健康的人
[00:30:59.500 --> 00:31:02.500]  不要找一些無謂的理由和藉口
[00:31:02.500 --> 00:31:04.500]  不要找一些無謂的理由和藉口
[00:31:04.500 --> 00:31:05.500]  為自己做些事
[00:31:05.500 --> 00:31:07.500]  為自己做些事
[00:31:07.500 --> 00:31:09.500]  起來拿你的玉子行走
[00:31:09.500 --> 00:31:11.500]  起來拿你的玉子行走
[00:31:11.500 --> 00:31:13.500]  三十八年
[00:31:13.500 --> 00:31:14.500]  三十八年
[00:31:14.500 --> 00:31:16.500]  可以承載無限的機會
[00:31:16.500 --> 00:31:18.500]  可以承載無限的機會
[00:31:18.500 --> 00:31:20.500]  三十八年可以為神的國度
[00:31:20.500 --> 00:31:21.500]  承受很多的事工
[00:31:21.500 --> 00:31:23.500]  三十八年可以為上帝的國度
[00:31:23.500 --> 00:31:25.500]  承受很多的事工
[00:31:25.500 --> 00:31:27.500]  三十八年可以拯救無數的靈魂
[00:31:27.500 --> 00:31:29.500]  三十八年可以拯救無數的靈魂
[00:31:29.500 --> 00:31:31.500]  三十八年可以建立很多的生命
[00:31:31.500 --> 00:31:34.500]  三十八年可以建立很多的心靈
[00:31:34.500 --> 00:31:36.500]  生命
[00:31:36.500 --> 00:31:39.500]  三十八年可以建立很多的教會
[00:31:39.500 --> 00:31:41.500]  三十八年可以建立很多的教會
[00:31:41.500 --> 00:31:44.500]  三十八年的病患者的人生是這樣
[00:31:44.500 --> 00:31:46.500]  三十八年的病患者的人生是這樣
[00:31:46.500 --> 00:31:48.500]  你我的人生都是這樣
[00:31:48.500 --> 00:31:49.500]  你我的人生都是這樣
[00:31:49.500 --> 00:31:50.500]  我們的教會都是這樣
[00:31:50.500 --> 00:31:51.500]  我們的教會都是這樣
[00:31:51.500 --> 00:31:55.500]  到底不是大慈這位三十八年的病患者
[00:31:55.500 --> 00:31:58.500]  到底不是大慈這位三十八年的病患者
[00:31:58.500 --> 00:32:00.500]  是當時社會制度的犧牲品
[00:32:00.500 --> 00:32:03.500]  是當時社會制度的犧牲品
[00:32:03.500 --> 00:32:06.500]  是冷漠的宗教的邊緣人
[00:32:06.500 --> 00:32:08.500]  是冷漠宗教的邊緣人
[00:32:08.500 --> 00:32:10.500]  或者他只是自圓其說的受害者
[00:32:10.500 --> 00:32:13.500]  或者他只是自圓其說的受害者
[00:32:13.500 --> 00:32:15.500]  他可以選擇繼續自憐
[00:32:15.500 --> 00:32:17.500]  他可以選擇繼續自憐
[00:32:17.500 --> 00:32:20.500]  他可以繼續睡在不是大慈睡多幾年
[00:32:20.500 --> 00:32:23.500]  他可以繼續睡在不是大慈睡多幾年
[00:32:23.500 --> 00:32:25.500]  他可以寄望一個神話
[00:32:25.500 --> 00:32:27.500]  他可以寄望一個好心人
[00:32:27.500 --> 00:32:28.500]  他可以寄望一個好心人
[00:32:28.500 --> 00:32:30.500]  但可以選擇耶穌的說話
[00:32:30.500 --> 00:32:31.500]  但可以選擇耶穌的說話
[00:32:31.500 --> 00:32:32.500]  但可以選擇耶穌的說話
[00:32:32.500 --> 00:32:33.500]  起來行走
[00:32:33.500 --> 00:32:34.500]  起來行走
[00:32:34.500 --> 00:32:35.500]  今天早上
[00:32:35.500 --> 00:32:36.500]  今天早上
[00:32:36.500 --> 00:32:38.500]  從不是大慈這一面的鏡子
[00:32:38.500 --> 00:32:40.500]  從不是大慈這一面的鏡子
[00:32:40.500 --> 00:32:42.500]  到底呈現我們什麼信仰的模式
[00:32:42.500 --> 00:32:44.500]  到底呈現我們什麼信仰的模式
[00:32:44.500 --> 00:32:46.500]  找不找到我們熟悉的身影
[00:32:46.500 --> 00:32:47.500]  找不找到我們熟悉的身影
[00:32:47.500 --> 00:32:51.500]  找不找到我們教會需要改變和成長
[00:32:51.500 --> 00:32:54.500]  找不找到我們教會需要改變和成長
[00:32:54.500 --> 00:32:56.500]  我們每個人要拿我們的玉子起來行走
[00:32:56.500 --> 00:32:59.500]  我們每個人要拿我們的玉子起來行走
[00:32:59.500 --> 00:33:01.500]  求主幫助我們
[00:33:01.500 --> 00:33:03.500]  我們一起禱告
