
[00:00:00.000 --> 00:00:05.080]  我首先要考大家幾條通識問題
[00:19:44.960 --> 00:19:48.960]  你的得救沒有問題
[00:19:48.960 --> 00:19:52.960]  但是你的得救可能是從火裡經過一樣
[00:19:52.960 --> 00:19:55.960]  耶穌基督對你的審判也是嚴厲
[00:19:55.960 --> 00:20:00.960]  所以我們不要低估了上帝的憤怒
[00:20:00.960 --> 00:20:04.960]  我們不要低估了審判的嚴重性
[00:20:04.960 --> 00:20:09.960]  摩西明白人的軟弱
[00:20:09.960 --> 00:20:12.960]  摩西明白上帝的憤怒
[00:20:12.960 --> 00:20:19.960]  我們就求主指教他
[00:20:19.960 --> 00:20:21.960]  第十二節
[00:20:21.960 --> 00:20:25.960]  求主指教他怎樣數算自己的日子
[00:20:25.960 --> 00:20:30.960]  好叫他們得著智慧的心
[00:20:30.960 --> 00:20:33.960]  什麼叫做一個智慧的心?
[00:20:33.960 --> 00:20:37.960]  一個認識上帝的人就是一個智慧的人
[00:20:37.960 --> 00:20:42.960]  第一章七節話經威耶和華是智慧的開端
[00:20:42.960 --> 00:20:46.960]  一個智慧的心能夠覺悟到人生的短暫
[00:20:46.960 --> 00:20:48.960]  又了解到上帝的永恆
[00:20:48.960 --> 00:20:51.960]  他知道上帝對罪的憤怒
[00:20:51.960 --> 00:20:55.960]  一個智慧的人知道人生日子不多
[00:20:55.960 --> 00:21:00.960]  懂得為自己的生命定下優先次序
[00:21:00.960 --> 00:21:02.960]  在路加福音十二章
[00:21:02.960 --> 00:21:04.960]  耶穌講了一個比喻
[00:21:04.960 --> 00:21:10.960]  有一個財主對自己說
[00:21:10.960 --> 00:21:13.960]  「靈魂啊!你有許多財物積存
[00:21:13.960 --> 00:21:15.960]  可以作多年的費用
[00:21:15.960 --> 00:21:18.960]  你只管安安逸逸地吃喝快樂吧」
[00:21:18.960 --> 00:21:20.960]  神卻對他說
[00:21:20.960 --> 00:21:23.960]  「無知的人啊!今夜必要你的靈魂
[00:21:23.960 --> 00:21:27.960]  你所預備的要歸誰呢?」
[00:21:27.960 --> 00:21:29.960]  這個財主的問題就是
[00:21:29.960 --> 00:21:32.960]  他沒有好好地數算自己的日子
[00:21:32.960 --> 00:21:35.960]  他沒有定好人生的優先次序
[00:21:35.960 --> 00:21:39.960]  他沒有將精力放在永恆價值的東西上
[00:21:39.960 --> 00:21:41.960]  但我們也要提醒自己
[00:21:41.960 --> 00:21:45.960]  不要犯同樣的錯誤
[00:21:45.960 --> 00:21:47.960]  因為基督徒
[00:21:47.960 --> 00:21:54.960]  你又沒有定一個優先次序
[00:21:54.960 --> 00:21:56.960]  在第十三節到第十七節
[00:21:56.960 --> 00:22:00.960]  就是這首詩的最後這一段
[00:22:00.960 --> 00:22:04.960]  在這裏摩西求上帝寫罪施恩
[00:22:04.960 --> 00:22:06.960]  第十三節到第十五節
[00:22:06.960 --> 00:22:07.960]  摩西說
[00:22:07.960 --> 00:22:10.960]  「耶穌說:我們要等到何時呢?
[00:22:10.960 --> 00:22:14.960]  求祢轉回為祢的僕人後悔
[00:22:14.960 --> 00:22:17.960]  求祢使我們早早飽得祢的慈愛
[00:22:17.960 --> 00:22:20.960]  好叫我們一生一世歡呼喜樂
[00:22:20.960 --> 00:22:23.960]  求祢照著祢使我們受苦的日子
[00:22:23.960 --> 00:22:26.960]  和我們遭難的年歲叫我們喜樂」
[00:22:26.960 --> 00:22:29.960]  摩西求神賜給他一生一世
[00:22:29.960 --> 00:22:33.960]  歡呼喜樂
[00:22:33.960 --> 00:22:35.960]  我覺得這個祈禱
[00:22:35.960 --> 00:22:38.960]  也很適用在我們太古聖堂的弟兄姊妹
[00:22:38.960 --> 00:22:40.960]  很多時候我們
[00:22:40.960 --> 00:22:43.960]  我不覺得弟兄姊妹個個都很快樂
[00:22:43.960 --> 00:22:45.960]  我們在職場上勤力
[00:22:45.960 --> 00:22:47.960]  但好像得不到報償
[00:22:47.960 --> 00:22:50.960]  我們在家裏面辛勞
[00:22:50.960 --> 00:22:52.960]  又得不到欣賞
[00:22:52.960 --> 00:22:54.960]  我們在教會裏面侍奉
[00:22:54.960 --> 00:22:57.960]  又效果不彰
[00:22:57.960 --> 00:23:00.960]  我們日夜好像做做做
[00:23:00.960 --> 00:23:02.960]  但是沒有一個歡呼喜樂的心
[00:23:02.960 --> 00:23:04.960]  為什麼?
[00:23:04.960 --> 00:23:08.960]  第十四節告訴我們
[00:23:08.960 --> 00:23:11.960]  我們沒有一個歡呼喜樂的心
[00:23:11.960 --> 00:23:14.960]  就是因為我們得不到上帝
[00:23:14.960 --> 00:23:16.960]  沒有嘗到上帝的慈愛
[00:23:16.960 --> 00:23:20.960]  摩西說:求祢使我們早早飽得祢的慈愛
[00:23:20.960 --> 00:23:25.960]  好叫我們一生一世歡呼喜樂
[00:23:25.960 --> 00:23:28.960]  我們需要回到上帝那裏
[00:23:28.960 --> 00:23:30.960]  飽飽地享受祂的慈愛
[00:23:30.960 --> 00:23:35.960]  我們就會歡呼喜樂
[00:23:35.960 --> 00:23:37.960]  或者你問牧師
[00:23:37.960 --> 00:23:39.960]  上帝這麼嚴厲
[00:23:39.960 --> 00:23:40.960]  剛才摩西在第七節說
[00:23:40.960 --> 00:23:42.960]  我們因你的怒氣而消滅
[00:23:42.960 --> 00:23:44.960]  因你的憤怒而驚惶
[00:23:44.960 --> 00:23:46.960]  我們怎麼敢回到上帝那裏?
[00:23:46.960 --> 00:23:50.960]  其實上帝一方面是公義嚴正
[00:23:50.960 --> 00:23:53.960]  但同時祂也是滿有恩慈
[00:23:53.960 --> 00:23:55.960]  你留意到第十三節
[00:23:55.960 --> 00:23:57.960]  摩西用耶和華
[00:23:57.960 --> 00:23:59.960]  我們要等到什麼時候呢?
[00:23:59.960 --> 00:24:03.960]  耶和華這個名字是凸顯了上帝是一個恩慈的上帝
[00:24:03.960 --> 00:24:06.960]  他是一個守約的上帝
[00:24:06.960 --> 00:24:10.960]  上帝和阿伯拉罕和摩西以色列人納約
[00:24:10.960 --> 00:24:12.960]  做他們的神
[00:24:12.960 --> 00:24:13.960]  他守約
[00:24:13.960 --> 00:24:17.960]  耶穌基督拿起杯子在最後晚餐說
[00:24:17.960 --> 00:24:20.960]  這個杯子是我納約的血
[00:24:20.960 --> 00:24:22.960]  為多人流出
[00:24:22.960 --> 00:24:25.960]  這個是上帝的新約
[00:24:25.960 --> 00:24:28.960]  上帝是一個有恩慈的上帝
[00:24:28.960 --> 00:24:34.960]  耶穌說了一個比喻
[00:24:34.960 --> 00:24:36.960]  就是一個很出名的浪子比喻
[00:24:36.960 --> 00:24:39.960]  他用一位父親來比喻上帝
[00:24:39.960 --> 00:24:41.960]  上帝是一個有恩慈的父親
[00:24:41.960 --> 00:24:43.960]  祂等你回去
[00:24:43.960 --> 00:24:46.960]  所以我們可以放心地回到上帝那裏
[00:24:46.960 --> 00:24:48.960]  飽嘗祂的慈愛
[00:24:48.960 --> 00:24:51.960]  上帝願意我們喜樂
[00:24:51.960 --> 00:24:54.960]  上帝希望我們能夠享受祂
[00:24:54.960 --> 00:25:00.960]  在西文子《小要理問答》的第一條說
[00:25:00.960 --> 00:25:03.960]  人的主要目的是什麼?
[00:25:03.960 --> 00:25:04.960]  答案就是
[00:25:04.960 --> 00:25:07.960]  人的主要目的就是榮耀神
[00:25:07.960 --> 00:25:10.960]  並且永遠地享受祂
[00:25:10.960 --> 00:25:13.960]  所以每一個基督徒都應該有一個激情
[00:25:13.960 --> 00:25:14.960]  有一個passion
[00:25:14.960 --> 00:25:18.960]  就是快樂地彰顯神的榮耀
[00:25:18.960 --> 00:25:21.960]  這個應該是我們人生的使命宣言
[00:25:21.960 --> 00:25:24.960]  應該是每一個基督徒的mission statement
[00:25:24.960 --> 00:25:27.960]  就是我們要快樂地彰顯神的榮耀
[00:25:27.960 --> 00:25:30.960]  你的目標是很努力地彰顯神的榮耀
[00:25:30.960 --> 00:25:31.960]  但是我不快樂
[00:25:31.960 --> 00:25:32.960]  你不快樂的話
[00:25:32.960 --> 00:25:35.960]  其實你都沒有彰顯到神的榮耀
[00:25:35.960 --> 00:25:36.960]  是不是?
[00:25:36.960 --> 00:25:38.960]  上個星期江姑娘說
[00:25:38.960 --> 00:25:41.960]  如果你好像一個苦瓜缸的口面去侍奉神
[00:25:41.960 --> 00:25:43.960]  你沒有榮耀神
[00:25:48.960 --> 00:25:51.960]  那我怎麼辦呢?
[00:25:51.960 --> 00:25:54.960]  為什麼我想榮耀神而不快樂呢?
[00:25:54.960 --> 00:25:59.960]  就是因為你沒有飽飽地上到神的慈愛
[00:25:59.960 --> 00:26:01.960]  你要回到上帝那裡
[00:26:01.960 --> 00:26:05.960]  你就可以飽飽地上到神的慈愛
[00:26:05.960 --> 00:26:08.960]  以致你的心能夠歡喜快樂
[00:26:08.960 --> 00:26:12.960]  在最後一節
[00:26:12.960 --> 00:26:13.960]  第十七節
[00:26:13.960 --> 00:26:16.960]  摩西球神建立他的工作
[00:26:16.960 --> 00:26:20.960]  願主我們神的榮美歸於我們身上
[00:26:20.960 --> 00:26:23.960]  願祢建立我們所所做的功
[00:26:23.960 --> 00:26:24.960]  我們所所做的功
[00:26:24.960 --> 00:26:27.960]  願祢建立
[00:26:27.960 --> 00:26:32.960]  我們人生的短暫
[00:26:32.960 --> 00:26:36.960]  我們人自己有限制
[00:26:36.960 --> 00:26:38.960]  環境又有變幻
[00:26:38.960 --> 00:26:41.960]  要在今生中得到一些成就已經不容易
[00:26:41.960 --> 00:26:42.960]  是不是?
[00:26:42.960 --> 00:26:45.960]  就算有都不可以帶走
[00:26:45.960 --> 00:26:47.960]  而且很快就被遺亡
[00:26:47.960 --> 00:26:51.960]  歷史上秦始皇統一天下
[00:26:51.960 --> 00:26:53.960]  但是他死了幾年之後
[00:26:53.960 --> 00:26:56.960]  這個國家就沒有了
[00:26:56.960 --> 00:27:00.960]  成吉思汗打到去西歐
[00:27:00.960 --> 00:27:02.960]  但是幾十年之後
[00:27:02.960 --> 00:27:06.960]  這個元朝又已經沒有了
[00:27:06.960 --> 00:27:08.960]  希特勒1939年
[00:27:08.960 --> 00:27:11.960]  開始佔據大半個歐洲
[00:27:11.960 --> 00:27:14.960]  幾年之間就兵臨城下
[00:27:14.960 --> 00:27:16.960]  以致他要自殺身亡
[00:27:16.960 --> 00:27:20.960]  一個短暫而充滿罪孽的人
[00:27:20.960 --> 00:27:24.960]  怎可以求上帝去建立他所所做的功
[00:27:24.960 --> 00:27:26.960]  你和我
[00:27:26.960 --> 00:27:28.960]  怎可以向神面前說
[00:27:28.960 --> 00:27:32.960]  求祢建立我所所做的功
[00:27:32.960 --> 00:27:35.960]  你猜上帝會不會聽我們的禱告呢?
[00:27:35.960 --> 00:27:36.960]  上帝聽
[00:27:36.960 --> 00:27:39.960]  因為上帝樂意建立
[00:27:39.960 --> 00:27:41.960]  你和我所做的功
[00:27:41.960 --> 00:27:43.960]  上帝很愛你和我
[00:27:43.960 --> 00:27:45.960]  我們在世上雖然短暫
[00:27:45.960 --> 00:27:47.960]  我們雖然不完美
[00:27:47.960 --> 00:27:48.960]  我們雖然有罪孽
[00:27:48.960 --> 00:27:50.960]  但我們每做一件事
[00:27:50.960 --> 00:27:52.960]  如果我們真心為上帝而做
[00:27:52.960 --> 00:27:54.960]  上帝是珍貴的
[00:27:54.960 --> 00:27:55.960]  上帝要建立
[00:27:55.960 --> 00:27:58.960]  要將永恆的價值給了你所做的事
[00:27:58.960 --> 00:28:09.960]  在羅馬書第八章31到32節說
[00:28:09.960 --> 00:28:11.960]  神若幫助我們
[00:28:11.960 --> 00:28:12.960]  誰能抵擋我們呢?
[00:28:12.960 --> 00:28:14.960]  神竟不愛惜自己的兒子
[00:28:14.960 --> 00:28:16.960]  為我們眾人寫了
[00:28:16.960 --> 00:28:19.960]  豈也不把萬物和他一同
[00:28:19.960 --> 00:28:21.960]  白白的賜給我們嗎?
[00:28:21.960 --> 00:28:23.960]  上帝愛你和我到一個地步
[00:28:23.960 --> 00:28:24.960]  祂將祂的兒子都給了你
[00:28:24.960 --> 00:28:27.960]  然後祂要將萬物一起賜給你
[00:28:27.960 --> 00:28:29.960]  祂要你所做的事
[00:28:29.960 --> 00:28:30.960]  在今生裏面做的事
[00:28:30.960 --> 00:28:31.960]  有永恆價值
[00:28:31.960 --> 00:28:32.960]  嘩!你有沒有想到?
[00:28:32.960 --> 00:28:34.960]  這個這麼厲害
[00:28:34.960 --> 00:28:36.960]  所以摩西能夠夠膽對上帝說
[00:28:36.960 --> 00:28:39.960]  求你建立我所所做的功
[00:28:40.960 --> 00:28:43.960]  在保羅晚年的時候
[00:28:43.960 --> 00:28:46.960]  他寫提摩太后書一章十二節
[00:28:46.960 --> 00:28:49.960]  他說:因為我知道我所信的是誰
[00:28:49.960 --> 00:28:52.960]  我又深信他能夠保守我所交託給他
[00:28:52.960 --> 00:28:54.960]  直到那一天
[00:28:54.960 --> 00:28:58.960]  摩西侍奉了神幾十年
[00:28:58.960 --> 00:29:00.960]  保羅侍奉了神幾十年
[00:29:00.960 --> 00:29:05.960]  他們求神建立他所所做的功
[00:29:05.960 --> 00:29:08.960]  我自己侍奉神幾十年
[00:29:08.960 --> 00:29:13.960]  我就漸漸能夠領會到摩西和保羅的心境
[00:29:13.960 --> 00:29:17.960]  我都求神建立我所所做的功
[00:29:17.960 --> 00:29:24.960]  而我都相信上帝能夠保守我交託給他
[00:29:24.960 --> 00:29:26.960]  直到那一天
[00:29:26.960 --> 00:29:29.960]  我沒有摩西和保羅那麼完美
[00:29:29.960 --> 00:29:32.960]  但是我在神面前的侍奴
[00:29:32.960 --> 00:29:33.960]  雖然不宜美
[00:29:33.960 --> 00:29:34.960]  但是祂珍貴
[00:29:34.960 --> 00:29:35.960]  祂愛我
[00:29:35.960 --> 00:29:38.960]  祂和我過飯後雲消散
[00:29:38.960 --> 00:29:42.960]  祂接納我這個不完美的人的侍奉
[00:29:42.960 --> 00:29:45.960]  祂同樣都是接納你的侍奉
[00:29:45.960 --> 00:29:47.960]  祂要建立你所所做的功
[00:29:47.960 --> 00:29:50.960]  祂要你的生命來得豐盛有價值
[00:29:50.960 --> 00:29:51.960]  所以弟兄姊妹
[00:29:51.960 --> 00:29:54.960]  你將你的心事告訴神知道
[00:29:54.960 --> 00:29:56.960]  你回到祂那裡
[00:29:56.960 --> 00:29:58.960]  飽嘗祂的慈愛
[00:29:58.960 --> 00:30:01.960]  然後將你所做的事交給祂
[00:30:01.960 --> 00:30:05.960]  主求你建立我所做的功
[00:30:05.960 --> 00:30:08.960]  我們要每天來到神面前求祂赦罪施恩
[00:30:08.960 --> 00:30:09.960]  叫我們的人生
[00:30:09.960 --> 00:30:10.960]  我們的工作
[00:30:10.960 --> 00:30:13.960]  透過耶穌基督的救贖恩典
[00:30:13.960 --> 00:30:17.960]  能夠得到永恆的價值
[00:30:17.960 --> 00:30:20.960]  最後我要和大家做一個總結
[00:30:20.960 --> 00:30:24.960]  來思考上帝透過這段經文對我們說什麼的話
[00:30:24.960 --> 00:30:29.960]  摩西手詩有三點可以應用在我們的生命上
[00:30:29.960 --> 00:30:33.960]  幫助我們過一個更加精彩有意義的人生
[00:30:33.960 --> 00:30:37.960]  這三點是李白那個將進走務的
[00:30:37.960 --> 00:30:40.960]  第一點評估信仰
[00:30:40.960 --> 00:30:43.960]  你評估你自己的信仰
[00:30:43.960 --> 00:30:46.960]  究竟你明不明白你信了神是怎麼樣
[00:30:46.960 --> 00:30:47.960]  是不是真的
[00:30:47.960 --> 00:30:49.960]  你有沒有一個信仰宣言
[00:30:49.960 --> 00:30:50.960]  很清楚地對人說
[00:30:50.960 --> 00:30:53.960]  對自己說
[00:30:53.960 --> 00:30:56.960]  第二回歸上帝
[00:30:56.960 --> 00:30:58.960]  回到上帝那裡
[00:30:58.960 --> 00:31:01.960]  求祂赦罪施恩
[00:31:01.960 --> 00:31:04.960]  好叫你能夠飽上祂的慈愛
[00:31:04.960 --> 00:31:06.960]  你的生命就歡呼喜樂
[00:31:06.960 --> 00:31:08.960]  如果你生命不快樂的話
[00:31:08.960 --> 00:31:10.960]  上帝也不喜歡
[00:31:10.960 --> 00:31:12.960]  第三
[00:31:12.960 --> 00:31:15.960]  數算自己的日子
[00:31:15.960 --> 00:31:17.960]  以致得著智慧的心
[00:31:17.960 --> 00:31:20.960]  能夠定好生命的優先次序
[00:31:20.960 --> 00:31:23.960]  或者你應該給多點時間上帝
[00:31:23.960 --> 00:31:24.960]  和祂一起
[00:31:24.960 --> 00:31:27.960]  或者應該給多點時間家人
[00:31:27.960 --> 00:31:31.960]  或者應該給多點時間自己
[00:31:31.960 --> 00:31:33.960]  你定你的優先次序
[00:31:33.960 --> 00:31:36.960]  我們一起低頭祈禱
[00:31:36.960 --> 00:31:38.960]  親愛主我們感謝祢
[00:31:38.960 --> 00:31:41.960]  我們短暫而痛苦的人生
[00:31:41.960 --> 00:31:44.960]  因為祢而得著喜樂和滿足
[00:31:44.960 --> 00:31:47.960]  祢在十字架上代替我們受罰
[00:31:47.960 --> 00:31:49.960]  祢淘沒了我們的過犯
[00:31:49.960 --> 00:31:52.960]  並且將我們的生命變為燦爛
[00:31:52.960 --> 00:31:53.960]  主我們不完美
[00:31:53.960 --> 00:31:55.960]  但祢愛我們
[00:31:55.960 --> 00:31:58.960]  祢珍惜我們在地上所做的事
[00:31:58.960 --> 00:32:02.960]  我們求祢建立我們所做的工作
[00:32:02.960 --> 00:32:06.960]  又求祢讓我們安息在祢的救恩裏
[00:32:06.960 --> 00:32:08.960]  享受祢的慈愛
[00:32:08.960 --> 00:32:09.960]  我們祈禱感恩
[00:32:09.960 --> 00:32:10.960]  奉耶穌基督的名
[00:32:10.960 --> 00:32:12.960]  阿們
