
[00:00:00.000 --> 00:00:02.360]  各位靈姐妹,我們今天讀經
[00:16:51.960 --> 00:16:53.960]  剛才這段經文告訴我們
[00:16:53.960 --> 00:16:55.960]  直到我在我父的國內
[00:16:55.960 --> 00:16:59.960]  和你們學生的那日子
[00:16:59.960 --> 00:17:02.960]  主必再一次榮耀歸來
[00:17:02.960 --> 00:17:04.960]  帶我們進入去榮耀的國度
[00:17:04.960 --> 00:17:06.960]  這是一個很重要的時刻
[00:17:06.960 --> 00:17:08.960]  主不只是回來
[00:17:08.960 --> 00:17:11.960]  是帶我們這群堅信祂的人
[00:17:11.960 --> 00:17:14.960]  一起進入榮耀的國度
[00:17:14.960 --> 00:17:15.960]  可能你會說
[00:17:15.960 --> 00:17:17.960]  牧師,榮耀的國度是怎樣?
[00:17:17.960 --> 00:17:18.960]  你問我,我現在還不知道
[00:17:18.960 --> 00:17:19.960]  我還沒有進去
[00:17:19.960 --> 00:17:21.960]  很多人說
[00:17:21.960 --> 00:17:22.960]  天堂沒有痛苦
[00:17:22.960 --> 00:17:23.960]  聖經也是這樣說
[00:17:23.960 --> 00:17:25.960]  啟示錄沒有痛苦,沒有眼淚
[00:17:25.960 --> 00:17:27.960]  周圍閃亮亮
[00:17:27.960 --> 00:17:28.960]  光潔如白
[00:17:28.960 --> 00:17:29.960]  很聖潔
[00:17:32.960 --> 00:17:33.960]  真的進去的時候
[00:17:33.960 --> 00:17:35.960]  環境是怎樣呢?
[00:17:35.960 --> 00:17:38.960]  暫時確實我也不知道
[00:17:38.960 --> 00:17:39.960]  但我可以很肯定
[00:17:39.960 --> 00:17:41.960]  就是好得無比
[00:17:41.960 --> 00:17:43.960]  這是聖經告訴我們
[00:17:43.960 --> 00:17:44.960]  好得無比
[00:17:44.960 --> 00:17:46.960]  非常非常之好
[00:17:46.960 --> 00:17:48.960]  在另外一個譯本
[00:17:48.960 --> 00:17:50.960]  直到我和你們
[00:17:50.960 --> 00:17:52.960]  在我的父國內
[00:17:52.960 --> 00:17:55.960]  一起喝新酒那一天
[00:17:55.960 --> 00:17:58.960]  雖然主不能在肉身內
[00:17:58.960 --> 00:18:01.960]  和我們現在同飲同食
[00:18:02.960 --> 00:18:03.960]  但神告訴我們
[00:18:03.960 --> 00:18:04.960]  終有一天
[00:18:04.960 --> 00:18:06.960]  在神的天國內
[00:18:06.960 --> 00:18:08.960]  我們能夠一起享受
[00:18:08.960 --> 00:18:11.960]  永遠無限豐富的喜樂
[00:18:11.960 --> 00:18:12.960]  平安
[00:18:12.960 --> 00:18:14.960]  滿有祝福的日子
[00:18:14.960 --> 00:18:16.960]  這個筵席
[00:18:16.960 --> 00:18:18.960]  在啟示錄十九章
[00:18:18.960 --> 00:18:20.960]  七至九節
[00:18:20.960 --> 00:18:22.960]  我們再一次一起讀
[00:18:22.960 --> 00:18:24.960]  我們要歡喜快樂
[00:18:24.960 --> 00:18:26.960]  將榮耀歸給他
[00:18:26.960 --> 00:18:30.960]  因為羔羊分娶的時候到了
[00:18:30.960 --> 00:18:33.960]  新婦也自己預備好了
[00:18:33.960 --> 00:18:37.960]  就蒙恩德穿光明潔白的細麻衣
[00:18:37.960 --> 00:18:41.960]  這細麻衣就是聖徒所行的儀
[00:18:41.960 --> 00:18:43.960]  天使吩咐我說
[00:18:43.960 --> 00:18:44.960]  你要寫上
[00:18:44.960 --> 00:18:49.960]  凡被請赴羔羊之婚宴的有福了
[00:18:49.960 --> 00:18:50.960]  又對我說
[00:18:50.960 --> 00:18:53.960]  這是真實的話
[00:18:53.960 --> 00:18:56.960]  這是神真實的話
[00:18:56.960 --> 00:18:58.960]  是神很清楚告訴我們
[00:18:58.960 --> 00:19:02.960]  羔羊的婚宴
[00:19:02.960 --> 00:19:03.960]  弟兄姊妹
[00:19:03.960 --> 00:19:04.960]  所以當我們今天
[00:19:04.960 --> 00:19:06.960]  我們要進行這個聖餐
[00:19:06.960 --> 00:19:07.960]  我們領受這個餅
[00:19:07.960 --> 00:19:09.960]  這個杯的時候
[00:19:09.960 --> 00:19:13.960]  我們心裡面其實是可以充滿盼望
[00:19:13.960 --> 00:19:16.960]  因為神已經為我們預備
[00:19:16.960 --> 00:19:18.960]  預備好一個
[00:19:18.960 --> 00:19:21.960]  更加豐盛的筵席
[00:19:21.960 --> 00:19:22.960]  今天我們領受這個餅
[00:19:22.960 --> 00:19:23.960]  這個杯的時候
[00:19:23.960 --> 00:19:25.960]  只是在地上試菜
[00:19:25.960 --> 00:19:26.960]  每一次我們領受的時候
[00:19:26.960 --> 00:19:28.960]  我自己都經歷到神的恩典
[00:19:28.960 --> 00:19:29.960]  我是一個軟弱的人
[00:19:29.960 --> 00:19:31.960]  但是神的恩典使我剛強
[00:19:31.960 --> 00:19:33.960]  以至到我面對前面的路
[00:19:33.960 --> 00:19:34.960]  神是和我同在
[00:19:34.960 --> 00:19:37.960]  神是必會再回來給我有力量
[00:19:37.960 --> 00:19:38.960]  過前面的生活
[00:19:38.960 --> 00:19:40.960]  前面越走越好的
[00:19:40.960 --> 00:19:44.960]  這是神給我在聖餐裡面的力量
[00:19:44.960 --> 00:19:46.960]  但不單只是眼前
[00:19:46.960 --> 00:19:50.960]  神給我們看到的圖畫是更加遠的
[00:19:50.960 --> 00:19:54.960]  一個很豐盛的天上的筵席
[00:19:54.960 --> 00:19:56.960]  已經為我們
[00:19:56.960 --> 00:19:59.960]  這個筵席是為我們擺設
[00:19:59.960 --> 00:20:00.960]  到那一天
[00:20:00.960 --> 00:20:02.960]  這不是一個普通的愉悅節
[00:20:02.960 --> 00:20:03.960]  猶太人的晚餐
[00:20:03.960 --> 00:20:05.960]  也不是我們現在行上
[00:20:05.960 --> 00:20:07.960]  教會裡面做的聖餐
[00:20:07.960 --> 00:20:09.960]  這是一個羔羊的婚宴
[00:20:09.960 --> 00:20:11.960]  我們是被邀請
[00:20:11.960 --> 00:20:14.960]  甚至我們成為當中的主角
[00:20:14.960 --> 00:20:15.960]  耶穌是主角
[00:20:15.960 --> 00:20:17.960]  但是祂分享給我們
[00:20:17.960 --> 00:20:19.960]  和祂一起成為主角
[00:20:19.960 --> 00:20:21.960]  羔羊的婚宴
[00:20:21.960 --> 00:20:24.960]  姐妹很容易想像到
[00:20:24.960 --> 00:20:26.960]  嫁給耶穌
[00:20:26.960 --> 00:20:28.960]  很完美
[00:20:28.960 --> 00:20:32.960]  很漂亮地進入天國裡面
[00:20:32.960 --> 00:20:35.960]  穿著白色聖潔的
[00:20:35.960 --> 00:20:37.960]  聖潔的公衣
[00:20:37.960 --> 00:20:38.960]  用白色來形容
[00:20:38.960 --> 00:20:40.960]  我們很聖潔地
[00:20:40.960 --> 00:20:42.960]  耶穌帶領我們進入天國
[00:20:42.960 --> 00:20:44.960]  弟兄可能難一點
[00:20:44.960 --> 00:20:47.960]  弟兄我們覺得怪怪的
[00:20:47.960 --> 00:20:49.960]  姐妹說嫁給耶穌
[00:20:49.960 --> 00:20:51.960]  跟耶穌一起好像很漂亮
[00:20:51.960 --> 00:20:52.960]  我們突然覺得
[00:20:52.960 --> 00:20:55.960]  耶穌離地上是一個
[00:20:55.960 --> 00:20:56.960]  男性的角度
[00:20:56.960 --> 00:20:58.960]  男性的角色
[00:20:58.960 --> 00:21:01.960]  當然我們不是說同性的婚姻
[00:21:01.960 --> 00:21:04.960]  而是我們和神的那種關係
[00:21:04.960 --> 00:21:10.960]  到時候是和神緊緊結連在一起
[00:21:10.960 --> 00:21:15.960]  葡萄樹和枝子再一次的合體
[00:21:15.960 --> 00:21:17.960]  神就這樣帶領我們
[00:21:17.960 --> 00:21:20.960]  所以今天我們進行聖餐
[00:21:20.960 --> 00:21:22.960]  我們是預先經歷
[00:21:22.960 --> 00:21:23.960]  試菜
[00:21:23.960 --> 00:21:25.960]  嘩 吃過番尋味
[00:21:25.960 --> 00:21:26.960]  我們有一個盼望
[00:21:26.960 --> 00:21:28.960]  有一天我們和神
[00:21:28.960 --> 00:21:29.960]  在榮耀的角度裡面
[00:21:29.960 --> 00:21:32.960]  一起享受這個羔羊的婚宴
[00:21:32.960 --> 00:21:36.960]  到時候是更加更加的喜樂
[00:21:36.960 --> 00:21:37.960]  弟兄姐妹
[00:21:37.960 --> 00:21:42.960]  期待那個日子的來臨
[00:21:42.960 --> 00:21:43.960]  弟兄姐妹
[00:21:43.960 --> 00:21:45.960]  今天我們在現場當中
[00:21:45.960 --> 00:21:46.960]  有不同年紀的
[00:21:46.960 --> 00:21:47.960]  有成熟一點的
[00:21:47.960 --> 00:21:48.960]  年長一點的
[00:21:48.960 --> 00:21:50.960]  有年輕的
[00:21:50.960 --> 00:21:51.960]  年青的
[00:21:51.960 --> 00:21:52.960]  可能年長的那些說
[00:21:52.960 --> 00:21:54.960]  可能有一天
[00:21:54.960 --> 00:21:55.960]  我們會早一點
[00:21:55.960 --> 00:21:57.960]  比你們早一點見耶穌
[00:21:57.960 --> 00:21:58.960]  也說不定
[00:21:58.960 --> 00:21:59.960]  又或者可能
[00:21:59.960 --> 00:22:02.960]  我比你們早也說不定
[00:22:02.960 --> 00:22:03.960]  又或者可能
[00:22:03.960 --> 00:22:06.960]  我們肉身還沒死亡之前
[00:22:06.960 --> 00:22:08.960]  主就再一次降臨
[00:22:08.960 --> 00:22:10.960]  但無論如何
[00:22:10.960 --> 00:22:15.960]  神這個筵席已經為我們預備好
[00:22:15.960 --> 00:22:18.960]  期待那個日子的來臨
[00:22:18.960 --> 00:22:21.960]  我記得以前
[00:22:21.960 --> 00:22:23.960]  我自己預備結婚
[00:22:23.960 --> 00:22:25.960]  很開心的
[00:22:25.960 --> 00:22:27.960]  如果有經歷過的弟兄姐妹
[00:22:27.960 --> 00:22:28.960]  有時候其實
[00:22:28.960 --> 00:22:29.960]  預備結婚
[00:22:29.960 --> 00:22:31.960]  其實不是就這樣簽個紙
[00:22:31.960 --> 00:22:32.960]  這麼簡單
[00:22:32.960 --> 00:22:33.960]  其實很多事情煩
[00:22:33.960 --> 00:22:35.960]  很多很瑣碎的事情
[00:22:35.960 --> 00:22:36.960]  走哪個教堂
[00:22:36.960 --> 00:22:38.960]  去哪裡擺酒
[00:22:38.960 --> 00:22:42.960]  預備什麼禮物給嘉賓
[00:22:42.960 --> 00:22:44.960]  邀請哪一個人
[00:22:44.960 --> 00:22:47.960]  親友座位怎樣編排
[00:22:47.960 --> 00:22:50.960]  給多少禮金
[00:22:50.960 --> 00:22:51.960]  大大小小
[00:22:51.960 --> 00:22:52.960]  還有一路預備
[00:22:52.960 --> 00:22:55.960]  一路很多不同的問題出現
[00:22:55.960 --> 00:22:56.960]  但我告訴你
[00:22:56.960 --> 00:22:57.960]  我預備得很開心
[00:22:57.960 --> 00:22:58.960]  很興奮
[00:22:58.960 --> 00:23:00.960]  很雀躍
[00:23:00.960 --> 00:23:02.960]  有多少問題
[00:23:02.960 --> 00:23:04.960]  都迎刃而解
[00:23:04.960 --> 00:23:06.960]  很有力的去解決
[00:23:06.960 --> 00:23:08.960]  為什麼
[00:23:08.960 --> 00:23:10.960]  因為我很期待著
[00:23:10.960 --> 00:23:12.960]  娶一個好老婆回家
[00:23:12.960 --> 00:23:15.960]  所以我很期待著那一天
[00:23:15.960 --> 00:23:16.960]  我為自己預備了
[00:23:16.960 --> 00:23:20.960]  很帥的白色的西裝禮服
[00:23:20.960 --> 00:23:22.960]  弄得自己很帥
[00:23:22.960 --> 00:23:23.960]  走進去教堂
[00:23:23.960 --> 00:23:25.960]  迎接那一刻
[00:23:25.960 --> 00:23:26.960]  迎接我的新娘
[00:23:26.960 --> 00:23:29.960]  迎接我人生新的一頁
[00:23:29.960 --> 00:23:31.960]  期盼
[00:23:31.960 --> 00:23:33.960]  如果你見到前面是很差的時候
[00:23:33.960 --> 00:23:35.960]  你不會期盼那些事情會發生
[00:23:35.960 --> 00:23:37.960]  當然是避之則吉
[00:23:37.960 --> 00:23:39.960]  我們期盼是因為我們預計
[00:23:39.960 --> 00:23:41.960]  我們現在還沒見到
[00:23:41.960 --> 00:23:43.960]  但將來是更加美好
[00:23:43.960 --> 00:23:46.960]  可能是最美好的預見
[00:23:46.960 --> 00:23:48.960]  所以我們才有這個期盼
[00:23:48.960 --> 00:23:49.960]  神就讓我們看到
[00:23:49.960 --> 00:23:51.960]  將來一定是最美好的
[00:23:51.960 --> 00:23:53.960]  弟兄姊妹
[00:23:53.960 --> 00:23:55.960]  今天
[00:23:55.960 --> 00:23:59.960]  你期盼著什麼來臨
[00:23:59.960 --> 00:24:02.960]  在你現在這一刻
[00:24:02.960 --> 00:24:03.960]  在你的生命當中
[00:24:03.960 --> 00:24:06.960]  在你的生活裡面
[00:24:06.960 --> 00:24:09.960]  你有什麼願景
[00:24:09.960 --> 00:24:15.960]  希望的景象會出現
[00:24:15.960 --> 00:24:18.960]  同樣有什麼困難
[00:24:18.960 --> 00:24:19.960]  委屈
[00:24:19.960 --> 00:24:20.960]  苦楚
[00:24:20.960 --> 00:24:23.960]  甚至有些病痛的折磨
[00:24:23.960 --> 00:24:25.960]  甚至你面對著身邊
[00:24:25.960 --> 00:24:26.960]  一些環境不公平
[00:24:26.960 --> 00:24:32.960]  不公義的待遇
[00:24:32.960 --> 00:24:34.960]  主耶穌知道
[00:24:34.960 --> 00:24:38.960]  聖靈引導你領受聖餐
[00:24:38.960 --> 00:24:40.960]  再一次經歷神的恩典
[00:24:40.960 --> 00:24:42.960]  神的拯救
[00:24:42.960 --> 00:24:43.960]  在過去
[00:24:43.960 --> 00:24:44.960]  現在
[00:24:44.960 --> 00:24:46.960]  將來
[00:24:46.960 --> 00:24:49.960]  神祂的拯救不是停了
[00:24:49.960 --> 00:24:51.960]  是不斷的
[00:24:51.960 --> 00:24:52.960]  所以我們
[00:24:52.960 --> 00:24:53.960]  其實真是很大的恩典
[00:24:53.960 --> 00:24:54.960]  我們每一個月
[00:24:54.960 --> 00:24:57.960]  有些教會每個星期都有聖餐
[00:24:57.960 --> 00:24:59.960]  我們每一個月有一次的聖餐
[00:24:59.960 --> 00:25:01.960]  每次聖餐我們就預先嘗到
[00:25:01.960 --> 00:25:04.960]  這個天國的筵席的好
[00:25:04.960 --> 00:25:07.960]  主必會再回來
[00:25:07.960 --> 00:25:10.960]  主必帶我們進入永遠的國度
[00:25:10.960 --> 00:25:12.960]  榮耀的國度
