
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,平安!
[00:23:15.000 --> 00:23:19.000]  以色列曾經兩次向亞述進貢
[00:23:19.000 --> 00:23:22.000]  一次是在主前的七百三十八年
[00:23:22.000 --> 00:23:26.000]  一次是在主前的七百三十二年
[00:23:26.000 --> 00:23:29.000]  這兩件事在獵王記下
[00:23:29.000 --> 00:23:34.000]  其實都是很清楚地記載了下來
[00:23:34.000 --> 00:23:37.000]  而我們在1846年的時候
[00:23:37.000 --> 00:23:39.000]  在伊拉克北部
[00:23:39.000 --> 00:23:43.000]  我們更加發現了一個黑色的方尖碑
[00:23:43.000 --> 00:23:47.000]  裡面更加寫了有一個人叫做耶護
[00:23:47.000 --> 00:23:49.000]  是暗利的兒子
[00:23:49.000 --> 00:23:51.000]  其實這個名稱是指出
[00:23:51.000 --> 00:23:53.000]  當時的北角以色列王
[00:23:53.000 --> 00:23:55.000]  他們的後代
[00:23:55.000 --> 00:23:57.000]  是跪在亞述王的面前
[00:23:57.000 --> 00:24:01.000]  來做進貢的
[00:24:01.000 --> 00:24:03.000]  他們不拜神
[00:24:03.000 --> 00:24:09.000]  卻是拜人來做王
[00:24:09.000 --> 00:24:10.000]  不單是這樣
[00:24:10.000 --> 00:24:13.000]  更加是賄賣盟黨
[00:24:13.000 --> 00:24:16.000]  盟黨也可以說是他們的盟友
[00:24:16.000 --> 00:24:18.000]  但是如果是直譯的時候
[00:24:18.000 --> 00:24:23.000]  可以譯成他們是僱用這個情夫
[00:24:23.000 --> 00:24:25.000]  而在希伯倫文那裡
[00:24:25.000 --> 00:24:30.000]  盟黨、盟友其實跟剛才第三節所說的仇敵
[00:24:30.000 --> 00:24:33.000]  其實是同一個諧音
[00:24:33.000 --> 00:24:36.000]  就是說其實先知也在諷刺他們
[00:24:36.000 --> 00:24:40.000]  他們把這個仇敵當作盟友
[00:24:40.000 --> 00:24:43.000]  其實是敵有不分
[00:24:43.000 --> 00:24:46.000]  大家都知道以色列是神的妻子
[00:24:46.000 --> 00:24:50.000]  就正如哥滅我們上兩課說過的
[00:24:50.000 --> 00:24:52.000]  是河西亞的妻子一樣
[00:24:52.000 --> 00:24:56.000]  但是這個妻子卻是一個濫交的女人
[00:24:56.000 --> 00:25:01.000]  還以為可以用錢來買這個愛情
[00:25:01.000 --> 00:25:03.000]  但是卻是沒有看到
[00:25:03.000 --> 00:25:10.000]  到底哪一個才是可以依靠的
[00:25:10.000 --> 00:25:12.000]  而進貢更加是使得
[00:25:12.000 --> 00:25:15.000]  以色列國庫空虛
[00:25:15.000 --> 00:25:21.000]  向百姓抽水這個重稅更加是使得民不聊生
[00:25:21.000 --> 00:25:24.000]  所以國勢是加速衰落
[00:25:24.000 --> 00:25:28.000]  其實是弄巧反拙的
[00:25:28.000 --> 00:25:32.000]  天子其實在這裡是同時提醒我們
[00:25:32.000 --> 00:25:35.000]  與敵同眠 與狼共舞
[00:25:35.000 --> 00:25:37.000]  其實是很悲哀的
[00:25:37.000 --> 00:25:42.000]  真正的平安之後從上帝那裡而來
[00:25:42.000 --> 00:25:44.000]  在基督裡面
[00:25:44.000 --> 00:25:48.000]  我們先人教是享受得到的
[00:25:48.000 --> 00:25:50.000]  第二點就是說
[00:25:50.000 --> 00:25:51.000]  他們不只是這樣
[00:25:51.000 --> 00:25:55.000]  他們是增加這個祭壇
[00:25:55.000 --> 00:25:58.000]  他們在宗教上面更加是自把自為
[00:25:58.000 --> 00:26:03.000]  在各地方都抓起這個祭壇裡面
[00:26:03.000 --> 00:26:08.000]  目的是怎樣 是不想去耶路撒冷來獻祭
[00:26:08.000 --> 00:26:11.000]  其實《新明記》早就已經講過
[00:26:11.000 --> 00:26:13.000]  十二章那裡是講過
[00:26:13.000 --> 00:26:14.000]  你要謹慎
[00:26:14.000 --> 00:26:20.000]  不可在你所看中的各處來獻繁祭
[00:26:20.000 --> 00:26:23.000]  但是自從南北分裂之後
[00:26:23.000 --> 00:26:26.000]  以色列就失去了很多利美人
[00:26:26.000 --> 00:26:32.000]  因此他們就用了很多平民來擔任祭司
[00:26:32.000 --> 00:26:35.000]  並且教導百姓律法
[00:26:35.000 --> 00:26:40.000]  以致百姓更加不以為他們越多獻祭
[00:26:40.000 --> 00:26:43.000]  越能夠守這個獻祭的禮儀
[00:26:43.000 --> 00:26:44.000]  吃完那些祭肉
[00:26:44.000 --> 00:26:47.000]  就能夠討神的喜悅
[00:26:47.000 --> 00:26:53.000]  並且能夠為他們所犯的罪來洗脫
[00:26:53.000 --> 00:26:55.000]  但是他們用了虛假的偶像
[00:26:55.000 --> 00:27:00.000]  來代替了對神真正的敬拜
[00:27:00.000 --> 00:27:04.000]  其實他們的敬拜只不過是虛空
[00:27:04.000 --> 00:27:07.000]  只不過是暴風而已
[00:27:07.000 --> 00:27:10.000]  百姓更加不聽先知的說話
[00:27:10.000 --> 00:27:13.000]  結果他們弄巧反拙
[00:27:13.000 --> 00:27:15.000]  獻祭越多
[00:27:15.000 --> 00:27:18.000]  神就越更加氣憤
[00:27:18.000 --> 00:27:21.000]  神反而要紀念他們的罪孽
[00:27:21.000 --> 00:27:23.000]  要審判他們
[00:27:23.000 --> 00:27:25.000]  就好像暴風一樣
[00:27:25.000 --> 00:27:28.000]  將他們吹散到各處
[00:27:28.000 --> 00:27:35.000]  正如他們當天在埃及圍爐的情況是一樣的
[00:27:35.000 --> 00:27:36.000]  所以各位弟兄姊妹
[00:27:36.000 --> 00:27:38.000]  我們真的要小心
[00:27:38.000 --> 00:27:40.000]  我們要明白
[00:27:40.000 --> 00:27:43.000]  我們為什麼要來敬拜我們的神
[00:27:43.000 --> 00:27:45.000]  因為我們來敬拜祂
[00:27:45.000 --> 00:27:47.000]  是因為我們是愛神
[00:27:47.000 --> 00:27:49.000]  我們是想跟祂來相交
[00:27:49.000 --> 00:27:51.000]  我們要來討祂的喜悅
[00:27:51.000 --> 00:27:55.000]  所以我們要有真正的純正的動機
[00:27:55.000 --> 00:27:58.000]  我們的對象也要正確
[00:27:58.000 --> 00:28:03.000]  我們更加是需要按照祂的規矩來行動
[00:28:03.000 --> 00:28:06.000]  我們不可以自把自為
[00:28:06.000 --> 00:28:10.000]  更加不可以心裡面有個想法來敬拜祂
[00:28:10.000 --> 00:28:13.000]  是因為我們要得到什麼好處
[00:28:13.000 --> 00:28:15.000]  因為如果我們這樣想的時候
[00:28:15.000 --> 00:28:22.000]  其實我們跟當天的以色列人有什麼分別呢
[00:28:22.000 --> 00:28:27.000]  第三點就是建築保障
[00:28:27.000 --> 00:28:30.000]  這個更加差
[00:28:30.000 --> 00:28:34.000]  大家都知道神是那位創天造地的主
[00:28:34.000 --> 00:28:36.000]  對於以色列人來說
[00:28:36.000 --> 00:28:41.000]  更加是將他們從埃及圍爐之地拯救出來的主
[00:28:41.000 --> 00:28:46.000]  神對他們是有再造之恩
[00:28:46.000 --> 00:28:50.000]  但是百姓卻忘記了祂
[00:28:50.000 --> 00:28:56.000]  反而以為為自己來做宮殿
[00:28:56.000 --> 00:29:04.000]  我們可以靠著這些宮殿來保護他們
[00:29:04.000 --> 00:29:06.000]  猶大也是這樣
[00:29:06.000 --> 00:29:10.000]  來穩固他們的城池
[00:29:10.000 --> 00:29:11.000]  但是當然了
[00:29:11.000 --> 00:29:16.000]  神是會借助祂的敵人阿述
[00:29:16.000 --> 00:29:19.000]  到最後是將他們擄去
[00:29:19.000 --> 00:29:21.000]  他們所建的所有的房屋
[00:29:21.000 --> 00:29:26.000]  都是一磅一磅地燒毀
[00:29:26.000 --> 00:29:30.000]  以往記下第十七章講得很清楚
[00:29:30.000 --> 00:29:37.000]  最後這個阿述王上來攻打薩瑪利亞
[00:29:37.000 --> 00:29:39.000]  圍困了他們三年
[00:29:39.000 --> 00:29:44.000]  結果將所有人都擄去以色列
[00:29:44.000 --> 00:29:49.000]  今天我們可能說有人
[00:29:49.000 --> 00:29:53.000]  都是為自己來做這個城牆
[00:29:53.000 --> 00:29:54.000]  來做宮殿
[00:29:54.000 --> 00:29:56.000]  做巴別塔
[00:29:56.000 --> 00:30:01.000]  以為人力是可以升天的
[00:30:01.000 --> 00:30:04.000]  很多人可能會將自己的信心
[00:30:04.000 --> 00:30:06.000]  建立在自己的房屋
[00:30:06.000 --> 00:30:07.000]  生意
[00:30:07.000 --> 00:30:08.000]  存款
[00:30:08.000 --> 00:30:11.000]  或者在工作上面
[00:30:11.000 --> 00:30:13.000]  教會可能是將信心
[00:30:13.000 --> 00:30:17.000]  建立在人數和奉獻的上面
[00:30:17.000 --> 00:30:21.000]  但是市民當天災戰爭
[00:30:21.000 --> 00:30:26.000]  金融危機或者新冠病毒來到的時候
[00:30:26.000 --> 00:30:28.000]  這些東西只不過是
[00:30:28.000 --> 00:30:31.000]  好像建築在沙土上面的東西
[00:30:31.000 --> 00:30:35.000]  瞬間可能就立刻會倒塌
[00:30:35.000 --> 00:30:37.000]  有房子的
[00:30:37.000 --> 00:30:40.000]  可能更加會變成為負資產
[00:30:40.000 --> 00:30:44.000]  所以其實神才是我們的保障
[00:30:44.000 --> 00:30:46.000]  才是我們的山寨
[00:30:46.000 --> 00:30:49.000]  才是我們所依靠的
[00:30:49.000 --> 00:30:52.000]  其他都是不可靠的
[00:30:52.000 --> 00:30:55.000]  總結一下剛才我們所說的
[00:30:55.000 --> 00:30:57.000]  先知在這裡列出了
[00:30:57.000 --> 00:30:59.000]  以色列人所有的罪狀
[00:30:59.000 --> 00:31:00.000]  包括什麼
[00:31:00.000 --> 00:31:03.000]  他是離棄了耶和華
[00:31:03.000 --> 00:31:05.000]  背若氣善
[00:31:05.000 --> 00:31:07.000]  忘記了神的恩典
[00:31:07.000 --> 00:31:09.000]  一切以自己為中心
[00:31:09.000 --> 00:31:11.000]  包括為自己立王
[00:31:11.000 --> 00:31:13.000]  鑄造偶像
[00:31:13.000 --> 00:31:14.000]  莫拜金牛
[00:31:14.000 --> 00:31:16.000]  依靠外國勢力
[00:31:16.000 --> 00:31:19.000]  更為自己築壇
[00:31:19.000 --> 00:31:22.000]  牽制
[00:31:22.000 --> 00:31:25.000]  建造保障等等
[00:31:25.000 --> 00:31:27.000]  其實他們所做的一切
[00:31:27.000 --> 00:31:29.000]  不過是殺風種
[00:31:29.000 --> 00:31:31.000]  是空洞的
[00:31:31.000 --> 00:31:36.000]  結果當然是收到暴風
[00:31:36.000 --> 00:31:40.000]  以色列人他們遭神的審判
[00:31:40.000 --> 00:31:42.000]  其實正正在提醒我們
[00:31:42.000 --> 00:31:44.000]  其實我們真的要認識神
[00:31:44.000 --> 00:31:46.000]  那個救贖之恩
[00:31:46.000 --> 00:31:47.000]  我們要敬愛祂
[00:31:47.000 --> 00:31:49.000]  要聽從祂們的吩咐
[00:31:49.000 --> 00:31:53.000]  要回到我們真正的信仰裡面
[00:31:53.000 --> 00:31:56.000]  我們更加不可以隨波獨流
[00:31:56.000 --> 00:31:58.000]  任何的事物
[00:31:58.000 --> 00:32:00.000]  分散我們對主的信靠
[00:32:00.000 --> 00:32:03.000]  其實都是可以被視為偶像
[00:32:03.000 --> 00:32:06.000]  應該從我們的生活裡面剔除
[00:32:06.000 --> 00:32:09.000]  神才是那位值得我們依靠
[00:32:09.000 --> 00:32:10.000]  值得我們信賴
[00:32:10.000 --> 00:32:15.000]  值得我們
[00:32:15.000 --> 00:32:21.000]  成為我們的保障的那一位
[00:32:21.000 --> 00:32:22.000]  儘管先知
[00:32:22.000 --> 00:32:24.000]  在這裡是宣判神
[00:32:24.000 --> 00:32:27.000]  對以色列人的審訊
[00:32:27.000 --> 00:32:28.000]  但是他同時
[00:32:28.000 --> 00:32:34.000]  也是在用吹角來預先警告
[00:32:34.000 --> 00:32:38.000]  就好像警報一樣
[00:32:38.000 --> 00:32:42.000]  要求所有人及時來悔改
[00:32:42.000 --> 00:32:46.000]  不可以輕而是之
[00:32:46.000 --> 00:32:48.000]  但是今天神對我們的心意
[00:32:48.000 --> 00:32:52.000]  其實已經比救約的時候
[00:32:52.000 --> 00:32:55.000]  更加清楚
[00:32:55.000 --> 00:32:57.000]  他已經猜遣他的兒子耶穌基督
[00:32:57.000 --> 00:33:01.000]  來到我們這個世上
[00:33:01.000 --> 00:33:03.000]  並且為所有的罪人
[00:33:03.000 --> 00:33:06.000]  來成就這個救恩
[00:33:06.000 --> 00:33:07.000]  不只是這樣
[00:33:07.000 --> 00:33:09.000]  他更加是猜遣聖靈
[00:33:09.000 --> 00:33:12.000]  進入每一個信徒的心裡面
[00:33:12.000 --> 00:33:15.000]  只要我們信靠聖靈的引導
[00:33:15.000 --> 00:33:19.000]  我們不要像那個獨行的野驢一樣
[00:33:19.000 --> 00:33:21.000]  硬著頸巷
[00:33:21.000 --> 00:33:24.000]  死牛一邊頸就行了
[00:33:24.000 --> 00:33:27.000]  後來在《迦太書》第六章第八節說到
[00:33:27.000 --> 00:33:29.000]  信若情慾殺種的
[00:33:29.000 --> 00:33:32.000]  必從情慾修百壞
[00:33:32.000 --> 00:33:33.000]  信若聖靈殺種的
[00:33:33.000 --> 00:33:38.000]  必從聖靈修永生
[00:33:38.000 --> 00:33:40.000]  我們無論有多少的
[00:33:40.000 --> 00:33:42.000]  有多大的錯誤
[00:33:42.000 --> 00:33:44.000]  只要我們願意悔改
[00:33:44.000 --> 00:33:48.000]  其實神都是樂意來赦免我們
[00:33:48.000 --> 00:33:51.000]  當神沒有放棄我們的時候
[00:33:51.000 --> 00:33:54.000]  請不要我們自己放棄我們自己
[00:33:54.000 --> 00:33:56.000]  讓我們一起來祈禱吧
[00:33:56.000 --> 00:33:59.000]  主啊
[00:33:59.000 --> 00:34:02.000]  也不是說建造房屋建造的人
[00:34:02.000 --> 00:34:04.000]  就是枉然勞力
[00:34:04.000 --> 00:34:06.000]  也不是說看守城池
[00:34:06.000 --> 00:34:09.000]  看守的人就是枉然警醒
[00:34:09.000 --> 00:34:10.000]  主啊
[00:34:10.000 --> 00:34:14.000]  你就是那一位為我們成就萬事的主
[00:34:14.000 --> 00:34:16.000]  你是我們的山寨
[00:34:16.000 --> 00:34:17.000]  我們的高台
[00:34:17.000 --> 00:34:19.000]  以及我們的生命的保障
[00:34:19.000 --> 00:34:23.000]  求你給我們一個謙卑受教的耳朵
[00:34:23.000 --> 00:34:25.000]  除去我們心中的驕傲
[00:34:25.000 --> 00:34:29.000]  願意來到你的面前依靠你
[00:34:29.000 --> 00:34:32.000]  不要為自己建造巴別塔
[00:34:32.000 --> 00:34:34.000]  因為這一切皆是空虛
[00:34:34.000 --> 00:34:36.000]  皆是暴風的
[00:34:36.000 --> 00:34:39.000]  求你使我們能夠深深認識你
[00:34:39.000 --> 00:34:41.000]  以你為我們的救主
[00:34:41.000 --> 00:34:42.000]  有錯的時候
[00:34:42.000 --> 00:34:44.000]  也求主來寬恕
[00:34:44.000 --> 00:34:45.000]  來憐憫
[00:34:45.000 --> 00:34:48.000]  禱告奉主耶穌基督聖命
[00:34:48.000 --> 00:34:50.000]  阿們
