
[00:00:00.000 --> 00:00:04.160]  聽講道之前,先一齊的同心,低頭祈禱
[00:25:58.080 --> 00:26:04.320]  我們絕對不會說,從來不會去冒犯別人
[00:26:04.320 --> 00:26:07.040]  當我們冒犯別人的時候
[00:26:07.040 --> 00:26:12.080]  我們會希望被別人寬容、被接納
[00:26:12.080 --> 00:26:17.280]  如果我們被人冒犯的話
[00:26:17.280 --> 00:26:21.840]  我們能不能夠用忍耐、用愛心去互相寬容
[00:26:21.840 --> 00:26:26.880]  去保持聖靈所賜、合一的心呢?
[00:26:26.880 --> 00:26:29.520]  我們越能夠保持和人的合一
[00:26:29.520 --> 00:26:35.920]  就越表明我們已經融入在主耶穌的生命當中
[00:26:35.920 --> 00:26:39.440]  真正與主合一
[00:26:39.440 --> 00:26:42.720]  我們一同祈禱
[00:26:42.720 --> 00:26:45.040]  主耶穌求祢保守我們
[00:26:45.040 --> 00:26:47.840]  能夠與祢合而為一
[00:26:47.840 --> 00:26:50.320]  以耶穌基督的心為心
[00:26:50.320 --> 00:26:52.400]  活在祢的生命當中
[00:26:52.400 --> 00:26:54.400]  不致被魔鬼誘惑
[00:26:54.400 --> 00:26:56.480]  讓我們能夠彼此相愛
[00:26:56.480 --> 00:26:59.760]  以及為主多結果子
[00:26:59.760 --> 00:27:01.920]  奉耶穌基督的名祈禱
[00:27:01.920 --> 00:27:03.920]  阿們
