
[00:00:00.000 --> 00:00:01.960]  各位朋友可能你會這樣想
[00:15:42.520 --> 00:15:43.720]  立法會主席講的
[00:15:43.720 --> 00:15:46.020]  他的要求很高的
[00:15:46.020 --> 00:15:47.720]  他是信實的
[00:15:47.720 --> 00:15:49.720]  他的標準是絕對的
[00:15:49.720 --> 00:15:51.820]  但是他說沒有錯的時候
[00:15:51.820 --> 00:15:53.220]  沒有人還可以說錯
[00:15:53.220 --> 00:15:53.820]  是不是
[00:15:53.820 --> 00:15:55.320]  由裁判處到高級法院
[00:15:55.320 --> 00:15:57.020]  到最高終審法院
[00:15:57.020 --> 00:15:59.120]  如果終審法院到人大都說沒有錯
[00:15:59.120 --> 00:16:00.420]  那就什麼都沒有錯
[00:16:00.420 --> 00:16:01.120]  是不是
[00:16:01.120 --> 00:16:03.120]  各個罪行有錯的
[00:16:03.120 --> 00:16:04.620]  但是在上帝面前
[00:16:04.620 --> 00:16:07.520]  一個人過去所做的事
[00:16:07.520 --> 00:16:08.920]  午夜夢迴的時候
[00:16:08.920 --> 00:16:11.120]  有時你會睡不著覺
[00:16:11.120 --> 00:16:12.420]  有時你見到那個人的時候
[00:16:12.420 --> 00:16:15.520]  是不是心裡還有耿耿於懷
[00:16:15.520 --> 00:16:18.020]  為什麼
[00:16:18.020 --> 00:16:20.320]  如果你想有那樣的人在的時候
[00:16:20.320 --> 00:16:23.020]  你是出生入死的人
[00:16:23.020 --> 00:16:23.820]  但是耶穌說
[00:16:23.820 --> 00:16:25.320]  那聽我話又信
[00:16:25.320 --> 00:16:26.820]  猜我來者的
[00:16:26.820 --> 00:16:29.920]  就有永生
[00:16:29.920 --> 00:16:33.620]  不至於定罪
[00:16:33.620 --> 00:16:35.820]  沒有人再定你的罪
[00:16:35.820 --> 00:16:38.420]  所以我常常和這些基督徒說
[00:16:38.420 --> 00:16:43.220]  原來很多基督徒都是陷在這個陷阱中
[00:16:43.220 --> 00:16:45.220]  我曾經
[00:16:45.220 --> 00:16:47.220]  我想很短時間
[00:16:47.220 --> 00:16:49.820]  我少年的時候都很頑皮
[00:16:49.820 --> 00:16:51.020]  牧師講道
[00:16:51.020 --> 00:16:52.220]  看武俠小說那些
[00:16:52.220 --> 00:16:53.320]  當然都做熟了
[00:16:53.320 --> 00:16:54.520]  還有一件事
[00:16:54.520 --> 00:16:55.820]  我從小被人教導
[00:16:55.820 --> 00:16:56.920]  不要講粗口
[00:16:56.920 --> 00:16:59.320]  在家裡不准講
[00:16:59.320 --> 00:17:00.020]  有一次
[00:17:00.020 --> 00:17:02.320]  但是聽了很多
[00:17:02.320 --> 00:17:04.920]  有一次有個小孩就嚇我
[00:17:04.920 --> 00:17:06.320]  我嚇到很害怕
[00:17:06.320 --> 00:17:07.820]  他抓我
[00:17:07.820 --> 00:17:09.320]  我突然間
[00:17:09.320 --> 00:17:10.820]  馬上的回應
[00:17:10.820 --> 00:17:13.220]  就一句粗口爆出來
[00:17:13.220 --> 00:17:14.720]  一爆出去
[00:17:14.720 --> 00:17:16.020]  我都不知道那些是什麼話
[00:17:16.020 --> 00:17:16.820]  總之聽了那麼多
[00:17:16.820 --> 00:17:18.320]  我講那麼多
[00:17:18.320 --> 00:17:18.920]  一講完之後
[00:17:18.920 --> 00:17:20.720]  他媽媽在旁邊聽到
[00:17:20.720 --> 00:17:21.620]  喂
[00:17:21.620 --> 00:17:22.520]  你罵我兒子好了
[00:17:22.520 --> 00:17:24.420]  罵我全家幹什麼
[00:17:24.420 --> 00:17:26.420]  我接受
[00:17:26.420 --> 00:17:29.120]  到那個話講出去
[00:17:29.120 --> 00:17:30.720]  到今時今日
[00:17:30.720 --> 00:17:32.820]  我還有這樣的印象
[00:17:32.820 --> 00:17:34.220]  我曾經的時間
[00:17:34.220 --> 00:17:35.120]  因為講藥
[00:17:35.120 --> 00:17:37.220]  我不敢講耶穌
[00:17:37.220 --> 00:17:38.620]  因為殺大了這邊
[00:17:38.620 --> 00:17:40.220]  後面告我
[00:17:40.220 --> 00:17:41.620]  你把口
[00:17:41.620 --> 00:17:43.420]  又說一個廚餘出兩種水
[00:17:43.420 --> 00:17:45.120]  不是苦水是甜水
[00:17:45.120 --> 00:17:45.620]  是不是
[00:17:45.620 --> 00:17:46.420]  你講個粗口
[00:17:46.420 --> 00:17:47.220]  你還講耶穌
[00:17:47.220 --> 00:17:49.920]  被人聽你講
[00:17:49.920 --> 00:17:51.120]  你明不明白
[00:17:51.120 --> 00:17:53.220]  但是當我認罪悔改之後
[00:17:53.220 --> 00:17:54.220]  以不罪一筆
[00:17:54.220 --> 00:17:54.720]  很少做
[00:17:54.720 --> 00:17:55.920]  我今天講給你聽
[00:17:55.920 --> 00:17:57.120]  我雖然覺得有點醜醜地
[00:17:57.120 --> 00:17:58.520]  但是沒有人害我
[00:17:58.520 --> 00:17:59.320]  為什麼
[00:17:59.320 --> 00:18:01.620]  上帝賜給了我罪
[00:18:01.620 --> 00:18:02.320]  各位朋友
[00:18:02.320 --> 00:18:03.520]  各位靈智會
[00:18:03.520 --> 00:18:05.520]  若有人在基督裡
[00:18:05.520 --> 00:18:07.120]  他就是一個什麼
[00:18:07.120 --> 00:18:09.020]  新做的人
[00:18:09.020 --> 00:18:10.320]  舊事已過
[00:18:10.320 --> 00:18:12.420]  都變成新的事
[00:18:12.420 --> 00:18:15.120]  過去很多舊事是歷史來的
[00:18:15.120 --> 00:18:16.920]  那些事情沒得改的了
[00:18:16.920 --> 00:18:19.020]  改不到追不回的了
[00:18:19.020 --> 00:18:20.620]  你就算現在下定決心
[00:18:20.620 --> 00:18:22.220]  我明天不做那些事
[00:18:22.220 --> 00:18:22.820]  行不行
[00:18:22.820 --> 00:18:23.820]  或者行
[00:18:23.820 --> 00:18:24.920]  但是已經做了的事
[00:18:24.920 --> 00:18:26.220]  沒得改的了
[00:18:26.220 --> 00:18:27.320]  那如果要跟著那些事
[00:18:27.320 --> 00:18:28.320]  和你翻案
[00:18:28.320 --> 00:18:31.220]  你怎麼辦
[00:18:31.220 --> 00:18:31.820]  怎麼辦
[00:18:31.820 --> 00:18:34.020]  上帝公義一定翻案的
[00:18:34.020 --> 00:18:35.220]  是不是
[00:18:35.220 --> 00:18:36.220]  但是感謝上帝
[00:18:36.220 --> 00:18:37.820]  因為耶穌基督
[00:18:37.820 --> 00:18:39.320]  祂因為你所做過的事
[00:18:39.320 --> 00:18:41.220]  已經為你承擔了罪的應罰
[00:18:41.220 --> 00:18:42.920]  罪的功架是死亡
[00:18:42.920 --> 00:18:44.020]  祂怎麼承擔
[00:18:44.020 --> 00:18:46.120]  祂死在十字架上面
[00:18:46.120 --> 00:18:47.820]  接受了上帝的審判
[00:18:47.820 --> 00:18:49.420]  接受了罪的懲罰
[00:18:49.420 --> 00:18:51.720]  為你為我的罪死了
[00:18:51.720 --> 00:18:52.920]  神的愛
[00:18:52.920 --> 00:18:55.120]  就在十字架上面顯明
[00:18:55.120 --> 00:18:56.520]  這個顯明的愛
[00:18:56.520 --> 00:18:57.620]  各位朋友
[00:18:57.620 --> 00:18:59.720]  就是神愛世人羅漢
[00:18:59.720 --> 00:19:00.920]  今天你來到祂面前
[00:19:00.920 --> 00:19:02.320]  你要相信接受
[00:19:02.320 --> 00:19:05.120]  這是獨一的真神
[00:19:05.120 --> 00:19:06.420]  相信耶穌
[00:19:06.420 --> 00:19:08.320]  接受祂做你的救主
[00:19:08.320 --> 00:19:09.320]  各位朋友
[00:19:09.320 --> 00:19:11.320]  這個救恩就屬於你
[00:19:11.320 --> 00:19:12.520]  這個救恩屬於你的時候
[00:19:12.520 --> 00:19:13.120]  聖經說
[00:19:13.120 --> 00:19:16.320]  神就將永生賜給你
[00:19:16.320 --> 00:19:17.920]  使裡面那個永遠
[00:19:17.920 --> 00:19:19.220]  那個靈
[00:19:19.220 --> 00:19:20.920]  那個永遠的生命
[00:19:20.920 --> 00:19:22.220]  重新起
[00:19:22.220 --> 00:19:23.620]  而不鎖水第二章第一節
[00:19:23.620 --> 00:19:24.020]  它說
[00:19:24.020 --> 00:19:26.320]  本來我們死在罪惡過犯裡面
[00:19:26.320 --> 00:19:28.920]  但是耶穌基督叫我們從死裡復活
[00:19:28.920 --> 00:19:30.120]  那個死裡復活不是你
[00:19:30.120 --> 00:19:31.620]  睡了下來再翻身那個
[00:19:31.620 --> 00:19:33.320]  裡面的生命重新振作
[00:19:33.320 --> 00:19:34.720]  成為一個新做的人
[00:19:34.720 --> 00:19:35.420]  一個新做的人
[00:19:35.420 --> 00:19:36.020]  聖經說
[00:19:36.020 --> 00:19:37.920]  舊事已過
[00:19:37.920 --> 00:19:40.920]  都變成新
[00:19:40.920 --> 00:19:43.120]  不要等過三年才穿新衣服
[00:19:43.120 --> 00:19:44.620]  以為做新人
[00:19:44.620 --> 00:19:46.620]  現在你都可以做新做的人
[00:19:46.620 --> 00:19:47.220]  怎樣
[00:19:47.220 --> 00:19:49.220]  只要你肯聽了
[00:19:49.220 --> 00:19:50.920]  肯信
[00:19:50.920 --> 00:19:51.720]  所以我今早祈禱
[00:19:51.720 --> 00:19:53.720]  我不敢歧視你們所有人都信
[00:19:53.720 --> 00:19:55.920]  因為信不信是你自己決定
[00:19:55.920 --> 00:19:57.020]  但我一直祈禱
[00:19:57.020 --> 00:19:58.720]  神愛你們每一個人
[00:19:58.720 --> 00:20:00.120]  既然愛你的人的時候
[00:20:00.120 --> 00:20:01.620]  當你有這個愛感動你的時候
[00:20:01.620 --> 00:20:03.620]  你願意接受祂的話
[00:20:03.620 --> 00:20:05.320]  那聽我話又信
[00:20:05.320 --> 00:20:07.120]  猜我來者的
[00:20:07.120 --> 00:20:07.620]  聖經說
[00:20:07.620 --> 00:20:09.320]  就有永生
[00:20:09.320 --> 00:20:10.320]  很寶貴
[00:20:10.320 --> 00:20:13.420]  不至於定罪
[00:20:13.420 --> 00:20:15.420]  一筆勾銷
[00:20:15.420 --> 00:20:16.820]  東離西有幾遠
[00:20:16.820 --> 00:20:17.620]  我們要過來
[00:20:17.620 --> 00:20:18.820]  我們也要到遠
[00:20:18.820 --> 00:20:21.120]  詩篇130篇第三節說
[00:20:21.120 --> 00:20:22.020]  詩人念我
[00:20:22.020 --> 00:20:22.820]  那個神
[00:20:22.820 --> 00:20:24.920]  如果你救賊罪孽
[00:20:24.920 --> 00:20:29.420]  誰能在你面前站了多久
[00:20:29.420 --> 00:20:30.920]  我不知道你怕不怕
[00:20:30.920 --> 00:20:32.820]  如果上帝要和我數以前的事
[00:20:32.820 --> 00:20:34.620]  嘩!我馬上躲下
[00:20:34.620 --> 00:20:35.120]  是不是
[00:20:35.120 --> 00:20:37.120]  誰能夠在上帝面前說
[00:20:37.120 --> 00:20:39.620]  自己完全沒有說錯話
[00:20:39.620 --> 00:20:40.520]  做錯事
[00:20:40.520 --> 00:20:43.720]  連想錯事都沒有想過
[00:20:43.720 --> 00:20:44.420]  No
[00:20:44.420 --> 00:20:46.620]  沒有可人可以同罪
[00:20:46.620 --> 00:20:48.320]  但是神就知道我們有罪
[00:20:48.320 --> 00:20:50.020]  就為我們預備這個救恩
[00:20:50.020 --> 00:20:51.320]  這個奇妙的救恩
[00:20:51.320 --> 00:20:53.620]  這個救恩就是只要你因信
[00:20:53.620 --> 00:20:55.020]  接受耶穌做救主
[00:20:55.020 --> 00:20:57.520]  你就可以得到這個救恩
[00:20:57.520 --> 00:20:58.220]  時間問題
[00:20:58.220 --> 00:20:59.620]  我這樣說下去
[00:20:59.620 --> 00:21:01.420]  因為有些人不敢回答我
[00:21:01.420 --> 00:21:03.220]  不過我很建議
[00:21:03.220 --> 00:21:03.920]  基督徒
[00:21:03.920 --> 00:21:05.520]  你看過那本書
[00:21:05.520 --> 00:21:08.120]  基督徒的無神論者
[00:21:08.120 --> 00:21:09.420]  那本書的中文名字很有趣
[00:21:09.420 --> 00:21:12.720]  叫做《A賀信徒》
[00:21:12.720 --> 00:21:15.120]  《A賀信徒》
[00:21:15.120 --> 00:21:16.520]  基督徒值得看
[00:21:16.520 --> 00:21:19.720]  就算不是基督徒也值得看
[00:21:19.720 --> 00:21:20.820]  祈禱
[00:21:20.820 --> 00:21:21.920]  還有很多其他
[00:21:21.920 --> 00:21:23.020]  還有一樣東西是
[00:21:23.020 --> 00:21:24.920]  當我們有信心就在面前的時候
[00:21:24.920 --> 00:21:26.220]  求主幫助我們
[00:21:26.220 --> 00:21:29.020]  叫我們能夠用信心去相信
[00:21:29.020 --> 00:21:30.220]  信心有沒有懷疑?
[00:21:30.220 --> 00:21:31.520]  有的
[00:21:31.520 --> 00:21:32.720]  不過
[00:21:32.720 --> 00:21:34.020]  懷疑歸懷疑
[00:21:34.020 --> 00:21:35.620]  信心歸信心
[00:21:35.620 --> 00:21:36.320]  為什麼?
[00:21:36.320 --> 00:21:37.920]  因為沒有懷疑
[00:21:37.920 --> 00:21:39.020]  那個人
[00:21:39.020 --> 00:21:41.220]  必必會接受
[00:21:41.220 --> 00:21:42.920]  我相信信十足
[00:21:42.920 --> 00:21:43.520]  是
[00:21:43.520 --> 00:21:45.620]  但是有一件事
[00:21:45.620 --> 00:21:47.320]  那個作者曾經這樣說
[00:21:47.320 --> 00:21:47.820]  他說
[00:21:47.820 --> 00:21:49.420]  好像《馬戲團》裡面
[00:21:49.420 --> 00:21:51.520]  空中飛人的表演節目
[00:21:51.520 --> 00:21:53.020]  有兩個叫部首
[00:21:53.020 --> 00:21:54.720]  一個叫人球
[00:21:54.720 --> 00:21:57.020]  那個人球被人扔出去的時候
[00:21:57.020 --> 00:21:58.020]  他只要伸出手
[00:21:58.020 --> 00:21:59.820]  那個部首就會抓住他
[00:21:59.820 --> 00:22:01.120]  問題在這裡
[00:22:01.120 --> 00:22:03.920]  請問那個人球
[00:22:03.920 --> 00:22:08.320]  會不會懷疑那個部首會失手呢?
[00:22:08.320 --> 00:22:09.720]  肯定有的
[00:22:09.720 --> 00:22:11.620]  不過問題是懷疑歸懷疑
[00:22:11.620 --> 00:22:12.720]  但是當他遇到
[00:22:12.720 --> 00:22:13.720]  被人扔出去之後
[00:22:13.720 --> 00:22:14.520]  那個教練說
[00:22:14.520 --> 00:22:16.420]  你一扔出去就馬上伸手
[00:22:16.420 --> 00:22:18.020]  對方接住你
[00:22:18.020 --> 00:22:19.020]  各位朋友
[00:22:19.020 --> 00:22:21.020]  你可能懷疑
[00:22:21.020 --> 00:22:22.920]  耶穌救不救得了我
[00:22:22.920 --> 00:22:24.220]  可以嗎?
[00:22:24.220 --> 00:22:25.120]  是嗎?
[00:22:25.120 --> 00:22:25.920]  為什麼我祈禱
[00:22:25.920 --> 00:22:27.720]  你聽到都不聽呢?
[00:22:27.720 --> 00:22:28.920]  其實
[00:22:28.920 --> 00:22:30.120]  當你這麼懷疑的時候
[00:22:30.120 --> 00:22:33.220]  即使是你需要伸出你的手的時候
[00:22:33.220 --> 00:22:33.820]  聖經說
[00:22:33.820 --> 00:22:36.020]  凡求告主名的
[00:22:36.020 --> 00:22:37.820]  就必得
[00:22:37.820 --> 00:22:39.020]  怎麼求告主名的?
[00:22:39.020 --> 00:22:40.420]  求告祈禱
[00:22:40.420 --> 00:22:42.220]  當你肯祈求的時候
[00:22:42.220 --> 00:22:43.220]  口裡承認
[00:22:43.220 --> 00:22:44.120]  心裡相信
[00:22:44.120 --> 00:22:45.920]  就必得
[00:22:45.920 --> 00:22:47.320]  求主幫助我們今天
[00:22:47.320 --> 00:22:48.920]  每一位的朋友
[00:22:48.920 --> 00:22:50.220]  都能夠求告主名
[00:22:50.220 --> 00:22:50.720]  好不好?
[00:22:50.720 --> 00:22:52.920]  我現在給大家執個禱告
[00:22:52.920 --> 00:22:55.120]  你在座位裏
[00:22:55.120 --> 00:22:57.820]  我想你應該吃得差不多了
[00:22:57.820 --> 00:22:59.120]  如果你願意的話
[00:22:59.120 --> 00:23:01.020]  請你跟著我作義下祈禱
[00:23:01.020 --> 00:23:02.620]  凡求告主名的
[00:23:02.620 --> 00:23:03.620]  就必得
[00:23:03.620 --> 00:23:05.320]  你要得著這個永生
[00:23:05.320 --> 00:23:07.620]  你要將來不至於定罪
[00:23:07.620 --> 00:23:10.420]  你要過一個出死入生的人生
[00:23:10.420 --> 00:23:11.620]  包括基督徒在外
[00:23:11.620 --> 00:23:12.920]  跟我一起作義下個禱告
[00:23:12.920 --> 00:23:13.620]  我講一句
[00:23:13.620 --> 00:23:16.420]  請你跟著我講一句
[00:23:16.420 --> 00:23:19.020]  親愛的天父
[00:23:19.020 --> 00:23:21.520]  我感謝祢
[00:23:21.520 --> 00:23:23.820]  今天中午
[00:23:23.820 --> 00:23:27.620]  讓我聽到福音
[00:23:27.620 --> 00:23:29.820]  求祢幫助我
[00:23:29.820 --> 00:23:32.520]  讓我相信耶穌
[00:23:32.520 --> 00:23:35.120]  接受祂的救恩
[00:23:35.120 --> 00:23:37.220]  赦免我的罪
[00:23:37.220 --> 00:23:41.220]  將喜樂平安充滿我的心
[00:23:41.220 --> 00:23:44.420]  使我成為一個新造的人
[00:23:44.420 --> 00:23:46.420]  賜給我永生
[00:23:46.420 --> 00:23:50.620]  使我過出死入生的生活
[00:23:50.620 --> 00:23:53.020]  有一個這樣的人生
[00:23:53.020 --> 00:23:56.320]  奉耶穌並至祈禱
[00:23:56.320 --> 00:23:57.320]  阿門
