
[00:00:00.000 --> 00:00:04.240]  剛才說過,我會以蘇羅的家庭事件簿和大家分享
[00:19:58.080 --> 00:19:59.080]  一些信仰
[00:19:59.080 --> 00:20:03.080]  而棄家人於不顧的行為
[00:20:03.080 --> 00:20:06.080]  必定是出於偏差的信仰
[00:20:06.080 --> 00:20:08.080]  你的信仰一定出了問題
[00:20:08.080 --> 00:20:11.080]  我想分享一個例子給大家
[00:20:11.080 --> 00:20:13.080]  我認識一個弟兄
[00:20:13.080 --> 00:20:18.080]  他曾經長時間在教會侍奉
[00:20:18.080 --> 00:20:20.080]  留意是長時間
[00:20:20.080 --> 00:20:22.080]  大家認為好還是不好呢
[00:20:22.080 --> 00:20:24.080]  大家沒有什麼反應
[00:20:24.080 --> 00:20:26.080]  我一會兒會和大家說
[00:20:26.080 --> 00:20:28.080]  原因是這樣
[00:20:28.080 --> 00:20:30.080]  他和家人的關係不好
[00:20:30.080 --> 00:20:32.080]  因為一些事情導致
[00:20:32.080 --> 00:20:34.080]  他為了避免衝突
[00:20:34.080 --> 00:20:36.080]  和避免吵架
[00:20:36.080 --> 00:20:38.080]  在未信主之前
[00:20:38.080 --> 00:20:41.080]  他就以工作為伍
[00:20:41.080 --> 00:20:43.080]  甚至放了工之後
[00:20:43.080 --> 00:20:45.080]  他都不回家
[00:20:45.080 --> 00:20:47.080]  在街上遊蕩
[00:20:47.080 --> 00:20:51.080]  到了他信了主之後
[00:20:51.080 --> 00:20:54.080]  他就以教會為家
[00:20:54.080 --> 00:20:55.080]  也是一樣
[00:20:55.080 --> 00:20:57.080]  教會侍奉完之後
[00:20:57.080 --> 00:20:59.080]  當然有很多侍奉
[00:20:59.080 --> 00:21:02.080]  侍奉完之後他很坦白和我們說
[00:21:02.080 --> 00:21:04.080]  我都不回家
[00:21:04.080 --> 00:21:06.080]  很晚很晚才回家
[00:21:06.080 --> 00:21:08.080]  因為逃避
[00:21:08.080 --> 00:21:10.080]  我們一群目者看到
[00:21:10.080 --> 00:21:12.080]  這個弟兄好像不太妥
[00:21:12.080 --> 00:21:14.080]  關心他和他聊天
[00:21:14.080 --> 00:21:15.080]  和他一起禱告
[00:21:15.080 --> 00:21:17.080]  他知道自己都不應該這樣
[00:21:17.080 --> 00:21:19.080]  家庭都是很重要的
[00:21:19.080 --> 00:21:20.080]  特別是信了主
[00:21:20.080 --> 00:21:22.080]  所以他祈禱之後
[00:21:22.080 --> 00:21:23.080]  他就說好啊
[00:21:23.080 --> 00:21:25.080]  我早點回家
[00:21:25.080 --> 00:21:27.080]  我侍奉完就回家
[00:21:27.080 --> 00:21:31.080]  有改變
[00:21:31.080 --> 00:21:33.080]  看到有改變
[00:21:33.080 --> 00:21:35.080]  因為我來了銅鑼灣堂
[00:21:35.080 --> 00:21:36.080]  已經六年了
[00:21:36.080 --> 00:21:39.080]  所以和這個弟兄不是時常見面
[00:21:39.080 --> 00:21:41.080]  又不知道他的情況如何
[00:21:41.080 --> 00:21:43.080]  所以昨天早上打電話給他
[00:21:43.080 --> 00:21:45.080]  關心他
[00:21:45.080 --> 00:21:47.080]  接著我就問他
[00:21:47.080 --> 00:21:48.080]  弟兄弟兄
[00:21:48.080 --> 00:21:51.080]  你和家人的關係如何
[00:21:51.080 --> 00:21:53.080]  你還有沒有很晚才回家
[00:21:53.080 --> 00:21:54.080]  逃避家人
[00:21:54.080 --> 00:21:55.080]  接著他跟我說
[00:21:55.080 --> 00:21:57.080]  沒有逃避
[00:21:57.080 --> 00:22:01.080]  但是我和家人的關係不好
[00:22:01.080 --> 00:22:02.080]  為什麼呢
[00:22:02.080 --> 00:22:05.080]  因為始終他太太還沒有接受他
[00:22:05.080 --> 00:22:07.080]  縱使他很努力
[00:22:07.080 --> 00:22:10.080]  買些菜回去煮飯
[00:22:10.080 --> 00:22:13.080]  買些斬料的東西回家
[00:22:13.080 --> 00:22:17.080]  他老婆還沒有認受到他
[00:22:17.080 --> 00:22:22.080]  所以他還是有些沮喪
[00:22:22.080 --> 00:22:24.080]  接著我又跟他說
[00:22:24.080 --> 00:22:26.080]  家庭是很重要的
[00:22:26.080 --> 00:22:28.080]  你要堅持
[00:22:28.080 --> 00:22:30.080]  接著他跟我說
[00:22:30.080 --> 00:22:31.080]  東哥
[00:22:31.080 --> 00:22:33.080]  這是我的第二個代號
[00:22:33.080 --> 00:22:34.080]  叫東哥
[00:22:34.080 --> 00:22:36.080]  我會堅持
[00:22:36.080 --> 00:22:41.080]  很大的在神裡面的立志
[00:22:41.080 --> 00:22:43.080]  接著我們就禱告
[00:22:43.080 --> 00:22:45.080]  我們就祈禱
[00:22:45.080 --> 00:22:46.080]  交託給神
[00:22:46.080 --> 00:22:48.080]  相信我們禱告神是聽到的
[00:22:48.080 --> 00:22:50.080]  相信我們禱告
[00:22:50.080 --> 00:22:54.080]  來這個和好的機會是不願意的
[00:22:54.080 --> 00:22:57.080]  因為弟兄願意這樣去做
[00:22:57.080 --> 00:22:58.080]  同時之間
[00:22:58.080 --> 00:23:01.080]  相信為什麼我和大家分享這件事
[00:23:01.080 --> 00:23:02.080]  就是我們彼此之間
[00:23:02.080 --> 00:23:03.080]  我們在神的教裡面
[00:23:03.080 --> 00:23:04.080]  我們更多的禱告
[00:23:04.080 --> 00:23:06.080]  更多的關顧
[00:23:06.080 --> 00:23:07.080]  更多的禱告的守望
[00:23:07.080 --> 00:23:08.080]  在神的教裡面
[00:23:08.080 --> 00:23:10.080]  還有真是鼓勵
[00:23:10.080 --> 00:23:11.080]  堅持下去
[00:23:11.080 --> 00:23:13.080]  相信各位弟兄
[00:23:13.080 --> 00:23:15.080]  是會堅持下去的
[00:23:15.080 --> 00:23:16.080]  我們大家都是
[00:23:16.080 --> 00:23:18.080]  我們家庭裡面有什麼事情發生
[00:23:18.080 --> 00:23:20.080]  我們要更多的去禱告
[00:23:20.080 --> 00:23:21.080]  放在神的教裡面
[00:23:21.080 --> 00:23:23.080]  因你堅持
[00:23:23.080 --> 00:23:25.080]  好 講到哪裡
[00:23:25.080 --> 00:23:27.080]  好 講到這裡 沒錯
[00:23:27.080 --> 00:23:28.080]  好了
[00:23:28.080 --> 00:23:31.080]  另外一個想和大家分享的就是
[00:23:31.080 --> 00:23:33.080]  很多時候在張力的底下
[00:23:33.080 --> 00:23:35.080]  就是家庭那種吵架 糾紛
[00:23:35.080 --> 00:23:36.080]  張力底下
[00:23:36.080 --> 00:23:38.080]  其實是有盲點的
[00:23:38.080 --> 00:23:40.080]  我們要認識這些盲點
[00:23:40.080 --> 00:23:41.080]  和我們要避免
[00:23:41.080 --> 00:23:42.080]  第一個
[00:23:42.080 --> 00:23:43.080]  想和大家分享的
[00:23:43.080 --> 00:23:46.080]  張力中的避孕泉
[00:23:46.080 --> 00:23:47.080]  都是有困難的
[00:23:47.080 --> 00:23:49.080]  原因是什麼呢
[00:23:49.080 --> 00:23:50.080]  原因就是這個
[00:23:50.080 --> 00:23:53.080]  就是說我們很多時候會忽視重要的事實
[00:23:53.080 --> 00:23:56.080]  論據和聖經的教訓
[00:23:56.080 --> 00:23:59.080]  就是將聖經放在一邊
[00:23:59.080 --> 00:24:01.080]  這個問題是什麼呢
[00:24:01.080 --> 00:24:03.080]  是以自己的感覺
[00:24:03.080 --> 00:24:04.080]  情緒
[00:24:04.080 --> 00:24:08.080]  和自己的看法為主導
[00:24:08.080 --> 00:24:09.080]  第一個
[00:24:09.080 --> 00:24:10.080]  第二個
[00:24:10.080 --> 00:24:12.080]  甚少去讓步
[00:24:12.080 --> 00:24:15.080]  處處去堅持己見
[00:24:15.080 --> 00:24:18.080]  說的是什麼 說的是這些
[00:24:18.080 --> 00:24:19.080]  就是面子
[00:24:19.080 --> 00:24:21.080]  很重要 很重要
[00:24:21.080 --> 00:24:25.080]  大家不知道有沒有說過這一句話呢
[00:24:25.080 --> 00:24:28.080]  我試過作出善意的讓步
[00:24:28.080 --> 00:24:30.080]  但果效不大
[00:24:30.080 --> 00:24:32.080]  我有努力的 有努力的
[00:24:32.080 --> 00:24:36.080]  下一句可能大家更多會說的
[00:24:36.080 --> 00:24:38.080]  我可以為對方禱告
[00:24:38.080 --> 00:24:40.080]  求主幫助去悔改
[00:24:40.080 --> 00:24:43.080]  意思是對方悔改
[00:24:43.080 --> 00:24:45.080]  你不用悔改 你沒有問題
[00:24:45.080 --> 00:24:47.080]  在這樣的情況下
[00:24:47.080 --> 00:24:50.080]  很多時候雙方都會有這樣的心態
[00:24:50.080 --> 00:24:53.080]  相信自己是進行天父的旨意
[00:24:53.080 --> 00:24:55.080]  如果雙方都是基督徒
[00:24:55.080 --> 00:24:56.080]  如果你是基督徒
[00:24:56.080 --> 00:24:57.080]  可能你都會這樣想
[00:24:57.080 --> 00:25:00.080]  我是在進行天父的旨意
[00:25:00.080 --> 00:25:05.080]  又認為對方是偏行己路
[00:25:05.080 --> 00:25:08.080]  19年社會事件
[00:25:08.080 --> 00:25:12.080]  相信都不少人經歷過
[00:25:12.080 --> 00:25:14.080]  不少家庭成員
[00:25:14.080 --> 00:25:17.080]  甚至在主內的弟兄姊妹的家庭
[00:25:17.080 --> 00:25:19.080]  都經歷過這些
[00:25:19.080 --> 00:25:23.080]  以致家庭不和 會有分裂的情況
[00:25:23.080 --> 00:25:25.080]  我家也不例外
[00:25:25.080 --> 00:25:26.080]  剛才跟大家分享
[00:25:26.080 --> 00:25:29.080]  我家是分開三批人的
[00:25:29.080 --> 00:25:32.080]  原先我的二哥是真的
[00:25:32.080 --> 00:25:33.080]  他是很飄逸的
[00:25:33.080 --> 00:25:35.080]  我們很少有機會見到他
[00:25:35.080 --> 00:25:36.080]  和這件事無關
[00:25:36.080 --> 00:25:38.080]  和這件事有關
[00:25:38.080 --> 00:25:40.080]  就是我的四姐姐和五哥
[00:25:40.080 --> 00:25:42.080]  原本我們相處得很好
[00:25:42.080 --> 00:25:45.080]  經常有機會一起吃飯 聊天
[00:25:45.080 --> 00:25:47.080]  這件事件之後
[00:25:47.080 --> 00:25:49.080]  大家的意見不同之後
[00:25:49.080 --> 00:25:51.080]  就真的分裂了
[00:25:51.080 --> 00:25:53.080]  爭吵到面紅耳熱
[00:25:53.080 --> 00:25:54.080]  到今時今日
[00:25:54.080 --> 00:25:56.080]  都很少在一起
[00:25:56.080 --> 00:25:57.080]  作為弟弟的我
[00:25:57.080 --> 00:25:58.080]  有時候都很心痛
[00:25:58.080 --> 00:26:01.080]  我都會努力地去維繫大家
[00:26:01.080 --> 00:26:04.080]  感恩他們不會經常見面
[00:26:04.080 --> 00:26:07.080]  可能一年都不見一次
[00:26:07.080 --> 00:26:11.080]  上次4月19日在我的按摩典禮
[00:26:11.080 --> 00:26:14.080]  他們同時在這裡出現
[00:26:14.080 --> 00:26:16.080]  一起相聚
[00:26:16.080 --> 00:26:19.080]  起碼有一個場合
[00:26:19.080 --> 00:26:21.080]  他們可以見面聊天
[00:26:21.080 --> 00:26:23.080]  總比沒有好
[00:26:23.080 --> 00:26:25.080]  但是到現在
[00:26:25.080 --> 00:26:27.080]  仍然是面紅耳熱
[00:26:27.080 --> 00:26:29.080]  所以相信我都會多些祈禱
[00:26:29.080 --> 00:26:34.080]  求神在當中去幫助
[00:26:34.080 --> 00:26:42.080]  另外第二
[00:26:42.080 --> 00:26:44.080]  看對方的行為
[00:26:44.080 --> 00:26:46.080]  發自內心
[00:26:46.080 --> 00:26:49.080]  顯示自己很差的人格
[00:26:49.080 --> 00:26:51.080]  看自己的行為
[00:26:51.080 --> 00:26:54.080]  為勢所迫無可奈何
[00:26:54.080 --> 00:26:57.080]  第三感到自己被誤解
[00:26:57.080 --> 00:26:58.080]  你誤解我
[00:26:58.080 --> 00:27:00.080]  誰人明白我
[00:27:00.080 --> 00:27:02.080]  那種疾呼
[00:27:02.080 --> 00:27:06.080]  最後就感到自己被惡意攻擊
[00:27:06.080 --> 00:27:09.080]  當我預備這篇講章的時候
[00:27:09.080 --> 00:27:11.080]  我都有問自己
[00:27:11.080 --> 00:27:14.080]  有時候會有紛爭
[00:27:14.080 --> 00:27:16.080]  會有吵架的時候
[00:27:16.080 --> 00:27:20.080]  我自己有沒有問題呢
[00:27:20.080 --> 00:27:23.080]  很多人都說我的情緒智商很高
[00:27:23.080 --> 00:27:26.080]  QE很高
[00:27:26.080 --> 00:27:28.080]  而且都很溫文爾雅
[00:27:28.080 --> 00:27:30.080]  說話都很溫柔
[00:27:30.080 --> 00:27:33.080]  都不應該很容易激怒別人
[00:27:33.080 --> 00:27:35.080]  但是我又想
[00:27:35.080 --> 00:27:37.080]  有時候我跟別人聊天的時候
[00:27:37.080 --> 00:27:39.080]  為什麼對方會生氣呢
[00:27:39.080 --> 00:27:41.080]  是不是因為他生氣不對呢
[00:27:41.080 --> 00:27:43.080]  或者他大聲說話不對呢
[00:27:43.080 --> 00:27:45.080]  我是沒有問題的呢
[00:27:45.080 --> 00:27:47.080]  我就特別注意
[00:27:47.080 --> 00:27:49.080]  最近有一件事
[00:27:49.080 --> 00:27:52.080]  我跟一個人聊天
[00:27:52.080 --> 00:27:54.080]  搞得他很生氣
[00:27:54.080 --> 00:27:56.080]  說什麼呢
[00:27:56.080 --> 00:27:58.080]  聊聊天
[00:27:58.080 --> 00:27:59.080]  閒談的時候
[00:27:59.080 --> 00:28:01.080]  我就跟他說
[00:28:01.080 --> 00:28:04.080]  這件事跟我有什麼關係呢
[00:28:04.080 --> 00:28:06.080]  我覺得很溫柔
[00:28:06.080 --> 00:28:08.080]  這件事跟我有什麼關係呢
[00:28:08.080 --> 00:28:10.080]  我以為沒事
[00:28:10.080 --> 00:28:14.080]  原來我的言辭和表達方法
[00:28:14.080 --> 00:28:16.080]  會惹怒他
[00:28:16.080 --> 00:28:18.080]  激怒他
[00:28:18.080 --> 00:28:19.080]  為什麼會激怒他呢
[00:28:19.080 --> 00:28:20.080]  因為他會覺得
[00:28:20.080 --> 00:28:22.080]  跟你聊天而已
[00:28:22.080 --> 00:28:24.080]  你用不著這麼有理性
[00:28:24.080 --> 00:28:26.080]  你用不著針對我
[00:28:26.080 --> 00:28:28.080]  好像我去挑戰他
[00:28:28.080 --> 00:28:30.080]  跟我有什麼關係呢
[00:28:30.080 --> 00:28:31.080]  我也不知道為什麼
[00:28:31.080 --> 00:28:33.080]  自己說了這一句話
[00:28:33.080 --> 00:28:35.080]  我再反省的時候
[00:28:35.080 --> 00:28:37.080]  也會覺得
[00:28:37.080 --> 00:28:39.080]  自己有時候說了一些話
[00:28:39.080 --> 00:28:41.080]  好像很溫柔
[00:28:41.080 --> 00:28:43.080]  但是也會激怒對方
[00:28:43.080 --> 00:28:46.080]  會令對方火爆
[00:28:46.080 --> 00:28:47.080]  我也有問題
[00:28:47.080 --> 00:28:49.080]  所以我會加緊留意
[00:28:49.080 --> 00:28:51.080]  好了
[00:28:51.080 --> 00:28:52.080]  最後
[00:28:52.080 --> 00:28:53.080]  德性
[00:28:53.080 --> 00:28:54.080]  如何德性呢
[00:28:54.080 --> 00:28:56.080]  德性的記號是什麼呢
[00:28:56.080 --> 00:28:57.080]  回到起初的愛
[00:28:57.080 --> 00:28:58.080]  弟兄姊妹
[00:28:58.080 --> 00:29:00.080]  我們要超越分歧
[00:29:00.080 --> 00:29:01.080]  縱使看起來
[00:29:01.080 --> 00:29:03.080]  剛才所說的盲點
[00:29:03.080 --> 00:29:05.080]  也很難跨過
[00:29:05.080 --> 00:29:06.080]  我想借用
[00:29:06.080 --> 00:29:08.080]  一個大家都很熟悉的德蘭修女
[00:29:08.080 --> 00:29:10.080]  一個很愛主又很樂地
[00:29:10.080 --> 00:29:13.080]  熱心行善的信徒
[00:29:13.080 --> 00:29:15.080]  她的名言去鼓勵大家
[00:29:15.080 --> 00:29:16.080]  我們一起讀吧
[00:29:16.080 --> 00:29:17.080]  好 一二三
[00:29:17.080 --> 00:29:19.080]  如果你想改變世界
[00:29:19.080 --> 00:29:22.080]  先回家去愛你的家人
[00:29:22.080 --> 00:29:23.080]  意思就是說
[00:29:23.080 --> 00:29:25.080]  愛不是空談
[00:29:25.080 --> 00:29:27.080]  不只是一些偉大的理想
[00:29:27.080 --> 00:29:29.080]  或者遠大的目標
[00:29:29.080 --> 00:29:32.080]  是必須要落實在我們日常生活裡面
[00:29:32.080 --> 00:29:37.080]  是由身邊最親的人開始
[00:29:37.080 --> 00:29:41.080]  展現那種溫暖和關懷
[00:29:41.080 --> 00:29:45.080]  而家庭是凝聚愛的第一個地方
[00:29:45.080 --> 00:29:50.080]  如果我們連家人都不可以去愛的時候
[00:29:50.080 --> 00:29:52.080]  對外面世界的愛
[00:29:52.080 --> 00:29:56.080]  就會失去了真實的基礎
[00:29:56.080 --> 00:29:59.080]  我怎樣去衝破這些障礙呢
[00:29:59.080 --> 00:30:01.080]  大家可能都會想
[00:30:01.080 --> 00:30:02.080]  都是沒有錯的
[00:30:02.080 --> 00:30:04.080]  就是說我包容
[00:30:04.080 --> 00:30:05.080]  我體諒
[00:30:05.080 --> 00:30:06.080]  我謙虛
[00:30:06.080 --> 00:30:07.080]  我溫柔
[00:30:07.080 --> 00:30:08.080]  我體別人比自己強
[00:30:08.080 --> 00:30:10.080]  甚至我說
[00:30:10.080 --> 00:30:13.080]  聖靈果子的九個方面
[00:30:13.080 --> 00:30:15.080]  我也需要注意
[00:30:15.080 --> 00:30:16.080]  我也需要走出來
[00:30:16.080 --> 00:30:18.080]  是的 無疑這些都是正確的
[00:30:18.080 --> 00:30:22.080]  都是應該要切實去實踐的
[00:30:22.080 --> 00:30:25.080]  但是當我去思想整件事的時候
[00:30:25.080 --> 00:30:28.080]  神的感動給我的是什麼呢
[00:30:28.080 --> 00:30:29.080]  就是這個
[00:30:29.080 --> 00:30:32.080]  回到起初的愛
[00:30:32.080 --> 00:30:34.080]  接著我就看回經文
[00:30:34.080 --> 00:30:35.080]  回到起初的愛
[00:30:35.080 --> 00:30:38.080]  是在啟示了二章四至五節
[00:30:38.080 --> 00:30:40.080]  這裡說到什麼呢
[00:30:40.080 --> 00:30:42.080]  然而有一件事我要責備你
[00:30:42.080 --> 00:30:46.080]  就是你把起初的愛心離棄了
[00:30:46.080 --> 00:30:48.080]  所以你應當回想
[00:30:48.080 --> 00:30:50.080]  你在哪裡墮落的
[00:30:50.080 --> 00:30:52.080]  你就要悔改
[00:30:52.080 --> 00:30:54.080]  走回起初所行的事
[00:30:54.080 --> 00:30:55.080]  如果不悔改
[00:30:55.080 --> 00:30:57.080]  我就淋到你的裡面了
[00:30:57.080 --> 00:31:01.080]  把你的燈台從遠處挪去
[00:31:01.080 --> 00:31:03.080]  這裡是在說
[00:31:03.080 --> 00:31:05.080]  已乏所教會
[00:31:05.080 --> 00:31:06.080]  樣樣都好
[00:31:06.080 --> 00:31:08.080]  唯獨就是失去了
[00:31:08.080 --> 00:31:09.080]  起初的愛
[00:31:09.080 --> 00:31:11.080]  起初的愛
[00:31:11.080 --> 00:31:12.080]  說的是什麼呢
[00:31:12.080 --> 00:31:13.080]  當中的起初的
[00:31:13.080 --> 00:31:15.080]  是在說尚好的
[00:31:15.080 --> 00:31:16.080]  好好的
[00:31:16.080 --> 00:31:17.080]  那種的意思
[00:31:17.080 --> 00:31:20.080]  全句的意思就是說
[00:31:20.080 --> 00:31:22.080]  我們剛剛信主的時候
[00:31:22.080 --> 00:31:25.080]  對神那份最單純
[00:31:25.080 --> 00:31:26.080]  最熱切
[00:31:26.080 --> 00:31:29.080]  並且最專一的愛心
[00:31:29.080 --> 00:31:31.080]  已乏所教會
[00:31:31.080 --> 00:31:32.080]  樣樣都好
[00:31:32.080 --> 00:31:34.080]  他們很勞碌
[00:31:34.080 --> 00:31:35.080]  很忍耐
[00:31:35.080 --> 00:31:39.080]  但是失去了當中熱情
[00:31:39.080 --> 00:31:41.080]  和那種的愛意
[00:31:41.080 --> 00:31:43.080]  他們就是做出來的
[00:31:43.080 --> 00:31:45.080]  機械式的做出來的
[00:31:45.080 --> 00:31:46.080]  所以弟兄姊妹
[00:31:46.080 --> 00:31:47.080]  我們都是
[00:31:47.080 --> 00:31:48.080]  我們很容易
[00:31:48.080 --> 00:31:50.080]  在忙碌的生活裡面
[00:31:50.080 --> 00:31:52.080]  或者在宗教的生活裡面
[00:31:52.080 --> 00:31:55.080]  漸漸對神的愛
[00:31:55.080 --> 00:31:57.080]  機械化
[00:31:57.080 --> 00:31:59.080]  是一個形式
[00:31:59.080 --> 00:32:01.080]  是一個習慣
[00:32:01.080 --> 00:32:02.080]  那個心呢
[00:32:02.080 --> 00:32:03.080]  它是空洞的
[00:32:03.080 --> 00:32:04.080]  就是說
[00:32:04.080 --> 00:32:07.080]  沒有了那個heart在裡面
[00:32:07.080 --> 00:32:09.080]  所以永遠都是的
[00:32:09.080 --> 00:32:11.080]  我們人生的優先次序
[00:32:11.080 --> 00:32:13.080]  必定是神行頭
[00:32:13.080 --> 00:32:14.080]  第二是家庭
[00:32:14.080 --> 00:32:15.080]  第三工作
[00:32:15.080 --> 00:32:16.080]  個人使命
[00:32:16.080 --> 00:32:17.080]  和侍奉
[00:32:17.080 --> 00:32:20.080]  我們要將焦點轉向神
[00:32:20.080 --> 00:32:22.080]  同時間我們真的要悔改
[00:32:22.080 --> 00:32:24.080]  回到起初的愛
[00:32:24.080 --> 00:32:26.080]  悔改這裡出現了兩次
[00:32:26.080 --> 00:32:28.080]  出現了兩次的意思
[00:32:28.080 --> 00:32:30.080]  必定是重要的事情
[00:32:30.080 --> 00:32:32.080]  如果不是這樣的話
[00:32:32.080 --> 00:32:34.080]  經文也說到
[00:32:34.080 --> 00:32:38.080]  將會失去登台的地位和性質
[00:32:38.080 --> 00:32:41.080]  意思就是說
[00:32:41.080 --> 00:32:43.080]  不再能夠為主發光
[00:32:43.080 --> 00:32:47.080]  不再能夠作屬天的見證
[00:32:47.080 --> 00:32:50.080]  失去了很多神給我們的祝福
[00:32:50.080 --> 00:32:54.080]  和祝福別人那種機會
[00:32:54.080 --> 00:33:00.080]  起初的愛的原則
[00:33:00.080 --> 00:33:01.080]  其實同樣的
[00:33:01.080 --> 00:33:03.080]  可以放在我們的家庭裡面
[00:33:03.080 --> 00:33:06.080]  我想借用這一句詩句
[00:33:06.080 --> 00:33:08.080]  跟大家分享一下
[00:33:08.080 --> 00:33:09.080]  大家一起讀
[00:33:09.080 --> 00:33:10.080]  一二三
[00:33:10.080 --> 00:33:12.080]  人生若只如初見
[00:33:12.080 --> 00:33:15.080]  何事秋風悲畫扇呢
[00:33:15.080 --> 00:33:17.080]  大家明白嗎
[00:33:17.080 --> 00:33:19.080]  都會意識到的
[00:33:19.080 --> 00:33:21.080]  意會到應該這樣說
[00:33:21.080 --> 00:33:24.080]  我想和大家解釋一下
[00:33:24.080 --> 00:33:25.080]  這裡就是說
[00:33:25.080 --> 00:33:28.080]  人生的交往和感情
[00:33:28.080 --> 00:33:32.080]  能夠好像初次相見的時候
[00:33:32.080 --> 00:33:37.080]  那種美好 純潔 充滿經驗和吸引力
[00:33:37.080 --> 00:33:39.080]  又怎會發生
[00:33:39.080 --> 00:33:43.080]  後來好像秋風出現的時候
[00:33:43.080 --> 00:33:45.080]  被遺棄的扇子
[00:33:45.080 --> 00:33:46.080]  扇子是潑扇
[00:33:46.080 --> 00:33:50.080]  那種悲涼離散的事呢
[00:33:50.080 --> 00:33:51.080]  明白了嗎
[00:33:51.080 --> 00:33:53.080]  意思就是說
[00:33:53.080 --> 00:33:55.080]  我們總要回歸
[00:33:55.080 --> 00:33:58.080]  或者回到起初的愛
[00:33:58.080 --> 00:34:00.080]  給大家一些例子
[00:34:00.080 --> 00:34:03.080]  說到夫妻
[00:34:03.080 --> 00:34:05.080]  拍拖的時候
[00:34:05.080 --> 00:34:07.080]  大家是不是甜甜蜜蜜的
[00:34:07.080 --> 00:34:08.080]  應該是吧
[00:34:08.080 --> 00:34:09.080]  沒理由不是吧
[00:34:09.080 --> 00:34:10.080]  一般都會是
[00:34:10.080 --> 00:34:11.080]  結婚多年
[00:34:11.080 --> 00:34:12.080]  好像我這樣
[00:34:12.080 --> 00:34:14.080]  結婚27年了
[00:34:14.080 --> 00:34:16.080]  會不會是這樣呢
[00:34:16.080 --> 00:34:19.080]  由激情變為激氣呢
[00:34:19.080 --> 00:34:21.080]  你又會怎樣反應呢
[00:34:21.080 --> 00:34:23.080]  第二
[00:34:23.080 --> 00:34:25.080]  父母對子女
[00:34:25.080 --> 00:34:27.080]  父母對初生的子女
[00:34:27.080 --> 00:34:29.080]  那種愛護
[00:34:29.080 --> 00:34:32.080]  覺得子女很可愛
[00:34:32.080 --> 00:34:34.080]  因為像你
[00:34:34.080 --> 00:34:36.080]  你很悉心的教導
[00:34:36.080 --> 00:34:38.080]  培養他們成長長大
[00:34:38.080 --> 00:34:40.080]  當長大之後
[00:34:40.080 --> 00:34:42.080]  子女反叛
[00:34:42.080 --> 00:34:43.080]  事實上這樣
[00:34:43.080 --> 00:34:45.080]  一言九鼎
[00:34:45.080 --> 00:34:47.080]  頂住你
[00:34:47.080 --> 00:34:49.080]  你又會怎樣呢
[00:34:49.080 --> 00:34:52.080]  會不會想起你初初怎樣愛他們呢
[00:34:52.080 --> 00:34:56.080]  好了 子女對父母
[00:34:56.080 --> 00:34:59.080]  子女的成長對父母的依賴
[00:34:59.080 --> 00:35:01.080]  當中的安全感
[00:35:01.080 --> 00:35:03.080]  你又感覺到父母對你的愛
[00:35:03.080 --> 00:35:05.080]  極其的大
[00:35:05.080 --> 00:35:07.080]  當長大之後
[00:35:07.080 --> 00:35:11.080]  你又覺得爸爸媽媽很煩厭
[00:35:11.080 --> 00:35:12.080]  時時都管著你
[00:35:12.080 --> 00:35:13.080]  還有
[00:35:13.080 --> 00:35:16.080]  囉囉嗦嗦的時候
[00:35:16.080 --> 00:35:18.080]  你又會如何呢
[00:35:18.080 --> 00:35:19.080]  兄弟姐妹之間
[00:35:19.080 --> 00:35:21.080]  我們又會怎樣想呢
[00:35:21.080 --> 00:35:22.080]  成長的過程當中
[00:35:22.080 --> 00:35:24.080]  一起玩 吃
[00:35:24.080 --> 00:35:27.080]  一起住 一起分享
[00:35:27.080 --> 00:35:29.080]  當成長了之後
[00:35:29.080 --> 00:35:33.080]  自己的思想和想法
[00:35:33.080 --> 00:35:35.080]  和家人不同的時候
[00:35:35.080 --> 00:35:37.080]  會不會產生19年那種
[00:35:37.080 --> 00:35:39.080]  撕裂的狀況呢
[00:35:39.080 --> 00:35:41.080]  你又會如何呢
[00:35:41.080 --> 00:35:43.080]  大家真的不妨想一想
[00:35:43.080 --> 00:35:46.080]  這裡說的是我們的原生家庭
[00:35:46.080 --> 00:35:50.080]  我們在神的家又如何呢
[00:35:50.080 --> 00:35:51.080]  我們弟兄姐妹之間
[00:35:51.080 --> 00:35:52.080]  我們又如何呢
[00:35:52.080 --> 00:35:53.080]  我們又會怎樣想呢
[00:35:53.080 --> 00:35:55.080]  想分享兩張照片給大家
[00:35:55.080 --> 00:35:57.080]  第一張照片是
[00:35:57.080 --> 00:36:00.080]  藥書任務區的一個關聯小組
[00:36:00.080 --> 00:36:03.080]  那晚是兩個星期前
[00:36:03.080 --> 00:36:06.080]  是一個黏套的製作
[00:36:06.080 --> 00:36:09.080]  每人製作一件物件
[00:36:09.080 --> 00:36:11.080]  去表達
[00:36:11.080 --> 00:36:14.080]  你現在和神的關係如何呢
[00:36:14.080 --> 00:36:18.080]  代表你和神的處境如何呢
[00:36:18.080 --> 00:36:19.080]  很多製作品在這裡
[00:36:19.080 --> 00:36:21.080]  大家看到桌面就是了
[00:36:21.080 --> 00:36:22.080]  製作完之後
[00:36:22.080 --> 00:36:24.080]  每個人都有分享
[00:36:24.080 --> 00:36:25.080]  有些很感恩
[00:36:25.080 --> 00:36:28.080]  但有些是在困難當中
