
[00:00:00.000 --> 00:00:02.000]  (主席)在突然間去平安
[00:22:09.000 --> 00:22:15.000]  也能夠跟以色列人簽訂和約
[00:22:15.000 --> 00:22:19.000]  但是當他達成了表面的和平之後
[00:22:19.000 --> 00:22:28.000]  和約過了一半之後他就露出不法者的面目進入聖殿自稱為上帝
[00:22:28.000 --> 00:22:33.000]  我們雖然知道主耶穌大概不會在短期內再回來
[00:22:33.000 --> 00:22:36.000]  不會很快再回來
[00:22:36.000 --> 00:22:38.000]  那對我們的生活有什麼影響呢?
[00:22:38.000 --> 00:22:42.000]  主耶穌不會很快回來那又怎樣呢?
[00:22:42.000 --> 00:22:48.000]  我提幾個建議給大家留意
[00:22:48.000 --> 00:22:57.000]  第一點就是在帖撒羅尼加後書一章五到十字那裡
[00:22:57.000 --> 00:23:01.000]  保羅是鼓勵帖撒羅尼加的信徒
[00:23:01.000 --> 00:23:05.000]  在面對苦難的時候要記得主會再回來
[00:23:05.000 --> 00:23:08.000]  並且當主再回來的時候
[00:23:08.000 --> 00:23:12.000]  他就要審判那些迫害他們的人
[00:23:12.000 --> 00:23:17.000]  並且我特別想大家留意八字到九字
[00:23:17.000 --> 00:23:19.000]  他要懲罰不承認他
[00:23:19.000 --> 00:23:23.000]  不聽從有關我們主耶穌福音的那些人
[00:23:23.000 --> 00:23:26.000]  主再來的日子那些人要受懲罰
[00:23:26.000 --> 00:23:27.000]  永遠滅亡
[00:23:27.000 --> 00:23:29.000]  從主面前被隔絕
[00:23:29.000 --> 00:23:32.000]  離開他榮耀的大樓
[00:23:32.000 --> 00:23:34.000]  所以對於信徒來說
[00:23:34.000 --> 00:23:37.000]  雖然主還沒有馬上回來
[00:23:37.000 --> 00:23:39.000]  但是對於信徒來說
[00:23:39.000 --> 00:23:44.000]  假如有人是由於我們的信仰而迫害我們的話
[00:23:44.000 --> 00:23:46.000]  我們不需要尋求報復
[00:23:46.000 --> 00:23:48.000]  也不需要急於報復
[00:23:48.000 --> 00:23:51.000]  因為當主回來的時候
[00:23:51.000 --> 00:23:54.000]  那些人是會被迫永遠滅亡
[00:23:54.000 --> 00:23:56.000]  很慘的
[00:23:56.000 --> 00:23:59.000]  對未信主的朋友我們也要留意
[00:23:59.000 --> 00:24:02.000]  主耶穌要懲罰不承認他
[00:24:02.000 --> 00:24:06.000]  不聽從有關我們主耶穌福音的那些人
[00:24:06.000 --> 00:24:09.000]  上帝是公義的
[00:24:09.000 --> 00:24:12.000]  上帝不是由於人未聽過福音
[00:24:12.000 --> 00:24:15.000]  不承認上帝就懲罰他
[00:24:15.000 --> 00:24:20.000]  而是由於人自己本身所犯的罪
[00:24:20.000 --> 00:24:22.000]  並且不接受
[00:24:22.000 --> 00:24:25.000]  並且應該是聽了福音之後
[00:24:25.000 --> 00:24:28.000]  都不接受上帝藉著主耶穌
[00:24:28.000 --> 00:24:31.000]  給罪人帶來的特赦
[00:24:31.000 --> 00:24:36.000]  所以如果你今天在我們中間聽到福音
[00:24:36.000 --> 00:24:39.000]  你不肯承認自己是罪人
[00:24:39.000 --> 00:24:44.000]  也拒絕上帝為罪人開的特赦之路
[00:24:44.000 --> 00:24:46.000]  那我提醒你
[00:24:46.000 --> 00:24:49.000]  有一天上帝會審判你的
[00:25:14.000 --> 00:25:16.000]  會從你們得榮耀
[00:25:16.000 --> 00:25:20.000]  即使主耶穌在短期之內不會回來
[00:25:20.000 --> 00:25:25.000]  我們仍然要過著一些榮神益人的人生
[00:25:25.000 --> 00:25:27.000]  我們要立志行善
[00:25:27.000 --> 00:25:33.000]  也要憑信心運用上帝給我們的恩賜
[00:25:33.000 --> 00:25:34.000]  為主作供
[00:25:34.000 --> 00:25:36.000]  有傳福音恩賜的
[00:25:36.000 --> 00:25:38.000]  我們要努力傳福音
[00:25:38.000 --> 00:25:41.000]  當我們努力傳福音的時候
[00:25:41.000 --> 00:25:44.000]  主耶穌說過他就會和我們同在
[00:25:44.000 --> 00:25:48.000]  並且傳福音會加速主再來的日子
[00:25:48.000 --> 00:25:50.000]  因為上帝的國
[00:25:50.000 --> 00:25:53.000]  是要等到得救的人數夠數了
[00:25:53.000 --> 00:25:55.000]  才會來到
[00:25:55.000 --> 00:25:57.000]  第三方面
[00:25:57.000 --> 00:25:59.000]  在第二章第二節提到
[00:25:59.000 --> 00:26:03.000]  不要輕易被主再來的日子到了
[00:26:03.000 --> 00:26:07.000]  這種說法所困惑所煩擾
[00:26:07.000 --> 00:26:10.000]  在歷史上其實已經有很多的疑端
[00:26:10.000 --> 00:26:14.000]  推測或者說主已經再來了
[00:26:14.000 --> 00:26:16.000]  我們不要相信
[00:26:16.000 --> 00:26:18.000]  不要相信
[00:26:18.000 --> 00:26:21.000]  因為我們要看的預兆
[00:26:21.000 --> 00:26:24.000]  最重要的只有一點
[00:26:24.000 --> 00:26:28.000]  就是不法者進入聖殿自稱為上帝
[00:26:28.000 --> 00:26:31.000]  現在不法者不能夠出現
[00:26:31.000 --> 00:26:33.000]  因為上帝阻攔了他
[00:26:33.000 --> 00:26:38.000]  無論如何我們不要被什麼末世預言
[00:26:38.000 --> 00:26:40.000]  來擾亂我們的信心
[00:26:40.000 --> 00:26:43.000]  去年有很多人問我
[00:26:43.000 --> 00:26:45.000]  2012年是不是世界末日呢?
[00:26:45.000 --> 00:26:48.000]  這些是謠言不要相信
[00:26:48.000 --> 00:26:51.000]  最後一點就是
[00:26:51.000 --> 00:26:53.000]  我們千萬不要猶豫
[00:26:53.000 --> 00:26:55.000]  主在短期內不會回來了
[00:26:55.000 --> 00:26:57.000]  那我們行了
[00:26:57.000 --> 00:26:58.000]  我們閒懶
[00:26:58.000 --> 00:27:00.000]  喜歡做什麼就去做
[00:27:00.000 --> 00:27:01.000]  不是的
[00:27:01.000 --> 00:27:04.000]  我們不要閒懶不見果子
[00:27:04.000 --> 00:27:07.000]  在三章六到十二節裏
[00:27:07.000 --> 00:27:11.000]  我們知道當時有部分的
[00:27:11.000 --> 00:27:13.000]  貼薩羅尼加的信徒
[00:27:13.000 --> 00:27:15.000]  就開始什麼都不做
[00:27:15.000 --> 00:27:17.000]  因為主快要再回來
[00:27:17.000 --> 00:27:19.000]  他們坐在那裏等主耶穌回來
[00:27:19.000 --> 00:27:22.000]  事實上當主耶穌還沒回來的時候
[00:27:22.000 --> 00:27:26.000]  就是上帝給我們一個機會
[00:27:26.000 --> 00:27:29.000]  給我們一個機會去侍奉祂
[00:27:29.000 --> 00:27:32.000]  如果我們不把握機會
[00:27:32.000 --> 00:27:34.000]  主雖然還沒回來
[00:27:34.000 --> 00:27:37.000]  或者在短期內不會回來
[00:27:37.000 --> 00:27:39.000]  不過我們呢
[00:27:39.000 --> 00:27:42.000]  隨時可以蒙主寵照
[00:27:42.000 --> 00:27:46.000]  沒有人知道自己有多少個明天
[00:27:46.000 --> 00:27:50.000]  到時候我們是不是準備兩手空空
[00:27:50.000 --> 00:27:52.000]  或者帶兩梭招
[00:27:52.000 --> 00:27:54.000]  回去天家見天父呢?
[00:27:54.000 --> 00:27:57.000]  所以我們要記得
[00:27:57.000 --> 00:27:59.000]  主耶穌講過一個比喻
[00:27:59.000 --> 00:28:03.000]  祂將錢財交給了三位僕人
[00:28:03.000 --> 00:28:06.000]  其中只有一位
[00:28:06.000 --> 00:28:08.000]  他什麼都不做
[00:28:08.000 --> 00:28:10.000]  主還沒回來不要緊
[00:28:10.000 --> 00:28:14.000]  埋在地裏面
[00:28:14.000 --> 00:28:15.000]  弟兄姊妹
[00:28:15.000 --> 00:28:19.000]  故意浪費上主賜給我們
[00:28:19.000 --> 00:28:22.000]  生命、恩賜和機會的人
[00:28:22.000 --> 00:28:27.000]  只是用嘴巴去信耶穌的人
[00:28:27.000 --> 00:28:29.000]  我為你擔心
[00:28:29.000 --> 00:28:32.000]  你不一定可以進到天國
[00:28:32.000 --> 00:28:36.000]  不一定可以進到天堂
[00:28:36.000 --> 00:28:39.000]  所以我們雖然知道
[00:28:39.000 --> 00:28:42.000]  主不會在短期內回來
[00:28:42.000 --> 00:28:44.000]  但是在心態方面
[00:28:44.000 --> 00:28:47.000]  我們卻要把握時機
[00:28:47.000 --> 00:28:50.000]  為主作供
[00:28:50.000 --> 00:28:54.000]  使我們無論何時見主
[00:28:54.000 --> 00:28:58.000]  我們都不用怕被主責罵
[00:28:58.000 --> 00:29:01.000]  我們一同祈禱
[00:29:01.000 --> 00:29:02.000]  親愛的天父
[00:29:02.000 --> 00:29:05.000]  感謝您將主再來的預兆告訴我們
[00:29:05.000 --> 00:29:07.000]  求您幫助我們
[00:29:07.000 --> 00:29:10.000]  仍然不斷努力為主而活
[00:29:10.000 --> 00:29:12.000]  讓我們把握時機
[00:29:12.000 --> 00:29:14.000]  為主多結果子
[00:29:14.000 --> 00:29:15.000]  榮神益人
[00:29:15.000 --> 00:29:17.000]  奉耶穌基督的名祈禱
[00:29:17.000 --> 00:29:19.000]  阿們
