
[00:00:00.000 --> 00:00:01.960]  讓我們一起在聆聽主的說話
[00:20:45.640 --> 00:20:47.280]  有些問題
[00:20:47.280 --> 00:20:50.400]  你越不說越害怕
[00:20:50.400 --> 00:20:54.280]  但在這樣的情況下
[00:20:54.280 --> 00:20:58.920]  尼布加維珊請你來解決她的問題
[00:20:58.920 --> 00:21:03.760]  你在這個時候你也害怕
[00:21:03.760 --> 00:21:06.320]  那這個問題你就會心裡想著
[00:21:06.320 --> 00:21:11.240]  應該也不是小問題
[00:21:11.240 --> 00:21:15.120]  是否有甚麼實際的事情
[00:21:15.120 --> 00:21:18.320]  解決不了呢
[00:21:18.320 --> 00:21:22.040]  在這樣的表現之中
[00:21:22.040 --> 00:21:27.320]  尼布加維珊王她也扭轉過來
[00:21:27.320 --> 00:21:29.440]  擔心丹爾利的情況
[00:21:29.440 --> 00:21:33.200]  不過她仍然稱她為伯提莎薩
[00:21:33.200 --> 00:21:35.960]  我的神照著你的伯提莎薩
[00:21:35.960 --> 00:21:38.120]  伯提莎薩
[00:21:38.120 --> 00:21:44.400]  不要因為夢和夢的講解驚惶
[00:21:44.400 --> 00:21:49.000]  尼布加維珊王似乎感覺到
[00:21:49.000 --> 00:21:50.640]  丹爾利在這一刻
[00:21:50.640 --> 00:21:57.960]  也被這個夢的內容嚇怕了
[00:21:57.960 --> 00:21:59.560]  但是書的作者
[00:21:59.560 --> 00:22:04.960]  用伯提莎薩這個名稱去記載她的回應
[00:22:04.960 --> 00:22:10.440]  我主願這夢歸於恨護你的人
[00:22:10.440 --> 00:22:15.640]  講解歸於你的敵人
[00:22:15.640 --> 00:22:17.000]  但是你這個回應
[00:22:17.000 --> 00:22:21.320]  我相信更加嚇怕了尼布加維珊王
[00:22:21.320 --> 00:22:24.520]  你叫我不用害怕
[00:22:24.520 --> 00:22:26.080]  但是我告訴你
[00:22:26.080 --> 00:22:28.280]  用你的角度來計算
[00:22:28.280 --> 00:22:30.360]  我的體會就是
[00:22:30.360 --> 00:22:31.880]  為甚麼我說用她的角度呢
[00:22:31.880 --> 00:22:33.440]  因為聖經作者告訴我
[00:22:33.440 --> 00:22:35.040]  伯提莎薩回答說
[00:22:35.040 --> 00:22:41.800]  用尼布加維珊王的角度去跟她解釋
[00:22:41.800 --> 00:22:43.640]  我主
[00:22:43.640 --> 00:22:46.200]  我恨不得這個夢
[00:22:46.200 --> 00:22:49.480]  是向著你的敵人來講的
[00:22:49.480 --> 00:22:54.760]  這樣講法更加可怕
[00:22:54.760 --> 00:22:57.600]  那個內容不是我不知道的
[00:22:57.600 --> 00:22:59.080]  但以你的意思
[00:22:59.080 --> 00:23:00.840]  我不是不知道那個內容
[00:23:00.840 --> 00:23:02.160]  不過我覺得很困擾
[00:23:02.160 --> 00:23:03.080]  不過困擾之餘
[00:23:03.080 --> 00:23:05.880]  我說王你擔心
[00:23:05.880 --> 00:23:09.960]  這件事如果內容真正發生的時候
[00:23:09.960 --> 00:23:13.480]  就寧願這些事情發生在你的敵人身上
[00:23:13.480 --> 00:23:16.960]  恨惡你的人身上
[00:23:16.960 --> 00:23:18.080]  為甚麼有恨惡的人
[00:23:18.080 --> 00:23:19.640]  為甚麼有敵對你的人
[00:23:19.640 --> 00:23:21.280]  因為當時尼布加維珊王
[00:23:21.280 --> 00:23:22.840]  所處的政治環境
[00:23:22.840 --> 00:23:26.160]  很明顯就是因為她在政權過程當中
[00:23:26.160 --> 00:23:30.480]  是透過她自己的專權來處理
[00:23:30.480 --> 00:23:32.880]  她殺人無數
[00:23:32.880 --> 00:23:34.360]  你越殺得人多
[00:23:34.360 --> 00:23:35.800]  就執罪人多
[00:23:35.800 --> 00:23:38.400]  仇口就越多
[00:23:38.400 --> 00:23:39.480]  在這樣的情況之下
[00:23:39.480 --> 00:23:42.160]  從王美的角度來看
[00:23:42.160 --> 00:23:46.200]  我真的不想看到將要發生的事情
[00:23:46.200 --> 00:23:47.920]  要發生在王美的身上
[00:23:47.920 --> 00:23:50.720]  我想王美的好
[00:23:50.720 --> 00:23:56.840]  多於想我現在要為你解這個夢的綱頸
[00:23:56.840 --> 00:23:58.680]  從這個過程之中
[00:23:58.680 --> 00:23:59.920]  我們會問一個問題
[00:23:59.920 --> 00:24:04.040]  為甚麼我說為甚麼她會有一連串的問題出現呢
[00:24:04.040 --> 00:24:10.240]  但你是不是已經在這個巴比倫國裡活得太久了
[00:24:10.240 --> 00:24:14.000]  又受過訓三年了
[00:24:14.000 --> 00:24:18.920]  她被尼布加維珊王已經洗腦同化了呢
[00:24:18.920 --> 00:24:21.120]  作者也這樣寫的
[00:24:21.120 --> 00:24:22.920]  《白提撒撒列塔書》
[00:24:22.920 --> 00:24:27.400]  但你好像已經洗腦了
[00:24:27.400 --> 00:24:31.800]  她是不是忘記了自己是一個猶太人的身份
[00:24:31.800 --> 00:24:39.600]  甚至忘記了自己是一個猶太人的皇族身份
[00:24:39.600 --> 00:24:42.480]  完全融入了這個外國的世界裡面
[00:24:42.480 --> 00:24:48.560]  為這個外國而去打拼
[00:24:48.560 --> 00:24:53.920]  尼布加維珊王這一連串將要遭遇的事情
[00:24:53.920 --> 00:24:57.760]  但在你心裡是怎樣詮釋如何去處理
[00:24:57.760 --> 00:25:00.800]  這個反而是當我們讀到這一節經文的時候
[00:25:00.800 --> 00:25:04.400]  我們要問的問題
[00:25:04.400 --> 00:25:14.720]  但你是不是在這個時候只是為巴比倫王去賣命呢
[00:25:14.720 --> 00:25:25.080]  而忘記了自己作為先知神的選民的身份
[00:25:25.080 --> 00:25:32.160]  如果我讀到這裡應該有一連串的問題會衍生而出的
[00:25:32.160 --> 00:25:39.840]  問題就是今天上帝同樣將我們擺在一個外國的勢力
[00:25:39.840 --> 00:25:44.800]  這個外國是充滿罪惡的國度
[00:25:44.800 --> 00:25:54.080]  是不是我們為這個罪惡的國度去解決燒災解難而存在呢
[00:25:54.080 --> 00:25:57.200]  而忘記了我們作為基督徒屬神的子民
[00:25:57.200 --> 00:26:06.640]  在這個世界裡應有本身的角色和處事的態度呢
[00:26:06.640 --> 00:26:09.840]  但你現在是不是猶疑不想講這個夢的內容
[00:26:09.840 --> 00:26:13.600]  免得得罪尼布加維珊王呢
[00:26:13.600 --> 00:26:16.960]  那些信人質的說話呢
[00:26:16.960 --> 00:26:20.560]  我曾經去過一個機構的晚宴
[00:26:20.560 --> 00:26:27.440]  當時我是某個機構的董事
[00:26:27.440 --> 00:26:29.760]  但後來我辭職了
[00:26:29.760 --> 00:26:33.440]  去到那個晚宴的時候他請了一個講員來
[00:26:33.440 --> 00:26:35.680]  講完第一句就說
[00:26:35.680 --> 00:26:40.080]  大家好,今晚我要說一些大家喜歡聽的說話
[00:26:40.080 --> 00:26:44.720]  我已經打了折扣了,今晚不要浪費我的時間
[00:26:44.720 --> 00:26:46.400]  去到其實已經浪費時間了
[00:26:46.400 --> 00:26:50.000]  不過他再講完這句說話之後我已經打了一半
[00:26:50.000 --> 00:26:54.480]  他講了一大堆完全是滿足你們的慾望的說話之後
[00:26:54.480 --> 00:26:56.400]  最後他就問一句
[00:26:56.400 --> 00:26:58.160]  我今晚說的對不對聽
[00:26:58.160 --> 00:27:03.120]  你猜眾所有參與婦人怎麼回應
[00:27:03.120 --> 00:27:07.600]  同心合意拍掌說,對的聽
[00:27:07.600 --> 00:27:10.880]  兄姊妹,我自己在現場看回
[00:27:10.880 --> 00:27:13.040]  如果加拿大的教會的信徒
[00:27:13.040 --> 00:27:15.840]  特別是當晚多倫多的情況
[00:27:15.840 --> 00:27:18.000]  信徒是這樣的狀態的話
[00:27:18.000 --> 00:27:21.360]  我相信他們做不到得救的見證
[00:27:21.360 --> 00:27:25.360]  因為他只尋求一些適合聽的信息
[00:27:25.360 --> 00:27:27.920]  不適合聽的就不聽
[00:27:27.920 --> 00:27:31.360]  請留意接下來尼布甲尼撒王要知道這個夢的內容
[00:27:31.360 --> 00:27:35.280]  就是一個很不適合聽的信息
[00:27:35.280 --> 00:27:40.800]  而作見證的人就在一個傳說一些不適合聽的信息的時候
[00:27:40.800 --> 00:27:44.160]  顯出你自己是不是真的相信上帝
[00:27:44.160 --> 00:27:49.040]  而這個顯明就是你的見證
[00:27:49.040 --> 00:27:52.160]  從這段聖經裡面我們看回
[00:27:52.160 --> 00:27:54.560]  尼布甲尼撒王面對著
[00:27:54.560 --> 00:28:01.760]  丹尼里一連串的猶疑驚訝的狀況
[00:28:01.760 --> 00:28:07.120]  丹尼里是不是真的忘記了他是一個神的先知
[00:28:07.120 --> 00:28:10.160]  來到尼布甲尼撒王的身邊
[00:28:10.160 --> 00:28:16.240]  誘導他去逐步認識上帝甚至相信耶和華神呢
[00:28:16.240 --> 00:28:18.800]  而這一刻這段聖經所說完之後
[00:28:18.800 --> 00:28:20.800]  尼布甲尼撒王所有的經歷
[00:28:20.800 --> 00:28:25.280]  真的扭轉了他整個信仰的思維
[00:28:25.280 --> 00:28:29.360]  如果丹尼里在這一刻說一些很適合聽的話
[00:28:29.360 --> 00:28:35.760]  能不能滿足上帝拯救尼布甲尼撒王呢
[00:28:35.760 --> 00:28:38.400]  所以從這段聖經裡面一開始我們看見
[00:28:38.400 --> 00:28:42.240]  丹尼里抱著一個什麼樣的態度去面對
[00:28:42.240 --> 00:28:45.120]  我回到第十九節的下半節
[00:28:45.120 --> 00:28:49.920]  有一個中心思想埋伏在這句話裡面
[00:28:49.920 --> 00:28:55.120]  他說我主願者夢歸於恨護你的人
[00:28:55.120 --> 00:29:00.960]  講解歸於你的敵人
[00:29:00.960 --> 00:29:03.280]  尼布甲尼撒王所面對的
[00:29:03.280 --> 00:29:08.880]  丹尼里清楚是將會很淒涼的境況
[00:29:08.880 --> 00:29:10.480]  但是這個境況
[00:29:10.480 --> 00:29:18.480]  丹尼里知道是為尼布甲尼撒王的永恆著想的事
[00:29:18.480 --> 00:29:22.800]  但是丹尼里也不明白到一件事就是
[00:29:22.800 --> 00:29:26.720]  一些惡意的行動
[00:29:26.720 --> 00:29:31.840]  其實是歸於應該屬行惡的人身上
[00:29:31.840 --> 00:29:35.120]  情況就類似是什麼呢
[00:29:35.120 --> 00:29:37.840]  上帝做任何的事情都希望造就人
[00:29:37.840 --> 00:29:42.640]  在生命上面得到成長得到更貼近上帝的事
[00:29:42.640 --> 00:29:45.120]  但尼尼其實他的同樣的事業夢
[00:29:45.120 --> 00:29:52.000]  都是希望在上帝的裡面幫助尼布甲尼撒王更親近上帝
[00:29:52.000 --> 00:29:56.720]  所以他不想這些惡運全留在尼布甲尼撒王的身上
[00:29:56.720 --> 00:30:07.040]  就好像先前尼布甲尼撒王曾經想殺死所有的哲士一樣
[00:30:07.040 --> 00:30:09.520]  記不記得之前的夢
[00:30:09.520 --> 00:30:10.560]  第一個夢
[00:30:10.560 --> 00:30:16.160]  尼布甲尼撒王發完這個夢一段時間至少一年
[00:30:16.160 --> 00:30:17.760]  他解決不了
[00:30:17.760 --> 00:30:20.000]  連夢的內容都不記得
[00:30:20.000 --> 00:30:24.800]  他要求所有巴比倫的哲士為他講夢的內容以及其講解
[00:30:24.800 --> 00:30:28.000]  沒有一個做到
[00:30:28.000 --> 00:30:30.240]  但尼尼當時可以置身於道外
[00:30:30.240 --> 00:30:32.960]  因為他不是其中一個受害者
[00:30:32.960 --> 00:30:35.440]  他當時仍然受訓在宮廷裡
[00:30:35.440 --> 00:30:40.160]  他不需要被尼布甲尼撒王降下降旨
[00:30:40.160 --> 00:30:42.880]  說所有哲士要被殺
[00:30:42.880 --> 00:30:46.240]  他反而做了一件什麼事
[00:30:46.240 --> 00:30:49.040]  竟然介入其中
[00:30:49.040 --> 00:30:57.280]  當時執行殺所有哲士命令的官長叫阿略
[00:30:57.280 --> 00:31:00.160]  讓我來處理這個事情
[00:31:00.160 --> 00:31:03.920]  讓我可以去見王解釋給王知
[00:31:03.920 --> 00:31:09.440]  究竟將要這個夢的內容以及發生的事情是什麼
[00:31:09.440 --> 00:31:12.080]  他用這種方法做什麼
[00:31:12.080 --> 00:31:16.960]  挽回王會去殺人這個行為
[00:31:16.960 --> 00:31:21.280]  這一點就是達爾利他侍奉的特色
[00:31:21.280 --> 00:31:23.360]  他知道作為神的子民
[00:31:23.360 --> 00:31:24.960]  做任何的事情
[00:31:24.960 --> 00:31:28.080]  都是希望造就一個人回到上帝裡面
[00:31:28.080 --> 00:31:30.960]  至少生命是被珍惜的
[00:31:30.960 --> 00:31:33.760]  連阿略都不想他做繪紙手
[00:31:33.760 --> 00:31:39.440]  更何況達爾利在這一刻不想尼布甲尼撒王死
[00:31:39.440 --> 00:31:40.560]  其實如果這樣說
[00:31:40.560 --> 00:31:45.040]  大家要知道用一個熟悉的人的觀念來計算
[00:31:45.040 --> 00:31:47.200]  尼布甲尼撒王這麼殘忍
[00:31:47.200 --> 00:31:49.360]  他死了就最好了
[00:31:49.360 --> 00:31:50.640]  對不對
[00:31:50.640 --> 00:31:52.880]  他死了世界就和平了
[00:31:52.880 --> 00:31:55.680]  他死了世界就和平了
[00:31:55.680 --> 00:31:57.040]  你看看現在這個世界裡面
[00:31:57.040 --> 00:32:02.960]  那些殘害人民的國家領袖
[00:32:02.960 --> 00:32:06.400]  可能我們Kent County也有其中一個
[00:32:06.400 --> 00:32:08.800]  他怎樣對待他的子民
[00:32:08.800 --> 00:32:10.880]  死了是不是更好事
[00:32:10.880 --> 00:32:13.440]  但你為什麼不用這套思維
[00:32:13.440 --> 00:32:17.680]  達爾利很保護這位尼布甲尼撒王
[00:32:17.680 --> 00:32:20.640]  為什麼
[00:32:20.640 --> 00:32:25.120]  因為他看到上帝的心是挽回人
[00:32:25.120 --> 00:32:27.680]  上帝只是想拯救人
[00:32:27.680 --> 00:32:35.280]  上帝想一個滿有罪在他手上做過的尼布甲尼撒王
[00:32:35.280 --> 00:32:40.720]  都仍然可以走回到上帝的面前
[00:32:40.720 --> 00:32:43.600]  這就是達爾利的心字
[00:32:43.600 --> 00:32:50.080]  用神代人的心來代所有身邊的人
[00:32:50.080 --> 00:32:52.800]  目的是想人還原
[00:32:52.800 --> 00:32:57.280]  但尼布甲尼雖然被世人看
[00:32:57.280 --> 00:33:03.280]  好像是一個只是被世界的神保守著
[00:33:03.280 --> 00:33:05.120]  所以他能夠存留在巴比倫
[00:33:05.120 --> 00:33:08.400]  可以繼續風生水起
[00:33:08.400 --> 00:33:13.280]  但他有沒有因此而在這個時候
[00:33:13.280 --> 00:33:19.440]  不去挽回上帝要拯救的尼布甲尼撒王
[00:33:19.440 --> 00:33:21.840]  好了,來到這一點
[00:33:21.840 --> 00:33:27.200]  我們就看看達爾利的侍奉是怎樣了
[00:33:27.200 --> 00:33:28.480]  微了了
[00:33:28.480 --> 00:33:30.640]  他解釋這個夢境就知道了
[00:33:30.640 --> 00:33:32.400]  好了,我們一起去看看
[00:33:32.400 --> 00:33:36.960]  這一段的經文從第17節到第20節的裏面
[00:33:36.960 --> 00:33:40.960]  達爾利是怎樣讓上帝
[00:33:40.960 --> 00:33:44.160]  把他放在這個世界的舞台裏面
[00:33:44.160 --> 00:33:47.760]  為了實踐上帝的目的
[00:33:47.760 --> 00:33:51.040]  而成為了眾矢之的
[00:33:51.040 --> 00:33:52.000]  我們一起看看
[00:33:52.000 --> 00:33:53.280]  從第10節
[00:33:53.280 --> 00:33:57.840]  對不起,應該是我們和合本聖經第20節到23節
[00:33:57.840 --> 00:34:01.600]  希伯雲文的聖經是第17節到20節
[00:34:01.600 --> 00:34:02.960]  再說一句
[00:34:02.960 --> 00:34:04.000]  在你的程序表裏面
[00:34:04.000 --> 00:34:07.360]  有寫著希伯雲文聖經的章節
[00:34:07.360 --> 00:34:08.720]  為甚麼呢?
[00:34:08.720 --> 00:34:14.800]  因為有不少的弟兄姊妹在外教會
[00:34:14.800 --> 00:34:19.600]  聽我說,經常很努力的讀經
[00:34:19.600 --> 00:34:22.000]  他真的去查希伯雲文聖經
[00:34:22.000 --> 00:34:24.640]  去印證很多東西
[00:34:24.640 --> 00:34:26.080]  我鼓勵你這樣做
[00:34:26.080 --> 00:34:29.520]  我說的東西你去印證一下,應該的
[00:34:29.520 --> 00:34:30.720]  你可以找回那些經節
[00:34:30.720 --> 00:34:33.200]  否則你找不到那段經文在哪裏
[00:34:33.200 --> 00:34:37.360]  我故意列出所有希伯雲文的經節給大家去找
[00:34:37.360 --> 00:34:39.440]  你找回那些希伯雲文聖經
[00:34:39.440 --> 00:34:40.560]  你也找得到
[00:34:40.560 --> 00:34:43.440]  很多弟兄姊妹用Blue Letter Bible
[00:34:43.440 --> 00:34:44.400]  就是這個原因
[00:34:44.400 --> 00:34:45.200]  開始
[00:34:45.200 --> 00:34:50.480]  我們看看從第20節到第23節說些甚麼
[00:34:50.480 --> 00:34:52.240]  20節開始
[00:34:52.240 --> 00:34:55.120]  你所見的樹漸漲
[00:34:55.120 --> 00:34:57.360]  而且堅固高得頂天
[00:34:57.360 --> 00:34:59.600]  從地極都能看見
[00:34:59.600 --> 00:35:02.000]  葉子華美果子甚多
[00:35:02.000 --> 00:35:03.680]  可作眾生的食物
[00:35:03.680 --> 00:35:04.880]  田野的走獸
[00:35:04.880 --> 00:35:05.920]  住在其下
[00:35:05.920 --> 00:35:07.360]  天空的飛鳥
[00:35:07.360 --> 00:35:08.720]  縮在之上
[00:35:08.720 --> 00:35:09.840]  這是第一部分
[00:35:09.840 --> 00:35:17.680]  第一部分是將這個夢裏面所發現到的主題
[00:35:17.680 --> 00:35:19.120]  就是一棵樹
[00:35:19.120 --> 00:35:22.640]  所以這裏就說回尼泊加尼撒王
[00:35:22.640 --> 00:35:25.920]  你所見的那棵樹漸漸長大
[00:35:25.920 --> 00:35:28.640]  並且堅固高得頂天
[00:35:28.640 --> 00:35:30.640]  從地極都能看見
[00:35:30.640 --> 00:35:33.360]  這棵樹象徵著尼泊加尼撒王
[00:35:33.360 --> 00:35:34.960]  以及你的帝國
[00:35:34.960 --> 00:35:37.600]  很興旺
[00:35:37.600 --> 00:35:39.200]  興旺到一個地步是甚麼
[00:35:39.200 --> 00:35:46.080]  這個世界沒有任何動物不依賴你的
[00:35:46.080 --> 00:35:49.040]  所以其中這一個做法就是
[00:35:49.040 --> 00:35:52.320]  講解世人的觀念就是
[00:35:52.320 --> 00:35:54.160]  你依賴我
[00:35:54.160 --> 00:35:59.840]  我就有一種好像你主人的態度
[00:35:59.840 --> 00:36:03.840]  這裏我信但我插一句口
[00:36:03.840 --> 00:36:09.280]  有時信徒奉獻在教會
[00:36:09.280 --> 00:36:12.960]  你奉獻不是成為了教會的傳道人
[00:36:12.960 --> 00:36:17.840]  那群牧者同工的老闆
[00:36:17.840 --> 00:36:20.080]  這種觀念是很普遍
[00:36:20.080 --> 00:36:21.920]  即是你不講的
[00:36:21.920 --> 00:36:24.320]  不過很容易存留的
[00:36:24.320 --> 00:36:25.760]  在你自己的生命裏面
[00:36:25.760 --> 00:36:27.280]  很容易
[00:36:27.280 --> 00:36:29.520]  我有奉獻的
[00:36:29.520 --> 00:36:34.160]  我奉獻了教會哪一面牆裏面有我的名字
[00:36:34.160 --> 00:36:36.640]  那張椅子上面有我的牌子
[00:36:36.640 --> 00:36:39.120]  我曾經去過一間教會講道
[00:36:39.120 --> 00:36:41.920]  其實我那次講完那堂道
[00:36:41.920 --> 00:36:44.800]  正正是講他做的事的相反
[00:36:44.800 --> 00:36:46.960]  他們教會要搞殿堂
[00:36:46.960 --> 00:36:48.720]  他說每一塊磚裏面
[00:36:48.720 --> 00:36:51.360]  都要有你們的名字裏面
[00:36:51.360 --> 00:36:52.560]  你只要捐一塊磚
[00:36:52.560 --> 00:36:55.280]  就可以將你的名字寫在這塊磚裏面
[00:36:55.280 --> 00:36:57.360]  我們建造教堂的時候
[00:36:57.360 --> 00:37:01.840]  就將你的名字和磚子放進去
[00:37:01.840 --> 00:37:03.360]  我記得那次我講堂道
[00:37:03.360 --> 00:37:05.360]  正正是講教會是屬於上帝
[00:37:05.360 --> 00:37:08.560]  不是你們
[00:37:08.560 --> 00:37:10.560]  他們是建造教堂
[00:37:10.560 --> 00:37:15.120]  不是建造教會
[00:37:15.120 --> 00:37:17.760]  我捐錢我有份
[00:37:17.760 --> 00:37:19.600]  所以我有股份
[00:37:19.600 --> 00:37:22.480]  我在這裏是有權的
[00:37:22.480 --> 00:37:24.960]  跟這段聖經所講的
[00:37:24.960 --> 00:37:27.840]  尼泊加尼撒王同樣有這種思想
[00:37:27.840 --> 00:37:29.760]  因為我是這個世界的主宰
[00:37:29.760 --> 00:37:32.000]  全世界依賴著我
[00:37:32.000 --> 00:37:36.960]  沒有了我他們就無法生存
[00:37:36.960 --> 00:37:40.480]  尼泊加尼撒王有沒有這種心智呢
[00:37:40.480 --> 00:37:41.840]  一樣有這種心智
[00:37:41.840 --> 00:37:44.480]  他覺得這個世界這個國家是我建造的
[00:37:44.480 --> 00:37:45.680]  所以我建造的時候
[00:37:45.680 --> 00:37:47.520]  我就是這個世界的主
[00:37:47.520 --> 00:37:49.440]  你依附我的時候
[00:37:49.440 --> 00:37:55.680]  你的生存就是我維繫的
[00:37:55.680 --> 00:38:00.320]  我們南邊國家的總統都是這樣想的
[00:38:00.320 --> 00:38:02.080]  全世界都要靠我
[00:38:02.080 --> 00:38:03.520]  所以我如何愚辱你
[00:38:03.520 --> 00:38:04.480]  你都要聽
[00:38:04.480 --> 00:38:06.560]  我不帶協理你生存不了
[00:38:06.560 --> 00:38:09.520]  一樣是這種思維
[00:38:09.520 --> 00:38:10.560]  我不是講政治
[00:38:10.560 --> 00:38:11.440]  我只是想講
[00:38:11.440 --> 00:38:17.200]  這種思維很容易滲透在我們屬靈生命裏
[00:38:17.200 --> 00:38:20.080]  這個夢上帝沒有隱藏
[00:38:20.080 --> 00:38:25.200]  講出尼泊加尼撒王的問題、癥結
[00:38:25.200 --> 00:38:28.400]  你正正就在這個陷阱裏面
[00:38:28.400 --> 00:38:31.840]  但是這個陷阱你走不出來
[00:38:31.840 --> 00:38:36.400]  你自己覺得自己很了不起
[00:38:36.400 --> 00:38:39.360]  這是第一部分
[00:38:39.360 --> 00:38:41.200]  第二部分
[00:38:41.200 --> 00:38:42.000]  第二十二節
[00:38:42.000 --> 00:38:43.520]  我們一起去看看老王
[00:38:43.520 --> 00:38:45.440]  我們一起讀一讀第二十二節
[00:38:45.440 --> 00:38:48.480]  好,讀一讀,稍後我再解釋
[00:38:48.480 --> 00:38:50.400]  第二十二節,我們一起讀
[00:38:50.400 --> 00:38:55.760]  王啊,這佔長又堅固的樹就是你
[00:38:55.760 --> 00:38:58.960]  你的龜勢佔長及天
[00:38:58.960 --> 00:39:02.160]  你的權柄管道地勁
[00:39:02.160 --> 00:39:04.720]  這句說話精彩
[00:39:04.720 --> 00:39:06.720]  這句說話
[00:39:06.720 --> 00:39:14.720]  但是你點出了王你現在的狀態
[00:39:14.720 --> 00:39:18.800]  留意,他強調的是你的堅強
[00:39:18.800 --> 00:39:22.160]  你的豐盛
[00:39:22.160 --> 00:39:25.680]  你的權柄怎樣延展到這個世界裏面
[00:39:25.680 --> 00:39:31.200]  這個似乎你覺得是你最鼎盛的時刻
[00:39:31.200 --> 00:39:41.760]  亦都是尼泊加尼撒王最阻礙你靈性發展的狀態
[00:39:41.760 --> 00:39:48.880]  等於每個人都有他的光輝的日子
[00:39:48.880 --> 00:39:59.040]  但我希望這不是你一生唯一一次最光輝的日子
[00:39:59.040 --> 00:40:02.000]  很多人以為自己
[00:40:02.000 --> 00:40:03.360]  保羅說過一句說話
[00:40:03.360 --> 00:40:09.520]  以為自己已經得著了
[00:40:09.520 --> 00:40:12.320]  但保羅說甚麼
[00:40:12.320 --> 00:40:20.560]  但他仍要向著標竿直跑
[00:40:20.560 --> 00:40:21.200]  為甚麼要?
[00:40:21.200 --> 00:40:23.200]  你得著了
[00:40:23.200 --> 00:40:24.560]  還要向標竿直跑
[00:40:24.560 --> 00:40:28.160]  他說甚麼?保羅
[00:40:28.160 --> 00:40:30.640]  就算我自己做牧師
[00:40:30.640 --> 00:40:33.440]  我怎樣熟悉聖經都好
[00:40:33.440 --> 00:40:36.000]  我講一堂道有多精彩都好
[00:40:36.000 --> 00:40:40.560]  我識經有多精密都好
[00:40:40.560 --> 00:40:45.680]  那一堂都不是我最好的廣道
[00:40:45.680 --> 00:40:47.360]  我上星期講完道之後
[00:40:47.360 --> 00:40:50.400]  湯全道打電話給我
[00:40:50.400 --> 00:40:52.320]  我說很厲害
[00:40:52.320 --> 00:40:53.280]  我從來沒有看過
[00:40:53.280 --> 00:40:58.480]  但以你可以跟約百多人一起
[00:40:58.480 --> 00:41:01.600]  我說有些東西更多
[00:41:01.600 --> 00:41:05.120]  講不完
[00:41:05.120 --> 00:41:07.840]  丁小妹
[00:41:07.840 --> 00:41:10.240]  我做了一段識經都做了很多功課
[00:41:10.240 --> 00:41:11.360]  講給你聽的東西
[00:41:11.360 --> 00:41:12.320]  因為時間關係
[00:41:12.320 --> 00:41:14.320]  講得多少得多少
[00:41:14.320 --> 00:41:16.080]  更好的還有
[00:41:16.080 --> 00:41:18.320]  但我相信即使我做了多少功課
[00:41:18.320 --> 00:41:22.320]  更好的還有
[00:41:22.320 --> 00:41:23.680]  你煲咖喱沙皇
[00:41:23.680 --> 00:41:26.080]  你以為你這麼厲害
[00:41:26.080 --> 00:41:28.400]  但你這句說話就是
[00:41:28.400 --> 00:41:31.200]  你以為你自己這麼厲害
[00:41:31.200 --> 00:41:33.040]  很聰明
[00:41:33.040 --> 00:41:36.320]  很厲害
[00:41:36.320 --> 00:41:39.360]  第三個部分就來了
[00:41:39.360 --> 00:41:40.720]  第三個部分是什麼
[00:41:40.720 --> 00:41:41.840]  我讀給你聽
[00:41:41.840 --> 00:41:42.960]  你慢慢去看
[00:41:42.960 --> 00:41:45.040]  第二十三節
[00:41:45.040 --> 00:41:49.520]  王記看見一位守望的聖者從天而降
[00:41:49.520 --> 00:41:54.240]  說將這樹懇佛委懷
[00:41:54.240 --> 00:41:57.280]  樹披卻要留在地內
[00:41:57.280 --> 00:41:59.920]  用鐵圈和銅圈箍住
[00:41:59.920 --> 00:42:02.080]  在田野的青草中
[00:42:02.080 --> 00:42:04.000]  讓天怒敵失
[00:42:04.000 --> 00:42:07.120]  使他與地上的獸一同吃草
[00:42:07.120 --> 00:42:09.600]  直到經過七期
[00:42:09.600 --> 00:42:11.040]  你就會在這裡問
[00:42:11.040 --> 00:42:13.280]  穆師兄我一早都知道了
[00:42:13.280 --> 00:42:14.880]  不用他再講
[00:42:14.880 --> 00:42:17.440]  前文都已經講過了
[00:42:17.440 --> 00:42:21.040]  如果大家去看前文
[00:42:21.040 --> 00:42:22.000]  講完又講
[00:42:22.000 --> 00:42:23.120]  講完又講
[00:42:23.120 --> 00:42:24.800]  講這麼多這麼煩的嗎
[00:42:24.800 --> 00:42:26.400]  聖經作者
[00:42:26.400 --> 00:42:29.920]  這裡正正就要告訴他一件事
[00:42:29.920 --> 00:42:33.760]  丹爾里說給尼布加尼撒王聽
[00:42:33.760 --> 00:42:35.600]  如果你就是那棵樹的時候
[00:42:35.600 --> 00:42:39.120]  上帝要懇佛你
[00:42:39.120 --> 00:42:41.680]  用今天講法就是上帝要
[00:42:41.680 --> 00:42:46.640]  打倒你
[00:42:46.640 --> 00:42:48.320]  你如果是尼布加尼撒王
[00:42:48.320 --> 00:42:49.840]  如果你是丹爾里
[00:42:49.840 --> 00:42:52.080]  你會怎麼處理這句話
[00:42:52.080 --> 00:42:53.920]  你早知道這個訊息
[00:42:53.920 --> 00:42:54.880]  從這個夢裡面
[00:42:54.880 --> 00:42:56.560]  你知道了什麼時候知道
[00:42:56.560 --> 00:42:58.320]  先前第十九節你已經知道
