
[00:00:00.000 --> 00:00:03.080]  很高興能夠見到大家回來神的殿
[00:19:34.280 --> 00:19:38.520]  你反而要很專心地去跟隨我 侍奉我
[00:19:38.520 --> 00:19:41.720]  唯獨當你明白天上的爸爸
[00:19:41.720 --> 00:19:45.640]  他用一個這樣的態度去愛惜我們
[00:19:45.640 --> 00:19:48.440]  他就好像浪子的故事那個比喻說
[00:19:48.440 --> 00:19:51.720]  他日日在等待浪子回頭
[00:19:51.720 --> 00:19:54.520]  我們今天要用這種生命的故事
[00:19:54.520 --> 00:19:56.760]  我們去跟人分享
[00:19:56.760 --> 00:20:00.400]  我的母親是一個我真的很佩服的人
[00:20:00.400 --> 00:20:02.000]  她在各樣的艱難裏面
[00:20:02.000 --> 00:20:03.120]  寡母婆
[00:20:03.120 --> 00:20:05.000]  帶大我們五姊弟
[00:20:05.000 --> 00:20:06.600]  我是最小的一個
[00:20:06.600 --> 00:20:08.680]  但是我很佩服我媽媽
[00:20:08.680 --> 00:20:11.760]  她一生都是學習禱告
[00:20:11.760 --> 00:20:15.000]  她每天清晨起來
[00:20:15.000 --> 00:20:17.720]  她一定會打開聖經去讀
[00:20:17.720 --> 00:20:21.480]  而且她讀到離世的時候
[00:20:21.480 --> 00:20:24.840]  她幾年前97歲才離世
[00:20:24.840 --> 00:20:29.320]  她還有90歲才吃第一粒血壓藥
[00:20:29.320 --> 00:20:33.080]  還有她是每一天為我們所有兒孫
[00:20:33.080 --> 00:20:34.800]  後來有些嬰兒
[00:20:34.800 --> 00:20:36.840]  她是按明祈禱
[00:20:36.840 --> 00:20:38.640]  按明祈禱數下去
[00:20:38.640 --> 00:20:40.640]  起碼有十幾二十個
[00:20:40.640 --> 00:20:43.640]  所以她沒有老人癡呆
[00:20:43.640 --> 00:20:45.040]  我都要效法她
[00:20:45.040 --> 00:20:46.840]  我都不想這麼早老人癡呆
[00:20:46.840 --> 00:20:47.560]  對不起
[00:20:47.560 --> 00:20:49.680]  這個名詞好像有少少歧視性
[00:20:49.680 --> 00:20:52.600]  應該是什麼
[00:20:52.600 --> 00:20:53.400]  老退化
[00:20:53.400 --> 00:20:56.320]  都好像有些歧視
[00:20:56.320 --> 00:21:00.040]  對了 認知障礙
[00:21:00.040 --> 00:21:02.720]  我想大家都醒一醒
[00:21:02.720 --> 00:21:04.760]  不要合著教
[00:21:04.760 --> 00:21:07.000]  我要你知道明白
[00:21:07.000 --> 00:21:09.320]  原來我媽媽這種祈禱的生命
[00:21:09.320 --> 00:21:11.680]  是直接影響我
[00:21:11.680 --> 00:21:14.280]  在我蒙召做傳道人之前
[00:21:14.280 --> 00:21:15.440]  我都要學習
[00:21:15.440 --> 00:21:17.360]  就是要去禱告
[00:21:17.360 --> 00:21:19.600]  凡事去謝因
[00:21:19.600 --> 00:21:22.320]  這個人就會豁達開朗
[00:21:22.320 --> 00:21:24.120]  更加用上帝的說話
[00:21:24.120 --> 00:21:26.040]  去給我們有新的視野
[00:21:26.040 --> 00:21:28.040]  還有眼光 心空
[00:21:28.040 --> 00:21:30.440]  我做傳道人這麼多年
[00:21:30.440 --> 00:21:31.440]  我自己覺得
[00:21:31.440 --> 00:21:33.680]  其實最難處理的是什麼呢
[00:21:33.680 --> 00:21:36.160]  不是你預備一篇講章而已
[00:21:36.160 --> 00:21:38.160]  不是你教一個主日學
[00:21:38.160 --> 00:21:40.600]  最難處理的是什麼
[00:21:40.600 --> 00:21:43.680]  就是人啊 問題啊
[00:21:43.680 --> 00:21:45.680]  你管理的人啊
[00:21:45.680 --> 00:21:48.200]  人事的張力啊
[00:21:48.200 --> 00:21:50.200]  很多這些問題其實
[00:21:50.200 --> 00:21:51.520]  你不是說
[00:21:51.520 --> 00:21:53.360]  你們兩個不合適就坐下來
[00:21:53.360 --> 00:21:54.960]  你聽我的訓話
[00:21:54.960 --> 00:21:56.800]  行了 你一定要饒恕他
[00:21:56.800 --> 00:21:58.000]  你一定要饒恕他
[00:21:58.000 --> 00:21:59.080]  這樣就和好了
[00:21:59.080 --> 00:22:00.000]  當然不是
[00:22:00.000 --> 00:22:01.880]  如果是這麼簡單就好了
[00:22:01.880 --> 00:22:03.520]  那你需要怎樣
[00:22:03.520 --> 00:22:05.080]  我遇過很多次
[00:22:05.080 --> 00:22:06.880]  這些困難問題
[00:22:06.880 --> 00:22:08.080]  我是祈禱
[00:22:08.080 --> 00:22:09.400]  我真的求主
[00:22:09.400 --> 00:22:10.520]  你親自施恩
[00:22:10.520 --> 00:22:11.440]  你憐憫
[00:22:11.440 --> 00:22:13.040]  你幫助我
[00:22:13.040 --> 00:22:15.400]  你讓我能夠成為和平之子
[00:22:15.400 --> 00:22:17.360]  你也讓我成為一個橋樑
[00:22:17.360 --> 00:22:23.120]  能夠拆解這些人之間的怨恨或誤解
[00:22:23.120 --> 00:22:25.600]  彼此的對立和排斥
[00:22:25.600 --> 00:22:28.120]  在上帝的恩慈
[00:22:28.120 --> 00:22:31.640]  和他自己的聖靈的感動下
[00:22:31.640 --> 00:22:34.400]  我很多次都遇過這些情況
[00:22:34.400 --> 00:22:36.040]  竟然上帝一動手
[00:22:36.040 --> 00:22:38.000]  什麼都解決了
[00:22:38.000 --> 00:22:41.120]  整個局面都完全不同
[00:22:41.120 --> 00:22:43.080]  聽姐妹你信不信這件事
[00:22:43.080 --> 00:22:45.680]  你今天有沒有去祈禱呢
[00:22:45.680 --> 00:22:48.160]  你真的要學這些東西
[00:22:48.160 --> 00:22:50.920]  幾年前我們中間
[00:22:50.920 --> 00:22:52.320]  大家如果星期一
[00:22:52.320 --> 00:22:54.400]  現在沒有茶水煲
[00:22:54.400 --> 00:22:56.160]  現在暫時疫情期間
[00:22:56.160 --> 00:22:57.120]  我們那時有什麼
[00:22:57.120 --> 00:22:58.920]  有咖啡和有什麼
[00:22:58.920 --> 00:23:00.000]  有蛋糕
[00:23:00.000 --> 00:23:04.520]  那些蛋糕幾十年是呂姨姨
[00:23:04.520 --> 00:23:08.080]  她每個星期日找她的工人做好之後
[00:23:08.080 --> 00:23:10.280]  幾盤蛋糕就拿回來
[00:23:10.280 --> 00:23:12.600]  我們當中在整個神的家裏面
[00:23:12.600 --> 00:23:14.720]  很享受這個恩典
[00:23:14.720 --> 00:23:16.880]  但是幾年前祂竟然中風
[00:23:16.880 --> 00:23:20.680]  差點如果失救遲一些
[00:23:20.680 --> 00:23:21.840]  很危險
[00:23:21.840 --> 00:23:23.640]  但是祂能夠獲救
[00:23:23.640 --> 00:23:25.320]  祂是述說神奇妙的作為
[00:23:25.320 --> 00:23:26.640]  祂很清楚看到
[00:23:26.640 --> 00:23:28.600]  神在每一個關鍵的時刻
[00:23:28.600 --> 00:23:30.720]  是已經一早有預備
[00:23:30.720 --> 00:23:33.040]  祂向祂的兒女兒孫
[00:23:33.040 --> 00:23:35.200]  也向祂很多的親戚朋友
[00:23:35.200 --> 00:23:38.160]  來述說神奇妙的作為
[00:23:38.160 --> 00:23:41.440]  所以後來祂甚至寫成一個小冊子
[00:23:41.440 --> 00:23:43.040]  周圍派給人
[00:23:43.040 --> 00:23:44.600]  很好的見證
[00:23:44.600 --> 00:23:47.080]  她的先生呂叔叔
[00:23:47.080 --> 00:23:49.800]  今年已經103歲
[00:23:49.800 --> 00:23:51.440]  他早前
[00:23:51.440 --> 00:23:52.840]  一個月前
[00:23:52.840 --> 00:23:54.120]  他進了ICU
[00:23:54.120 --> 00:23:55.920]  我收到消息的時候
[00:23:55.920 --> 00:23:58.120]  去到醫院探望
[00:23:58.120 --> 00:24:00.280]  他已經是
[00:24:00.280 --> 00:24:01.640]  張不開眼睛
[00:24:01.640 --> 00:24:03.240]  插口了
[00:24:03.240 --> 00:24:06.000]  但是我們知道他是聽到東西
[00:24:06.000 --> 00:24:07.040]  我們就說呂先生
[00:24:07.040 --> 00:24:08.560]  你依靠上主
[00:24:08.560 --> 00:24:09.880]  我讀聖經給你聽
[00:24:09.880 --> 00:24:12.640]  我為你祈禱
[00:24:12.640 --> 00:24:14.880]  在這個過程裏面
[00:24:14.880 --> 00:24:16.480]  後來收到消息
[00:24:16.480 --> 00:24:18.320]  就是醫生跟他家人說
[00:24:18.320 --> 00:24:20.280]  你們要有心理準備
[00:24:20.280 --> 00:24:22.320]  他的情況絕不樂觀
[00:24:22.320 --> 00:24:25.120]  我們已經盡了一切的努力
[00:24:25.120 --> 00:24:26.520]  最後甚至說
[00:24:26.520 --> 00:24:28.000]  沒有事情可以做了
[00:24:28.000 --> 00:24:32.440]  你們基本上要接受那個結果
[00:24:32.440 --> 00:24:33.440]  在這樣的情況下
[00:24:33.440 --> 00:24:35.840]  我們仍然都是去祈禱
[00:24:35.840 --> 00:24:37.920]  仰望 交託給神
[00:24:37.920 --> 00:24:40.720]  竟然神蹟出現
[00:24:40.720 --> 00:24:42.640]  逆轉
[00:24:42.640 --> 00:24:43.680]  上星期
[00:24:43.680 --> 00:24:46.440]  我也有機會再去ICU探望他的時候
[00:24:46.440 --> 00:24:47.920]  他已經坐了起來
[00:24:47.920 --> 00:24:49.840]  喉嚨已經不用了
[00:24:49.840 --> 00:24:53.680]  只剩下一個貓鬚在鼻子裏
[00:24:53.680 --> 00:24:55.880]  還可以跟我對話
[00:24:55.880 --> 00:24:57.720]  這麼奇妙的
[00:24:57.720 --> 00:24:59.560]  他家人跟我分享
[00:24:59.560 --> 00:25:02.000]  呂太也跟我講見證
[00:25:02.000 --> 00:25:04.440]  他說連醫生都沒有辦法解釋
[00:25:04.440 --> 00:25:07.040]  在醫學上他們解釋不了這件事
[00:25:07.040 --> 00:25:09.280]  連醫生都說這是神蹟
[00:25:09.280 --> 00:25:11.960]  最奇妙的是ICU
[00:25:11.960 --> 00:25:13.760]  其中一個姑娘
[00:25:13.760 --> 00:25:16.280]  她原本是不信有神的
[00:25:16.280 --> 00:25:18.160]  她就是因為看到呂先生
[00:25:18.160 --> 00:25:20.200]  出死入生這個見證
[00:25:20.200 --> 00:25:23.320]  她說我現在要信耶穌
[00:25:23.320 --> 00:25:24.080]  是不是感謝神
[00:25:24.080 --> 00:25:24.960]  我們一起鼓掌
[00:25:24.960 --> 00:25:27.240]  我們歸榮要給上帝
[00:25:27.240 --> 00:25:28.920]  真的歸榮要給上帝
[00:25:28.920 --> 00:25:31.400]  我覺得有很多這樣的事
[00:25:31.400 --> 00:25:35.160]  在我做牧師這麼多年的牧養裏
[00:25:35.160 --> 00:25:37.160]  我出入無數的醫院
[00:25:37.160 --> 00:25:39.280]  我接觸過不少的病人
[00:25:39.280 --> 00:25:42.040]  我經常跟弟兄姊妹講
[00:25:42.040 --> 00:25:44.120]  我沒有任何偏私
[00:25:44.120 --> 00:25:46.120]  任何一個病人在我面前
[00:25:46.120 --> 00:25:49.000]  要求我去探你或者祈禱的時候
[00:25:49.000 --> 00:25:50.760]  我都是百分百用信心
[00:25:50.760 --> 00:25:52.360]  仰望上帝
[00:25:52.360 --> 00:25:53.480]  求主施恩
[00:25:53.480 --> 00:25:55.120]  求主醫治
[00:25:55.120 --> 00:25:59.440]  但是是否神能夠叫那個病人得著痊癒
[00:25:59.440 --> 00:26:03.040]  有些很好的基督徒為他祈禱
[00:26:03.040 --> 00:26:06.080]  但沒多久神接了他回去
[00:26:06.080 --> 00:26:08.520]  當然我們人會有失望
[00:26:08.520 --> 00:26:11.920]  但當我們試一下用神的角度去看的時候
[00:26:11.920 --> 00:26:14.600]  原來是在日光之下
[00:26:14.600 --> 00:26:18.040]  上帝有祂自己的命定和時間
[00:26:18.040 --> 00:26:21.120]  不是照著我的期望
[00:26:21.120 --> 00:26:22.640]  去實現任何的事的
[00:26:22.640 --> 00:26:23.600]  弟兄姊妹
[00:26:23.600 --> 00:26:25.880]  所以今天當我們來理解這件事
[00:26:25.880 --> 00:26:28.200]  我們要陪伴我們的新生代
[00:26:28.200 --> 00:26:29.880]  好好讓我們認識神
[00:26:29.880 --> 00:26:32.400]  和經歷在上帝裡面
[00:26:32.400 --> 00:26:34.840]  各樣奇妙的作為
[00:26:34.840 --> 00:26:37.080]  我自己有兩個乾兒子乾女兒
[00:26:37.080 --> 00:26:38.160]  乾女兒是大一點的
[00:26:38.160 --> 00:26:40.160]  因為以前在加拿大牧養教會
[00:26:40.160 --> 00:26:42.160]  三歲的時候認識她
[00:26:42.160 --> 00:26:44.760]  這個乾兒子我在廣福堂牧養的時候
[00:26:44.760 --> 00:26:48.120]  又是她三歲的時候在這裡認識她
[00:26:48.120 --> 00:26:54.480]  這個乾兒子又是很受人疼愛的
[00:26:54.480 --> 00:26:56.680]  她從小就很乖巧
[00:26:56.680 --> 00:26:58.240]  很奇妙的
[00:26:58.240 --> 00:27:01.160]  她從小就要黏著爸爸媽媽
[00:27:01.160 --> 00:27:04.640]  問我可不可以進來這個禮堂聽道
[00:27:04.640 --> 00:27:06.200]  我記得很奇怪
[00:27:06.200 --> 00:27:07.720]  你應該去兒童主義學的
[00:27:07.720 --> 00:27:08.760]  她說不是
[00:27:08.760 --> 00:27:09.800]  每次我提到她
[00:27:09.800 --> 00:27:10.680]  她都要進來
[00:27:10.680 --> 00:27:12.240]  要黏著我
[00:27:12.240 --> 00:27:15.720]  她和我是一個很特別的關係
[00:27:15.720 --> 00:27:17.200]  她一直長大的時候
[00:27:17.200 --> 00:27:22.440]  我記得她還在讀高小的時候
[00:27:22.440 --> 00:27:23.680]  初中的時候
[00:27:23.680 --> 00:27:27.120]  我們帶她去一個科學館
[00:27:27.120 --> 00:27:28.960]  她很開心
[00:27:28.960 --> 00:27:30.080]  因為還沒有去過
[00:27:30.080 --> 00:27:31.040]  她很興奮
[00:27:31.040 --> 00:27:33.040]  問我這個問我那個
[00:27:33.040 --> 00:27:34.640]  我自己也是理科出身的
[00:27:34.640 --> 00:27:37.360]  我自己都回答到她一些問題
[00:27:37.360 --> 00:27:39.040]  到我不懂回答的時候
[00:27:39.040 --> 00:27:40.920]  哇 這些是新的科技
[00:27:40.920 --> 00:27:43.600]  我和你一起去找答案吧
[00:27:43.600 --> 00:27:45.920]  乾爹不代表什麼都懂
[00:27:45.920 --> 00:27:48.080]  只要我們肯謙卑一點
[00:27:48.080 --> 00:27:50.760]  你不懂就不要勉強衝自己
[00:27:50.760 --> 00:27:52.000]  什麼都懂
[00:27:52.000 --> 00:27:53.680]  我和她這樣說的時候
[00:27:53.680 --> 00:27:55.800]  她發覺是有一種關係
[00:27:55.800 --> 00:27:58.800]  而這種關係其實就是愛
[00:27:58.800 --> 00:28:00.360]  父母和自己的子女
[00:28:00.360 --> 00:28:02.880]  一定要讓他們感受到愛
[00:28:02.880 --> 00:28:04.120]  這種同行
[00:28:04.120 --> 00:28:09.240]  無論大家意見有多不同
[00:28:09.240 --> 00:28:11.440]  要溝通
[00:28:11.440 --> 00:28:14.640]  所以她後來去了英國讀書的時候
[00:28:14.640 --> 00:28:18.840]  她回來香港的時候
[00:28:18.840 --> 00:28:20.240]  我們都會約見面
[00:28:20.240 --> 00:28:23.040]  我們一起會有吃早餐的時間
[00:28:23.040 --> 00:28:24.720]  在早餐她會問問題
[00:28:24.720 --> 00:28:26.280]  我又會回答
[00:28:26.280 --> 00:28:30.080]  但是主要不是解答問題
[00:28:30.080 --> 00:28:34.800]  其實這些早餐是為了什麼
[00:28:34.800 --> 00:28:36.920]  是一個關係
[00:28:36.920 --> 00:28:39.280]  不只是為了吃東西
[00:28:39.280 --> 00:28:41.480]  我們中國人的一個民族很特別
[00:28:41.480 --> 00:28:43.680]  我們喜歡飲飲食食
[00:28:43.680 --> 00:28:46.080]  但飲飲食食不是只為了吃東西
[00:28:46.080 --> 00:28:48.880]  你和那個人喝完一杯茶
[00:28:48.880 --> 00:28:50.080]  吃完一餐飯
[00:28:50.080 --> 00:28:51.400]  真的熟了
[00:28:51.400 --> 00:28:53.880]  突然好像和你熟絡了
[00:28:53.880 --> 00:28:54.480]  當然啦
[00:28:54.480 --> 00:28:58.080]  因為你吃一餐飯不是大家各自吃飯
[00:28:58.080 --> 00:28:59.320]  如果大家去吃飯
[00:28:59.320 --> 00:29:01.320]  大家只是在看手機
[00:29:01.320 --> 00:29:03.480]  菜來了就吃吧
[00:29:03.480 --> 00:29:07.040]  你和手機吃飯還是和對方交流呢
[00:29:07.040 --> 00:29:09.320]  不過今天的悲哀就是
[00:29:09.320 --> 00:29:11.640]  很多成年人也是這樣
[00:29:11.640 --> 00:29:12.680]  青少年也是這樣
[00:29:12.680 --> 00:29:13.880]  我們要打破這個局面
[00:29:13.880 --> 00:29:15.160]  好不好 弟兄姊妹
[00:29:15.160 --> 00:29:17.880]  不要讓手機佔據了你這種
[00:29:17.880 --> 00:29:20.680]  與我們的新生代同行
[00:29:20.680 --> 00:29:22.560]  我和我的乾女兒也是一樣
[00:29:22.560 --> 00:29:23.800]  每次我去到加拿大
[00:29:23.800 --> 00:29:26.160]  我一定和她吃早餐
[00:29:26.160 --> 00:29:28.880]  而那些不是普通的早餐
[00:29:28.880 --> 00:29:30.920]  港式早餐很快的
[00:29:30.920 --> 00:29:32.520]  十分鐘就吃完了
[00:29:32.520 --> 00:29:34.200]  但是我和她
[00:29:34.200 --> 00:29:38.280]  我特意去西餐廳慢慢吃
[00:29:38.280 --> 00:29:39.960]  慢慢說話
[00:29:39.960 --> 00:29:41.600]  一起祈禱
[00:29:41.600 --> 00:29:45.240]  那時她從高中畢業去大學
[00:29:45.240 --> 00:29:46.000]  我就問她
[00:29:46.000 --> 00:29:49.640]  你喜歡將來你想做什麼呢
[00:29:49.640 --> 00:29:51.160]  她說我不想媽媽
[00:29:51.160 --> 00:29:53.240]  媽媽經常想我讀醫
[00:29:53.240 --> 00:29:54.560]  但是我不想讀醫
[00:29:54.560 --> 00:29:58.760]  我這個乾女兒是很厲害的女孩子
[00:29:58.760 --> 00:30:01.320]  神秘是我們一個很大的禮物
[00:30:01.320 --> 00:30:04.000]  我們從小一直看著她長大
[00:30:04.000 --> 00:30:06.560]  和她溝通很多
[00:30:06.560 --> 00:30:07.560]  和成長
[00:30:07.560 --> 00:30:10.360]  她經歷少年的時候有很多反叛
[00:30:10.360 --> 00:30:11.480]  她和她媽媽之間
[00:30:11.480 --> 00:30:13.040]  因為她一出生的時候
[00:30:13.040 --> 00:30:15.000]  爸爸已經不在了
[00:30:15.000 --> 00:30:17.480]  我就成為了她的父親一樣
[00:30:17.480 --> 00:30:19.560]  我要和她聊天的時候
[00:30:19.560 --> 00:30:21.280]  我也可以很直接
[00:30:21.280 --> 00:30:22.520]  她不對的一些事
[00:30:22.520 --> 00:30:24.440]  我會來提醒她
[00:30:24.440 --> 00:30:26.120]  但是我會用愛
[00:30:26.120 --> 00:30:28.280]  來和她一起走
[00:30:28.280 --> 00:30:30.560]  最艱難的路
[00:30:30.560 --> 00:30:32.680]  在少年風暴期
[00:30:32.680 --> 00:30:33.680]  你問一下師母
[00:30:33.680 --> 00:30:37.600]  師母也試過有時要做一些橋樑
[00:30:37.600 --> 00:30:39.520]  我們要打長途電話
[00:30:39.520 --> 00:30:41.480]  她的媽媽和我的乾女兒
[00:30:41.480 --> 00:30:43.800]  大家要怎樣和好呢
[00:30:43.800 --> 00:30:46.080]  這些是有眼淚
[00:30:46.080 --> 00:30:47.760]  但是也有禱告
[00:30:47.760 --> 00:30:48.960]  靠著這些東西
[00:30:48.960 --> 00:30:51.280]  我們和她建立這種關係
[00:30:51.280 --> 00:30:55.000]  當時我給她一個很重要的勸告
[00:30:55.000 --> 00:30:56.640]  我說無論你將來選選
[00:30:56.640 --> 00:30:58.000]  你做什麼職業都好
[00:30:58.000 --> 00:31:00.160]  只要是正當
[00:31:00.160 --> 00:31:03.480]  你就是要尋求神的帶領
[00:31:03.480 --> 00:31:06.480]  是上帝給你一個的召命
[00:31:06.480 --> 00:31:08.440]  你就進入職場的地方
[00:31:08.440 --> 00:31:10.040]  為主發光
[00:31:10.040 --> 00:31:11.720]  她當時跟我說
[00:31:11.720 --> 00:31:14.160]  她說她不喜歡讀醫
[00:31:14.160 --> 00:31:15.680]  她可以做律師
[00:31:15.680 --> 00:31:18.200]  但她又好像覺得不是她的興趣
[00:31:18.200 --> 00:31:19.680]  我說你想做什麼呢
[00:31:19.680 --> 00:31:22.280]  她說我想試一下商業
[00:31:22.280 --> 00:31:25.400]  我知道我這個乾女兒是很有創意的
[00:31:25.400 --> 00:31:27.840]  她自己又很有智慧
[00:31:27.840 --> 00:31:29.120]  我說OK
[00:31:29.120 --> 00:31:30.320]  試試吧
[00:31:30.320 --> 00:31:32.440]  我為你祝福 為你祈禱
[00:31:32.440 --> 00:31:34.120]  你只要在這個商界裏面
[00:31:34.120 --> 00:31:35.960]  你一樣做一個有道德
[00:31:35.960 --> 00:31:40.160]  有正義 有良知的人就可以了
[00:31:40.160 --> 00:31:43.760]  結果她真的拿了Full Scholarship
[00:31:43.760 --> 00:31:45.240]  進去大學讀書
[00:31:45.240 --> 00:31:47.080]  在加拿大最優秀的那一間
[00:31:47.080 --> 00:31:49.040]  是專門讀商科的
[00:31:49.040 --> 00:31:50.200]  我都沒有想到
[00:31:50.200 --> 00:31:52.440]  我這個乾女兒是19歲的
[00:31:52.440 --> 00:31:54.000]  在大學一年級
[00:31:54.000 --> 00:31:57.760]  她不想媽媽供她讀書那麼辛苦
[00:31:57.760 --> 00:32:00.880]  她自己就已經妄想營商
[00:32:00.880 --> 00:32:02.880]  她這招我後來問她
[00:32:02.880 --> 00:32:05.560]  你怎樣想出來的
[00:32:05.560 --> 00:32:08.400]  她自己懂得去做一個網頁
[00:32:08.400 --> 00:32:11.080]  然後她看到一個現象
[00:32:11.080 --> 00:32:13.920]  就是很多加拿大的超級市場
[00:32:13.920 --> 00:32:15.440]  那些大財團
[00:32:15.440 --> 00:32:18.720]  他拿回來的蔬菜和水果
[00:32:18.720 --> 00:32:20.040]  如果崩了一點點
[00:32:20.040 --> 00:32:21.360]  不是壞的
[00:32:21.360 --> 00:32:24.160]  只是運送的時候可能砸爛了一些地方
[00:32:24.160 --> 00:32:25.280]  他們不要的了
[00:32:25.280 --> 00:32:27.040]  扔掉的了
[00:32:27.040 --> 00:32:29.360]  我乾女兒就跟他們討價還價
[00:32:29.360 --> 00:32:30.880]  她嘴巴又很厲害
[00:32:30.880 --> 00:32:35.920]  就跟那些人說你不如賣給我吧
[00:32:35.920 --> 00:32:37.440]  這樣比較環保
[00:32:37.440 --> 00:32:38.920]  你拿去扔掉就浪費
[00:32:38.920 --> 00:32:40.160]  那些可以吃的
[00:32:40.160 --> 00:32:42.360]  她又可以將那些貨品
[00:32:42.360 --> 00:32:43.840]  以一個低價的價錢
[00:32:43.840 --> 00:32:46.080]  賣給那些有需要的人
[00:32:46.080 --> 00:32:48.480]  有些長者出不來買菜的
[00:32:48.480 --> 00:32:50.480]  在網上可以採購
[00:32:50.480 --> 00:32:52.080]  記住不是疫情下
[00:32:52.080 --> 00:32:53.200]  幾年前
[00:32:53.200 --> 00:32:55.000]  網上她已經營商
[00:32:55.000 --> 00:32:56.960]  而且做得越來越好
[00:32:56.960 --> 00:33:00.920]  由起初她的同學幫她做兼職司機
[00:33:00.920 --> 00:33:04.240]  送這些蔬菜去那些人的家
[00:33:04.240 --> 00:33:09.320]  後來整個團隊的司機幫她打工
[00:33:09.320 --> 00:33:10.760]  我想都想不到
[00:33:10.760 --> 00:33:14.440]  後來竟然是加拿大的國家電視台訪問她
[00:33:14.440 --> 00:33:16.960]  為什麼你這麼有創意呢
[00:33:16.960 --> 00:33:20.040]  她說我這個創意是來自環保的概念
[00:33:20.040 --> 00:33:22.360]  我就是不想看到那些蔬菜
[00:33:22.360 --> 00:33:24.600]  那些水果浪費了
[00:33:24.600 --> 00:33:27.200]  我很感恩為了我這個乾女兒
[00:33:27.200 --> 00:33:29.000]  也都為她感謝神
[00:33:29.000 --> 00:33:32.320]  她一直不單止有她自己
[00:33:32.320 --> 00:33:35.040]  她今年六月已經畢業
[00:33:35.040 --> 00:33:39.360]  一年前加拿大的國家銀行已經請了她
[00:33:39.360 --> 00:33:40.400]  很感恩
[00:33:40.400 --> 00:33:43.320]  最近我就提醒她一件事
[00:33:43.320 --> 00:33:45.720]  你是不是應該很感謝神呢
[00:33:45.720 --> 00:33:49.720]  因為她經常都想去美國工作
[00:33:49.720 --> 00:33:52.120]  但是神又沒有真正開路
[00:33:52.120 --> 00:33:58.760]  結果一年前就是唯獨加拿大的國家銀行請她
[00:33:58.760 --> 00:34:01.400]  她說我做都是做一兩年
[00:34:01.400 --> 00:34:04.800]  我遲一些都要去美國工作
[00:34:04.800 --> 00:34:06.680]  我和我這個乾女兒說
[00:34:06.680 --> 00:34:08.440]  你是不是要感謝神
[00:34:08.440 --> 00:34:11.400]  一年前我們沒有人是預計到
[00:34:11.400 --> 00:34:12.840]  今天這個局面
[00:34:12.840 --> 00:34:15.520]  美國現在的瘟疫有多嚴重
[00:34:15.520 --> 00:34:18.840]  甚至我認識有朋友的兒女
[00:34:18.840 --> 00:34:22.520]  他們在美國工作 都是在銀行工作
[00:34:22.520 --> 00:34:24.520]  他們都不能在美國工作
[00:34:24.520 --> 00:34:26.120]  現在全部在家工作
[00:34:26.120 --> 00:34:28.480]  這個事情有多恐怖呢
[00:34:28.480 --> 00:34:30.160]  我說你要感謝神
[00:34:30.160 --> 00:34:31.880]  我們一切的人生
[00:34:31.880 --> 00:34:33.040]  我們的遭遇
[00:34:33.040 --> 00:34:34.640]  其實上帝已經有帶領
[00:34:34.640 --> 00:34:39.160]  我從小就要讓我的乾兒子 乾女兒明白
[00:34:39.160 --> 00:34:40.800]  不單止我愛她
[00:34:40.800 --> 00:34:43.480]  不單止乾媽愛她
[00:34:43.480 --> 00:34:45.360]  是她的父母愛她
[00:34:45.360 --> 00:34:48.720]  還是天上的爸爸真正愛她
[00:34:48.720 --> 00:34:52.680]  我們要和我們的青少年一齊同行
[00:34:52.680 --> 00:34:57.280]  讓他們真正在神面前專心去侍奉神
[00:34:57.280 --> 00:34:59.800]  在約書亞的遺言
[00:34:59.800 --> 00:35:01.440]  約書亞記二十四章裏面
[00:35:01.440 --> 00:35:04.400]  他出現了十六次講這個侍奉
[00:35:04.400 --> 00:35:08.880]  在我們第二個的序言裏面的頭和尾
[00:35:08.880 --> 00:35:10.920]  都是有侍奉這個出現
[00:35:10.920 --> 00:35:12.600]  而且有五次那麼多
[00:35:12.600 --> 00:35:15.000]  但很可惜我們只看見第一次
[00:35:15.000 --> 00:35:16.720]  才講侍奉耶和華
[00:35:16.720 --> 00:35:22.200]  其他都是講侍奉這些偶像
[00:35:22.200 --> 00:35:23.760]  這裏講的巴力
[00:35:23.760 --> 00:35:26.320]  他是用一個複數的名詞去講的
[00:35:26.320 --> 00:35:30.200]  不是講眾多的巴力
[00:35:30.200 --> 00:35:32.960]  而是講巴力這個偶像神明
[00:35:32.960 --> 00:35:37.800]  是以不同地方不同的方式去顯現
[00:35:37.800 --> 00:35:40.880]  他們有拜不同的巴力神像
[00:35:40.880 --> 00:35:42.200]  有不同的名稱
[00:35:42.200 --> 00:35:43.800]  但其實都是一樣
[00:35:43.800 --> 00:35:45.720]  都是講這個巴力神
[00:35:45.720 --> 00:35:48.240]  是他們迦南地遠古的時候
[00:35:48.240 --> 00:35:50.800]  後來甚至亞述 巴比倫
[00:35:50.800 --> 00:35:54.000]  去到波斯語及希臘
[00:35:54.000 --> 00:35:57.160]  我們在下一章就會看到
[00:35:57.160 --> 00:36:02.680]  這個巴力神操管風雨
[00:36:02.680 --> 00:36:06.400]  所以他們農作業的民族
[00:36:06.400 --> 00:36:12.680]  要在他們的宗教裏面去膜拜
[00:36:12.680 --> 00:36:14.640]  他也有稱為太陽神
[00:36:14.640 --> 00:36:18.920]  後來發展成為希臘神話當中的宙斯
