
[00:00:00.000 --> 00:00:03.000]  今天想跟大家分享的訊息
[00:19:28.000 --> 00:19:32.000]  就是更加多有很多未認識神的人的生命
[00:19:32.000 --> 00:19:37.000]  我們會不會有時只顧著整理那些小事
[00:19:37.000 --> 00:19:40.000]  但是就忘記了大事呢
[00:19:40.000 --> 00:19:42.000]  就是包括了我們自己的生命
[00:19:42.000 --> 00:19:44.000]  你的家人
[00:19:44.000 --> 00:19:46.000]  你身邊的朋友、弟兄姊妹
[00:19:46.000 --> 00:19:51.000]  以至很多未信的人和未得知聞的生命呢
[00:19:51.000 --> 00:19:57.000]  第三個教導
[00:19:57.000 --> 00:19:59.000]  第三個教導就是提醒我們
[00:19:59.000 --> 00:20:02.000]  真正忠心的對象是上帝
[00:20:02.000 --> 00:20:03.000]  在這裡告訴我們
[00:20:03.000 --> 00:20:06.000]  一個家僕不能夠服侍兩個主人
[00:20:06.000 --> 00:20:09.000]  因為他不是討厭這個就會喜愛哪個
[00:20:09.000 --> 00:20:12.000]  不是忠於這個就會輕視哪個
[00:20:12.000 --> 00:20:15.000]  你們不能夠又服侍神又服侍馬門
[00:20:15.000 --> 00:20:18.000]  承接第九節至到第十二節
[00:20:18.000 --> 00:20:23.000]  我們知道錢財只不過是人被託付使用的
[00:20:23.000 --> 00:20:25.000]  而不是人生存的目的
[00:20:25.000 --> 00:20:28.000]  這裡有另外兩組的對比
[00:20:28.000 --> 00:20:30.000]  就是衛生和輕視
[00:20:30.000 --> 00:20:32.000]  神和馬門
[00:20:32.000 --> 00:20:34.000]  馬門是什麼呢
[00:20:34.000 --> 00:20:36.000]  馬門是閃族的語言
[00:20:36.000 --> 00:20:38.000]  代表金錢
[00:20:38.000 --> 00:20:41.000]  在這裡將神和馬門並列
[00:20:41.000 --> 00:20:44.000]  人侍奉金錢就好像拜神一樣
[00:20:44.000 --> 00:20:48.000]  但其實錢和神不可能並列
[00:20:48.000 --> 00:20:54.000]  所以門徒學管家精明善用金錢
[00:20:54.000 --> 00:20:56.000]  但不可以學管家一樣
[00:20:56.000 --> 00:20:58.000]  因為管家怎樣呢
[00:20:58.000 --> 00:21:01.000]  其實他用的錢都是為了錢的
[00:21:01.000 --> 00:21:05.000]  所以他的侍奉對象是錢財
[00:21:05.000 --> 00:21:07.000]  但我們用錢
[00:21:07.000 --> 00:21:11.000]  但不是以錢做我們的主人
[00:21:11.000 --> 00:21:14.000]  很多人的錢都成為了主人
[00:21:14.000 --> 00:21:16.000]  我們真正的主人是神
[00:21:16.000 --> 00:21:19.000]  錢是神給我們運用的
[00:21:19.000 --> 00:21:21.000]  不是我們的侍奉對象
[00:21:21.000 --> 00:21:24.000]  我們要侍奉的是上帝
[00:21:24.000 --> 00:21:27.000]  要忠心善用上帝託付給我們的
[00:21:27.000 --> 00:21:29.000]  是所有的不單止錢財
[00:21:29.000 --> 00:21:32.000]  還有我們的財降、時間、資源
[00:21:32.000 --> 00:21:34.000]  去服侍、款待人
[00:21:34.000 --> 00:21:38.000]  做一個真正忠心、精明的管家
