
[00:00:00.000 --> 00:00:03.140]  今天和大家繼續看這個詩篇23篇
[00:15:37.900 --> 00:15:40.060]  不止
[00:15:40.060 --> 00:15:42.900]  弄半打給他
[00:15:42.900 --> 00:15:43.660]  吃東西而已
[00:15:43.660 --> 00:15:44.100]  請你吃
[00:15:44.100 --> 00:15:44.620]  我沒有給錢
[00:15:44.620 --> 00:15:45.700]  我請你吃東西而已
[00:15:45.700 --> 00:15:47.140]  是不是
[00:15:47.140 --> 00:15:50.300]  多少試探多少引誘
[00:15:50.300 --> 00:15:52.780]  所以這個其實我們在這個世界裏面
[00:15:52.780 --> 00:15:55.220]  一樣在黑暗的當中
[00:15:55.220 --> 00:15:57.580]  但是這個詩人說
[00:15:57.580 --> 00:16:00.140]  也不怕遭害
[00:16:00.140 --> 00:16:02.020]  耶利米書23章第4節
[00:16:02.020 --> 00:16:04.220]  我必設立牧人照管他們
[00:16:04.220 --> 00:16:05.140]  牧養他們
[00:16:05.140 --> 00:16:06.780]  他們不再懼怕
[00:16:06.780 --> 00:16:07.900]  不再驚惶
[00:16:07.900 --> 00:16:09.300]  沒有一個失喪的
[00:16:09.300 --> 00:16:11.500]  這是耶和華說的
[00:16:11.500 --> 00:16:13.140]  耶和華神是應許了
[00:16:13.140 --> 00:16:16.420]  是有這個牧者去帶領他們
[00:16:16.420 --> 00:16:18.940]  接著來到啟述第14章第13節
[00:16:18.940 --> 00:16:21.180]  我聽見從天上有聲音說
[00:16:21.180 --> 00:16:22.900]  你們要捨
[00:16:22.900 --> 00:16:26.300]  從今以後在主裏死去的人有福了
[00:16:26.300 --> 00:16:27.500]  為什麼在耶穌基督
[00:16:27.500 --> 00:16:30.460]  在主的裏面死了的人有福氣呢
[00:16:30.460 --> 00:16:31.580]  不就是一樣要死
[00:16:31.580 --> 00:16:32.140]  不用死嗎
[00:16:32.140 --> 00:16:33.860]  現在信耶穌不用死嗎
[00:16:33.860 --> 00:16:35.100]  信耶穌有永生
[00:16:35.100 --> 00:16:36.820]  是的
[00:16:36.820 --> 00:16:38.260]  最怕我見不到是怎樣
[00:16:38.260 --> 00:16:39.980]  我真的有時跟人傳訪
[00:16:39.980 --> 00:16:41.020]  我要看到一些東西
[00:16:41.020 --> 00:16:43.460]  你不要跟我說那麼遠
[00:16:43.460 --> 00:16:44.580]  我要很
[00:16:44.580 --> 00:16:46.060]  他們說得很俗的
[00:16:46.060 --> 00:16:47.060]  不過應該不是錯
[00:16:47.060 --> 00:16:49.860]  他說我要現兜兜的
[00:16:49.860 --> 00:16:51.580]  我當初不知道叫兜什麼
[00:16:51.580 --> 00:16:52.620]  原來是現金
[00:16:52.620 --> 00:16:53.940]  叫現兜兜
[00:16:53.940 --> 00:16:55.540]  這個叫兜兜我都不明白
[00:16:55.540 --> 00:16:57.300]  不過應該不是髒話
[00:16:57.300 --> 00:16:58.300]  現兜兜的東西
[00:16:58.300 --> 00:17:00.460]  我就信這些東西
[00:17:00.460 --> 00:17:03.540]  你跟我說死了之後有永生
[00:17:03.540 --> 00:17:07.900]  我媽說給你做皇帝
[00:17:07.900 --> 00:17:09.380]  我媽都這樣說過
[00:17:09.380 --> 00:17:10.460]  給你做皇帝
[00:17:10.460 --> 00:17:13.020]  不過我現在慢慢信了主
[00:17:13.020 --> 00:17:13.820]  他說你要捨
[00:17:13.820 --> 00:17:15.180]  從今以後在主裏面有福了
[00:17:15.180 --> 00:17:15.900]  聖靈說
[00:17:15.900 --> 00:17:19.060]  是的,他們要從自己的奴婦中得安息
[00:17:19.060 --> 00:17:22.020]  因為工作的成果永隨著他們
[00:17:22.020 --> 00:17:24.660]  人生是辛苦的
[00:17:24.660 --> 00:17:26.340]  如果你告訴我
[00:17:26.340 --> 00:17:27.780]  你們當中有人是
[00:17:27.780 --> 00:17:29.580]  我不辛苦的
[00:17:29.580 --> 00:17:32.540]  不要以為不辛苦
[00:17:32.540 --> 00:17:33.740]  這個世界裏面有些東西
[00:17:33.740 --> 00:17:35.660]  不是你自己辛苦才辛苦
[00:17:35.660 --> 00:17:38.340]  有時你所親愛的人
[00:17:38.340 --> 00:17:41.980]  或者你的朋友
[00:17:41.980 --> 00:17:44.100]  在這裏遇到一些困難的時候
[00:17:44.100 --> 00:17:45.980]  你會不會覺得辛苦
[00:17:45.980 --> 00:17:47.580]  都會的
[00:17:47.580 --> 00:17:51.020]  當我們現在坐在這裏的時候
[00:17:51.020 --> 00:17:53.340]  我們有個教會的婆婆
[00:17:53.340 --> 00:17:56.340]  九十九歲在醫院裏
[00:17:56.340 --> 00:17:58.540]  她很辛苦
[00:17:58.540 --> 00:18:00.660]  不過神都給她恩典
[00:18:00.660 --> 00:18:02.060]  雖然醫生說
[00:18:02.060 --> 00:18:04.180]  還有二十四小時很危險
[00:18:04.180 --> 00:18:04.980]  過了之後
[00:18:04.980 --> 00:18:06.140]  過了幾天醫生說
[00:18:06.140 --> 00:18:08.140]  還有七十二小時很危險
[00:18:08.140 --> 00:18:10.340]  現在據我所知
[00:18:10.340 --> 00:18:11.380]  家人跟我說
[00:18:11.380 --> 00:18:13.500]  早兩天做了一些針灸
[00:18:13.500 --> 00:18:14.820]  她醒了
[00:18:14.820 --> 00:18:17.700]  醒了之後
[00:18:17.700 --> 00:18:21.540]  起碼不是一直昏迷下去
[00:18:21.540 --> 00:18:22.980]  九十九歲
[00:18:22.980 --> 00:18:25.980]  身體都是很虛弱
[00:18:25.980 --> 00:18:29.460]  開始有一個氣息
[00:18:29.460 --> 00:18:31.020]  我媽媽九十六歲
[00:18:31.020 --> 00:18:32.300]  早兩天
[00:18:32.300 --> 00:18:35.220]  我問我姐姐
[00:18:35.220 --> 00:18:36.460]  媽媽現在怎樣
[00:18:36.460 --> 00:18:38.700]  因為她在加拿大
[00:18:38.700 --> 00:18:40.980]  她說整個星期都沒有吃東西
[00:18:40.980 --> 00:18:42.860]  整個星期都沒有吃東西
[00:18:42.860 --> 00:18:45.620]  接著他們告訴我
[00:18:45.620 --> 00:18:47.780]  不過不會送她去醫院
[00:18:47.780 --> 00:18:49.540]  因為去到醫院會插喉
[00:18:49.540 --> 00:18:52.060]  很辛苦
[00:18:52.060 --> 00:18:53.100]  那怎樣
[00:18:53.100 --> 00:18:54.700]  九十六歲
[00:18:54.700 --> 00:18:56.740]  已經簽了不會做任何事
[00:18:56.740 --> 00:18:58.700]  通常這麼大年紀不會做任何事
[00:18:58.700 --> 00:19:01.220]  因為怕她更辛苦
[00:19:01.220 --> 00:19:02.820]  感恩
[00:19:02.820 --> 00:19:04.940]  我們在澳洲
[00:19:04.940 --> 00:19:06.020]  香港
[00:19:06.020 --> 00:19:07.580]  弟弟在加拿大
[00:19:07.580 --> 00:19:09.300]  大家都有很多信
[00:19:09.300 --> 00:19:10.140]  有天主教
[00:19:10.140 --> 00:19:14.780]  我基督教又有另一個弟弟是基督教的執事
[00:19:14.780 --> 00:19:17.700]  大家都為他祈禱
[00:19:17.700 --> 00:19:19.820]  他一個星期不吃東西之後
[00:19:19.820 --> 00:19:21.580]  他醒了
[00:19:21.580 --> 00:19:24.980]  現在是老人院給他
[00:19:24.980 --> 00:19:26.540]  可以不是插喉
[00:19:26.540 --> 00:19:28.500]  但是給他有些營養素給他吃
[00:19:28.500 --> 00:19:31.180]  又調一些營養給他
[00:19:31.180 --> 00:19:32.900]  見到他睜開眼睛
[00:19:32.900 --> 00:19:34.660]  弟弟去餵他吃東西
[00:19:34.660 --> 00:19:36.140]  他都吃得到
[00:19:36.140 --> 00:19:37.500]  起碼他吃到
[00:19:37.500 --> 00:19:42.140]  有些連吃都吞不下
[00:19:42.140 --> 00:19:43.340]  所以
[00:19:43.340 --> 00:19:47.060]  人人都會有一些困難
[00:19:47.060 --> 00:19:48.420]  今天和大家
[00:19:48.420 --> 00:19:50.540]  其實我最重點是說
[00:19:50.540 --> 00:19:51.700]  與我同在
[00:19:51.700 --> 00:19:52.820]  為甚麼可以
[00:19:52.820 --> 00:19:57.540]  雖然行過死任的幽谷
[00:19:57.540 --> 00:20:00.900]  死任的幽谷當然不是一個好的地方
[00:20:00.900 --> 00:20:02.580]  也不怕遭害
[00:20:02.580 --> 00:20:03.620]  為甚麼不怕遭害
[00:20:03.620 --> 00:20:07.100]  因為你與我同在
[00:20:07.100 --> 00:20:11.300]  你與我同在這個聖經的教導
[00:20:11.300 --> 00:20:12.700]  我都和大家分享過
[00:20:12.700 --> 00:20:16.020]  有幾個題目我自己想了又做一下
[00:20:16.020 --> 00:20:17.260]  在研究中
[00:20:17.260 --> 00:20:18.300]  有些已經做成了
[00:20:18.300 --> 00:20:19.540]  有些還沒做成
[00:20:19.540 --> 00:20:22.060]  一個就是敬畏神
[00:20:22.060 --> 00:20:23.140]  聖經說敬畏神
[00:20:23.140 --> 00:20:24.820]  就打三個字敬畏神
[00:20:24.820 --> 00:20:25.820]  我不懂得打
[00:20:25.820 --> 00:20:27.260]  我叫幹事拿打
[00:20:27.260 --> 00:20:28.420]  你和我在聖經裡面
[00:20:28.420 --> 00:20:30.260]  抄了敬畏神的經文出來
[00:20:30.260 --> 00:20:31.460]  它很簡單
[00:20:31.460 --> 00:20:32.500]  你弄一弄
[00:20:32.500 --> 00:20:33.580]  接著按一下機
[00:20:33.580 --> 00:20:34.300]  接著拍一下機
[00:20:34.300 --> 00:20:35.500]  摘幾張紙出來
[00:20:35.500 --> 00:20:36.540]  穆斯林給你了
[00:20:36.540 --> 00:20:37.540]  對他來說很簡單
[00:20:37.540 --> 00:20:41.020]  對我來說我不知道怎樣搞好
[00:20:41.020 --> 00:20:42.060]  印了敬畏神
[00:20:42.060 --> 00:20:43.180]  我就逐節看看
[00:20:43.180 --> 00:20:44.780]  敬畏神會怎樣
[00:20:44.780 --> 00:20:45.980]  我還沒做完
[00:20:45.980 --> 00:20:47.260]  我正在研究
[00:20:47.260 --> 00:20:47.980]  正在寫
[00:20:47.980 --> 00:20:49.140]  但還沒研究完
[00:20:49.140 --> 00:20:50.940]  遲些會和大家分享
[00:20:50.940 --> 00:20:52.660]  另外一個就是同在
[00:20:52.660 --> 00:20:55.540]  你與我同在這兩個字是一樣
[00:20:55.540 --> 00:20:57.460]  叫他在電腦裡印出來
[00:20:57.460 --> 00:20:58.700]  209節
[00:20:58.700 --> 00:21:01.140]  我上兩次講到109節
[00:21:01.140 --> 00:21:01.900]  我回去再看看
[00:21:01.900 --> 00:21:02.620]  原來我數過
[00:21:02.620 --> 00:21:03.940]  我數的就是這個
[00:21:03.940 --> 00:21:06.500]  是209節
[00:21:06.500 --> 00:21:07.700]  我看完了
[00:21:07.700 --> 00:21:09.060]  我要再看
[00:21:09.060 --> 00:21:11.620]  因為看完還要歸納它
[00:21:11.620 --> 00:21:13.100]  去系統化它
[00:21:13.100 --> 00:21:16.420]  這個我們可能叫做系統神學
[00:21:16.420 --> 00:21:17.900]  將聖經的東西
[00:21:17.900 --> 00:21:18.780]  這麼多次聖經
[00:21:18.780 --> 00:21:21.300]  它可能有很多的主題
[00:21:21.300 --> 00:21:22.700]  有些不等使
[00:21:22.700 --> 00:21:25.100]  有些同在就好像說
[00:21:25.100 --> 00:21:27.900]  甲和乙同在那些不關事
[00:21:27.900 --> 00:21:29.340]  有些真是神與你同在
[00:21:29.340 --> 00:21:30.660]  這樣的關事
[00:21:30.660 --> 00:21:31.940]  篩選它
[00:21:31.940 --> 00:21:33.380]  還有一個題目就是
[00:21:33.380 --> 00:21:35.180]  神的旨意
[00:21:35.180 --> 00:21:37.460]  就是將旨意這兩個字
[00:21:37.460 --> 00:21:38.220]  這個很熱門
[00:21:38.220 --> 00:21:39.700]  因為我們上次《真理團契》
[00:21:39.700 --> 00:21:40.460]  就是講這個題目
[00:21:40.460 --> 00:21:42.380]  不過之前《真理團契》講
[00:21:42.380 --> 00:21:43.820]  我自己已經想了這個題目
[00:21:43.820 --> 00:21:46.100]  所以我才叫盧教授講這個題目
[00:21:46.100 --> 00:21:48.620]  否則我不會給他講這個題目
[00:21:48.620 --> 00:21:49.220]  我又在做
[00:21:49.220 --> 00:21:50.340]  這個做完了
[00:21:50.340 --> 00:21:53.020]  我剛剛在那個
[00:21:53.020 --> 00:21:54.420]  《I at Home》
[00:21:54.420 --> 00:21:56.180]  《I at Home》我分享過
[00:21:56.180 --> 00:21:58.220]  還沒分享完
[00:21:58.220 --> 00:21:59.660]  因為幾版紙
[00:21:59.660 --> 00:22:00.500]  四版紙
[00:22:00.500 --> 00:22:01.180]  還沒分享完
[00:22:01.180 --> 00:22:04.100]  遲些會和大家分享
[00:22:04.100 --> 00:22:07.420]  這個神與我同在這個題目
[00:22:07.420 --> 00:22:09.940]  在我的心思裏面
[00:22:09.940 --> 00:22:14.540]  自從我開始準備去研讀
[00:22:14.540 --> 00:22:16.420]  其實我都是因為這篇詩篇
[00:22:16.420 --> 00:22:18.620]  23篇而令到我去想的
[00:22:18.620 --> 00:22:19.780]  因為讀到這個
[00:22:19.780 --> 00:22:21.020]  神與我同在
[00:22:21.020 --> 00:22:23.900]  所以令到我要去研究這個
[00:22:23.900 --> 00:22:24.460]  同在
[00:22:24.460 --> 00:22:26.100]  神與我同在
[00:22:26.100 --> 00:22:28.220]  自從我一直去學習的時候
[00:22:28.220 --> 00:22:29.020]  我告訴大家
[00:22:29.020 --> 00:22:31.500]  我每一天都想這件事
[00:22:31.500 --> 00:22:34.780]  每一天都想敬畏神是甚麼
[00:22:34.780 --> 00:22:39.820]  每一天都想同在這回是甚麼事
[00:22:39.820 --> 00:22:43.340]  現在我和大家分享一下這個
[00:22:43.340 --> 00:22:45.180]  首先神是無所不在
[00:22:45.180 --> 00:22:46.220]  這句是你那裏沒有的
[00:22:46.220 --> 00:22:49.380]  我自己寫在這個筆記裏面再寫的
[00:22:49.380 --> 00:22:51.660]  因為我看完又再想
[00:22:51.660 --> 00:22:52.980]  神是無所不在的
[00:22:52.980 --> 00:22:54.380]  大家都同意的
[00:22:54.380 --> 00:22:56.020]  我們相信神是無所不在
[00:22:56.020 --> 00:22:57.300]  處處都在
[00:22:57.300 --> 00:23:02.140]  神的其中一個attribute
[00:23:02.140 --> 00:23:03.980]  中文我又不知叫甚麼
[00:23:03.980 --> 00:23:09.500]  有些神學名稱我讀了英文又不懂中文
[00:23:09.500 --> 00:23:12.220]  神的attribute
[00:23:12.220 --> 00:23:13.260]  屬性嗎
[00:23:13.260 --> 00:23:14.700]  好像是屬性
[00:23:14.700 --> 00:23:17.340]  這個屬性叫non-communicable
[00:23:17.340 --> 00:23:19.380]  不可以給我和你的
[00:23:19.380 --> 00:23:20.220]  神的無所不在
[00:23:20.220 --> 00:23:21.500]  給不到我和你的
[00:23:21.500 --> 00:23:24.140]  但神的有些屬性可以給我和你的
[00:23:24.140 --> 00:23:24.940]  譬如神是愛
[00:23:24.940 --> 00:23:25.780]  我們都有愛
[00:23:25.780 --> 00:23:27.980]  雖然沒有那麼厲害
[00:23:27.980 --> 00:23:30.100]  神是有智慧的
[00:23:30.100 --> 00:23:31.220]  我們都有的
[00:23:31.220 --> 00:23:33.460]  不過少少的
[00:23:33.460 --> 00:23:35.980]  但神的無所不在我們做不到
[00:23:35.980 --> 00:23:39.060]  因為我們有臭皮囊
[00:23:39.060 --> 00:23:42.980]  臭皮囊只可以同一個時候在一個空間
[00:23:42.980 --> 00:23:43.940]  不可以在這裏
[00:23:43.940 --> 00:23:45.580]  又在加拿大
[00:23:45.580 --> 00:23:46.500]  切開兩塊就可以
[00:23:46.500 --> 00:23:48.700]  但不是一個
[00:23:48.700 --> 00:23:49.940]  所以神是無所不在
[00:23:49.940 --> 00:23:50.460]  處處都在
[00:23:50.460 --> 00:23:52.100]  神在我們的
[00:23:52.100 --> 00:23:54.100]  這件事很重要
[00:23:54.100 --> 00:23:55.020]  我都沒有寫給你
[00:23:55.020 --> 00:23:58.100]  但這是我去想神的同在
[00:23:58.100 --> 00:24:00.820]  去到我覺得這個很重要的一點
[00:24:00.820 --> 00:24:02.980]  神是不只是好處
[00:24:02.980 --> 00:24:06.500]  現在我和你們在一起
[00:24:06.500 --> 00:24:07.220]  我告訴大家
[00:24:07.220 --> 00:24:09.180]  我們可以同一張床睡
[00:24:09.180 --> 00:24:11.740]  都可以發不同的夢
[00:24:11.740 --> 00:24:14.380]  我們中國人有句話叫同床異夢
[00:24:14.380 --> 00:24:15.220]  你有你想事情
[00:24:15.220 --> 00:24:17.100]  我有我想事情
[00:24:17.100 --> 00:24:18.220]  我和吳永樂在一起
[00:24:18.220 --> 00:24:20.060]  我坐在他旁邊
[00:24:20.060 --> 00:24:21.460]  大家在旁邊
[00:24:21.460 --> 00:24:23.420]  我不知道他的腦袋在想什麼
[00:24:23.420 --> 00:24:26.940]  我不是他腦袋裏的一條蟲
[00:24:26.940 --> 00:24:27.820]  是不是
[00:24:27.820 --> 00:24:28.940]  是不可以的
[00:24:28.940 --> 00:24:30.260]  所以當我們思想到
[00:24:30.260 --> 00:24:31.660]  神與我們同在的時候
[00:24:31.660 --> 00:24:32.900]  我們不要只是想著
[00:24:32.900 --> 00:24:35.700]  神和我同行已經很好了
[00:24:35.700 --> 00:24:39.700]  我最近害怕蚊子
[00:24:39.700 --> 00:24:40.780]  雖然我有神的保護
[00:24:40.780 --> 00:24:43.620]  但我都不可以試探
[00:24:43.620 --> 00:24:45.700]  所以我最近不再行山
[00:24:45.700 --> 00:24:47.260]  就是我家後面的樹林
[00:24:47.260 --> 00:24:49.580]  每次去我都咬幾粒
[00:24:49.580 --> 00:24:50.260]  每一天
[00:24:50.260 --> 00:24:52.820]  我每次早排
[00:24:52.820 --> 00:24:54.620]  每一天走一走
[00:24:54.620 --> 00:24:56.700]  不是這裡就打死一隻有血的
[00:24:56.700 --> 00:24:58.540]  就算沒有打中牠
[00:24:58.540 --> 00:24:59.300]  回來咬一咬
[00:24:59.300 --> 00:25:01.260]  知道原來被蚊子咬了兩三粒
[00:25:01.260 --> 00:25:03.980]  有時是打死一兩隻
[00:25:03.980 --> 00:25:06.300]  所以我不去了
[00:25:06.300 --> 00:25:07.300]  每一次我走的時候
[00:25:07.300 --> 00:25:08.100]  我在想
[00:25:08.100 --> 00:25:08.740]  我走這裡
[00:25:08.740 --> 00:25:10.380]  雖然我自己一個人
[00:25:10.380 --> 00:25:12.660]  還有據聞
[00:25:12.660 --> 00:25:14.020]  村民跟我說的
[00:25:14.020 --> 00:25:15.660]  他說現在有一個
[00:25:15.660 --> 00:25:16.740]  不知道什麼人
[00:25:16.740 --> 00:25:18.060]  在山上有一間
[00:25:18.060 --> 00:25:21.580]  很舊的殘破的屋在那裏住
[00:25:21.580 --> 00:25:22.860]  好像深山野人
[00:25:22.860 --> 00:25:24.020]  他們告訴我
[00:25:24.020 --> 00:25:25.220]  我問你見過沒有
[00:25:25.220 --> 00:25:26.260]  他說我沒有見過
[00:25:26.260 --> 00:25:28.260]  不過其他的村民告訴我
[00:25:28.260 --> 00:25:29.340]  可能再問下去
[00:25:29.340 --> 00:25:29.780]  是啊
[00:25:29.780 --> 00:25:31.820]  其他的村民告訴我也說不定
[00:25:31.820 --> 00:25:34.620]  所以當我現在走那段路的時候
[00:25:34.620 --> 00:25:36.500]  因為我走那段路是沒有人的
[00:25:36.500 --> 00:25:37.500]  走到家裡
[00:25:37.500 --> 00:25:40.060]  轉左走到尾
[00:25:40.060 --> 00:25:41.340]  然後過橋
[00:25:41.340 --> 00:25:42.900]  然後走上斜坡
[00:25:42.900 --> 00:25:43.700]  然後走下來
[00:25:43.700 --> 00:25:47.220]  那裏是有一些樹林
[00:25:47.220 --> 00:25:48.340]  我都有點害怕
[00:25:48.340 --> 00:25:50.700]  為什麼要讓我遇到那些深山野人
[00:25:50.700 --> 00:25:52.500]  我遇到大肥的山豬
[00:25:52.500 --> 00:25:53.820]  跟著兩隻小豬
[00:25:53.820 --> 00:25:55.300]  在那裏見到我
[00:25:55.300 --> 00:25:58.380]  走到那裏回頭看著我
[00:25:58.380 --> 00:25:59.540]  就是會有這樣的事情
[00:25:59.540 --> 00:26:01.340]  我見過那些猴子跳來跳去
[00:26:01.340 --> 00:26:03.900]  我見過黃鯨在那裏跑
[00:26:03.900 --> 00:26:05.140]  我又見過箭豬
[00:26:05.140 --> 00:26:06.620]  箭豬你見過沒有
[00:26:06.620 --> 00:26:07.700]  真的箭豬
[00:26:07.700 --> 00:26:08.420]  兩隻的
[00:26:08.420 --> 00:26:09.220]  在那裏走
[00:26:09.220 --> 00:26:10.180]  師母都見過三次
[00:26:10.180 --> 00:26:11.940]  我見過兩次
[00:26:11.940 --> 00:26:14.140]  就是我住那裏附近有這樣的事情
[00:26:14.140 --> 00:26:15.420]  蛇就不用說了
[00:26:15.420 --> 00:26:17.740]  我一年都捉幾條
[00:26:17.740 --> 00:26:18.460]  我不怕牠
[00:26:18.460 --> 00:26:21.140]  不過我叫別人不要捉
[00:26:21.140 --> 00:26:23.300]  但是當我每一次走的時候
[00:26:23.300 --> 00:26:26.820]  我總是思想到神和我一起的
[00:26:26.820 --> 00:26:27.740]  我真的這樣想的
[00:26:27.740 --> 00:26:29.100]  神是無所不在
[00:26:29.100 --> 00:26:29.700]  處處都在
[00:26:29.700 --> 00:26:31.820]  有什麼理由祂不是和我一起呢
[00:26:31.820 --> 00:26:32.420]  是不是
[00:26:32.420 --> 00:26:34.780]  神不會避開我的
[00:26:34.780 --> 00:26:35.580]  是不是
[00:26:35.580 --> 00:26:38.020]  有時候我們自己做縮頭烏龜
[00:26:38.020 --> 00:26:40.980]  好像想不讓神看見我們一樣
[00:26:40.980 --> 00:26:42.380]  但是我告訴鄧英姐妹知道
[00:26:42.380 --> 00:26:43.500]  你知道神是無所不在
[00:26:43.500 --> 00:26:44.940]  處處都在的意思是什麼
[00:26:44.940 --> 00:26:48.940]  神在我們的心思意念裏面
[00:26:48.940 --> 00:26:51.380]  什麼叫心思意念
[00:26:51.380 --> 00:26:53.380]  不是只是在我旁邊隔離
[00:26:53.380 --> 00:26:55.700]  在那裏所以我看不見祂
[00:26:55.700 --> 00:26:58.140]  但是原來祂在我們裏面
[00:26:58.140 --> 00:27:03.260]  是心思意念裏面
[00:27:03.260 --> 00:27:07.740]  你還敢不敢去想壞事
[00:27:07.740 --> 00:27:10.860]  敢不敢
[00:27:10.860 --> 00:27:15.020]  你還會不會想一些很惡毒的事
[00:27:15.020 --> 00:27:17.500]  我有時候都會想的
[00:27:17.500 --> 00:27:19.900]  嘩 怎樣這個人這樣
[00:27:19.900 --> 00:27:22.940]  我不會想著劈開他的十八肋
[00:27:22.940 --> 00:27:25.300]  我想想怎樣用最短的時間
[00:27:25.300 --> 00:27:29.420]  最少的武力去打他
[00:27:29.420 --> 00:27:30.260]  我有想的
[00:27:30.260 --> 00:27:31.820]  有時候我真的很生氣的
[00:27:31.820 --> 00:27:35.460]  有些事 看見一些人是不是
[00:27:35.460 --> 00:27:38.460]  但是我連這些我都不敢想
[00:27:38.460 --> 00:27:39.300]  為什麼
[00:27:39.300 --> 00:27:44.460]  因為知道神在我的心思意念裏面
[00:27:44.460 --> 00:27:46.980]  大家明不明白我說什麼
[00:27:46.980 --> 00:27:50.260]  所以當我們如果真的要去
[00:27:50.260 --> 00:27:53.060]  體會到神是與我們同行
[00:27:53.060 --> 00:27:54.940]  不是只是在我旁邊走
[00:27:54.940 --> 00:27:56.580]  旁邊走有時候我們都好像覺得
[00:27:56.580 --> 00:27:57.620]  神你在旁邊走
[00:27:57.620 --> 00:27:58.580]  你不知道我在想什麼
[00:27:58.580 --> 00:27:59.900]  神什麼都知道
[00:27:59.900 --> 00:28:01.020]  所以主耶穌說什麼
[00:28:01.020 --> 00:28:02.860]  你在婦女動淫念
[00:28:02.860 --> 00:28:04.180]  你已經犯奸淫了
[00:28:04.180 --> 00:28:08.140]  你在心裏面想去對付一個人
[00:28:08.140 --> 00:28:10.780]  你已經殺了他
[00:28:10.780 --> 00:28:15.460]  嘩 我想我們這裏個個都是神犯
[00:28:15.460 --> 00:28:19.260]  總之貪婪 驕傲 自私
[00:28:19.260 --> 00:28:20.140]  個個都有的
[00:28:20.140 --> 00:28:21.900]  沒有人沒有的 是不是
[00:28:21.900 --> 00:28:22.980]  所以世上沒有二人
[00:28:22.980 --> 00:28:23.860]  連一個也沒有
[00:28:23.860 --> 00:28:24.940]  這個是神說的
[00:28:24.940 --> 00:28:27.020]  不是我說的
[00:28:27.020 --> 00:28:28.140]  我和你都還可以覺得
[00:28:28.140 --> 00:28:28.780]  他多好啊
[00:28:28.780 --> 00:28:29.660]  這個人不錯啊
[00:28:29.660 --> 00:28:30.380]  多不錯啊
[00:28:30.380 --> 00:28:32.100]  他是好人來的 是不是
[00:28:32.100 --> 00:28:33.140]  但是在神的眼裏面
[00:28:33.140 --> 00:28:35.620]  沒有 一個也沒有
[00:28:35.620 --> 00:28:38.260]  好了 我們繼續看回聖經裏面
[00:28:38.260 --> 00:28:39.900]  說到神與我們的同在
[00:28:39.900 --> 00:28:42.100]  肥勒比書第四章第九節
[00:28:42.100 --> 00:28:43.980]  「你們從我所學習的
[00:28:43.980 --> 00:28:44.940]  所領受的
[00:28:44.940 --> 00:28:45.940]  所聽見的
[00:28:45.940 --> 00:28:47.500]  所看見的事」
[00:28:47.500 --> 00:28:48.260]  保羅說
[00:28:48.260 --> 00:28:50.980]  「你們都要繼續去做」
[00:28:50.980 --> 00:28:54.420]  保羅當然是自己好事多為
[00:28:54.420 --> 00:28:56.780]  教人好事多為了 對不對
[00:28:56.780 --> 00:28:58.700]  我最近在研究一個題目
[00:28:58.700 --> 00:29:01.060]  牧師父你這麼多東西要研究
[00:29:01.060 --> 00:29:03.420]  是啊 我有很多時間在辦公室
[00:29:03.420 --> 00:29:04.740]  我沒有事情要做
[00:29:04.740 --> 00:29:07.300]  我就做這些事情
[00:29:07.300 --> 00:29:08.820]  我其中一個研究是什麼
[00:29:08.820 --> 00:29:09.900]  就是什麼叫做
[00:29:09.900 --> 00:29:13.940]  Christian Virtues 美德
[00:29:13.940 --> 00:29:15.060]  美德啊
[00:29:15.060 --> 00:29:17.180]  大家知道什麼叫美德了 是不是
[00:29:17.180 --> 00:29:18.740]  比如 愛是恆久忍耐
[00:29:18.740 --> 00:29:19.580]  又有恩慈
[00:29:19.580 --> 00:29:20.420]  愛是不嫉妒
[00:29:20.420 --> 00:29:20.900]  不自誇
[00:29:20.900 --> 00:29:21.380]  不張狂
[00:29:21.380 --> 00:29:21.780]  不作惡
[00:29:21.780 --> 00:29:22.900]  害羞的事
[00:29:22.900 --> 00:29:23.460]  是不是
[00:29:23.460 --> 00:29:25.100]  不求自己的益處
[00:29:25.100 --> 00:29:25.820]  不輕易發怒
[00:29:25.820 --> 00:29:26.980]  不計算人的惡
[00:29:26.980 --> 00:29:28.940]  不喜歡不如只喜歡真理
[00:29:28.940 --> 00:29:30.420]  凡是包容 包容
[00:29:30.420 --> 00:29:31.460]  凡是相信
[00:29:31.460 --> 00:29:32.660]  凡是盼望
[00:29:32.660 --> 00:29:33.260]  凡是忍耐
[00:29:33.260 --> 00:29:34.580]  愛是永不止息的
[00:29:34.580 --> 00:29:35.300]  如果我沒有記錯
[00:29:35.300 --> 00:29:36.900]  總共有十五樣東西
[00:29:36.900 --> 00:29:37.860]  還有這個
[00:29:37.860 --> 00:29:39.420]  是聖靈所叫我
[00:29:39.420 --> 00:29:41.260]  仁愛 喜樂 和平 忍耐
[00:29:41.260 --> 00:29:44.140]  恩慈 良善 信實 溫柔 節制
[00:29:44.140 --> 00:29:45.020]  耶穌基督說
[00:29:45.020 --> 00:29:47.980]  我心裡柔和謙卑
[00:29:47.980 --> 00:29:49.940]  還有很多個
[00:29:49.940 --> 00:29:50.900]  已忽所知過
[00:29:50.900 --> 00:29:52.780]  既然 已忽所知什麼
