
[00:00:00.000 --> 00:00:03.140]  在疫情期間
[00:24:10.520 --> 00:24:13.560]  基督徒的心態和行動
[00:24:13.560 --> 00:24:18.520]  不應該受其他人對他的態度和行動所支配
[00:24:18.520 --> 00:24:21.280]  不要因為其他人愛自己
[00:24:21.280 --> 00:24:23.320]  自己就會愛他
[00:24:23.320 --> 00:24:28.200]  而不要因為別人對自己有敵對的行動
[00:24:28.200 --> 00:24:29.440]  自己就恨他
[00:24:29.440 --> 00:24:32.120]  甚至加以報復
[00:24:32.120 --> 00:24:38.600]  這種愛是不會因為對方的反應不良而轉變的
[00:24:38.600 --> 00:24:39.880]  它是主動的愛
[00:24:39.880 --> 00:24:44.640]  是不受對方的反應怎樣來受影響的
[00:24:44.640 --> 00:24:51.840]  你的生命必須被你裏邊的新原則來控制
[00:24:51.840 --> 00:24:56.760]  這個新原則就是耶穌基督的愛
[00:24:56.760 --> 00:24:59.080]  另外我經常都記得
[00:24:59.080 --> 00:25:02.480]  張牧師經常都說真正的愛的意思是甚麼
[00:25:02.480 --> 00:25:06.480]  真正的愛的意思就是為對方的好處著想
[00:25:06.480 --> 00:25:08.960]  不管對方是否可愛
[00:25:08.960 --> 00:25:11.680]  不管自己是否喜歡他
[00:25:11.680 --> 00:25:14.840]  都要以他最高的利益為前提
[00:25:14.840 --> 00:25:17.240]  去幫助他 照顧他
[00:25:17.240 --> 00:25:20.240]  有時為了對方的好處
[00:25:20.240 --> 00:25:23.040]  或者是利益的緣故
[00:25:23.040 --> 00:25:26.640]  不是一味接受接受的
[00:25:26.640 --> 00:25:31.560]  我們都需要加以制裁 甚至施予刑罰
[00:25:31.560 --> 00:25:36.520]  不過這並非出於一顆報仇雪恨的心
[00:25:36.520 --> 00:25:41.120]  而是要對方實在得益
[00:25:41.120 --> 00:25:45.520]  「敢於與眾不同 活出天國子民的樣式」
[00:25:45.520 --> 00:25:49.040]  正確的問題不是說
[00:25:49.040 --> 00:25:54.440]  登山補訓是否真的可以走出來
[00:25:54.440 --> 00:26:01.000]  而是要問甚麼是神的旨意
[00:26:01.000 --> 00:26:06.920]  魯易斯在他所寫的一本書
[00:26:06.920 --> 00:26:11.000]  《反撲歸真》他這樣說
[00:26:11.000 --> 00:26:15.200]  「我們需要遵守的法則很簡單」
[00:26:15.200 --> 00:26:20.000]  「不要浪費時間為你是否愛你的鄰舍而心煩意亂」
[00:26:20.000 --> 00:26:24.080]  「只要實行出來 好像你實在愛他一樣」
[00:26:24.080 --> 00:26:29.080]  「我們一旦這樣做的時候 就會發現其中一個秘訣」
[00:26:29.080 --> 00:26:35.080]  「當你用一種好像愛他的態度去對待某人的時候」
[00:26:35.080 --> 00:26:39.320]  「你會立即真的有這一份的愛」
[00:26:39.320 --> 00:26:49.480]  「如果你傷害你不喜歡的人 你會發覺你更加不喜歡他」
[00:26:49.480 --> 00:26:55.680]  有一個方法 如何把敵人變成朋友呢?
[00:26:55.680 --> 00:27:00.240]  這裡有幾個行動
[00:27:00.240 --> 00:27:05.080]  或者弟兄姊妹 你也可以嘗試去做一下
[00:27:05.080 --> 00:27:08.280]  找途徑去讚你的仇敵
[00:27:08.280 --> 00:27:11.720]  以良善回報敵人的惡
[00:27:11.720 --> 00:27:16.160]  為你的仇敵祈禱 代求
[00:27:16.160 --> 00:27:21.280]  我相信在成長班裡 我們很少為這些事情祈禱
[00:27:21.280 --> 00:27:24.640]  對你的敵人表示同理心
[00:27:24.640 --> 00:27:27.400]  培育寬恕仇敵的心
[00:27:27.400 --> 00:27:30.240]  選擇去愛你的仇敵
[00:27:30.240 --> 00:27:34.760]  嘗試滿足敵人的需要
[00:27:34.760 --> 00:27:37.880]  締造和好關係的人 三個攻略
[00:27:37.880 --> 00:27:41.400]  以善勝惡 以要愛仇敵
[00:27:41.400 --> 00:27:47.040]  最後是因典俱善
[00:27:47.040 --> 00:27:52.040]  奧古斯丁在《山上寶訓》討論主禱文的一段時
[00:27:52.040 --> 00:27:53.040]  他這樣說:
[00:27:53.040 --> 00:27:57.760]  「我們能夠稱上帝為父 和基督同作後至」
[00:27:57.760 --> 00:28:04.440]  「並非因為我們配得 完全是上帝的因典」
[00:28:04.440 --> 00:28:13.840]  神學泰斗Thomas Aquinas的見解 和奧古斯丁相同
[00:28:13.840 --> 00:28:15.640]  Aquinas這樣說
[00:28:15.640 --> 00:28:17.920]  「如果沒有這個因典」
[00:28:17.920 --> 00:28:22.080]  「人就不能夠完成上帝一切的誡命」
[00:28:22.080 --> 00:28:26.640]  「如果沒有因典 人也不能夠完成律法的誡命」
[00:28:26.640 --> 00:28:29.600]  「他們也需要上帝的動力的幫助」
[00:28:29.600 --> 00:28:33.160]  「才能夠完成上述的誡命」
[00:28:33.160 --> 00:28:38.880]  加爾文認為 以信仰為居先的原則
[00:28:38.880 --> 00:28:44.200]  其他善行都從這個原則湧流出來
[00:28:44.200 --> 00:28:48.960]  由於在我們裏面已經有一個新造的上帝形象
[00:28:48.960 --> 00:28:56.680]  因此我們都可以過一種乾淨和聖潔的生活
[00:28:56.680 --> 00:28:59.200]  馬丁路德又怎樣看呢?
[00:28:59.200 --> 00:29:05.520]  馬丁路德認為
[00:29:05.520 --> 00:29:08.360]  「山上寶訓裏面的誡命」
[00:29:08.360 --> 00:29:16.160]  「是為那些因為接納上帝的因典和聖靈而夢改變的人而發的」
[00:29:16.160 --> 00:29:19.080]  「信仰居先 行為隨後」
[00:29:19.080 --> 00:29:21.800]  「先領受了上主的因典」
[00:29:21.800 --> 00:29:23.880]  「然後才講到人的責任」
[00:29:23.880 --> 00:29:30.480]  「一切的善行都是信仰的表現和信仰的果子」
[00:29:30.480 --> 00:29:34.840]  意思就是生命的工程
[00:29:34.840 --> 00:29:37.760]  在這個星期的裏面
[00:29:37.760 --> 00:29:42.720]  梁詠松牧師在執事會和工會裏跟我們分享
[00:29:42.720 --> 00:29:46.320]  「全是因典」
[00:29:46.320 --> 00:29:51.440]  講到我們每一個基督徒和神的關係
[00:29:51.440 --> 00:29:53.520]  這個是最為重要的
[00:29:53.520 --> 00:29:59.720]  梁牧師在說到他服侍幾十年的日子裏面
[00:29:59.720 --> 00:30:01.800]  「一切都是因典」
[00:30:01.800 --> 00:30:05.840]  今天在我們的程序表裏面都夾了
[00:30:05.840 --> 00:30:07.600]  「會牧書簡」
[00:30:07.600 --> 00:30:11.440]  對弟兄姊妹的叮嚀
[00:30:11.440 --> 00:30:17.760]  生命的工程是至關重要的
[00:30:17.760 --> 00:30:21.960]  一部改編自小說和音樂劇的電影《孤星雷》
[00:30:21.960 --> 00:30:25.440]  故事是十八世紀末
[00:30:25.440 --> 00:30:29.320]  即法國大革命時期為背景
[00:30:29.320 --> 00:30:33.200]  劇中的主角上萬強Sean
[00:30:33.200 --> 00:30:37.720]  從一個逃犯轉變為一個主動幫助弱勢社群
[00:30:37.720 --> 00:30:40.480]  和考慮工人生計的市長
[00:30:40.480 --> 00:30:44.560]  並且他也是一個勇於承擔責任的人
[00:30:44.560 --> 00:30:48.440]  以行動彌補自己的過錯
[00:30:48.440 --> 00:30:52.280]  另外他更拼死拯救他的親人
[00:30:52.280 --> 00:30:56.880]  甚至體諒和釋放一直追捕他的警員
[00:30:56.880 --> 00:31:00.200]  這一切都不是偶然的
[00:31:00.200 --> 00:31:05.240]  而是在他在最無助、最絕望的時候
[00:31:05.240 --> 00:31:10.960]  他遇見了一位很重要的人物
[00:31:10.960 --> 00:31:17.680]  是一個願意無條件接納他的主教
[00:31:17.680 --> 00:31:21.680]  這位主教不單為Sean提供食宿
[00:31:21.680 --> 00:31:24.800]  更寬恕他偷竊的罪
[00:31:24.800 --> 00:31:27.240]  透過這位主教
[00:31:27.240 --> 00:31:32.200]  Sean經歷了神的愛和寬恕
[00:31:32.200 --> 00:31:36.240]  讓他明白神在他身上有更高的旨意
[00:31:36.240 --> 00:31:37.760]  更高的計劃
[00:31:37.760 --> 00:31:40.920]  以致他有足夠的能力去愛
[00:31:40.920 --> 00:31:45.000]  甚至寬恕迫害他的敵人
[00:31:45.000 --> 00:31:51.360]  我們愛因為神先愛我們
[00:31:51.360 --> 00:31:53.360]  有一首詩歌大家都很熟悉
[00:31:53.360 --> 00:31:57.200]  「使我作你和平之子」
[00:31:57.200 --> 00:31:59.680]  在這首詩歌裏面
[00:31:59.680 --> 00:32:02.880]  在怨恨之中使用你的愛
[00:32:02.880 --> 00:32:11.320]  紅色字是「怨恨憂傷懷疑失望罪惡黑暗難過」
[00:32:11.320 --> 00:32:15.280]  弟兄姊妹今天原來我們是有這些的
[00:32:15.280 --> 00:32:17.280]  我們不需要掩飾
[00:32:17.280 --> 00:32:18.680]  我們就是有怨恨
[00:32:18.680 --> 00:32:20.080]  我們就是有憂傷
[00:32:20.080 --> 00:32:21.520]  我們就是有懷疑
[00:32:21.520 --> 00:32:24.400]  我們是會有絕望甚至失望
[00:32:24.400 --> 00:32:27.800]  我們是會在罪惡和黑暗裏面
[00:32:27.800 --> 00:32:30.920]  我們會難過我們會傷心
[00:32:30.920 --> 00:32:34.200]  不過在這些現實的生活
[00:32:34.200 --> 00:32:39.120]  我們掙扎的裏面
[00:32:39.120 --> 00:32:41.880]  我們可以做和平之子
[00:32:41.880 --> 00:32:45.400]  我們可以締造和好關係
[00:32:45.400 --> 00:32:48.920]  我們可以成為締造和好關係的人
[00:32:48.920 --> 00:32:53.440]  我們可以使用他的愛
[00:32:53.440 --> 00:32:56.200]  他的寬恕、他的信實
[00:32:56.200 --> 00:32:59.320]  做他和平之子
[00:32:59.320 --> 00:33:04.400]  他的盼望、他的光、他的喜樂
[00:33:04.400 --> 00:33:07.640]  「使我作你和平之子」
[00:33:07.640 --> 00:33:10.360]  「願寬恕別人好像你寬恕」
[00:33:10.360 --> 00:33:13.520]  「願施予別人好像你施予」
[00:33:13.520 --> 00:33:17.640]  「願燃燒生命得永遠生命」
[00:33:17.640 --> 00:33:20.320]  我們會很多時候祈禱
[00:33:20.320 --> 00:33:23.600]  是單單為自己求
[00:33:23.600 --> 00:33:30.360]  我們很多時候是希望全世界的人都了解我們
[00:33:30.360 --> 00:33:33.880]  但我們因為有著神在我們的生命
[00:33:33.880 --> 00:33:36.880]  因為有著神自己的愛
[00:33:36.880 --> 00:33:43.880]  我們可以更努力去安慰、幫助人
[00:33:43.880 --> 00:33:48.320]  更加地願意付出
[00:33:48.320 --> 00:33:52.320]  願意今日神自己的說話
[00:33:52.320 --> 00:33:54.880]  第七福
[00:33:54.880 --> 00:34:03.240]  使締造和平、締造和好關係的人有福了
[00:34:03.240 --> 00:34:08.120]  因為我們必稱為神的兒子
[00:34:08.120 --> 00:34:10.600]  讓我們一起祈禱
[00:34:10.600 --> 00:34:13.280]  主讓我們深深地結連於祢
[00:34:13.280 --> 00:34:14.680]  祢就是神的兒子
[00:34:14.680 --> 00:34:16.520]  祢就是和平之君
[00:34:16.520 --> 00:34:21.240]  以致叫我們的生命能夠流露祢的特質
[00:34:21.240 --> 00:34:22.840]  賜祢
[00:34:22.840 --> 00:34:25.640]  這正正就是天國的福氣
[00:34:25.640 --> 00:34:29.000]  活出天國子民的生命
[00:34:29.000 --> 00:34:30.480]  心意更新
[00:34:30.480 --> 00:34:32.560]  成為可見的見證
[00:34:32.560 --> 00:34:34.000]  有福的見證
[00:34:34.000 --> 00:34:38.440]  在憂傷、怨恨、失望、黑暗、難過的當中
[00:34:38.440 --> 00:34:40.200]  作祢和平之子
[00:34:40.200 --> 00:34:42.960]  使耶穌基督的生命
[00:34:42.960 --> 00:34:45.600]  吸引萬國、萬邦的人
[00:34:45.600 --> 00:34:47.280]  進入祢的國度
[00:34:47.280 --> 00:34:50.320]  共享祢的祝福
[00:34:50.320 --> 00:34:52.520]  求祢幫助我們
[00:34:52.520 --> 00:34:54.720]  奉耶穌基督的名祈求
[00:34:54.720 --> 00:34:56.720]  阿門
