
[00:00:00.000 --> 00:00:10.000]  有一個印度的牧師和一位英國的牧師這樣說
[00:26:20.000 --> 00:26:23.000]  學生回到學校的時候
[00:26:23.000 --> 00:26:25.000]  Good morning Miss
[00:26:25.000 --> 00:26:27.000]  Good morning Sir
[00:26:27.000 --> 00:26:29.000]  是很聽話的
[00:26:29.000 --> 00:26:36.000]  今天的人我們是不信服的
[00:26:36.000 --> 00:26:37.000]  因為我們說
[00:26:37.000 --> 00:26:39.000]  為什麼我要服你呢?
[00:26:39.000 --> 00:26:41.000]  為什麼我要聽你的話?
[00:26:41.000 --> 00:26:43.000]  我連我爸爸的話都不聽
[00:26:43.000 --> 00:26:53.000]  我為什麼要聽你的話呢?
[00:26:53.000 --> 00:26:57.000]  我只是用一個方向
[00:26:57.000 --> 00:27:03.000]  讓大家去實踐這個美德
[00:27:03.000 --> 00:27:06.000]  在菲勒比書第五章第六章
[00:27:06.000 --> 00:27:08.000]  保羅他就說到
[00:27:08.000 --> 00:27:10.000]  他和以弗所教會說
[00:27:10.000 --> 00:27:17.000]  他說你們要彼此信服
[00:27:17.000 --> 00:27:20.000]  可能我們需要去跳出一個框框
[00:27:20.000 --> 00:27:23.000]  信服的意義是可以廣一點的
[00:27:23.000 --> 00:27:25.000]  要彼此的信服
[00:27:25.000 --> 00:27:30.000]  當保羅說你們要彼此信服的時候
[00:27:30.000 --> 00:27:33.000]  他就說了有三種關係的信服
[00:27:33.000 --> 00:27:37.000]  第一就是夫婦之間的彼此信服
[00:27:37.000 --> 00:27:42.000]  第二就是父母子女之間的彼此信服
[00:27:42.000 --> 00:27:50.000]  第三就是主人和僕人之間的彼此信服
[00:27:50.000 --> 00:27:55.000]  或者我們從這些親密的關係開始
[00:27:55.000 --> 00:27:58.000]  去學習一下信服
[00:27:58.000 --> 00:28:00.000]  在夫婦的關係上
[00:28:00.000 --> 00:28:03.000]  保羅提到彼此的信服是什麼呢?
[00:28:03.000 --> 00:28:06.000]  丈夫如果要信服自己的妻子
[00:28:06.000 --> 00:28:09.000]  就要愛自己的妻子
[00:28:09.000 --> 00:28:13.000]  妻子要學習信服自己的丈夫
[00:28:13.000 --> 00:28:15.000]  聖經的字眼就是說
[00:28:15.000 --> 00:28:19.000]  你要敬重自己的丈夫
[00:28:19.000 --> 00:28:20.000]  什麼叫信服呢?
[00:28:20.000 --> 00:28:22.000]  丈夫要信服
[00:28:22.000 --> 00:28:24.000]  學會了要愛妻子
[00:28:24.000 --> 00:28:26.000]  妻子學習信服
[00:28:26.000 --> 00:28:33.000]  就要學習去敬重自己的丈夫
[00:28:33.000 --> 00:28:36.000]  詳細內容不說了
[00:28:36.000 --> 00:28:39.000]  因為我只說一個例子
[00:28:39.000 --> 00:28:40.000]  你自己舉一反
[00:28:40.000 --> 00:28:42.000]  反三反四
[00:28:42.000 --> 00:28:47.000]  譬如你說丈夫因為信服要愛自己的妻子
[00:28:47.000 --> 00:28:49.000]  就要想一下
[00:28:49.000 --> 00:28:53.000]  什麼才能令自己的妻子感受到真正的愛
[00:28:53.000 --> 00:28:57.000]  妻子需要的愛不是
[00:28:57.000 --> 00:28:59.000]  多數都不是
[00:28:59.000 --> 00:29:04.000]  收到一個iPhone或者一個iPad
[00:29:04.000 --> 00:29:06.000]  丈夫可能會很開心感受到愛
[00:29:06.000 --> 00:29:10.000]  但是太太是需要有安全感
[00:29:10.000 --> 00:29:12.000]  是需要你顧家的
[00:29:12.000 --> 00:29:16.000]  是需要你細心的
[00:29:16.000 --> 00:29:21.000]  第二種關係是父母和子女之間
[00:29:21.000 --> 00:29:23.000]  《彝法所書》第六章裡
[00:29:23.000 --> 00:29:29.000]  他說父母和子女之間要彼此信服
[00:29:29.000 --> 00:29:32.000]  作兒女的怎樣去信服呢?
[00:29:32.000 --> 00:29:38.000]  聖經說要在主裡面聽從父母
[00:29:38.000 --> 00:29:43.000]  聽和從
[00:29:43.000 --> 00:29:49.000]  要Listen 聽 要Obey 要遵從
[00:29:49.000 --> 00:29:51.000]  這就是信服
[00:29:51.000 --> 00:29:54.000]  父母怎樣去信服自己的子女呢?
[00:29:54.000 --> 00:29:57.000]  《彝法所書》第六章說
[00:29:57.000 --> 00:30:01.000]  作父親的包括母親的
[00:30:01.000 --> 00:30:05.000]  不要惹兒女的氣
[00:30:05.000 --> 00:30:06.000]  給自己解釋
[00:30:06.000 --> 00:30:08.000]  這是信服的表現
[00:30:08.000 --> 00:30:09.000]  當我們說信服的時候
[00:30:09.000 --> 00:30:13.000]  起碼保羅給了我們一些方向
[00:30:13.000 --> 00:30:17.000]  最後一個方面就是主人和僕人
[00:30:17.000 --> 00:30:24.000]  就是老闆和打工仔之間的關係
[00:30:24.000 --> 00:30:30.000]  打工仔或者僕人要信服自己的主人
[00:30:30.000 --> 00:30:32.000]  聖經就是這樣說
[00:30:32.000 --> 00:30:38.000]  用誠實的心去聽從肉身的主人
[00:30:38.000 --> 00:30:42.000]  都是聽從用誠實的心
[00:30:42.000 --> 00:30:46.000]  如果我們上班老老實實的話
[00:30:46.000 --> 00:30:50.000]  這就是信服
[00:30:50.000 --> 00:30:54.000]  我們去買一個手機
[00:30:54.000 --> 00:30:56.000]  我們去買一個保險
[00:30:56.000 --> 00:31:00.000]  我們去餐廳叫一叫眾吃飯
[00:31:00.000 --> 00:31:07.000]  有沒有遇過一些不誠實的銷售員?
[00:31:07.000 --> 00:31:08.000]  不是這樣的
[00:31:08.000 --> 00:31:10.000]  他都說是這樣的
[00:31:10.000 --> 00:31:13.000]  就是不誠實
[00:31:13.000 --> 00:31:15.000]  當我們肯去誠實的時候
[00:31:15.000 --> 00:31:17.000]  我們就已經是信服我們自己的公司
[00:31:17.000 --> 00:31:20.000]  我們的老闆
[00:31:20.000 --> 00:31:27.000]  作老闆的怎樣去信服自己的夥計呢?
[00:31:27.000 --> 00:31:28.000]  聖經這樣說
[00:31:28.000 --> 00:31:34.000]  作主人的不要威嚇他們
[00:31:34.000 --> 00:31:38.000]  不要威嚇他們
[00:31:38.000 --> 00:31:40.000]  為什麼要威嚇呢?
[00:31:40.000 --> 00:31:43.000]  為什麼要犯惡呢?
[00:31:43.000 --> 00:31:47.000]  通常有一個主要的原因
[00:31:47.000 --> 00:31:50.000]  就是自己理虧
[00:31:50.000 --> 00:31:51.000]  沒有道理
[00:31:51.000 --> 00:31:55.000]  你有道理就跟你的夥計說
[00:31:55.000 --> 00:31:57.000]  你沒有道理的時候
[00:31:57.000 --> 00:31:59.000]  你就出絕招
[00:31:59.000 --> 00:32:01.000]  殺手鐧
[00:32:01.000 --> 00:32:03.000]  惡
[00:32:03.000 --> 00:32:04.000]  為什麼要做這件事呢?
[00:32:04.000 --> 00:32:05.000]  你不要問為什麼
[00:32:05.000 --> 00:32:07.000]  總之你去做吧
[00:32:07.000 --> 00:32:10.000]  這個就是威嚇
[00:32:10.000 --> 00:32:12.000]  只是給你幾個方向
[00:32:12.000 --> 00:32:15.000]  其實當我們說我們要去信服的時候
[00:32:15.000 --> 00:32:17.000]  回到教會
[00:32:17.000 --> 00:32:20.000]  牧師要信服會友
[00:32:20.000 --> 00:32:24.000]  會友要信服牧師
[00:32:24.000 --> 00:32:27.000]  我們要信服執事
[00:32:27.000 --> 00:32:29.000]  執事要信服我們
[00:32:29.000 --> 00:32:33.000]  我們要信服主要學老師
[00:32:33.000 --> 00:32:38.000]  主要學老師要信服自己的學生
[00:32:38.000 --> 00:32:41.000]  是可以有方向的
[00:32:41.000 --> 00:32:45.000]  不只是說聽不聽話這幾個字
[00:32:45.000 --> 00:32:48.000]  就是代表了
[00:32:48.000 --> 00:32:53.000]  我用校法基督作為我的講題
[00:32:53.000 --> 00:32:55.000]  因為在這個星期
[00:32:55.000 --> 00:32:59.000]  特別是在受難週裡
[00:32:59.000 --> 00:33:06.000]  我們去思念我們主的受苦
[00:33:06.000 --> 00:33:09.000]  不只是思念
[00:33:09.000 --> 00:33:16.000]  而是從主的榜樣裡
[00:33:16.000 --> 00:33:20.000]  去讓我們去學習
[00:33:20.000 --> 00:33:27.000]  怎樣可以更加像我的恩主
[00:33:27.000 --> 00:33:36.000]  我用一本書作一個結束
[00:33:36.000 --> 00:33:39.000]  就是上個星期日
[00:33:39.000 --> 00:33:45.000]  我們同工就去了聖加勒薩靜修院
[00:33:45.000 --> 00:33:48.000]  有兩天的退修
[00:33:48.000 --> 00:33:51.000]  當我看完了一本書
[00:33:51.000 --> 00:33:55.000]  是約翰·斯托克的遺作
[00:33:55.000 --> 00:34:01.000]  叫做The Radical Disciple
[00:34:01.000 --> 00:34:04.000]  我不知道有沒有拍到中文
[00:34:04.000 --> 00:34:07.000]  就是叫做激進的基督徒
[00:34:07.000 --> 00:34:10.000]  激進的門徒
[00:34:10.000 --> 00:34:14.000]  其實不應該叫激進的門徒
[00:34:14.000 --> 00:34:18.000]  因為約翰·斯托克解釋radical
[00:34:18.000 --> 00:34:21.000]  這個英文字來自拉丁文
[00:34:21.000 --> 00:34:26.000]  而拉丁文的字本身是root
[00:34:26.000 --> 00:34:30.000]  就是根源 最根本的意思
[00:34:30.000 --> 00:34:32.000]  我們作為一個信徒
[00:34:32.000 --> 00:34:34.000]  我們要做一個最踏實
[00:34:34.000 --> 00:34:37.000]  最根本的門徒
[00:34:37.000 --> 00:34:42.000]  有深度的門徒
[00:34:42.000 --> 00:34:44.000]  如果我們這樣的話
[00:34:44.000 --> 00:34:48.000]  這本書有八個特質
[00:34:48.000 --> 00:34:50.000]  如果我們做一個基督徒
[00:34:50.000 --> 00:34:56.000]  我們在這八方面要邁進
[00:34:56.000 --> 00:35:01.000]  其中一個特質就是效法基督
[00:35:01.000 --> 00:35:03.000]  我們要像我們的主
[00:35:03.000 --> 00:35:05.000]  如果我們要做一個基督徒
[00:35:05.000 --> 00:35:07.000]  我們不要學耶穌基督
[00:35:07.000 --> 00:35:09.000]  我們不要像祂
[00:35:09.000 --> 00:35:11.000]  我們不要擁有祂的特質
[00:35:11.000 --> 00:35:15.000]  我們就不會是一個基督徒
[00:35:15.000 --> 00:35:18.000]  就算撒基班慈善信會
[00:35:18.000 --> 00:35:19.000]  今天告訴我們
[00:35:19.000 --> 00:35:20.000]  在崇拜裏面
[00:35:20.000 --> 00:35:23.000]  有一千人來崇拜也好
[00:35:23.000 --> 00:35:27.000]  如果這一千個人
[00:35:27.000 --> 00:35:30.000]  都沒有一個基督徒的行為的話
[00:35:30.000 --> 00:35:32.000]  是沒有影響力的
[00:35:32.000 --> 00:35:34.000]  是沒有用的
[00:35:34.000 --> 00:35:37.000]  但是如果我們只有250人來崇拜
[00:35:37.000 --> 00:35:38.000]  我們250人
[00:35:38.000 --> 00:35:42.000]  我們每一個都活出耶穌基督的生命的話
[00:35:42.000 --> 00:35:44.000]  我們對撒基班地區
[00:35:44.000 --> 00:35:46.000]  我們對香港這個社會
[00:35:46.000 --> 00:35:48.000]  是有一定的貢獻
[00:35:48.000 --> 00:35:50.000]  和一定的影響力
