
[00:00:00.000 --> 00:00:03.940]  今天跟大家一起去思考的一個題目是
[00:17:58.660 --> 00:18:00.580]  並且變成我們的行動
[00:18:00.580 --> 00:18:05.660]  我們是否願意被上主的話去干擾
[00:18:05.660 --> 00:18:08.940]  我們每一次看聖經的時候
[00:18:08.940 --> 00:18:12.460]  其實都是上主的話在搗亂我們
[00:18:12.860 --> 00:18:14.300]  在干擾我們
[00:18:14.300 --> 00:18:16.580]  我們的反應是
[00:18:16.580 --> 00:18:18.940]  好像格拉森地區的人
[00:18:18.940 --> 00:18:20.660]  上帝你不要騷擾我
[00:18:20.660 --> 00:18:23.260]  你不要騷擾我這件事
[00:18:23.260 --> 00:18:25.180]  這件事是我接受了的
[00:18:25.180 --> 00:18:27.780]  生命這一部份
[00:18:27.780 --> 00:18:30.020]  是不可以被你介入的
[00:18:30.020 --> 00:18:32.300]  這個是我已經習慣了
[00:18:32.300 --> 00:18:35.700]  是我不願意去改變的一部份
[00:18:35.700 --> 00:18:37.420]  我們是否有一種這樣的反應
[00:18:37.420 --> 00:18:38.580]  因為我們其實是
[00:18:38.580 --> 00:18:40.780]  承認那部份是不理想的
[00:18:41.220 --> 00:18:42.940]  我們生命裡面有很多很多的雜質
[00:18:42.940 --> 00:18:44.980]  仍然有很多很多的缺點
[00:18:44.980 --> 00:18:47.300]  以致我們願意繼續
[00:18:47.300 --> 00:18:50.420]  去被主的話語去衝擊我們
[00:18:50.420 --> 00:18:51.540]  去提醒我們
[00:18:51.540 --> 00:18:55.860]  我們願意被祂的話語去干擾我們
[00:18:55.860 --> 00:18:59.980]  以致我們願意去回應上主對我們的挑戰
[00:18:59.980 --> 00:19:06.500]  我們是否真的確切地回顧我們所走的路
[00:19:06.500 --> 00:19:07.980]  我們肯定
[00:19:07.980 --> 00:19:11.100]  原來就好像那位被鬼附的人一樣
[00:19:11.940 --> 00:19:13.740]  主在我們的生命裡面
[00:19:13.740 --> 00:19:15.900]  是成就了大事
[00:19:15.900 --> 00:19:18.900]  是成就了大事
[00:19:18.900 --> 00:19:20.380]  很多人批評基督徒
[00:19:20.380 --> 00:19:22.500]  我們喜歡多說一個「做」
[00:19:22.500 --> 00:19:25.180]  原因可能是
[00:19:25.180 --> 00:19:27.500]  我們可能不是很覺得
[00:19:27.500 --> 00:19:29.420]  我們整個人生應該是要
[00:19:29.420 --> 00:19:31.780]  順服在上主的旨意裡面
[00:19:31.780 --> 00:19:34.740]  我們可能仍然帶著很多我們舊有的一些
[00:19:34.740 --> 00:19:37.180]  生命的一些規律
[00:19:37.180 --> 00:19:38.540]  一些的習慣
[00:19:38.540 --> 00:19:39.940]  一些的問題
[00:19:39.940 --> 00:19:41.980]  繼續去成為一個基督徒
[00:19:41.980 --> 00:19:46.860]  除非我們真的確切地承認
[00:19:46.860 --> 00:19:50.340]  我們成為基督徒是我們生命裡面一個
[00:19:50.340 --> 00:19:53.260]  很重要的一個轉捩點
[00:19:53.260 --> 00:19:57.860]  一個完全扭轉了我們人生方向的一個決定
[00:19:57.860 --> 00:20:00.260]  然後我們走在這條路上面
[00:20:00.260 --> 00:20:01.740]  我們承認
[00:20:01.740 --> 00:20:02.980]  我們所走的這條路
[00:20:02.980 --> 00:20:05.540]  就是我們見證我們生命去成就
[00:20:05.540 --> 00:20:08.540]  很多很多大事的一個決定
[00:20:09.180 --> 00:20:13.580]  否則我們不能夠帶著一份感恩的心
[00:20:13.580 --> 00:20:16.180]  我們不能夠去
[00:20:16.180 --> 00:20:19.740]  繼續地去回應上主對我們的挑戰
[00:20:19.740 --> 00:20:23.380]  去怎樣繼續地去干擾我們
[00:20:23.380 --> 00:20:28.780]  上主特別為加拉森被鬼賦予的人
[00:20:28.780 --> 00:20:30.180]  施行了一個神蹟
[00:20:30.180 --> 00:20:34.980]  將群鬼趕去二千頭豬身上
[00:20:35.660 --> 00:20:40.620]  這個是耶穌特別度身訂做給他的一個神蹟
[00:20:40.620 --> 00:20:45.940]  其實我相信在你的生命上面
[00:20:45.940 --> 00:20:47.460]  在我的生命上面
[00:20:47.460 --> 00:20:50.940]  我們都能夠見到上主對你和我
[00:20:50.940 --> 00:20:53.340]  所度身訂做的神蹟
[00:20:53.340 --> 00:20:57.180]  關鍵是我們願不願意
[00:20:57.180 --> 00:21:00.740]  去和我們的主去建立這份關係
[00:21:00.740 --> 00:21:04.700]  我們願不願意去開放我們的生命
[00:21:04.900 --> 00:21:06.500]  被主去干擾
[00:21:06.500 --> 00:21:09.500]  我們不是拒絕祂的干擾
[00:21:09.500 --> 00:21:12.180]  而是願意接受祂的干擾
[00:21:12.180 --> 00:21:14.700]  以至我們能夠不斷地去見證
[00:21:14.700 --> 00:21:18.220]  生命裏面繼續去成就的大事
[00:21:18.220 --> 00:21:21.580]  不可能是一件的大事
[00:21:21.580 --> 00:21:23.860]  我們的生命是一生之久
[00:21:23.860 --> 00:21:25.580]  走在這條道路上面
[00:21:25.580 --> 00:21:29.140]  我們是需要不斷地去檢視我們自己的生命
[00:21:29.140 --> 00:21:33.820]  以至我們能夠走在主的路上面
[00:21:33.820 --> 00:21:35.260]  跟隨祂的腳蹤
[00:21:35.260 --> 00:21:37.300]  被祂干擾
[00:21:37.300 --> 00:21:40.820]  一生之久
[00:21:40.820 --> 00:21:44.020]  上帝的干擾
[00:21:44.020 --> 00:21:45.420]  上帝的拆毀
[00:21:45.420 --> 00:21:46.900]  上帝的重建
[00:21:46.900 --> 00:21:48.700]  祂的改變
[00:21:48.700 --> 00:21:50.060]  祂的無造
[00:21:50.060 --> 00:21:51.620]  是不斷地發生的
[00:21:51.620 --> 00:21:55.500]  我們有時願意,有時不願意
[00:21:55.500 --> 00:21:58.580]  求主的靈不斷地提醒我們
[00:21:58.580 --> 00:22:02.140]  讓我們願意去開放我們的生命
[00:22:02.820 --> 00:22:05.140]  唯有我們願意開放我們的生命
[00:22:05.140 --> 00:22:07.140]  我們才能夠走在祂的路上面
[00:22:07.140 --> 00:22:10.820]  我們才能夠承認我們的生命
[00:22:10.820 --> 00:22:13.140]  就是主所成就的大事
[00:22:13.140 --> 00:22:16.980]  我們的信仰就是我們生命裏面的大事
[00:22:16.980 --> 00:22:19.380]  而不是可有可無
[00:22:19.380 --> 00:22:22.340]  在我們生命裏面一個邊緣的小事情
[00:22:22.340 --> 00:22:26.180]  沒錯,今天我們真的不能夠回答
[00:22:26.180 --> 00:22:28.700]  如果我沒有做一個基督徒的話
[00:22:28.700 --> 00:22:31.220]  今天的我會是一個怎樣的我
[00:22:31.820 --> 00:22:33.660]  我們不可能有一部時光機器
[00:22:33.660 --> 00:22:35.180]  回頭去看看
[00:22:35.180 --> 00:22:37.100]  然後做一個比較
[00:22:37.100 --> 00:22:40.860]  但是我們確實知道的是
[00:22:40.860 --> 00:22:43.180]  當我成為基督徒之後
[00:22:43.180 --> 00:22:45.180]  我走在一條怎樣的路上面
[00:22:45.180 --> 00:22:48.980]  然後我今天站在一個怎樣的位置上面
[00:22:48.980 --> 00:22:52.700]  我前面還可以走在一條怎樣的路上面
[00:22:52.700 --> 00:22:55.820]  願不願意繼續被主干擾我們
[00:22:55.820 --> 00:23:00.420]  在我們生命裏面去成就更多更多的大事
[00:23:01.500 --> 00:23:04.900]  以致我們生命的軌跡被改變
[00:23:04.900 --> 00:23:06.820]  主人是神學主人
[00:23:06.820 --> 00:23:08.220]  神學教育的目的
[00:23:08.220 --> 00:23:10.980]  其實也是幫助我們去認識我們自己的上帝
[00:23:10.980 --> 00:23:12.700]  認識我們的信仰
[00:23:12.700 --> 00:23:14.980]  其實也是認識我們自己
[00:23:14.980 --> 00:23:17.740]  認識我們在教會裏面的角色
[00:23:17.740 --> 00:23:21.220]  認識教會在社會在這個時代裏面的責任
[00:23:21.220 --> 00:23:25.420]  上帝會在不同的時代用不同的方式
[00:23:25.420 --> 00:23:28.300]  對我們每一個人作出不同的邀請
[00:23:29.220 --> 00:23:32.860]  用不同的可能,用不同的方法去干擾你
[00:23:32.860 --> 00:23:36.740]  當我們聽到上帝發出這個干擾的訊號的時候
[00:23:36.740 --> 00:23:40.060]  我們願不願意去回應上主的呼召
[00:23:40.060 --> 00:23:41.580]  對祂的挑戰呢?
[00:23:41.580 --> 00:23:45.820]  可能上帝挑戰你走一條全職侍奉的路
[00:23:45.820 --> 00:23:48.900]  好像我們的神學生
[00:23:48.900 --> 00:23:53.140]  或者好像冥恩堂的眾的牧者全都一樣
[00:23:53.140 --> 00:23:56.260]  他們走上一條不一樣的路
[00:23:57.260 --> 00:24:03.140]  但上帝也可以要求你留在你自己的崗位上
[00:24:03.140 --> 00:24:07.060]  繼續去面對你自己的位置
[00:24:07.060 --> 00:24:10.180]  我們需要的是更深的去認識
[00:24:10.180 --> 00:24:12.020]  更深的去裝備我們自己
[00:24:12.020 --> 00:24:14.820]  以致我們能夠更好地走這條人生的路
[00:24:14.820 --> 00:24:16.020]  這條信仰的路
[00:24:16.020 --> 00:24:20.460]  我們的上帝不斷地向我們發出邀請
[00:24:20.460 --> 00:24:23.140]  其實也是不斷地在干擾我們
[00:24:24.420 --> 00:24:29.660]  頂姐妹,今天你跟主耶穌之間有什麼關係呢?
[00:24:29.660 --> 00:24:31.500]  是毫不相干的
[00:24:31.500 --> 00:24:32.380]  雖然我們是一個基督徒
[00:24:32.380 --> 00:24:35.420]  但其實原來是毫不相干的關係
[00:24:35.420 --> 00:24:39.660]  還是其實我們肯定的、確切的承認
[00:24:39.660 --> 00:24:43.540]  我們走在我們的救主的生命
[00:24:43.540 --> 00:24:48.020]  走在祂的道路上呢?
[00:24:48.020 --> 00:24:50.580]  你跟主有什麼關係呢?
[00:24:50.580 --> 00:24:54.220]  問題可能更重要的是
[00:24:54.620 --> 00:24:59.020]  你的生命是否願意被上主干擾?
[00:24:59.020 --> 00:25:02.860]  你的生命是否願意被上主干擾?
[00:25:02.860 --> 00:25:07.540]  我們選擇成為格拉森地區的人一樣
[00:25:07.540 --> 00:25:09.620]  我們拒絕我們的生命被干擾
[00:25:09.620 --> 00:25:12.900]  繼續活在我們自己慣有的模式裡面
[00:25:12.900 --> 00:25:16.740]  一是我們願意被主干擾
[00:25:16.740 --> 00:25:19.420]  二是我們生命能夠見到
[00:25:19.420 --> 00:25:22.460]  能夠成就更多更多的大事
[00:25:22.460 --> 00:25:25.860]  然後我們就在上主給我們的位置上
[00:25:25.860 --> 00:25:28.420]  去述說、去傳講
[00:25:28.420 --> 00:25:32.260]  上主是我們生命所成就的大事
[00:25:32.260 --> 00:25:33.700]  阿門
