
[00:00:00.000 --> 00:00:02.000]  各位影子們新年平安
[00:18:51.000 --> 00:18:54.000]  查經班的餐會
[00:18:54.000 --> 00:18:59.000]  請我分享過去香港發生事件的問題
[00:18:59.000 --> 00:19:02.000]  去看我們怎樣了解
[00:19:02.000 --> 00:19:06.000]  一些所謂承認真理的立場
[00:19:06.000 --> 00:19:10.000]  看下去都有六十人
[00:19:10.000 --> 00:19:12.000]  有很多是律師背景
[00:19:12.000 --> 00:19:14.000]  其中一個我認得
[00:19:14.000 --> 00:19:16.000]  是一個西人
[00:19:16.000 --> 00:19:18.000]  中英聯合聲明
[00:19:18.000 --> 00:19:22.000]  是英方的一個外交官
[00:19:22.000 --> 00:19:24.000]  他旁邊坐著兩個
[00:19:24.000 --> 00:19:26.000]  似乎是律師背景的人
[00:19:26.000 --> 00:19:29.000]  他們問一些跟我意見不同的問題
[00:19:29.000 --> 00:19:33.000]  我覺得我都成功解答了他們的問題
[00:19:33.000 --> 00:19:34.000]  完了之後
[00:19:34.000 --> 00:19:36.000]  這個組織這個會的弟兄
[00:19:36.000 --> 00:19:38.000]  給我一個很鼓勵性的email
[00:19:38.000 --> 00:19:43.000]  他說絕大部分人覺得這個talk是extremely positive
[00:19:43.000 --> 00:19:46.000]  其中有一個人
[00:19:46.000 --> 00:19:52.000]  他是香港一個很尊貴的律師組織的主席
[00:19:52.000 --> 00:19:55.000]  寫了一個電郵給我
[00:19:55.000 --> 00:19:59.000]  他說要我寫有關這方面的文章
[00:19:59.000 --> 00:20:01.000]  而且他說
[00:20:01.000 --> 00:20:06.000]  我完全是認同你的分析和觀點
[00:20:06.000 --> 00:20:10.000]  也都很讚賞你那種勇氣
[00:20:10.000 --> 00:20:16.000]  他說我作為這個律師組織的一個領導人
[00:20:16.000 --> 00:20:21.000]  我今天正需要像你一樣的智慧和勇氣
[00:20:21.000 --> 00:20:23.000]  我覺得是一種honour
[00:20:23.000 --> 00:20:27.000]  接著禮拜五又收到另外一個電話
[00:20:27.000 --> 00:20:31.000]  一間大學哲學系的系主任打電話來
[00:20:31.000 --> 00:20:33.000]  這個教授跟我說
[00:20:33.000 --> 00:20:39.000]  聯合國的文教組織和他們大學會聯合辦一個
[00:20:39.000 --> 00:20:46.000]  各大宗教討論有關人權、社會責任的一個論壇
[00:20:46.000 --> 00:20:51.000]  他說我們找了你是基督教的發言人
[00:20:51.000 --> 00:20:53.000]  我說我何德何能
[00:20:53.000 --> 00:20:55.000]  怎麼可以代表基督教來講
[00:20:55.000 --> 00:20:58.000]  和其他不同的宗教來對話
[00:20:58.000 --> 00:21:02.000]  他說在前年我們觀察到
[00:21:02.000 --> 00:21:04.000]  你不單止是基督教界
[00:21:04.000 --> 00:21:09.000]  你是整個宗教界第一個發現
[00:21:09.000 --> 00:21:13.000]  是不贊成違法佔中這件事
[00:21:13.000 --> 00:21:18.000]  當時我們學校裏面很多人和你的觀點都不同
[00:21:18.000 --> 00:21:22.000]  不過你當時那個文章
[00:21:22.000 --> 00:21:25.000]  那個論述性的說理性很強
[00:21:25.000 --> 00:21:28.000]  而且你預見的那些問題
[00:21:28.000 --> 00:21:32.000]  全部中了、發生了
[00:21:32.000 --> 00:21:37.000]  因此我覺得你是一個有遠見的人
[00:21:37.000 --> 00:21:43.000]  我們找你和其他宗教的代表來討論人權的問題
[00:21:43.000 --> 00:21:45.000]  我覺得是一種安
[00:21:45.000 --> 00:21:48.000]  當一個人聽到神的聲音
[00:21:48.000 --> 00:21:52.000]  而且很清楚聖經的教導不是這樣的話
[00:21:52.000 --> 00:21:57.000]  無論你在潮流好像很多的聲音
[00:21:57.000 --> 00:21:59.000]  你沒有辦法是微小的聲音
[00:21:59.000 --> 00:22:01.000]  如果你堅持的話
[00:22:01.000 --> 00:22:06.000]  有一天不用等到上帝的面前
[00:22:06.000 --> 00:22:08.000]  上帝去評審
[00:22:08.000 --> 00:22:11.000]  而是歷史和那些人
[00:22:11.000 --> 00:22:16.000]  是會發現你所講的東西和你持守的立場
[00:22:16.000 --> 00:22:20.000]  是一個經得起時間考驗的立場
[00:22:20.000 --> 00:22:22.000]  但是問題是
[00:22:22.000 --> 00:22:23.000]  弟兄姊妹
[00:22:23.000 --> 00:22:24.000]  在那個環境裏面
[00:22:24.000 --> 00:22:27.000]  你有沒有那麼大的勇氣
[00:22:27.000 --> 00:22:29.000]  你有沒有那麼大的信心
[00:22:29.000 --> 00:22:33.000]  你對壓力那種承受的能力
[00:22:33.000 --> 00:22:36.000]  能不能夠去到這個地步
[00:22:36.000 --> 00:22:40.000]  除了耶穌基督是被殺的羔羊
[00:22:40.000 --> 00:22:42.000]  寶座的聖羔羊
[00:22:42.000 --> 00:22:45.000]  耶穌要我們做什麼呢
[00:22:45.000 --> 00:22:49.000]  我想第一祂不要我們做迷途的羔羊
[00:22:49.000 --> 00:22:51.000]  羊的本性是什麼
[00:22:51.000 --> 00:22:55.000]  就是橫梗、愚昧、盲從的
[00:22:55.000 --> 00:22:59.000]  如果你要殺死一群羊
[00:22:59.000 --> 00:23:05.000]  你將那隻頭羊引帶牠去到懸崖邊
[00:23:05.000 --> 00:23:06.000]  推牠下去
[00:23:06.000 --> 00:23:11.000]  其他的羊群的效應就一直下去
[00:23:11.000 --> 00:23:14.000]  牠是盲從去跟的
[00:23:14.000 --> 00:23:19.000]  我記得都有一些以前電視的新聞報導
[00:23:19.000 --> 00:23:22.000]  就講到有某間公司的新股票
[00:23:22.000 --> 00:23:25.000]  銀行有些新產品出來
[00:23:25.000 --> 00:23:28.000]  個個去排隊拿招股書
[00:23:28.000 --> 00:23:31.000]  買樓的那些介紹
[00:23:31.000 --> 00:23:33.000]  電視台的記者就訪問
[00:23:33.000 --> 00:23:36.000]  楊太為什麼你會排隊
[00:23:36.000 --> 00:23:37.000]  不知道
[00:23:37.000 --> 00:23:38.000]  買什麼都不知道
[00:23:38.000 --> 00:23:40.000]  為什麼你在這裡排隊
[00:23:40.000 --> 00:23:41.000]  那麼多人排
[00:23:41.000 --> 00:23:43.000]  香港人很精靈
[00:23:43.000 --> 00:23:45.000]  很多人排的地方當然沒有吃虧
[00:23:45.000 --> 00:23:47.000]  排了先拿到一份東西
[00:23:47.000 --> 00:23:49.000]  拿到籌先
[00:23:49.000 --> 00:23:51.000]  這個就很典型
[00:23:51.000 --> 00:23:53.000]  羊的一種特性
[00:23:53.000 --> 00:23:57.000]  就是從橫梗固執
[00:23:57.000 --> 00:24:00.000]  去到愚昧受騙
[00:24:00.000 --> 00:24:03.000]  盲目隨從
[00:24:03.000 --> 00:24:07.000]  真正的羊是聽主的聲音
[00:24:07.000 --> 00:24:11.000]  聽神的聲音
[00:24:11.000 --> 00:24:14.000]  我們不單止不要這些特性
[00:24:14.000 --> 00:24:17.000]  山羊和綿羊是很不同的
[00:24:17.000 --> 00:24:19.000]  一會兒我們再講
[00:24:19.000 --> 00:24:22.000]  主要我們不單止沒有這些
[00:24:22.000 --> 00:24:24.000]  還去學習主
[00:24:24.000 --> 00:24:27.000]  尋找那些失喪
[00:24:27.000 --> 00:24:28.000]  橫梗
[00:24:28.000 --> 00:24:29.000]  盲目
[00:24:29.000 --> 00:24:30.000]  偏行
[00:24:30.000 --> 00:24:32.000]  幾路的羊
[00:24:32.000 --> 00:24:37.000]  路加福音裡面第十五章有三失的比喻
[00:24:37.000 --> 00:24:38.000]  失什麼呢
[00:24:38.000 --> 00:24:39.000]  失羊
[00:24:39.000 --> 00:24:40.000]  失善
[00:24:40.000 --> 00:24:42.000]  失恥
[00:24:42.000 --> 00:24:44.000]  如果仔細去看
[00:24:44.000 --> 00:24:45.000]  三個比喻
[00:24:45.000 --> 00:24:47.000]  好像我們唱歌一樣
[00:24:47.000 --> 00:24:48.000]  Crescendo
[00:24:48.000 --> 00:24:52.000]  阿路就是增強音量
[00:24:52.000 --> 00:24:56.000]  或者是Accentrate那個張力
[00:24:56.000 --> 00:24:58.000]  失羊
[00:24:58.000 --> 00:25:00.000]  是多少隻不見了
[00:25:00.000 --> 00:25:01.000]  多少隻
[00:25:01.000 --> 00:25:03.000]  一百隻
[00:25:03.000 --> 00:25:05.000]  不見了一隻
[00:25:05.000 --> 00:25:08.000]  就是說那個失落率是1%
[00:25:08.000 --> 00:25:10.000]  失錢是多少個錢
[00:25:10.000 --> 00:25:13.000]  不見了多少個錢
[00:25:13.000 --> 00:25:15.000]  十個錢
[00:25:15.000 --> 00:25:17.000]  不見了一個錢
[00:25:17.000 --> 00:25:20.000]  就是那個失落率是10%
[00:25:20.000 --> 00:25:21.000]  好了
[00:25:21.000 --> 00:25:22.000]  失恥
[00:25:22.000 --> 00:25:25.000]  那個有錢人有多少個兒子
[00:25:25.000 --> 00:25:26.000]  兩個
[00:25:26.000 --> 00:25:29.000]  大兒子和浪子
[00:25:29.000 --> 00:25:30.000]  小兒子
[00:25:30.000 --> 00:25:32.000]  兩個有一個失落
[00:25:32.000 --> 00:25:33.000]  失落率是多少
[00:25:33.000 --> 00:25:35.000]  50%
[00:25:35.000 --> 00:25:40.000]  由1%到10%到50%
[00:25:40.000 --> 00:25:45.000]  由死物到有生命到有靈魂
[00:25:45.000 --> 00:25:47.000]  一路飆上去
[00:25:47.000 --> 00:25:50.000]  讓我們看到上帝所關注的
[00:25:50.000 --> 00:25:52.000]  連錢
[00:25:52.000 --> 00:25:53.000]  這些沒有生命
[00:25:53.000 --> 00:25:54.000]  連羊
[00:25:54.000 --> 00:25:56.000]  這些可以替代的東西
[00:25:56.000 --> 00:25:58.000]  他都關注
[00:25:58.000 --> 00:26:01.000]  何況是一個迴轉的義人
[00:26:01.000 --> 00:26:03.000]  所以聖經這裡說
[00:26:03.000 --> 00:26:05.000]  如果不見了的羊
[00:26:05.000 --> 00:26:06.000]  你找到都會回來
[00:26:06.000 --> 00:26:07.000]  很開心
[00:26:07.000 --> 00:26:09.000]  一個罪人的悔改
[00:26:09.000 --> 00:26:10.000]  在天上
[00:26:10.000 --> 00:26:14.000]  也要這樣為他歡喜
[00:26:14.000 --> 00:26:18.000]  甚至比99個不用悔改的義人
[00:26:18.000 --> 00:26:20.000]  更加大
[00:26:20.000 --> 00:26:22.000]  如果我們要學校主
[00:26:22.000 --> 00:26:25.000]  學校主做牧羊人
[00:26:25.000 --> 00:26:27.000]  學校主怎樣去做羊
[00:26:27.000 --> 00:26:28.000]  除了不好
[00:26:28.000 --> 00:26:29.000]  不還耿
[00:26:29.000 --> 00:26:30.000]  盲目
[00:26:30.000 --> 00:26:32.000]  和愚昧之外
[00:26:32.000 --> 00:26:35.000]  我們要去愛這些羊
[00:26:35.000 --> 00:26:38.000]  去帶領牠回到主的羊圈去
[00:26:38.000 --> 00:26:40.000]  第二
[00:26:40.000 --> 00:26:42.000]  我想我們基督徒要很緊要
[00:26:42.000 --> 00:26:44.000]  這個是涉及你的永恆
[00:26:44.000 --> 00:26:47.000]  要做一隻被分辨的綿羊
[00:26:47.000 --> 00:26:51.000]  在二世傑書第34章17節說到
[00:26:51.000 --> 00:26:55.000]  我必在羊與羊中間
[00:26:55.000 --> 00:26:58.000]  公綿羊與山羊中間
[00:26:58.000 --> 00:27:00.000]  施行判斷
[00:27:00.000 --> 00:27:03.000]  而馬體方第25章進一步
[00:27:03.000 --> 00:27:06.000]  來說到這個比喻
[00:27:06.000 --> 00:27:08.000]  在人子
[00:27:08.000 --> 00:27:10.000]  德榮耀和天使降臨
[00:27:10.000 --> 00:27:12.000]  坐在榮耀寶座上
[00:27:12.000 --> 00:27:14.000]  要審判的時候
[00:27:14.000 --> 00:27:16.000]  他將綿羊分在右邊
[00:27:16.000 --> 00:27:18.000]  成為義人
[00:27:18.000 --> 00:27:20.000]  將公羊分在左邊
[00:27:20.000 --> 00:27:23.000]  成為被棄絕的人
[00:27:23.000 --> 00:27:26.000]  在另外一篇經文說到
[00:27:26.000 --> 00:27:27.000]  有很多人說
[00:27:27.000 --> 00:27:29.000]  主啊我奉你的名
[00:27:29.000 --> 00:27:31.000]  治病趕鬼
[00:27:31.000 --> 00:27:33.000]  行神蹟歧視
[00:27:33.000 --> 00:27:36.000]  做了很多扶貧救藥的工作
[00:27:36.000 --> 00:27:38.000]  帶領了很多人信主
[00:27:38.000 --> 00:27:41.000]  為什麼我不可以進入神國
[00:27:41.000 --> 00:27:43.000]  我告訴大家
[00:27:43.000 --> 00:27:46.000]  不是說主啊主啊那些人
[00:27:46.000 --> 00:27:50.000]  甚至是一個為神帶領很多人信主的人
[00:27:50.000 --> 00:27:55.000]  到最後他自己能夠搞定自己
[00:27:55.000 --> 00:28:00.000]  這是一個非常非常嚴峻的警告
[00:28:00.000 --> 00:28:02.000]  在聖經裡面說
[00:28:02.000 --> 00:28:04.000]  假如你做很多的工作
[00:28:04.000 --> 00:28:06.000]  是草木和間
[00:28:06.000 --> 00:28:08.000]  而你生命裡面的實質
[00:28:08.000 --> 00:28:13.000]  你和神沒有因為聽道信道而行道的話
[00:28:13.000 --> 00:28:16.000]  你是那些主啊主啊的人
[00:28:16.000 --> 00:28:19.000]  你只不過仍然是一個山羊
[00:28:19.000 --> 00:28:22.000]  哪些是這個綿羊呢
[00:28:22.000 --> 00:28:26.000]  原來他聽道是全面的聽道理
[00:28:26.000 --> 00:28:28.000]  信道是全面的信道
[00:28:28.000 --> 00:28:31.000]  行道也是全面的行道
[00:28:31.000 --> 00:28:33.000]  就是那些什麼呢
[00:28:33.000 --> 00:28:36.000]  他說我餓了我渴了
[00:28:36.000 --> 00:28:38.000]  你給我吃給我喝
[00:28:38.000 --> 00:28:40.000]  我作客裡你留我住
[00:28:40.000 --> 00:28:42.000]  我赤身奴體你給我穿
[00:28:42.000 --> 00:28:44.000]  我病了你們看顧我
[00:28:44.000 --> 00:28:48.000]  我在監裡你們來看我
[00:28:48.000 --> 00:28:51.000]  特別以前的監獄和現在很不同
[00:28:51.000 --> 00:28:53.000]  以前的監獄呢
[00:28:53.000 --> 00:28:55.000]  第一有惡法
[00:28:55.000 --> 00:28:57.000]  真是惡法
[00:28:57.000 --> 00:29:00.000]  你看到法國大革命的時代
[00:29:00.000 --> 00:29:02.000]  為什麼會偷一條麵包
[00:29:02.000 --> 00:29:05.000]  要在獄裡面來做苦工這麼多年
[00:29:05.000 --> 00:29:07.000]  這個還不是惡法
[00:29:07.000 --> 00:29:09.000]  為什麼不弄一些綜援網啊
[00:29:09.000 --> 00:29:10.000]  好像澳門派錢
[00:29:10.000 --> 00:29:12.000]  就不會有人偷麵包了
[00:29:12.000 --> 00:29:14.000]  沒有這些東西的
[00:29:14.000 --> 00:29:18.000]  第二那時候莫須有
[00:29:18.000 --> 00:29:20.000]  沒有所謂人權法的
[00:29:20.000 --> 00:29:25.000]  如果在美國能夠控罪控得你進去
[00:29:25.000 --> 00:29:27.000]  也挺真實的
[00:29:27.000 --> 00:29:29.000]  因為有很多層的人權
[00:29:29.000 --> 00:29:32.000]  程序公義去保護你
[00:29:32.000 --> 00:29:35.000]  美國的監獄都不用怎麼探
[00:29:35.000 --> 00:29:37.000]  比你家還要漂亮
[00:29:37.000 --> 00:29:40.000]  私人電視健身房
[00:29:40.000 --> 00:29:42.000]  而且有冷氣的
[00:29:42.000 --> 00:29:45.000]  吃到那些人肥絲大隻的
[00:29:45.000 --> 00:29:48.000]  但是以前不是
[00:29:48.000 --> 00:29:50.000]  以前是崩墟的時代
[00:29:50.000 --> 00:29:54.000]  崩墟的媽媽和太太被人誣陷的時候
[00:29:54.000 --> 00:29:58.000]  一進去出來全身麻風
[00:29:58.000 --> 00:30:01.000]  在以前的監獄裡面
[00:30:01.000 --> 00:30:04.000]  如果你不死去出來
[00:30:04.000 --> 00:30:06.000]  都一身煞
[00:30:06.000 --> 00:30:08.000]  所以說在監獄裡面去探
[00:30:08.000 --> 00:30:10.000]  去關心去扶持
[00:30:10.000 --> 00:30:13.000]  是很不同的
[00:30:13.000 --> 00:30:16.000]  這些人真是在道理上
[00:30:16.000 --> 00:30:19.000]  實踐神所要求
[00:30:19.000 --> 00:30:23.000]  我剛才說到不是很多
[00:30:23.000 --> 00:30:26.000]  奉主的名做了很多事的人
[00:30:26.000 --> 00:30:29.000]  是一定得救
[00:30:29.000 --> 00:30:31.000]  最近有一個
[00:30:31.000 --> 00:30:33.000]  就是剛才那個七十幾歲
[00:30:33.000 --> 00:30:35.000]  老牧師跟我說
[00:30:35.000 --> 00:30:37.000]  人家溫哥華有牧師
[00:30:37.000 --> 00:30:39.000]  教會叫他退休
[00:30:39.000 --> 00:30:42.000]  他去人權會告他
[00:30:42.000 --> 00:30:45.000]  而且贏了有一百萬的加幣
[00:30:45.000 --> 00:30:47.000]  如果這樣就糟糕了
[00:30:47.000 --> 00:30:49.000]  一百萬加幣
[00:30:49.000 --> 00:30:51.000]  我不知道他有多少會友
[00:30:51.000 --> 00:30:53.000]  如果有限公司
[00:30:53.000 --> 00:30:56.000]  你們現在要收特別奉獻
[00:30:56.000 --> 00:30:58.000]  不是做宣教工作
[00:30:58.000 --> 00:31:00.000]  是給罰款的
[00:31:00.000 --> 00:31:03.000]  突然之間全體的會友退會籍
[00:31:03.000 --> 00:31:04.000]  那誰給呢
[00:31:04.000 --> 00:31:05.000]  不是執事給
[00:31:05.000 --> 00:31:07.000]  執事做法人
[00:31:07.000 --> 00:31:09.000]  簽了下去
[00:31:09.000 --> 00:31:11.000]  那個牧師這樣跟我說
[00:31:11.000 --> 00:31:14.000]  其實這個人我認識了四十年
[00:31:14.000 --> 00:31:17.000]  而事實上傳到安立那天
[00:31:17.000 --> 00:31:21.000]  訓練的院長也用這個例子來說
[00:31:21.000 --> 00:31:24.000]  一個人在香港某間哨學院做院長
[00:31:24.000 --> 00:31:27.000]  在香港一間大教會做牧師
[00:31:27.000 --> 00:31:29.000]  都不是很成功
[00:31:29.000 --> 00:31:32.000]  然後退休去到溫哥華
[00:31:32.000 --> 00:31:33.000]  在這個教會
[00:31:33.000 --> 00:31:34.000]  這個教會呢
[00:31:34.000 --> 00:31:37.000]  在他做到一個適合退休年紀
[00:31:37.000 --> 00:31:39.000]  他應該比我大一截
[00:31:39.000 --> 00:31:41.000]  就說你都要考慮退休了
[00:31:41.000 --> 00:31:43.000]  他就根據這句話
[00:31:43.000 --> 00:31:47.000]  去這個人權的組織裏面成功
[00:31:47.000 --> 00:31:48.000]  告到教會
[00:31:48.000 --> 00:31:50.000]  在初審成功
[00:31:50.000 --> 00:31:52.000]  現在還要計
[00:31:52.000 --> 00:31:54.000]  就說究竟他在幾時
[00:31:54.000 --> 00:31:57.000]  是不是滑角這樣來還是怎樣
[00:31:57.000 --> 00:31:59.000]  那個牧師跟我這樣說
[00:31:59.000 --> 00:32:01.000]  我真是無言以對對著你
[00:32:01.000 --> 00:32:04.000]  我問這個七十幾歲的老牧師
[00:32:04.000 --> 00:32:08.000]  你覺得這個人還可不可以做牧師
[00:32:10.000 --> 00:32:14.000]  你覺得這個人還配不配做牧師
[00:32:14.000 --> 00:32:18.000]  你覺得他那一百萬用不用得完
[00:32:18.000 --> 00:32:20.000]  肯用不完
[00:32:20.000 --> 00:32:24.000]  人活著不單靠食物
[00:32:24.000 --> 00:32:26.000]  拿了那一百萬來做甚麼呢
[00:32:26.000 --> 00:32:28.000]  真是窮得剩錢
[00:32:28.000 --> 00:32:30.000]  你所有的一生人
[00:32:30.000 --> 00:32:32.000]  所有的聲譽
[00:32:32.000 --> 00:32:34.000]  所有東西都沒有了
[00:32:34.000 --> 00:32:37.000]  舉一個這樣的例子是很不恰當
[00:32:37.000 --> 00:32:42.000]  但我要說不是所有說主呀主呀的人
[00:32:42.000 --> 00:32:46.000]  將來在神面前一定成為綿羊
[00:32:46.000 --> 00:32:50.000]  甚至一些醫病趕鬼神行即歧視
[00:32:50.000 --> 00:32:52.000]  叫很多人信主的人
[00:32:52.000 --> 00:32:55.000]  如果他個人的生命
[00:32:55.000 --> 00:32:58.000]  是未經歷過主的道理的改變
[00:32:58.000 --> 00:33:00.000]  而肯去行的話
[00:33:00.000 --> 00:33:03.000]  他不是比別人
[00:33:03.000 --> 00:33:05.000]  又更優先
[00:33:05.000 --> 00:33:06.000]  所以弟兄姊妹
[00:33:06.000 --> 00:33:11.000]  這是一個很嚴厲的警告和提醒
[00:33:11.000 --> 00:33:13.000]  我們要畢生追求
[00:33:13.000 --> 00:33:15.000]  除了信服神
[00:33:15.000 --> 00:33:16.000]  聽神聲音
[00:33:16.000 --> 00:33:19.000]  學習主耶穌為honour來活
[00:33:19.000 --> 00:33:22.000]  為honour來死之外
[00:33:22.000 --> 00:33:24.000]  我們不要做迷途的羔羊
[00:33:24.000 --> 00:33:30.000]  還要追求將來被主分別成為
[00:33:30.000 --> 00:33:34.000]  在右邊的義人和綿羊
[00:33:34.000 --> 00:33:36.000]  我們要學習主
[00:33:36.000 --> 00:33:40.000]  來做聽道、信道、行道的人
[00:33:40.000 --> 00:33:43.000]  有時候我們聽道理都會偏的
[00:33:43.000 --> 00:33:46.000]  就是這個道理很中聽
[00:33:46.000 --> 00:33:48.000]  我認同了
[00:33:48.000 --> 00:33:52.000]  其他的99%不中聽的
[00:33:52.000 --> 00:33:53.000]  cut了去
[00:33:53.000 --> 00:33:55.000]  好像剪接一樣
[00:33:55.000 --> 00:33:58.000]  或者有些是中聽的
[00:33:58.000 --> 00:34:00.000]  我只要信這部份
[00:34:00.000 --> 00:34:02.000]  其他我不信的
[00:34:02.000 --> 00:34:04.000]  或者我要行這部份
[00:34:04.000 --> 00:34:05.000]  這部份我行得通
[00:34:05.000 --> 00:34:07.000]  行不通的我放在一邊
[00:34:07.000 --> 00:34:10.000]  就好像你有偏食症一樣
[00:34:10.000 --> 00:34:13.000]  神要我們全面去聽
[00:34:13.000 --> 00:34:15.000]  而且快快去聽
[00:34:15.000 --> 00:34:17.000]  全面去信
[00:34:17.000 --> 00:34:20.000]  還有很火速去回應
[00:34:20.000 --> 00:34:21.000]  去接受
[00:34:21.000 --> 00:34:24.000]  還要徹底行道
[00:34:24.000 --> 00:34:25.000]  唯有這樣
[00:34:25.000 --> 00:34:29.000]  我們才不會被分去左邊成為山羊
[00:34:29.000 --> 00:34:33.000]  我們才能成為一隻綿羊
[00:34:33.000 --> 00:34:35.000]  山羊很喜歡爬高
[00:34:35.000 --> 00:34:36.000]  很有趣
[00:34:36.000 --> 00:34:38.000]  有一次我在美國開車
[00:34:38.000 --> 00:34:40.000]  要去一個地方
[00:34:40.000 --> 00:34:42.000]  中途在一個農場
[00:34:42.000 --> 00:34:44.000]  是一個加油站
[00:34:44.000 --> 00:34:45.000]  停下來
[00:34:45.000 --> 00:34:47.000]  他後面養了一群羊
[00:34:47.000 --> 00:34:50.000]  有些綿羊有些山羊
[00:34:50.000 --> 00:34:52.000]  綿羊是很乖的
[00:34:52.000 --> 00:34:53.000]  在地下
[00:34:53.000 --> 00:34:54.000]  山羊就很有趣
[00:34:54.000 --> 00:34:56.000]  見高就爬
[00:34:56.000 --> 00:34:59.000]  好像國家地理雜誌的電影一樣
[00:34:59.000 --> 00:35:02.000]  牠一翹臂都會爬上去
[00:35:02.000 --> 00:35:04.000]  假如有一張椅子
[00:35:04.000 --> 00:35:05.000]  牠會站在那張椅子上
[00:35:05.000 --> 00:35:07.000]  假如有這裡站在那裡
[00:35:07.000 --> 00:35:08.000]  假如有這裡那麼高
[00:35:08.000 --> 00:35:09.000]  牠會站在那裡
[00:35:09.000 --> 00:35:10.000]  我不是山羊
[00:35:10.000 --> 00:35:12.000]  牠會站在那裡
[00:35:12.000 --> 00:35:13.000]  這樣
[00:35:13.000 --> 00:35:14.000]  看著
[00:35:14.000 --> 00:35:15.000]  牠很喜歡高
[00:35:15.000 --> 00:35:17.000]  很喜歡被人看著
[00:35:17.000 --> 00:35:18.000]  這樣
[00:35:18.000 --> 00:35:20.000]  最近我發現電視台
[00:35:20.000 --> 00:35:22.000]  有一個頻道也很好看
[00:35:22.000 --> 00:35:24.000]  RHK31
[00:35:24.000 --> 00:35:26.000]  是香港電台
[00:35:26.000 --> 00:35:30.000]  但是播放很多國內CCTV的Documentary
[00:35:30.000 --> 00:35:32.000]  Wild China
[00:35:32.000 --> 00:35:35.000]  講中亞絲綢之路
[00:35:35.000 --> 00:35:38.000]  講這些山西大同那個地方
[00:35:38.000 --> 00:35:41.000]  那些山羊的分佈
[00:35:41.000 --> 00:35:43.000]  壯齡是怎樣
[00:35:43.000 --> 00:35:45.000]  這些相當好的節目
[00:35:45.000 --> 00:35:49.000]  他講到那些人在直昇機一直拍
[00:35:49.000 --> 00:35:53.000]  他整個從山腳沿著斜坡翹臂
[00:35:53.000 --> 00:35:57.000]  那個山羊可以毫不閃提
[00:35:57.000 --> 00:35:59.000]  跑到山頂
[00:35:59.000 --> 00:36:01.000]  聽起來很厲害
[00:36:01.000 --> 00:36:03.000]  但是在舊約聖經
[00:36:03.000 --> 00:36:06.000]  就將公山羊代表邪惡
[00:36:06.000 --> 00:36:08.000]  山羊代表邪惡
[00:36:08.000 --> 00:36:12.000]  還有將綿羊代表異人
[00:36:12.000 --> 00:36:13.000]  為什麼呢
[00:36:13.000 --> 00:36:14.000]  可能這個綿羊
[00:36:14.000 --> 00:36:17.000]  那種好像以太師所講
[00:36:17.000 --> 00:36:20.000]  如在子無人手下
[00:36:20.000 --> 00:36:24.000]  情脈無聲那種溫順
[00:36:24.000 --> 00:36:27.000]  還有他作為憲制的代表
[00:36:27.000 --> 00:36:32.000]  使他在象徵上代表異人
[00:36:32.000 --> 00:36:34.000]  兄弟姐妹
[00:36:34.000 --> 00:36:36.000]  如果我們要做主的羊
[00:36:36.000 --> 00:36:39.000]  我們要跟隨主的腳蹤
[00:36:39.000 --> 00:36:42.000]  還有聽主的聲音
[00:36:42.000 --> 00:36:46.000]  怎樣去聽和辨別主的聲音呢
[00:36:46.000 --> 00:36:47.000]  我覺得有幾方面
[00:36:47.000 --> 00:36:51.000]  第一 你全面去查考讀聖經
[00:36:51.000 --> 00:36:54.000]  可能有時包括吳牧師在內
[00:36:54.000 --> 00:36:57.000]  講的話可能有些地方
[00:36:57.000 --> 00:36:59.000]  會跟聖經有違背
[00:36:59.000 --> 00:37:00.000]  或者不全面
[00:37:00.000 --> 00:37:02.000]  假如有一天我是這樣的話
[00:37:02.000 --> 00:37:05.000]  麻煩你挑戰我
[00:37:05.000 --> 00:37:07.000]  怎樣去分辨呢
[00:37:07.000 --> 00:37:09.000]  不是靠那個牧師講到
[00:37:09.000 --> 00:37:11.000]  他的大聲小聲
[00:37:11.000 --> 00:37:13.000]  抑揚動作怎樣
[00:37:13.000 --> 00:37:16.000]  而是你好好去查考聖經
[00:37:16.000 --> 00:37:18.000]  對聖經有一個基本認識
[00:37:18.000 --> 00:37:20.000]  然後你去聽的時候
[00:37:20.000 --> 00:37:23.000]  發現和你認識的東西
[00:37:23.000 --> 00:37:26.000]  你認識的東西相同
[00:37:26.000 --> 00:37:30.000]  那你就能夠辨別到聖音
[00:37:30.000 --> 00:37:33.000]  還有聖靈在你心裡的內政
[00:37:33.000 --> 00:37:36.000]  也幫助你去明白神的旨意
[00:37:36.000 --> 00:37:39.000]  和聽這個聲音
[00:37:39.000 --> 00:37:43.000]  總之新歌443首耶穌的腳蹤
[00:37:43.000 --> 00:37:46.000]  亦都是講羊怎樣去跟隨主
[00:37:46.000 --> 00:37:52.000]  主領我越過高山深谷
[00:37:52.000 --> 00:37:57.000]  尋找亡羊或領我到西羅亞池邊
[00:37:57.000 --> 00:37:59.000]  撫養治傷
[00:37:59.000 --> 00:38:03.000]  耶穌的腳蹤使我道路光明
[00:38:03.000 --> 00:38:06.000]  我們跟隨耶穌的腳蹤
[00:38:06.000 --> 00:38:08.000]  憑祂帶領
[00:38:08.000 --> 00:38:09.000]  你們看不到
