
[00:00:00.000 --> 00:00:07.520]  阿里路亞 今天是最後一次的2023年聚會
[00:21:03.160 --> 00:21:03.960]  公益的冠冕
[00:21:03.960 --> 00:21:06.240]  冠冕代表什麼
[00:21:06.240 --> 00:21:09.440]  代表著做王
[00:21:09.440 --> 00:21:10.440]  所以保羅常常說
[00:21:10.440 --> 00:21:13.200]  將來有一天我們與主同做王的意思
[00:21:13.200 --> 00:21:15.040]  跟冠冕的意思是一樣的
[00:21:15.040 --> 00:21:17.560]  他說有一天那個公益的冠冕
[00:21:17.560 --> 00:21:19.760]  也就是主的那個得勝者
[00:21:19.760 --> 00:21:22.280]  那個做王的那個position
[00:21:22.280 --> 00:21:23.480]  我會得著
[00:21:23.480 --> 00:21:25.920]  我要跟主一同坐在寶座上面
[00:21:25.920 --> 00:21:29.400]  一同的來審判
[00:21:29.400 --> 00:21:31.960]  他一同做王掌權
[00:21:31.960 --> 00:21:34.920]  但是保羅說這樣子的冠冕
[00:21:34.920 --> 00:21:36.200]  不是只有給他
[00:21:36.200 --> 00:21:38.960]  也給誰呢
[00:21:38.960 --> 00:21:42.680]  也給誰
[00:21:42.680 --> 00:21:47.080]  也給凡愛慕他顯現的人
[00:21:47.080 --> 00:21:51.000]  千秋之輩你愛慕主顯現嗎
[00:21:51.000 --> 00:21:52.600]  你愛慕
[00:21:52.600 --> 00:21:53.640]  什麼時候主顯現
[00:21:53.640 --> 00:21:56.120]  這裡在講什麼
[00:21:56.120 --> 00:21:58.720]  講到主耶穌要再來
[00:21:58.720 --> 00:22:01.320]  千秋之輩你愛慕主再來嗎
[00:22:01.320 --> 00:22:03.680]  有沒有
[00:22:03.680 --> 00:22:11.080]  有沒有說主啊 巴不得你快來
[00:22:11.080 --> 00:22:12.920]  我就講以前
[00:22:12.920 --> 00:22:14.920]  考試實在太重了
[00:22:14.920 --> 00:22:15.920]  工作壓力
[00:22:15.920 --> 00:22:19.160]  功課實在壓力太大了
[00:22:19.160 --> 00:22:26.000]  結構力學 流體力學 土壤工程
[00:22:26.000 --> 00:22:27.320]  我都現在回想起來
[00:22:27.320 --> 00:22:31.760]  有時候晚上做夢都會嚇醒
[00:22:31.760 --> 00:22:34.280]  真的 我不知道怎麼過來的
[00:22:34.280 --> 00:22:36.160]  我是一個文人
[00:22:36.160 --> 00:22:45.720]  怎麼去選了這些理工科呢
[00:22:45.720 --> 00:22:49.160]  所以那時候真是到一個地步就說主啊
[00:22:49.160 --> 00:22:50.040]  但我們不是說
[00:22:50.040 --> 00:22:53.080]  那時候還沒有愛主到這個地步
[00:22:53.080 --> 00:22:54.680]  就說主啊
[00:22:54.680 --> 00:23:01.200]  希望世界大戰趕快來
[00:23:01.200 --> 00:23:02.480]  真的搞不清楚狀況
[00:23:02.480 --> 00:23:04.520]  世界大戰來了之後
[00:23:04.520 --> 00:23:06.120]  其實也沒什麼好
[00:23:06.120 --> 00:23:07.640]  也沒什麼
[00:23:07.640 --> 00:23:13.000]  通通男生都要去當兵的
[00:23:13.000 --> 00:23:14.000]  千秋之輩
[00:23:14.000 --> 00:23:18.280]  如果我說主啊 我約你快來
[00:23:18.280 --> 00:23:19.680]  保羅說
[00:23:19.680 --> 00:23:24.880]  主也要把這公義的冠冕賞賜給你
[00:23:24.880 --> 00:23:27.720]  因為這是一個愛慕主來的人
[00:23:27.720 --> 00:23:30.680]  真是一個愛主的人
[00:23:30.680 --> 00:23:32.440]  千秋之輩
[00:23:32.440 --> 00:23:35.880]  所以保羅在這裡對雅基布的勉勵
[00:23:35.880 --> 00:23:38.800]  提醒也是對我們每一個神的兒女
[00:23:38.800 --> 00:23:39.760]  甚至我可以說
[00:23:39.760 --> 00:23:42.480]  今天就算你今天還沒有信耶穌
[00:23:42.480 --> 00:23:45.800]  這一個也是今天我們非常需要的
[00:23:45.800 --> 00:23:48.640]  對我們的提醒
[00:23:48.640 --> 00:23:52.360]  忠心到底
[00:23:52.360 --> 00:23:56.000]  Faithful to the end
[00:23:56.000 --> 00:23:57.280]  千秋之輩
[00:23:57.280 --> 00:24:00.080]  這個世界你可以看見
[00:24:00.080 --> 00:24:02.840]  是一個沒有忠心
[00:24:02.840 --> 00:24:11.000]  沒有到底不能夠尾聲的一個時代 是嗎
[00:24:11.000 --> 00:24:13.840]  我很喜歡剛才我唱的那首歌
[00:24:13.840 --> 00:24:21.520]  直到主耶穌再來的時候
[00:24:21.520 --> 00:24:25.280]  這首歌是一首韓國詩歌
[00:24:25.280 --> 00:24:29.520]  我們以前常常唱這首歌
[00:24:29.520 --> 00:24:35.160]  它提到說直到主耶穌再來的時候
[00:24:35.160 --> 00:24:37.360]  我要走施鳳的道路
[00:24:37.360 --> 00:24:39.160]  窄的門窄的路
[00:24:39.160 --> 00:24:42.600]  背起我的十字架
[00:24:42.600 --> 00:24:44.040]  特別我很喜歡唱到副歌
[00:24:44.040 --> 00:24:47.800]  他說當我走完施鳳的道路
[00:24:47.800 --> 00:24:49.400]  我必看見主的榮光
[00:24:49.400 --> 00:24:50.600]  榮耀的主耶穌
[00:24:50.600 --> 00:24:53.600]  他必歡喜迎接我
[00:24:53.600 --> 00:24:55.320]  Amen
[00:24:55.320 --> 00:24:56.360]  那只有愛主的人
[00:24:56.360 --> 00:24:57.800]  那只有在施鳳主的人
[00:24:57.800 --> 00:24:59.640]  才能夠體會這句話的
[00:24:59.640 --> 00:25:01.440]  如果你只是來來去去會
[00:25:01.440 --> 00:25:02.520]  你根本也不服侍
[00:25:02.520 --> 00:25:04.880]  也不參與在教會的任何的施鳳裡面
[00:25:04.880 --> 00:25:09.520]  你沒有辦法體會和聖經很多的真理
[00:25:09.520 --> 00:25:10.760]  主耶穌再來不來
[00:25:10.760 --> 00:25:13.160]  跟你覺得沒有什麼關係
[00:25:13.160 --> 00:25:15.800]  可是凡是愛慕主的人
[00:25:15.800 --> 00:25:17.480]  一定渴慕主的再來
[00:25:17.480 --> 00:25:20.560]  Amen
[00:25:20.560 --> 00:25:25.080]  所以還有另外一首歌
[00:25:25.080 --> 00:25:26.480]  也是韓國歌
[00:25:26.480 --> 00:25:30.640]  叫忠心順福歌
[00:25:30.640 --> 00:25:35.560]  這首歌是韓國的一個宣教士
[00:25:35.560 --> 00:25:37.560]  叫做何用仁牧師
[00:25:37.560 --> 00:25:39.280]  他在台灣帶
[00:25:39.280 --> 00:25:41.600]  我記得那時候他在台灣帶
[00:25:41.600 --> 00:25:46.280]  敬拜讚美的節慶聚會
[00:25:46.280 --> 00:25:47.920]  每一次唱這首歌的時候
[00:25:47.920 --> 00:25:50.920]  哇 他就呼召
[00:25:50.920 --> 00:25:54.600]  許多的人就這樣子湧上台前
[00:25:54.600 --> 00:25:59.400]  哭著把自己奉獻給神
[00:25:59.400 --> 00:26:05.920]  你無論去哪裡
[00:26:05.920 --> 00:26:11.480]  都要忠心
[00:26:11.480 --> 00:26:18.040]  你無論去哪裡
[00:26:18.040 --> 00:26:22.040]  都要順福
[00:26:22.040 --> 00:26:25.440]  這首歌就很簡單 忠心順福
[00:26:25.440 --> 00:26:26.800]  其實我更喜歡那個歌詞
[00:26:26.800 --> 00:26:31.040]  因為它這是韓國話翻成中文的
[00:26:31.040 --> 00:26:32.720]  我覺得更貼切的是就是說
[00:26:32.720 --> 00:26:38.440]  你無論去哪裡都要順福
[00:26:38.440 --> 00:26:42.080]  你無論在哪裡都要什麼
[00:26:42.080 --> 00:26:45.160]  忠心
[00:26:45.160 --> 00:26:48.480]  這也是我自己一生我渴望
[00:26:48.480 --> 00:26:51.960]  也是成為我自己服侍的原則
[00:26:51.960 --> 00:26:55.560]  無論主帶我到哪裡
[00:26:55.560 --> 00:26:58.880]  無論我在哪裡
[00:26:58.880 --> 00:27:06.480]  我就要做一個忠心服侍住的人
[00:27:06.480 --> 00:27:09.840]  忠心 特別忠心到底
[00:27:09.840 --> 00:27:11.760]  在今天這一個世代
[00:27:11.760 --> 00:27:13.680]  其實真是不容易
[00:27:13.680 --> 00:27:17.080]  上次我們提到婚姻 是不是
[00:27:17.080 --> 00:27:29.240]  婚姻 全世界的離婚率
[00:27:29.240 --> 00:27:31.160]  有一個分析它分析出來說
[00:27:31.160 --> 00:27:35.800]  全世界離婚這個原因
[00:27:35.800 --> 00:27:38.080]  到底什麼原因會離婚呢
[00:27:38.080 --> 00:27:42.880]  The number one reason是什麼
[00:27:42.880 --> 00:27:47.160]  紅色把它圈起來
[00:27:47.160 --> 00:27:50.080]  Lack of commitment
[00:27:50.080 --> 00:27:54.280]  簡單的說就是缺乏尾聲
[00:27:54.280 --> 00:27:57.920]  這是什麼意思
[00:27:57.920 --> 00:28:00.920]  這個統計裡面
[00:28:00.920 --> 00:28:04.800]  其實你可以看見
[00:28:04.800 --> 00:28:08.320]  有另外一個統計把它放成第二個
[00:28:08.320 --> 00:28:14.000]  第二個粉紅色的是什麼
[00:28:14.000 --> 00:28:22.640]  粉紅色的就是不忠
[00:28:22.640 --> 00:28:25.560]  所以換句話說
[00:28:25.560 --> 00:28:28.840]  離婚的第一個原因是缺乏尾聲
[00:28:28.840 --> 00:28:32.360]  離婚第二高的原因是不忠
[00:28:32.360 --> 00:28:34.840]  都跟這個有關係
[00:28:34.840 --> 00:28:41.800]  也就是對婚姻沒有忠心
[00:28:41.800 --> 00:28:44.480]  你看也許我就解釋了
[00:28:44.480 --> 00:28:48.520]  剛才我看到的另外一個統計數字
[00:28:48.520 --> 00:28:56.160]  它把第二個不忠算出來是第二高的原因
[00:28:56.160 --> 00:29:00.880]  這裡是把這第二個是所謂的經常的吵架
[00:29:00.880 --> 00:29:02.160]  現在你會怎麼樣
[00:29:02.160 --> 00:29:04.240]  所以你會發現在婚姻當中
[00:29:04.240 --> 00:29:05.480]  這個不是只有美國
[00:29:05.480 --> 00:29:07.560]  這是全世界一個普遍的情況
[00:29:07.560 --> 00:29:11.040]  就是說為什麼今天的婚姻這麼容易就破裂了
[00:29:11.040 --> 00:29:14.680]  因為對婚姻沒有尾聲
[00:29:14.680 --> 00:29:18.520]  跟你旁邊說你要尾聲
[00:29:18.520 --> 00:29:24.000]  如果結婚跟他說你要尾聲你的婚姻
[00:29:24.000 --> 00:29:27.600]  親愛的女士們
[00:29:27.600 --> 00:29:30.440]  因為太多的離婚
[00:29:30.440 --> 00:29:35.640]  造成今天很多的年輕人他也不願意結婚
[00:29:35.640 --> 00:29:38.560]  他也不願意尾聲在婚姻裡面
[00:29:38.560 --> 00:29:40.560]  他覺得我聽到看到
[00:29:40.560 --> 00:29:42.880]  甚至我自己的父母親都如此
[00:29:42.880 --> 00:29:48.440]  婚姻這一張證書有什麼樣子可以保證嗎
[00:29:48.440 --> 00:29:50.880]  為什麼需要有一張證書呢
[00:29:50.880 --> 00:29:53.240]  我們相愛就好了
[00:29:53.240 --> 00:29:55.560]  有沒有道理
[00:29:55.560 --> 00:29:58.040]  親愛的女士們
[00:29:58.040 --> 00:30:02.720]  如果結婚之前你都不能夠對這個婚姻有這個保證
[00:30:02.720 --> 00:30:06.680]  請問我能夠相信你嗎
[00:30:06.680 --> 00:30:08.640]  我記得我剛剛出來服侍的時候
[00:30:08.640 --> 00:30:10.600]  自己都還單身
[00:30:10.600 --> 00:30:13.560]  但是我就必須要去輔導
[00:30:13.560 --> 00:30:18.560]  幫助那些要準備進入婚姻的這些殃而道
[00:30:18.560 --> 00:30:24.000]  去替他們做婚前輔導
[00:30:24.000 --> 00:30:31.240]  我就去看婚前輔導書把它拿來自己研究
[00:30:31.240 --> 00:30:35.960]  有一次有一對年輕人他們要到我這邊來
[00:30:35.960 --> 00:30:38.120]  要接受婚前輔導
[00:30:38.120 --> 00:30:42.800]  第一課我通常都會談婚姻的意義
[00:30:42.800 --> 00:30:44.600]  從《創世紀》裡面講婚姻的意義
[00:30:44.600 --> 00:30:49.440]  然後就提到婚姻是一個尾聲
[00:30:49.440 --> 00:30:51.560]  好了很簡單對不對
[00:30:51.560 --> 00:30:52.800]  我就問他們了
[00:30:52.800 --> 00:30:54.480]  姐妹沒問題姐妹是很愛祖
[00:30:54.480 --> 00:30:56.920]  姐妹是我們當時候的父小族長
[00:30:56.920 --> 00:30:58.320]  所以他是很愛祖的
[00:30:58.320 --> 00:31:00.880]  人長得又漂亮又高
[00:31:00.880 --> 00:31:04.120]  所以這個男生是追他追到教會來
[00:31:04.120 --> 00:31:07.680]  一次累積之後就從此來教會了
[00:31:07.680 --> 00:31:09.680]  就一直追著他跟著他
[00:31:09.680 --> 00:31:13.160]  然後半年之後就聽說他就跟他求婚了
[00:31:13.160 --> 00:31:15.600]  所以他們交了半年之後來找我婚前輔導
[00:31:15.600 --> 00:31:16.520]  我就問這個男生
[00:31:16.520 --> 00:31:18.160]  我說聖經上告訴我們說
[00:31:18.160 --> 00:31:21.040]  這個婚姻你看上帝配合的人不可分開對不對
[00:31:21.040 --> 00:31:22.440]  聖經是《創世紀》講的
[00:31:22.440 --> 00:31:23.560]  我講完之後就說
[00:31:23.560 --> 00:31:26.840]  我說那你自己可不可以告訴我
[00:31:26.840 --> 00:31:30.600]  對你來講如果你跟這個姐妹結婚
[00:31:30.600 --> 00:31:35.080]  你是不是能夠保證你能夠尾聲在這個婚姻
[00:31:35.080 --> 00:31:39.000]  你以後不會離婚這樣
[00:31:39.000 --> 00:31:43.560]  這個人也太誠實了
[00:31:43.560 --> 00:31:45.720]  也很appreciate他很誠實
[00:31:45.720 --> 00:31:48.360]  他說他想了一下
[00:31:48.360 --> 00:31:52.960]  他說這個我沒有辦法保證你
[00:31:52.960 --> 00:31:58.440]  他以後的事情誰能夠知道
[00:31:58.440 --> 00:32:01.400]  我一聽我沒有臉綠
[00:32:01.400 --> 00:32:07.360]  是那個姐妹臉都綠了
[00:32:07.360 --> 00:32:11.600]  所以你知道後面結果是什麼嗎
[00:32:11.600 --> 00:32:14.480]  他第一刻就不合格了
[00:32:14.480 --> 00:32:17.440]  就被我fire掉了
[00:32:17.440 --> 00:32:19.920]  後來他去找了另外一個牧師做婚前輔導
[00:32:19.920 --> 00:32:25.160]  然後幫他證婚
[00:32:25.160 --> 00:32:29.440]  後來這個姐妹真的很辛苦
[00:32:29.440 --> 00:32:32.160]  這個人結了婚之後
[00:32:32.160 --> 00:32:36.000]  逐日聚會也都不來了
[00:32:36.000 --> 00:32:38.480]  已經達到目的了
[00:32:38.480 --> 00:32:43.760]  好像大概可能經過了十多年吧
[00:32:43.760 --> 00:32:49.760]  總算這個先生才回到教會來
[00:32:49.760 --> 00:32:51.680]  可是就有這麼長的時間
[00:32:51.680 --> 00:32:53.840]  這姐妹一個人帶著孩子
[00:32:53.840 --> 00:33:00.680]  每個禮拜天自己一個人帶著孩子到教會來
[00:33:00.680 --> 00:33:05.080]  所以你可以看見今天的這個婚姻
[00:33:05.080 --> 00:33:06.640]  為什麼會這麼容易破裂
[00:33:06.640 --> 00:33:09.080]  因為沒有尾聲
[00:33:09.080 --> 00:33:10.560]  求主幫助我們
[00:33:10.560 --> 00:33:12.960]  基督徒神的兒女
[00:33:12.960 --> 00:33:15.080]  不要學習這個世界
[00:33:15.080 --> 00:33:17.600]  要做一個尾聲的人
[00:33:17.600 --> 00:33:19.160]  對婚姻要尾聲
[00:33:19.160 --> 00:33:20.840]  對家庭要尾聲
[00:33:20.840 --> 00:33:28.080]  對教會要尾聲
[00:33:28.080 --> 00:33:31.200]  這個工作我就不敢講了
[00:33:31.200 --> 00:33:33.600]  因為美國的社會太奇怪了
[00:33:33.600 --> 00:33:37.480]  不是你能夠尾聲他就讓你尾聲是不是
[00:33:37.480 --> 00:33:40.880]  可是我們應當也帶著一個
[00:33:40.880 --> 00:33:43.840]  在這樣子的心在我們的工作上面
[00:33:43.840 --> 00:33:45.200]  盡我們所能的
[00:33:45.200 --> 00:33:47.160]  我們也忠於我們所做的
[00:33:47.160 --> 00:33:53.600]  忠於老闆所託付給我的
[00:33:53.600 --> 00:33:55.040]  這樣子人家才會看出
[00:33:55.040 --> 00:33:59.560]  基督徒與這個世界的不一樣
[00:33:59.560 --> 00:34:04.520]  有一對根據統計
[00:34:04.520 --> 00:34:11.840]  美國的平均第一次的婚姻
[00:34:11.840 --> 00:34:21.600]  然後離婚的大概平均的時間是8年
[00:34:21.600 --> 00:34:22.960]  其實嚴格講起來
[00:34:22.960 --> 00:34:30.560]  是一個男人是7.8
[00:34:30.560 --> 00:34:33.400]  女人是7.9
[00:34:33.400 --> 00:34:36.360]  但他這個把他就是四捨五入
[00:34:36.360 --> 00:34:38.400]  就8年了
[00:34:38.400 --> 00:34:41.280]  我們中國人講說7年怎麼樣
[00:34:41.280 --> 00:34:42.600]  是癢
[00:34:42.600 --> 00:34:43.360]  這也差不多了
[00:34:43.360 --> 00:34:45.600]  8年就癢了
[00:34:45.600 --> 00:34:46.600]  第一次的婚姻
[00:34:46.600 --> 00:34:51.840]  離婚結束的平均的時間是8年
[00:34:51.840 --> 00:34:54.440]  當然這個意思不是說每一個都是8年
[00:34:54.440 --> 00:35:00.240]  也有的人可能結婚了一個月之後就離婚了
[00:35:00.240 --> 00:35:02.200]  所以這是今天婚姻狀況
[00:35:02.200 --> 00:35:09.160]  因此有一次我看到了一個新聞裡面講到
[00:35:09.160 --> 00:35:10.440]  這一對夫婦的時候
[00:35:10.440 --> 00:35:12.840]  我就覺得好寶貴
[00:35:12.840 --> 00:35:17.880]  我就把他這個資料儲存下來
[00:35:17.880 --> 00:35:24.440]  這一對夫妻結婚了82年
[00:35:24.440 --> 00:35:27.120]  單單這個就嚇壞人了
[00:35:27.120 --> 00:35:31.400]  82年
[00:35:31.400 --> 00:35:41.520]  他們兩個人都已經是算是百歲的人
[00:35:41.520 --> 00:35:48.240]  所以他們結婚了82年
[00:35:48.240 --> 00:35:51.960]  這個先生是103歲
[00:35:51.960 --> 00:35:55.120]  太太是100歲
[00:35:55.120 --> 00:35:59.440]  那麼他們就在2019年的時候
[00:35:59.440 --> 00:36:04.040]  他們慶祝他們兩個人的生日
[00:36:04.040 --> 00:36:09.120]  同時也慶祝他們的結婚紀念日
[00:36:09.120 --> 00:36:12.240]  那麼這個新聞記者就問他們了
[00:36:12.240 --> 00:36:13.280]  他就問他們說
[00:36:13.280 --> 00:36:18.440]  他說你們兩個人能夠這樣子的結婚到這麼久
[00:36:18.440 --> 00:36:20.080]  還能夠在一起
[00:36:20.080 --> 00:36:23.560]  可不可以告訴我們婚姻秘訣呢
[00:36:23.560 --> 00:36:25.120]  那麼這兩個人就分享了
[00:36:25.120 --> 00:36:27.080]  他說他講了幾句話
[00:36:27.080 --> 00:36:34.120]  他說溝通彼此相愛一起同工
[00:36:34.120 --> 00:36:39.160]  這個是他們夫妻兩個人相處的秘訣
[00:36:39.160 --> 00:36:44.560]  那麼這個他們是用他們自己的話講
[00:36:44.560 --> 00:36:49.000]  他說必須持守跟神的關係
[00:36:49.000 --> 00:36:52.480]  讓神進入我們自己的生命
[00:36:52.480 --> 00:36:54.400]  並且向他禱告
[00:36:54.400 --> 00:36:56.400]  就是說當別人問到說
[00:36:56.400 --> 00:36:59.160]  他們為什麼能夠婚姻一直持續到現在
[00:36:59.160 --> 00:37:00.200]  這麼樣美滿
[00:37:00.200 --> 00:37:03.280]  他提到了這一個原因
[00:37:03.280 --> 00:37:05.600]  親愛的公子妹
[00:37:05.600 --> 00:37:08.880]  一個願意尾聲給神的人
[00:37:08.880 --> 00:37:12.680]  一個跟神有好的關係的人
[00:37:12.680 --> 00:37:17.840]  他才能夠把這樣子的尾聲帶到他的婚姻
[00:37:17.840 --> 00:37:21.520]  帶到他的人際關係當中
[00:37:21.520 --> 00:37:25.920]  這對夫妻結婚了82年
[00:37:25.920 --> 00:37:29.560]  到如今仍然是彼此相愛
[00:37:29.560 --> 00:37:33.600]  經常的 他說他們從結婚的一天一直到現在
[00:37:33.600 --> 00:37:38.520]  他們幾乎可以說他們經常都是在一起的
[00:37:38.520 --> 00:37:40.800]  實在是不容易 是吧
[00:37:40.800 --> 00:37:46.440]  今天有多少的夫妻聚少離多
[00:37:46.440 --> 00:37:52.160]  有多少的家庭其實同在一個屋簷下
[00:37:52.160 --> 00:37:59.360]  但是同床異夢
[00:37:59.360 --> 00:38:00.560]  求主幫助我們
[00:38:00.560 --> 00:38:02.720]  讓我們成為一個忠心的人
[00:38:02.720 --> 00:38:07.680]  再次跟你旁邊說你要做一個忠心的人
[00:38:07.680 --> 00:38:09.880]  忠心的人 Amen
[00:38:09.880 --> 00:38:12.400]  夫妻之間更應該彼此講 是不是
[00:38:12.400 --> 00:38:13.760]  你不要不好意思
[00:38:13.760 --> 00:38:15.200]  趁這機會趕快跟他講
[00:38:15.200 --> 00:38:21.120]  你要忠心到底
[00:38:21.120 --> 00:38:23.440]  好了 保羅最後在這一段聖經裡面
[00:38:23.440 --> 00:38:27.560]  他提到了一句話
[00:38:27.560 --> 00:38:30.520]  保羅說你們要紀念我所受的捆索
[00:38:30.520 --> 00:38:35.880]  願恩惠常與你們同在
[00:38:35.880 --> 00:38:38.880]  Grace be with you
[00:38:38.880 --> 00:38:41.200]  願恩惠常與你們同在
[00:38:41.200 --> 00:38:45.120]  這個恩惠你會發現在保羅的書信裡面
[00:38:45.120 --> 00:38:49.440]  開始跟結束常常提到恩典 有沒有
[00:38:49.440 --> 00:38:51.520]  保羅在各種信書一開始的時候
[00:38:51.520 --> 00:38:55.480]  問安就提到願恩惠平安歸於你們
[00:38:55.480 --> 00:38:57.040]  在很多的書信他都是講
[00:38:57.040 --> 00:39:00.080]  願恩惠跟平安兩個是合在一起的
[00:39:00.080 --> 00:39:01.600]  願恩惠平安歸於你們
[00:39:01.600 --> 00:39:02.760]  那麼在結束的時候
[00:39:02.760 --> 00:39:06.680]  保羅就講說願恩惠常與你們同在
[00:39:06.680 --> 00:39:08.160]  請問恩惠是什麼
[00:39:08.160 --> 00:39:12.320]  恩惠是什麼 Grace
[00:39:12.320 --> 00:39:18.880]  Grace是什麼
[00:39:18.880 --> 00:39:25.520]  Grace這個字一句話很難解釋
[00:39:25.520 --> 00:39:31.880]  那麼我從一個希臘文的字典裡面
[00:39:31.880 --> 00:39:36.240]  解釋給大家聽
[00:39:36.240 --> 00:39:42.720]  你看英文這裡是比較完整一點
[00:39:42.720 --> 00:39:51.000]  它講到這個恩典是goodwill 善意
[00:39:51.000 --> 00:40:00.160]  是loving kindness 是慈愛 是favor
[00:40:00.160 --> 00:40:02.600]  你說我就是喜歡老大
[00:40:02.600 --> 00:40:03.920]  我比較喜歡老大
[00:40:03.920 --> 00:40:09.080]  這叫favor對不對 是不是
[00:40:09.080 --> 00:40:12.280]  undeserved love
[00:40:12.280 --> 00:40:17.480]  毫無保留的愛
[00:40:17.480 --> 00:40:18.680]  現在就準備
[00:40:18.680 --> 00:40:22.920]  所以你看恩惠不是只是像我們一般說的那種情況
[00:40:22.920 --> 00:40:27.880]  它跟神的愛也是息息相關的
[00:40:27.880 --> 00:40:30.840]  神那個沒有條件的毫無保留的愛
[00:40:30.840 --> 00:40:35.720]  就是一個恩惠
[00:40:35.720 --> 00:40:37.480]  所以當我們講了 保羅講了說
[00:40:37.480 --> 00:40:39.560]  救贖的恩典的時候
[00:40:39.560 --> 00:40:40.840]  救贖之恩的時候
[00:40:40.840 --> 00:40:47.720]  其實請問他也常常會跟救贖之愛是連在一起的
[00:40:47.720 --> 00:40:50.280]  主耶穌是為我們釘在十字架上面
[00:40:50.280 --> 00:40:54.200]  所以他為我們使顯明他的愛對不對
[00:40:54.200 --> 00:40:59.400]  但是這也是因著他釘十字架顯明他的恩典
[00:40:59.400 --> 00:41:02.360]  他的救贖的恩典 有沒有
[00:41:02.360 --> 00:41:04.720]  為什麼
[00:41:04.720 --> 00:41:08.280]  請問我們當中哪一個人
[00:41:08.280 --> 00:41:11.120]  你替耶穌做了什麼事
[00:41:11.120 --> 00:41:12.600]  有沒有
[00:41:12.600 --> 00:41:15.240]  在你還沒信耶穌之前
[00:41:15.240 --> 00:41:17.920]  沒有
[00:41:17.920 --> 00:41:19.480]  我們當中有哪一個人
[00:41:19.480 --> 00:41:21.680]  我們為耶穌釘在十字架上面
[00:41:21.680 --> 00:41:23.080]  我們死了 我們死過
[00:41:23.080 --> 00:41:24.880]  我們替他死的 有沒有
[00:41:24.880 --> 00:41:28.760]  沒有
[00:41:28.760 --> 00:41:32.000]  但是耶穌為我們的罪釘在十字架上面
[00:41:32.000 --> 00:41:34.440]  所以換句話說本來我們應該死對不對
[00:41:34.440 --> 00:41:36.720]  我們犯罪應該得到罪的結果對不對
[00:41:36.720 --> 00:41:38.440]  應該得到罪的懲罰對不對
[00:41:38.440 --> 00:41:41.840]  可是呢因著耶穌基督在十字架上面
[00:41:41.840 --> 00:41:44.240]  所以我們的罪
[00:41:44.240 --> 00:41:48.480]  因著耶穌基督釘十字架代替我們的罪
[00:41:48.480 --> 00:41:56.160]  所以神的恩典就臨到我們這些罪人
[00:41:56.160 --> 00:41:59.600]  因此保羅他說
[00:41:59.600 --> 00:42:05.960]  他說在萬人當中我是什麼
[00:42:05.960 --> 00:42:11.440]  是罪人當中我是個罪魁
[00:42:11.440 --> 00:42:14.720]  保羅這麼樣子偉大的一個使徒
[00:42:14.720 --> 00:42:18.720]  建立教會傳福音又神蹟騎士隨著他
[00:42:18.720 --> 00:42:21.960]  他大可以像今天很多的一些大牌牧師
[00:42:21.960 --> 00:42:26.200]  這個部道家可以講說你看我保羅
[00:42:26.200 --> 00:42:28.040]  我帶領了多少人信主
[00:42:28.040 --> 00:42:29.600]  建立了多少教會
[00:42:29.600 --> 00:42:35.920]  保羅說在罪人當中我是一個罪魁
[00:42:35.920 --> 00:42:42.680]  所以我今天成了何等的人
[00:42:42.680 --> 00:42:45.840]  乃是因著什麼
[00:42:45.840 --> 00:42:50.160]  因著神的恩才成的
[00:42:50.160 --> 00:42:52.440]  所以你從這裡你可以去深深了解
[00:42:52.440 --> 00:42:55.160]  幫保羅在講恩典的時候
[00:42:55.160 --> 00:42:58.400]  他看見自己好像是一個該死的人
[00:42:58.400 --> 00:43:00.280]  一個一無用處的人
[00:43:00.280 --> 00:43:02.400]  甚至是抵擋神的人
[00:43:02.400 --> 00:43:06.040]  但是今天他卻成為傳揚福音的使者
[00:43:06.040 --> 00:43:13.480]  他覺得這個叫做恩典
[00:43:13.480 --> 00:43:17.240]  這個恩典不僅僅是在我們得救的時候是恩典
[00:43:17.240 --> 00:43:19.440]  我們這一生都很需要恩典
[00:43:19.440 --> 00:43:20.880]  恩典太重要了
[00:43:20.880 --> 00:43:25.400]  所以為什麼保羅要一再的講恩典
[00:43:25.400 --> 00:43:30.960]  恩典為什麼重要
[00:43:30.960 --> 00:43:36.040]  親愛的同志們
[00:43:36.040 --> 00:43:42.000]  最近我聽到有一個姐妹跟我們分享
[00:43:42.000 --> 00:43:45.080]  她不知道是她的朋友的兒子還是怎麼樣子
[00:43:45.080 --> 00:43:46.760]  我也記不太清楚了
[00:43:46.760 --> 00:43:50.520]  她就提到說拜登總統不是最近有一個
[00:43:50.520 --> 00:43:56.600]  免學貸的一個計劃嗎 有沒有
[00:43:56.600 --> 00:43:59.120]  她說她那個朋友的兒子
[00:43:59.120 --> 00:44:02.880]  從讀書時代借了錢
[00:44:02.880 --> 00:44:04.840]  然後要出來還的時候
[00:44:04.840 --> 00:44:08.080]  發現那個利息很高
[00:44:08.080 --> 00:44:10.520]  而且她工作又不是收入很多的
[00:44:10.520 --> 00:44:16.480]  所以她說她到最後真的是只能夠把
[00:44:16.480 --> 00:44:19.040]  反正就是說如果照她那樣還款的速度
[00:44:19.040 --> 00:44:21.000]  她可能一輩子都還不完就對了
[00:44:21.000 --> 00:44:24.080]  可是拜登的這一個計劃一出來
[00:44:24.080 --> 00:44:25.240]  感謝戰美族
