
[00:00:00.000 --> 00:00:02.960]  今天我們會討論薩加利亞書
[00:18:57.840 --> 00:19:00.400]  但是今天這個經文在撒加利亞書
[00:19:00.400 --> 00:19:06.520]  我們看到以色列人認罪是在一個群體裏面發生的
[00:19:06.520 --> 00:19:09.760]  它不是在一個個人的場景裏面發生
[00:19:09.760 --> 00:19:13.720]  是一班人在這個群體裏面一同認罪
[00:19:13.720 --> 00:19:16.200]  悔改和回轉
[00:19:16.200 --> 00:19:19.160]  所以這個都是我們今天的挑戰就是
[00:19:19.160 --> 00:19:21.280]  我們很多時候都會把悔罪
[00:19:21.280 --> 00:19:23.960]  放在我們自己的生命裏面就算了
[00:19:23.960 --> 00:19:26.960]  但是今天你有沒有勇氣
[00:19:26.960 --> 00:19:28.920]  可能在你的團契
[00:19:28.920 --> 00:19:31.760]  在你的小組分享的裏面
[00:19:31.760 --> 00:19:33.480]  提及你的罪
[00:19:33.480 --> 00:19:36.080]  提及你的掙扎和軟弱
[00:19:36.080 --> 00:19:39.880]  讓團友一同守望你呢?
[00:19:39.880 --> 00:19:42.600]  其實這件事都挺難的
[00:19:42.600 --> 00:19:44.200]  我有一個這樣的經歷
[00:19:44.200 --> 00:19:48.400]  在早幾年的木會裏面
[00:19:48.400 --> 00:19:50.520]  不知道大家有沒有一個感覺
[00:19:50.520 --> 00:19:52.200]  就是成為了一個牧者
[00:19:52.200 --> 00:19:56.520]  總是大家都會對你有一個模樣的
[00:19:56.520 --> 00:20:00.600]  希望你可以是一個牧者的樣式
[00:20:00.600 --> 00:20:06.200]  然後你亦都會給自己一個這樣的形象
[00:20:06.200 --> 00:20:10.400]  然後可能你都會不敢去說一些你沒有信心
[00:20:10.400 --> 00:20:11.720]  軟弱的事情
[00:20:11.720 --> 00:20:15.120]  更加不要說會說認罪的事情
[00:20:15.120 --> 00:20:16.840]  但是很特別的是
[00:20:16.840 --> 00:20:19.200]  有一次在一個青少年的聚會
[00:20:19.200 --> 00:20:21.280]  和一班青少年一起去
[00:20:21.280 --> 00:20:25.400]  當日的聚會有其中一個環節是說罪
[00:20:25.400 --> 00:20:29.360]  然後說我們就分組一起說罪
[00:20:29.360 --> 00:20:32.320]  作為一個牧者你當然是帶組
[00:20:32.320 --> 00:20:35.680]  但是當日帶組其實心裏是不斷在分心
[00:20:35.680 --> 00:20:37.120]  因為我知道我一定要說
[00:20:37.120 --> 00:20:38.480]  但是我想不到要說什麼
[00:20:38.480 --> 00:20:39.760]  難道我告訴他
[00:20:39.760 --> 00:20:41.560]  昨天我自己一個人吃飯的時候
[00:20:41.560 --> 00:20:43.120]  我沒有祈禱
[00:20:43.120 --> 00:20:44.880]  沒理由說這些
[00:20:44.880 --> 00:20:48.320]  那一刻我要有什麼分享呢?
[00:20:48.320 --> 00:20:51.160]  原來那一刻我突然發覺
[00:20:51.160 --> 00:20:55.600]  我多不習慣在弟兄姐妹的身邊去說
[00:20:55.600 --> 00:20:57.680]  究竟我的軟弱是什麼?
[00:20:57.680 --> 00:21:00.720]  究竟我的掙扎是什麼?
[00:21:00.720 --> 00:21:03.640]  但是那一天我覺得很感恩的是
[00:21:03.640 --> 00:21:06.880]  反而是這班青少年他們去分享
[00:21:06.880 --> 00:21:08.400]  他們的軟弱
[00:21:08.400 --> 00:21:10.760]  分享他們的掙扎的時候
[00:21:10.760 --> 00:21:12.360]  去感動到我
[00:21:12.360 --> 00:21:14.800]  都可以說一些真的說話
[00:21:14.800 --> 00:21:17.080]  那一天都很影響我
[00:21:17.080 --> 00:21:19.200]  對牧羊有一個新的體會
[00:21:19.200 --> 00:21:21.600]  就是原來就算作為
[00:21:21.600 --> 00:21:23.800]  可能我們是團契的組長
[00:21:23.800 --> 00:21:25.600]  就算我們是團長
[00:21:25.600 --> 00:21:27.120]  甚至我們是牧者
[00:21:27.120 --> 00:21:29.080]  我們是什麼身份都好
[00:21:29.080 --> 00:21:31.120]  但是原來我們都可以
[00:21:31.120 --> 00:21:32.920]  在這個場景裏面
[00:21:32.920 --> 00:21:36.040]  一起去分享我們的軟弱
[00:21:36.040 --> 00:21:37.400]  彼此的守望
[00:21:37.400 --> 00:21:39.240]  彼此去代禱
[00:21:39.240 --> 00:21:41.400]  原來我們的生命
[00:21:41.400 --> 00:21:44.320]  都是一起建立在這個群體裏面
[00:21:44.320 --> 00:21:46.640]  因為我們都同一樣相信
[00:21:46.640 --> 00:21:49.080]  就是我們轉向上帝的時候
[00:21:49.080 --> 00:21:52.200]  上帝就會轉向我們
[00:21:52.200 --> 00:21:54.640]  我們會轉向上帝
[00:21:54.640 --> 00:21:56.400]  上帝轉向我們
[00:21:56.400 --> 00:21:58.800]  可以這句說話說得很罕
[00:21:58.800 --> 00:22:00.200]  很基本
[00:22:00.200 --> 00:22:01.600]  但是做起來
[00:22:01.600 --> 00:22:04.080]  亦都可以是一個很大的挑戰
[00:22:04.080 --> 00:22:07.400]  所以願意我們時刻彼此提醒
[00:22:07.400 --> 00:22:09.080]  叫我們都學懂
[00:22:09.080 --> 00:22:10.840]  怎樣安靜自己
[00:22:10.840 --> 00:22:14.280]  然後讓我們有反思自己生命的時間
[00:22:14.280 --> 00:22:16.120]  又同樣在群體裏面
[00:22:16.120 --> 00:22:19.280]  我們彼此認罪悔改迴轉
[00:22:19.280 --> 00:22:20.880]  讓我們來祷告
[00:22:46.120 --> 00:22:47.720]  都能夠說出來
[00:22:47.720 --> 00:22:49.760]  讓我們能夠彼此守望
[00:22:49.760 --> 00:22:52.960]  一同悔改跟從祢
[00:22:52.960 --> 00:22:56.040]  求祢繼續帶領和保守我們的生命
[00:22:56.040 --> 00:22:59.240]  叫我們相信祢是赦罪的主
[00:22:59.240 --> 00:23:01.400]  我們就能夠依靠祢
[00:23:01.400 --> 00:23:03.520]  我們就能夠在群體當中
[00:23:03.520 --> 00:23:05.640]  一同敬拜讚美祢
[00:23:05.640 --> 00:23:07.440]  奉主耶穌基督生命祈求
[00:23:07.440 --> 00:23:08.160]  阿門
