
[00:00:00.000 --> 00:00:03.000]  好,弟兄姊妹,早安
[00:23:16.640 --> 00:23:20.720]  更加讓我們明白、感受到
[00:23:20.720 --> 00:23:25.040]  祢的大能、祢的掌管
[00:23:25.040 --> 00:23:27.840]  父上我們一眾弟兄姊妹
[00:23:27.840 --> 00:23:32.800]  都可能在我們生活的環境裡面
[00:23:32.800 --> 00:23:39.200]  多多少少會感到空虛、寂寞
[00:23:39.200 --> 00:23:42.560]  孤單、不被明白
[00:23:42.560 --> 00:23:46.720]  以致到絕望的時候
[00:23:46.720 --> 00:23:48.720]  但我們知道
[00:23:48.720 --> 00:23:51.040]  祢比我們更加清楚
[00:23:51.040 --> 00:24:00.560]  是可以怎樣面對這些負面的情況、感受
[00:24:00.560 --> 00:24:05.840]  因為祢是那個賜人盼望的主
[00:24:05.840 --> 00:24:08.720]  願祢也賜盼望給我們
[00:24:08.720 --> 00:24:14.880]  用祢的微星去帶領我們
[00:24:14.880 --> 00:24:18.560]  使我們可以配合在祢的計劃
[00:24:18.560 --> 00:24:21.840]  在祢的工作當中
[00:24:21.840 --> 00:24:26.640]  從而得到祢的幫助以及醫治
[00:24:26.640 --> 00:24:28.800]  在祢的計劃裡面
[00:24:28.800 --> 00:24:32.960]  讓我們可以去榮耀祢的作為
[00:24:32.960 --> 00:24:34.320]  我們祈禱
[00:24:34.320 --> 00:24:39.040]  求在十字架上彰顯大能的主
[00:24:39.040 --> 00:24:41.040]  耶穌基督的名
[00:24:41.040 --> 00:24:43.040]  阿們
