
[00:00:00.000 --> 00:00:09.000]  有時我們都會喜歡用聖經的金句作為我們人生的座右銘
[00:16:44.000 --> 00:16:47.000]  然後慢慢地神就去詛咒他出來
[00:16:47.000 --> 00:16:49.000]  當時在十九世紀末
[00:16:49.000 --> 00:16:51.000]  他很年輕的
[00:16:51.000 --> 00:16:53.000]  大概都是二十多歲
[00:16:53.000 --> 00:16:54.000]  他在英國
[00:16:54.000 --> 00:16:58.000]  最初期他是屬於救世軍的
[00:16:58.000 --> 00:16:59.000]  在救世軍要做傳道人
[00:16:59.000 --> 00:17:01.000]  但是後來經過一兩年之後
[00:17:01.000 --> 00:17:03.000]  因種種的因素
[00:17:03.000 --> 00:17:08.000]  他就不在救世軍這個中派裡面侍奉了
[00:17:08.000 --> 00:17:10.000]  他就很想怎樣呢?
[00:17:10.000 --> 00:17:13.000]  轉去這個傳道會
[00:17:13.000 --> 00:17:18.000]  大家知道約翰衛斯就在英國成立了這個傳道會
[00:17:18.000 --> 00:17:19.000]  傳道衛理
[00:17:19.000 --> 00:17:21.000]  就是我們今天所說的
[00:17:21.000 --> 00:17:23.000]  他就想加入那個中派
[00:17:23.000 --> 00:17:25.000]  成為了他們的傳道人
[00:17:25.000 --> 00:17:29.000]  不過要成為傳道會的傳道人也不簡單
[00:17:29.000 --> 00:17:30.000]  要過兩關
[00:17:30.000 --> 00:17:32.000]  怎樣兩關呢?
[00:17:32.000 --> 00:17:34.000]  第一關就是要筆試
[00:17:34.000 --> 00:17:36.000]  就是考一下你的聖經的知識
[00:17:36.000 --> 00:17:38.000]  神學的知識
[00:17:38.000 --> 00:17:40.000]  過了關之後
[00:17:40.000 --> 00:17:43.000]  還有一樣是口試
[00:17:43.000 --> 00:17:45.000]  口試不是我們說見面
[00:17:45.000 --> 00:17:46.000]  interview那種
[00:17:46.000 --> 00:17:49.000]  大家猜不猜得到口試是什麼呢?
[00:17:49.000 --> 00:17:52.000]  是要講道
[00:17:52.000 --> 00:17:55.000]  看你講道行不行
[00:17:55.000 --> 00:17:56.000]  是這樣的
[00:17:56.000 --> 00:17:58.000]  所以這個就是他當時
[00:17:58.000 --> 00:18:00.000]  二十多歲要成為傳道人服侍的時候
[00:18:00.000 --> 00:18:03.000]  去做傳道會的時候
[00:18:03.000 --> 00:18:05.000]  他要過的關
[00:18:05.000 --> 00:18:07.000]  第一關過不過得了呢?
[00:18:07.000 --> 00:18:08.000]  過得了
[00:18:08.000 --> 00:18:09.000]  筆試過得了
[00:18:09.000 --> 00:18:11.000]  也有很多人一起應考
[00:18:11.000 --> 00:18:13.000]  所以筆試之後
[00:18:13.000 --> 00:18:16.000]  就有一百五十人通過了
[00:18:16.000 --> 00:18:17.000]  好了
[00:18:17.000 --> 00:18:18.000]  然後
[00:18:18.000 --> 00:18:19.000]  通過了之後
[00:18:19.000 --> 00:18:21.000]  然後大家就要去講道了
[00:18:21.000 --> 00:18:22.000]  講道了之後
[00:18:22.000 --> 00:18:23.000]  一百五十人
[00:18:23.000 --> 00:18:25.000]  你知道有多少人是通過了
[00:18:25.000 --> 00:18:27.000]  可以的呢?
[00:18:27.000 --> 00:18:29.000]  那個結果就是
[00:18:29.000 --> 00:18:31.000]  四十五人
[00:18:31.000 --> 00:18:33.000]  都算激烈了
[00:18:33.000 --> 00:18:35.000]  競爭激烈
[00:18:35.000 --> 00:18:37.000]  三分一都不夠
[00:18:37.000 --> 00:18:38.000]  如果三分一都五十人
[00:18:38.000 --> 00:18:39.000]  四十五人
[00:18:39.000 --> 00:18:41.000]  嘩!真是不容易
[00:18:41.000 --> 00:18:44.000]  只有四十五個人可以通過
[00:18:44.000 --> 00:18:46.000]  這個講道的口試
[00:18:46.000 --> 00:18:48.000]  或者考試
[00:18:48.000 --> 00:18:50.000]  但是那四十五個人當中
[00:18:50.000 --> 00:18:52.000]  是無摩根木斯的
[00:18:52.000 --> 00:18:54.000]  即是怎樣呢?
[00:18:54.000 --> 00:18:56.000]  他失敗了
[00:18:56.000 --> 00:18:57.000]  失敗了
[00:18:57.000 --> 00:19:01.000]  這位被後人譽為解經的王子
[00:19:01.000 --> 00:19:03.000]  被人譽為講道很一流的
[00:19:03.000 --> 00:19:05.000]  但是在當日
[00:19:05.000 --> 00:19:07.000]  其實他是失敗了
[00:19:07.000 --> 00:19:09.000]  我們叫他做馬失前提
[00:19:09.000 --> 00:19:10.000]  或者這樣說
[00:19:10.000 --> 00:19:11.000]  或者叫他做明樂宣山
[00:19:11.000 --> 00:19:12.000]  開個榜帽
[00:19:12.000 --> 00:19:13.000]  他的名字
[00:19:13.000 --> 00:19:14.000]  很大的挫敗
[00:19:14.000 --> 00:19:15.000]  對於一個二十多歲的人
[00:19:15.000 --> 00:19:16.000]  剛剛戴了熱成
[00:19:16.000 --> 00:19:18.000]  他還覺得自己應該行的
[00:19:18.000 --> 00:19:19.000]  我都有些牧羊經驗
[00:19:19.000 --> 00:19:20.000]  講道經驗
[00:19:20.000 --> 00:19:21.000]  來到講一下
[00:19:21.000 --> 00:19:22.000]  都應該沒問題
[00:19:22.000 --> 00:19:23.000]  但結果不行
[00:19:23.000 --> 00:19:24.000]  其中他分析
[00:19:24.000 --> 00:19:25.000]  為什麼不行呢?
[00:19:25.000 --> 00:19:26.000]  很重要的就是說
[00:19:26.000 --> 00:19:28.000]  因為當時要
[00:19:28.000 --> 00:19:30.000]  有這個講道的考試是怎樣呢?
[00:19:30.000 --> 00:19:31.000]  不是像我們這樣
[00:19:31.000 --> 00:19:32.000]  一個正式的崇拜
[00:19:32.000 --> 00:19:34.000]  有個這樣來講道
[00:19:34.000 --> 00:19:36.000]  而是一個大概一千人的禮堂裏面
[00:19:36.000 --> 00:19:40.000]  是坐了有七十五個人
[00:19:40.000 --> 00:19:42.000]  這七十五個人就是評審官
[00:19:42.000 --> 00:19:44.000]  你就在台上來講道
[00:19:44.000 --> 00:19:45.000]  那些人就看著你
[00:19:45.000 --> 00:19:47.000]  然後在那裏寫東西
[00:19:47.000 --> 00:19:49.000]  他不習慣這一種
[00:19:49.000 --> 00:19:51.000]  所以當他一上到台
[00:19:51.000 --> 00:19:52.000]  看著那七十五個
[00:19:52.000 --> 00:19:55.000]  個個都眼睛都看著他的時候
[00:19:55.000 --> 00:19:56.000]  他就怎樣呢?
[00:19:56.000 --> 00:19:57.000]  心裏面一沉
[00:19:57.000 --> 00:19:58.000]  可能就講起道上來
[00:19:58.000 --> 00:19:59.000]  就怎樣呢?
[00:19:59.000 --> 00:20:00.000]  亂七八糟
[00:20:00.000 --> 00:20:01.000]  或者怎樣
[00:20:01.000 --> 00:20:02.000]  結果就不能通過
[00:20:02.000 --> 00:20:03.000]  對你來講
[00:20:03.000 --> 00:20:05.000]  真是一個很大的挫敗
[00:20:05.000 --> 00:20:06.000]  是不是?
[00:20:06.000 --> 00:20:07.000]  信了主了
[00:20:07.000 --> 00:20:08.000]  是基督徒了
[00:20:08.000 --> 00:20:09.000]  是傳道人了
[00:20:09.000 --> 00:20:12.000]  但是信心的考驗又如何呢?
[00:20:12.000 --> 00:20:14.000]  在這個關鍵點裏面的時候
[00:20:14.000 --> 00:20:16.000]  究竟會怎樣呢?
[00:20:16.000 --> 00:20:18.000]  其實我們都可以知道
[00:20:18.000 --> 00:20:20.000]  其實他都是很艱難
[00:20:20.000 --> 00:20:22.000]  但是我們很感恩的就是
[00:20:22.000 --> 00:20:25.000]  他仍然的持守信心
[00:20:25.000 --> 00:20:31.000]  去應對這個挫敗
[00:20:31.000 --> 00:20:32.000]  第一
[00:20:32.000 --> 00:20:34.000]  他收到落選的消息之後
[00:20:34.000 --> 00:20:35.000]  他怎樣做呢?
[00:20:35.000 --> 00:20:38.000]  他就告訴他爸爸
[00:20:38.000 --> 00:20:39.000]  當時呢
[00:20:39.000 --> 00:20:41.000]  怎樣去告訴他爸爸呢?
[00:20:41.000 --> 00:20:42.000]  今天就很方便
[00:20:42.000 --> 00:20:43.000]  弄個whatsapp你幾個字
[00:20:43.000 --> 00:20:44.000]  是不是?
[00:20:44.000 --> 00:20:45.000]  打個電話
[00:20:45.000 --> 00:20:46.000]  或者怎樣
[00:20:46.000 --> 00:20:47.000]  但是當日不是
[00:20:47.000 --> 00:20:48.000]  當日要用甚麼?
[00:20:48.000 --> 00:20:51.000]  當日是要用電報
[00:20:51.000 --> 00:20:52.000]  電報
[00:20:52.000 --> 00:20:54.000]  大家都知道是甚麼
[00:20:54.000 --> 00:20:55.000]  那些電報都很貴的
[00:20:55.000 --> 00:20:56.000]  我相信那個時候
[00:20:56.000 --> 00:20:58.000]  你不可以寫很多東西的
[00:20:58.000 --> 00:21:00.000]  所以他告訴他爸爸
[00:21:00.000 --> 00:21:02.000]  只寫了一個字
[00:21:02.000 --> 00:21:03.000]  一個字
[00:21:03.000 --> 00:21:05.000]  那個字就是
[00:21:05.000 --> 00:21:07.000]  Rejected
[00:21:07.000 --> 00:21:09.000]  被拒
[00:21:09.000 --> 00:21:11.000]  被拒
[00:21:11.000 --> 00:21:13.000]  即是沒有了
[00:21:13.000 --> 00:21:17.000]  這個他都很需要面對的難關
[00:21:17.000 --> 00:21:19.000]  然後他在日記簿裏面
[00:21:19.000 --> 00:21:21.000]  他的日記裏面寫了一句說話
[00:21:21.000 --> 00:21:25.000]  他說一切似乎都那麼黑暗
[00:21:25.000 --> 00:21:29.000]  但神仍然知道一切
[00:21:29.000 --> 00:21:30.000]  鄧小姐
[00:21:30.000 --> 00:21:31.000]  是很黑暗
[00:21:31.000 --> 00:21:35.000]  不過他說神仍然知道一切
[00:21:35.000 --> 00:21:36.000]  所以縱然間
[00:21:36.000 --> 00:21:37.000]  他覺得很灰暗
[00:21:37.000 --> 00:21:39.000]  很多困難
[00:21:39.000 --> 00:21:42.000]  但他仍然仰望上帝
[00:21:42.000 --> 00:21:44.000]  仍然對神有信心
[00:21:44.000 --> 00:21:45.000]  對神的帶領
[00:21:45.000 --> 00:21:48.000]  仍然知道是最美好的
[00:21:48.000 --> 00:21:49.000]  所以就是這樣
[00:21:49.000 --> 00:21:50.000]  他繼續去服事
[00:21:50.000 --> 00:21:52.000]  繼續去預備自己
[00:21:52.000 --> 00:21:54.000]  繼續去為神工作
[00:21:54.000 --> 00:21:55.000]  慢慢慢慢就成為了
[00:21:55.000 --> 00:21:58.000]  神所使用一代的僕人
[00:21:58.000 --> 00:22:00.000]  解經王子
[00:22:00.000 --> 00:22:01.000]  鄧小姐
[00:22:01.000 --> 00:22:02.000]  今天有很多書你可以買得到
[00:22:02.000 --> 00:22:04.000]  中文都翻譯了
[00:22:04.000 --> 00:22:06.000]  是中文都翻譯了
[00:22:06.000 --> 00:22:07.000]  你裏面發現
[00:22:07.000 --> 00:22:09.000]  他真的對聖經滾瓜爛熟
[00:22:09.000 --> 00:22:10.000]  由創世的第一章第一節
[00:22:10.000 --> 00:22:11.000]  到啟示錄第二章
[00:22:11.000 --> 00:22:14.000]  都很熟悉的
[00:22:14.000 --> 00:22:16.000]  但中間不是沒有考驗
[00:22:16.000 --> 00:22:17.000]  不是沒有熬練
[00:22:17.000 --> 00:22:19.000]  但是他有的是什麼呢
[00:22:19.000 --> 00:22:22.000]  是這個信心
[00:22:22.000 --> 00:22:23.000]  信心
[00:22:23.000 --> 00:22:27.000]  所以今天我們要學習的就是
[00:22:27.000 --> 00:22:29.000]  順境中要有信心
[00:22:29.000 --> 00:22:30.000]  容易一點
[00:22:30.000 --> 00:22:32.000]  但逆境裏面困難來到的時候
[00:22:32.000 --> 00:22:35.000]  我們仍然信靠這位主
[00:22:35.000 --> 00:22:38.000]  繼續面對這些困難
[00:22:38.000 --> 00:22:41.000]  然後靠著神去勝過這些挑戰
[00:22:41.000 --> 00:22:43.000]  這樣我想就是一個基督徒
[00:22:43.000 --> 00:22:45.000]  一個美好的見證
[00:22:45.000 --> 00:22:46.000]  而這個亦都是
[00:22:46.000 --> 00:22:49.000]  我們真正是專心的
[00:22:49.000 --> 00:22:51.000]  仰賴耶和華
[00:22:51.000 --> 00:22:54.000]  這個就是我們可以有的經歷
[00:22:54.000 --> 00:22:57.000]  亦都可以成為我們的見證
[00:22:57.000 --> 00:22:59.000]  弟兄姊妹
[00:22:59.000 --> 00:23:00.000]  當我們讀聖經的時候
[00:23:00.000 --> 00:23:01.000]  有時候我們亦都
[00:23:01.000 --> 00:23:02.000]  在一些言辭的
[00:23:02.000 --> 00:23:05.000]  亦都有時候會忽略一些東西
[00:23:05.000 --> 00:23:06.000]  我們一路講的時候
[00:23:06.000 --> 00:23:07.000]  我們是強調緊
[00:23:07.000 --> 00:23:09.000]  我們是要仰賴耶和華
[00:23:09.000 --> 00:23:11.000]  即是信靠神的意思
[00:23:11.000 --> 00:23:14.000]  我們一路在人物的身上都有學習
[00:23:14.000 --> 00:23:15.000]  但是弟兄姊妹
[00:23:15.000 --> 00:23:16.000]  當我們讀聖經
[00:23:16.000 --> 00:23:18.000]  我希望能夠再讀得仔細一點
[00:23:18.000 --> 00:23:21.000]  有沒有留意到第五節那裏
[00:23:21.000 --> 00:23:25.000]  叫我們怎樣的仰賴耶和華
[00:23:25.000 --> 00:23:28.000]  是專心
[00:23:28.000 --> 00:23:31.000]  所以仰賴都已經不容易學
[00:23:31.000 --> 00:23:32.000]  但是這裏的要求
[00:23:32.000 --> 00:23:34.000]  針研的智慧者提醒我們
[00:23:34.000 --> 00:23:36.000]  屬主的人我們怎樣
[00:23:36.000 --> 00:23:40.000]  我們是要專心仰賴耶和華
[00:23:40.000 --> 00:23:42.000]  原來還要去到這樣的地步
[00:23:42.000 --> 00:23:44.000]  不單止在困境裏面
[00:23:44.000 --> 00:23:45.000]  我們繼續信靠主
[00:23:45.000 --> 00:23:46.000]  他知道一切
[00:23:46.000 --> 00:23:48.000]  並且我們更加是怎樣
[00:23:48.000 --> 00:23:49.000]  是專心
[00:23:49.000 --> 00:23:51.000]  專心的意思是甚麼
[00:23:51.000 --> 00:23:52.000]  專心的意思就是
[00:23:52.000 --> 00:23:54.000]  我們是一心一意的
[00:23:54.000 --> 00:23:55.000]  我們是全心全意的
[00:23:55.000 --> 00:23:57.000]  我們是沒有花架的
[00:23:57.000 --> 00:23:58.000]  我們是怎樣
[00:23:58.000 --> 00:24:01.000]  我們是將自己全然的擺上的
[00:24:01.000 --> 00:24:04.000]  然後這樣去投靠我們的主
[00:24:04.000 --> 00:24:06.000]  去信服我們的神
[00:24:06.000 --> 00:24:08.000]  無論環境是怎樣
[00:24:08.000 --> 00:24:09.000]  無論人們怎樣看
[00:24:09.000 --> 00:24:11.000]  但我相信有主的帶領時
[00:24:11.000 --> 00:24:13.000]  我們就願意將我們整個生命
[00:24:13.000 --> 00:24:15.000]  投放在上帝的裏面
[00:24:15.000 --> 00:24:17.000]  這樣就是專心
[00:24:17.000 --> 00:24:19.000]  就不會左望右望
[00:24:19.000 --> 00:24:20.000]  一時一樣一時一樣
[00:24:20.000 --> 00:24:22.000]  這樣就不夠了
[00:24:22.000 --> 00:24:23.000]  所以原來我們信心的功夫
[00:24:23.000 --> 00:24:25.000]  是可以繼續學的
[00:24:25.000 --> 00:24:26.000]  信耶穌的時候
[00:24:26.000 --> 00:24:27.000]  只是一個很起步的
[00:24:27.000 --> 00:24:29.000]  一個得救的信心
[00:24:29.000 --> 00:24:30.000]  我們需要學習的是
[00:24:30.000 --> 00:24:32.000]  一種誠信的信心
[00:24:32.000 --> 00:24:35.000]  生命成長的信心
[00:24:35.000 --> 00:24:37.000]  這個就是一生的功課
[00:24:37.000 --> 00:24:39.000]  所以真言就提醒我們
[00:24:39.000 --> 00:24:43.000]  要專心養賴耶和華
[00:24:43.000 --> 00:24:44.000]  所以我不單止
[00:24:44.000 --> 00:24:46.000]  勉勵大家來養賴耶和華
[00:24:46.000 --> 00:24:48.000]  我更加彼此的勉勵一件事
[00:24:48.000 --> 00:24:49.000]  就是今天我們基督徒
[00:24:49.000 --> 00:24:50.000]  要學的功課更加是
[00:24:50.000 --> 00:24:53.000]  專心養賴耶和華
[00:24:53.000 --> 00:24:56.000]  完全的,毫無保留的
[00:24:56.000 --> 00:24:58.000]  投靠這一位
[00:24:58.000 --> 00:25:00.000]  我們看不見的神
[00:25:00.000 --> 00:25:02.000]  但我們相信祂是真實
[00:25:02.000 --> 00:25:03.000]  聖經裏面講得很清楚
[00:25:03.000 --> 00:25:04.000]  我們經歷了祂的真實
[00:25:04.000 --> 00:25:06.000]  所以我們怎樣都好
[00:25:06.000 --> 00:25:09.000]  我們不信自己的智慧
[00:25:09.000 --> 00:25:11.000]  不依靠自己的智慧
[00:25:11.000 --> 00:25:13.000]  不會去看環境
[00:25:13.000 --> 00:25:15.000]  我們是仰望這一位
[00:25:15.000 --> 00:25:17.000]  有真有活的神
[00:25:17.000 --> 00:25:18.000]  所以這個是很值得
[00:25:18.000 --> 00:25:20.000]  我們今日彼此的勉勵
[00:25:20.000 --> 00:25:21.000]  當大家看到
[00:25:21.000 --> 00:25:22.000]  或者聽到
[00:25:22.000 --> 00:25:24.000]  專心養賴耶和華的時候
[00:25:24.000 --> 00:25:26.000]  看到專心這兩個字
[00:25:26.000 --> 00:25:27.000]  你有沒有想起
[00:25:27.000 --> 00:25:31.000]  舊約的一個人物呢?
[00:25:31.000 --> 00:25:33.000]  在舊約有一個人物
[00:25:33.000 --> 00:25:37.000]  很出名,是專心的
[00:25:37.000 --> 00:25:40.000]  大家熟不熟悉?
[00:25:40.000 --> 00:25:43.000]  我讀一段聖經給大家知道
[00:25:43.000 --> 00:25:49.000]  唯有耶夫尼的兒子迦勒必得看見
[00:25:49.000 --> 00:25:52.000]  並且我要將他所踏過的地
[00:25:52.000 --> 00:25:55.000]  賜給他和他的子孫
[00:25:55.000 --> 00:26:00.000]  因為他專心跟從我
[00:26:00.000 --> 00:26:02.000]  哪位人物?
[00:26:02.000 --> 00:26:04.000]  迦勒
[00:26:04.000 --> 00:26:06.000]  迦勒專心跟從
[00:26:06.000 --> 00:26:07.000]  聖經裏面是很清楚的
[00:26:07.000 --> 00:26:09.000]  告訴我們他是一個這樣的人物
[00:26:09.000 --> 00:26:11.000]  因為當時很多人說
[00:26:11.000 --> 00:26:13.000]  那十個探子說不用進去
[00:26:13.000 --> 00:26:14.000]  不要進去
[00:26:14.000 --> 00:26:17.000]  但他相信上帝的應許
[00:26:17.000 --> 00:26:20.000]  進入迦勒地和約書亞一起
[00:26:20.000 --> 00:26:22.000]  一定要堅持我們上去
[00:26:22.000 --> 00:26:23.000]  足能得勝
[00:26:23.000 --> 00:26:25.000]  他是信靠神
[00:26:25.000 --> 00:26:26.000]  不理會別人怎樣
[00:26:26.000 --> 00:26:28.000]  因為上帝應許阻避
[00:26:28.000 --> 00:26:30.000]  所以他就是這樣
[00:26:30.000 --> 00:26:31.000]  完完全全毫無保留
[00:26:31.000 --> 00:26:32.000]  依靠上帝
[00:26:32.000 --> 00:26:34.000]  所以上帝讚賞他
[00:26:34.000 --> 00:26:36.000]  他是專心跟從我
[00:26:36.000 --> 00:26:38.000]  所以最後也祝福迦勒
[00:26:38.000 --> 00:26:40.000]  他的侍奉也很蒙神的喜悅
[00:26:40.000 --> 00:26:42.000]  所以今日我們信靠神
[00:26:42.000 --> 00:26:44.000]  千萬不要船頭驚鬼
[00:26:44.000 --> 00:26:45.000]  船尾驚賊
[00:26:45.000 --> 00:26:46.000]  不要這樣又那樣
[00:26:46.000 --> 00:26:47.000]  一時一樣
[00:26:47.000 --> 00:26:49.000]  這樣不是一個信靠神的表現
[00:26:49.000 --> 00:26:50.000]  專心信靠神
[00:26:50.000 --> 00:26:52.000]  就是我們相信這位神
[00:26:52.000 --> 00:26:54.000]  在我們中間帶領著我們
[00:26:54.000 --> 00:26:56.000]  我們人生的路是祂所指引
[00:26:56.000 --> 00:26:58.000]  我們就是靠著祂
[00:26:58.000 --> 00:27:00.000]  然後去走前面的道路
[00:27:00.000 --> 00:27:02.000]  所以這個是很重要的
[00:27:02.000 --> 00:27:04.000]  頂尖會養我們來彼此的勉勵
[00:27:04.000 --> 00:27:07.000]  所以在這裏很好的一句金句
[00:27:07.000 --> 00:27:10.000]  你要專心養賴耶和華
[00:27:10.000 --> 00:27:12.000]  不可以靠自己的聰明
[00:27:12.000 --> 00:27:14.000]  今早我們學的不止第五節
[00:27:14.000 --> 00:27:16.000]  還有第六節
[00:27:16.000 --> 00:27:18.000]  這兩個我想五六節是一個組合
[00:27:18.000 --> 00:27:20.000]  他還要補充一句說話
[00:27:20.000 --> 00:27:23.000]  在你一切所行的事上
[00:27:23.000 --> 00:27:25.000]  都要認定他
[00:27:25.000 --> 00:27:26.000]  然後結果是怎樣
[00:27:26.000 --> 00:27:28.000]  他必指引你的路
[00:27:28.000 --> 00:27:30.000]  所以在信靠的過程裏
[00:27:30.000 --> 00:27:32.000]  還要學多一樣東西
[00:27:32.000 --> 00:27:33.000]  這裏更加補充
[00:27:33.000 --> 00:27:36.000]  就是你在一切所行的事上
[00:27:36.000 --> 00:27:38.000]  都要認定他
[00:27:38.000 --> 00:27:40.000]  即是認定主
[00:27:40.000 --> 00:27:42.000]  甚麼叫認定主
[00:27:42.000 --> 00:27:44.000]  甚麼叫認定呢
[00:27:44.000 --> 00:27:45.000]  頂尖會
[00:27:45.000 --> 00:27:46.000]  甚麼叫認定呢
[00:27:46.000 --> 00:27:47.000]  原來在這裏的意思
[00:27:47.000 --> 00:27:49.000]  認定就是我們承認
[00:27:49.000 --> 00:27:54.000]  神有祂的主權在我們身上
[00:27:54.000 --> 00:27:55.000]  是祂話事的
[00:27:55.000 --> 00:27:57.000]  不是我們話事的
[00:27:57.000 --> 00:27:59.000]  是祂有主權
[00:27:59.000 --> 00:28:01.000]  認定的意思就是這樣
[00:28:01.000 --> 00:28:03.000]  神有時候帶領我們
[00:28:03.000 --> 00:28:05.000]  走過青草地溪水旁
[00:28:05.000 --> 00:28:07.000]  哈里路人我們很開心
[00:28:07.000 --> 00:28:09.000]  但是當我們承認
[00:28:09.000 --> 00:28:11.000]  神有主權在我們身上的時候
[00:28:11.000 --> 00:28:13.000]  神亦都可以帶領我們
[00:28:13.000 --> 00:28:15.000]  走過死刃的幽谷
[00:28:15.000 --> 00:28:16.000]  我們要流淚
[00:28:16.000 --> 00:28:18.000]  我們有很多的艱難
[00:28:18.000 --> 00:28:19.000]  我們都會
[00:28:19.000 --> 00:28:21.000]  但我們仍然的認定
[00:28:21.000 --> 00:28:23.000]  有主自己的心意在
[00:28:23.000 --> 00:28:25.000]  所以一切所行的事
[00:28:25.000 --> 00:28:27.000]  都認定神是可以的
[00:28:27.000 --> 00:28:29.000]  所以當我們是這樣的時候
[00:28:29.000 --> 00:28:31.000]  我們就不會懼怕
[00:28:31.000 --> 00:28:32.000]  甚麼環境
[00:28:32.000 --> 00:28:33.000]  甚麼挑戰
[00:28:33.000 --> 00:28:35.000]  我們都會因然的面對
[00:28:35.000 --> 00:28:36.000]  不會順境的時候
[00:28:36.000 --> 00:28:38.000]  我們開心心的讚美主
[00:28:38.000 --> 00:28:39.000]  但當去到逆境的時候
[00:28:39.000 --> 00:28:40.000]  去到困難的時候
[00:28:40.000 --> 00:28:42.000]  我們就開始埋怨
[00:28:42.000 --> 00:28:44.000]  不會
[00:28:44.000 --> 00:28:45.000]  弟兄姊妹都記得
[00:28:45.000 --> 00:28:47.000]  在一個抗疫四十年的以色列人
[00:28:47.000 --> 00:28:49.000]  成為我們的尷尬
[00:28:49.000 --> 00:28:50.000]  就是當他們很多時候
[00:28:50.000 --> 00:28:51.000]  埋怨神的時候
[00:28:51.000 --> 00:28:52.000]  於是神就說
[00:28:52.000 --> 00:28:54.000]  我厭煩那個世代
[00:28:54.000 --> 00:28:56.000]  聖經的用詞
[00:28:56.000 --> 00:28:57.000]  就是不好
[00:28:57.000 --> 00:28:58.000]  所以真正信靠的人
[00:28:58.000 --> 00:29:00.000]  是認定神有主權
[00:29:00.000 --> 00:29:01.000]  祂帶領我去青草地溪水旁
[00:29:01.000 --> 00:29:02.000]  我開心
[00:29:02.000 --> 00:29:04.000]  但當祂帶領我去幽谷
[00:29:04.000 --> 00:29:05.000]  很多困難
[00:29:05.000 --> 00:29:06.000]  很多挑戰的時候
[00:29:06.000 --> 00:29:07.000]  我都仍然因然的面對
[00:29:07.000 --> 00:29:09.000]  因為有神在我的中間
[00:29:09.000 --> 00:29:12.000]  神有主權在我身上
[00:29:12.000 --> 00:29:13.000]  祂是神
[00:29:13.000 --> 00:29:14.000]  我是人
[00:29:14.000 --> 00:29:16.000]  我只是一個屬主的人
[00:29:16.000 --> 00:29:17.000]  這樣的時候
[00:29:17.000 --> 00:29:18.000]  你發現
[00:29:18.000 --> 00:29:19.000]  你那個
[00:29:19.000 --> 00:29:21.000]  倚靠的心又強很多
[00:29:21.000 --> 00:29:22.000]  如果不是的時候
[00:29:22.000 --> 00:29:23.000]  我們內心裏面
[00:29:23.000 --> 00:29:25.000]  就有很多
[00:29:25.000 --> 00:29:26.000]  負面的情緒
[00:29:26.000 --> 00:29:27.000]  很多東西
[00:29:27.000 --> 00:29:28.000]  就埋怨了
[00:29:28.000 --> 00:29:29.000]  這樣的時候
[00:29:29.000 --> 00:29:30.000]  我們的信心就軟弱
[00:29:30.000 --> 00:29:32.000]  我們就滑下去
[00:29:32.000 --> 00:29:34.000]  所以求主幫助我們
[00:29:34.000 --> 00:29:37.000]  有這個認定的心
[00:29:37.000 --> 00:29:40.000]  認定祂的主權
[00:29:40.000 --> 00:29:42.000]  但是當我們說認定的時候
[00:29:42.000 --> 00:29:44.000]  不單止有這樣的含義
[00:29:44.000 --> 00:29:45.000]  還有一個含義
[00:29:45.000 --> 00:29:47.000]  當我們說在一切的事情上
[00:29:47.000 --> 00:29:48.000]  都要認定祂的時候
[00:29:48.000 --> 00:29:49.000]  還有一個含義
[00:29:49.000 --> 00:29:50.000]  認定是什麼意思
[00:29:50.000 --> 00:29:53.000]  認定就是察覺到
[00:29:53.000 --> 00:29:56.000]  神其實真的在我們中間
[00:29:56.000 --> 00:29:57.000]  弟兄姊妹
[00:29:57.000 --> 00:29:59.000]  我們人生活在世上
[00:29:59.000 --> 00:30:01.000]  很多交往
[00:30:01.000 --> 00:30:02.000]  代人接物
[00:30:02.000 --> 00:30:03.000]  很多的經驗
[00:30:03.000 --> 00:30:04.000]  很多的來往
[00:30:04.000 --> 00:30:06.000]  我們一定體驗得到
[00:30:06.000 --> 00:30:08.000]  但是我們會不會在這些事情裏面
[00:30:08.000 --> 00:30:09.000]  活動裏面
[00:30:09.000 --> 00:30:10.000]  事工裏面
[00:30:10.000 --> 00:30:11.000]  工作裏面
[00:30:11.000 --> 00:30:13.000]  我們認定是察覺到
[00:30:13.000 --> 00:30:15.000]  有神在這裏
[00:30:15.000 --> 00:30:17.000]  在這句經文就是說
[00:30:17.000 --> 00:30:19.000]  我們應該要做到這樣
[00:30:19.000 --> 00:30:21.000]  這樣你就很有信心了
[00:30:21.000 --> 00:30:22.000]  很有信心
[00:30:22.000 --> 00:30:24.000]  所以我們活在世上
[00:30:24.000 --> 00:30:25.000]  我們不單止是
[00:30:25.000 --> 00:30:26.000]  看人與人之間的事
[00:30:26.000 --> 00:30:28.000]  我們都會想念到上帝
[00:30:28.000 --> 00:30:30.000]  在其中做什麼
[00:30:30.000 --> 00:30:33.000]  很好的聖經的見證裏面
[00:30:33.000 --> 00:30:35.000]  大家還記得
[00:30:35.000 --> 00:30:37.000]  就是尼西米
[00:30:37.000 --> 00:30:38.000]  尼西米大家記得
[00:30:38.000 --> 00:30:41.000]  有一個很重要的任務是什麼
[00:30:41.000 --> 00:30:45.000]  就是回到耶路撒冷重建城牆
[00:30:45.000 --> 00:30:47.000]  但是他在外面做高官
