
[00:00:00.000 --> 00:00:03.900]  今天我要跟各位來分享的是
[00:20:54.000 --> 00:20:55.600]  盼望不是Wish
[00:20:55.600 --> 00:20:57.000]  他英文還不錯
[00:20:57.000 --> 00:21:00.800]  盼望是不是Hope
[00:21:00.800 --> 00:21:01.800]  不是
[00:21:01.800 --> 00:21:05.700]  盼望是Expect
[00:21:05.700 --> 00:21:06.800]  OK
[00:21:06.800 --> 00:21:11.000]  我們有生過小孩有做過爸爸都知道
[00:21:11.000 --> 00:21:13.700]  你妻子懷孕的時候
[00:21:13.700 --> 00:21:17.400]  你去醫生檢查
[00:21:17.400 --> 00:21:19.200]  然後醫生說
[00:21:19.200 --> 00:21:24.400]  你的Expecting date
[00:21:24.400 --> 00:21:26.300]  什麼時候什麼時候
[00:21:26.300 --> 00:21:30.100]  就是說你的預測期
[00:21:30.100 --> 00:21:33.500]  所以Wish只是說我希望
[00:21:33.500 --> 00:21:38.700]  Hope可能比希望強烈一點
[00:21:38.700 --> 00:21:43.500]  但是Expect就是我期望我期待
[00:21:43.500 --> 00:21:46.700]  那十個月以後真的有一個寶寶會出來
[00:21:46.700 --> 00:21:48.700]  或者兩個寶寶也不一定
[00:21:48.700 --> 00:21:49.700]  是不是
[00:21:49.700 --> 00:21:51.000]  所以這就是不同
[00:21:51.000 --> 00:21:52.500]  所以他說你要把他寫下來
[00:21:52.500 --> 00:21:57.400]  然後跟百姓來分享這個從神而來的信息
[00:21:57.400 --> 00:21:59.700]  讓他們有盼望
[00:21:59.700 --> 00:22:06.200]  所以如果說要原諒牧師
[00:22:06.200 --> 00:22:09.500]  如果有的時候我發什麼每日一句話
[00:22:09.500 --> 00:22:12.400]  發了一個見證給你們的時候
[00:22:12.400 --> 00:22:16.000]  希望不會讓你們受到矯揚
[00:22:16.000 --> 00:22:20.400]  因為我真的是讓
[00:22:20.400 --> 00:22:25.300]  就好像神的話能夠跟大家分享
[00:22:25.300 --> 00:22:26.300]  是不是
[00:22:26.300 --> 00:22:29.300]  因為神的話是寶貝是有力量的
[00:22:29.300 --> 00:22:31.000]  你有的時候你不要小看
[00:22:31.000 --> 00:22:36.600]  有的時候一個簡簡單單的幾分鐘的一個信息
[00:22:36.600 --> 00:22:40.600]  一個宣告一個禱告一個見證
[00:22:40.600 --> 00:22:46.000]  可以扭轉整個情勢的你知道嗎
[00:22:46.000 --> 00:22:51.200]  我上次有一次在錄每日一句話
[00:22:51.200 --> 00:22:53.500]  正好錄到夫妻關係
[00:22:53.500 --> 00:22:57.500]  錄到最後我自己就開始流眼淚
[00:22:57.500 --> 00:23:00.000]  我說這好像就講我一樣
[00:23:00.000 --> 00:23:01.200]  是不是
[00:23:01.200 --> 00:23:07.300]  因為真正是他講到你之間的關係
[00:23:07.300 --> 00:23:10.700]  譬如我有的時候常常套用就是說
[00:23:10.700 --> 00:23:14.300]  家裡面不講道理的
[00:23:14.300 --> 00:23:15.200]  是不是
[00:23:15.200 --> 00:23:17.600]  家裡面是講愛的
[00:23:17.600 --> 00:23:21.100]  我剛才說了公說公有理婆說婆有理
[00:23:21.100 --> 00:23:23.500]  其實都是一件事情
[00:23:23.500 --> 00:23:25.300]  而你真正想
[00:23:25.300 --> 00:23:27.000]  我們有的時候中國人講說
[00:23:27.000 --> 00:23:30.800]  家家有本難念的經
[00:23:30.800 --> 00:23:34.200]  你那本經如果是聖經你就好練
[00:23:34.200 --> 00:23:38.300]  對不對就練起來就沒有問題了
[00:23:38.300 --> 00:23:40.800]  是不是你就要看到
[00:23:40.800 --> 00:23:48.600]  哎呦弟兄要為妻子捨命
[00:23:48.600 --> 00:23:49.900]  不好意思啊
[00:23:49.900 --> 00:23:51.500]  不好意思啊
[00:23:51.500 --> 00:23:55.200]  妻子看到哇弟兄是家的頭啊
[00:23:55.200 --> 00:23:58.800]  哎呦我有沒有這樣子做
[00:23:58.800 --> 00:24:01.500]  其實呢
[00:24:01.500 --> 00:24:04.300]  你如果說
[00:24:04.300 --> 00:24:08.700]  你要在聖經以外找怎麼做生意
[00:24:08.700 --> 00:24:13.900]  聖經以外找怎麼與人相處
[00:24:13.900 --> 00:24:16.900]  怎麼使家庭和睦
[00:24:16.900 --> 00:24:18.500]  大可不必了
[00:24:18.500 --> 00:24:19.700]  是不是
[00:24:19.700 --> 00:24:21.900]  家家有一個笑話說
[00:24:21.900 --> 00:24:26.700]  一個人到圖書館去
[00:24:26.700 --> 00:24:29.900]  就問那個館員
[00:24:29.900 --> 00:24:35.100]  我要找這個夫妻相處之道
[00:24:35.100 --> 00:24:36.700]  那麼那個館員說
[00:24:36.700 --> 00:24:45.700]  哦你到武俠小說部門去找
[00:24:45.700 --> 00:24:47.500]  真的很難
[00:24:47.500 --> 00:24:50.900]  但是如果我們能夠
[00:24:50.900 --> 00:24:52.900]  靠著神
[00:24:52.900 --> 00:24:56.200]  我們能夠因著耶穌的愛
[00:24:56.200 --> 00:25:01.400]  我們把我們自己放下來
[00:25:01.400 --> 00:25:02.900]  你知道
[00:25:02.900 --> 00:25:08.100]  我們基督徒在我們信主之前
[00:25:08.100 --> 00:25:10.300]  最大的問題是什麼
[00:25:10.300 --> 00:25:12.300]  是罪
[00:25:12.300 --> 00:25:13.500]  我們有罪
[00:25:13.500 --> 00:25:16.400]  阻礙了我們來到神的面前
[00:25:16.400 --> 00:25:17.400]  對不對
[00:25:17.400 --> 00:25:21.000]  那耶穌為我們贖了
[00:25:21.000 --> 00:25:24.100]  我們就可以坦然無懼來到神的面前
[00:25:24.100 --> 00:25:25.500]  我們成為了基督徒
[00:25:25.500 --> 00:25:28.500]  那以後最大的問題是
[00:25:28.500 --> 00:25:30.100]  饒我
[00:25:30.100 --> 00:25:31.700]  因為我還沒有死頭
[00:25:31.700 --> 00:25:32.800]  這是保活也是
[00:25:32.800 --> 00:25:35.100]  一而再 再而三地這麼講
[00:25:35.100 --> 00:25:40.000]  所以神讓他來分享神的話給百姓
[00:25:40.000 --> 00:25:41.700]  讓他們有盼望
[00:25:41.700 --> 00:25:46.000]  即使我今天在死因的幽谷
[00:25:46.000 --> 00:25:48.500]  但是他的葬
[00:25:48.500 --> 00:25:51.500]  他的肝都安慰我
[00:25:51.500 --> 00:25:52.700]  在我的敵人面前
[00:25:52.700 --> 00:25:55.900]  他為我擺設演習
[00:25:55.900 --> 00:25:57.600]  是不是
[00:25:57.600 --> 00:25:59.300]  哈來路亞
[00:25:59.300 --> 00:26:01.500]  我就進步著想
[00:26:01.500 --> 00:26:06.900]  什麼叫在我的敵人面前為我擺設演習
[00:26:06.900 --> 00:26:09.100]  有好幾個例子
[00:26:09.100 --> 00:26:12.000]  中國古代也有這個例子
[00:26:12.000 --> 00:26:14.500]  司馬懿要攻打那個城
[00:26:14.500 --> 00:26:16.300]  結果諸葛亮想 傻啦
[00:26:16.300 --> 00:26:18.700]  我城裡面沒有兵怎麼辦
[00:26:18.700 --> 00:26:19.600]  城門開了
[00:26:19.600 --> 00:26:21.500]  開了兩個老兵在門口掃地
[00:26:21.500 --> 00:26:24.900]  他在城樓上面喝酒作詩
[00:26:24.900 --> 00:26:27.100]  司馬懿大軍到了
[00:26:27.100 --> 00:26:29.700]  哇 哇
[00:26:29.700 --> 00:26:30.700]  諸葛亮在裡面
[00:26:30.700 --> 00:26:32.100]  在我的敵人面前
[00:26:32.100 --> 00:26:35.000]  你為我擺設演習啊
[00:26:35.000 --> 00:26:38.900]  司馬懿嚇得連退三次華麗啊
[00:26:38.900 --> 00:26:40.100]  是不是
[00:26:40.100 --> 00:26:42.700]  這個老狐狸不知道擺了什麼東西啊
[00:26:42.700 --> 00:26:43.900]  是不是
[00:26:43.900 --> 00:26:45.100]  這就是
[00:26:45.100 --> 00:26:46.600]  有的時候
[00:26:46.600 --> 00:26:50.900]  當我們
[00:26:50.900 --> 00:26:52.400]  征戰勝利的時候
[00:26:52.400 --> 00:26:55.300]  在他們那個時候
[00:26:55.300 --> 00:26:57.300]  出去打仗打贏的時候
[00:26:57.300 --> 00:27:00.300]  就帶著仇敵的城門
[00:27:00.300 --> 00:27:02.100]  俘虜了一堆俘虜
[00:27:02.100 --> 00:27:03.600]  還有很多戰利品
[00:27:03.600 --> 00:27:06.500]  然後來到慶功宴上面
[00:27:06.500 --> 00:27:10.700]  通通擺到中間給大家觀賞
[00:27:10.700 --> 00:27:15.000]  還有抓來的那些囚犯
[00:27:15.000 --> 00:27:17.800]  然後慶功宴做了一圈
[00:27:17.800 --> 00:27:19.900]  在我的敵人面前
[00:27:19.900 --> 00:27:23.200]  你為我擺設演習啊
[00:27:23.200 --> 00:27:24.900]  我們的神
[00:27:24.900 --> 00:27:30.900]  不是只是在順境中的神
[00:27:30.900 --> 00:27:34.100]  我們的神是在困境中的神
[00:27:34.100 --> 00:27:36.500]  我禁不住要問你
[00:27:36.500 --> 00:27:38.800]  你在順境中會感謝神
[00:27:38.800 --> 00:27:39.700]  會紀念神
[00:27:39.700 --> 00:27:41.800]  還是你在困境中會紀念神
[00:27:41.800 --> 00:27:44.600]  感謝神
[00:27:44.600 --> 00:27:47.800]  常常我們在順境中就忘了
[00:27:47.800 --> 00:27:50.900]  就日子好過了 忘了神
[00:27:50.900 --> 00:27:52.200]  反而在困境中的時候
[00:27:52.200 --> 00:27:55.000]  禁不住就神啊 呼求神啊
[00:27:55.000 --> 00:27:57.300]  所以神使先知
[00:27:57.300 --> 00:28:00.500]  瞥見
[00:28:00.500 --> 00:28:03.000]  百姓未來在巴比倫
[00:28:03.000 --> 00:28:07.000]  會遭遇的困難艱辛
[00:28:07.000 --> 00:28:09.500]  巴比倫
[00:28:09.500 --> 00:28:12.600]  如果我們看那個時代
[00:28:12.600 --> 00:28:14.400]  就好像尼布賈尼莎
[00:28:14.400 --> 00:28:17.700]  建的一個新的大象一樣
[00:28:17.700 --> 00:28:20.800]  金頭銀胸 銅腹鐵腿
[00:28:20.800 --> 00:28:22.100]  然後十個
[00:28:22.100 --> 00:28:25.300]  然後尼腳 十個腳趾頭
[00:28:25.300 --> 00:28:28.700]  那麼金頭就是巴比倫
[00:28:28.700 --> 00:28:30.400]  尼布賈尼莎
[00:28:30.400 --> 00:28:32.500]  他們喜歡金子
[00:28:32.500 --> 00:28:34.600]  銀胸就是馬戴波斯
[00:28:34.600 --> 00:28:35.900]  他們喜歡銀子
[00:28:35.900 --> 00:28:38.400]  銅腹就是亞歷山大帝
[00:28:38.400 --> 00:28:41.800]  希臘帝國
[00:28:41.800 --> 00:28:44.200]  鐵腿就是羅馬出來了
[00:28:44.200 --> 00:28:48.400]  那時候是鐵器時代
[00:28:48.400 --> 00:28:49.200]  亞歷山大
[00:28:49.200 --> 00:28:52.300]  希臘那個亞歷山大是銅器時代
[00:28:52.300 --> 00:28:55.200]  波斯的帝國那時代是銀器時代
[00:28:55.200 --> 00:28:57.200]  巴比倫時代是金器時代
[00:28:57.200 --> 00:29:00.300]  所以為什麼羅馬帝國所向無敵呢
[00:29:00.300 --> 00:29:05.500]  因為鐵根的削銀如削泥啊
[00:29:05.500 --> 00:29:09.100]  那最後那個尼巴的腳
[00:29:09.100 --> 00:29:10.100]  是什麼
[00:29:10.100 --> 00:29:13.000]  混凝土啊 更厲害啊
[00:29:13.000 --> 00:29:15.300]  十個腳趾頭有人說是歐盟
[00:29:15.300 --> 00:29:17.500]  下次我講齊世路再跟各位講
[00:29:17.500 --> 00:29:19.500]  十個創始國
[00:29:19.500 --> 00:29:20.700]  哈利路亞
[00:29:20.700 --> 00:29:23.500]  所以神使先知
[00:29:23.500 --> 00:29:29.800]  別見百姓未來的巴比倫會遭遇的困難艱辛
[00:29:29.800 --> 00:29:32.900]  而且他也保證你們必定會回歸
[00:29:32.900 --> 00:29:34.200]  後來真的回歸了
[00:29:34.200 --> 00:29:36.300]  耶利米先知也講啊
[00:29:36.300 --> 00:29:37.100]  是不是
[00:29:37.100 --> 00:29:40.200]  所以當代以旅先知
[00:29:40.200 --> 00:29:42.300]  他有一次禱告的時候
[00:29:42.300 --> 00:29:45.100]  他看到耶利米先知說
[00:29:45.100 --> 00:29:48.000]  七十年滿了 選民必回歸
[00:29:48.000 --> 00:29:49.800]  哇 他就跪下來說
[00:29:49.800 --> 00:29:51.500]  守約斯慈愛的神
[00:29:51.500 --> 00:29:54.100]  大而可為的神
[00:29:54.100 --> 00:29:55.700]  後來就真的發生了
[00:29:55.700 --> 00:29:56.900]  是不是
[00:29:56.900 --> 00:30:00.000]  神也保證他們回歸故土
[00:30:00.000 --> 00:30:03.300]  那麼耶和華神跟哈巴古說
[00:30:03.300 --> 00:30:06.100]  你要有耐心 要等候
[00:30:06.100 --> 00:30:09.800]  即使這個程序這個結果是很緩慢
[00:30:09.800 --> 00:30:12.000]  但是你一定要有信心
[00:30:12.000 --> 00:30:13.600]  要有盼望
[00:30:13.600 --> 00:30:16.500]  哈利路亞
[00:30:16.500 --> 00:30:21.500]  因為有信的人才會得到生命
[00:30:21.500 --> 00:30:24.600]  如果你只相信你眼睛看到
[00:30:24.600 --> 00:30:27.100]  你只相信你手上拿到
[00:30:27.100 --> 00:30:29.800]  你只相信你肚子裡面吃到的
[00:30:29.800 --> 00:30:32.800]  或者你只相信你所擁有的
[00:30:32.800 --> 00:30:35.400]  而沒有信心
[00:30:35.400 --> 00:30:38.300]  那麼你就沒有生命
[00:30:38.300 --> 00:30:41.600]  即使是你又吃又喝的
[00:30:41.600 --> 00:30:43.500]  又拉又睡的
[00:30:43.500 --> 00:30:47.300]  你只是吃到有一天就走了
[00:30:47.300 --> 00:30:49.800]  是不是 吃多了還高血壓
[00:30:49.800 --> 00:30:51.800]  心臟病都來了
[00:30:51.800 --> 00:30:55.900]  因為神仍然掌權
[00:30:55.900 --> 00:30:57.600]  是不是
[00:30:57.600 --> 00:30:59.000]  那個時候神跟他講
[00:30:59.000 --> 00:31:01.600]  在哈巴古書二章二十節
[00:31:01.600 --> 00:31:03.200]  他說 來請
[00:31:03.200 --> 00:31:06.700]  為耶和華在祂的聖殿中
[00:31:06.700 --> 00:31:12.200]  全地的人都將在祂面前肅靜靜默
[00:31:12.200 --> 00:31:14.400]  又來 看啊
[00:31:14.400 --> 00:31:18.600]  我今日立祢在列邦列國之上
[00:31:18.600 --> 00:31:23.200]  為要施行拔除 拆毀 毀壞 顛覆
[00:31:23.200 --> 00:31:26.200]  又要建立 齋祠
[00:31:26.200 --> 00:31:29.200]  好的 前面一段是說
[00:31:29.200 --> 00:31:31.300]  我們在聖殿中
[00:31:31.300 --> 00:31:33.200]  就好像在教會裡面
[00:31:33.200 --> 00:31:36.400]  神在我們的教會裡面
[00:31:36.400 --> 00:31:38.600]  所以我們來到聖殿
[00:31:38.600 --> 00:31:41.200]  我們每次都說我們要靜默
[00:31:41.200 --> 00:31:42.800]  我們要靜肅
[00:31:42.800 --> 00:31:48.000]  甚至於我們開始會有五分鐘等候神的時間
[00:31:48.000 --> 00:31:50.600]  其實那都有精心設計的
[00:31:50.600 --> 00:31:53.300]  你可以看到這個禮拜的信息
[00:31:53.300 --> 00:31:56.400]  那音樂那畫面都是很美的
[00:31:56.400 --> 00:31:57.800]  是不是
[00:31:57.800 --> 00:31:59.200]  哦 感謝神
[00:31:59.200 --> 00:32:00.800]  甚至於我有的時候就
[00:32:00.800 --> 00:32:02.600]  take a snapshot
[00:32:02.600 --> 00:32:04.400]  我都放在YouTube上面
[00:32:04.400 --> 00:32:06.600]  好幾百個人按讚啊
[00:32:06.600 --> 00:32:08.600]  是不是這樣
[00:32:08.600 --> 00:32:10.400]  所以在我們的聖殿中
[00:32:10.400 --> 00:32:13.000]  在信奉愛
[00:32:13.000 --> 00:32:19.200]  全地的人都要因我們是聖殿所在
[00:32:19.200 --> 00:32:20.100]  我常喜歡這樣
[00:32:20.100 --> 00:32:24.900]  在五二林往東九十二王都在一神誇這個地方
[00:32:24.900 --> 00:32:26.600]  我們要成為萬人的燈塔
[00:32:26.600 --> 00:32:29.400]  吸引萬人來跪向神
[00:32:29.400 --> 00:32:31.400]  而這個過程
[00:32:31.400 --> 00:32:34.900]  也不是我們想的那麼的順利
[00:32:34.900 --> 00:32:36.300]  是不是
[00:32:36.300 --> 00:32:41.600]  一切的事情都要經過
[00:32:41.600 --> 00:32:44.900]  拔除 拆毀 毀壞 顛覆
[00:32:44.900 --> 00:32:46.700]  才能夠栽植
[00:32:46.700 --> 00:32:48.100]  栽植了以後
[00:32:48.100 --> 00:32:53.600]  還要澆灌 除蟲 耕耘 施肥
[00:32:53.600 --> 00:32:55.300]  它才能夠長大
[00:32:55.300 --> 00:33:00.500]  所以復興的過程是這個樣子的
[00:33:00.500 --> 00:33:02.600]  就好像
[00:33:02.600 --> 00:33:05.400]  如果你今天有一個窩臭
[00:33:05.400 --> 00:33:08.900]  一個牙齒壞爛
[00:33:08.900 --> 00:33:10.300]  你要怎麼樣
[00:33:10.300 --> 00:33:12.100]  先拔除它來嘛
[00:33:12.100 --> 00:33:13.100]  是不是
[00:33:13.100 --> 00:33:15.000]  你才可以支牙嘛
[00:33:15.000 --> 00:33:18.100]  你才可以長出新的牙齒來
[00:33:18.100 --> 00:33:20.200]  而信的人
[00:33:20.200 --> 00:33:22.300]  要相信我們的神
[00:33:22.300 --> 00:33:25.700]  仍然在掌權
[00:33:25.700 --> 00:33:28.400]  而信的人
[00:33:28.400 --> 00:33:29.700]  我們要得生命
[00:33:29.700 --> 00:33:33.200]  我們要藉著禱告跟宣告
[00:33:33.200 --> 00:33:34.300]  譬如我講說
[00:33:34.300 --> 00:33:37.600]  單一理性耶利米所說的
[00:33:37.600 --> 00:33:41.000]  來論耶路撒冷荒涼的年數
[00:33:41.000 --> 00:33:43.100]  七十年為滿
[00:33:43.100 --> 00:33:46.100]  我便盡是披麻蒙灰
[00:33:46.100 --> 00:33:50.100]  定義向主神祈禱懇求
[00:33:50.100 --> 00:33:51.500]  Hallelujah
[00:33:51.500 --> 00:33:53.700]  所以
[00:33:53.700 --> 00:33:54.900]  這是禱告
[00:33:54.900 --> 00:33:56.400]  那麼我宣告就是
[00:33:56.400 --> 00:33:58.000]  七十年滿了
[00:33:58.000 --> 00:33:59.700]  選民必回歸
[00:33:59.700 --> 00:34:00.500]  是不是
[00:34:00.500 --> 00:34:01.800]  所以我們常常講說
[00:34:01.800 --> 00:34:04.300]  我們來做禱告宣告
[00:34:04.300 --> 00:34:05.700]  是不是
[00:34:05.700 --> 00:34:08.100]  那很有意思的是
[00:34:08.100 --> 00:34:10.800]  禱告宣告有的時候
[00:34:10.800 --> 00:34:14.100]  會觸到靈界
[00:34:14.100 --> 00:34:15.900]  尤其是你宣告
[00:34:15.900 --> 00:34:19.400]  因為你正對的就是撒旦魔鬼
[00:34:19.400 --> 00:34:21.800]  你禱告是你像神
[00:34:21.800 --> 00:34:23.800]  有的時候你禱告不火烈
[00:34:23.800 --> 00:34:25.200]  撒旦魔鬼才不怕
[00:34:25.200 --> 00:34:27.200]  但是當你宣告說
[00:34:27.200 --> 00:34:29.600]  我們要驅趕撒旦魔鬼
[00:34:29.600 --> 00:34:31.300]  他可緊張了
[00:34:31.300 --> 00:34:33.100]  對不對
[00:34:33.100 --> 00:34:37.000]  在有一家死錢工廠
[00:34:37.000 --> 00:34:40.300]  你知道什麼叫死錢工廠嗎
[00:34:40.300 --> 00:34:41.800]  燒給死人的
[00:34:41.800 --> 00:34:44.000]  陰間的死人
[00:34:44.000 --> 00:34:45.800]  好像
[00:34:45.800 --> 00:34:47.400]  我以前看過叫什麼
[00:34:47.400 --> 00:34:50.700]  閩國銀行
[00:34:50.700 --> 00:34:54.200]  我們這裡是美國銀行
[00:34:54.200 --> 00:34:57.300]  它是叫做閩國銀行
[00:34:57.300 --> 00:34:59.000]  有一家死錢工廠
[00:34:59.000 --> 00:35:01.500]  做這個閩國銀行的鈔票
[00:35:01.500 --> 00:35:04.900]  做得很漂亮
[00:35:04.900 --> 00:35:08.400]  大家都喜歡買它那個銀行紙頭
[00:35:08.400 --> 00:35:10.400]  十塊錢可以買一百萬
[00:35:10.400 --> 00:35:11.400]  是不是
[00:35:11.400 --> 00:35:16.500]  然後燒給他們往生的人
[00:35:16.500 --> 00:35:19.300]  那麼暢銷
[00:35:19.300 --> 00:35:22.900]  結果有另外一家也是做死錢工廠
[00:35:22.900 --> 00:35:25.300]  他就想說
[00:35:25.300 --> 00:35:28.800]  那我也來做這樣子的紙錢
[00:35:28.800 --> 00:35:30.300]  他就也開始做
[00:35:30.300 --> 00:35:32.200]  也是暢銷
[00:35:32.200 --> 00:35:36.100]  這個原來的工廠就生氣了
[00:35:36.100 --> 00:35:38.700]  你怎麼可以仿造我的呢
[00:35:38.700 --> 00:35:41.000]  搶我的生意呢
[00:35:41.000 --> 00:35:46.000]  然後他就一撞告到法院去了
[00:35:46.000 --> 00:35:47.400]  法院說
[00:35:47.400 --> 00:35:51.400]  這個陰間紙錢銀行有這麼嚴重嗎
[00:35:51.400 --> 00:35:54.600]  他說你不知道法官大人
[00:35:54.600 --> 00:36:01.600]  我有鬼魂夜間託夢跟我說
[00:36:01.600 --> 00:36:09.000]  怎麼我們最近收到的有一些是假鈔
[00:36:09.000 --> 00:36:14.400]  這個陰間也有假鈔
[00:36:14.400 --> 00:36:18.400]  所以真的是一個很扯的事情
[00:36:18.400 --> 00:36:19.300]  你知道嗎
[00:36:19.300 --> 00:36:22.500]  所以他會受到偽鈔
[00:36:22.500 --> 00:36:26.400]  這個陰府的官司拿到陽間來打
[00:36:26.400 --> 00:36:29.400]  真的不知道要怎麼打
[00:36:29.400 --> 00:36:30.800]  感謝神
[00:36:30.800 --> 00:36:32.900]  我們沒有這種問題
[00:36:32.900 --> 00:36:35.500]  因為我們在神裡面有盼望
[00:36:35.500 --> 00:36:40.700]  我們在神裡面有歡喜有快樂
[00:36:40.700 --> 00:36:47.300]  當哈巴古跟百姓聽到要懲罰巴比倫
[00:36:47.300 --> 00:36:50.200]  他說巴比倫他們的死時候到了
[00:36:50.200 --> 00:36:52.200]  我要懲罰他們
[00:36:52.200 --> 00:36:53.100]  你知道嗎
[00:36:53.100 --> 00:36:59.100]  而且是很淒慘讓他們很不好過的
[00:36:59.100 --> 00:37:03.400]  然後哈巴古整個人就開始歡喜快樂
[00:37:03.400 --> 00:37:04.300]  你知道嗎
[00:37:04.300 --> 00:37:08.500]  這就是有盼望跟沒盼望不一樣
[00:37:08.500 --> 00:37:09.800]  我今天問你
[00:37:09.800 --> 00:37:15.800]  假如說你今天有一件事情讓你陷在低谷
[00:37:15.800 --> 00:37:19.700]  生命好像很低微很低沉
[00:37:19.700 --> 00:37:21.600]  身體也有病痛
[00:37:21.600 --> 00:37:26.700]  甚至於碰到許多的困苦患難的時候
[00:37:26.700 --> 00:37:30.400]  而你對神的應許或者你禱告
[00:37:30.400 --> 00:37:32.500]  總是沒有平安
[00:37:32.500 --> 00:37:35.300]  你的盼望就會失掉
[00:37:35.300 --> 00:37:38.300]  你對神的信心就會減低了
[00:37:38.300 --> 00:37:40.100]  但是
[00:37:40.100 --> 00:37:43.000]  所以我們很多時候我們要看見證
[00:37:43.000 --> 00:37:44.800]  很多時候我們要禱告
[00:37:44.800 --> 00:37:48.300]  我們那時候我們要宣告
[00:37:48.300 --> 00:37:51.800]  就好像我剛出來要服侍神的時候
[00:37:51.800 --> 00:37:54.100]  其實也沒有很久以前
[00:37:54.100 --> 00:37:55.800]  我退休了以後了
[00:37:55.800 --> 00:37:57.300]  幾乎是
[00:37:57.300 --> 00:38:00.300]  那麼一下來的時候
[00:38:00.300 --> 00:38:03.300]  收入一下子沒有了一樣
[00:38:03.300 --> 00:38:07.100]  心裡面不知道日子要怎麼過了
[00:38:07.100 --> 00:38:10.600]  那麼本來想說去打個part-time工作
[00:38:10.600 --> 00:38:11.500]  後來想不行
[00:38:11.500 --> 00:38:17.700]  如果要做神的工作不可以再去眷戀世上的事情
[00:38:17.700 --> 00:38:20.700]  所以
[00:38:20.700 --> 00:38:22.500]  就憑著信心
[00:38:22.500 --> 00:38:28.200]  神就一再的給我盼望
[00:38:28.200 --> 00:38:31.100]  令我越來越喜樂
[00:38:31.100 --> 00:38:33.600]  你想想看
[00:38:33.600 --> 00:38:38.200]  我
[00:38:38.200 --> 00:38:41.600]  我們教會弟兄姊妹蠻實在的
[00:38:41.600 --> 00:38:43.900]  我看了很多教會令我很羨慕
[00:38:43.900 --> 00:38:47.400]  他們有好多師
[00:38:47.400 --> 00:38:53.500]  醫師、牙師、精算師、會計師、工程師
[00:38:53.500 --> 00:38:55.300]  都是師
[00:38:55.300 --> 00:38:57.700]  我們最近還比較好
[00:38:57.700 --> 00:39:01.800]  以前都是廚師
[00:39:01.800 --> 00:39:03.800]  所以我們奉獻一次都不好
[00:39:03.800 --> 00:39:06.900]  但是神很恩戴我
[00:39:06.900 --> 00:39:08.400]  動不動每個月
[00:39:08.400 --> 00:39:09.700]  突有張支票了
[00:39:09.700 --> 00:39:11.200]  一千塊、幾百塊
[00:39:11.200 --> 00:39:13.100]  一人的金額
[00:39:13.100 --> 00:39:16.100]  我們憑什麼買這個糖
[00:39:16.100 --> 00:39:18.100]  對不對
[00:39:18.100 --> 00:39:22.100]  我們那時候買的時候
[00:39:22.100 --> 00:39:24.800]  三分之二是現款
[00:39:24.800 --> 00:39:26.000]  就有人
[00:39:26.000 --> 00:39:30.800]  就有包括我們的弟兄姊妹就開始有錢出錢了
[00:39:30.800 --> 00:39:34.200]  三分之二就湊齊了
[00:39:34.200 --> 00:39:39.700]  然後我們去向銀行貸款
[00:39:39.700 --> 00:39:41.100]  那個銀行說
[00:39:41.100 --> 00:39:47.200]  你把你每個月銀行教會的奉獻
[00:39:47.200 --> 00:39:50.300]  憑據給我看
[00:39:50.300 --> 00:39:52.600]  哎呦
[00:39:52.600 --> 00:39:53.600]  有的時候兩千塊
[00:39:53.600 --> 00:39:54.800]  有的時候三千塊
[00:39:54.800 --> 00:39:55.800]  有的時候四千塊
[00:39:55.800 --> 00:39:58.200]  幾乎不超過五千塊
[00:39:58.200 --> 00:40:01.600]  他說我不可能給你貸款
[00:40:01.600 --> 00:40:04.500]  按照我們對銀行、對教會的貸款
[00:40:04.500 --> 00:40:06.700]  一個牧師就是五千塊
[00:40:06.700 --> 00:40:08.600]  你養這個牧師你都養不起
[00:40:08.600 --> 00:40:09.700]  還要養這個教會
[00:40:09.700 --> 00:40:12.600]  就貸不成了嘛
[00:40:12.600 --> 00:40:14.600]  我心裡好難過
[00:40:14.600 --> 00:40:16.000]  沒有這個貸款怎麼辦
[00:40:16.000 --> 00:40:18.400]  後來我寫了一個信給教會
[00:40:18.400 --> 00:40:20.900]  他們的Four Square Church
[00:40:20.900 --> 00:40:22.400]  我跟他說
[00:40:22.400 --> 00:40:25.100]  我說你不知道我們中國人
[00:40:25.100 --> 00:40:26.600]  我說我們中國人
[00:40:26.600 --> 00:40:29.600]  我不吃飯我都要把你錢付了
[00:40:29.600 --> 00:40:32.400]  我不會欠你一毛錢的
[00:40:32.400 --> 00:40:35.300]  而且他說的什麼一個牧師五千塊
[00:40:35.300 --> 00:40:37.000]  這個也不合理的
[00:40:37.000 --> 00:40:39.300]  我說即使是如此
[00:40:39.300 --> 00:40:42.000]  我不拿錢我都可以的
[00:40:42.000 --> 00:40:43.700]  是不是
[00:40:43.700 --> 00:40:46.300]  後來他就准了
[00:40:46.300 --> 00:40:48.400]  他就給我們五年了
[00:40:48.400 --> 00:40:49.000]  他說好了
[00:40:49.000 --> 00:40:54.300]  我們Owner Financing給你五年
[00:40:54.300 --> 00:40:56.500]  哇 好高興
[00:40:56.500 --> 00:40:58.100]  你知道嗎
[00:40:58.100 --> 00:41:01.000]  我們三年半就還清了
[00:41:01.000 --> 00:41:03.100]  感謝主
