
[00:00:00.000 --> 00:00:08.140]  大家好,非常高興今天早上可以來到大家當中跟大家分享上帝的話語。
[00:39:30.660 --> 00:39:47.360]  我們讀這一段聖經的時候很容易有一個誤解,誤解以爲這個所謂的獄警是一個小兵,小兵沒有見過大場面,被人家嚇了一下,問你要不要信耶穌,就信了。
[00:39:48.200 --> 00:40:03.500]  我們有這個感覺,是不是?因爲他是一個小小的獄警,這個想法完全是錯誤的。聖經學家告訴我們,當時羅馬監獄的長官都是退伍的勇士,
[00:40:03.500 --> 00:40:15.740]  就是你已經在沙場上面有不斷的勝利,然後你半退休的時候,你回到你的老家,你去做監獄的監獄官。
[00:40:16.340 --> 00:40:23.620]  所以這個人不是一個小兵,他是一個權高勢大的將領,其實你想想,很有道理。
[00:40:23.620 --> 00:40:33.640]  因爲如果他不是一個權高勢大的將領,他後來怎麼可以隨隨便便地把保羅和斯蒂拉請回家喫飯、療傷?
[00:40:33.640 --> 00:40:43.740]  一個小兵敢不敢做這樣的東西?砍頭的,他能夠做這個事情,因爲他不是一個小兵,他是一個高官。
[00:40:44.240 --> 00:40:58.560]  這個人突然間地震過後他要自殺,不是因爲他膽小,是因爲他忠心,他忠心耿耿,他一生忠心的對象是羅馬的凱撒(Caesar)。
[00:40:58.560 --> 00:41:08.240]  他覺得犯人逃走了完全是他自己的過錯,他羞辱了他的主人,他的主人是誰?羅馬的凱撒。
[00:41:09.220 --> 00:41:19.380]  在他的生命裏面、在他的人生裏面只有一個主,到那時候只有一個主,那個主是凱撒,他覺得他羞辱了他的主人,所以他要自殺。
[00:41:19.380 --> 00:41:36.740]  然而保羅沒有跑,這讓這個人完全地驚訝,他驚訝保羅所傳的福音,他驚訝保羅在監獄裏面所喜樂唱的那首歌,他驚訝保羅居然有的逃不逃。
[00:41:39.380 --> 00:41:58.580]  於是,這個獄警叫人拿燈來,就衝進去戰戰兢兢地匍匐在保羅希臘面前,他戰驚因爲他曾經聽過保羅的福音,他戰驚因爲他在想,難道保羅所傳的那個君王的故事是真的嗎?
[00:41:59.500 --> 00:42:09.920]  在戰驚的過程裏面,於是,獄警領他們出來說,兩位先生,我必須要做什麼纔可以得救?
[00:42:09.920 --> 00:42:20.600]  如果你熟悉《始祖行傳》,你知道這句話曾經演出過的,"我該做什麼可以得救?"你幾時聽過這句話?
[00:42:21.560 --> 00:42:35.460]  彼得在聖靈降臨那一天說了一場道,勢痛人心的道,聽道的人(猶太人)他們回應,我們該做什麼纔可以得救?
[00:42:35.460 --> 00:42:46.500]  這個回應是因爲他已經聽過保羅的福音,因爲他聽過保羅的福音,他的心被勢痛,現在他更加肯定保羅所傳的是一個真的福音。
[00:42:46.500 --> 00:42:57.080]  於是,他問,我該做什麼纔可以得救?而保羅給他的回答是整個故事的高潮,整個故事的高潮是這樣。
[00:42:57.080 --> 00:43:09.940]  保羅跟希臘說,當信主耶穌,你和你一家都必得救。當信主耶穌,你和你一家都必得救。這是整個故事的高潮。
[00:43:11.400 --> 00:43:19.860]  這一句話不容易解釋,不容易明白,因爲很多時候我們都喜歡把這個進敘放在我們的臺詞上面。
[00:43:19.860 --> 00:43:34.480]  什麼叫做當信主耶穌基督,你和你一家都必得救?保羅所說的不是一個廉價的福音,保羅所說的不是在賣保險,保羅不是說,
[00:43:34.480 --> 00:43:45.060]  哎,難得你今天有感動,我們天活再做一個宣傳。只要你跟我做以下的禱告,你今天就可以得到天堂的入場券。
[00:43:45.060 --> 00:44:01.180]  他不是在跟你說這個事情,他說當信主耶穌,什麼意思啊?就是唯有主耶穌是主,Jesus is Lord,當信主耶穌是你人生中唯一的主。
[00:44:02.500 --> 00:44:10.420]  那這個人到他還沒有遇見耶穌之前,他人生裏面只有一個主,另外一個主,叫做凱撒。
[00:44:10.420 --> 00:44:24.980]  保羅說,從今天開始你要得救的話,凱撒再不是你的主,你的生命裏面有一個新的主人,這個主人叫做耶穌基督。
[00:44:24.980 --> 00:44:39.180]  他愛你,爲你施在十字架上,爲你復活,他今天活着,傳揚十字架的福音。這世界裏面,這個監獄長是最明白這個道理的人。
[00:44:39.180 --> 00:44:54.700]  你跟我完全聽不懂,因爲我們生命裏面從來沒有主人,我們的世界沒有君王,我們在美國只有總統,不投他的不用聽他的,投了他也不需要聽他的。
[00:44:55.660 --> 00:45:05.460]  但是他們活在一個世界裏面只有君王,他告訴這個人,從今天開始,耶穌是你人生的主宰。
[00:45:05.460 --> 00:45:16.900]  今天的教會,香港的教會明白這個道理嗎?我們今天的教會里面,很多教會都有耶穌是主,家裏也是耶穌是我家之主,真的嗎?
[00:45:17.260 --> 00:45:26.700]  你真的明白什麼叫做耶穌是你家之主嗎?還是我們以爲貼了這個東西,上帝就會保佑教會,會保佑我的家人?
[00:45:27.700 --> 00:45:48.400]  與其明白這個意義,他人生的意義,從前是侍奉凱撒,今天的意義,他是要侍奉主耶穌基督,十字架要成爲他生命裏面的至寶。從前他的至寶就是凱撒的寶貝,money, sex and power。
[00:45:48.660 --> 00:45:59.520]  今天他生命中最大的至寶是主耶穌基督的十字架,他要傳揚十字架,他要背起他的十字架來跟隨耶穌。
[00:45:59.520 --> 00:46:15.980]  感謝神那一天晚上,不單止他聽了這個福音,他們把主的道講給他和他全家,他和他全家因爲信了上帝,都滿心歡喜,背起十字架來跟隨耶穌。
[00:46:16.420 --> 00:46:28.100]  這個是兩千年前的福音,這還是今天我們必須要相信傳揚的福音。願上帝祝福你的教會,祝福我們的教會,
[00:46:28.100 --> 00:46:40.160]  在此時此地,讓我們每一個人都高舉耶穌基督的十字架,背起十字架來傳揚十字架的福音,我們一起禱告。
[00:46:43.180 --> 00:46:51.280]  我們的天父,你的聖經是奇妙的,你的聖經裏面有許多不可思議的故事。
[00:46:51.280 --> 00:47:07.840]  真正的神級不是你怎麼樣把保羅希臘從監獄裏面拯救,是你如何把他們從罪惡深淵裏面拯救出來。
[00:47:09.180 --> 00:47:18.800]  我們看見他們的希臘,他們所唱的不是「主逼拯救我」,而是「主已經拯救我」。
[00:47:18.800 --> 00:47:28.920]  這個是歷史事實,十字架是歷史的事實,十字架是不可以改變的真理。
[00:47:30.860 --> 00:47:42.720]  新生的你,我們或死或活,我們或生病或者是健康,但是我們不能改變你已經爲我們所做的。
[00:47:42.720 --> 00:47:56.920]  這個是整個基督徒生命的一個祕訣,幫助我們,也幫助我們的教會,不要去想其他的方法去傳揚你的福音。
[00:47:57.620 --> 00:48:12.040]  我們知道,唯有基督徒背起他們的十字架,把十字架的福音傳到地界,這纔是上帝喜悅的福音。
[00:48:12.040 --> 00:48:24.560]  幫助我們在這組織裏面去思想你的十字架,爲你十字架感恩,也立志一生地去傳揚這樣的福音。
[00:48:27.620 --> 00:48:29.420]  阿彌陀佛
