
[00:00:00.000 --> 00:00:08.080]  今天去到《生命記》第三十章
[00:46:01.680 --> 00:46:08.680]  將神的話入到我們的思想和我們的心底裡面
[00:46:08.680 --> 00:46:12.680]  好讓我們真的進行
[00:46:15.680 --> 00:46:17.680]  今天第三個要點
[00:46:17.680 --> 00:46:29.680]  因為神的掌權,神的恩典,我們的悔改,所以有個開放的將來
[00:46:29.680 --> 00:46:41.680]  我看到有個開放的道,有神的道使我們去進行,使我們靠著神的道來生活
[00:46:46.680 --> 00:46:52.680]  然後帶我們去到第十五節到第二十節,有一個開放的抉擇
[00:46:52.680 --> 00:46:59.680]  在整個生命經裡面,摩西也在講道
[00:46:59.680 --> 00:47:03.680]  現在去到他的高峰了
[00:47:03.680 --> 00:47:10.680]  他說你看看,這個真是生死的抉擇
[00:47:12.680 --> 00:47:15.680]  我現在擺在你面前
[00:47:15.680 --> 00:47:20.680]  第十五節一直去到最後
[00:47:20.680 --> 00:47:30.680]  第一章第八節,他用同樣的說話講道土地
[00:47:30.680 --> 00:47:37.680]  在全聖經說,我將土地擺在你面前
[00:47:37.680 --> 00:47:41.680]  是神給你的機會
[00:47:42.680 --> 00:47:47.680]  但是這個地在前面,以色列人你們要進去收取這個地
[00:47:47.680 --> 00:48:01.680]  現在神同樣將這一點放在他面前,我將生與死,和與福擺在你面前
[00:48:01.680 --> 00:48:10.680]  你們上一代就將神給他們的機會糟蹋了
[00:48:13.680 --> 00:48:22.680]  摩西說你不要再糟蹋了,你要選擇神所給你的生與死
[00:48:22.680 --> 00:48:32.680]  在約書亞記第二十四章,約書亞在人生結束的時候都作同樣的選擇
[00:48:32.680 --> 00:48:37.680]  你今天選擇,你要服侍的是誰
[00:48:40.680 --> 00:48:44.680]  摩西現在說,你來選擇吧,生或者死
[00:48:44.680 --> 00:48:46.680]  禍或者福
[00:48:46.680 --> 00:48:56.680]  你能夠與神一起領受祂的賜福,抑或你面對最終的滅亡
[00:48:56.680 --> 00:49:01.680]  摩西不可以說你們選擇停在那裏
[00:49:01.680 --> 00:49:07.680]  摩西好像一個報道家,一個講道的人
[00:49:07.680 --> 00:49:09.680]  你選擇生命吧
[00:49:11.680 --> 00:49:12.680]  何必選擇死亡呢
[00:49:12.680 --> 00:49:16.680]  那究竟生命是什麼?
[00:49:16.680 --> 00:49:20.680]  要得到生命,你要做些什麼?
[00:49:20.680 --> 00:49:27.680]  記不記得有一天,有人都這樣向耶穌發問,相似的問題
[00:49:27.680 --> 00:49:37.680]  他問耶穌愛了什麼善事,才能夠承受永生呢?
[00:49:41.680 --> 00:49:45.680]  耶穌的這個回答,其實是從舊約聖經說出的
[00:49:45.680 --> 00:49:53.680]  如果你真的要進入生命或者永生,你就謹守那些命令
[00:49:53.680 --> 00:49:59.680]  這是利未記第十八章第五節所說的
[00:49:59.680 --> 00:50:07.680]  你們這樣去進行,就必存活
[00:50:10.680 --> 00:50:13.680]  你要存活,就必須這樣遵守
[00:50:13.680 --> 00:50:17.680]  我們要開始留心才行
[00:50:17.680 --> 00:50:33.680]  意思絕不是說你遵守神的命令,你就換取,就贏得生命,不是這個意思
[00:50:33.680 --> 00:50:38.680]  永生乃是神所給的禮物
[00:50:41.680 --> 00:50:45.680]  救恩是因為耶穌基督在十字架上為我們受死
[00:50:45.680 --> 00:50:51.680]  生命是為耶穌基督戰勝死亡,復活
[00:50:51.680 --> 00:51:05.680]  因此一切跟我們救恩有關的事,神在耶穌基督裏面已經成就了
[00:51:11.680 --> 00:51:21.680]  但當我們回應神,以後過我們的生活的時候,我們以後得到救恩之後,過我們的生活,就必須遵行祂的說話
[00:51:31.680 --> 00:51:41.680]  祂說我們不是靠善行得救,我們得救是本福恩,也因著信,又說叫我們信主之後,這樣就導致善行
[00:51:41.680 --> 00:51:56.680]  對神的信服,聽從神的話語,就反證明了你信靠了祂做你的救主
[00:52:01.680 --> 00:52:05.680]  教學說話,你只有信心沒有行為,這個是死的
[00:52:05.680 --> 00:52:18.680]  你在說,我知道錯了,這樣的悔改,但沒有跟著你的行為來證明,這個是空洞的
[00:52:25.680 --> 00:52:33.680]  耶穌說了很多不切實際的讚美的說話,但你不是信服祂的,為祂來生活的,這樣也無效的
[00:52:33.680 --> 00:52:42.680]  耶穌基督說那個愚蠢的人聽了我的話卻不去遵行
[00:52:42.680 --> 00:52:54.680]  耶穌基督說為什麼你們稱我為主,但沒有遵照我的說話去行呢
[00:52:56.680 --> 00:53:02.680]  約翰福音第十四章第二十一節,耶穌基督這樣說
[00:53:02.680 --> 00:53:14.680]  有了我的誡命,又遵守的,這人是愛我的
[00:53:14.680 --> 00:53:20.680]  這個說話也是從生命記而出的
[00:53:22.680 --> 00:53:25.680]  是生命記神說過的說話
[00:53:25.680 --> 00:53:28.680]  你知道神的律法
[00:53:28.680 --> 00:53:31.680]  你想不想愛神呢
[00:53:31.680 --> 00:53:34.680]  就遵行祂所說的話
[00:53:34.680 --> 00:53:43.680]  是柯西說的說話,是神的說話,也是耶穌所引述的說話
[00:53:50.680 --> 00:53:57.680]  所以保羅就引述了生命記第三十章,就去到羅馬書第十章那裡
[00:53:57.680 --> 00:54:10.680]  在羅馬書說那些有了神的律法又依此去遵行的人
[00:54:10.680 --> 00:54:14.680]  這個說話就是從利尼記而出的
[00:54:20.680 --> 00:54:27.680]  遵行律法是靠著信心遵行律法,信靠那位請救我們的神
[00:54:27.680 --> 00:54:37.680]  保羅並不是要引述兩段舊聖經,就說兩段聖經是彼此不相符合
[00:54:44.680 --> 00:54:53.680]  他說我們去遵行神的話語,靠神話語而行,這個事實本身也是藉著信心而出的
[00:54:53.680 --> 00:55:00.680]  現在耶穌基督來了
[00:55:00.680 --> 00:55:09.680]  我們對神的信心,必須將信心放在主耶穌身上
[00:55:15.680 --> 00:55:22.680]  所以保羅就說,假如你口裏面認耶穌為主,心裏面相信祂,就必得救
[00:55:22.680 --> 00:55:26.680]  領受從神而來的生命
[00:55:26.680 --> 00:55:42.680]  然後我們就回應神在我們身上所成就的工作,我們的生活才能配得上神的恩典
[00:55:45.680 --> 00:55:50.680]  是愛神的心,就決定了我們生活的方式
[00:55:50.680 --> 00:55:53.680]  看到第十六節嗎?
[00:55:53.680 --> 00:55:56.680]  生命是什麼?
[00:55:56.680 --> 00:56:12.680]  十六節說,你愛耶和你的神,遵行祂的道,謹守祂的誡命律例典章,使你如此存活
[00:56:14.680 --> 00:56:23.680]  愛耶和你的神,聽從祂的話,專靠祂
[00:56:23.680 --> 00:56:30.680]  因為祂是你的生命
[00:56:30.680 --> 00:56:34.680]  生命從神而來
[00:56:34.680 --> 00:56:37.680]  不是從律法而來
[00:56:37.680 --> 00:56:41.680]  並不是律法將生命給你
[00:56:43.680 --> 00:56:45.680]  神是將生命給你外遺
[00:56:45.680 --> 00:56:54.680]  你回應神所賜給你的生命,你就信服祂
[00:56:54.680 --> 00:56:59.680]  這都是詩篇一再重複的說話
[00:56:59.680 --> 00:57:03.680]  主啊,我喜悅你的律法
[00:57:03.680 --> 00:57:05.680]  我愛你的律法
[00:57:05.680 --> 00:57:09.680]  因為我善愛你
[00:57:13.680 --> 00:57:18.680]  你是我的神,我的救主,我就信服你,我就愛你
[00:57:18.680 --> 00:57:24.680]  在第二十節說,主正是你的生命
[00:57:24.680 --> 00:57:27.680]  耶穌會同意的
[00:57:27.680 --> 00:57:29.680]  保羅會同意的
[00:57:29.680 --> 00:57:31.680]  我盼望你也同意
[00:57:31.680 --> 00:57:34.680]  我們需要結束了
[00:57:40.680 --> 00:57:44.680]  我結束的時候想向你請問,你的生命是不是這樣呢?
[00:57:44.680 --> 00:57:58.680]  在座有沒有哪一位,我們的神藉由耶穌基督將生命給你,你接受了沒有呢?
[00:57:58.680 --> 00:58:03.680]  這個真是關乎生與死的抉擇
[00:58:09.680 --> 00:58:15.680]  繼續在罪惡當中對神不順從,這是向著死亡的道路
[00:58:15.680 --> 00:58:22.680]  罪的功架,保羅說,就是死
[00:58:22.680 --> 00:58:34.680]  不單止肉身的死亡,乃在心靈與神相離開那種永遠的死
[00:58:37.680 --> 00:58:42.680]  不是被神在一個地方消滅,而是死亡
[00:58:42.680 --> 00:58:46.680]  那是人生真正的結果
[00:58:46.680 --> 00:58:50.680]  如果你選擇不要神的話
[00:58:50.680 --> 00:58:56.680]  但是在聖經說,你選擇生命吧
[00:58:56.680 --> 00:59:02.680]  在以色列書第十八章有同樣的呼喚
[00:59:06.680 --> 00:59:09.680]  史世傑對以色列人說,你為何選擇死亡
[00:59:09.680 --> 00:59:18.680]  史世傑說,神絕對不喜悅惡人死亡
[00:59:18.680 --> 00:59:26.680]  神保不得我們從我們的敗壞生活當中轉回,就必存活
[00:59:26.680 --> 00:59:30.680]  悔改,活下去
[00:59:30.680 --> 00:59:33.680]  你做了那個決定沒有?
[00:59:35.680 --> 00:59:38.680]  如果你從來沒有做過這樣的決定,你願意今天就決定嗎?
[00:59:38.680 --> 00:59:42.680]  回應耶穌基督
[00:59:42.680 --> 00:59:54.680]  就以今天八月十日,從你為耶穌基督而活的開始
[01:00:01.680 --> 01:00:07.680]  假如你在某段時間以前,已經帶著信心到耶穌基督面前,選擇了生命
[01:00:07.680 --> 01:00:18.680]  這段聖經就問你,你是否繼續這樣信和信服神的生活呢?
[01:00:27.680 --> 01:00:31.680]  是你的人生,是你的工作,是和家人的關係
[01:00:31.680 --> 01:00:38.680]  你每日的生活是否繼續你這種遵從神的律法來生活的方式呢?
[01:00:38.680 --> 01:00:46.680]  假如你說在某些情況裏面,近來已經違背了,不是這樣的了
[01:00:46.680 --> 01:00:50.680]  今天回到神面前
[01:00:50.680 --> 01:00:53.680]  回到主的面前
[01:00:57.680 --> 01:01:03.680]  摩西說,假如你回到神的面前,你會再得著祂給你的恩典
[01:01:03.680 --> 01:01:08.680]  在你前面的前途,向你開放
[01:01:08.680 --> 01:01:16.680]  我們研習這個創世生命的結束
[01:01:16.680 --> 01:01:26.680]  我們與以色列人一同站在英雄之地的邊緣
[01:01:28.680 --> 01:01:30.680]  神的應許在他們後面
[01:01:30.680 --> 01:01:34.680]  神給他們的前途在他們前面
[01:01:34.680 --> 01:01:41.680]  好像我們這樣,他們領受從神而來的使命
[01:01:41.680 --> 01:01:45.680]  要能夠祝福世界上其他的人
[01:01:45.680 --> 01:01:53.680]  但這個子民,他們過去,現在,將來都有他們的失敗
[01:01:58.680 --> 01:02:04.680]  雖然是這樣,但在第四章,生命記就呼喚你和我認識我們的神
[01:02:04.680 --> 01:02:11.680]  第六章說,我們要記得我們的神
[01:02:11.680 --> 01:02:19.680]  第十章呼召你和我去進行神的道
[01:02:24.680 --> 01:02:30.680]  第十五章說,我們生活要反映出神祂的慷慨,神祂的公義
[01:02:30.680 --> 01:02:40.680]  第二十六章說,我們作為神的子民,要如何慶祝
[01:02:40.680 --> 01:02:51.680]  現在呼喚你和我,為著神在我們前面的道路,你要作出選擇
[01:02:53.680 --> 01:02:55.680]  因此我們要回應我們的神
[01:02:55.680 --> 01:03:02.680]  也是耶穌基督呼喚祂的子民,是如此去回應
[01:03:02.680 --> 01:03:05.680]  悔改
[01:03:05.680 --> 01:03:08.680]  相信這個好消息
[01:03:08.680 --> 01:03:14.680]  跟從耶穌基督,照祂所吩咐的去做
[01:03:14.680 --> 01:03:17.680]  讓我們一起祈禱
[01:03:23.680 --> 01:03:29.680]  請你現在很安靜,用少許時間來思想,我聽到主的道,我要作的選擇是甚麼呢?
[01:03:29.680 --> 01:03:51.680]  可能你現在可以從心裡面對主說,主啊,我知道我失敗,我不信服祢,犯了錯
[01:03:54.680 --> 01:03:58.680]  但是主啊,我現在就從我的不信從出來
[01:03:58.680 --> 01:04:08.680]  我將以往的不信服放在後面
[01:04:08.680 --> 01:04:18.680]  你在你的話語裡面,讓我們知道我們應該怎樣做,怎樣繼續我們的生活
[01:04:23.680 --> 01:04:29.680]  主啊,現在我去到你的面前,告訴主知道我要信靠祢
[01:04:29.680 --> 01:04:36.680]  我來到耶穌基督為我受死那一位的面前
[01:04:36.680 --> 01:04:46.680]  耶穌基督,祢勝過死亡,復活,祢現在的聖靈就在我們中間
[01:04:46.680 --> 01:04:51.680]  主啊,求祢接收我
[01:04:54.680 --> 01:05:00.680]  有親愛的弟兄姊妹,曾有你第一次這樣求告耶穌,你是第一次來到耶穌的面前
[01:05:00.680 --> 01:05:16.680]  有親愛的基督徒弟兄姊妹,曾經接受了主,但是一再的軟弱,現在以神的兒女的身份,回到主的面前
[01:05:16.680 --> 01:05:20.680]  主啊,求祢憐憫我
[01:05:23.680 --> 01:05:28.680]  讓我有這種恩典,戴著灰蓋,然後信靠祢
[01:05:28.680 --> 01:05:32.680]  求主潔淨我的心
[01:05:32.680 --> 01:05:35.680]  赦免我的罪
[01:05:35.680 --> 01:05:40.680]  帶我進入將來
[01:05:40.680 --> 01:05:43.680]  去到神的將來
[01:05:43.680 --> 01:05:46.680]  成為我的將來
[01:05:49.680 --> 01:05:54.680]  保佑我的思想,我的行為,生活都為祢
[01:05:54.680 --> 01:06:01.680]  在這個世界上成為祢的僕人,祢的見證人
[01:06:01.680 --> 01:06:06.680]  主啊,求祢如此現在幫助我
