
[00:00:00.000 --> 00:00:02.000]  各位姐妹 大家早安
[00:17:55.220 --> 00:17:57.320]  你沒有辦法拿去兌現的
[00:17:57.320 --> 00:17:59.660]  你沒有辦法使用的
[00:17:59.660 --> 00:18:02.360]  你沒有辦法感受到寶貴的
[00:18:02.360 --> 00:18:05.260]  但是在永恆的無限的永恆裡面
[00:18:05.260 --> 00:18:07.200]  這一個神所給你的
[00:18:07.200 --> 00:18:09.560]  是沒有人能奪去的
[00:18:09.560 --> 00:18:12.860]  反倒是我們今天所擁有的這些
[00:18:12.860 --> 00:18:15.060]  金錢金銀財寶
[00:18:15.060 --> 00:18:17.140]  都是虛幻的
[00:18:17.140 --> 00:18:19.140]  所以我常常在想一件事情
[00:18:19.140 --> 00:18:21.940]  到底是看不見的真實
[00:18:21.940 --> 00:18:23.880]  還是看不見的比較真實
[00:18:23.880 --> 00:18:25.940]  是看得見的比較真實
[00:18:25.940 --> 00:18:31.320]  還是看不見的比較真實
[00:18:31.320 --> 00:18:33.380]  弟兄姊妹你一定會說
[00:18:33.380 --> 00:18:37.720]  當然是看得見的真實
[00:18:37.720 --> 00:18:38.960]  沒錯
[00:18:38.960 --> 00:18:43.300]  現在你摸到的東西它是真實的存在
[00:18:43.300 --> 00:18:45.100]  但是十年二十年之後
[00:18:45.100 --> 00:18:47.560]  它可能就不存在了
[00:18:47.560 --> 00:18:49.840]  我常常有人說孔子以前真不真實
[00:18:49.840 --> 00:18:50.940]  孔子蠻真實的
[00:18:50.940 --> 00:18:53.280]  以前那個時候看見孔子
[00:18:53.280 --> 00:18:54.440]  他是個老師
[00:18:54.440 --> 00:18:57.580]  他生活在他們當中
[00:18:57.580 --> 00:18:59.580]  可是對我們現在來講
[00:18:59.580 --> 00:19:01.120]  孔子不存在
[00:19:01.120 --> 00:19:03.080]  因為你看不見他
[00:19:03.080 --> 00:19:07.820]  神給我們的這一些的應許
[00:19:07.820 --> 00:19:11.320]  都是將來會實現的
[00:19:11.320 --> 00:19:17.320]  但是現在看不見
[00:19:17.320 --> 00:19:18.860]  第一個同是後世
[00:19:18.860 --> 00:19:21.760]  第二個同是成為一體
[00:19:21.760 --> 00:19:23.460]  就是成為一個身體
[00:19:23.460 --> 00:19:26.640]  就是一個教會
[00:19:26.640 --> 00:19:28.980]  如果我們是成為一體的
[00:19:28.980 --> 00:19:32.140]  就沒有人能夠把我們分開
[00:19:32.140 --> 00:19:34.080]  如果我們是成為一體的
[00:19:34.080 --> 00:19:36.080]  基督就是我們的頭
[00:19:36.080 --> 00:19:37.740]  祂在我們當中
[00:19:37.740 --> 00:19:40.380]  基督不會叫右手去打左手
[00:19:40.380 --> 00:19:43.180]  不會叫左手去打右臉
[00:19:43.180 --> 00:19:46.620]  基督不會叫你拿刀互相刺殘
[00:19:46.620 --> 00:19:48.920]  神不會做這樣的事情
[00:19:48.920 --> 00:19:49.800]  弟兄姊妹
[00:19:49.800 --> 00:19:52.400]  我們也不該做這樣的事情
[00:19:52.400 --> 00:19:55.260]  另外一個是同盟應許
[00:19:55.260 --> 00:19:56.760]  這個應許這個字
[00:19:56.760 --> 00:19:58.100]  我去查了一下
[00:19:58.100 --> 00:19:59.000]  這個應許
[00:19:59.000 --> 00:20:01.940]  特別是神在使用的時候
[00:20:01.940 --> 00:20:06.440]  就是代表神所答應的事情
[00:20:06.440 --> 00:20:08.580]  神所答應的事情
[00:20:08.580 --> 00:20:12.020]  將來一定是會成就的
[00:20:12.020 --> 00:20:13.880]  所以保羅講了這麼多
[00:20:13.880 --> 00:20:15.420]  他講了這麼多
[00:20:15.420 --> 00:20:18.020]  他就說
[00:20:18.020 --> 00:20:21.120]  其實是有一個目的的
[00:20:21.120 --> 00:20:23.120]  奧秘是有一個目的的
[00:20:23.120 --> 00:20:25.760]  我特別去看了一下
[00:20:25.760 --> 00:20:27.260]  有什麼目的呢
[00:20:27.260 --> 00:20:28.460]  在聖經裡面
[00:20:28.460 --> 00:20:30.040]  保羅他講到的
[00:20:30.040 --> 00:20:32.040]  神所隱藏的這些智慧
[00:20:32.040 --> 00:20:34.640]  乃是要叫我們得榮耀
[00:20:34.640 --> 00:20:38.300]  叫信徒們得榮耀
[00:20:38.300 --> 00:20:42.940]  然後讓我們這些信徒們
[00:20:42.940 --> 00:20:45.180]  知道在神的生命裡面
[00:20:45.180 --> 00:20:48.380]  神所賜給我們的是何等豐盛的榮耀
[00:20:48.380 --> 00:20:49.880]  在我們心裡面
[00:20:49.880 --> 00:20:55.260]  成了有榮耀的盼望
[00:20:55.260 --> 00:20:58.060]  所以我們講到榮耀的盼望
[00:20:58.060 --> 00:21:00.660]  這件事情就是將來
[00:21:00.660 --> 00:21:04.740]  神所應許我們的都會得著
[00:21:04.740 --> 00:21:08.580]  今天神要我們得著這些的榮耀
[00:21:08.580 --> 00:21:15.040]  其實有一個終極的目的
[00:21:15.040 --> 00:21:17.140]  以佛所說裡面有兩段禱告
[00:21:17.140 --> 00:21:18.120]  保羅寫的
[00:21:18.120 --> 00:21:19.380]  第一段禱告
[00:21:19.380 --> 00:21:21.220]  就是使天上地上所有的
[00:21:21.220 --> 00:21:24.120]  在基督裡面合而為一
[00:21:24.120 --> 00:21:26.520]  那當然我們信徒也要成為一個身體
[00:21:26.520 --> 00:21:27.900]  也是合而為一
[00:21:27.900 --> 00:21:29.400]  另外一件事情
[00:21:29.400 --> 00:21:31.700]  就是教會
[00:21:31.700 --> 00:21:33.600]  神要藉著教會
[00:21:33.600 --> 00:21:36.940]  神要藉著祂所榮耀的教會
[00:21:36.940 --> 00:21:39.600]  把榮耀歸給神
[00:21:39.600 --> 00:21:40.900]  這是基督的奧秘裡面
[00:21:40.900 --> 00:21:44.800]  對我們啟示一個很重要的
[00:21:44.800 --> 00:21:51.080]  一個神的心意
[00:21:51.080 --> 00:21:55.380]  那在座我們當中的
[00:21:55.380 --> 00:21:58.420]  我們有多少人很清楚知道
[00:21:58.420 --> 00:22:00.520]  神的心意呢
[00:22:00.520 --> 00:22:03.560]  到底怎麼來認識神的心意
[00:22:03.560 --> 00:22:06.940]  其實保羅在他的書信裡面
[00:22:06.940 --> 00:22:09.200]  講到一個很簡單的方法
[00:22:09.200 --> 00:22:10.800]  他說
[00:22:10.800 --> 00:22:14.280]  你們念了我寫給你們的信
[00:22:14.280 --> 00:22:15.940]  你們就能夠曉得
[00:22:15.940 --> 00:22:22.940]  我深知基督的奧秘
[00:22:22.940 --> 00:22:24.380]  那請問各位
[00:22:24.380 --> 00:22:26.780]  我們現在跟保羅是不是一樣
[00:22:26.780 --> 00:22:33.600]  都深知基督的奧秘呢
[00:22:33.600 --> 00:22:35.460]  我們需要不斷的
[00:22:35.460 --> 00:22:37.460]  透過閱讀神的話
[00:22:37.460 --> 00:22:40.340]  我們不斷的需要去默想神的話
[00:22:40.340 --> 00:22:42.840]  讓我們真實的
[00:22:42.840 --> 00:22:45.180]  明白神所說的
[00:22:45.180 --> 00:22:47.240]  並且我們照著去實踐
[00:22:47.240 --> 00:22:48.780]  你就能夠
[00:22:48.780 --> 00:22:50.340]  真實經歷到
[00:22:50.340 --> 00:22:51.940]  保羅他所說的
[00:22:51.940 --> 00:22:53.240]  認識基督
[00:22:53.240 --> 00:22:55.540]  要帶來生命的改變
[00:22:55.540 --> 00:22:58.480]  所以你看我在這邊呈現了一個圖
[00:22:58.480 --> 00:23:00.380]  以福所書前面三章
[00:23:00.380 --> 00:23:02.980]  在講到上帝的心意
[00:23:02.980 --> 00:23:06.220]  他就是要使外邦人
[00:23:06.220 --> 00:23:07.900]  都能夠因著耶穌
[00:23:07.900 --> 00:23:09.360]  因著福音
[00:23:09.360 --> 00:23:11.160]  然後被上帝拯救
[00:23:11.160 --> 00:23:12.260]  同為後世
[00:23:12.260 --> 00:23:13.260]  成為神的兒子
[00:23:13.260 --> 00:23:14.360]  同為後世
[00:23:14.360 --> 00:23:16.460]  與基督一同成為後世
[00:23:16.460 --> 00:23:17.760]  神要做我們的神
[00:23:17.760 --> 00:23:19.480]  我們要成為神的子民
[00:23:19.480 --> 00:23:21.140]  神要榮耀祂的教會
[00:23:21.140 --> 00:23:22.500]  神要榮耀我們
[00:23:22.500 --> 00:23:25.980]  好使我們一生來榮耀那位
[00:23:25.980 --> 00:23:27.720]  我們的神
[00:23:27.720 --> 00:23:29.620]  從永遠到永遠
[00:23:29.620 --> 00:23:31.120]  但願祂在教會中
[00:23:31.120 --> 00:23:33.960]  並在基督耶穌裡
[00:23:33.960 --> 00:23:35.720]  要得著信徒的榮耀
[00:23:35.720 --> 00:23:37.060]  直到永永遠遠
[00:23:37.060 --> 00:23:39.460]  直到世世代代永永遠遠
[00:23:39.460 --> 00:23:40.000]  好了
[00:23:40.000 --> 00:23:41.960]  這是一個很遠大
[00:23:41.960 --> 00:23:43.200]  很遠大
[00:23:43.200 --> 00:23:46.160]  很永恆的一個終極目標
[00:23:46.160 --> 00:23:49.060]  但是我們現在怎麼樣
[00:23:49.060 --> 00:23:50.500]  對於我們現在來講
[00:23:50.500 --> 00:23:52.440]  有什麼樣的影響
[00:23:52.440 --> 00:23:53.340]  假設我們今天講到
[00:23:53.340 --> 00:23:55.240]  就講到這裡
[00:23:55.240 --> 00:23:56.580]  這個道其實對我們來講
[00:23:56.580 --> 00:24:00.640]  好像發揮不了什麼樣的功效
[00:24:00.640 --> 00:24:02.440]  第四章到第六章
[00:24:02.440 --> 00:24:04.380]  保羅就帶出來一個
[00:24:04.380 --> 00:24:06.620]  一個在基督耶穌裡面的信徒
[00:24:06.620 --> 00:24:08.020]  該有的生命
[00:24:08.020 --> 00:24:09.580]  是什麼樣的生命
[00:24:09.580 --> 00:24:13.020]  其實保羅他在以弗洛索書裡面
[00:24:13.020 --> 00:24:15.000]  就讓我們看見
[00:24:15.000 --> 00:24:15.920]  沒錯
[00:24:15.920 --> 00:24:19.100]  神有一個很宏偉的一個奧秘
[00:24:19.100 --> 00:24:23.000]  像外邦人來啟示的
[00:24:23.000 --> 00:24:26.980]  那現實生活該怎麼樣來實踐神的話呢
[00:24:26.980 --> 00:24:29.540]  怎麼樣來過基督徒的生活呢
[00:24:29.540 --> 00:24:33.280]  第四章到第六章
[00:24:33.280 --> 00:24:36.080]  在這邊我想跟大家分享
[00:24:36.080 --> 00:24:40.460]  有一個假基督徒的懺悔
[00:24:40.460 --> 00:24:42.060]  這位無名人士
[00:24:42.060 --> 00:24:42.860]  因為我不認識他
[00:24:42.860 --> 00:24:44.760]  所以我稱他為無名人士
[00:24:44.760 --> 00:24:46.120]  他跟我們在座當中
[00:24:46.120 --> 00:24:47.720]  許多人都一樣
[00:24:47.720 --> 00:24:50.160]  從小就參加主日學
[00:24:50.160 --> 00:24:51.860]  他去教會
[00:24:51.860 --> 00:24:53.460]  星期天就去教會
[00:24:53.460 --> 00:24:54.860]  參加很多的聚會活動
[00:24:54.860 --> 00:24:57.200]  參加少年團契
[00:24:57.200 --> 00:24:59.400]  參加青年退休會
[00:24:59.400 --> 00:25:00.500]  所以他是一個
[00:25:00.500 --> 00:25:03.380]  從小就認識耶穌基督的人
[00:25:03.380 --> 00:25:04.580]  幸不幸福啊
[00:25:04.580 --> 00:25:05.840]  還蠻幸福的
[00:25:05.840 --> 00:25:07.040]  蠻幸運的
[00:25:07.040 --> 00:25:09.080]  他說他已經受洗了
[00:25:09.080 --> 00:25:11.020]  家裡有幾本聖經
[00:25:11.020 --> 00:25:13.360]  他也有不時的時候
[00:25:13.360 --> 00:25:14.580]  有時不時
[00:25:14.580 --> 00:25:16.160]  偶爾他也會禱告
[00:25:16.160 --> 00:25:18.780]  他說我不是壞人
[00:25:18.780 --> 00:25:23.260]  但是我對神沒有熱忱
[00:25:23.260 --> 00:25:24.220]  然後他說
[00:25:24.220 --> 00:25:25.800]  他每次醒來的時候
[00:25:25.800 --> 00:25:26.800]  清早醒來
[00:25:26.800 --> 00:25:29.500]  有時候他都會擔心
[00:25:29.500 --> 00:25:30.640]  他這個人
[00:25:30.640 --> 00:25:33.700]  他其實根本就沒有得救
[00:25:33.700 --> 00:25:35.740]  不在耶穌基督裡面
[00:25:35.740 --> 00:25:39.280]  他裡面有一個擔憂
[00:25:39.280 --> 00:25:42.540]  於是他就想到了
[00:25:42.540 --> 00:25:44.480]  他要起來呼求神
[00:25:44.480 --> 00:25:46.180]  當然他是聽過一篇講道
[00:25:46.180 --> 00:25:50.020]  或者是聽到一個信息
[00:25:50.020 --> 00:25:52.220]  他裡面有一個產生一個改變
[00:25:52.220 --> 00:25:53.320]  他想要做一件事情
[00:25:53.320 --> 00:25:54.820]  就是呼求神
[00:25:54.820 --> 00:25:56.500]  所以他呼求神了
[00:25:56.500 --> 00:25:58.260]  於是他發現他的生命
[00:25:58.260 --> 00:26:00.760]  有了這種巨大的變化
[00:26:00.760 --> 00:26:03.160]  他發現說
[00:26:03.160 --> 00:26:06.600]  當他這個人產生改變的時候
[00:26:06.600 --> 00:26:10.280]  他說我去的還是同一間教會
[00:26:10.280 --> 00:26:12.340]  我的朋友還是同一群朋友
[00:26:12.340 --> 00:26:14.540]  我所做的工作還是同一群工作
[00:26:14.540 --> 00:26:16.040]  甚至我的家庭
[00:26:16.040 --> 00:26:18.640]  我的學校都沒有改變
[00:26:18.640 --> 00:26:20.580]  環境都沒有改變
[00:26:20.580 --> 00:26:21.680]  但是他發現
[00:26:21.680 --> 00:26:24.920]  他自己開始喜歡讀神的話
[00:26:24.920 --> 00:26:28.820]  他發現他對神的話語是可悟的
[00:26:28.820 --> 00:26:30.800]  他喜歡聽講道了
[00:26:30.800 --> 00:26:34.200]  他對別人沒有信主這件事情
[00:26:34.200 --> 00:26:36.400]  他是有感覺的
[00:26:36.400 --> 00:26:40.500]  他會想去關心這些沒有信主的人
[00:26:40.500 --> 00:26:43.380]  他對別人他開始慷慨
[00:26:43.380 --> 00:26:44.900]  開始大方
[00:26:44.900 --> 00:26:50.380]  他經常懷著一顆感恩的心
[00:26:50.380 --> 00:26:51.820]  弟兄姊妹
[00:26:51.820 --> 00:26:54.020]  這就是一個
[00:26:54.020 --> 00:27:00.820]  得知奧秘之後的一個結果
[00:27:00.820 --> 00:27:03.360]  也許我們今天信的主受了洗
[00:27:03.360 --> 00:27:07.860]  我們還沒有感受到基督的愛
[00:27:07.860 --> 00:27:10.300]  但是我說不要氣餒弟兄姊妹
[00:27:10.300 --> 00:27:12.540]  我們要在神的話語裡面
[00:27:12.540 --> 00:27:14.300]  不斷的去追尋祂
[00:27:14.300 --> 00:27:17.980]  甚至你要像剛剛我所說的這一位無名人士
[00:27:17.980 --> 00:27:20.180]  你要來呼求神
[00:27:20.180 --> 00:27:21.380]  呼求神
[00:27:21.380 --> 00:27:24.120]  主啊我渴望聖經裡面所說的
[00:27:24.120 --> 00:27:27.920]  就能夠實踐在我的生命當中
[00:27:27.920 --> 00:27:29.180]  為什麼別人可以
[00:27:29.180 --> 00:27:31.120]  我卻不像他們一樣呢
[00:27:31.120 --> 00:27:33.760]  為什麼別人可以這麼活熱的愛耶穌
[00:27:33.760 --> 00:27:36.320]  可是我卻感受到
[00:27:36.320 --> 00:27:38.900]  對於這些我一點興趣都沒有
[00:27:38.900 --> 00:27:41.300]  提到讀經 禱告 奉獻 宣教
[00:27:41.300 --> 00:27:44.660]  我裡面完全沒有動力
[00:27:44.660 --> 00:27:47.540]  如果我們真實的是這樣的一個情況
[00:27:47.540 --> 00:27:50.680]  我們也需要呼求神
[00:27:50.680 --> 00:27:54.180]  當保羅他得知奧秘的時候
[00:27:54.180 --> 00:27:55.380]  他遇見了真實的
[00:27:55.380 --> 00:27:57.440]  遇見了那位耶穌
[00:27:57.440 --> 00:27:59.980]  他不僅只是像我們現在
[00:27:59.980 --> 00:28:02.460]  知道這個奧秘的內容
[00:28:02.460 --> 00:28:03.920]  保羅是真實的
[00:28:03.920 --> 00:28:12.560]  他與神有一個相交的一個經歷
[00:28:12.560 --> 00:28:16.400]  這在保羅身上產生了一個巨大的變化
[00:28:16.400 --> 00:28:18.340]  就是他說
[00:28:18.340 --> 00:28:22.700]  我將萬事當作有損的
[00:28:22.700 --> 00:28:27.240]  反倒是我以認識我主耶穌基督為至寶
[00:28:27.240 --> 00:28:28.980]  所以在他眼前裡面
[00:28:28.980 --> 00:28:33.980]  有兩個 一個是糞 一個是基督
[00:28:33.980 --> 00:28:37.520]  所有的與基督相比
[00:28:37.520 --> 00:28:40.860]  都像糞土一樣
[00:28:40.860 --> 00:28:42.260]  但是我不是說
[00:28:42.260 --> 00:28:44.400]  弟兄姊妹 你要看彼此為糞土
[00:28:44.400 --> 00:28:45.700]  不是
[00:28:45.700 --> 00:28:49.900]  基督是我們生命中最大的至寶
[00:28:49.900 --> 00:28:53.100]  他說 當他認識基督之後
[00:28:53.100 --> 00:28:55.080]  曉得曉得曉得
[00:28:55.080 --> 00:28:56.880]  曉得他復活的大能
[00:28:56.880 --> 00:28:59.780]  曉得我們與他一同受苦
[00:28:59.780 --> 00:29:01.440]  效法他的死
[00:29:01.440 --> 00:29:12.920]  我們將來就會一同與他得到榮耀的
[00:29:12.920 --> 00:29:15.420]  所以保羅他講
[00:29:15.420 --> 00:29:18.760]  弟兄姊妹 我們要念了就能曉得
[00:29:18.760 --> 00:29:20.460]  我們就要讀神的話
[00:29:20.460 --> 00:29:22.660]  我們就要呼求神
[00:29:22.660 --> 00:29:27.100]  我們要真實的去讓這個道
[00:29:27.100 --> 00:29:29.140]  發生在我們生命中
[00:29:29.140 --> 00:29:31.940]  呂正宗他的聖經翻譯
[00:29:31.940 --> 00:29:33.940]  同樣的經文他這麼說
[00:29:33.940 --> 00:29:36.180]  你們誦讀了就能了悟
[00:29:36.180 --> 00:29:39.120]  我在基督裡的奧秘上
[00:29:39.120 --> 00:29:43.580]  所有的了解領會
[00:29:43.580 --> 00:29:48.160]  所以上個禮拜
[00:29:48.160 --> 00:29:52.760]  牧師在我們當中就跟我們講
[00:29:52.760 --> 00:29:55.340]  師母也講到我們有戲劇性的聖經
[00:29:55.340 --> 00:29:57.240]  我們可以不斷的播放
[00:29:57.240 --> 00:29:58.940]  不斷的聆聽
[00:29:58.940 --> 00:30:02.240]  讓神的話語常常的在我們的心裡面
[00:30:02.240 --> 00:30:05.840]  反覆的來讓我們去思想它
[00:30:05.840 --> 00:30:09.940]  以致於產生一個變化
[00:30:09.940 --> 00:30:11.940]  等一下我會講到一個外邦人
[00:30:11.940 --> 00:30:13.980]  他們也是這麼做的
[00:30:13.980 --> 00:30:17.660]  外邦人現在有許多的冥想
[00:30:17.660 --> 00:30:19.260]  他們也是這麼做的
[00:30:19.260 --> 00:30:20.760]  我先跳過去
[00:30:20.760 --> 00:30:22.920]  我先往下講
[00:30:22.920 --> 00:30:25.920]  保羅說你們只要讀神的話
[00:30:25.920 --> 00:30:27.520]  默想神的話
[00:30:27.520 --> 00:30:30.060]  我們就能夠深知到基督的奧秘
[00:30:30.060 --> 00:30:35.740]  我們就對神的話語能夠來掌握
[00:30:35.740 --> 00:30:38.840]  保羅他是很認識基督
[00:30:38.840 --> 00:30:41.380]  以至於他開始傳揚基督
[00:30:41.380 --> 00:30:45.640]  他是認識神給他生命中的這樣的一個質分
[00:30:45.640 --> 00:30:47.340]  於是他就起來傳
[00:30:47.340 --> 00:30:49.420]  而且是不怕死的傳
[00:30:49.420 --> 00:30:52.460]  保羅說我做了這福音的執事
[00:30:52.460 --> 00:30:54.220]  什麼是執事
[00:30:54.220 --> 00:30:57.560]  執事的意思就是僕人
[00:30:57.560 --> 00:31:00.120]  就是跑腿的
[00:31:00.120 --> 00:31:03.900]  他是跟跑腿這個字是同一個字根的
[00:31:03.900 --> 00:31:05.760]  今天我們做基督的僕人
[00:31:05.760 --> 00:31:07.800]  我們就是基督的跑腿
[00:31:07.800 --> 00:31:12.380]  我們就是服事主的僕人
[00:31:12.380 --> 00:31:14.480]  那服事誰
[00:31:14.480 --> 00:31:16.540]  服事外邦人
[00:31:16.540 --> 00:31:19.140]  外邦人有什麼好的
[00:31:19.140 --> 00:31:20.720]  其實在保羅的心裡面
[00:31:20.720 --> 00:31:23.560]  他深知到外邦人一點都不好
[00:31:23.560 --> 00:31:25.560]  怎麼說呢
[00:31:25.560 --> 00:31:27.360]  在一世紀的時候
[00:31:27.360 --> 00:31:32.820]  外邦人是指著猶太人之外的這些的民族
[00:31:32.820 --> 00:31:38.660]  猶太人稱這些的外邦人為狗
[00:31:38.660 --> 00:31:42.900]  外邦人是不可以參與他們的宗教祭祀的
[00:31:42.900 --> 00:31:45.740]  不可以參與他們這些的敬拜的
[00:31:45.740 --> 00:31:49.140]  外邦人是在神的約上面
[00:31:49.140 --> 00:31:50.480]  是局外人
[00:31:50.480 --> 00:31:52.140]  是沒有份的
[00:31:52.140 --> 00:31:56.280]  所以當他們想到外邦人的時候
[00:31:56.280 --> 00:32:00.160]  外邦人在猶太人的眼裡
[00:32:00.160 --> 00:32:02.160]  就是不乾淨的不潔淨的
[00:32:02.160 --> 00:32:03.960]  不要跟我在一起的
[00:32:03.960 --> 00:32:06.220]  你們就是狗
[00:32:06.220 --> 00:32:07.600]  把他們視為狗
[00:32:07.600 --> 00:32:11.660]  這是一種歧視的角度
[00:32:11.660 --> 00:32:15.400]  保羅在以佛所書裡面講到外邦人是什麼樣的人呢
[00:32:15.400 --> 00:32:18.040]  說到外邦人他們是心地昏昧
[00:32:18.040 --> 00:32:20.640]  與神所賜的生命隔絕了
[00:32:20.640 --> 00:32:23.240]  這一群人是沒有得救的
[00:32:23.240 --> 00:32:24.640]  是不得救的
[00:32:24.640 --> 00:32:28.320]  而且這些人他們無知
[00:32:28.320 --> 00:32:30.620]  弟兄姊妹如果有人罵你無知
[00:32:30.620 --> 00:32:32.480]  罵你是喪盡天良
[00:32:32.480 --> 00:32:35.980]  你是心裡面剛硬
[00:32:35.980 --> 00:32:37.420]  你是良心喪盡
[00:32:37.420 --> 00:32:38.860]  你是放縱私慾
[00:32:38.860 --> 00:32:42.020]  你是貪心種種的污穢
[00:32:42.020 --> 00:32:43.960]  你會開心嗎
[00:32:43.960 --> 00:32:45.900]  不會
[00:32:45.900 --> 00:32:49.400]  保羅他對以佛所教會的弟兄姊妹講
[00:32:49.400 --> 00:32:52.500]  他說以前你們就是這樣子
[00:32:52.500 --> 00:32:56.980]  外邦人在保羅的心裡面
[00:32:56.980 --> 00:32:59.980]  是一群值得愛的人嗎
[00:32:59.980 --> 00:33:02.880]  顯然以前不是
[00:33:02.880 --> 00:33:06.580]  但現在是了
[00:33:06.580 --> 00:33:09.760]  今天我們也有許多的
[00:33:09.760 --> 00:33:12.800]  跟我們不同信仰的人
[00:33:12.800 --> 00:33:15.560]  他們也在追尋
[00:33:15.560 --> 00:33:19.200]  他們也在追尋他們的上帝
[00:33:19.200 --> 00:33:22.900]  這一群人我們也有時候把它稱為外邦人
[00:33:22.900 --> 00:33:26.240]  或者是不信主的人
[00:33:26.240 --> 00:33:29.680]  這群人他們其實就是我們周圍的
[00:33:29.680 --> 00:33:32.140]  為信主的家人朋友
[00:33:32.140 --> 00:33:34.920]  他們也不是壞人
[00:33:34.920 --> 00:33:39.160]  但是他們所追尋的跟我們不一樣
[00:33:39.160 --> 00:33:45.760]  我在這邊舉一個例子
[00:33:45.760 --> 00:33:47.900]  這裡你們大家有看見
[00:33:47.900 --> 00:33:49.200]  有一個邪教
[00:33:49.200 --> 00:33:52.800]  曾經是在美國被視為邪教的
[00:33:52.800 --> 00:33:54.400]  就叫做奧修
[00:33:54.400 --> 00:33:59.400]  不知道大家有沒有聽過
[00:33:59.400 --> 00:34:01.480]  奧修教的信徒
[00:34:01.480 --> 00:34:02.920]  他們這些信徒
[00:34:02.920 --> 00:34:05.340]  他們都有一個非常相似的特質
[00:34:05.340 --> 00:34:07.920]  他們可能是失婚的婦女
[00:34:07.920 --> 00:34:11.220]  他們是工作倦怠的上班族
[00:34:11.220 --> 00:34:13.220]  或者是失業的中年人
[00:34:13.220 --> 00:34:19.200]  或者是找不到生活目標的學生
[00:34:19.200 --> 00:34:22.700]  不管奧修是否為邪教
[00:34:22.700 --> 00:34:26.660]  他的確為那些想要擺脫貧窮
[00:34:26.660 --> 00:34:30.700]  孤獨痛苦被社會放棄的人
[00:34:30.700 --> 00:34:33.680]  提供了慰藉與救贖
[00:34:33.680 --> 00:34:43.140]  這或許也是對奧修信徒展現的致命吸引力
[00:34:43.140 --> 00:34:45.520]  當我們知道奧修
[00:34:45.520 --> 00:34:48.360]  你們如果家裡有Netflix的話
[00:34:48.360 --> 00:34:50.620]  可以去看一下這紀錄片
[00:34:50.620 --> 00:34:53.320]  這一個奧修
[00:34:53.320 --> 00:35:01.700]  曾經在美國社會裡面造成了轟動
[00:35:01.700 --> 00:35:04.900]  造成了美國社會有許多的影響
[00:35:04.900 --> 00:35:06.900]  甚至在政治上面的影響
[00:35:06.900 --> 00:35:09.840]  當這個教主死掉之後
[00:35:09.840 --> 00:35:13.620]  現在我看有許多的國家
[00:35:13.620 --> 00:35:16.420]  你們在網路上面去查奧修
[00:35:16.420 --> 00:35:18.580]  可以查到很多相關的作品
[00:35:18.580 --> 00:35:23.820]  包含什麼奧修 鏟卡 塔羅牌
[00:35:23.820 --> 00:35:26.320]  這些的占星術
[00:35:26.320 --> 00:35:29.720]  可能都跟他牽扯到一些關係
[00:35:29.720 --> 00:35:32.200]  這一個奧修
[00:35:32.200 --> 00:35:34.200]  他有一個背景就是
[00:35:34.200 --> 00:35:38.100]  他從小是印度的祈老教
[00:35:38.100 --> 00:35:39.940]  他是一個印度長大的人
[00:35:39.940 --> 00:35:41.240]  他來到美國
[00:35:41.240 --> 00:35:47.540]  在美國他就帶領著這些的信徒們
[00:35:47.540 --> 00:35:51.180]  做什麼事情呢
[00:35:51.180 --> 00:35:55.020]  他們有一個所謂的奧修鏟卡這件事情
[00:35:55.020 --> 00:35:59.060]  他透過這些的冥想
[00:35:59.060 --> 00:36:01.700]  他們放縱情慾
[00:36:01.700 --> 00:36:05.200]  譬如說你們看到右下角這邊有這個圖
[00:36:05.200 --> 00:36:07.040]  我在網路上面看見
[00:36:07.040 --> 00:36:09.040]  有些人就透過這些的圖像
[00:36:09.040 --> 00:36:11.040]  他們去做冥想
[00:36:11.040 --> 00:36:14.300]  然後他們所冥想的這些東西
[00:36:14.300 --> 00:36:17.980]  就是我所冥想出來的
[00:36:17.980 --> 00:36:19.980]  我所得到的啟示
[00:36:19.980 --> 00:36:23.020]  是個人的啟示 是獨特的
[00:36:23.020 --> 00:36:24.020]  他也許會提醒你
[00:36:24.020 --> 00:36:27.080]  你現在是不是活在宗教的捆綁當中
[00:36:27.080 --> 00:36:30.960]  你是不是每一天都要去固定的宗教禮拜
[00:36:30.960 --> 00:36:37.600]  你是不是好像受限於一個未知的力量在束縛著你
[00:36:37.600 --> 00:36:38.800]  你透過冥想
[00:36:38.800 --> 00:36:40.800]  你悟出了你人生的道理
[00:36:40.800 --> 00:36:42.300]  這就是你的
[00:36:42.300 --> 00:36:46.800]  所以他們其實是一群
[00:36:46.800 --> 00:36:50.100]  不會去限制自己情慾的事情
[00:36:50.100 --> 00:36:52.880]  所以他們放縱情慾
[00:36:52.880 --> 00:36:57.680]  甚至教主也是一個發生了很多
[00:36:57.680 --> 00:37:01.680]  沒有辦法讓你想像的事情
[00:37:01.680 --> 00:37:03.680]  這件事情
[00:37:03.680 --> 00:37:07.860]  如今仍然在這個世界造成許多的影響
[00:37:07.860 --> 00:37:11.700]  有很多的人利用它來做冥想
[00:37:11.700 --> 00:37:16.200]  利用它來擺脫宗教傳統的束縛
[00:37:16.200 --> 00:37:18.200]  甚至探索自己
[00:37:23.700 --> 00:37:27.140]  當然我們今天不是要傳講這個東西
