
[00:00:00.000 --> 00:00:03.280]  今天的題目叫做「如何維繫合一」
[00:18:35.680 --> 00:18:37.520]  即是說今天他們有他們的身份
[00:18:37.520 --> 00:18:38.720]  但是他們的身份
[00:18:38.720 --> 00:18:42.560]  不影響我怎樣去看事情和決定
[00:18:42.560 --> 00:18:44.080]  但是我們都看到一個
[00:18:44.080 --> 00:18:46.080]  很好的見證就是
[00:18:46.080 --> 00:18:48.080]  耶路撒亞教會的領袖
[00:18:48.080 --> 00:18:49.280]  第七節
[00:18:49.280 --> 00:18:50.640]  他們雖然有名望
[00:18:50.640 --> 00:18:52.640]  他們雖然有身份
[00:18:52.640 --> 00:18:53.840]  但是怎樣呢
[00:18:53.840 --> 00:18:57.440]  他們見到主托付保羅
[00:18:57.440 --> 00:19:00.480]  去傳福音給那些未受國禮的人
[00:19:00.480 --> 00:19:03.680]  就好像主托付彼得
[00:19:03.680 --> 00:19:05.360]  去傳福音給受國禮
[00:19:05.360 --> 00:19:06.560]  即是猶太人
[00:19:06.560 --> 00:19:09.520]  而他們亦都見到感動彼得
[00:19:09.520 --> 00:19:12.960]  叫他為受國禮之人做使徒的神
[00:19:12.960 --> 00:19:14.880]  亦都感動保羅
[00:19:14.880 --> 00:19:18.400]  叫保羅去做外邦人的使徒
[00:19:18.400 --> 00:19:20.400]  即是傳福音給外邦人
[00:19:20.400 --> 00:19:25.120]  他們又見到神賜給保羅的恩典
[00:19:25.120 --> 00:19:26.640]  所以聖經說
[00:19:26.640 --> 00:19:27.920]  教會儲石
[00:19:27.920 --> 00:19:29.840]  即是耶路撒亞教會的領袖
[00:19:29.840 --> 00:19:31.280]  雅各基法
[00:19:31.280 --> 00:19:32.560]  即是彼得約翰
[00:19:32.560 --> 00:19:33.280]  怎樣呢
[00:19:33.280 --> 00:19:35.760]  和保羅和巴拿巴
[00:19:35.760 --> 00:19:38.880]  行右手相交之禮
[00:19:38.880 --> 00:19:41.280]  又說一個很美麗的圖畫
[00:19:41.280 --> 00:19:41.840]  就是怎樣呢
[00:19:41.840 --> 00:19:43.040]  縱然他們有身份
[00:19:43.040 --> 00:19:44.080]  但是他們見到的
[00:19:44.080 --> 00:19:46.400]  他們不計自己的身份
[00:19:46.400 --> 00:19:50.160]  他們見到神在保羅裏面的工作
[00:19:50.160 --> 00:19:51.920]  神叫保羅去做外邦人
[00:19:51.920 --> 00:19:53.680]  叫外邦人信主
[00:19:53.680 --> 00:19:55.200]  好像神感動彼得
[00:19:55.200 --> 00:19:56.720]  叫同猶太人傳福音
[00:19:56.720 --> 00:19:58.400]  神就感動保羅
[00:19:58.400 --> 00:19:59.680]  和外邦人去傳福音
[00:19:59.680 --> 00:20:00.960]  彼得看到他傳福音
[00:20:00.960 --> 00:20:02.880]  果子不但人信主
[00:20:02.880 --> 00:20:04.640]  已經興起了提多
[00:20:04.640 --> 00:20:06.320]  是外邦希臘人
[00:20:06.320 --> 00:20:07.760]  教會的領袖
[00:20:07.760 --> 00:20:08.160]  怎樣呢
[00:20:08.160 --> 00:20:09.600]  於是怎樣呢
[00:20:09.600 --> 00:20:11.280]  就承認他們的工作
[00:20:11.280 --> 00:20:11.600]  怎樣呢
[00:20:11.600 --> 00:20:14.480]  並且一起行相交之禮
[00:20:14.480 --> 00:20:16.960]  並且出現了一個合作的計劃
[00:20:16.960 --> 00:20:18.720]  這個合作的計劃是怎樣呢
[00:20:18.720 --> 00:20:20.080]  保羅和巴拿巴
[00:20:20.080 --> 00:20:21.920]  就去外邦人傳福音
[00:20:21.920 --> 00:20:25.120]  彼得就繼續和猶太人傳福音
[00:20:25.120 --> 00:20:26.080]  我們見到這裡
[00:20:26.080 --> 00:20:28.560]  是一個美麗的圖畫
[00:20:28.560 --> 00:20:30.400]  當我們不看自己的身份
[00:20:30.400 --> 00:20:31.360]  但是我們看
[00:20:31.360 --> 00:20:32.800]  是神自己的工作
[00:20:32.800 --> 00:20:34.320]  神自己的帶領
[00:20:34.320 --> 00:20:36.400]  而本來有不同看法的人
[00:20:36.400 --> 00:20:37.440]  走在一起
[00:20:37.440 --> 00:20:39.120]  不單止相交
[00:20:39.120 --> 00:20:40.400]  更加是怎樣呢
[00:20:40.400 --> 00:20:43.520]  有一個分工合作的計劃
[00:20:43.520 --> 00:20:44.960]  而不單止停在這裡
[00:20:44.960 --> 00:20:46.720]  第十節這裡說了一件事
[00:20:46.720 --> 00:20:49.440]  就是他們願意
[00:20:49.440 --> 00:20:51.840]  保羅他們紀念窮人
[00:20:51.840 --> 00:20:53.920]  這裡說的是什麼呢
[00:20:53.920 --> 00:20:55.520]  說的是耶路撒冷
[00:20:55.520 --> 00:20:57.040]  那些窮困的信徒
[00:20:57.040 --> 00:20:58.960]  我們知道保羅的傳福音
[00:20:58.960 --> 00:21:01.120]  很多時候其實去到外邦傳福音
[00:21:01.120 --> 00:21:02.800]  很多外邦的信徒
[00:21:02.800 --> 00:21:05.520]  生活都比較充足和富裕
[00:21:05.520 --> 00:21:07.840]  但是其實當時我們知道
[00:21:07.840 --> 00:21:09.440]  耶路撒冷的信徒
[00:21:09.440 --> 00:21:11.680]  因為一次的大饑荒
[00:21:11.680 --> 00:21:14.560]  而面臨窮困和困境
[00:21:14.560 --> 00:21:16.480]  所以耶路撒冷教會的領袖
[00:21:16.480 --> 00:21:18.800]  就希望保羅他們能夠紀念
[00:21:18.800 --> 00:21:21.520]  耶路撒冷教會裡面有需要的人
[00:21:21.520 --> 00:21:25.680]  保羅說這是他一直有熱心想做的
[00:21:25.680 --> 00:21:27.680]  所以其實我們看保羅很多時候
[00:21:27.680 --> 00:21:29.520]  在他的書信裡面他都會說
[00:21:29.520 --> 00:21:32.320]  他很努力去為耶路撒冷的教會
[00:21:32.320 --> 00:21:34.320]  窮困的人去籌集奉獻
[00:21:34.320 --> 00:21:36.320]  並且很想自己將這些奉獻
[00:21:36.320 --> 00:21:38.720]  親自帶到耶路撒冷那裡
[00:21:38.720 --> 00:21:40.800]  這是一幅很美麗的圖畫
[00:21:40.800 --> 00:21:42.720]  很多時候當我們有紛爭的時候
[00:21:42.720 --> 00:21:44.240]  我們意見不合的時候
[00:21:44.240 --> 00:21:45.520]  我們已經解決了
[00:21:45.520 --> 00:21:47.360]  那就你做你的事情
[00:21:47.360 --> 00:21:48.400]  我做我的事情
[00:21:48.400 --> 00:21:49.600]  但是不是
[00:21:49.600 --> 00:21:50.880]  這裡不單止是說
[00:21:50.880 --> 00:21:53.040]  我們有合作的計劃
[00:21:53.040 --> 00:21:54.960]  保羅和外邦人傳福音
[00:21:54.960 --> 00:21:56.560]  彼得和猶太人傳福音
[00:21:56.560 --> 00:21:57.520]  但是怎樣
[00:21:57.520 --> 00:21:59.520]  保羅和巴拿巴他們仍然
[00:21:59.520 --> 00:22:03.120]  紀念耶路撒冷窮困的人
[00:22:03.120 --> 00:22:04.960]  縱然我們可以有不同的看法
[00:22:04.960 --> 00:22:06.800]  縱然可能我們有不同的觀點
[00:22:06.800 --> 00:22:09.040]  但是我們是主內弟兄姊妹
[00:22:09.040 --> 00:22:10.560]  所以我們就怎樣
[00:22:10.560 --> 00:22:13.520]  奮身去彼此幫助
[00:22:13.520 --> 00:22:14.560]  我們看到保羅
[00:22:14.560 --> 00:22:17.680]  是奮身去幫助耶路撒冷的教會
[00:22:17.680 --> 00:22:18.960]  所以今天
[00:22:18.960 --> 00:22:20.960]  當我們這樣去學習的時候
[00:22:20.960 --> 00:22:24.800]  我們就能夠帶來群體的合一
[00:22:24.800 --> 00:22:26.480]  所以今天
[00:22:26.480 --> 00:22:28.880]  當我們面對不同的看法
[00:22:28.880 --> 00:22:30.080]  我們不同的意見
[00:22:30.080 --> 00:22:31.040]  我們又學不學到
[00:22:31.040 --> 00:22:33.440]  今天這三個功課呢
[00:22:33.440 --> 00:22:36.640]  第一個功課是不計身份
[00:22:36.640 --> 00:22:37.680]  很多時候我們覺得
[00:22:37.680 --> 00:22:39.120]  我有我這個身份
[00:22:39.120 --> 00:22:41.280]  所以你要聽我的說話
[00:22:41.280 --> 00:22:42.400]  或者你說話
[00:22:42.400 --> 00:22:43.360]  你都沒有身份
[00:22:43.360 --> 00:22:45.360]  你說什麼呢
[00:22:45.360 --> 00:22:46.640]  但是我們要學習
[00:22:46.640 --> 00:22:48.240]  在主裡面的合一
[00:22:48.240 --> 00:22:50.240]  是不計身份
[00:22:50.240 --> 00:22:51.360]  確實有時候
[00:22:51.360 --> 00:22:53.680]  我們有時候如果人有身份
[00:22:53.680 --> 00:22:57.040]  我們覺得他講的話就要聽
[00:22:57.040 --> 00:22:57.840]  當然是的
[00:22:57.840 --> 00:22:59.200]  但是今天如果你有身份
[00:22:59.200 --> 00:23:01.200]  你覺得人家一定要聽你
[00:23:01.200 --> 00:23:03.840]  那麼這個都未必是正確的
[00:23:03.840 --> 00:23:05.200]  而你見到個人沒有身份
[00:23:05.200 --> 00:23:06.080]  你說你沒有身份
[00:23:06.080 --> 00:23:07.280]  我不需要聽你
[00:23:07.280 --> 00:23:09.280]  這個亦都不正確
[00:23:09.280 --> 00:23:10.320]  但是我聽過一個
[00:23:10.320 --> 00:23:13.680]  有關美國總統羅斯福的故事
[00:23:13.680 --> 00:23:15.920]  他發現原來做美國總統
[00:23:15.920 --> 00:23:17.040]  他跟別人說什麼
[00:23:17.040 --> 00:23:18.640]  人家都肯定他的
[00:23:18.640 --> 00:23:19.440]  他跟別人說什麼
[00:23:19.440 --> 00:23:21.440]  人家都給他正面回應的
[00:23:21.440 --> 00:23:22.560]  於是他就決定
[00:23:22.560 --> 00:23:24.080]  我要做一個實驗
[00:23:24.080 --> 00:23:24.880]  有一天
[00:23:24.880 --> 00:23:28.560]  有一班人會列隊跟他握手
[00:23:28.560 --> 00:23:29.120]  於是他說
[00:23:29.120 --> 00:23:30.480]  我今天要做一個實驗
[00:23:30.480 --> 00:23:32.800]  就是有人列隊跟我握手的時候
[00:23:32.800 --> 00:23:34.160]  每一次我握手的時候
[00:23:34.160 --> 00:23:36.160]  我就跟他說
[00:23:36.160 --> 00:23:40.400]  我今天早上謀殺了我媽媽
[00:23:40.400 --> 00:23:41.120]  他就看看
[00:23:41.120 --> 00:23:42.880]  究竟他每一次握手的時候
[00:23:42.880 --> 00:23:44.000]  他這樣跟別人說
[00:23:44.000 --> 00:23:47.760]  人家就給他什麼回應
[00:23:47.760 --> 00:23:49.280]  於是他就握手了
[00:23:49.280 --> 00:23:51.360]  他就跟別人說
[00:23:51.360 --> 00:23:54.080]  我今天早上謀殺了我媽媽
[00:23:54.080 --> 00:23:55.680]  他就發現每一個跟他握手的人
[00:23:55.680 --> 00:23:57.040]  都給他很正面的回應
[00:23:57.040 --> 00:23:58.080]  有些人就說
[00:23:58.080 --> 00:24:00.240]  嗯!嗯!好啊!
[00:24:00.240 --> 00:24:01.760]  有些人甚至說
[00:24:01.760 --> 00:24:03.120]  做得好啊!
[00:24:03.120 --> 00:24:04.400]  羅斯福就說
[00:24:04.400 --> 00:24:06.800]  原來你有身份就說什麼
[00:24:06.800 --> 00:24:08.400]  就算事情多麼荒謬
[00:24:08.400 --> 00:24:11.120]  人家都會給你正面回應的
[00:24:11.120 --> 00:24:12.640]  於是握著握著
[00:24:12.640 --> 00:24:15.200]  握到有一個來自玻利維亞的代表
[00:24:15.200 --> 00:24:17.440]  他又握手跟他說
[00:24:17.440 --> 00:24:20.240]  我今天謀殺了我媽媽
[00:24:20.240 --> 00:24:22.000]  於是這個玻利維亞人就很驚訝
[00:24:22.000 --> 00:24:23.680]  表情很驚訝
[00:24:23.680 --> 00:24:25.520]  於是羅斯福心想
[00:24:25.520 --> 00:24:28.400]  終於這是一個人正常了
[00:24:28.400 --> 00:24:29.760]  誰知道這個玻利維亞人
[00:24:29.760 --> 00:24:31.440]  之後這樣跟他說
[00:24:31.440 --> 00:24:36.560]  總統!我相信你媽媽是活該的!
[00:24:36.560 --> 00:24:38.640]  但有時候就是這樣
[00:24:38.640 --> 00:24:41.680]  有身份的人說什麼都是對的
[00:24:41.680 --> 00:24:44.000]  沒有身份我就不需要聽你的
[00:24:44.000 --> 00:24:46.560]  但如果我們在屬靈群體裡面
[00:24:46.560 --> 00:24:50.080]  我們不要這樣計較我們的身份
[00:24:50.080 --> 00:24:52.720]  相反我們看到耶路撒冷教會的領袖
[00:24:52.720 --> 00:24:54.080]  他們有身份
[00:24:54.080 --> 00:24:56.560]  但他們看到神的工作
[00:24:56.560 --> 00:24:58.320]  他們放下自己的身份
[00:24:58.320 --> 00:24:59.920]  放下自己的看法
[00:24:59.920 --> 00:25:01.760]  看到神的工作
[00:25:01.760 --> 00:25:06.160]  神藉著保羅在外邦建立很多教會
[00:25:06.160 --> 00:25:10.800]  神藉著保羅叫很多外邦人信耶穌
[00:25:10.800 --> 00:25:11.280]  不僅如此
[00:25:11.280 --> 00:25:15.280]  他帶了一個希臘人的教會領袖來
[00:25:15.280 --> 00:25:18.480]  他們看到神的工作
[00:25:18.480 --> 00:25:21.200]  看到神的帶領
[00:25:21.200 --> 00:25:22.560]  願意祝福他們
[00:25:22.560 --> 00:25:26.800]  肯定他們更加有相交之禮
[00:25:26.800 --> 00:25:29.600]  還出現了合作計劃
[00:25:29.600 --> 00:25:32.480]  這是不是一個很美的圖畫
[00:25:32.480 --> 00:25:36.320]  今天如果我們和大興姐妹有不同意見的時候
[00:25:36.320 --> 00:25:39.280]  我們願不願意都首先放下我們自己
[00:25:39.280 --> 00:25:41.760]  放下我們有的身份
[00:25:41.760 --> 00:25:44.480]  我們看看神在這件事上的工作
[00:25:44.480 --> 00:25:46.400]  祂的帶領是怎樣的
[00:25:46.400 --> 00:25:50.400]  最後無論大家有不同的看法
[00:25:50.400 --> 00:25:51.840]  有不同的意見
[00:25:51.840 --> 00:25:55.360]  我們仍然願意給予幫助
[00:25:55.360 --> 00:25:57.840]  我曾經認識一位牧者
[00:25:57.840 --> 00:26:01.840]  他被教會的大興姐妹誤會
[00:26:01.840 --> 00:26:06.160]  用一些不公平的眼光去對待他
[00:26:06.160 --> 00:26:07.760]  但他很有胸襟
[00:26:07.760 --> 00:26:12.000]  他也願意和一些誤會他
[00:26:12.000 --> 00:26:15.840]  或者用一些不公平的眼光對待他的大興姐妹和好
[00:26:15.840 --> 00:26:18.320]  你聽了可能覺得這樣算了
[00:26:18.320 --> 00:26:20.960]  總之大家各走各路
[00:26:20.960 --> 00:26:24.320]  你在這邊侍奉我就在那邊侍奉
[00:26:24.320 --> 00:26:27.200]  你在那邊侍奉我就來這邊侍奉
[00:26:27.200 --> 00:26:30.080]  但他不是,他一度的生命繼續去關心
[00:26:30.080 --> 00:26:31.920]  這些曾經誤會他
[00:26:31.920 --> 00:26:34.400]  曾經對他不公平的大興姐妹
[00:26:34.400 --> 00:26:35.680]  他們有什麼需要
[00:26:35.680 --> 00:26:38.560]  他們就是奮身去幫他們
[00:26:38.560 --> 00:26:40.640]  我們都會有不同的看法
[00:26:40.640 --> 00:26:41.840]  我們會有不同的意見
[00:26:41.840 --> 00:26:45.200]  但今天我們有沒有這種互相幫助的心
[00:26:45.200 --> 00:26:46.320]  無論怎樣
[00:26:46.320 --> 00:26:49.600]  我們相信我們仍然是主流的大興姐妹
[00:26:49.600 --> 00:26:50.560]  我們就怎樣
[00:26:50.560 --> 00:26:54.560]  彼此的幫助、彼此的關顧
[00:26:54.560 --> 00:26:57.280]  當我們願意去這樣的時候
[00:26:57.280 --> 00:26:59.920]  我們學習今天第三個功課
[00:26:59.920 --> 00:27:02.080]  上次陳牧師預告過
[00:27:02.080 --> 00:27:04.320]  保羅他不看自己的身份
[00:27:04.320 --> 00:27:06.640]  就算面對大佬
[00:27:06.640 --> 00:27:10.000]  他都會說大佬
[00:27:10.000 --> 00:27:12.400]  這個大佬就不是他肉身的大佬
[00:27:12.400 --> 00:27:14.720]  就是教會裡面有名望的人
[00:27:14.720 --> 00:27:16.400]  就是這一段聖經
[00:27:16.400 --> 00:27:17.840]  我們一起去看
[00:27:17.840 --> 00:27:20.640]  由第二章十一節去到二章十四節
[00:27:20.640 --> 00:27:21.440]  我們一起讀
[00:27:21.440 --> 00:27:22.640]  一二三
[00:27:22.640 --> 00:27:25.680]  後來基伯到了安提阿
[00:27:25.680 --> 00:27:28.160]  因他有可責之處
[00:27:28.160 --> 00:27:30.640]  我就當面抵擋他
[00:27:30.640 --> 00:27:34.560]  從那國那裡來的人未到已先
[00:27:34.560 --> 00:27:37.360]  他和外邦人一同吃飯
[00:27:37.360 --> 00:27:39.440]  及至他們來到
[00:27:39.440 --> 00:27:41.920]  他因怕奉國禮的人
[00:27:41.920 --> 00:27:45.280]  就退去與外邦人隔開了
[00:27:45.280 --> 00:27:49.280]  其餘的猶太人也都隨著他裝假
[00:27:49.280 --> 00:27:53.200]  甚至連巴拿巴也隨火裝假
[00:27:53.200 --> 00:27:56.480]  但我一看見他們行的不正
[00:27:56.480 --> 00:27:58.800]  與福音的真理不合
[00:27:58.800 --> 00:28:01.920]  就在眾人面前對基伯說
[00:28:01.920 --> 00:28:04.080]  你既是猶太人
[00:28:04.080 --> 00:28:06.320]  若隨外邦人行事
[00:28:06.320 --> 00:28:08.480]  不隨猶太人行事
[00:28:08.480 --> 00:28:10.880]  怎麼還勉強外邦人
[00:28:10.880 --> 00:28:12.800]  隨猶太人呢
[00:28:12.800 --> 00:28:14.720]  在這裡一開始
[00:28:14.720 --> 00:28:16.160]  保羅就怎樣
[00:28:16.160 --> 00:28:19.360]  面對教會的大佬彼得
[00:28:19.360 --> 00:28:22.240]  但這裡說到彼得去到安提阿
[00:28:22.240 --> 00:28:24.320]  他有可責之處
[00:28:24.320 --> 00:28:26.000]  這裡的故事是怎樣的呢
[00:28:26.000 --> 00:28:29.040]  其實一開始本來有一幅很美麗的圖畫
[00:28:29.040 --> 00:28:32.000]  安提阿教會有信耶穌的猶太人
[00:28:32.000 --> 00:28:34.720]  也有信耶穌的非猶太人
[00:28:34.720 --> 00:28:35.920]  但他們怎樣
[00:28:35.920 --> 00:28:38.000]  信耶穌的猶太人和非猶太人
[00:28:38.000 --> 00:28:40.000]  一起去敬拜耶穌
[00:28:40.000 --> 00:28:42.880]  一起在主裡面一起吃飯
[00:28:42.880 --> 00:28:45.600]  本來是一個很美麗的圖畫
[00:28:45.600 --> 00:28:49.840]  而彼得也參與在這個很美麗的圖畫裡面
[00:28:49.840 --> 00:28:52.080]  但我們知道一起吃飯
[00:28:52.080 --> 00:28:52.640]  是怎樣的呢
[00:28:52.640 --> 00:28:55.680]  禁了猶太人一個敏感的地帶
[00:28:55.680 --> 00:28:57.840]  因為在舊約的律法裡面
[00:28:57.840 --> 00:29:00.640]  猶太人是不應該和外邦人一起吃飯的
[00:29:00.640 --> 00:29:03.520]  因為觸及了不結的條例
[00:29:03.520 --> 00:29:07.760]  但其實這裡是體現在耶穌裡面的真自由
[00:29:07.760 --> 00:29:08.640]  因為我們看聖經
[00:29:08.640 --> 00:29:10.560]  我們知道當我們信耶穌
[00:29:10.560 --> 00:29:11.760]  我們就被潔淨
[00:29:11.760 --> 00:29:13.840]  基督的保血潔淨我們的罪
[00:29:13.840 --> 00:29:17.680]  我們每一個恩著耶穌就被神所接納
[00:29:17.680 --> 00:29:19.520]  所以聖經說什麼呢
[00:29:19.520 --> 00:29:21.520]  無論是猶太人
[00:29:21.520 --> 00:29:22.720]  外邦人
[00:29:22.720 --> 00:29:24.080]  奴隸的
[00:29:24.080 --> 00:29:24.880]  自由的
[00:29:24.880 --> 00:29:25.440]  男的
[00:29:25.440 --> 00:29:27.040]  女的恩著耶穌
[00:29:27.040 --> 00:29:28.880]  已經被赦免和接納
[00:29:28.880 --> 00:29:31.120]  於是我們一起去敬拜耶穌
[00:29:31.120 --> 00:29:32.800]  一起去吃飯
[00:29:32.800 --> 00:29:35.520]  這是一個很美麗的圖畫
[00:29:35.520 --> 00:29:37.120]  有聖經學者形容
[00:29:37.120 --> 00:29:40.400]  這是一個舊約的潔淨條例
[00:29:40.400 --> 00:29:42.560]  和新約的潔淨條例
[00:29:42.560 --> 00:29:44.240]  一個衝突
[00:29:44.240 --> 00:29:45.360]  因為在新約裡面
[00:29:45.360 --> 00:29:46.800]  我們不需要怎樣
[00:29:46.800 --> 00:29:47.760]  在新約裡面
[00:29:47.760 --> 00:29:49.120]  我們恩著耶穌
[00:29:49.120 --> 00:29:50.640]  我們已經得著潔淨
[00:29:50.640 --> 00:29:51.600]  恩著耶穌
[00:29:51.600 --> 00:29:53.200]  我們蒙神接納
[00:29:53.200 --> 00:29:56.400]  我們不再需要守那些額外的規例
[00:29:56.400 --> 00:29:58.640]  亦都不需要再受割禮
[00:29:58.640 --> 00:29:59.360]  但是
[00:29:59.360 --> 00:30:00.640]  聖經告訴我們
[00:30:00.640 --> 00:30:02.400]  有從瓦割那裡來
[00:30:02.400 --> 00:30:05.840]  就是從耶路撒冷來的一些人
[00:30:05.840 --> 00:30:07.600]  來到給得怎樣
[00:30:07.600 --> 00:30:09.920]  就是怕那些奉割禮的人
[00:30:09.920 --> 00:30:12.080]  就是怕那些猶太人
[00:30:12.080 --> 00:30:13.840]  其實在這裡我們又可能明白
[00:30:13.840 --> 00:30:14.800]  給得多一點點
[00:30:14.800 --> 00:30:15.920]  因為他是奉猜演
[00:30:15.920 --> 00:30:18.160]  去猶太人那裡傳福音的
[00:30:18.160 --> 00:30:20.640]  那麼得罪猶太人都不是好的
[00:30:20.640 --> 00:30:23.760]  但是恩著這個壓力又怎樣
[00:30:23.760 --> 00:30:25.120]  他就退去了
[00:30:25.120 --> 00:30:27.040]  和外邦人隔開了
[00:30:27.040 --> 00:30:28.640]  不單止他自己這樣
[00:30:28.640 --> 00:30:30.800]  其他的猶太人都是這樣
[00:30:30.800 --> 00:30:32.720]  甚至巴拿巴都是這樣
[00:30:32.720 --> 00:30:37.120]  但是保羅形容這個行為做「裝假」
[00:30:37.120 --> 00:30:37.840]  是啦
[00:30:37.840 --> 00:30:40.480]  原文是做show
[00:30:40.480 --> 00:30:43.200]  有些英文叫做put on the show
[00:30:43.200 --> 00:30:43.920]  即是怎樣
[00:30:43.920 --> 00:30:47.760]  即是你的表面和你的內心不一致
[00:30:47.760 --> 00:30:50.400]  你明明是相信他們已經結證的
[00:30:50.400 --> 00:30:52.400]  你明明已經是一起敬拜
[00:30:52.400 --> 00:30:54.160]  你明明已經一起吃飯
[00:30:54.160 --> 00:30:56.080]  為甚麼你看到猶太人突然間有壓力
[00:30:56.080 --> 00:30:57.280]  你就要退開
[00:30:57.280 --> 00:31:01.360]  你這個行為和你內裡所相信的不一樣
[00:31:01.360 --> 00:31:03.600]  所以保羅稱為「裝假」
[00:31:03.600 --> 00:31:04.720]  即是做show
[00:31:04.720 --> 00:31:06.960]  面對這些人的做show
[00:31:06.960 --> 00:31:09.520]  保羅說我見到他們行的不正
[00:31:09.520 --> 00:31:12.880]  這個原文不是走在直線上
[00:31:12.880 --> 00:31:15.840]  與福音的真理不合
[00:31:15.840 --> 00:31:17.360]  於是保羅就怎樣
[00:31:17.360 --> 00:31:18.320]  當面
[00:31:18.320 --> 00:31:20.720]  聖經有其他的教導
[00:31:20.720 --> 00:31:23.920]  說有些事情我們可以兩三個弟兄姊妹聊天
[00:31:23.920 --> 00:31:25.680]  但是在這裡保羅知道嚴重性
[00:31:25.680 --> 00:31:28.400]  所以他當面去說
[00:31:28.400 --> 00:31:29.920]  你是猶太人
[00:31:29.920 --> 00:31:32.800]  但是你已經知道不需要跟隨猶太的律法
[00:31:32.800 --> 00:31:36.320]  因為我們在基督裡面已經得蒙赦免和拯救了
[00:31:36.320 --> 00:31:38.480]  你都不跟隨這件事了
[00:31:38.480 --> 00:31:40.320]  是不是?你已經跟隨了外邦人
[00:31:40.320 --> 00:31:41.920]  我們可以一起去吃飯
[00:31:41.920 --> 00:31:44.080]  但是為甚麼突然間你又叫外邦人
[00:31:44.080 --> 00:31:46.320]  要跟隨猶太人的習俗呢?
[00:31:46.320 --> 00:31:49.600]  這樣你就是表裡不一
[00:31:49.600 --> 00:31:54.160]  表裡不一是會帶來關係的破裂
[00:31:54.160 --> 00:31:57.760]  是會帶來關係的傷害的
[00:31:57.760 --> 00:32:01.280]  所以今天我們學一很重要的功課
[00:32:01.280 --> 00:32:02.960]  就是在關係裡面
[00:32:02.960 --> 00:32:06.560]  我們要拒絕去裝假
[00:32:06.560 --> 00:32:10.320]  我們的生命要表裡合一
[00:32:10.320 --> 00:32:14.960]  我曾經在信仰群體裡面遇到一些人
[00:32:14.960 --> 00:32:17.440]  他以為這樣做是維繫著合一
[00:32:17.440 --> 00:32:19.840]  但是他這樣做其實是在破壞著合一
[00:32:19.840 --> 00:32:20.880]  我說的是甚麼呢?
[00:32:20.880 --> 00:32:23.920]  譬如說你們是A群體
[00:32:23.920 --> 00:32:26.560]  跟B群體不和的
[00:32:26.560 --> 00:32:29.040]  於是我去到A群體的時候
[00:32:29.040 --> 00:32:31.120]  我就說A話
[00:32:31.120 --> 00:32:32.000]  甚麼是A話呢?
[00:32:32.000 --> 00:32:34.320]  就是我很明白你的
[00:32:34.320 --> 00:32:37.840]  我明白你是對的,是B不好的
[00:32:37.840 --> 00:32:40.080]  是他們誤會了你的
[00:32:40.080 --> 00:32:42.800]  我明白你是對的,這叫A話,可以嗎?
[00:32:42.800 --> 00:32:45.760]  接著去到B群體,就會說甚麼呢?
[00:32:45.760 --> 00:32:47.200]  說B話了
[00:32:47.200 --> 00:32:49.360]  我很明白你的
[00:32:49.360 --> 00:32:51.680]  是他們誤會了你
[00:32:51.680 --> 00:32:53.200]  是他們看錯了
[00:32:53.200 --> 00:32:56.240]  你想想,在A群體
[00:32:56.240 --> 00:32:58.960]  就說A話說B群體看錯,可以嗎?
[00:32:58.960 --> 00:33:01.120]  去到B群體
[00:33:01.120 --> 00:33:03.840]  說B話,說A群體看錯
[00:33:03.840 --> 00:33:07.680]  有些人真心以為這樣是維繫到和諧的
[00:33:07.680 --> 00:33:09.440]  但其實這樣是維繫不到,因為怎樣?
[00:33:09.440 --> 00:33:13.520]  你只會令到A和B的分歧繼續加深
[00:33:13.520 --> 00:33:16.640]  因為你沒有處理到他們內裡的問題
[00:33:16.640 --> 00:33:18.400]  但更重要的是甚麼呢?
[00:33:18.400 --> 00:33:22.880]  就是接著你都將自己和A群體
[00:33:22.880 --> 00:33:24.560]  和B群體分割了
[00:33:24.560 --> 00:33:25.360]  為甚麼呢?
[00:33:25.360 --> 00:33:30.960]  總有一天A群體會知道你在說B話的
[00:33:30.960 --> 00:33:33.920]  有些人會說,他跟我們說我們對
[00:33:33.920 --> 00:33:36.400]  只知道他跟B群體說B對
[00:33:36.400 --> 00:33:40.640]  總有一天B群體會知道你在A群體說A話的
[00:33:40.640 --> 00:33:43.920]  他在我們面前就說明白我們而已
[00:33:43.920 --> 00:33:46.320]  他在A群體又說明白A的
[00:33:46.320 --> 00:33:48.320]  又說他們對的
[00:33:48.320 --> 00:33:49.440]  最後怎樣呢?
[00:33:49.440 --> 00:33:54.960]  A群體和B群體都覺得你沒有誠信
[00:33:54.960 --> 00:33:56.720]  而最後又怎樣呢?
[00:33:56.720 --> 00:33:58.480]  事情沒有解決
[00:33:58.480 --> 00:34:03.280]  A群體和B群體可能還未處理好
[00:34:03.280 --> 00:34:05.440]  也不會相信你
[00:34:05.440 --> 00:34:07.120]  我們不要表裡不一
[00:34:07.120 --> 00:34:08.400]  我們不要做秀
[00:34:08.400 --> 00:34:12.560]  我們真是心裡相信的,我們就說出來
[00:34:12.560 --> 00:34:16.240]  我們真是心裡相信的,我們就去表現出來
[00:34:16.240 --> 00:34:17.280]  在這裏有很大的問題
[00:34:17.280 --> 00:34:20.720]  因為彼得自己都跟外邦人一起
