
[00:00:00.000 --> 00:00:03.300]  在新年的時候,剛剛過了新年
[00:14:53.000 --> 00:14:56.000]  有時候能夠完成賽事
[00:14:56.000 --> 00:14:58.000]  完成賽程
[00:14:58.000 --> 00:15:00.000]  比起他得多少名
[00:15:00.000 --> 00:15:03.000]  你仍然能夠對上帝有一份忠誠的
[00:15:03.000 --> 00:15:04.000]  去到終點
[00:15:04.000 --> 00:15:07.000]  你仍然能夠對上帝有一份忠誠的
[00:15:07.000 --> 00:15:09.000]  去到我們人生的盡頭
[00:15:09.000 --> 00:15:12.000]  如果仍然能夠持守對神那份忠誠
[00:15:12.000 --> 00:15:15.000]  我覺得那已經是你的勝利
[00:15:15.000 --> 00:15:17.000]  已經贏了
[00:15:17.000 --> 00:15:19.000]  到你離開這個世界
[00:15:19.000 --> 00:15:22.000]  你仍然能夠對上帝有一份忠誠的相信
[00:15:22.000 --> 00:15:23.000]  依靠
[00:15:23.000 --> 00:15:25.000]  你仍然能夠知道你離開這個世界
[00:15:25.000 --> 00:15:27.000]  你會見到是誰
[00:15:27.000 --> 00:15:28.000]  你會去到哪裏
[00:15:28.000 --> 00:15:30.000]  你有這份信心
[00:15:30.000 --> 00:15:33.000]  其實在你人生信仰的旅程上
[00:15:33.000 --> 00:15:35.000]  你已經是贏了
[00:15:35.000 --> 00:15:37.000]  第四種就是
[00:15:37.000 --> 00:15:39.000]  如果你覺得你自己是這一種
[00:15:39.000 --> 00:15:40.000]  很大祝福
[00:15:40.000 --> 00:15:41.000]  感謝主
[00:15:41.000 --> 00:15:45.000]  因爲他說這種人很願意接受神的教導
[00:15:45.000 --> 00:15:47.000]  也會遵循神的旨意
[00:15:47.000 --> 00:15:51.000]  他的生命會因此而更新和改變
[00:15:51.000 --> 00:15:54.000]  他的生命會結出很多不同的果子
[00:15:54.000 --> 00:15:56.000]  他的經驗
[00:15:56.000 --> 00:16:03.000]  能夠更加在他生活上見證
[00:16:03.000 --> 00:16:05.000]  幫助別人
[00:16:05.000 --> 00:16:08.000]  讓別人也能夠有他同樣的祝福
[00:16:08.000 --> 00:16:10.000]  剛纔我說馬拉松
[00:16:10.000 --> 00:16:12.000]  面對信仰上的跑馬拉松
[00:16:12.000 --> 00:16:14.000]  我們需要一個
[00:16:14.000 --> 00:16:16.000]  有沒有人跑長跑的
[00:16:16.000 --> 00:16:17.000]  有了
[00:16:17.000 --> 00:16:18.000]  你應該都會明白
[00:16:18.000 --> 00:16:20.000]  我希望我沒說錯
[00:16:20.000 --> 00:16:23.000]  就是要有一份堅定向前的決心
[00:16:23.000 --> 00:16:25.000]  對不對
[00:16:25.000 --> 00:16:26.000]  你要持守
[00:16:26.000 --> 00:16:27.000]  你要堅定向前
[00:16:27.000 --> 00:16:29.000]  信仰上是不進則退的
[00:16:29.000 --> 00:16:31.000]  當你停下來的時候
[00:16:31.000 --> 00:16:32.000]  其實不一定是信仰
[00:16:32.000 --> 00:16:33.000]  其他東西也是
[00:16:33.000 --> 00:16:34.000]  當你停下來的時候
[00:16:34.000 --> 00:16:37.000]  慢慢就會更加無力再起身走
[00:16:37.000 --> 00:16:38.000]  做運動也是
[00:16:38.000 --> 00:16:39.000]  你如果做開
[00:16:39.000 --> 00:16:40.000]  突然間不做
[00:16:40.000 --> 00:16:41.000]  你就會懶
[00:16:41.000 --> 00:16:42.000]  一懶
[00:16:42.000 --> 00:16:43.000]  你再去做的時候
[00:16:43.000 --> 00:16:44.000]  是加倍辛苦的
[00:16:44.000 --> 00:16:45.000]  靈脩也是
[00:16:45.000 --> 00:16:46.000]  你做開好地地
[00:16:46.000 --> 00:16:48.000]  繼續天天做一點點都很好
[00:16:48.000 --> 00:16:49.000]  你停下來
[00:16:49.000 --> 00:16:51.000]  你就會懶
[00:16:51.000 --> 00:16:52.000]  很懶
[00:16:52.000 --> 00:16:55.000]  要用一個倍
[00:16:55.000 --> 00:16:56.000]  雙倍
[00:16:56.000 --> 00:16:57.000]  不止三倍
[00:16:57.000 --> 00:16:59.000]  總之倍的能力
[00:16:59.000 --> 00:17:01.000]  再重新開始
[00:17:01.000 --> 00:17:02.000]  所以我們說
[00:17:02.000 --> 00:17:05.000]  堅定向前的決心
[00:17:05.000 --> 00:17:06.000]  有一句話
[00:17:06.000 --> 00:17:08.000]  這個就是
[00:17:08.000 --> 00:17:11.000]  馬丁路德金說的
[00:17:11.000 --> 00:17:12.000]  這個也是英文
[00:17:12.000 --> 00:17:15.000]  英文好像容易一點
[00:17:15.000 --> 00:17:16.000]  如果你不能夠飛
[00:17:16.000 --> 00:17:17.000]  你就去跑
[00:17:17.000 --> 00:17:18.000]  你不能夠跑
[00:17:18.000 --> 00:17:19.000]  你就走
[00:17:19.000 --> 00:17:20.000]  你如果不能夠走
[00:17:20.000 --> 00:17:22.000]  你就爬
[00:17:22.000 --> 00:17:23.000]  如果你也不能夠爬
[00:17:23.000 --> 00:17:24.000]  就用盡你各樣的方法
[00:17:24.000 --> 00:17:26.000]  都要向前滑
[00:17:26.000 --> 00:17:29.000]  這是我的譯法
[00:17:29.000 --> 00:17:31.000]  所以你跌
[00:17:31.000 --> 00:17:32.000]  如果你要跌
[00:17:32.000 --> 00:17:35.000]  都不要用後路跌
[00:17:35.000 --> 00:17:36.000]  向前撲
[00:17:36.000 --> 00:17:38.000]  最多都是額頭
[00:17:38.000 --> 00:17:39.000]  總之向前撲
[00:17:39.000 --> 00:17:40.000]  都是向前的
[00:17:40.000 --> 00:17:41.000]  千萬不要向後
[00:17:41.000 --> 00:17:44.000]  這個比喻就是
[00:17:44.000 --> 00:17:46.000]  在信仰上
[00:17:46.000 --> 00:17:48.000]  剛纔我們看了四種土壤
[00:17:48.000 --> 00:17:49.000]  有四個結果
[00:17:49.000 --> 00:17:51.000]  我不知道你剛纔在想
[00:17:51.000 --> 00:17:52.000]  你是屬於哪個土壤
[00:17:52.000 --> 00:17:53.000]  但是無論哪個土壤裏
[00:17:53.000 --> 00:17:54.000]  你只要問自己
[00:17:54.000 --> 00:17:56.000]  你滿不滿意這種
[00:17:56.000 --> 00:17:59.000]  你在生命裏的一個生長狀況
[00:17:59.000 --> 00:18:01.000]  如果你滿意
[00:18:01.000 --> 00:18:04.000]  你就真的停在這裏
[00:18:04.000 --> 00:18:07.000]  如果你停在這裏
[00:18:07.000 --> 00:18:09.000]  你就會想象到
[00:18:09.000 --> 00:18:11.000]  你這麼年輕就停在這裏
[00:18:11.000 --> 00:18:12.000]  你往後的那幾十年
[00:18:12.000 --> 00:18:15.000]  就會慢慢退後
[00:18:15.000 --> 00:18:16.000]  在比喻裏面
[00:18:16.000 --> 00:18:19.000]  其實什麼影響到結果呢
[00:18:19.000 --> 00:18:22.000]  是殺種的人的問題
[00:18:22.000 --> 00:18:23.000]  還是種子的問題
[00:18:23.000 --> 00:18:25.000]  還是土壤的問題
[00:18:25.000 --> 00:18:26.000]  如果外在的環境
[00:18:26.000 --> 00:18:28.000]  即是它的溫度
[00:18:28.000 --> 00:18:30.000]  光線和水分全部一樣
[00:18:30.000 --> 00:18:32.000]  最大的因素就是土質
[00:18:32.000 --> 00:18:33.000]  土壤
[00:18:33.000 --> 00:18:34.000]  不同的土壤
[00:18:34.000 --> 00:18:35.000]  有不同的結果
[00:18:35.000 --> 00:18:36.000]  好像今天這樣
[00:18:36.000 --> 00:18:38.000]  你看着同一個泡泡
[00:18:38.000 --> 00:18:40.000]  同一個內容
[00:18:40.000 --> 00:18:41.000]  你聽着
[00:18:41.000 --> 00:18:43.000]  你看着同一個內容
[00:18:43.000 --> 00:18:44.000]  到處坐着
[00:18:44.000 --> 00:18:46.000]  但是我肯定
[00:18:46.000 --> 00:18:48.000]  每一個人都有不同的接收
[00:18:48.000 --> 00:18:50.000]  每一個人都有不同的領袖
[00:18:50.000 --> 00:18:52.000]  有不同的想法
[00:18:52.000 --> 00:18:54.000]  究竟誰是殺種的人呢
[00:18:54.000 --> 00:18:56.000]  這個不是比喻的重點
[00:18:56.000 --> 00:18:57.000]  不過呢
[00:18:57.000 --> 00:18:58.000]  我們知道
[00:18:58.000 --> 00:19:00.000]  神的心意是要拯救世人
[00:19:00.000 --> 00:19:02.000]  萬人得救
[00:19:02.000 --> 00:19:05.000]  祂是爲世人去預備救恩
[00:19:05.000 --> 00:19:06.000]  祂想萬人得救
[00:19:06.000 --> 00:19:07.000]  祂的道
[00:19:07.000 --> 00:19:09.000]  祂的心意是要全遍地的時候
[00:19:09.000 --> 00:19:11.000]  我們就說除了神之外
[00:19:11.000 --> 00:19:14.000]  每一個信徒都可以是殺種的人
[00:19:14.000 --> 00:19:16.000]  就是說耶穌去傳道
[00:19:16.000 --> 00:19:18.000]  祂沒有去選對象
[00:19:18.000 --> 00:19:20.000]  在羣衆裏面
[00:19:20.000 --> 00:19:21.000]  祂說到
[00:19:21.000 --> 00:19:22.000]  羣衆裏面
[00:19:22.000 --> 00:19:23.000]  很多人都有不同的反應
[00:19:23.000 --> 00:19:25.000]  祂沒有選擇
[00:19:25.000 --> 00:19:26.000]  今天我們也可以說
[00:19:26.000 --> 00:19:28.000]  我們去傳福音的時候
[00:19:28.000 --> 00:19:30.000]  我們也不需要選對象
[00:19:30.000 --> 00:19:32.000]  我不知道
[00:19:32.000 --> 00:19:34.000]  我們會不會有這樣
[00:19:34.000 --> 00:19:36.000]  類似的殺種心腸
[00:19:36.000 --> 00:19:37.000]  走到哪裏
[00:19:37.000 --> 00:19:38.000]  隨時都可以和人傳福音
[00:19:38.000 --> 00:19:39.000]  走到哪裏
[00:19:39.000 --> 00:19:42.000]  隨時都可以和人見證神的真實
[00:19:42.000 --> 00:19:45.000]  見證神在我們的生命裏面做的事情
[00:19:45.000 --> 00:19:47.000]  我想我們是去
[00:19:47.000 --> 00:19:50.000]  有這一份的觀念
[00:19:50.000 --> 00:19:52.000]  其實我們去到哪裏都可以傳福音
[00:19:52.000 --> 00:19:54.000]  我不知道你有沒有這種觀念
[00:19:54.000 --> 00:19:55.000]  有些人跟我說
[00:19:55.000 --> 00:19:56.000]  我不敢
[00:19:56.000 --> 00:19:57.000]  我怕說錯
[00:19:57.000 --> 00:19:59.000]  我沒試過和人傳福音
[00:19:59.000 --> 00:20:01.000]  有些人就會說
[00:20:01.000 --> 00:20:02.000]  我不敢和人決志
[00:20:02.000 --> 00:20:03.000]  我不知道
[00:20:03.000 --> 00:20:04.000]  我怕我說錯
[00:20:04.000 --> 00:20:05.000]  我就想
[00:20:05.000 --> 00:20:07.000]  如果你是一個讀書
[00:20:07.000 --> 00:20:09.000]  如果你是看書去讀的內容
[00:20:09.000 --> 00:20:10.000]  你是害怕的
[00:20:10.000 --> 00:20:11.000]  因爲你怕讀漏
[00:20:11.000 --> 00:20:12.000]  我們考試也是
[00:20:12.000 --> 00:20:13.000]  怕不是滿分
[00:20:13.000 --> 00:20:15.000]  更加上帝的事情
[00:20:15.000 --> 00:20:16.000]  上帝的問題
[00:20:16.000 --> 00:20:18.000]  我們當然不敢答得少
[00:20:18.000 --> 00:20:22.000]  如果你是在想福音書裏面
[00:20:22.000 --> 00:20:26.000]  或者是定律那些
[00:20:26.000 --> 00:20:28.000]  福音橋那些
[00:20:28.000 --> 00:20:29.000]  一二三那些
[00:20:29.000 --> 00:20:30.000]  如果你打算背那些內容
[00:20:30.000 --> 00:20:31.000]  和人傳福音
[00:20:31.000 --> 00:20:33.000]  基本上你是應該害怕的
[00:20:33.000 --> 00:20:35.000]  因爲你可能會記錯了
[00:20:35.000 --> 00:20:36.000]  或者記漏了
[00:20:36.000 --> 00:20:38.000]  所以我鼓勵你
[00:20:38.000 --> 00:20:40.000]  如果你靠那些福音橋
[00:20:40.000 --> 00:20:42.000]  一二三四那些去傳福音
[00:20:42.000 --> 00:20:43.000]  我都覺得
[00:20:43.000 --> 00:20:45.000]  你背熟一點纔可以說
[00:20:45.000 --> 00:20:46.000]  不過
[00:20:46.000 --> 00:20:48.000]  我就想問你
[00:20:48.000 --> 00:20:50.000]  其實你知不知道自己信什麼
[00:20:50.000 --> 00:20:52.000]  你知不知道自己信什麼
[00:20:52.000 --> 00:20:53.000]  你起碼會知道
[00:20:53.000 --> 00:20:54.000]  耶穌是神的兒子
[00:20:54.000 --> 00:20:55.000]  你起碼知道
[00:20:55.000 --> 00:20:56.000]  耶穌運過去
[00:20:56.000 --> 00:20:57.000]  來到世界
[00:20:57.000 --> 00:20:58.000]  釘十字架
[00:20:58.000 --> 00:20:59.000]  三日後復活
[00:20:59.000 --> 00:21:00.000]  起碼你信這些
[00:21:00.000 --> 00:21:02.000]  如果你連自己都不知道
[00:21:02.000 --> 00:21:03.000]  信什麼
[00:21:03.000 --> 00:21:04.000]  你真的傳不了
[00:21:04.000 --> 00:21:06.000]  所以你要想
[00:21:06.000 --> 00:21:07.000]  我在信什麼呢
[00:21:07.000 --> 00:21:08.000]  第二就是
[00:21:08.000 --> 00:21:09.000]  我爲什麼要信呢
[00:21:09.000 --> 00:21:10.000]  我爲什麼要信呢
[00:21:10.000 --> 00:21:12.000]  你要想這兩個問題
[00:21:12.000 --> 00:21:14.000]  當你很清楚這兩個問題的時候
[00:21:14.000 --> 00:21:15.000]  你去讀哪裏
[00:21:15.000 --> 00:21:16.000]  你都傳到福音
[00:21:16.000 --> 00:21:17.000]  因爲在講你知的東西
[00:21:17.000 --> 00:21:19.000]  在講你自己經歷的東西
[00:21:19.000 --> 00:21:22.000]  你會不會不能夠告訴別人
[00:21:22.000 --> 00:21:24.000]  我家裏有多少兄弟姐妹
[00:21:24.000 --> 00:21:26.000]  你可不可以跟別人說
[00:21:26.000 --> 00:21:27.000]  我不懂得介紹自己的
[00:21:27.000 --> 00:21:29.000]  我都不知道自己叫什麼名字
[00:21:29.000 --> 00:21:30.000]  我不知道自己住哪裏
[00:21:30.000 --> 00:21:31.000]  會不會啊
[00:21:31.000 --> 00:21:32.000]  不會啊
[00:21:32.000 --> 00:21:34.000]  這些都是你自己的資料
[00:21:34.000 --> 00:21:37.000]  你的信仰都是你的東西
[00:21:37.000 --> 00:21:39.000]  你不是在說別人的東西
[00:21:39.000 --> 00:21:41.000]  所以我們去到哪裏
[00:21:41.000 --> 00:21:43.000]  我們都可以隨時去做這件事
[00:21:43.000 --> 00:21:50.000]  如果你看23節和19節
[00:21:50.000 --> 00:21:53.000]  他說明白了就結果子
[00:21:53.000 --> 00:21:57.000]  不明白的就惡者去奪走他的種子
[00:21:57.000 --> 00:21:59.000]  明白和不明白
[00:21:59.000 --> 00:22:01.000]  好像直接影響了種子的生長結果
[00:22:01.000 --> 00:22:03.000]  究竟這個是不是責任
[00:22:03.000 --> 00:22:05.000]  哪個是責任
[00:22:05.000 --> 00:22:06.000]  我們說
[00:22:06.000 --> 00:22:07.000]  如果我們看這段的時候
[00:22:07.000 --> 00:22:08.000]  要明白一件事
[00:22:08.000 --> 00:22:10.000]  就是經文裏面很有趣
[00:22:10.000 --> 00:22:12.000]  如果剛纔你讀的時候
[00:22:12.000 --> 00:22:13.000]  你會發覺
[00:22:13.000 --> 00:22:16.000]  是無端端中間一段我們沒有讀到
[00:22:16.000 --> 00:22:18.000]  1至9然後去到18
[00:22:18.000 --> 00:22:21.000]  中間那段是做什麼的
[00:22:21.000 --> 00:22:23.000]  中間那段的對話
[00:22:23.000 --> 00:22:25.000]  其實是在解釋耶穌爲什麼要講比喻
[00:22:25.000 --> 00:22:26.000]  很有趣
[00:22:26.000 --> 00:22:27.000]  不過當我們問
[00:22:27.000 --> 00:22:29.000]  耶穌爲什麼無端端要講這個比喻的時候
[00:22:29.000 --> 00:22:31.000]  我們不是看13章
[00:22:31.000 --> 00:22:33.000]  我們是看12章
[00:22:33.000 --> 00:22:34.000]  爲什麼呢
[00:22:34.000 --> 00:22:37.000]  原來當時有幾個文士和法利塞人
[00:22:37.000 --> 00:22:39.000]  去問耶穌
[00:22:39.000 --> 00:22:41.000]  你整個神蹟來看
[00:22:41.000 --> 00:22:42.000]  你說得這麼厲害
[00:22:42.000 --> 00:22:43.000]  這麼有本事
[00:22:43.000 --> 00:22:44.000]  這麼多人信你
[00:22:44.000 --> 00:22:46.000]  他們要求耶穌去行神蹟
[00:22:46.000 --> 00:22:49.000]  耶穌就用若蘭的故事去回答他們
[00:22:49.000 --> 00:22:51.000]  他還預言自己會死
[00:22:51.000 --> 00:22:53.000]  然後三天後就會復活
[00:22:53.000 --> 00:22:55.000]  這個就是最大的神蹟
[00:22:55.000 --> 00:22:56.000]  在經文裏面
[00:22:56.000 --> 00:23:00.000]  耶穌所宣講的道和所行的神蹟
[00:23:00.000 --> 00:23:02.000]  其實就是叫人們聽完之後
[00:23:02.000 --> 00:23:04.000]  要會悔改
[00:23:04.000 --> 00:23:05.000]  要面對審判
[00:23:05.000 --> 00:23:07.000]  就好像若蘭去到尼尼尾城
[00:23:07.000 --> 00:23:09.000]  去宣講悔改
[00:23:09.000 --> 00:23:10.000]  讓他們悔改
[00:23:10.000 --> 00:23:12.000]  讓他們迴轉
[00:23:12.000 --> 00:23:13.000]  比起若蘭
[00:23:13.000 --> 00:23:14.000]  耶穌說
[00:23:14.000 --> 00:23:16.000]  比起若蘭的神蹟
[00:23:16.000 --> 00:23:19.000]  比起所羅門的智慧
[00:23:19.000 --> 00:23:21.000]  那個人就在這裏
[00:23:21.000 --> 00:23:22.000]  就是我 耶穌
[00:23:22.000 --> 00:23:24.000]  比起若蘭的神蹟
[00:23:24.000 --> 00:23:26.000]  比起所羅門的智慧
[00:23:26.000 --> 00:23:27.000]  更加要大的
[00:23:27.000 --> 00:23:29.000]  那個人就在這裏
[00:23:29.000 --> 00:23:31.000]  就是耶穌基督自己
[00:23:31.000 --> 00:23:35.000]  爲什麼要說這件事呢
[00:23:35.000 --> 00:23:38.000]  因爲那些人看了神蹟又怎麼樣呢
[00:23:38.000 --> 00:23:40.000]  其實那羣民事法律畜人
[00:23:40.000 --> 00:23:42.000]  看過耶穌行神蹟的
[00:23:42.000 --> 00:23:43.000]  耶穌經常行神蹟的
[00:23:43.000 --> 00:23:45.000]  依次趕鬼
[00:23:45.000 --> 00:23:47.000]  經常行神蹟的
[00:23:47.000 --> 00:23:49.000]  看完又怎麼樣呢
[00:23:49.000 --> 00:23:51.000]  所以耶穌在
[00:23:51.000 --> 00:23:53.000]  當人們問他的時候
[00:23:53.000 --> 00:23:55.000]  他說了一遍之後
[00:23:55.000 --> 00:23:58.000]  他就在十三章說了一個比喻
[00:23:58.000 --> 00:24:01.000]  比喻剛剛夾在
[00:24:01.000 --> 00:24:05.000]  剛剛那個故事裏
[00:24:05.000 --> 00:24:07.000]  剛剛讀了
[00:24:07.000 --> 00:24:10.000]  這個比喻很有趣
[00:24:10.000 --> 00:24:12.000]  他用了以塞亞書的經文
[00:24:12.000 --> 00:24:13.000]  我們讀一次
[00:24:13.000 --> 00:24:15.000]  這是第十章
[00:24:15.000 --> 00:24:17.000]  十節至到十七節
[00:24:17.000 --> 00:24:18.000]  十五節先
[00:24:18.000 --> 00:24:19.000]  十至十五節
[00:24:19.000 --> 00:24:20.000]  我們剛剛是沒有讀的
[00:24:20.000 --> 00:24:21.000]  現在你讀一次
[00:24:21.000 --> 00:24:23.000]  123 門徒進前來
[00:24:23.000 --> 00:24:24.000]  問耶穌
[00:24:24.000 --> 00:24:26.000]  對衆人說話
[00:24:26.000 --> 00:24:28.000]  爲什麼用比喻呢
[00:24:28.000 --> 00:24:30.000]  耶穌回答他們說
[00:24:30.000 --> 00:24:31.000]  因爲天國的奧祕
[00:24:31.000 --> 00:24:33.000]  只讓你們知道
[00:24:33.000 --> 00:24:35.000]  不讓他們知道
[00:24:35.000 --> 00:24:37.000]  凡有的還要給他
[00:24:37.000 --> 00:24:38.000]  讓他有餘
[00:24:38.000 --> 00:24:39.000]  凡沒有的
[00:24:39.000 --> 00:24:42.000]  連他所有的也要奪去
[00:24:42.000 --> 00:24:45.000]  我之所以用比喻對他們說
[00:24:45.000 --> 00:24:47.000]  是因爲他們看着
[00:24:47.000 --> 00:24:48.000]  看不清
[00:24:48.000 --> 00:24:50.000]  聽卻聽不見
[00:24:50.000 --> 00:24:52.000]  也不明白
[00:24:52.000 --> 00:24:54.000]  在他們身上正應驗了
[00:24:54.000 --> 00:24:56.000]  以塞亞的語言
[00:24:56.000 --> 00:24:58.000]  你們聽了又聽
[00:24:58.000 --> 00:24:59.000]  卻不明白
[00:24:59.000 --> 00:25:00.000]  看了又看
[00:25:00.000 --> 00:25:02.000]  卻看不清
[00:25:02.000 --> 00:25:04.000]  因爲連這百姓的心麻木
[00:25:04.000 --> 00:25:06.000]  耳朵發沉
[00:25:06.000 --> 00:25:07.000]  眼睛閉着
[00:25:07.000 --> 00:25:09.000]  免得眼睛看見
[00:25:09.000 --> 00:25:10.000]  耳朵聽見
[00:25:10.000 --> 00:25:11.000]  心裏明白
[00:25:11.000 --> 00:25:13.000]  迴轉過來
[00:25:13.000 --> 00:25:15.000]  我會醫治他們
[00:25:15.000 --> 00:25:18.000]  這裏十四十五節是借用了
[00:25:18.000 --> 00:25:20.000]  以塞亞書的經文
[00:25:20.000 --> 00:25:24.000]  以塞亞書的六章九至十節
[00:25:24.000 --> 00:25:26.000]  其實是段經文說
[00:25:26.000 --> 00:25:28.000]  神呼召以塞亞
[00:25:28.000 --> 00:25:30.000]  然後醒了他一句
[00:25:30.000 --> 00:25:31.000]  以塞亞很聰明
[00:25:31.000 --> 00:25:33.000]  我作爲借類政策
[00:25:33.000 --> 00:25:35.000]  耶和華神就告訴他
[00:25:35.000 --> 00:25:36.000]  你去吧
[00:25:36.000 --> 00:25:37.000]  就算說
[00:25:37.000 --> 00:25:38.000]  不過你去說
[00:25:38.000 --> 00:25:39.000]  他們聽不見
[00:25:39.000 --> 00:25:40.000]  你們做多少事
[00:25:40.000 --> 00:25:41.000]  他們看不見
[00:25:41.000 --> 00:25:43.000]  你註定做的事都是失敗的
[00:25:43.000 --> 00:25:45.000]  不過你照做吧
[00:25:45.000 --> 00:25:46.000]  就像今天
[00:25:46.000 --> 00:25:48.000]  你去港島沒有人聽你說
[00:25:48.000 --> 00:25:49.000]  每個人拿着手機出來
[00:25:49.000 --> 00:25:50.000]  自己看東西
[00:25:50.000 --> 00:25:51.000]  你會不會說
[00:25:51.000 --> 00:25:52.000]  都要說的
[00:25:52.000 --> 00:25:53.000]  是的
[00:25:53.000 --> 00:25:54.000]  真的是的
[00:25:54.000 --> 00:25:55.000]  都要說的
[00:25:55.000 --> 00:25:57.000]  這個情景
[00:25:57.000 --> 00:25:59.000]  其實在摩西時代已經有了
[00:25:59.000 --> 00:26:02.000]  在生命的二十九章第二節
[00:26:02.000 --> 00:26:05.000]  摩西對着那羣百姓說
[00:26:05.000 --> 00:26:09.000]  無論神如何帶領他的百姓離開埃及
[00:26:09.000 --> 00:26:11.000]  做了多少神蹟奇事
[00:26:11.000 --> 00:26:14.000]  百姓都好像看不見
[00:26:14.000 --> 00:26:15.000]  好像看不見
[00:26:15.000 --> 00:26:17.000]  說了很多東西給他們聽
[00:26:17.000 --> 00:26:18.000]  都好像聽不明白
[00:26:18.000 --> 00:26:20.000]  即是說他們依然顧着
[00:26:20.000 --> 00:26:21.000]  要做回自己
[00:26:21.000 --> 00:26:23.000]  要想回自己要的事
[00:26:23.000 --> 00:26:27.000]  好像剛纔Kent在下面說
[00:26:27.000 --> 00:26:31.000]  那羣百姓仍然想回自己要的事
[00:26:31.000 --> 00:26:33.000]  仍然活在自己的生活裏
[00:26:33.000 --> 00:26:36.000]  看了很多神蹟奇事
[00:26:36.000 --> 00:26:37.000]  當看不見
[00:26:37.000 --> 00:26:39.000]  聽了很多耶和華的誡命
[00:26:39.000 --> 00:26:41.000]  摩西跟他們說多少事都好
[00:26:41.000 --> 00:26:42.000]  當聽不見
[00:26:42.000 --> 00:26:44.000]  於是神就生氣
[00:26:44.000 --> 00:26:47.000]  神就氣憤他們那種心硬
[00:26:47.000 --> 00:26:49.000]  所以就不理會他們
[00:26:49.000 --> 00:26:51.000]  但其實神是很想他們迴轉
[00:26:51.000 --> 00:26:53.000]  神就說你迴轉的時候
[00:26:53.000 --> 00:26:54.000]  我就會依你的
[00:26:54.000 --> 00:26:55.000]  你迴轉的時候
[00:26:55.000 --> 00:26:56.000]  我就會赦免你
[00:26:56.000 --> 00:26:58.000]  我仍然這麼愛你
[00:26:58.000 --> 00:27:00.000]  這個就是昔日的
[00:27:00.000 --> 00:27:03.000]  以色列文的整個情況
[00:27:03.000 --> 00:27:05.000]  在耶穌時代的法利塞人
[00:27:05.000 --> 00:27:07.000]  耶穌時代的百姓羣衆
[00:27:07.000 --> 00:27:08.000]  都是這樣
[00:27:08.000 --> 00:27:10.000]  看到耶穌很多的神蹟
[00:27:10.000 --> 00:27:12.000]  聽了耶穌說了很多東西
[00:27:12.000 --> 00:27:13.000]  仍然當看不見
[00:27:13.000 --> 00:27:15.000]  仍然當聽不見
[00:27:15.000 --> 00:27:17.000]  心硬
[00:27:17.000 --> 00:27:19.000]  這個就是他們的共通點
[00:27:19.000 --> 00:27:20.000]  心硬
[00:27:20.000 --> 00:27:22.000]  其實耶穌說的比喻
[00:27:22.000 --> 00:27:23.000]  是要告訴他們
[00:27:23.000 --> 00:27:25.000]  你們的心要開放
[00:27:25.000 --> 00:27:27.000]  你們的心要受教
[00:27:27.000 --> 00:27:29.000]  你們要去問
[00:27:29.000 --> 00:27:30.000]  你們要跟我對話
[00:27:30.000 --> 00:27:31.000]  你聽不明白
[00:27:31.000 --> 00:27:33.000]  有意的要聽
[00:27:33.000 --> 00:27:34.000]  你聽吧
[00:27:34.000 --> 00:27:35.000]  你聽不明白
[00:27:35.000 --> 00:27:36.000]  你來問吧
[00:27:36.000 --> 00:27:37.000]  你聽不明白
[00:27:37.000 --> 00:27:38.000]  你跟我說吧
[00:27:38.000 --> 00:27:40.000]  神是很願意跟他們對話
[00:27:40.000 --> 00:27:41.000]  所以剛纔我們說
[00:27:41.000 --> 00:27:43.000]  John Stork有一句話
[00:27:43.000 --> 00:27:46.000]  我們必須要允許神的話語
[00:27:46.000 --> 00:27:47.000]  跟我們對質
[00:27:47.000 --> 00:27:48.000]  就是這個意思
[00:27:48.000 --> 00:27:49.000]  你不要覺得
[00:27:49.000 --> 00:27:50.000]  你看完聖經之後
[00:27:50.000 --> 00:27:52.000]  跟你的現實生活有距離
[00:27:52.000 --> 00:27:54.000]  你就掩蓋不理
[00:27:54.000 --> 00:27:56.000]  你要問上帝
[00:27:56.000 --> 00:27:58.000]  爲什麼不可行
[00:27:58.000 --> 00:28:01.000]  昔日
[00:28:01.000 --> 00:28:03.000]  神預言以塞亞
[00:28:03.000 --> 00:28:05.000]  那個使命是失敗的
[00:28:05.000 --> 00:28:06.000]  沒有人聽你講的
[00:28:06.000 --> 00:28:08.000]  不過你照他講吧
[00:28:08.000 --> 00:28:10.000]  但在耶穌的時代
[00:28:10.000 --> 00:28:12.000]  每樣都是很少數的聽
[00:28:12.000 --> 00:28:15.000]  我最喜歡看約翰福音
[00:28:15.000 --> 00:28:17.000]  每一次耶穌做完一件事
[00:28:17.000 --> 00:28:19.000]  講完一件事
[00:28:19.000 --> 00:28:21.000]  很多羣衆有不同的反應
[00:28:21.000 --> 00:28:22.000]  有些就說他是誰
[00:28:22.000 --> 00:28:23.000]  有些就信了
[00:28:23.000 --> 00:28:24.000]  有些就不信了
[00:28:24.000 --> 00:28:25.000]  有些就懷疑了
[00:28:25.000 --> 00:28:27.000]  很多不同的反應
[00:28:27.000 --> 00:28:28.000]  但真正相信的
[00:28:28.000 --> 00:28:30.000]  其實是一小撮
[00:28:30.000 --> 00:28:32.000]  這叫縱然一小撮
[00:28:32.000 --> 00:28:34.000]  上帝仍然願意拯救
[00:28:34.000 --> 00:28:35.000]  相信
