
[00:00:00.000 --> 00:00:03.160]  讀一段聖經 我們在路加福音第九章
[00:18:12.380 --> 00:18:14.280]  所以大家都不想進去
[00:18:14.280 --> 00:18:16.580]  可是有一兩個小組的童工們
[00:18:16.580 --> 00:18:19.380]  就突然覺得我們一起來做吧
[00:18:19.380 --> 00:18:21.380]  我們這兩個小組的弟兄們
[00:18:21.380 --> 00:18:22.980]  通通去做指揮交通的
[00:18:22.980 --> 00:18:25.180]  姐妹通通去兒童服侍
[00:18:25.180 --> 00:18:28.980]  結果本來不是很多人要報名參加的服侍
[00:18:28.980 --> 00:18:31.280]  因為這個小組的參與的時候
[00:18:31.280 --> 00:18:34.480]  大家覺得很來勁很來勁
[00:18:34.480 --> 00:18:38.880]  結果整個特會非常順利的進行完成
[00:18:38.880 --> 00:18:40.180]  Hallelujah
[00:18:40.180 --> 00:18:42.680]  我真的看見小組是最容易
[00:18:42.680 --> 00:18:44.680]  讓我們參與服侍的場所
[00:18:44.680 --> 00:18:50.580]  而且我告訴你小組是N次操練最好的地方
[00:18:50.580 --> 00:18:52.880]  因為如果到一個陌生的環境
[00:18:52.880 --> 00:18:55.480]  要你為病人禱告你就怕怕
[00:18:55.480 --> 00:18:57.680]  就怕萬一沒有果效
[00:18:57.680 --> 00:18:59.180]  就被人罵死了
[00:18:59.180 --> 00:19:00.880]  沒有果效禱告什麼
[00:19:00.880 --> 00:19:02.580]  可是在小組就不一樣
[00:19:02.580 --> 00:19:04.580]  小組大家都認識
[00:19:04.580 --> 00:19:06.280]  當你一按手的時候
[00:19:06.280 --> 00:19:08.280]  他說哎呀我很感動啊
[00:19:08.280 --> 00:19:11.980]  你的愛已經湧流了很感動
[00:19:11.980 --> 00:19:14.880]  就是你認識的朋友很感動嘛
[00:19:14.880 --> 00:19:17.780]  他為你禱告就很熟就認識嘛
[00:19:17.780 --> 00:19:20.180]  在小組如果你在祖日崇拜
[00:19:20.180 --> 00:19:22.080]  要你帶敬拜你覺得壓力很大嘛
[00:19:22.080 --> 00:19:23.680]  唱走音你覺得很丟面子
[00:19:23.680 --> 00:19:25.680]  全世界都知道你唱走音了
[00:19:25.680 --> 00:19:27.080]  那小組就不會啊
[00:19:27.080 --> 00:19:28.380]  什麼什麼沒關係
[00:19:28.380 --> 00:19:30.680]  唱錯幾個都沒問題啦
[00:19:30.680 --> 00:19:31.080]  對不對
[00:19:31.080 --> 00:19:32.980]  自己人自己人啊
[00:19:32.980 --> 00:19:36.480]  只要你願意我們就覺得很棒很棒啦
[00:19:36.480 --> 00:19:37.180]  You see
[00:19:37.180 --> 00:19:40.880]  小組才是真的開始操練這個最好的地方
[00:19:40.880 --> 00:19:41.680]  最好的地方
[00:19:41.680 --> 00:19:45.680]  在小組裡面我們可以生命一起成長嘛
[00:19:45.680 --> 00:19:48.380]  我們的眼光能被神所打開
[00:19:48.380 --> 00:19:50.780]  能夠體會到神的心意
[00:19:50.780 --> 00:19:52.380]  也能夠真的藉著我們
[00:19:52.380 --> 00:19:54.580]  讓神的國度能夠擴展的
[00:19:54.580 --> 00:19:57.680]  你們所以要在服飾上更新
[00:19:57.680 --> 00:20:00.380]  第三要在心智上更新
[00:20:00.380 --> 00:20:04.480]  跟你們說在心智上更新
[00:20:04.480 --> 00:20:06.280]  在約翰福音講到這個
[00:20:06.280 --> 00:20:09.380]  五秉二一的神蹟是講得更清楚了
[00:20:09.380 --> 00:20:13.480]  我們看見在約翰福音第六章第八節的第九節裡面講到說
[00:20:13.480 --> 00:20:14.280]  有一個門徒
[00:20:14.280 --> 00:20:17.680]  就是西門彼得的兄弟安德烈對耶穌說
[00:20:17.680 --> 00:20:21.180]  在這裡有一個孩童帶著五個大麥餅兩條魚
[00:20:21.180 --> 00:20:22.780]  只是分給這許多人
[00:20:22.780 --> 00:20:25.280]  還算是什麼呢
[00:20:25.280 --> 00:20:26.680]  這裡特別講到
[00:20:26.680 --> 00:20:28.980]  原來是有個孩子
[00:20:28.980 --> 00:20:33.580]  帶著這個五秉二一來到主耶穌面前
[00:20:33.580 --> 00:20:38.380]  當這個孩子把他手上的五個大麥餅兩條魚
[00:20:38.380 --> 00:20:40.580]  獻給主耶穌的時候
[00:20:40.580 --> 00:20:43.180]  這個五秉二一就在神的手中
[00:20:43.180 --> 00:20:46.680]  成為了一個神蹟的器皿
[00:20:46.680 --> 00:20:49.080]  你知道從人的角度來看
[00:20:49.080 --> 00:20:50.880]  真的就像門徒說的
[00:20:50.880 --> 00:20:53.280]  這五秉二一還算得什麼對不對
[00:20:53.280 --> 00:20:54.980]  再講了一點沒錯
[00:20:54.980 --> 00:20:57.680]  一點還算得什麼嘛
[00:20:57.680 --> 00:21:01.780]  換了我們恐怕都不好意思拿出來不是嗎
[00:21:01.780 --> 00:21:03.380]  我們特別中國人就哎
[00:21:03.380 --> 00:21:06.580]  幹嘛啦五秉二一五千人啊
[00:21:06.580 --> 00:21:08.480]  無補於事啊
[00:21:08.480 --> 00:21:10.180]  算了算了別拿出來別拿
[00:21:10.180 --> 00:21:11.880]  丟人丟人啊
[00:21:11.880 --> 00:21:14.580]  哎這就是我們中國人常常有的觀念
[00:21:14.580 --> 00:21:17.880]  總覺得我們所有人算不得什麼
[00:21:17.880 --> 00:21:19.880]  美國人就不是這樣了
[00:21:19.880 --> 00:21:23.480]  美國人啊就是有一分要講成十分啊
[00:21:23.480 --> 00:21:25.080]  哇很多
[00:21:25.080 --> 00:21:28.780]  中國人十分就講成一分什麼都沒有
[00:21:28.780 --> 00:21:30.180]  這是中國人
[00:21:30.180 --> 00:21:32.380]  我們就被這種中國人傳統所束縛
[00:21:32.380 --> 00:21:34.080]  我的算你不是有這種觀念
[00:21:34.080 --> 00:21:36.480]  算不得什麼算不得什麼
[00:21:36.480 --> 00:21:38.080]  還算什麼嗎
[00:21:38.080 --> 00:21:40.280]  就被這種觀念束縛啊
[00:21:40.280 --> 00:21:41.880]  我常常覺得這種觀念
[00:21:41.880 --> 00:21:44.880]  攔阻我們精力神的信實啊
[00:21:44.880 --> 00:21:46.380]  精力神的偉大啊
[00:21:46.380 --> 00:21:48.680]  讓我們無法憑信心向前
[00:21:48.680 --> 00:21:52.080]  也無法享受到神所為我們預備的神蹟
[00:21:52.080 --> 00:21:53.380]  你們
[00:21:53.380 --> 00:21:54.780]  今天我們就要看見
[00:21:54.780 --> 00:21:59.280]  其實神所給我們所有是夠用的恩典啊
[00:21:59.280 --> 00:22:00.280]  夠用的恩典
[00:22:00.280 --> 00:22:02.080]  我們不需要誇大其詞
[00:22:02.080 --> 00:22:04.080]  但我們不需要過於謙卑
[00:22:04.080 --> 00:22:05.580]  覺得我們還算什麼
[00:22:05.580 --> 00:22:07.580]  就算你以為還算什麼
[00:22:07.580 --> 00:22:10.380]  當你把你所有的線上給神的時候
[00:22:10.380 --> 00:22:12.180]  你就成為神蹟的器皿
[00:22:12.180 --> 00:22:13.380]  你們
[00:22:13.380 --> 00:22:14.380]  在這個神蹟當中
[00:22:14.380 --> 00:22:17.180]  我們看見雖然這個孩子所擺上真的一點點
[00:22:17.180 --> 00:22:18.580]  說這一點點
[00:22:18.580 --> 00:22:20.180]  如果你問我說
[00:22:20.180 --> 00:22:21.080]  牧師
[00:22:21.080 --> 00:22:24.280]  這個吳秉二怎麼餵飽五千人啊
[00:22:24.280 --> 00:22:25.680]  我告訴你我的答案是
[00:22:25.680 --> 00:22:27.080]  I don't know
[00:22:27.080 --> 00:22:27.980]  不知道
[00:22:27.980 --> 00:22:29.680]  這吳秉二怎麼可能餵飽五千人
[00:22:29.680 --> 00:22:30.580]  我不知道
[00:22:30.580 --> 00:22:32.580]  怎麼餵飽不知道
[00:22:32.580 --> 00:22:34.780]  但我知道一件事情
[00:22:34.780 --> 00:22:37.080]  如果這個神蹟要發生了
[00:22:37.080 --> 00:22:40.980]  這個吳秉二是必須要被獻上的
[00:22:40.980 --> 00:22:42.780]  我再說你問我怎麼發生的
[00:22:42.780 --> 00:22:43.580]  I don't know
[00:22:43.580 --> 00:22:45.780]  我無法解釋
[00:22:45.780 --> 00:22:47.280]  但這個神蹟要發生
[00:22:47.280 --> 00:22:50.980]  這個吳秉二必須要獻上
[00:22:50.980 --> 00:22:54.080]  同樣今天你我就像這個孩子一樣嗎
[00:22:54.080 --> 00:22:56.680]  你說牧師我只有這麼一點點時間
[00:22:56.680 --> 00:22:58.680]  我只有這麼一點點才幹
[00:22:58.680 --> 00:23:02.180]  能夠為神做些什麼啊
[00:23:02.180 --> 00:23:02.880]  第二點
[00:23:02.880 --> 00:23:05.480]  當什麼時候當你把你所有的獻上
[00:23:05.480 --> 00:23:07.380]  給神所使用的時候
[00:23:07.380 --> 00:23:09.180]  我告訴你很奇妙
[00:23:09.180 --> 00:23:12.080]  神就能使用你成為神蹟的記名的
[00:23:12.080 --> 00:23:13.280]  Amen
[00:23:13.280 --> 00:23:15.880]  我告訴你當神使用你的時候
[00:23:15.880 --> 00:23:18.880]  神永遠按照你所有的
[00:23:18.880 --> 00:23:20.180]  不是按照你所沒有
[00:23:20.180 --> 00:23:22.080]  你不要一天到晚擔心我沒這個沒那個
[00:23:22.080 --> 00:23:22.780]  Doesn't work
[00:23:22.780 --> 00:23:23.680]  Doesn't matter
[00:23:23.680 --> 00:23:27.980]  神用你是按照你所有的
[00:23:27.980 --> 00:23:29.380]  Amen
[00:23:29.380 --> 00:23:32.480]  當你按照你所有的奉獻給神
[00:23:32.480 --> 00:23:35.480]  讓他用的時候神蹟就會發生
[00:23:35.480 --> 00:23:36.580]  想想看
[00:23:36.580 --> 00:23:38.380]  那一天早上
[00:23:38.380 --> 00:23:41.480]  當那個孩童離開家裡的時候
[00:23:41.480 --> 00:23:42.580]  Actually
[00:23:42.580 --> 00:23:44.680]  這個吳秉二可能就是他媽媽
[00:23:44.680 --> 00:23:47.580]  為他預備的午餐而已
[00:23:47.580 --> 00:23:51.180]  他那一天就帶他的午餐來參加這個聚會
[00:23:51.180 --> 00:23:57.880]  其實那個吳秉二是非常平常平常平常的東西啦
[00:23:57.880 --> 00:24:00.380]  那天早上他出門的時候
[00:24:00.380 --> 00:24:04.480]  我相信他也不會想到我今天要成為神蹟的記名
[00:24:04.480 --> 00:24:04.980]  沒有
[00:24:04.980 --> 00:24:07.780]  I don't think so
[00:24:07.780 --> 00:24:11.980]  可是當他在那最需要那一剎那
[00:24:11.980 --> 00:24:16.780]  把他所有的擺在神手中的時候
[00:24:16.780 --> 00:24:22.180]  他就發現原來他手中那個吳秉二魚
[00:24:22.180 --> 00:24:27.180]  是一把神祝福的鑰匙
[00:24:27.180 --> 00:24:28.980]  第二你可知道
[00:24:28.980 --> 00:24:31.780]  很多時候在你我的生命當中
[00:24:31.780 --> 00:24:34.780]  當我面對我們生活各樣的困境
[00:24:34.780 --> 00:24:36.580]  面對生活各樣的問題
[00:24:36.580 --> 00:24:39.380]  面對我們生活所謂許許多多需要的人群
[00:24:39.380 --> 00:24:43.980]  其實在你手中也擁有一把神的鑰匙
[00:24:43.980 --> 00:24:47.280]  一神解答的鑰匙
[00:24:47.280 --> 00:24:51.980]  你可以使用這個鑰匙打開神祝福的門
[00:24:51.980 --> 00:24:54.080]  讓神的恩典從你身上
[00:24:54.080 --> 00:24:56.580]  能夠湧流到你身旁周圍的人
[00:24:56.580 --> 00:24:57.880]  Amen
[00:24:57.880 --> 00:25:00.380]  你要看見在你手中
[00:25:00.380 --> 00:25:03.880]  是一把神的祝福的鑰匙
[00:25:03.880 --> 00:25:04.580]  Amen
[00:25:04.580 --> 00:25:06.380]  讓你身旁周圍的人
[00:25:06.380 --> 00:25:08.680]  能夠經歷到神的恩典
[00:25:08.680 --> 00:25:09.980]  經歷到神的憐憫
[00:25:09.980 --> 00:25:11.680]  哈利路亞
[00:25:11.680 --> 00:25:14.380]  在教會裡面我們看見小組就是一個
[00:25:14.380 --> 00:25:18.580]  最能夠滿足不同人群需要的一個地方
[00:25:18.580 --> 00:25:20.980]  今天一個新人來到教會
[00:25:20.980 --> 00:25:22.880]  他會問三個問題
[00:25:22.880 --> 00:25:23.980]  第一個問題
[00:25:23.980 --> 00:25:26.880]  我在這裡能夠被接納嗎
[00:25:26.880 --> 00:25:27.880]  第二個問題
[00:25:27.880 --> 00:25:30.080]  我會喜歡這裡嗎
[00:25:30.080 --> 00:25:31.080]  第三個問題
[00:25:31.080 --> 00:25:34.180]  我的需要可以被滿足嗎
[00:25:34.180 --> 00:25:37.680]  我們看見今天許許多人湧進教會
[00:25:37.680 --> 00:25:39.280]  其實光是在教會裡面
[00:25:39.280 --> 00:25:40.980]  你放眼看去
[00:25:40.980 --> 00:25:43.780]  其實就有許多的需要在這裡
[00:25:43.780 --> 00:25:47.380]  你我是否能夠看見這些需要
[00:25:47.380 --> 00:25:51.080]  擺上我們自己為神所使用
[00:25:51.080 --> 00:25:52.880]  讓我們真的透過小組
[00:25:52.880 --> 00:25:55.680]  能夠滿足不同人群的需求
[00:25:55.680 --> 00:25:58.580]  讓我鼓勵你不只是參加小組而已
[00:25:58.580 --> 00:26:00.080]  主動的出來
[00:26:00.080 --> 00:26:04.880]  在小組當中服侍滿足不同人群的需要
[00:26:04.880 --> 00:26:09.380]  不要再看自己覺得自己還算得什麼
[00:26:09.380 --> 00:26:10.380]  而是要看見
[00:26:10.380 --> 00:26:14.780]  在你手中有一把神祝福的鑰匙
[00:26:14.780 --> 00:26:15.880]  Amen
[00:26:15.880 --> 00:26:18.880]  憑信心擺上你自己給神所使用的時候
[00:26:18.880 --> 00:26:20.280]  你就要成為神
[00:26:20.280 --> 00:26:22.880]  神蹟的器皿
[00:26:22.880 --> 00:26:25.080]  第四點我真的覺得常常我們的信仰
[00:26:25.080 --> 00:26:30.780]  不能永遠只是停留在祈求神祝福的層面
[00:26:30.780 --> 00:26:33.780]  祈求神的祝福很好
[00:26:33.780 --> 00:26:35.880]  神也樂意祝福我們
[00:26:35.880 --> 00:26:36.580]  但我告訴你
[00:26:36.580 --> 00:26:40.480]  那不過是信仰的起點而已
[00:26:40.480 --> 00:26:43.680]  那不是神自中的心意
[00:26:43.680 --> 00:26:45.680]  今天求神來幫助我們
[00:26:45.680 --> 00:26:49.980]  要從一種祈求祝福的這種生活的型態
[00:26:49.980 --> 00:26:54.080]  要轉變成為不斷給予的一種生活型態
[00:26:54.080 --> 00:26:55.980]  因為耶穌給我們的榜樣
[00:26:55.980 --> 00:26:57.580]  就是給予的榜樣
[00:26:57.580 --> 00:26:59.080]  我們越多給出去
[00:26:59.080 --> 00:27:01.580]  神必定越多賞賜給我們
[00:27:01.580 --> 00:27:02.380]  Amen
[00:27:02.380 --> 00:27:04.480]  你要知道真正的快樂
[00:27:04.480 --> 00:27:07.080]  不是在於你得到什麼恩典
[00:27:07.080 --> 00:27:11.980]  真正的快樂在於你所能夠給予別人的幫助
[00:27:11.980 --> 00:27:14.980]  有時候雖然只是一點點小小的行動
[00:27:14.980 --> 00:27:18.280]  卻給人帶來別人多大的一個祝福
[00:27:18.280 --> 00:27:19.680]  Amen
[00:27:19.680 --> 00:27:20.580]  求神來幫助我們
[00:27:20.580 --> 00:27:26.680]  弟兄姐如果說今天你是不是要過一種領受的生活的話
[00:27:26.680 --> 00:27:27.480]  那我告訴你
[00:27:27.480 --> 00:27:30.380]  一年當中你只有兩天是快樂的
[00:27:30.380 --> 00:27:33.780]  聖誕節跟你的生日
[00:27:33.780 --> 00:27:37.080]  可是如果你能夠過一個給予的生活
[00:27:37.080 --> 00:27:39.080]  那麼一年三百六十五天
[00:27:39.080 --> 00:27:41.880]  天天都可以快樂日
[00:27:41.880 --> 00:27:42.880]  Amen
[00:27:42.880 --> 00:27:44.080]  Hallelujah
[00:27:44.080 --> 00:27:46.680]  求神幫助我們在新的季節裡面
[00:27:46.680 --> 00:27:50.280]  我們的心態要被神所改變過來
[00:27:50.280 --> 00:27:53.280]  我深深的相信神要在新的季節裡面
[00:27:53.280 --> 00:27:56.080]  藉著我們成就新的工作
[00:27:56.080 --> 00:27:59.880]  求神讓我們重新尾聲在教會
[00:27:59.880 --> 00:28:03.180]  重新尾聲在小組的事工當中
[00:28:03.180 --> 00:28:05.580]  來經歷神新的作為
[00:28:05.580 --> 00:28:07.280]  所以小組長們
[00:28:07.280 --> 00:28:09.780]  在我們中間有沒有小組長
[00:28:09.780 --> 00:28:17.180]  小組長們
[00:28:17.180 --> 00:28:20.080]  我需要你們興起啦
[00:28:20.080 --> 00:28:24.780]  勇敢的突破現在停滯不前的光景
[00:28:24.780 --> 00:28:26.280]  要帶領你的小組
[00:28:26.280 --> 00:28:28.280]  重新向前
[00:28:28.280 --> 00:28:29.880]  門
[00:28:29.880 --> 00:28:30.980]  小組員們
[00:28:30.980 --> 00:28:36.480]  有沒有小組員對不對
[00:28:36.480 --> 00:28:38.580]  我也需要你們興起啦
[00:28:38.580 --> 00:28:41.380]  不要一天到晚等小組長來幫助你
[00:28:41.380 --> 00:28:42.080]  No No No No
[00:28:42.080 --> 00:28:44.780]  你要邊吃邊傳記得
[00:28:44.780 --> 00:28:46.580]  要為你的小組禱告
[00:28:46.580 --> 00:28:47.980]  為你的小組長禱告
[00:28:47.980 --> 00:28:50.280]  要擺上你自己與小組長
[00:28:50.280 --> 00:28:53.180]  同心合意來興旺福音
[00:28:53.180 --> 00:28:54.980]  你們
[00:28:54.980 --> 00:28:56.380]  如果你還沒有參加小組
[00:28:56.380 --> 00:29:00.380]  有沒有沒參加小組的人啊
[00:29:00.380 --> 00:29:02.480]  很小聲的
[00:29:02.480 --> 00:29:04.780]  趕快參與喔
[00:29:04.780 --> 00:29:08.380]  不要錯過神工作的時機
[00:29:08.380 --> 00:29:09.380]  今天在散會之後
[00:29:09.380 --> 00:29:11.380]  我們外面有很多的攤位
[00:29:11.380 --> 00:29:14.580]  可以幫助你找到最合適的小組來參加
[00:29:14.580 --> 00:29:16.280]  請你千萬不要錯過
[00:29:16.280 --> 00:29:18.780]  求神再一次賜給我們信心
[00:29:18.780 --> 00:29:20.480]  賜給我們熱情
[00:29:20.480 --> 00:29:23.680]  再一次獻上我們自己被神所使用
[00:29:23.680 --> 00:29:24.880]  我們就能夠經歷
[00:29:24.880 --> 00:29:27.180]  在神手中成為神蹟的器皿
[00:29:27.180 --> 00:29:30.180]  你們我們一起禱告
[00:29:30.180 --> 00:29:31.580]  親愛的我們再次來到你面前
[00:29:31.580 --> 00:29:32.780]  我們感謝讚美你
[00:29:32.780 --> 00:29:35.780]  謝謝你真的是施恩給我們
[00:29:35.780 --> 00:29:36.880]  我們今天在你面前
[00:29:36.880 --> 00:29:38.980]  真的要成為蒙福的人
[00:29:38.980 --> 00:29:42.380]  但讓我們真的不是停留在蒙福的光景裡面
[00:29:42.380 --> 00:29:44.580]  也讓我們為你站立起來
[00:29:44.580 --> 00:29:46.580]  在這樣一個黑暗的世代
[00:29:46.580 --> 00:29:48.880]  成為你榮耀的見證人
[00:29:48.880 --> 00:29:51.180]  主要祝福我們中間每一個小組
[00:29:51.180 --> 00:29:53.680]  也祝福我們中間每一個小組的同工
[00:29:53.680 --> 00:29:56.480]  也真的求你幫助每一位小組的組員
[00:29:56.480 --> 00:29:57.980]  我們同心合意
[00:29:57.980 --> 00:30:00.180]  在這裡興旺你的福音
[00:30:00.180 --> 00:30:01.680]  也求你來幫助我們中間
[00:30:01.680 --> 00:30:02.380]  有些還沒丟
[00:30:02.380 --> 00:30:03.980]  還沒找到小組的
[00:30:03.980 --> 00:30:06.680]  讓我們快快找到一個合適的小組
[00:30:06.680 --> 00:30:08.680]  讓我們在這個新的季節當中
[00:30:08.680 --> 00:30:10.980]  我們向左向右來擴張
[00:30:10.980 --> 00:30:14.380]  我們正在經歷你的奇妙的恩典
[00:30:14.380 --> 00:30:15.880]  經歷你奇妙的座位
[00:30:15.880 --> 00:30:16.580]  謝謝主
[00:30:16.580 --> 00:30:18.080]  將一切榮耀都歸給你
[00:30:18.080 --> 00:30:21.380]  感謝禱告奉耶穌得勝的名祈求
[00:30:21.380 --> 00:30:22.580]  阿們
