
[00:00:00.000 --> 00:00:05.320]  今年講到我的經文系列是講針研
[00:16:25.960 --> 00:16:28.960]  是恩典來的
[00:16:28.960 --> 00:16:32.360]  但很可惜人往往都是怎樣?
[00:16:32.360 --> 00:16:34.680]  忠言逆耳
[00:16:34.680 --> 00:16:35.840]  不喜歡聽
[00:16:35.840 --> 00:16:39.040]  或者人面對周圍的勸戒的時候
[00:16:39.040 --> 00:16:42.160]  我們都很想掩耳
[00:16:42.160 --> 00:16:43.600]  或者我們喜歡
[00:16:43.600 --> 00:16:45.040]  真的可以進去聽了
[00:16:45.040 --> 00:16:49.000]  然後就忘記又耳出
[00:16:49.000 --> 00:16:51.920]  我最近都面對上帝一個給我的提醒
[00:16:51.920 --> 00:16:53.120]  雖然好像很小事
[00:16:53.120 --> 00:16:56.320]  但其實都是一個很大的提醒
[00:16:56.320 --> 00:16:58.320]  頂姐妹都很關心我們傳達人
[00:16:58.320 --> 00:16:58.960]  很忙
[00:16:58.960 --> 00:17:00.320]  名堂的傳達人都很忙
[00:17:00.320 --> 00:17:02.000]  因為我們要關心的事
[00:17:02.000 --> 00:17:03.880]  不只是教會內部
[00:17:03.880 --> 00:17:04.880]  我們很多頂姐妹
[00:17:04.880 --> 00:17:06.400]  她的家人、親友有事的時候
[00:17:06.400 --> 00:17:07.600]  我們都關心
[00:17:07.600 --> 00:17:09.400]  有時候頂姐妹很愛錫我們
[00:17:09.400 --> 00:17:10.840]  叫我們要注重身體
[00:17:10.840 --> 00:17:12.120]  要多點休息
[00:17:12.120 --> 00:17:13.960]  放得手的就放手
[00:17:13.960 --> 00:17:15.160]  我們都是的
[00:17:15.160 --> 00:17:16.680]  都學習平衡一下
[00:17:16.680 --> 00:17:18.680]  但有時候都不到我們選擇
[00:17:18.680 --> 00:17:19.800]  到我們選擇的時候
[00:17:19.800 --> 00:17:21.800]  又好像覺得自己不是很好
[00:17:21.800 --> 00:17:26.560]  上個星期我同工出了一個代討事項
[00:17:26.560 --> 00:17:27.680]  為我爸爸祈禱
[00:17:27.680 --> 00:17:30.200]  因為他年初一的時候跌倒
[00:17:30.200 --> 00:17:31.440]  起初以為沒什麼事
[00:17:31.440 --> 00:17:32.400]  幾天都沒事
[00:17:32.400 --> 00:17:34.000]  但後來就不太對勁
[00:17:34.000 --> 00:17:35.600]  情況就有點反覆
[00:17:35.600 --> 00:17:37.440]  由於我放假
[00:17:37.440 --> 00:17:38.920]  有幾天我就上學
[00:17:38.920 --> 00:17:42.760]  有一個星期我就去台灣探望同學
[00:17:42.760 --> 00:17:47.400]  這段時間的情況都很反覆
[00:17:47.400 --> 00:17:51.040]  甚至有一天都不太理想
[00:17:51.040 --> 00:17:53.040]  家人都擔心
[00:17:53.040 --> 00:17:54.640]  其中一個家人
[00:17:54.640 --> 00:17:56.720]  託另一個家人叫我回來
[00:17:56.720 --> 00:17:59.360]  其實我都打算提早回來
[00:17:59.360 --> 00:18:02.400]  我不是太擔心爸爸的情況
[00:18:02.400 --> 00:18:05.360]  因為我估計他身體的情況都可以
[00:18:05.360 --> 00:18:07.000]  因為他要做一個腦的手術
[00:18:07.000 --> 00:18:09.000]  有瘀血、水腫
[00:18:09.000 --> 00:18:13.440]  令到他神智不是很清楚
[00:18:13.440 --> 00:18:15.160]  有武力
[00:18:15.160 --> 00:18:17.000]  醫生就決定要跟他做手術
[00:18:17.000 --> 00:18:17.760]  都很感恩
[00:18:17.760 --> 00:18:20.040]  其實他剛才又回來中堂崇拜
[00:18:20.040 --> 00:18:21.240]  都嚇到我了
[00:18:21.240 --> 00:18:21.920]  回來崇拜
[00:18:21.920 --> 00:18:25.080]  因為他這兩天其實是度假出院
[00:18:25.080 --> 00:18:26.600]  由於他都很久沒見我
[00:18:26.600 --> 00:18:27.680]  因為我星期一探望他之後
[00:18:27.680 --> 00:18:29.080]  這個星期都沒空
[00:18:29.080 --> 00:18:30.680]  所以他回來給我見一下他
[00:18:30.680 --> 00:18:32.680]  是他給我見一下
[00:18:32.680 --> 00:18:34.200]  他回來崇拜了
[00:18:34.200 --> 00:18:36.200]  明天喝完茶再進醫院
[00:18:36.200 --> 00:18:37.640]  其實他都OK的
[00:18:37.640 --> 00:18:39.800]  反而自己都很掙扎
[00:18:39.800 --> 00:18:41.880]  回來之後教會都很多事
[00:18:41.880 --> 00:18:42.840]  我都不理的了
[00:18:42.840 --> 00:18:45.240]  我放假給我有些時間休息一下
[00:18:45.240 --> 00:18:46.840]  陪陪他
[00:18:46.840 --> 00:18:48.600]  但分堂都有一些事情
[00:18:48.600 --> 00:18:50.680]  我們有位同工告訴我
[00:18:50.680 --> 00:18:51.360]  吳律師
[00:18:51.360 --> 00:18:54.080]  我們近期回來一兩次
[00:18:54.080 --> 00:18:55.040]  有一位弟兄
[00:18:55.040 --> 00:18:56.320]  你還記不記得
[00:18:56.320 --> 00:18:57.240]  他媽媽去世了
[00:18:57.240 --> 00:18:58.480]  想找我們負責喪禮
[00:18:58.480 --> 00:18:59.320]  我說好
[00:18:59.320 --> 00:19:00.520]  但他講多句之後
[00:19:00.520 --> 00:19:01.800]  就不太想了
[00:19:01.800 --> 00:19:05.200]  其實他媽媽在第二間教會洗禮
[00:19:05.200 --> 00:19:06.240]  想去第二間教會洗禮
[00:19:06.240 --> 00:19:08.000]  為什麼不找他教會
[00:19:08.000 --> 00:19:10.120]  我真是第一個反應就是這樣
[00:19:10.120 --> 00:19:11.200]  為什麼要找我們
[00:19:11.200 --> 00:19:12.320]  我就請同工
[00:19:12.320 --> 00:19:13.440]  很溫柔
[00:19:13.440 --> 00:19:15.040]  並且很有智慧的
[00:19:15.040 --> 00:19:16.520]  來問一下他教會
[00:19:16.520 --> 00:19:18.800]  有時可能別人教會不知道
[00:19:18.800 --> 00:19:19.840]  我們名堂
[00:19:19.840 --> 00:19:21.320]  我都不是很想那種感覺
[00:19:21.320 --> 00:19:22.640]  經常霸佔著事情來做
[00:19:22.640 --> 00:19:23.800]  經常搶著事情來做
[00:19:23.800 --> 00:19:25.280]  不如你告訴他
[00:19:25.280 --> 00:19:26.320]  通知他
[00:19:26.320 --> 00:19:28.640]  某某他離世了
[00:19:28.640 --> 00:19:34.120]  希望問問他會不會跟進這個喪禮
[00:19:34.120 --> 00:19:36.240]  講了一天都不做
[00:19:36.240 --> 00:19:37.320]  不做當然是我們做
[00:19:37.320 --> 00:19:40.120]  但我心裏仍然不是很甘心
[00:19:40.120 --> 00:19:41.600]  為什麼會這樣呢
[00:19:41.600 --> 00:19:43.320]  但最後我都答應了
[00:19:43.320 --> 00:19:43.960]  因為那天
[00:19:43.960 --> 00:19:46.080]  下星期五上午我是可以的
[00:19:46.080 --> 00:19:51.480]  但心裏仍然不是很甘心
[00:19:51.480 --> 00:19:52.600]  為什麼要這樣
[00:19:52.600 --> 00:19:54.880]  這些教會做什麼的
[00:19:54.880 --> 00:19:56.400]  但上星期我們分堂
[00:19:56.400 --> 00:19:57.880]  負責一個團期去查經
[00:19:57.880 --> 00:20:00.520]  查一段很熟悉的經文
[00:20:00.520 --> 00:20:02.360]  很撒瑪利亞人的比喻
[00:20:02.360 --> 00:20:04.120]  你熟悉嗎
[00:20:04.120 --> 00:20:05.400]  當然熟悉
[00:20:05.400 --> 00:20:06.800]  可能初初回來的不是很熟悉
[00:20:06.800 --> 00:20:07.920]  很撒瑪利亞人的比喻
[00:20:07.920 --> 00:20:09.240]  有一個律法師來問
[00:20:09.240 --> 00:20:10.600]  耶穌怎樣承受永生
[00:20:10.600 --> 00:20:11.560]  耶穌問他
[00:20:11.560 --> 00:20:13.200]  律法上所寫的是什麼
[00:20:13.200 --> 00:20:14.920]  他說你要盡心盡心
[00:20:14.920 --> 00:20:16.400]  盡力愛著你的神
[00:20:16.400 --> 00:20:18.960]  接著就是愛鄰舍如同自己
[00:20:18.960 --> 00:20:19.880]  他就問了
[00:20:19.880 --> 00:20:21.560]  愛鄰舍
[00:20:21.560 --> 00:20:22.520]  誰是愛鄰舍
[00:20:22.520 --> 00:20:24.040]  大家很熟悉
[00:20:24.040 --> 00:20:25.160]  為什麼要這樣問呢
[00:20:25.160 --> 00:20:28.320]  以前都忽略這個背景
[00:20:28.320 --> 00:20:32.400]  猶太人很著重鄰舍的定義
[00:20:32.400 --> 00:20:34.440]  因為如果定義了是他的鄰舍
[00:20:34.440 --> 00:20:38.200]  他就有責任照顧他的鄰舍到底
[00:20:38.200 --> 00:20:39.760]  如果定義了不是他的鄰舍
[00:20:39.760 --> 00:20:41.280]  就不用理會了
[00:20:41.280 --> 00:20:44.520]  突然間上帝就藉著這段經文
[00:20:44.520 --> 00:20:46.320]  當頭棒喝一樣
[00:20:46.320 --> 00:20:47.960]  是的
[00:20:47.960 --> 00:20:49.320]  當我們笑一下
[00:20:49.320 --> 00:20:51.240]  有時候想想這個律法師
[00:20:51.240 --> 00:20:52.960]  或者這些以色列人
[00:20:52.960 --> 00:20:55.400]  只懂得顧自己
[00:20:55.400 --> 00:20:57.200]  分別哪些人他應該理會
[00:20:57.200 --> 00:20:58.920]  哪些人他不應該理會
[00:20:58.920 --> 00:21:01.400]  突然間想我呢
[00:21:01.400 --> 00:21:05.200]  沒理由我理會別人教會的事
[00:21:05.200 --> 00:21:07.840]  但是當我們放得闊一點點
[00:21:07.840 --> 00:21:10.080]  我們叫做天國觀
[00:21:10.080 --> 00:21:12.000]  我想這個家庭都很有需要
[00:21:12.000 --> 00:21:13.360]  他們都很徬徨
[00:21:13.360 --> 00:21:14.760]  當你自己教會都不負責
[00:21:14.760 --> 00:21:15.840]  自己媽媽的喪禮的時候
[00:21:15.840 --> 00:21:18.600]  你可不可以想像他的感受多難受
[00:21:18.600 --> 00:21:19.920]  上帝提醒我
[00:21:19.920 --> 00:21:21.680]  甘心樂意
[00:21:21.680 --> 00:21:22.480]  我都是甘心樂意
[00:21:22.480 --> 00:21:24.080]  所以剛剛我們對世情除表
[00:21:24.080 --> 00:21:25.520]  搞了所有事
[00:21:25.520 --> 00:21:26.880]  但是這個上帝又很特別
[00:21:26.880 --> 00:21:29.200]  當這個當頭棒喝之後告訴我
[00:21:29.200 --> 00:21:30.160]  我都應該去做
[00:21:30.160 --> 00:21:31.520]  就算時間上
[00:21:31.520 --> 00:21:33.560]  每逢負責多一個聚會
[00:21:33.560 --> 00:21:34.440]  都是少了一點時間
[00:21:34.440 --> 00:21:37.080]  來對預備接下來的聚會
[00:21:37.080 --> 00:21:38.000]  但是我真是擔心
[00:21:38.000 --> 00:21:40.480]  三月我都很忙碌、很緊湊
[00:21:40.480 --> 00:21:42.320]  夠不夠時間預備其他事呢
[00:21:42.320 --> 00:21:43.400]  但是都不管了
[00:21:43.400 --> 00:21:45.000]  但是上帝又很有趣
[00:21:45.000 --> 00:21:48.560]  當我未能夠預備自己
[00:21:48.560 --> 00:21:49.520]  未能夠消化
[00:21:49.520 --> 00:21:51.280]  就算能夠消化之後
[00:21:51.280 --> 00:21:51.840]  上帝很有趣
[00:21:51.840 --> 00:21:53.040]  好像這段經文說
[00:21:53.040 --> 00:21:56.320]  上帝其實叫我們面對祂的說話
[00:21:56.320 --> 00:21:57.680]  祂最終帶給我們
[00:21:57.680 --> 00:22:01.480]  不是叫我們要受罰或者羞愧
[00:22:01.480 --> 00:22:03.120]  而是帶給我們祝福
[00:22:03.120 --> 00:22:04.480]  領受上帝的恩典是什麼呢?
[00:22:04.480 --> 00:22:08.200]  我近期很多電影節目關心我手震的問題
[00:22:08.200 --> 00:22:10.280]  因為都有一點點嚴重了
[00:22:10.280 --> 00:22:11.280]  今早中堂
[00:22:11.280 --> 00:22:12.600]  因為他用不到這支麥克風
[00:22:12.600 --> 00:22:13.400]  叫我拿著
[00:22:13.400 --> 00:22:14.600]  對我來說是最困難的
[00:22:14.600 --> 00:22:16.600]  叫我拿著麥克風說話
[00:22:16.600 --> 00:22:18.240]  我就檢查了
[00:22:18.240 --> 00:22:19.320]  由上年年尾
[00:22:19.320 --> 00:22:21.320]  我已經不斷的來對他做檢查
[00:22:21.320 --> 00:22:23.040]  星期五他就去見醫生
[00:22:23.040 --> 00:22:28.160]  醫生就說很大可能是沒有原因的
[00:22:28.160 --> 00:22:31.760]  很大可能是沒有原因的
[00:22:31.760 --> 00:22:32.560]  放心
[00:22:32.560 --> 00:22:34.960]  不是那些柏金遜
[00:22:34.960 --> 00:22:37.160]  也不是那些小腦萎縮
[00:22:37.160 --> 00:22:38.920]  不過還要檢查
[00:22:38.920 --> 00:22:40.040]  是不是甲狀腺的問題
[00:22:40.040 --> 00:22:41.560]  我其實經常檢查甲狀腺的
[00:22:41.560 --> 00:22:42.880]  因為家裡有甲狀腺的問題
[00:22:42.880 --> 00:22:44.920]  不過你再照超聲波吧
[00:22:44.920 --> 00:22:45.440]  什麼時候?
[00:22:45.440 --> 00:22:46.480]  下個星期五上午
[00:22:46.480 --> 00:22:47.520]  下個星期五上午
[00:22:47.520 --> 00:22:48.800]  我負責這個喪禮
[00:22:48.800 --> 00:22:50.960]  都沒有辦法
[00:22:50.960 --> 00:22:51.480]  就排了
[00:22:51.480 --> 00:22:53.280]  其實醫生應該一早告訴我的
[00:22:53.280 --> 00:22:54.800]  那些排期不會臨時的
[00:22:54.800 --> 00:22:57.480]  姑娘想著讓我回去覆診才告訴我
[00:22:57.480 --> 00:22:58.720]  我的黑體會就是
[00:22:58.720 --> 00:23:01.840]  上帝都很幽默的
[00:23:01.840 --> 00:23:03.640]  不用我做的事
[00:23:03.640 --> 00:23:05.000]  如果上帝覺得不用我做
[00:23:05.000 --> 00:23:07.360]  上帝不會給一些
[00:23:07.360 --> 00:23:08.480]  過於我能力
[00:23:08.480 --> 00:23:12.200]  或者過於我所能夠承擔的事
[00:23:12.200 --> 00:23:14.680]  這是一個很大的提醒
[00:23:14.680 --> 00:23:16.120]  很多電影節目你都關心
[00:23:16.120 --> 00:23:18.480]  梁牧師就宣告了
[00:23:18.480 --> 00:23:21.600]  16年10月退休了,你怕不怕?
[00:23:21.600 --> 00:23:23.240]  我就說不怕
[00:23:23.240 --> 00:23:24.440]  有上帝的
[00:23:24.440 --> 00:23:25.160]  擔不擔心?
[00:23:25.160 --> 00:23:26.400]  都有擔心
[00:23:26.400 --> 00:23:27.920]  擔心和擔心是兩回事
[00:23:27.920 --> 00:23:30.480]  擔心是什麼呢?
[00:23:30.480 --> 00:23:33.840]  畢竟是領袖的轉變
[00:23:33.840 --> 00:23:34.800]  但又要想深一層
[00:23:34.800 --> 00:23:36.560]  上帝真的不會給一些
[00:23:36.560 --> 00:23:38.080]  我們不能夠承擔的事
[00:23:38.080 --> 00:23:43.000]  歷世歷代都有領袖轉變的時候
[00:23:43.000 --> 00:23:44.840]  在一間教會都不是一個傳達人
[00:23:44.840 --> 00:23:48.440]  況且我們還有這麼多的弟兄姊妹
[00:23:48.440 --> 00:23:49.400]  上帝有很多的父聖
[00:23:49.400 --> 00:23:51.320]  不斷的來告訴我們
[00:23:51.320 --> 00:23:55.440]  但問題是我們怎麼回應呢?
[00:23:55.440 --> 00:23:56.680]  智慧來到這裡
[00:23:56.680 --> 00:23:58.840]  它沒有停下來
[00:23:58.840 --> 00:24:01.920]  它說你回到我的集地來
[00:24:01.920 --> 00:24:04.120]  我最後不是想置你於死地
[00:24:04.120 --> 00:24:05.640]  我是想祝福帶給你的
[00:24:05.640 --> 00:24:09.120]  不過24至27節
[00:24:09.120 --> 00:24:11.200]  智慧就指出人
[00:24:11.200 --> 00:24:13.760]  原來是繼續厭棄的說話
[00:24:13.760 --> 00:24:14.640]  24、25節
[00:24:14.640 --> 00:24:16.680]  我呼喚你們不肯聽從
[00:24:16.680 --> 00:24:18.240]  我伸手沒有人理會
[00:24:18.240 --> 00:24:20.800]  不肯輕視我一切的勸戒
[00:24:20.800 --> 00:24:23.480]  不肯受我的責備
[00:24:23.480 --> 00:24:26.680]  智慧在很多的地方
[00:24:26.680 --> 00:24:28.680]  到處佈滿著
[00:24:28.680 --> 00:24:30.920]  不斷勸人要回轉
[00:24:30.920 --> 00:24:33.080]  和人傳遞上帝的說話
[00:24:33.080 --> 00:24:34.880]  不過人的反應是什麼呢?
[00:24:34.880 --> 00:24:39.880]  一而再再而三的去拒絕、厭棄
[00:24:39.880 --> 00:24:41.120]  第26、27節
[00:24:41.120 --> 00:24:42.560]  厭棄到一個地步
[00:24:42.560 --> 00:24:43.520]  智慧怎麼說呢?
[00:24:43.520 --> 00:24:44.800]  智慧指出
[00:24:44.800 --> 00:24:47.320]  當我們輕視上帝的責備
[00:24:47.320 --> 00:24:52.880]  智慧會狠下心腸
[00:24:52.880 --> 00:24:54.000]  嗤之以鼻
[00:24:54.000 --> 00:24:55.680]  它會笑
[00:24:55.680 --> 00:24:56.680]  26節
[00:24:56.680 --> 00:24:59.080]  你們遭災難我就發笑
[00:24:59.080 --> 00:25:00.600]  驚恐臨到你們
[00:25:00.600 --> 00:25:01.800]  我必癡笑
[00:25:01.800 --> 00:25:04.240]  驚恐臨到你們好像狂風
[00:25:04.240 --> 00:25:06.280]  災難來到如同暴風
[00:25:06.280 --> 00:25:08.560]  急難痛苦臨到你們身上
[00:25:08.560 --> 00:25:10.080]  這裡說的是什麼呢?
[00:25:10.080 --> 00:25:11.200]  我勸啊
[00:25:11.200 --> 00:25:12.800]  我勸你都不聽
[00:25:12.800 --> 00:25:14.080]  我伸手
[00:25:14.080 --> 00:25:17.200]  用盡各種方法
[00:25:17.200 --> 00:25:18.680]  打你、罵你
[00:25:18.680 --> 00:25:20.480]  你都不改的時候
[00:25:20.480 --> 00:25:22.040]  26、27節
[00:25:22.040 --> 00:25:23.800]  就說
[00:25:23.800 --> 00:25:25.680]  到時如果你有事
[00:25:25.680 --> 00:25:27.680]  我就會笑你
[00:25:27.680 --> 00:25:29.280]  我們今天
[00:25:29.280 --> 00:25:30.760]  不會這樣說的
[00:25:30.760 --> 00:25:32.440]  我們今天罵人的時候會怎樣呢?
[00:25:32.440 --> 00:25:33.600]  或者勸人
[00:25:33.600 --> 00:25:35.480]  勸極都不改的時候會怎樣呢?
[00:25:35.480 --> 00:25:36.280]  我勸你
[00:25:36.280 --> 00:25:36.960]  我再勸你
[00:25:36.960 --> 00:25:37.680]  你不理嗎?
[00:25:37.680 --> 00:25:38.720]  我再怎樣?
[00:25:38.720 --> 00:25:39.520]  (放棄)
[00:25:39.520 --> 00:25:40.720]  放棄
[00:25:40.720 --> 00:25:42.160]  我就不理你了
[00:25:42.160 --> 00:25:44.520]  我就說知你死了
[00:25:44.520 --> 00:25:50.280]  就不會用「我會笑你的」
[00:25:50.280 --> 00:25:53.600]  智慧是這樣的情緒
[00:25:53.600 --> 00:25:58.320]  這樣的激動去說
[00:25:58.320 --> 00:26:01.040]  不是它專門是「幸災樂禍」
[00:26:01.040 --> 00:26:02.080]  「我看著你死的了」
[00:26:02.080 --> 00:26:03.240]  「到時看著你死的了」
[00:26:03.240 --> 00:26:04.400]  「我不理你了」
[00:26:04.400 --> 00:26:05.240]  不是
[00:26:05.240 --> 00:26:07.640]  智慧是苦口婆心
[00:26:07.640 --> 00:26:09.160]  要勸人迴轉
[00:26:09.160 --> 00:26:10.520]  勸人悔改
[00:26:10.520 --> 00:26:12.640]  而它勸人迴轉悔改
[00:26:12.640 --> 00:26:15.120]  不是要害人
[00:26:15.120 --> 00:26:16.120]  而是祝福人
[00:26:16.120 --> 00:26:19.720]  不過人繼續不聽的時候會怎樣呢?
[00:26:19.720 --> 00:26:21.840]  它好像說灰心
[00:26:21.840 --> 00:26:22.280]  不是
[00:26:22.280 --> 00:26:23.600]  其實它不是灰心
[00:26:23.600 --> 00:26:26.360]  是說一些反話
[00:26:26.360 --> 00:26:33.520]  好像說「恨鐵不成鋼」
[00:26:33.520 --> 00:26:38.560]  不知道大家認不認識一句俗語
[00:26:38.560 --> 00:26:41.640]  「膝頭割掉眼淚」
[00:26:41.640 --> 00:26:45.040]  其實「膝頭割掉眼淚」是甚麼意思呢?
[00:26:45.040 --> 00:26:46.520]  一般人哭的時候
[00:26:46.520 --> 00:26:48.800]  我們會用甚麼抹眼淚呢?
[00:26:48.800 --> 00:26:49.800]  用手
[00:26:49.800 --> 00:26:51.760]  紙巾、手巾
[00:26:51.760 --> 00:26:55.920]  在甚麼情況下會用膝頭割掉眼淚呢?
[00:26:55.920 --> 00:26:57.000]  (失去一隻手)
[00:26:57.000 --> 00:26:58.960]  失去一隻手
[00:26:58.960 --> 00:27:00.120]  其實「膝頭割掉眼淚」
[00:27:00.120 --> 00:27:01.320]  我爸爸經常說
[00:27:01.320 --> 00:27:04.480]  有時我教你不是罵你
[00:27:04.480 --> 00:27:05.920]  或者你再不聽的時候
[00:27:05.920 --> 00:27:07.880]  將來「膝頭割掉眼淚」
[00:27:07.880 --> 00:27:08.640]  你就知道味道了
[00:27:08.640 --> 00:27:09.680]  其實是說甚麼呢?
[00:27:09.680 --> 00:27:10.560]  知道味道
[00:27:10.560 --> 00:27:13.080]  「膝頭割掉眼淚」是說
[00:27:13.080 --> 00:27:15.560]  那種慘況是我們坐下來哭
[00:27:15.560 --> 00:27:17.120]  或者我們蹲下來哭
[00:27:17.120 --> 00:27:18.520]  你要抱膝
[00:27:18.520 --> 00:27:19.400]  抱頭
[00:27:19.400 --> 00:27:20.320]  抱膝痛哭
[00:27:20.320 --> 00:27:22.480]  抱著自己的膝頭來哭
[00:27:22.480 --> 00:27:24.160]  用膝頭來抹眼淚
[00:27:24.160 --> 00:27:28.320]  是形容那種慘淡、苦況
[00:27:28.320 --> 00:27:31.800]  其實也像《真言》的作者志偉所說
[00:27:31.800 --> 00:27:33.880]  到時你就知道味道了
[00:27:33.880 --> 00:27:37.520]  我會在這裡笑你
[00:27:37.520 --> 00:27:38.600]  這麼慘的時候
[00:27:38.600 --> 00:27:40.520]  災難臨到你身上
[00:27:40.520 --> 00:27:43.560]  甚至像我們剛才所說
[00:27:43.560 --> 00:27:44.520]  到時
[00:27:44.520 --> 00:27:46.240]  我罵你你不聽
[00:27:46.240 --> 00:27:48.000]  到時你不要回來找我
[00:27:48.000 --> 00:27:49.360]  回來找我又怎樣?
[00:27:49.360 --> 00:27:50.920]  我都不理你了
[00:27:50.920 --> 00:27:52.360]  我們真的會這樣
[00:27:52.360 --> 00:27:54.280]  最近我遇到一個親人
[00:27:54.280 --> 00:27:56.520]  他因為不斷犯錯
[00:27:56.520 --> 00:27:58.640]  我就打短訊給他
[00:27:58.640 --> 00:28:01.720]  「你要錯到何時呢?」
[00:28:01.720 --> 00:28:04.400]  「及早回頭,回頭是岸」
[00:28:04.400 --> 00:28:05.920]  他就告訴我
[00:28:05.920 --> 00:28:08.160]  「是我不長進」
[00:28:08.160 --> 00:28:10.000]  你明知自己不長進
[00:28:10.000 --> 00:28:11.640]  要不長進到何時呢?
[00:28:11.640 --> 00:28:13.960]  你信不信我怎樣怎樣怎樣做好了?
[00:28:13.960 --> 00:28:15.280]  有時你信不信你再回來
[00:28:15.280 --> 00:28:17.120]  我都不理你了
[00:28:17.120 --> 00:28:20.840]  就很想你快點回頭
[00:28:20.840 --> 00:28:23.640]  去到二十八節
[00:28:23.640 --> 00:28:25.040]  志偉又這樣說
[00:28:25.040 --> 00:28:29.040]  我們一起讀二十八節至三十三節
[00:28:29.040 --> 00:28:32.440]  「你們必呼求我,我卻不答應」
[00:28:32.440 --> 00:28:35.600]  「懇切地尋找我,卻尋不厭」
[00:28:35.600 --> 00:28:40.240]  「因為你們恨惡之色,不喜愛敬畏耶和華」
[00:28:40.240 --> 00:28:44.240]  「不聽我的勸誡,藐視我一切的責備」
[00:28:44.240 --> 00:28:49.240]  「所以必吃自己的果子,充滿自恃的計謀」
[00:28:49.240 --> 00:28:52.320]  「如每人背道必殺幾身」
[00:28:52.320 --> 00:28:55.320]  「如患人安逸必害幾命」
[00:28:55.320 --> 00:28:58.720]  「唯有聽從我的,必安然居住」
[00:28:58.720 --> 00:29:02.480]  「得享安靜,不怕災害」
[00:29:02.480 --> 00:29:04.440]  在這裡就像我們一樣
[00:29:04.440 --> 00:29:08.680]  志偉,你再不聽,再不迴轉
[00:29:08.680 --> 00:29:10.120]  災難就輪到你了
[00:29:10.120 --> 00:29:13.000]  那時候你找我,我就不理你了
[00:29:13.000 --> 00:29:16.720]  你懇切地尋找我,我都不會找到
[00:29:16.720 --> 00:29:19.360]  因為你們恨惡之色,不敬畏上帝
[00:29:19.360 --> 00:29:22.080]  不聽我的勸誡,藐視我的責備
[00:29:22.080 --> 00:29:26.320]  所以你會自食其果,自作孽
[00:29:26.320 --> 00:29:28.720]  但其實志偉有另一個意思
[00:29:28.720 --> 00:29:32.000]  先解釋三十二節至三十三節
[00:29:32.000 --> 00:29:35.880]  在這裡,志偉展示兩條路給我們看
[00:29:35.880 --> 00:29:41.000]  「如每人背道必殺幾身」
[00:29:41.000 --> 00:29:45.200]  「如患人安逸必害幾命」
[00:29:45.200 --> 00:29:53.080]  有一條路是背向上帝
[00:29:53.080 --> 00:29:55.880]  上帝的說話,他不聽道路
[00:29:55.880 --> 00:29:57.800]  不單是選擇一條路
[00:29:57.800 --> 00:30:00.120]  其實也代表上帝的說話
[00:30:00.120 --> 00:30:03.440]  結局是「必殺幾身」
[00:30:03.440 --> 00:30:05.200]  結局是「必害幾命」
[00:30:05.200 --> 00:30:07.080]  你繼續執迷不悟
[00:30:07.080 --> 00:30:09.040]  其實前文已經出現過
[00:30:09.040 --> 00:30:11.160]  「必殺幾身」、「必害幾命」
[00:30:11.160 --> 00:30:13.840]  我們中國人說的自作孽
[00:30:13.840 --> 00:30:16.240]  你自己拿虎離身
[00:30:16.240 --> 00:30:18.240]  但三十三節就說
[00:30:18.240 --> 00:30:21.840]  「唯有聽從我的,必安然居住」
[00:30:21.840 --> 00:30:25.680]  「得享安靜,不怕災禍」
[00:30:25.680 --> 00:30:27.880]  還可以選擇
[00:30:27.880 --> 00:30:31.360]  如果跟隨我的,不是背向我的
[00:30:31.360 --> 00:30:35.000]  你就能夠安靜居住
[00:30:35.000 --> 00:30:38.600]  不單是隱瞞整個民族
[00:30:38.600 --> 00:30:41.920]  是可以安靜,不怕災禍
[00:30:41.920 --> 00:30:44.040]  那你怎麼辦呢?
[00:30:44.040 --> 00:30:46.120]  你怎麼選擇呢?
[00:30:46.120 --> 00:30:47.280]  第二個問題
[00:30:47.280 --> 00:30:48.880]  我們回到二十八至三十一節
[00:30:48.880 --> 00:30:49.880]  是不是可以選擇?
[00:30:49.880 --> 00:30:51.000]  你都說了
[00:30:51.000 --> 00:30:53.600]  日後我受懲罰的時候
[00:30:53.600 --> 00:30:57.800]  我回來找你,你不理我
[00:30:57.800 --> 00:31:06.640]  原來二十八至三十節的「你們」
[00:31:06.640 --> 00:31:08.760]  「你們呼求我,卻不答應」
[00:31:08.760 --> 00:31:11.520]  「懇切尋求我,卻尋不見」
[00:31:11.520 --> 00:31:14.280]  「你們恨惡之色,不喜愛敬畏而華」
[00:31:14.280 --> 00:31:15.400]  這個「你們」
[00:31:15.400 --> 00:31:17.640]  原本不是「你們」
[00:31:17.640 --> 00:31:20.760]  原本是「他們」
[00:31:20.760 --> 00:31:23.320]  三十節和三十一節
[00:31:23.320 --> 00:31:26.400]  都不是「你們不聽我的勸戒」
[00:31:26.400 --> 00:31:29.000]  它隱含著「他們」
[00:31:29.000 --> 00:31:31.240]  是「他們不聽我的勸戒」
[00:31:31.240 --> 00:31:33.560]  「藐視我一切的責備」
[00:31:33.560 --> 00:31:34.440]  三十一節
[00:31:34.440 --> 00:31:38.120]  是「他們必吃自竭的果子」
[00:31:38.120 --> 00:31:41.200]  「充滿自徹的計謀」
[00:31:41.200 --> 00:31:42.640]  是「他們」
[00:31:42.640 --> 00:31:45.240]  那「你們」和「他們」有什麼分別呢?
