
[00:00:00.000 --> 00:00:07.880]  特曼西·達賓奇在畫了一幅繪製人口的《最後晚餐》之前
[00:21:18.440 --> 00:21:23.800]  就是最重要的第一步
[00:21:23.800 --> 00:21:25.920]  約翰維斯做宣教士的時候
[00:21:25.920 --> 00:21:27.720]  他見過一位將軍
[00:21:27.720 --> 00:21:35.400]  這位將軍很驕傲、跋扈、囂張
[00:21:35.400 --> 00:21:40.560]  他說我永遠都不會寬恕人
[00:21:40.560 --> 00:21:43.440]  說得很有豪氣
[00:21:43.440 --> 00:21:46.040]  約翰維斯你輕描淡寫的話
[00:21:46.040 --> 00:21:52.520]  我只有希望你永遠不要犯罪
[00:21:52.520 --> 00:21:56.000]  免我們的債如同我們免了人的債
[00:21:56.000 --> 00:21:58.640]  我們不免人的債
[00:21:58.640 --> 00:22:06.400]  也都憂想我們自己的債會被赦免
[00:22:06.400 --> 00:22:10.800]  處理寬恕的第三種態度
[00:22:10.800 --> 00:22:17.880]  就是問自己我是不是願意寬恕這個人
[00:22:17.880 --> 00:22:21.760]  我們即使不能夠寬恕一個人
[00:22:21.760 --> 00:22:25.480]  但是看在耶穌基督的懲罰上面
[00:22:25.480 --> 00:22:29.680]  問到我們會不會寬恕
[00:22:29.680 --> 00:22:31.840]  我們會
[00:22:31.840 --> 00:22:36.000]  更高的一個層次就是我們問自己
[00:22:36.000 --> 00:22:42.560]  我願意不願意饒恕這個人
[00:22:42.560 --> 00:22:46.280]  密室The Hiding Place的作者
[00:22:46.280 --> 00:22:49.080]  Cory Ten Boone 彭柯麗
[00:22:49.080 --> 00:22:52.400]  是一個荷蘭籍的基督徒
[00:22:52.400 --> 00:22:54.680]  在第二次世界大戰的時候
[00:22:54.680 --> 00:23:00.000]  他幫助很多猶太人逃離納粹德國的魔掌
[00:23:00.000 --> 00:23:05.920]  在他家裡的密室收容過不少的猶太人
[00:23:05.920 --> 00:23:07.480]  由於有人告密
[00:23:07.480 --> 00:23:11.560]  在1944年他的一家都被德軍拘捕
[00:23:11.560 --> 00:23:12.800]  輾轉之間
[00:23:12.800 --> 00:23:16.600]  他全家被送到最臭名遠播
[00:23:16.600 --> 00:23:22.240]  最殘酷的Revensburg集中營
[00:23:22.240 --> 00:23:26.400]  去過他的牢獄生涯
[00:23:26.400 --> 00:23:30.560]  他的姊姊Betsy也因為受不住牢獄之苦
[00:23:30.560 --> 00:23:35.640]  在集中營因為肺炎去世
[00:23:35.640 --> 00:23:39.320]  他的另一本著作《Dream for the Lord》
[00:23:39.320 --> 00:23:43.560]  裡面記載過一件難忘的事
[00:23:43.560 --> 00:23:46.120]  第二次世界大戰結束之後
[00:23:46.120 --> 00:23:48.280]  在慕尼克的一個教會裡面
[00:23:48.280 --> 00:23:52.360]  他分享他的痛苦經歷
[00:23:52.360 --> 00:23:56.680]  以及神怎樣保守他的見證
[00:23:56.680 --> 00:23:59.040]  很多人都深受感動
[00:23:59.040 --> 00:24:00.320]  散會的時候
[00:24:00.320 --> 00:24:03.600]  在會場裡面他看到一個男人
[00:24:03.600 --> 00:24:07.520]  是當日在集中營裡面的一個警衛
[00:24:07.520 --> 00:24:11.920]  這個警衛是在集中營女浴室站崗的
[00:24:11.920 --> 00:24:17.080]  其中一個德國的士兵
[00:24:17.080 --> 00:24:19.360]  當時的女囚犯在集中營
[00:24:19.360 --> 00:24:24.080]  是時時遭受到這些士兵所凌辱的
[00:24:24.080 --> 00:24:27.000]  這個是他離開了集中營之後
[00:24:27.000 --> 00:24:31.560]  第一個再次見面的德國軍官
[00:24:31.560 --> 00:24:33.480]  他不知道怎樣反應
[00:24:33.480 --> 00:24:35.080]  這個男人向他走近
[00:24:35.080 --> 00:24:38.320]  微微的向他鞠躬打招呼
[00:24:38.320 --> 00:24:40.000]  這個男人說
[00:24:40.000 --> 00:24:41.000]  感謝主
[00:24:41.000 --> 00:24:42.160]  多謝你的信息
[00:24:42.160 --> 00:24:43.280]  正如你所說
[00:24:43.280 --> 00:24:48.400]  我感謝主將我一切的罪污都洗清
[00:24:48.400 --> 00:24:50.960]  接著這個男人就伸出手來
[00:24:50.960 --> 00:24:53.960]  想跟Corey握手
[00:24:53.960 --> 00:24:57.200]  Corey在書裡面這樣寫
[00:24:57.200 --> 00:25:00.480]  他說我雖然在各個地方講道
[00:25:00.480 --> 00:25:03.360]  都叫人要寬恕
[00:25:03.360 --> 00:25:05.760]  但是我的手真的伸不出來
[00:25:05.760 --> 00:25:10.240]  我腦裡面不停地轉換那些士兵殘酷的行為
[00:25:10.240 --> 00:25:12.760]  我看到這些醜惡的罪行
[00:25:12.760 --> 00:25:15.080]  我的手依然在我的旁邊
[00:25:15.080 --> 00:25:19.480]  好像麻木了一樣
[00:25:19.480 --> 00:25:21.960]  但是我再想深一層
[00:25:21.960 --> 00:25:24.120]  耶穌基督是真真實實的
[00:25:24.120 --> 00:25:26.440]  為這個人的罪
[00:25:26.440 --> 00:25:29.280]  被釘在十字架上面
[00:25:29.280 --> 00:25:32.840]  現在他已經悔改認罪
[00:25:32.840 --> 00:25:34.840]  跪向基督
[00:25:34.840 --> 00:25:37.360]  那我是不是比耶穌對他
[00:25:37.360 --> 00:25:40.680]  還要有更多的要求呢
[00:25:40.680 --> 00:25:43.400]  我心裡面馬上禱告說主啊
[00:25:43.400 --> 00:25:44.640]  饒恕我
[00:25:44.640 --> 00:25:49.000]  好讓我也可以饒恕這個人
[00:25:49.000 --> 00:25:51.360]  我掙扎的努力
[00:25:51.360 --> 00:25:52.320]  遞出我的手
[00:25:52.320 --> 00:25:55.720]  但是這隻手完全不受控制
[00:25:55.720 --> 00:25:57.920]  還是不肯就範
[00:25:57.920 --> 00:26:01.760]  然後我再作一個默套
[00:26:01.760 --> 00:26:04.240]  主啊我真的不能夠原諒他
[00:26:04.240 --> 00:26:05.960]  我沒有這個能力
[00:26:05.960 --> 00:26:07.640]  主啊但是我是願意的
[00:26:07.640 --> 00:26:12.240]  求祢賜給我祢的寬恕
[00:26:12.240 --> 00:26:14.080]  禱告之後
[00:26:14.080 --> 00:26:16.680]  我再嘗試遞起這隻手
[00:26:16.680 --> 00:26:19.520]  我發覺由我的肩膀開始
[00:26:19.520 --> 00:26:22.520]  有一道暖流透過我的手
[00:26:22.520 --> 00:26:26.080]  傳到去對方的手裡面
[00:26:26.080 --> 00:26:28.800]  而我的心竟然是充滿著
[00:26:28.800 --> 00:26:31.880]  對這個陌生人的愛
[00:26:31.880 --> 00:26:34.480]  我發覺這份愛並不是因為
[00:26:34.480 --> 00:26:36.600]  我饒恕了他
[00:26:36.600 --> 00:26:40.000]  而是因為主耶穌的愛
[00:26:40.000 --> 00:26:47.080]  我的受傷得到了真正的意志
[00:26:47.080 --> 00:26:48.560]  就好像《盧教福音》
[00:26:48.560 --> 00:26:51.240]  一章74到75節
[00:26:51.240 --> 00:26:56.240]  主耶穌叫我們基從受敵手中
[00:26:56.240 --> 00:26:57.480]  被救出來
[00:26:57.480 --> 00:27:00.800]  就可以終身在他面前
[00:27:00.800 --> 00:27:06.440]  顯然無懼地用聖潔公義侍奉他
[00:27:06.440 --> 00:27:10.440]  叫我們基從受敵手中被救出來
[00:27:10.440 --> 00:27:13.000]  就可以終身在他面前
[00:27:13.000 --> 00:27:18.960]  顯然無懼地用聖潔公義侍奉他
[00:27:18.960 --> 00:27:21.720]  由Cory的經歷我們可以看到
[00:27:21.720 --> 00:27:28.760]  講寬恕真是談何容易講呢
[00:27:28.760 --> 00:27:32.960]  很多時候我們只會頭腦上的寬恕
[00:27:32.960 --> 00:27:34.520]  要實際地活出來
[00:27:34.520 --> 00:27:39.440]  絕對不是我們想像的那麼簡單
[00:27:39.440 --> 00:27:41.320]  我們先要靠著主耶穌
[00:27:41.320 --> 00:27:44.440]  將我們由過去的傷痛當中
[00:27:44.440 --> 00:27:47.000]  帶我們走出來
[00:27:47.000 --> 00:27:49.760]  我們確認這是痛的
[00:27:49.760 --> 00:27:53.760]  甚至可能今天仍然是糖血的
[00:27:53.760 --> 00:27:57.200]  這個傷口是不可以輕看的
[00:27:57.200 --> 00:28:00.600]  我們也不可以假裝沒事
[00:28:00.600 --> 00:28:02.960]  說一句「算了」
[00:28:02.960 --> 00:28:06.080]  不可以就這樣解決
[00:28:06.080 --> 00:28:07.880]  寬恕是說
[00:28:07.880 --> 00:28:11.240]  這個過犯是錯誤的
[00:28:11.240 --> 00:28:12.920]  是實在的
[00:28:12.920 --> 00:28:15.840]  我真是被受傷害
[00:28:15.840 --> 00:28:20.520]  但是靠著主耶穌基督
[00:28:20.520 --> 00:28:23.600]  我釋放你
[00:28:23.600 --> 00:28:25.240]  靠著主耶穌基督
[00:28:25.240 --> 00:28:29.600]  我釋放你
[00:28:29.600 --> 00:28:34.520]  馬太福音十八章二十二節那時彼得進前來對耶穌說
[00:28:34.520 --> 00:28:36.520]  主啊 我弟兄得罪我
[00:28:36.520 --> 00:28:38.520]  我當饒恕他幾次呢
[00:28:38.520 --> 00:28:41.320]  到七次可以嗎
[00:28:41.320 --> 00:28:43.800]  耶穌說 我對祢說
[00:28:43.800 --> 00:28:45.480]  不是到七次
[00:28:45.480 --> 00:28:48.960]  乃是到七十個七次
[00:28:48.960 --> 00:28:50.800]  大家不需要心酸
[00:28:50.800 --> 00:28:55.840]  耶穌不是說四百九十次
[00:28:55.840 --> 00:28:59.400]  七是完全的數目
[00:28:59.400 --> 00:29:05.480]  所以是無限次
[00:29:05.480 --> 00:29:08.160]  「免我們的債 如同我們免了人的債」
[00:29:08.160 --> 00:29:09.800]  就是這個意思
[00:29:09.800 --> 00:29:13.840]  我們懂得寬恕別人
[00:29:13.840 --> 00:29:17.520]  也認真地去寬恕別人
[00:29:17.520 --> 00:29:19.440]  我們就曉得
[00:29:19.440 --> 00:29:24.800]  靠父神赦免我們的罪
[00:29:24.800 --> 00:29:28.000]  英國有一位私人和他的太太
[00:29:28.000 --> 00:29:31.160]  和他的兒子一起居住在海邊
[00:29:31.160 --> 00:29:34.560]  他的兒子也漸漸長大懂事
[00:29:34.560 --> 00:29:37.440]  並且經常看到自己的父親
[00:29:37.440 --> 00:29:38.760]  只要特別開心
[00:29:38.760 --> 00:29:40.680]  又或者心情不好的時候
[00:29:40.680 --> 00:29:46.680]  都會獨自一人走到沙灘那裡去散步
[00:29:46.680 --> 00:29:51.600]  偶然間還會帶一些漂亮的石頭回來
[00:29:51.600 --> 00:29:54.600]  兒子覺得很好奇
[00:29:54.600 --> 00:29:58.000]  這一天 剛剛他有一位遠方的朋友
[00:29:58.000 --> 00:30:00.160]  幫了私人爸爸一個大忙
[00:30:00.160 --> 00:30:05.160]  事後 果然爸爸又去了海灘那裡散步
[00:30:05.160 --> 00:30:07.360]  兒子好奇地跟著出去
[00:30:07.360 --> 00:30:11.560]  只見到爸爸選了幾塊漂亮的石頭
[00:30:11.560 --> 00:30:13.160]  帶回家清洗之後
[00:30:13.160 --> 00:30:16.600]  小心翼翼地在石頭上面
[00:30:16.600 --> 00:30:18.760]  寫上了那位朋友的名字
[00:30:18.760 --> 00:30:22.720]  和當天的日期
[00:30:22.720 --> 00:30:25.760]  幾天之後 私人爸爸受到一個人
[00:30:25.760 --> 00:30:29.280]  無理的批評 生氣得不得了
[00:30:29.280 --> 00:30:30.280]  當天的傍晚
[00:30:30.280 --> 00:30:33.440]  他又是獨自一人到海邊去散步
[00:30:33.440 --> 00:30:37.200]  不過這次 他卻是把那個人的名字
[00:30:37.200 --> 00:30:39.240]  和當天的日期
[00:30:39.240 --> 00:30:42.880]  寫在沙灘的沙上面
[00:30:42.880 --> 00:30:46.760]  然後就回家了
[00:30:46.760 --> 00:30:49.560]  兒子忍不住好奇地問爸爸
[00:30:49.560 --> 00:30:54.240]  為什麼你將對你好的人的名字寫在石頭上面
[00:30:54.240 --> 00:30:56.360]  將得罪你的人的名字
[00:30:56.360 --> 00:31:00.960]  寫在沙灘的沙上面
[00:31:00.960 --> 00:31:03.800]  私人爸爸回答說
[00:31:03.800 --> 00:31:06.080]  石頭值得珍藏
[00:31:06.080 --> 00:31:09.480]  當我看到那些美麗的石頭的時候
[00:31:09.480 --> 00:31:10.840]  我就會回憶到
[00:31:10.840 --> 00:31:12.240]  在這個世界上面
[00:31:12.240 --> 00:31:15.320]  原來是有這麼多對我好的人
[00:31:15.320 --> 00:31:18.880]  我心情就馬上會好很多
[00:31:18.880 --> 00:31:21.080]  至於那些不好的回憶
[00:31:21.080 --> 00:31:26.000]  我就讓它在沙灘上面的字一樣
[00:31:26.000 --> 00:31:28.920]  海浪會替我沖洗
[00:31:28.920 --> 00:31:31.720]  讓我曉得去寬恕
[00:31:31.720 --> 00:31:33.400]  時間的潮流
[00:31:33.400 --> 00:31:36.000]  也都會將這些不開心的人
[00:31:36.000 --> 00:31:40.800]  事物沖走
[00:31:40.800 --> 00:31:44.520]  不要讓他們影響日後
[00:31:44.520 --> 00:31:51.720]  我的情緒以及我的工作
[00:31:51.720 --> 00:31:55.440]  我欣賞這位私人爸爸灑脫的人生觀
[00:31:55.440 --> 00:31:57.800]  的確
[00:31:57.800 --> 00:32:01.720]  記憶就應該用在美好的事物上面
[00:32:01.720 --> 00:32:03.320]  如果我們用記憶
[00:32:03.320 --> 00:32:06.880]  讓我們自己活在痛苦之中
[00:32:06.880 --> 00:32:10.560]  那是最傻最傻的事
[00:32:10.560 --> 00:32:12.760]  有一句話是這樣說的
[00:32:12.760 --> 00:32:16.920]  當一個人心裏面有恨的時候
[00:32:16.920 --> 00:32:20.800]  自己就是最大的受害者
[00:32:20.800 --> 00:32:22.200]  一句很普通
[00:32:22.200 --> 00:32:27.600]  但卻是值得深思的終局
[00:32:27.600 --> 00:32:32.560]  況且世界上沒有一個人是聖人
[00:32:32.560 --> 00:32:35.240]  你和我都會有犯錯的時候
[00:32:35.240 --> 00:32:43.280]  也都會有需要別人原諒我們的時候
[00:32:43.280 --> 00:32:48.120]  免我們的債如同我們免了別人的債
[00:32:48.120 --> 00:32:49.520]  不是嗎
[00:32:49.520 --> 00:32:54.400]  讓我們不要做那個惡奴才
[00:32:54.400 --> 00:32:56.840]  因就要了
[00:32:56.840 --> 00:32:59.360]  輸就不寬
[00:32:59.360 --> 00:33:04.840]  當我們希望天父免我們的債的時候
[00:33:04.840 --> 00:33:07.920]  先決條件必須是
[00:33:07.920 --> 00:33:12.080]  我們先懂得去免了別人的債
[00:33:12.080 --> 00:33:14.600]  學習免了別人的債
[00:33:14.600 --> 00:33:18.200]  也是免了自己的債
[00:33:18.200 --> 00:33:19.760]  讓我再說多一次
[00:33:19.760 --> 00:33:23.320]  當我們希望天父免我們的債的時候
[00:33:23.320 --> 00:33:24.760]  先決條件是
[00:33:24.760 --> 00:33:32.600]  我們必須先學會免了別人的債
[00:33:32.600 --> 00:33:34.720]  學習免了別人的債
[00:33:34.720 --> 00:33:37.720]  也是免了自己的債
[00:33:37.720 --> 00:33:43.760]  於是就會無債一身輕
[00:33:43.760 --> 00:33:46.400]  是想飛的感覺
[00:33:46.400 --> 00:33:50.080]  我們感恩天父免了我們的債
[00:33:50.080 --> 00:33:55.360]  我們又曉得去學習免了別人的債
[00:33:55.360 --> 00:34:00.360]  我們享受想飛的感覺
[00:34:00.360 --> 00:34:04.040]  讓我們大家一起還讀主通文
[00:34:04.040 --> 00:34:08.320]  來結束今天我們的時間
[00:34:08.320 --> 00:34:10.280]  我們在天上的父
[00:34:10.280 --> 00:34:13.120]  願人都尊你的名為聖
[00:34:13.120 --> 00:34:15.200]  願你的國降臨
[00:34:15.200 --> 00:34:17.600]  願你的旨意行在地上
[00:34:17.600 --> 00:34:19.720]  如同行在天上
[00:34:19.720 --> 00:34:21.400]  我們日用的飲食
[00:34:21.400 --> 00:34:23.320]  今日賜給我們
[00:34:23.320 --> 00:34:24.400]  免我們的債
[00:34:24.400 --> 00:34:26.720]  如同我們免了別人的債
[00:34:26.720 --> 00:34:29.240]  不叫我們遇見試探
[00:34:29.240 --> 00:34:31.280]  救我們脫離兇惡
[00:34:31.280 --> 00:34:33.800]  因為國度權並榮耀
[00:34:33.800 --> 00:34:35.320]  全是你的
[00:34:35.320 --> 00:34:37.080]  直到永遠
[00:34:37.080 --> 00:34:38.520]  阿們
