
[00:00:00.000 --> 00:00:04.400]  我以前講道我從來都不講啟示錄的
[00:21:48.560 --> 00:21:50.560]  所以約翰不可以罵羅馬皇帝
[00:21:50.560 --> 00:21:52.080]  因為被認為是神
[00:21:52.080 --> 00:21:55.280]  但他就用密碼表達666
[00:21:55.280 --> 00:21:57.360]  世間上都有很多666
[00:21:57.360 --> 00:21:59.600]  希特勒也是666
[00:21:59.600 --> 00:22:02.880]  那為什麼特別尼祿呢
[00:22:02.880 --> 00:22:08.000]  因為原來尼祿王還有一個號碼就是616
[00:22:08.000 --> 00:22:12.240]  那個就是拉丁文號碼
[00:22:12.240 --> 00:22:15.360]  原來找到約翰的古卷
[00:22:15.360 --> 00:22:19.920]  沙草子115
[00:22:19.920 --> 00:22:23.840]  原來數目是616不是666
[00:22:23.840 --> 00:22:27.680]  古卷是666 現在的卷是666
[00:22:27.680 --> 00:22:33.440]  流傳下來有兩個數目都是指尼祿王
[00:22:33.440 --> 00:22:37.520]  616和666合成的就只有尼祿王
[00:22:37.520 --> 00:22:39.360]  不是希特勒那些
[00:22:39.360 --> 00:22:43.520]  所以這樣的數目出現是指尼祿王
[00:22:43.520 --> 00:22:46.240]  那尼祿王的特色是什麼呢
[00:22:46.240 --> 00:22:48.720]  因為他數目666
[00:22:48.720 --> 00:22:54.240]  但當時做買賣的羅馬錢有皇帝的樣子
[00:22:54.240 --> 00:22:58.560]  所以尼祿王是利用尼祿王的錢才能做買賣
[00:22:58.560 --> 00:23:01.200]  這是預表未來的世界
[00:23:01.200 --> 00:23:06.240]  這個666就是一個錢的印記
[00:23:06.240 --> 00:23:09.280]  沒有了這些錢不能做買賣
[00:23:09.280 --> 00:23:14.640]  以前很難明白什麼錢沒有了不能做買賣
[00:23:14.640 --> 00:23:17.760]  但末世會有一個像羅馬一樣的權力
[00:23:17.760 --> 00:23:21.120]  是政治經濟貨幣一個世界的體系
[00:23:21.120 --> 00:23:22.880]  是霸權性的
[00:23:22.880 --> 00:23:26.080]  我到了後來才知道
[00:23:26.080 --> 00:23:29.520]  當俄羅斯和瓜蘭一打
[00:23:29.520 --> 00:23:32.080]  就踢走俄羅斯出strip
[00:23:32.080 --> 00:23:34.400]  沒有了美元不能做買賣
[00:23:34.400 --> 00:23:36.160]  原來是這樣的
[00:23:36.160 --> 00:23:41.920]  接著我留意到美元上面一直有一個沒人明白的符號
[00:23:41.920 --> 00:23:45.920]  就是金字塔上面有一隻眼
[00:23:45.920 --> 00:23:47.360]  我馬上查了一段研究
[00:23:47.360 --> 00:23:50.880]  有很多書講的 美國很多基督徒已經寫了
[00:23:50.880 --> 00:23:54.320]  而這個符號是來自美國的國骰
[00:23:54.320 --> 00:24:00.480]  美國的標誌是用13級金字塔上面有發光的眼
[00:24:00.480 --> 00:24:03.200]  這個不是基督教的
[00:24:03.200 --> 00:24:07.120]  因為我們認為很多基督徒納美國
[00:24:07.120 --> 00:24:10.720]  但美國建立的時候的領袖未必個個都是基督徒
[00:24:10.720 --> 00:24:13.840]  例如庫蘭克林是幾反基督教的
[00:24:13.840 --> 00:24:15.040]  可能大家不知道
[00:24:15.040 --> 00:24:22.960]  還有華盛頓原來不是基督徒
[00:24:22.960 --> 00:24:30.080]  因為很多人查到華盛頓有三千個黑人奴隸
[00:24:30.080 --> 00:24:32.960]  而且用黑人的皮做他的皮靴
[00:24:32.960 --> 00:24:34.960]  但為什麼華盛頓會祈禱呢?
[00:24:34.960 --> 00:24:38.880]  就查到華盛頓演講裡面沒有提及基督
[00:24:38.880 --> 00:24:41.360]  他只是提及上帝
[00:24:41.360 --> 00:24:46.000]  所以他做物主 但那個未必是耶穌的上帝
[00:24:46.000 --> 00:24:50.640]  才發現這些開始搞美國那幫人
[00:24:50.640 --> 00:24:54.000]  原來有一批不是基督徒 不是清教徒
[00:24:54.000 --> 00:24:55.040]  他們是什麼?
[00:24:55.040 --> 00:24:57.920]  原來是共濟會或者光明會
[00:24:57.920 --> 00:25:02.960]  Illuminati 不知道有沒有讀錯
[00:25:02.960 --> 00:25:05.360]  Freemason 那些人
[00:25:05.360 --> 00:25:06.800]  我以前是沒有注意的
[00:25:06.800 --> 00:25:08.960]  但我後來看美國很多基督徒寫的書
[00:25:08.960 --> 00:25:11.360]  很慘的 嚇了幾人
[00:25:11.360 --> 00:25:19.040]  光明會的光其實是指魔鬼的眼
[00:25:19.040 --> 00:25:25.520]  它原意是建立一個反對基督教的宗教
[00:25:25.520 --> 00:25:27.200]  啟蒙時代的基督教
[00:25:27.200 --> 00:25:28.640]  Enlightenment
[00:25:28.640 --> 00:25:31.200]  《大英百科全書》也這樣說
[00:25:31.200 --> 00:25:37.200]  The founder's aim was to replace Christianity with a religion of reason
[00:25:37.200 --> 00:25:40.560]  啟蒙時代是要取消基督教
[00:25:40.560 --> 00:25:43.600]  用理性取代基督教
[00:25:43.600 --> 00:25:46.880]  而光明會和共濟會是後來結合的
[00:25:46.880 --> 00:25:50.000]  它們其實都是繼承了諾斯底主義
[00:25:50.000 --> 00:25:53.600]  諾斯底主義就是有一個靈光的神
[00:25:53.600 --> 00:25:55.040]  那隻眼就是這個
[00:25:55.040 --> 00:26:00.880]  而這個靈光神是來自埃及天上的眼的神
[00:26:00.880 --> 00:26:08.480]  你查下去是在拜埃及的神 不是在拜基督教的神
[00:26:08.480 --> 00:26:12.560]  它和通靈主義占星說的魔法有關
[00:26:12.560 --> 00:26:17.120]  而這個金字塔和上面的眼是1771年
[00:26:17.120 --> 00:26:23.680]  和1741年開始在共濟會和光明會用這個符號
[00:26:23.680 --> 00:26:27.360]  接著到美國1776年革命
[00:26:27.360 --> 00:26:31.200]  之後立國就開始用這個符號
[00:26:31.200 --> 00:26:36.960]  沒理由這個符號會成為美國的國徽
[00:26:36.960 --> 00:26:39.440]  所以有些學者指出
[00:26:39.440 --> 00:26:44.640]  這個大英百科全書可能是有魔鬼的象徵
[00:26:44.640 --> 00:26:46.560]  這個我們以前都不知道
[00:26:46.560 --> 00:26:49.440]  先研究一下 咦 有這樣的東西
[00:26:49.440 --> 00:26:52.640]  共濟會美國有個代理人
[00:26:52.640 --> 00:26:54.720]  是猶太的富豪
[00:26:54.720 --> 00:26:58.480]  叫Helium Solomon
[00:26:58.480 --> 00:27:01.520]  花了很多錢影響當時的設計
[00:27:01.520 --> 00:27:05.280]  就將1741年和1744年共濟會的眼
[00:27:05.280 --> 00:27:10.320]  All Seeing Eye 擺了做美國的象徵
[00:27:10.320 --> 00:27:14.000]  金字塔的13級代表13個州美國
[00:27:14.000 --> 00:27:17.200]  上面有個發光的眼看著美國
[00:27:17.200 --> 00:27:18.880]  All Seeing Eye
[00:27:18.880 --> 00:27:21.360]  它不是說上帝不是耶穌基督
[00:27:21.360 --> 00:27:22.960]  不是沙拉提的真實
[00:27:22.960 --> 00:27:24.960]  它是那隻眼 它是甚麼呢?
[00:27:24.960 --> 00:27:29.840]  就是埃及的Horus 何路斯的眼
[00:27:29.840 --> 00:27:34.000]  Horus根據埃及的官燈文件說
[00:27:34.000 --> 00:27:39.360]  它是眼監視一起會帶來恐懼的
[00:27:39.360 --> 00:27:41.680]  崇拜太陽的
[00:27:41.680 --> 00:27:46.640]  諾斯底派將會成為領光神的埃及
[00:27:46.640 --> 00:27:49.360]  這個領光神來到基督教
[00:27:49.360 --> 00:27:53.040]  以下才說到明亮之星Lucifer
[00:27:53.040 --> 00:27:55.280]  從天緒諾就是撒旦
[00:27:55.280 --> 00:27:58.960]  他又變成光明的天使
[00:27:58.960 --> 00:28:01.040]  忽然間連起來
[00:28:01.040 --> 00:28:02.960]  接著傳示的眼
[00:28:02.960 --> 00:28:05.280]  這個是埃及金字塔的塔頂
[00:28:05.280 --> 00:28:08.000]  上面就有隻眼
[00:28:08.000 --> 00:28:11.200]  就是我幅圖那裡就是金字塔的塔頂
[00:28:11.200 --> 00:28:13.440]  那個叫Bam Bam石
[00:28:13.440 --> 00:28:17.040]  所以開始再查這些埃及的神靈
[00:28:17.040 --> 00:28:21.520]  那些眼 何路斯就是真賤中左眼受傷
[00:28:21.520 --> 00:28:23.840]  右眼太陽 左眼變成月亮
[00:28:23.840 --> 00:28:28.240]  月亮神就是諾斯底主義敬拜的領光神Toph
[00:28:28.240 --> 00:28:30.480]  太陽神就是埃及人拜的神
[00:28:30.480 --> 00:28:33.680]  那個就成為天上的眼
[00:28:33.680 --> 00:28:36.640]  原來它一邊是一個蛇神
[00:28:36.640 --> 00:28:39.120]  名字是和蛇神有關
[00:28:39.120 --> 00:28:41.120]  和櫻頭神Horus有關
[00:28:41.120 --> 00:28:43.680]  又和領光神Toph有關
[00:28:43.680 --> 00:28:45.760]  嘩 看上去不是吧
[00:28:45.760 --> 00:28:48.160]  有些人你更害怕
[00:28:48.160 --> 00:28:51.680]  就是羅馬天帝Jupiter取代上帝
[00:28:51.680 --> 00:28:54.720]  原來國寫人類的淺雲也有
[00:28:54.720 --> 00:28:56.880]  就是一句的說話
[00:28:56.880 --> 00:28:59.280]  意思是New American Era
[00:28:59.280 --> 00:29:05.040]  Ruins of Sikarim
[00:29:05.040 --> 00:29:07.840]  這個字是拉丁文
[00:29:07.840 --> 00:29:10.560]  金字塔上面的眼
[00:29:10.560 --> 00:29:15.120]  拉丁文就是Enlute Coptis
[00:29:15.120 --> 00:29:18.080]  後來基督徒查發現原來是這樣的
[00:29:18.080 --> 00:29:20.800]  原來是羅馬的史詩裏面說到
[00:29:20.800 --> 00:29:23.760]  他拜Jupiter即是羅馬的神
[00:29:23.760 --> 00:29:26.320]  就是有用到這個字
[00:29:26.320 --> 00:29:30.640]  就是Enlute Coptis
[00:29:30.640 --> 00:29:35.280]  All powerful Jupiter favors the daring undertakings
[00:29:35.280 --> 00:29:40.720]  所以原來他偷偷地把Jupiter的眼放進去
[00:29:40.720 --> 00:29:42.720]  至於Jupiter即是羅馬的神
[00:29:42.720 --> 00:29:44.720]  又叫殊死希臘
[00:29:44.720 --> 00:29:48.000]  最奇怪的是聖經有說
[00:29:48.000 --> 00:29:50.640]  聖經是啟示錄
[00:29:50.640 --> 00:29:55.200]  提到別加摩教會有撒旦的王座
[00:29:55.200 --> 00:29:58.000]  而這個王座拜的神
[00:29:58.000 --> 00:30:00.640]  就是Sus,Sus即是Jupiter
[00:30:00.640 --> 00:30:02.320]  代表魔鬼
[00:30:02.320 --> 00:30:05.840]  偷偷地把這些字放在美國的國寫裏面
[00:30:05.840 --> 00:30:07.840]  令人有種擔心
[00:30:07.840 --> 00:30:11.760]  是不是撒旦的王座代表的東西
[00:30:11.760 --> 00:30:17.520]  偷偷地變成了美金的符號呢?
[00:30:17.520 --> 00:30:21.760]  接著所謂那句拉丁文就是
[00:30:21.760 --> 00:30:25.440]  世界的新秩序都寫在那裏
[00:30:25.440 --> 00:30:28.560]  由此我看下去
[00:30:28.560 --> 00:30:31.600]  如果這個解釋對就真的要為美國祈禱
[00:30:31.600 --> 00:30:34.560]  美國人是很多在基督教為本
[00:30:34.560 --> 00:30:38.160]  但是在權力世界把符號偷偷放進來
[00:30:38.160 --> 00:30:41.360]  其中一個令人更害怕的就是
[00:30:41.360 --> 00:30:43.840]  她說為她做了一個神像
[00:30:43.840 --> 00:30:45.600]  即是為那隻獸
[00:30:45.600 --> 00:30:48.080]  這幅圖的左邊
[00:30:48.080 --> 00:30:50.720]  是十九世紀的雕塑家
[00:30:50.720 --> 00:30:55.040]  是在捷克那裏
[00:30:55.040 --> 00:30:59.120]  雕了一個Lucifer的雕像
[00:30:59.120 --> 00:31:00.880]  左邊那個
[00:31:00.880 --> 00:31:02.720]  樣子像誰呢?
[00:31:02.720 --> 00:31:05.280]  你看看,真的有點害怕
[00:31:05.280 --> 00:31:07.280]  就是說
[00:31:07.280 --> 00:31:09.040]  自由女神
[00:31:09.040 --> 00:31:12.400]  聖經說要給受刀傷或沒罪的獸做個像
[00:31:12.400 --> 00:31:13.680]  然後權柄賜給他們
[00:31:13.680 --> 00:31:15.840]  叫獸像有生理病的人說話
[00:31:15.840 --> 00:31:18.640]  又叫受不敗獸像的人
[00:31:18.640 --> 00:31:20.720]  受虐的人都被殺害
[00:31:20.720 --> 00:31:22.800]  挑了個像
[00:31:22.800 --> 00:31:25.840]  美國的確挑了一個很大的像
[00:31:25.840 --> 00:31:28.560]  就是這個自由女神像
[00:31:28.560 --> 00:31:31.200]  而這個法國大革命是
[00:31:31.200 --> 00:31:33.920]  1792年做了這個像
[00:31:33.920 --> 00:31:36.560]  又叫民主女神又叫自由女神
[00:31:36.560 --> 00:31:41.040]  但它做了之後是禁制教會的
[00:31:41.040 --> 00:31:43.840]  當時將天主教消滅
[00:31:43.840 --> 00:31:45.840]  將神父修女都抓了
[00:31:45.840 --> 00:31:51.280]  要改了在教堂改拜民主女神或自由女神
[00:31:51.280 --> 00:31:55.760]  有一段時間直到拿破侖出來才改拜耶穌
[00:31:55.760 --> 00:31:57.120]  在聖母
[00:31:57.120 --> 00:32:01.040]  它將自由女神取代在聖母
[00:32:01.040 --> 00:32:04.240]  你查一下楊英九寫過一本書
[00:32:04.240 --> 00:32:06.640]  講教會的歷史 兩冊的
[00:32:06.640 --> 00:32:08.720]  其中有詳細解釋這個過程
[00:32:08.720 --> 00:32:11.520]  我都查了這個過程都嚇了一跳
[00:32:11.520 --> 00:32:14.480]  而自由女神的樣子好像男人好像女人
[00:32:14.480 --> 00:32:16.000]  你再留意
[00:32:16.000 --> 00:32:17.760]  自由女神叫Libetus
[00:32:17.760 --> 00:32:19.760]  她跟基督教毫無關係
[00:32:19.760 --> 00:32:23.680]  她是一個法國的共濟會捐給美國
[00:32:23.680 --> 00:32:25.520]  Libetus是什麼呢?
[00:32:25.520 --> 00:32:28.720]  就是提倡性的自由
[00:32:28.720 --> 00:32:30.560]  做我喜歡怎樣就怎樣
[00:32:30.560 --> 00:32:32.400]  好戰性自由
[00:32:32.400 --> 00:32:34.960]  當時有很多女奴隸做妓女
[00:32:34.960 --> 00:32:37.520]  就拜自由女神
[00:32:37.520 --> 00:32:39.120]  是性自由
[00:32:39.120 --> 00:32:42.960]  因為性自由有公開有人找她
[00:32:42.960 --> 00:32:46.000]  她跟著就跟Ishtar
[00:32:46.000 --> 00:32:49.200]  農業女神或聖經講的阿瑟拉
[00:32:49.200 --> 00:32:51.120]  或阿斯塔綠
[00:32:51.120 --> 00:32:52.560]  基本上是相關的
[00:32:52.560 --> 00:32:53.920]  即是性慾的女神
[00:32:53.920 --> 00:32:56.400]  因為那些是聖經時期
[00:32:56.400 --> 00:32:58.720]  舊約那些人廟
[00:32:58.720 --> 00:33:01.600]  那些廟即是菲爾城拜的大菌廟
[00:33:01.600 --> 00:33:03.840]  裏面就是淫亂的
[00:33:03.840 --> 00:33:08.480]  因為春天來代表淫亂再生出來
[00:33:08.480 --> 00:33:11.120]  所以那些廟祭跟人行淫
[00:33:11.120 --> 00:33:16.320]  所以參宣孔林的神廟
[00:33:16.320 --> 00:33:20.080]  然後我再留意
[00:33:20.080 --> 00:33:23.600]  她的皇冠有七個釘
[00:33:23.600 --> 00:33:26.400]  代表七種光
[00:33:26.400 --> 00:33:30.400]  就像女神的光照地球七大洲
[00:33:30.400 --> 00:33:32.400]  但她的造像跟Lucifer
[00:33:32.400 --> 00:33:35.680]  即是捷克那個很相似
[00:33:35.680 --> 00:33:42.080]  亦跟另外那些淫亂女神的造像很相似
[00:33:42.080 --> 00:33:48.240]  而且你再留意她的底角
[00:33:48.240 --> 00:33:53.760]  你看她的袍下面有十個角
[00:33:53.760 --> 00:33:56.160]  上面七支光
[00:33:56.160 --> 00:34:00.960]  你看看難道就是七頭十角獸的象徵
[00:34:00.960 --> 00:34:04.160]  然後這段時間美國一直都很驕傲
[00:34:04.160 --> 00:34:06.560]  整整後來為何現在好像
[00:34:06.560 --> 00:34:12.320]  性自由、吸毒和巫術多了很多
[00:34:12.320 --> 00:34:14.880]  當時建立自由女神像時
[00:34:14.880 --> 00:34:16.880]  總統是這樣說的
[00:34:16.880 --> 00:34:20.480]  我們不是向那些充滿憤怒、復仇
[00:34:20.480 --> 00:34:22.800]  兇猛好戰的神鞠躬
[00:34:22.800 --> 00:34:24.640]  我們是講和平的
[00:34:24.640 --> 00:34:28.720]  她比其他國家的各種神明都更偉大
[00:34:28.720 --> 00:34:30.320]  這個是美國的神
[00:34:30.320 --> 00:34:33.520]  她將這個取代了上帝
[00:34:33.520 --> 00:34:35.280]  克里夫蘭總統
[00:34:35.280 --> 00:34:38.880]  她宣稱自由女神是美國的女神
[00:34:38.880 --> 00:34:40.560]  是和平之神
[00:34:40.560 --> 00:34:43.360]  比其他神更偉大
[00:34:43.360 --> 00:34:45.520]  沒有人研究過她講甚麼
[00:34:45.520 --> 00:34:46.960]  你留意她講的就是
[00:34:46.960 --> 00:34:49.520]  這個被封為美國的神
[00:34:49.520 --> 00:34:54.960]  然後有關那些巫術研究的資料
[00:34:54.960 --> 00:34:59.920]  發覺美國的那些巫術是大大的增加
[00:34:59.920 --> 00:35:02.320]  而且利用那些愛國的節日
[00:35:02.320 --> 00:35:04.880]  各種季節的節日
[00:35:04.880 --> 00:35:07.200]  整神秘的儀式
[00:35:07.200 --> 00:35:12.560]  據Pearl Research曾經估計過
[00:35:12.560 --> 00:35:18.960]  這些巫術的崇拜者在美國已經有數十萬那麼多
[00:35:18.960 --> 00:35:20.480]  我聽到這樣的
[00:35:20.480 --> 00:35:23.040]  我們真的要為美國祈禱
[00:35:23.040 --> 00:35:29.440]  所以為甚麼可以開槍打死一個很愛主的基督徒
[00:35:29.440 --> 00:35:32.480]  無論你同不同意
[00:35:32.480 --> 00:35:35.600]  你見美國的統領是自由的
[00:35:35.600 --> 00:35:43.040]  因此美國慢慢給這個力量滲透
[00:35:43.040 --> 00:35:44.640]  包括我們的小哥
[00:35:44.640 --> 00:35:48.640]  一小時就說你男生可能是女生
[00:35:48.640 --> 00:35:49.920]  你可以變性
[00:35:49.920 --> 00:35:54.400]  自小就說你有這方面的性的orientation
[00:35:54.400 --> 00:35:56.080]  任你怎麼說
[00:35:56.080 --> 00:35:57.840]  你都很擔心
[00:35:57.840 --> 00:35:59.760]  現在想扭轉
[00:35:59.760 --> 00:36:06.720]  所以那個Kirk他想扭轉
[00:36:06.720 --> 00:36:09.200]  他用很厲害的辯才去扭轉
[00:36:09.200 --> 00:36:13.280]  他的辯才就好像史提反那麼厲害
[00:36:13.280 --> 00:36:15.360]  我看過他講的確很厲害
[00:36:15.360 --> 00:36:18.000]  他的學問知識隨口記得
[00:36:18.000 --> 00:36:19.440]  我三十多歲我都記得
[00:36:19.440 --> 00:36:21.520]  現在到七十歲就要看資料
[00:36:21.520 --> 00:36:22.720]  又PPT
[00:36:22.720 --> 00:36:24.720]  當時我隨口亂說都會
[00:36:24.720 --> 00:36:26.320]  他這麼厲害
[00:36:26.320 --> 00:36:27.520]  剝削了很多的講法
[00:36:27.520 --> 00:36:29.920]  包括墮胎講得很好
[00:36:29.920 --> 00:36:31.280]  這樣就要打死他
[00:36:31.280 --> 00:36:33.280]  因為他影響了這個勢力
[00:36:33.280 --> 00:36:35.280]  我估計是這樣
[00:36:35.280 --> 00:36:40.640]  最後我講了這麼多這些懸應嚴謹的時期
[00:36:40.640 --> 00:36:44.880]  還有末後的戰爭
[00:36:44.880 --> 00:36:47.040]  以西傑書的預言
[00:36:47.040 --> 00:36:48.560]  聖經以西傑書就說
[00:36:48.560 --> 00:36:50.800]  多國聯軍進攻復國後的以色列
[00:36:50.800 --> 00:36:52.800]  會有一場末後的大戰
[00:36:52.800 --> 00:36:54.560]  裏面講到的國家是
[00:36:54.560 --> 00:36:56.800]  這個馬各地的哥格
[00:36:56.800 --> 00:36:59.360]  就是羅斯米哲土巴的王
[00:36:59.360 --> 00:37:04.720]  還有波斯人、古實人、佛人、哥滅人、陀加瑪
[00:37:04.720 --> 00:37:08.320]  到末後之年就會在以色列有一場大戰
[00:37:08.320 --> 00:37:12.320]  這場大戰很可能就是哈米加多的大戰
[00:37:12.320 --> 00:37:17.120]  哥格是什麼呢?哥就是以色列北面阿卡利亞的神
[00:37:17.120 --> 00:37:18.560]  叫加加
[00:37:18.560 --> 00:37:19.760]  他是一個Lady
[00:37:19.760 --> 00:37:21.760]  你想一下是誰
[00:37:21.760 --> 00:37:24.400]  Lady什麼的
[00:37:24.400 --> 00:37:28.480]  還有他是負責傳消息去欽府的
[00:37:28.480 --> 00:37:32.320]  他的地點大概是伊拉克或者敘利亞
[00:37:32.320 --> 00:37:36.480]  但是他影響過去就是到俄羅斯這些位置
[00:37:36.480 --> 00:37:38.800]  也有到歐洲
[00:37:38.800 --> 00:37:42.560]  以色列又提到有一個國王的Lydia國
[00:37:42.560 --> 00:37:44.080]  有國王的Gogol
[00:37:44.080 --> 00:37:48.080]  說他很可能都是指哥的名字
[00:37:48.080 --> 00:37:51.920]  土耳其就是屬於北約的一個範圍
[00:37:51.920 --> 00:37:55.200]  由馬各地是指雅弗的弟兒
[00:37:55.200 --> 00:37:58.480]  他們包括高加索和黑海而北
[00:37:58.480 --> 00:38:01.440]  就是古代的斯基泰人
[00:38:01.440 --> 00:38:03.440]  就是類似中國的大玉之人
[00:38:03.440 --> 00:38:04.960]  就是匈奴那邊
[00:38:04.960 --> 00:38:08.320]  這些人現在的位置就是俄羅斯
[00:38:08.320 --> 00:38:10.320]  的中部中亞洲
[00:38:10.320 --> 00:38:13.120]  一直最東去到阿富汗
[00:38:13.120 --> 00:38:14.880]  一直去到烏克蘭
[00:38:14.880 --> 00:38:17.280]  所以烏克蘭這場仗
[00:38:17.280 --> 00:38:19.280]  烏克蘭之後多數會輸
[00:38:19.280 --> 00:38:20.480]  現在已經在輸
[00:38:20.480 --> 00:38:23.920]  起碼是俄羅斯勢力之內的一部分
[00:38:23.920 --> 00:38:29.680]  而馬各這些大片土地代表就是斯拉夫
[00:38:29.680 --> 00:38:31.680]  哥格呢
[00:38:31.680 --> 00:38:35.280]  哥格很可能是歐洲那邊
[00:38:35.280 --> 00:38:36.800]  就是一個聯盟性的
[00:38:36.800 --> 00:38:38.800]  因為哥格的意思
[00:38:38.800 --> 00:38:42.480]  原本是一個神
[00:38:42.480 --> 00:38:48.640]  一個陰虎的神
[00:38:48.640 --> 00:38:53.120]  是一個連帶著很多消息串通的神
[00:38:53.120 --> 00:38:56.000]  所以我們再研究下去
[00:38:56.000 --> 00:38:58.240]  這個俄羅斯
[00:38:58.240 --> 00:39:02.480]  俄羅斯那個字Russ應該就是指俄羅斯
[00:39:02.480 --> 00:39:05.760]  創世紀蛇的頭是用這個字
[00:39:05.760 --> 00:39:08.800]  末世可能指基督這個字
[00:39:08.800 --> 00:39:13.440]  但是也有人指他是俄羅斯人的祖先
[00:39:13.440 --> 00:39:17.360]  18世紀一個專家他講到
[00:39:17.360 --> 00:39:20.080]  拜占庭記載過俄羅斯人
[00:39:20.080 --> 00:39:22.720]  在土耳其那一帶一直後來移入
[00:39:22.720 --> 00:39:25.680]  伏爾加河那一帶就是現在的俄羅斯人
[00:39:25.680 --> 00:39:29.280]  另外古代埃及黑文化
[00:39:29.280 --> 00:39:31.040]  他們的根源可能跟敘利亞
[00:39:31.040 --> 00:39:33.040]  亞述的地方有關等等
[00:39:33.040 --> 00:39:35.840]  已經移居到黑海一帶
[00:39:35.840 --> 00:39:38.800]  這個就是俄羅斯人的分佈
[00:39:38.800 --> 00:39:41.600]  右邊這幅圖就是東俄羅斯
[00:39:41.600 --> 00:39:45.920]  俄國和烏克蘭都算東俄羅斯
[00:39:45.920 --> 00:39:48.240]  西俄羅斯就是波蘭
[00:39:48.240 --> 00:39:54.800]  南斯拉夫人就是塞爾維亞那些地方
[00:39:54.800 --> 00:39:58.400]  所以它的範圍是相當大的
[00:39:58.400 --> 00:40:03.120]  而米切這個字跟莫斯科有關
[00:40:03.120 --> 00:40:05.600]  根據俄羅斯人的故事裡面
[00:40:05.600 --> 00:40:08.160]  莫斯科這個字跟米切是相關的
[00:40:08.160 --> 00:40:12.480]  所以羅斯跟米切似乎是指今天的俄羅斯
[00:40:12.480 --> 00:40:14.880]  但是土耳其是哪裡呢?
[00:40:14.880 --> 00:40:16.960]  土耳其根據一些研究
[00:40:16.960 --> 00:40:18.560]  我不詳細讀出來
[00:40:18.560 --> 00:40:22.800]  那個研究是說它就是西班牙和意大利的人
[00:40:22.800 --> 00:40:26.080]  在末世第一場就有俄羅斯人包含烏克蘭
[00:40:26.080 --> 00:40:28.640]  土耳其就是意大利、西班牙
[00:40:28.640 --> 00:40:30.160]  就是北約的人
[00:40:30.160 --> 00:40:35.040]  哥滅就是黑海以北到中亞草原
[00:40:35.040 --> 00:40:36.800]  就是高盧人
[00:40:36.800 --> 00:40:38.640]  高盧就是法國
[00:40:38.640 --> 00:40:40.240]  Celtic就是愛爾蘭人
[00:40:40.240 --> 00:40:42.320]  就是英國和愛爾蘭
[00:40:42.320 --> 00:40:45.520]  還有就是日耳曼就是德國
[00:40:45.520 --> 00:40:51.280]  哥滅就包括了德國、法國、英國等等地方
[00:40:51.280 --> 00:40:54.720]  陀加邁哥滅的兒子就是多瑙河一帶
[00:40:54.720 --> 00:40:58.880]  其實也是指東歐、西歐
[00:40:58.880 --> 00:41:03.440]  這些合起來就是北約的勢力
[00:41:03.440 --> 00:41:06.240]  所以俄羅斯那邊一個勢力
[00:41:06.240 --> 00:41:09.040]  現在這幅圖那個就是北約的勢力
[00:41:09.040 --> 00:41:11.600]  在末世之前出現
[00:41:11.600 --> 00:41:14.000]  所以到烏克蘭一打
[00:41:14.000 --> 00:41:16.480]  聖經就說現在來了
[00:41:16.480 --> 00:41:18.400]  那我才注意到
[00:41:18.400 --> 00:41:19.680]  但是不用怕
[00:41:19.680 --> 00:41:21.920]  因為中東都還沒有事
[00:41:21.920 --> 00:41:25.040]  跟著中東有事,跟著中東亂到死
[00:41:25.040 --> 00:41:27.440]  那就真是小事
[00:41:27.440 --> 00:41:29.920]  可能很近都不一定
[00:41:29.920 --> 00:41:35.920]  而伊朗,因為它有波斯
[00:41:35.920 --> 00:41:38.080]  波斯就是伊朗
[00:41:38.080 --> 00:41:39.840]  大概佔位置
[00:41:39.840 --> 00:41:41.760]  就是現在伊朗一帶
[00:41:41.760 --> 00:41:44.640]  古代波斯包括埃及和土耳其
[00:41:44.640 --> 00:41:46.240]  所以這場末後之戰
[00:41:46.240 --> 00:41:52.320]  就有埃及土耳其以及伊朗所有國家的勢力在那裏
[00:41:52.320 --> 00:41:59.520]  所以這些所有勢力再加上古實
[00:41:59.520 --> 00:42:04.640]  古實就是非洲北非一帶
[00:42:04.640 --> 00:42:07.440]  所有這些等等加起來
[00:42:07.440 --> 00:42:10.400]  就是阿拉伯勢力出現
[00:42:10.400 --> 00:42:13.200]  就是來了伊朗和阿拉伯
[00:42:13.200 --> 00:42:15.520]  北約和俄羅斯就是四大勢力
[00:42:15.520 --> 00:42:20.320]  所以四個邪靈
[00:42:20.320 --> 00:42:22.880]  如果哥格維茲敵基督勢力
[00:42:22.880 --> 00:42:31.280]  波及會發動斯拉夫人、突厥人、阿拉伯人、波斯人、日耳曼人、撒克遜人的勢力在那裏衝突
[00:42:31.280 --> 00:42:32.880]  地點是起
[00:42:32.880 --> 00:42:34.400]  如果照啟示錄講
[00:42:34.400 --> 00:42:37.520]  如果是哈梅加多倫就是起哈梅加多倫
[00:42:37.520 --> 00:42:40.640]  所以跟啟示錄吻合
[00:42:40.640 --> 00:42:43.840]  有法拉底河四個戰爭使者釋放
[00:42:43.840 --> 00:42:46.720]  這四個就代表這四大勢力
[00:42:46.720 --> 00:42:50.720]  俄羅斯、歐洲、伊斯蘭的勢力
[00:42:50.720 --> 00:42:53.760]  和阿拉伯的勢力
