
[00:00:00.000 --> 00:00:03.560]  各位電視節目的早晨 今天有一個叫教育主人
[00:23:03.040 --> 00:23:04.040]  若果是兒女
[00:23:04.040 --> 00:23:05.040]  就是後製
[00:23:05.040 --> 00:23:07.040]  就是等於上帝的兒女
[00:23:07.040 --> 00:23:09.040]  同時也是上帝的後製
[00:23:09.040 --> 00:23:10.040]  這個意思
[00:23:10.040 --> 00:23:12.040]  就是說你和我
[00:23:12.040 --> 00:23:15.040]  都有這個後製的身份
[00:23:15.040 --> 00:23:17.040]  這個身份將來會繼承什麼呢
[00:23:17.040 --> 00:23:19.040]  繼承者繼承什麼呢
[00:23:19.040 --> 00:23:22.040]  在哥倫多前書15章50節裡
[00:23:22.040 --> 00:23:25.040]  提到一個很重要的
[00:23:25.040 --> 00:23:28.040]  我們的將來是怎樣
[00:23:28.040 --> 00:23:30.040]  弟兄們
[00:23:30.040 --> 00:23:32.040]  我告訴你們說
[00:23:32.040 --> 00:23:34.040]  血肉之體不能承受神的國
[00:23:34.040 --> 00:23:37.040]  必那懷的不能承受不那懷的
[00:23:37.040 --> 00:23:41.040]  保羅多次在他的書信裡
[00:23:41.040 --> 00:23:43.040]  強調了
[00:23:43.040 --> 00:23:45.040]  我們將來要承受的
[00:23:45.040 --> 00:23:48.040]  就是上帝的國
[00:23:48.040 --> 00:23:50.040]  我們要繼承的
[00:23:50.040 --> 00:23:52.040]  就是上帝的國
[00:23:52.040 --> 00:23:53.040]  我們每一個相信耶穌的人
[00:23:53.040 --> 00:23:55.040]  將來都會和耶穌基督
[00:23:55.040 --> 00:23:57.040]  一起承受神的國
[00:23:57.040 --> 00:24:00.040]  這個就是我們願意忍耐的力量
[00:24:00.040 --> 00:24:04.040]  是我們能夠不懼怕的原因
[00:24:04.040 --> 00:24:06.040]  有永恆的把握
[00:24:06.040 --> 00:24:08.040]  將來我們會和基督一同
[00:24:08.040 --> 00:24:10.040]  得到這份榮耀
[00:24:10.040 --> 00:24:12.040]  這份榮耀是什麼呢
[00:24:12.040 --> 00:24:15.040]  就在二佛所書裡提到
[00:24:15.040 --> 00:24:17.040]  神叫耶穌在天上
[00:24:17.040 --> 00:24:20.040]  坐在自己的右邊
[00:24:20.040 --> 00:24:22.040]  神又叫耶穌遠超過一切
[00:24:22.040 --> 00:24:26.040]  由過去到永恆的權威
[00:24:26.040 --> 00:24:28.040]  神叫耶穌成為萬有之首
[00:24:28.040 --> 00:24:32.040]  這些就是基督享有的榮耀
[00:24:32.040 --> 00:24:34.040]  將來我們都和基督
[00:24:34.040 --> 00:24:38.040]  分享祂的榮耀
[00:24:38.040 --> 00:24:40.040]  就因為有這份盼望
[00:24:40.040 --> 00:24:43.040]  有這份不續榮耀的把握
[00:24:43.040 --> 00:24:46.040]  就成為了我們堅持
[00:24:46.040 --> 00:24:52.040]  作為一個上帝兒女身份的力量
[00:24:52.040 --> 00:24:56.040]  保羅提醒我們
[00:24:56.040 --> 00:24:59.040]  信耶穌的人有時的確
[00:24:59.040 --> 00:25:03.040]  會因為信仰而遭到逼迫
[00:25:03.040 --> 00:25:07.040]  遭到壓力
[00:25:07.040 --> 00:25:10.040]  甚至死亡
[00:25:10.040 --> 00:25:14.040]  當然這個現實在我們身處的香港
[00:25:14.040 --> 00:25:17.040]  我們很難去理解
[00:25:17.040 --> 00:25:20.040]  但如果你有機會看一些文章
[00:25:20.040 --> 00:25:24.040]  講到一些其他的穆斯林世界
[00:25:24.040 --> 00:25:28.040]  或者其他還沒有基督化的地方
[00:25:28.040 --> 00:25:29.040]  那些見證的時候
[00:25:29.040 --> 00:25:30.040]  你就會明白
[00:25:30.040 --> 00:25:31.040]  保羅在昔日裡
[00:25:31.040 --> 00:25:33.040]  他在講他們面對的困境
[00:25:33.040 --> 00:25:39.040]  和今天這一班我們在另一個國度裡的肢體
[00:25:39.040 --> 00:25:42.040]  他們面對的難處
[00:25:42.040 --> 00:25:45.040]  甚至乎在我們的中國
[00:25:45.040 --> 00:25:48.040]  我們的祖國裡
[00:25:48.040 --> 00:25:50.040]  若干年前
[00:25:50.040 --> 00:25:56.040]  很多弟兄姊妹都因為信仰受盡苦楚
[00:25:56.040 --> 00:25:58.040]  不過保羅提醒我們
[00:25:58.040 --> 00:26:00.040]  我們的堅持不是徒然的
[00:26:00.040 --> 00:26:03.040]  不是沒有意思的
[00:26:03.040 --> 00:26:05.040]  他用這段經文勉勵我們
[00:26:05.040 --> 00:26:07.040]  要做一個屬靈的人
[00:26:07.040 --> 00:26:09.040]  屬於聖靈的人
[00:26:09.040 --> 00:26:14.040]  這個就是今天我想和大家講的學習目標
[00:26:14.040 --> 00:26:15.040]  做一個屬靈的人
[00:26:15.040 --> 00:26:17.040]  是一個一生一世的學習
[00:26:17.040 --> 00:26:22.040]  是一個不能停止的學習
[00:26:22.040 --> 00:26:25.040]  而學習做一個屬靈的人
[00:26:25.040 --> 00:26:29.040]  關鍵就是要跟隨聖靈的引導
[00:26:29.040 --> 00:26:32.040]  保羅用了這一段來講明
[00:26:32.040 --> 00:26:33.040]  做一個屬靈的人
[00:26:33.040 --> 00:26:35.040]  要有三方面的預備
[00:26:35.040 --> 00:26:39.040]  第一 要有一個依靠神的心
[00:26:39.040 --> 00:26:43.040]  要依靠聖靈來克服我們內心的惡念
[00:26:43.040 --> 00:26:46.040]  其次 是要持守真理
[00:26:46.040 --> 00:26:49.040]  是願意跟隨聖靈的引導來生活
[00:26:49.040 --> 00:26:52.040]  來面對掙扎 面對挑戰
[00:26:52.040 --> 00:26:56.040]  最後 是預備神的榮耀來臨
[00:26:56.040 --> 00:26:57.040]  做一個屬靈的人
[00:26:57.040 --> 00:26:59.040]  充滿了困難和挑戰
[00:26:59.040 --> 00:27:02.040]  不過這是有價值的 有獎賞的
[00:27:02.040 --> 00:27:04.040]  我們就帶著這三個導向
[00:27:04.040 --> 00:27:08.040]  這三個方面的理解
[00:27:08.040 --> 00:27:10.040]  預備我們這份心
[00:27:10.040 --> 00:27:11.040]  做一個屬靈的人
[00:27:11.040 --> 00:27:20.040]  不知道你願不願意做一個屬靈的人
[00:27:20.040 --> 00:27:22.040]  或者你會問
[00:27:22.040 --> 00:27:24.040]  做一個屬靈的人
[00:27:24.040 --> 00:27:28.040]  跟主日學的教育主義有什麼關係
[00:27:28.040 --> 00:27:32.040]  跟主日學有什麼關係呢
[00:27:32.040 --> 00:27:35.040]  首先 我想你們大家都知道
[00:27:35.040 --> 00:27:37.040]  聖靈就是真理的靈
[00:27:37.040 --> 00:27:40.040]  在約翰福音十四章十六十七節裡
[00:27:40.040 --> 00:27:44.040]  就講了聖靈的角色
[00:27:44.040 --> 00:27:45.040]  耶穌說
[00:27:45.040 --> 00:27:49.040]  我要求父父就另外賜給你們一位寶為師
[00:27:49.040 --> 00:27:51.040]  叫他永遠與你們同在
[00:27:51.040 --> 00:27:53.040]  就是真理的聖靈
[00:27:53.040 --> 00:27:55.040]  乃世人不能接受的
[00:27:55.040 --> 00:27:58.040]  因為不見他 也不認識他
[00:27:58.040 --> 00:28:00.040]  你們卻認識他
[00:28:00.040 --> 00:28:02.040]  因他常與你們同在
[00:28:02.040 --> 00:28:05.040]  也要在你們裡面
[00:28:05.040 --> 00:28:08.040]  這個就是正正保羅所講的
[00:28:08.040 --> 00:28:10.040]  聖靈在我們心裡面
[00:28:10.040 --> 00:28:12.040]  他要引導我們
[00:28:12.040 --> 00:28:17.040]  如果做一個屬靈人的基礎是依靠聖靈
[00:28:17.040 --> 00:28:19.040]  那我們就要問
[00:28:19.040 --> 00:28:22.040]  那怎樣叫做依靠聖靈呢
[00:28:22.040 --> 00:28:24.040]  依靠聖靈是一種態度
[00:28:24.040 --> 00:28:26.040]  態度就在於依靠這個字
[00:28:26.040 --> 00:28:28.040]  你靠誰呢
[00:28:28.040 --> 00:28:30.040]  我靠聖靈
[00:28:30.040 --> 00:28:32.040]  具體的行動是怎樣
[00:28:32.040 --> 00:28:35.040]  具體的行動就是讀聖經
[00:28:35.040 --> 00:28:37.040]  學聖經
[00:28:37.040 --> 00:28:39.040]  將聖經的說話
[00:28:39.040 --> 00:28:42.040]  將聖經的教導好好地放在心裡面
[00:28:42.040 --> 00:28:45.040]  記在心裡面
[00:28:45.040 --> 00:28:49.040]  這個就是作為一個屬靈人的基礎
[00:28:49.040 --> 00:28:52.040]  一個心裡面充滿了聖經話語的人
[00:28:52.040 --> 00:28:56.040]  他的心思意念都充斥著聖經的說話
[00:28:56.040 --> 00:29:01.040]  就正如詩篇第一篇裡面所講的那個有福的人
[00:29:01.040 --> 00:29:03.040]  是不是
[00:29:03.040 --> 00:29:06.040]  為喜愛耶和華的律法
[00:29:06.040 --> 00:29:10.040]  這人便為有福
[00:29:10.040 --> 00:29:13.040]  既然聖靈是真理的靈
[00:29:13.040 --> 00:29:16.040]  目的是叫我們明白聖經
[00:29:16.040 --> 00:29:22.040]  而且我們的天父也都猜探了聖靈進入我們的心裡面
[00:29:22.040 --> 00:29:24.040]  這樣
[00:29:24.040 --> 00:29:26.040]  追求真理
[00:29:26.040 --> 00:29:30.040]  正正就是我們每一個信耶穌的人的本分
[00:29:30.040 --> 00:29:32.040]  是不是
[00:29:32.040 --> 00:29:38.040]  《士徒行傳》裡面都講了這個道理出來
[00:29:38.040 --> 00:29:40.040]  《士徒行傳》十七章十一節裡面講
[00:29:40.040 --> 00:29:44.040]  他說這地方的人言於帖撒羅尼加的人
[00:29:44.040 --> 00:29:46.040]  這是一個信徒
[00:29:46.040 --> 00:29:48.040]  甘心領受這道
[00:29:48.040 --> 00:29:50.040]  信了耶穌了
[00:29:50.040 --> 00:29:52.040]  天天考察聖經
[00:29:52.040 --> 00:29:56.040]  要曉得這道是與不是
[00:29:56.040 --> 00:29:58.040]  追求真理的態度就是這樣
[00:29:58.040 --> 00:30:00.040]  天天考察聖經
[00:30:00.040 --> 00:30:04.040]  或者我們未必有天天考察這個空間
[00:30:04.040 --> 00:30:06.040]  天天讀一下聖經
[00:30:06.040 --> 00:30:10.040]  記住聖經都可以
[00:30:10.040 --> 00:30:12.040]  十五分鐘的時間
[00:30:12.040 --> 00:30:14.040]  你怎麼去安排呢
[00:30:14.040 --> 00:30:16.040]  或者半小時的時間你怎麼安排呢
[00:30:16.040 --> 00:30:20.040]  將神的說話放在你心裡面
[00:30:20.040 --> 00:30:24.040]  中國人古老的說話有時候都很有意思
[00:30:24.040 --> 00:30:26.040]  只要有含心
[00:30:26.040 --> 00:30:28.040]  下一句是什麼
[00:30:28.040 --> 00:30:30.040]  鐵處磨成針
[00:30:30.040 --> 00:30:32.040]  整本聖經你說很厚
[00:30:32.040 --> 00:30:34.040]  一天讀一點一天讀一點
[00:30:34.040 --> 00:30:36.040]  慢慢你就讀得完
[00:30:36.040 --> 00:30:38.040]  甚至乎一天記一點
[00:30:38.040 --> 00:30:42.040]  你不記得多也記得少一兩句
[00:30:42.040 --> 00:30:44.040]  這個就是
[00:30:44.040 --> 00:30:46.040]  神的話語在心裡面
[00:30:46.040 --> 00:30:48.040]  這個就是當你面對挑戰的時候
[00:30:48.040 --> 00:30:50.040]  神的說話怎麼在心裡面
[00:30:50.040 --> 00:30:52.040]  發揮功效引導你們的
[00:30:52.040 --> 00:30:54.040]  基本的要求
[00:30:54.040 --> 00:30:58.040]  而進一步來說
[00:30:58.040 --> 00:31:02.040]  我們可以從聖經的說話帶來神的安慰和指導
[00:31:02.040 --> 00:31:06.040]  在羅馬書十五章四字裡面
[00:31:06.040 --> 00:31:08.040]  保羅他這麼說
[00:31:08.040 --> 00:31:10.040]  從前所寫的聖經是為教訓我們寫的
[00:31:10.040 --> 00:31:14.040]  叫我們因聖經所生的忍耐和安慰
[00:31:14.040 --> 00:31:16.040]  可以得著盼望
[00:31:16.040 --> 00:31:20.040]  聖經說話是帶來盼望帶來安慰的
[00:31:20.040 --> 00:31:24.040]  人生裡面如果能夠有盼望的時候
[00:31:24.040 --> 00:31:26.040]  我們就有活力
[00:31:26.040 --> 00:31:28.040]  縱然在艱難當中
[00:31:28.040 --> 00:31:32.040]  我們仍然有那份動力走下去
[00:31:32.040 --> 00:31:38.040]  你和我都要面對著人生裡面很多難以預計的事情
[00:31:38.040 --> 00:31:42.040]  生老病死
[00:31:42.040 --> 00:31:46.040]  走不過
[00:31:46.040 --> 00:31:48.040]  但怎樣面對這個現實的時候
[00:31:48.040 --> 00:31:50.040]  靠的就是聖經的說話
[00:31:50.040 --> 00:31:52.040]  靠的就是因為有盼望
[00:31:52.040 --> 00:31:58.040]  聖經的說話不單止
[00:31:58.040 --> 00:32:00.040]  為我們帶來將來永恆的把握
[00:32:00.040 --> 00:32:02.040]  在現實裡面
[00:32:02.040 --> 00:32:06.040]  又叫我們能夠更加生活得有力量
[00:32:06.040 --> 00:32:08.040]  可以叫我們做一個堂堂正正的人
[00:32:08.040 --> 00:32:12.040]  在提摩太后書裡面
[00:32:12.040 --> 00:32:14.040]  三清十六字裡面
[00:32:14.040 --> 00:32:16.040]  一個很熟悉的說話
[00:32:16.040 --> 00:32:18.040]  鼓勵著我們
[00:32:18.040 --> 00:32:20.040]  聖經都是神所默示的
[00:32:20.040 --> 00:32:22.040]  於教訓督責使人歸正
[00:32:22.040 --> 00:32:24.040]  教了人學而都是有益的
[00:32:24.040 --> 00:32:28.040]  做一個正直的人
[00:32:28.040 --> 00:32:30.040]  跟著聖經走
[00:32:30.040 --> 00:32:34.040]  對我們竟然是有益
[00:32:34.040 --> 00:32:36.040]  如果你明白
[00:32:36.040 --> 00:32:38.040]  今天
[00:32:38.040 --> 00:32:40.040]  你能夠有這個
[00:32:40.040 --> 00:32:42.040]  所謂實踐的時候
[00:32:42.040 --> 00:32:44.040]  你就會感染到身邊的人
[00:32:44.040 --> 00:32:48.040]  你就會慢慢令到
[00:32:48.040 --> 00:32:50.040]  身邊的人都好像你一樣
[00:32:50.040 --> 00:32:52.040]  或者你嘗試一下
[00:32:52.040 --> 00:32:54.040]  這個功夫
[00:32:54.040 --> 00:32:56.040]  在某些地方
[00:32:56.040 --> 00:32:58.040]  特別是過馬路的時候
[00:32:58.040 --> 00:33:00.040]  當紅燈的時候
[00:33:00.040 --> 00:33:02.040]  我講的
[00:33:02.040 --> 00:33:04.040]  不是綠公仔的時候
[00:33:04.040 --> 00:33:06.040]  你站在那裡
[00:33:06.040 --> 00:33:08.040]  但又沒有車照等的時候
[00:33:08.040 --> 00:33:10.040]  有些人都會跟你一起等
[00:33:10.040 --> 00:33:12.040]  或者你這種
[00:33:12.040 --> 00:33:14.040]  所謂傻的行動
[00:33:14.040 --> 00:33:16.040]  會感染到身邊的人
[00:33:16.040 --> 00:33:20.040]  最近我發現或者觀察
[00:33:20.040 --> 00:33:22.040]  在地鐵上面
[00:33:22.040 --> 00:33:24.040]  讓座的人多了
[00:33:24.040 --> 00:33:26.040]  我不知道為什麼
[00:33:26.040 --> 00:33:28.040]  不過我很相信是一種感染
[00:33:28.040 --> 00:33:32.040]  我曾經試過在一個車卡
[00:33:32.040 --> 00:33:34.040]  裡面看到
[00:33:34.040 --> 00:33:36.040]  才有幾個人輪流來讓位給別人
[00:33:36.040 --> 00:33:40.040]  有時都很奇妙
[00:33:40.040 --> 00:33:42.040]  一份感染
[00:33:42.040 --> 00:33:44.040]  你有沒有好好將
[00:33:44.040 --> 00:33:46.040]  聖經的說話
[00:33:46.040 --> 00:33:48.040]  實踐出來
[00:33:48.040 --> 00:33:50.040]  成為身邊的人的鼓勵
[00:33:50.040 --> 00:33:52.040]  這就是感染
[00:33:52.040 --> 00:33:54.040]  我相信大家
[00:33:54.040 --> 00:33:56.040]  對於讀聖經的重要和意義
[00:33:56.040 --> 00:33:58.040]  都很明白很清楚
[00:33:58.040 --> 00:34:02.040]  最後我想和大家一起透過
[00:34:02.040 --> 00:34:04.040]  一個實踐
[00:34:04.040 --> 00:34:06.040]  激勵我們讀聖經的決心
[00:34:06.040 --> 00:34:08.040]  這個就是
[00:34:08.040 --> 00:34:10.040]  Paul提醒我們的
[00:34:10.040 --> 00:34:12.040]  他說每次在查經的時候
[00:34:12.040 --> 00:34:14.040]  或者想主日學的時候
[00:34:14.040 --> 00:34:16.040]  為自己安排
[00:34:16.040 --> 00:34:18.040]  有一個小時的預備
[00:34:18.040 --> 00:34:20.040]  一個小時的預備
[00:34:20.040 --> 00:34:22.040]  當然你不要
[00:34:22.040 --> 00:34:24.040]  在上課前一個小時
[00:34:24.040 --> 00:34:26.040]  如果你可以的話就最好了
[00:34:26.040 --> 00:34:28.040]  在你平時裡面
[00:34:28.040 --> 00:34:30.040]  可不可以用一個小時的時間來預備
[00:34:30.040 --> 00:34:32.040]  預備好將要去
[00:34:32.040 --> 00:34:34.040]  學習的經文
[00:34:34.040 --> 00:34:36.040]  令到你自己能夠加深對經文的認識
[00:34:36.040 --> 00:34:38.040]  令到你自己
[00:34:38.040 --> 00:34:40.040]  在學習的時候更加投入
[00:34:40.040 --> 00:34:42.040]  經文裡面的內容
[00:34:42.040 --> 00:34:44.040]  更能夠全面地掌握經文裡面的訊息
[00:34:44.040 --> 00:34:48.040]  一個小時的預備
[00:34:48.040 --> 00:34:50.040]  第二個實踐
[00:34:50.040 --> 00:34:52.040]  我也都很希望大家
[00:34:52.040 --> 00:34:54.040]  在明白了聖經之後
[00:34:54.040 --> 00:34:56.040]  去身體力行
[00:34:56.040 --> 00:34:58.040]  不要只有一個「講」字
[00:34:58.040 --> 00:35:00.040]  亞國書說
[00:35:00.040 --> 00:35:04.040]  沒有行為的信心
[00:35:04.040 --> 00:35:06.040]  是死的
[00:35:06.040 --> 00:35:08.040]  就是這個道理
[00:35:08.040 --> 00:35:10.040]  你只有一個「講」字
[00:35:10.040 --> 00:35:14.040]  我們用我們的身體力行
[00:35:14.040 --> 00:35:16.040]  用我們的行動去見證神的恩典
[00:35:16.040 --> 00:35:18.040]  見證聖經說話的真理
[00:35:18.040 --> 00:35:22.040]  讓這個福音
[00:35:22.040 --> 00:35:24.040]  能夠在這個社區裡面
[00:35:24.040 --> 00:35:28.040]  活潑地去展現出來
[00:35:28.040 --> 00:35:32.040]  我們有千多人的教會
[00:35:32.040 --> 00:35:34.040]  在這個社區
[00:35:34.040 --> 00:35:36.040]  在周圍來說
[00:35:36.040 --> 00:35:38.040]  可以是一個很好的見證
[00:35:38.040 --> 00:35:42.040]  無論去茶樓
[00:35:42.040 --> 00:35:44.040]  去搭電梯
[00:35:44.040 --> 00:35:46.040]  去做小事
[00:35:46.040 --> 00:35:48.040]  我們都可以是一個很好的見證
[00:35:48.040 --> 00:35:50.040]  至於怎樣來一個好的見證
[00:35:50.040 --> 00:35:52.040]  你們想一想
[00:35:52.040 --> 00:35:54.040]  起碼不要跟別人爭位
[00:35:54.040 --> 00:35:56.040]  不要跟別人吵架
[00:35:56.040 --> 00:35:58.040]  這個就是我們實踐的機會
[00:35:58.040 --> 00:36:00.040]  神的道理
[00:36:00.040 --> 00:36:02.040]  福音
[00:36:02.040 --> 00:36:04.040]  神的恩典是活潑的
[00:36:04.040 --> 00:36:06.040]  不應該是我們自己
[00:36:06.040 --> 00:36:08.040]  唯唯諱諱在裡面獨享的
[00:36:08.040 --> 00:36:10.040]  盼望神的說話
[00:36:10.040 --> 00:36:12.040]  都成為我們今天的鼓勵
[00:36:12.040 --> 00:36:14.040]  好好去將
[00:36:14.040 --> 00:36:16.040]  我們的人生交託給祂
[00:36:16.040 --> 00:36:18.040]  讓聖靈在我們心裡面
[00:36:18.040 --> 00:36:20.040]  內註下來
[00:36:20.040 --> 00:36:22.040]  讓聖經的說話來引導我們
[00:36:22.040 --> 00:36:24.040]  行事為人
[00:36:24.040 --> 00:36:26.040]  在實踐當中去見證神的恩典
[00:36:26.040 --> 00:36:28.040]  讓我們一起來去祈禱
