
[00:00:00.000 --> 00:00:03.000]  各位主內弟兄姊妹、朋友
[00:22:04.000 --> 00:22:06.000]  在主的身體裡
[00:22:06.000 --> 00:22:08.000]  身體的一部分
[00:22:08.000 --> 00:22:09.000]  只有一個方法
[00:22:09.000 --> 00:22:12.000]  就是在大眾面前承認耶穌是主
[00:22:12.000 --> 00:22:19.000]  接受洗禮
[00:22:19.000 --> 00:22:20.000]  第七點
[00:22:20.000 --> 00:22:22.000]  一上帝
[00:22:22.000 --> 00:22:25.000]  這裡提到上帝超乎眾人之上
[00:22:25.000 --> 00:22:28.000]  這句話是指向上帝的統治
[00:22:28.000 --> 00:22:30.000]  無論世事如何
[00:22:30.000 --> 00:22:34.000]  上帝總是在統治著這個世界
[00:22:34.000 --> 00:22:35.000]  詩篇29篇10節
[00:22:35.000 --> 00:22:37.000]  大家都熟悉的經文
[00:22:37.000 --> 00:22:38.000]  洪水泛濫之時
[00:22:38.000 --> 00:22:44.000]  耶和華坐著為王
[00:22:44.000 --> 00:22:45.000]  這裡提到繼續說
[00:22:45.000 --> 00:22:47.000]  上帝觀乎眾人之中
[00:22:47.000 --> 00:22:49.000]  這句指向上帝的照顧
[00:22:49.000 --> 00:22:51.000]  上帝觀乎在宇宙之中
[00:22:51.000 --> 00:22:57.000]  帶領支持維護這個世界
[00:22:57.000 --> 00:22:59.000]  祂沒有離開我們
[00:22:59.000 --> 00:23:00.000]  為何沒有離開
[00:23:00.000 --> 00:23:01.000]  上帝說注重眾人之中
[00:23:01.000 --> 00:23:03.000]  這句話指向上帝的同在
[00:23:03.000 --> 00:23:11.000]  相信上帝在宇宙萬物的一切之內
[00:23:11.000 --> 00:23:14.000]  即是說基督教的信仰
[00:23:14.000 --> 00:23:18.000]  指出屬於基督的群體
[00:23:18.000 --> 00:23:20.000]  注在一個在上帝的創造
[00:23:20.000 --> 00:23:21.000]  上帝的統治
[00:23:21.000 --> 00:23:22.000]  上帝的保護
[00:23:22.000 --> 00:23:24.000]  上帝充滿的世界
[00:23:24.000 --> 00:23:32.000]  這是基督徒合一的基礎
[00:23:32.000 --> 00:23:34.000]  保羅說到這裡的時候
[00:23:34.000 --> 00:23:38.000]  我再回到一個應用的問題
[00:23:38.000 --> 00:23:41.000]  回到我們今天這個題目
[00:23:41.000 --> 00:23:48.000]  與蒙召的恩相稱
[00:23:48.000 --> 00:23:49.000]  一個應用的問題就是
[00:23:49.000 --> 00:23:51.000]  如果我們信靠
[00:23:51.000 --> 00:23:53.000]  信服同一的主
[00:23:53.000 --> 00:23:55.000]  因而希望有一個
[00:23:55.000 --> 00:23:58.000]  與蒙召的恩相稱的品格
[00:23:58.000 --> 00:24:00.000]  和德行的時候
[00:24:00.000 --> 00:24:02.000]  有什麼方法呢
[00:24:02.000 --> 00:24:05.000]  有什麼道路呢
[00:24:05.000 --> 00:24:07.000]  剛才引言開始的時候
[00:24:07.000 --> 00:24:10.000]  我講到耶穌基督就是唯一的道路
[00:24:10.000 --> 00:24:12.000]  讓我們走去合一
[00:24:12.000 --> 00:24:17.000]  這條最終我們的指望
[00:24:17.000 --> 00:24:21.000]  而這個道路
[00:24:21.000 --> 00:24:24.000]  除他以外別無他圖
[00:24:24.000 --> 00:24:26.000]  就是相信基督
[00:24:26.000 --> 00:24:28.000]  學孝基督
[00:24:28.000 --> 00:24:32.000]  就是說相信耶穌基督的完全的遙述
[00:24:32.000 --> 00:24:36.000]  學孝耶穌基督的完全的遙述
[00:24:36.000 --> 00:24:38.000]  在這裡出發
[00:24:38.000 --> 00:24:42.000]  在這裡開始
[00:24:42.000 --> 00:24:46.000]  這個就是蒙召的恩
[00:24:46.000 --> 00:24:49.000]  司徒彼得和保羅的領袖
[00:24:49.000 --> 00:24:52.000]  在他各個書信裡面
[00:24:52.000 --> 00:24:55.000]  就是叫我們自己有一份
[00:24:55.000 --> 00:24:57.000]  與蒙召的恩相稱的品德
[00:24:57.000 --> 00:24:59.000]  去完成上帝給他們
[00:24:59.000 --> 00:25:01.000]  和給我們的使命
[00:25:01.000 --> 00:25:06.000]  這個就是聖經中很典範的例子
[00:25:06.000 --> 00:25:08.000]  從聖經彼得保羅
[00:25:08.000 --> 00:25:11.000]  在舊約瑟他們的生命的記載裡面
[00:25:11.000 --> 00:25:13.000]  我們可以學習到
[00:25:13.000 --> 00:25:15.000]  有更深
[00:25:15.000 --> 00:25:21.000]  什麼叫做完全的遙述各個方面
[00:25:21.000 --> 00:25:27.000]  最近我在這方面有更深的體會
[00:25:27.000 --> 00:25:29.000]  首先我講十點
[00:25:29.000 --> 00:25:34.000]  完全的遙述首先不是什麼
[00:25:34.000 --> 00:25:36.000]  第一點
[00:25:36.000 --> 00:25:42.000]  完全的遙述不代表認同對方所作所為
[00:25:42.000 --> 00:25:44.000]  我們沒有認同
[00:25:44.000 --> 00:25:49.000]  完全的遙述不是替人所作所為找藉口
[00:25:49.000 --> 00:25:50.000]  第三點
[00:25:50.000 --> 00:25:54.000]  完全的遙述不是將人的所作所為合理化
[00:25:54.000 --> 00:25:55.000]  第四點
[00:25:55.000 --> 00:25:59.000]  完全的遙述不是免於刑責
[00:25:59.000 --> 00:26:01.000]  完全的遙述不等於
[00:26:01.000 --> 00:26:04.000]  首先要兩方面要和好
[00:26:04.000 --> 00:26:07.000]  作為開始
[00:26:07.000 --> 00:26:08.000]  第六點
[00:26:08.000 --> 00:26:12.000]  完全的遙述不是否認對方所作所為
[00:26:12.000 --> 00:26:18.000]  完全的遙述不是對曾發生的事視而不見
[00:26:18.000 --> 00:26:19.000]  第八點
[00:26:19.000 --> 00:26:25.000]  完全的遙述不是忘記
[00:26:25.000 --> 00:26:26.000]  第九點
[00:26:26.000 --> 00:26:31.000]  完全的遙述並非拒絕正視罪惡和過錯
[00:26:31.000 --> 00:26:35.000]  完全的遙述並非假裝沒有受傷
[00:26:35.000 --> 00:26:41.000]  這是第十點
[00:26:41.000 --> 00:26:44.000]  我比較點題去提出
[00:26:44.000 --> 00:26:45.000]  這十點
[00:26:45.000 --> 00:26:49.000]  完全的遙述不是甚麼
[00:26:49.000 --> 00:26:50.000]  正面來說
[00:26:50.000 --> 00:26:52.000]  我會再去回應剛才那十點的時候
[00:26:52.000 --> 00:26:53.000]  正面去看
[00:26:53.000 --> 00:26:56.000]  完全的遙述是甚麼呢
[00:26:56.000 --> 00:26:58.000]  是一個選擇
[00:26:58.000 --> 00:26:59.000]  它不是一個情緒
[00:26:59.000 --> 00:27:02.000]  至少開始不是
[00:27:02.000 --> 00:27:06.000]  它是一個從意志而產生的行動
[00:27:06.000 --> 00:27:10.000]  首先第一點
[00:27:10.000 --> 00:27:11.000]  了解事實
[00:27:11.000 --> 00:27:14.000]  但是它自己選擇遙述
[00:27:14.000 --> 00:27:15.000]  要做到完全的遙述
[00:27:15.000 --> 00:27:19.000]  我們必須實實在在去接受所發生的事實
[00:27:19.000 --> 00:27:24.000]  不否認也不掩飾任何的真相
[00:27:24.000 --> 00:27:25.000]  第二點
[00:27:25.000 --> 00:27:27.000]  選擇不記仇
[00:27:27.000 --> 00:27:29.000]  臨時十三章十五節說得好
[00:27:29.000 --> 00:27:31.000]  愛是不計算人的惡
[00:27:31.000 --> 00:27:34.000]  完全的遙述是選擇將過去所有的舊仗
[00:27:34.000 --> 00:27:40.000]  或者一切的新仇舊恨全部註銷
[00:27:40.000 --> 00:27:41.000]  第三點
[00:27:41.000 --> 00:27:43.000]  拒絕懲罰
[00:27:43.000 --> 00:27:48.000]  人心中如果藏起希望對方遭受到懲罰報應的念頭
[00:27:48.000 --> 00:27:52.000]  好像有時候我們想就坐他的時候
[00:27:52.000 --> 00:27:57.000]  但最終我們失去的就是聖靈的恩高
[00:27:57.000 --> 00:27:59.000]  聖靈的充滿
[00:27:59.000 --> 00:28:00.000]  第四點
[00:28:00.000 --> 00:28:02.000]  不宣揚不理對方的閒言閒語
[00:28:02.000 --> 00:28:04.000]  任何真誠的遙述對方
[00:28:04.000 --> 00:28:08.000]  絕對不會到處去散播不理對方的閒言閒語
[00:28:08.000 --> 00:28:11.000]  或者打擊對方的心態
[00:28:11.000 --> 00:28:16.000]  去訴說自己遭受傷害的一些種種的情況的時候
[00:28:16.000 --> 00:28:18.000]  其實是一種懲罰對方的行為
[00:28:18.000 --> 00:28:24.000]  第五點
[00:28:24.000 --> 00:28:25.000]  全憐憫一心
[00:28:25.000 --> 00:28:27.000]  馬拉福音五章七節
[00:28:27.000 --> 00:28:29.000]  憐恤的人是人有福的
[00:28:29.000 --> 00:28:31.000]  因為他們別忘憐恤
[00:28:31.000 --> 00:28:35.000]  執行懲罰是上帝專屬的權柄
[00:28:35.000 --> 00:28:38.000]  人完全是沒有這個權利的
[00:28:38.000 --> 00:28:42.000]  因此
[00:28:42.000 --> 00:28:44.000]  當我們流露慈悲憐憫
[00:28:44.000 --> 00:28:48.000]  就是收回對傷害者公平的懲罰
[00:28:48.000 --> 00:28:52.000]  而這種行為可算是聖潔的範疇裡面
[00:28:52.000 --> 00:28:56.000]  第六
[00:28:56.000 --> 00:28:57.000]  仁慈寬厚
[00:28:57.000 --> 00:29:04.000]  仁慈寬厚的人原本可以對傷害他的人
[00:29:04.000 --> 00:29:06.000]  冒犯他的人
[00:29:06.000 --> 00:29:09.000]  大家答罰
[00:29:09.000 --> 00:29:11.000]  但卻是選擇沉默不語
[00:29:11.000 --> 00:29:14.000]  顯出你的寬厚仁慈
[00:29:14.000 --> 00:29:16.000]  第七點
[00:29:16.000 --> 00:29:17.000]  內心的遙述
[00:29:17.000 --> 00:29:20.000]  完全的遙述是發自內心的
[00:29:20.000 --> 00:29:21.000]  否則是沒有意義的
[00:29:21.000 --> 00:29:23.000]  口講是沒有用的
[00:29:27.000 --> 00:29:29.000]  為甚麼呢
[00:29:29.000 --> 00:29:32.000]  因為心裡所充滿的口就說出來
[00:29:32.000 --> 00:29:34.000]  剛才口講是沒有用的
[00:29:34.000 --> 00:29:39.000]  只是在表面講出來的時候是沒有用的
[00:29:39.000 --> 00:29:43.000]  因為如果不是心裡面真誠去寬恕
[00:29:43.000 --> 00:29:45.000]  遙述對方所造成的傷害的時候
[00:29:45.000 --> 00:29:46.000]  總有一天
[00:29:46.000 --> 00:29:50.000]  你在嘴裡面會再講出怨懟的話
[00:29:50.000 --> 00:29:52.000]  這是遲早的事
[00:29:55.000 --> 00:29:58.000]  完全的遙述不需要一定
[00:29:58.000 --> 00:30:00.000]  首先跟對方恢復和好的關係
[00:30:00.000 --> 00:30:04.000]  只要我們知道自己已經從內心深處遙述對方的時候
[00:30:04.000 --> 00:30:06.000]  至於對方是否願意跟我們和好
[00:30:06.000 --> 00:30:09.000]  這個都不重要
[00:30:09.000 --> 00:30:15.000]  這個是在神裡面帶領的工作
[00:30:15.000 --> 00:30:16.000]  第八點
[00:30:16.000 --> 00:30:21.000]  不再深懷怨恨和苦毒
[00:30:21.000 --> 00:30:24.000]  苦毒是一種深藏內心的怨恨
[00:30:24.000 --> 00:30:31.000]  是不斷希望報復的強烈慾望
[00:30:31.000 --> 00:30:35.000]  在聖靈擔憂的事情裡面
[00:30:35.000 --> 00:30:37.000]  苦毒是排在前列的
[00:30:37.000 --> 00:30:43.000]  在以弗所書四章三十一節裡面提到
[00:30:43.000 --> 00:30:48.000]  我們沒有必要去努力去離開苦毒
[00:30:48.000 --> 00:30:51.000]  不遙述這一份的心態
[00:30:51.000 --> 00:30:55.000]  否則任何去遙述人的嘗試都會決定失敗
[00:30:55.000 --> 00:30:57.000]  因為當苦毒消散的時候
[00:30:57.000 --> 00:31:00.000]  聖靈才能夠在人的生命裡面自由運行
[00:31:00.000 --> 00:31:02.000]  我們才能夠開始慢慢轉變
[00:31:02.000 --> 00:31:08.000]  逐漸生出像耶穌這種的性情
[00:31:08.000 --> 00:31:12.000]  第九點
[00:31:12.000 --> 00:31:14.000]  這裡很有趣
[00:31:14.000 --> 00:31:16.000]  我們要原諒上帝
[00:31:16.000 --> 00:31:19.000]  為什麼叫原諒上帝
[00:31:19.000 --> 00:31:22.000]  我們所有的苦毒怨恨
[00:31:22.000 --> 00:31:25.000]  若追根究底其實是出於對上帝的怨恨
[00:31:25.000 --> 00:31:27.000]  真相就是說我們的苦毒怨恨
[00:31:27.000 --> 00:31:30.000]  經常是針對上帝的不公而發出的
[00:31:30.000 --> 00:31:32.000]  因為這種感覺我們深信
[00:31:32.000 --> 00:31:34.000]  為什麼全靈的上帝
[00:31:34.000 --> 00:31:37.000]  全知的上帝不能夠阻止這些悲劇和傷害
[00:31:37.000 --> 00:31:40.000]  容許這些不好的事情發生在我的身上
[00:31:40.000 --> 00:31:47.000]  深懷怨恨
[00:31:47.000 --> 00:31:51.000]  但是如果我們耐心
[00:31:51.000 --> 00:31:53.000]  等待上帝美善的旨意成就的時候
[00:31:53.000 --> 00:31:55.000]  時候一到
[00:31:55.000 --> 00:31:57.000]  上帝的應許
[00:31:57.000 --> 00:32:03.000]  是有清清楚楚的保證
[00:32:03.000 --> 00:32:08.000]  就會能夠看到神上帝奇妙的作為
[00:32:08.000 --> 00:32:14.000]  耶穌基督上十字架豈不是一個很好的保證
[00:32:18.000 --> 00:32:21.000]  其實上帝從一開始他不會有錯
[00:32:21.000 --> 00:32:23.000]  從逆轉的角度來看
[00:32:23.000 --> 00:32:25.000]  我們覺得他不公平
[00:32:25.000 --> 00:32:29.000]  好像情緒背後我們看不到真相
[00:32:29.000 --> 00:32:33.000]  但是如果我們好好去
[00:32:33.000 --> 00:32:36.000]  在日子裡面
[00:32:36.000 --> 00:32:38.000]  耐心等候
[00:32:38.000 --> 00:32:43.000]  我們必能夠去除去對上帝的怨恨
[00:32:43.000 --> 00:32:49.000]  去實際上不是原諒上帝
[00:32:49.000 --> 00:32:54.000]  去明白上帝的那份心
[00:32:54.000 --> 00:32:58.000]  在這十點
[00:32:58.000 --> 00:33:00.000]  最後才回到自己
[00:33:00.000 --> 00:33:01.000]  去饒恕自己
[00:33:01.000 --> 00:33:02.000]  完全去饒恕
[00:33:02.000 --> 00:33:04.000]  包括徹底的原諒別人
[00:33:04.000 --> 00:33:06.000]  和原諒自己
[00:33:06.000 --> 00:33:09.000]  不肯原諒自己和不肯饒恕別人
[00:33:09.000 --> 00:33:11.000]  幾乎是犯同一樣的錯
[00:33:14.000 --> 00:33:16.000]  因為上帝同樣是愛每一個人
[00:33:16.000 --> 00:33:20.000]  他不喜歡我們對別人懷怨
[00:33:20.000 --> 00:33:22.000]  同時也不想我們自己恨自己
[00:33:22.000 --> 00:33:28.000]  所以完全的饒恕
[00:33:28.000 --> 00:33:30.000]  是一種選擇
[00:33:30.000 --> 00:33:32.000]  它不是一種情緒
[00:33:32.000 --> 00:33:34.000]  是在聖靈的引導之下
[00:33:34.000 --> 00:33:37.000]  從意志學習上去產生的行動
[00:33:44.000 --> 00:33:46.000]  到今天的結語
[00:33:46.000 --> 00:33:50.000]  我分享完這三個大綱的三點之後
[00:33:50.000 --> 00:33:52.000]  我再回到剛才我提到
[00:33:52.000 --> 00:33:56.000]  已不所思的中心思想
[00:33:56.000 --> 00:34:00.000]  是耶穌基督要把這個分裂的世界
[00:34:00.000 --> 00:34:04.000]  迷失的世界
[00:34:04.000 --> 00:34:07.000]  再一次帶回去走向合而為一的道路
[00:34:07.000 --> 00:34:09.000]  這個道路就是相信基督
[00:34:09.000 --> 00:34:10.000]  學學基督
[00:34:10.000 --> 00:34:13.000]  而教會的時工是向世界宣揚這個訊息
[00:34:13.000 --> 00:34:22.000]  如果教會要執行上帝給我們的使命的時候
[00:34:22.000 --> 00:34:27.000]  教會的肢體必須有與蒙召的恩相稱的品德
[00:34:27.000 --> 00:34:32.000]  今年教會的門訓時光和主題
[00:34:32.000 --> 00:34:36.000]  實際上就是基督教授的工作
[00:34:36.000 --> 00:34:38.000]  QC Quality Control
[00:34:38.000 --> 00:34:42.000]  是不斷去優化信徒的品格德行
[00:34:42.000 --> 00:34:47.000]  用聖經的一些術語就是誠誠
[00:34:47.000 --> 00:34:51.000]  由相信耶穌基督的完全的饒恕
[00:34:51.000 --> 00:34:55.000]  向耶穌基督完全的饒恕開始
[00:34:55.000 --> 00:34:57.000]  在聖靈的引導之下
[00:34:57.000 --> 00:35:01.000]  從意志而產生大使命的行動
[00:35:01.000 --> 00:35:06.000]  求主幫助我們
[00:35:08.000 --> 00:35:09.000]  我們低頭祈禱
[00:35:09.000 --> 00:35:18.000]  感謝主給我們的話語
[00:35:18.000 --> 00:35:20.000]  也感謝主給我們的英許
[00:35:20.000 --> 00:35:24.000]  求主幫助主的弟兄姊妹
[00:35:24.000 --> 00:35:27.000]  在聖靈的引導和幫助下
[00:35:27.000 --> 00:35:30.000]  能夠相信
[00:35:30.000 --> 00:35:34.000]  接受耶穌基督這份完全的饒恕
[00:35:34.000 --> 00:35:39.000]  一生學校耶穌基督這份完全的饒恕
[00:35:39.000 --> 00:35:42.000]  我叫我們
[00:35:42.000 --> 00:35:45.000]  有與蒙召的恩相稱的品德
[00:35:45.000 --> 00:35:48.000]  去侍奉主見眾見證主
[00:35:48.000 --> 00:35:53.000]  完成主給我們的使命
[00:35:53.000 --> 00:35:57.000]  禱告感恩奉主名求
[00:35:57.000 --> 00:35:59.000]  阿門
