
[00:00:00.000 --> 00:00:02.440]  今天講第幾個醒 第三個醒
[00:18:54.840 --> 00:18:56.840]  如何幫助我們
[00:18:56.840 --> 00:18:58.840]  有一件事很實在
[00:18:58.840 --> 00:18:59.840]  就是說
[00:18:59.840 --> 00:19:01.840]  信念是上帝給的
[00:19:01.840 --> 00:19:02.840]  但同一時間
[00:19:02.840 --> 00:19:04.840]  我們需要實踐這個信念
[00:19:04.840 --> 00:19:05.840]  同意嗎
[00:19:05.840 --> 00:19:07.840]  你要操練
[00:19:07.840 --> 00:19:08.840]  操練甚麼呢
[00:19:08.840 --> 00:19:10.840]  當我們有了這個系統之後
[00:19:10.840 --> 00:19:12.840]  我們需要去操練
[00:19:12.840 --> 00:19:14.840]  神很有趣
[00:19:14.840 --> 00:19:17.840]  上帝不喜歡「spoon feed」我們
[00:19:17.840 --> 00:19:18.840]  所以你今天坐在這裡
[00:19:18.840 --> 00:19:20.840]  我不斷地跟你講話
[00:19:20.840 --> 00:19:21.840]  講完之後
[00:19:21.840 --> 00:19:22.840]  你要回應
[00:19:22.840 --> 00:19:24.840]  上帝不只是「spoon feed」我們
[00:19:24.840 --> 00:19:25.840]  只是叫我們靠近手
[00:19:25.840 --> 00:19:26.840]  在這裡聽
[00:19:26.840 --> 00:19:27.840]  挺好聽
[00:19:27.840 --> 00:19:29.840]  這個傳道人講這段話
[00:19:29.840 --> 00:19:30.840]  那個牧師講這段話
[00:19:30.840 --> 00:19:32.840]  挺好聽
[00:19:32.840 --> 00:19:34.840]  上帝要我們成長
[00:19:34.840 --> 00:19:37.840]  成長其中一個最重要的地方
[00:19:37.840 --> 00:19:38.840]  就是說
[00:19:38.840 --> 00:19:40.840]  你要付出
[00:19:40.840 --> 00:19:43.840]  你的生命才會一步一步地成長
[00:19:43.840 --> 00:19:45.840]  你要建立你自己有一個
[00:19:45.840 --> 00:19:47.840]  屬靈的生命
[00:19:47.840 --> 00:19:49.840]  防禦系統給你
[00:19:49.840 --> 00:19:50.840]  如果你只是坐在這裡
[00:19:50.840 --> 00:19:52.840]  你永遠都不會成長
[00:19:52.840 --> 00:19:54.840]  經文講得很清楚
[00:19:54.840 --> 00:19:56.840]  經文教我們如何學習
[00:19:56.840 --> 00:19:59.840]  他說不可以作邪惡的工具
[00:19:59.840 --> 00:20:02.840]  相反你要把自己奉獻給神
[00:20:02.840 --> 00:20:04.840]  作為公義的器皿
[00:20:04.840 --> 00:20:06.840]  要把自己獻給神
[00:20:06.840 --> 00:20:08.840]  作為一個公義的器皿
[00:20:08.840 --> 00:20:12.840]  即是在講什麼呢
[00:20:12.840 --> 00:20:14.840]  其實我們這個身體
[00:20:14.840 --> 00:20:16.840]  每天都在犯罪的時候
[00:20:16.840 --> 00:20:18.840]  我們的身體就在用罪
[00:20:18.840 --> 00:20:20.840]  在用我們
[00:20:20.840 --> 00:20:22.840]  但是他說你不要這樣做
[00:20:22.840 --> 00:20:24.840]  你首先要把你的身體給神
[00:20:24.840 --> 00:20:27.840]  用一個公義的器皿
[00:20:27.840 --> 00:20:28.840]  聖經這樣講的
[00:20:28.840 --> 00:20:31.840]  他說你的身體好像一個聖靈的電
[00:20:31.840 --> 00:20:33.840]  裡面應該裝什麼
[00:20:33.840 --> 00:20:35.840]  究竟裡面裝什麼呢
[00:20:35.840 --> 00:20:38.840]  當我們作罪的奴僕的時候
[00:20:38.840 --> 00:20:39.840]  我們就是死
[00:20:39.840 --> 00:20:42.840]  當我們奉從神的時候
[00:20:42.840 --> 00:20:43.840]  服從神的時候
[00:20:43.840 --> 00:20:44.840]  我們就是活
[00:20:44.840 --> 00:20:47.840]  即是說人如果你不選神
[00:20:47.840 --> 00:20:50.840]  你的結果是什麼
[00:20:50.840 --> 00:20:53.840]  你就會被罪去選你
[00:20:53.840 --> 00:20:56.840]  其實人有沒有得選
[00:20:56.840 --> 00:20:58.840]  你想清楚
[00:20:58.840 --> 00:21:00.840]  你不選神
[00:21:00.840 --> 00:21:02.840]  他講得很清楚
[00:21:02.840 --> 00:21:03.840]  保羅
[00:21:03.840 --> 00:21:05.840]  你不選神
[00:21:05.840 --> 00:21:07.840]  罪就選你
[00:21:07.840 --> 00:21:09.840]  所以每一天
[00:21:09.840 --> 00:21:12.840]  只要你不是在神的步驟的時候
[00:21:12.840 --> 00:21:14.840]  你就已經中了罪的詭計
[00:21:14.840 --> 00:21:16.840]  你踩進了裡面
[00:21:16.840 --> 00:21:18.840]  這個意思就是這樣
[00:21:18.840 --> 00:21:20.840]  出路是什麼
[00:21:20.840 --> 00:21:22.840]  出路就是
[00:21:22.840 --> 00:21:24.840]  我們只能夠馴服在神裡面
[00:21:24.840 --> 00:21:26.840]  才有出路
[00:21:28.840 --> 00:21:30.840]  你也想停一停
[00:21:30.840 --> 00:21:32.840]  可能講了很多東西
[00:21:32.840 --> 00:21:34.840]  剛才同死同葬同復活
[00:21:34.840 --> 00:21:36.840]  每個人都容易明白
[00:21:36.840 --> 00:21:38.840]  但究竟William你在講什麼
[00:21:38.840 --> 00:21:40.840]  你叫我們選擇
[00:21:40.840 --> 00:21:41.840]  又叫我們死
[00:21:41.840 --> 00:21:42.840]  你選擇我沒事
[00:21:42.840 --> 00:21:43.840]  我OK
[00:21:43.840 --> 00:21:44.840]  我站在這裡
[00:21:44.840 --> 00:21:45.840]  我坐在這裡
[00:21:45.840 --> 00:21:47.840]  我喜歡做什麼就做什麼
[00:21:47.840 --> 00:21:49.840]  沒有人看到我做什麼
[00:21:49.840 --> 00:21:54.840]  上帝講我們的心靈裡面
[00:21:54.840 --> 00:21:55.840]  有一樣東西就是
[00:21:55.840 --> 00:21:56.840]  如果我們不選上帝
[00:21:56.840 --> 00:21:57.840]  我們就是被罪選
[00:21:57.840 --> 00:21:59.840]  原來我們每一天
[00:21:59.840 --> 00:22:00.840]  一個基督徒
[00:22:00.840 --> 00:22:02.840]  要學習去選擇
[00:22:02.840 --> 00:22:04.840]  每一樣東西我們都在選擇
[00:22:04.840 --> 00:22:05.840]  每一天每一刻
[00:22:05.840 --> 00:22:07.840]  我們都在選擇
[00:22:07.840 --> 00:22:09.840]  選擇什麼呢
[00:22:09.840 --> 00:22:12.840]  其實你是選擇你自己喜歡做的事
[00:22:12.840 --> 00:22:16.840]  還是選擇上帝喜悅的事
[00:22:16.840 --> 00:22:19.840]  上帝擺一樣東西在這裡
[00:22:19.840 --> 00:22:20.840]  你選擇它
[00:22:20.840 --> 00:22:21.840]  還是選擇你自己
[00:22:21.840 --> 00:22:23.840]  你每一天都在選擇
[00:22:23.840 --> 00:22:25.840]  那我問一個模特兒答案是什麼
[00:22:28.840 --> 00:22:29.840]  選擇上帝
[00:22:29.840 --> 00:22:31.840]  這個模特兒答案
[00:22:31.840 --> 00:22:33.840]  懂得回答
[00:22:33.840 --> 00:22:35.840]  但是做不做得到
[00:22:35.840 --> 00:22:36.840]  很難
[00:22:36.840 --> 00:22:38.840]  最吊詭的地方就是這裡
[00:22:38.840 --> 00:22:41.840]  怎樣才能夠自動自願
[00:22:41.840 --> 00:22:43.840]  能夠有一個能力
[00:22:43.840 --> 00:22:45.840]  去選擇上帝的事
[00:22:45.840 --> 00:22:48.840]  誰覺得自己很自動
[00:22:48.840 --> 00:22:50.840]  就選擇自己喜歡做的事
[00:22:50.840 --> 00:22:55.840]  誰覺得自己很自動
[00:22:55.840 --> 00:22:58.840]  就自動選擇上帝的事
[00:22:58.840 --> 00:22:59.840]  不會吧
[00:22:59.840 --> 00:23:00.840]  大家都知道
[00:23:00.840 --> 00:23:01.840]  所以吊詭的地方就是這裡
[00:23:01.840 --> 00:23:03.840]  怎樣操練到自己
[00:23:03.840 --> 00:23:06.840]  能夠成為自動自願的能力
[00:23:06.840 --> 00:23:09.840]  去選擇上帝
[00:23:09.840 --> 00:23:11.840]  我相信大家都有同感
[00:23:11.840 --> 00:23:13.840]  我亭然好像以往一樣
[00:23:13.840 --> 00:23:14.840]  其實我信了耶穌之後
[00:23:14.840 --> 00:23:15.840]  我都喜歡選擇
[00:23:15.840 --> 00:23:18.840]  那究竟我是一個什麼基督徒
[00:23:18.840 --> 00:23:19.840]  每一次斯坦來到
[00:23:19.840 --> 00:23:22.840]  我不是自動去不做
[00:23:22.840 --> 00:23:26.840]  我是不由自主地去做
[00:23:26.840 --> 00:23:29.840]  這就是我們的矛盾
[00:23:29.840 --> 00:23:32.840]  很失望吧
[00:23:32.840 --> 00:23:33.840]  可能你說
[00:23:33.840 --> 00:23:34.840]  我暫時還未失望
[00:23:34.840 --> 00:23:38.840]  但我希望基督徒去到一個交匯點
[00:23:38.840 --> 00:23:40.840]  就是我開始失望自己
[00:23:40.840 --> 00:23:42.840]  為什麼我做不到神
[00:23:42.840 --> 00:23:44.840]  那樣東西
[00:23:44.840 --> 00:23:46.840]  你看看一段經文
[00:23:46.840 --> 00:23:47.840]  我不知道有沒有打出來
[00:23:47.840 --> 00:23:49.840]  雅各書這裡
[00:23:49.840 --> 00:23:52.840]  仍然沒有能力怎樣辦呢
[00:23:52.840 --> 00:23:53.840]  很失望
[00:23:53.840 --> 00:23:54.840]  聖經這樣說
[00:23:54.840 --> 00:23:55.840]  你看聖經
[00:23:55.840 --> 00:23:57.840]  你就會明白上帝的心意
[00:23:57.840 --> 00:23:58.840]  你們要順服神
[00:23:58.840 --> 00:24:01.840]  要抗拒魔鬼
[00:24:01.840 --> 00:24:02.840]  很明顯
[00:24:02.840 --> 00:24:03.840]  順服神
[00:24:03.840 --> 00:24:04.840]  抗拒魔鬼
[00:24:04.840 --> 00:24:08.840]  魔鬼就會逃避
[00:24:08.840 --> 00:24:10.840]  然後你順服神
[00:24:10.840 --> 00:24:12.840]  魔鬼就走了
[00:24:12.840 --> 00:24:14.840]  是一個即時發生的事
[00:24:14.840 --> 00:24:16.840]  你們要親近神
[00:24:16.840 --> 00:24:18.840]  神就親近你
[00:24:18.840 --> 00:24:20.840]  你要在主的面前謙卑
[00:24:20.840 --> 00:24:22.840]  祂就提升你們
[00:24:22.840 --> 00:24:25.840]  拿不到那個竅門
[00:24:25.840 --> 00:24:27.840]  你不斷去練習什麼呢
[00:24:27.840 --> 00:24:30.840]  練習去親近上帝
[00:24:30.840 --> 00:24:33.840]  練習去順服神
[00:24:33.840 --> 00:24:34.840]  神就親近你
[00:24:34.840 --> 00:24:36.840]  魔鬼就會走
[00:24:36.840 --> 00:24:38.840]  而且神會提升你有一種能力
[00:24:38.840 --> 00:24:40.840]  雅各書給了我們一個承諾
[00:24:40.840 --> 00:24:42.840]  我們可以做得到
[00:24:42.840 --> 00:24:44.840]  所以他在說什麼呢
[00:24:44.840 --> 00:24:45.840]  我們的焦點
[00:24:45.840 --> 00:24:49.840]  不要放在自己那種失敗的裡面
[00:24:49.840 --> 00:24:52.840]  我們的焦點要放在這個全能的神上面
[00:24:52.840 --> 00:24:53.840]  只要我的眼睛
[00:24:53.840 --> 00:24:55.840]  我的心思想他的時候
[00:24:55.840 --> 00:24:58.840]  他就將我帶離開那個
[00:24:58.840 --> 00:25:03.840]  邪惡的環境裡面
[00:25:03.840 --> 00:25:04.840]  換句話說
[00:25:04.840 --> 00:25:05.840]  只要我們相信神的能力
[00:25:05.840 --> 00:25:09.840]  同意上帝的能力的話
[00:25:09.840 --> 00:25:14.840]  我們就能夠給神去幫助我們脫離那個環境裡面
[00:25:14.840 --> 00:25:17.840]  做到自己想做的
[00:25:17.840 --> 00:25:19.840]  讓神去做其他的事
[00:25:19.840 --> 00:25:20.840]  英文就這樣說
[00:25:20.840 --> 00:25:22.840]  Do your best
[00:25:22.840 --> 00:25:24.840]  God will do the rest
[00:25:24.840 --> 00:25:26.840]  有些事你可以做到的
[00:25:26.840 --> 00:25:28.840]  你可以選擇去做
[00:25:28.840 --> 00:25:30.840]  有些事你可以選擇去做
[00:25:30.840 --> 00:25:34.840]  你可以選擇相信上帝的能力
[00:25:34.840 --> 00:25:38.840]  你可以選擇同意上帝的真理
[00:25:38.840 --> 00:25:41.840]  你可以選擇離開
[00:25:41.840 --> 00:25:47.840]  當你去選擇這些神喜悅的事的時候
[00:25:47.840 --> 00:25:50.840]  那個罪帶你進去陷阱的能力
[00:25:50.840 --> 00:25:51.840]  自然就會走開
[00:25:51.840 --> 00:25:56.840]  這個就是經文的promise
[00:25:56.840 --> 00:25:57.840]  來到這裡
[00:25:57.840 --> 00:26:00.840]  我還是不明白你說什麼
[00:26:00.840 --> 00:26:03.840]  我還是不覺得我自己可以做得到
[00:26:03.840 --> 00:26:05.840]  這裡說到一件事
[00:26:05.840 --> 00:26:07.840]  我解了很多的經文
[00:26:07.840 --> 00:26:08.840]  聖經說了很多
[00:26:08.840 --> 00:26:11.840]  神是可以幫你做到
[00:26:11.840 --> 00:26:12.840]  神是有能力幫你做到
[00:26:12.840 --> 00:26:15.840]  但是我們需要有一個信心的測試
[00:26:15.840 --> 00:26:18.840]  信不信一個
[00:26:18.840 --> 00:26:20.840]  行不行
[00:26:20.840 --> 00:26:22.840]  耶穌死和復活這個預防系統
[00:26:22.840 --> 00:26:25.840]  是不是真的可以可靠
[00:26:25.840 --> 00:26:28.840]  又看一段經文
[00:26:28.840 --> 00:26:29.840]  看到一個promise
[00:26:29.840 --> 00:26:32.840]  基督的愛
[00:26:32.840 --> 00:26:38.840]  神連自己的兒子都不顧惜把你和萬物
[00:26:38.840 --> 00:26:41.840]  把他和萬物白白賜給我們
[00:26:41.840 --> 00:26:45.840]  誰還能定我們的罪
[00:26:45.840 --> 00:26:48.840]  神願意把自己的兒子釘在十字架上
[00:26:48.840 --> 00:26:49.840]  為了你的罪死
[00:26:49.840 --> 00:26:51.840]  他做了第一個promise
[00:26:51.840 --> 00:26:53.840]  耶穌基督的死復活
[00:26:53.840 --> 00:26:55.840]  現在正在神的右邊
[00:26:55.840 --> 00:26:57.840]  替我們向神祈求
[00:26:57.840 --> 00:26:59.840]  你不要犯罪
[00:26:59.840 --> 00:27:00.840]  你不要犯罪
[00:27:00.840 --> 00:27:02.840]  他死了取了你的罪
[00:27:02.840 --> 00:27:03.840]  第二
[00:27:03.840 --> 00:27:05.840]  他向你祈求你不要犯罪
[00:27:05.840 --> 00:27:09.840]  誰能使我們和基督的愛去隔絕
[00:27:09.840 --> 00:27:14.840]  這是一種出自源自神對我們一種的愛
[00:27:14.840 --> 00:27:16.840]  難道是患難嗎
[00:27:16.840 --> 00:27:17.840]  是困苦嗎
[00:27:17.840 --> 00:27:18.840]  是逼白嗎
[00:27:18.840 --> 00:27:19.840]  是飢餓嗎
[00:27:19.840 --> 00:27:20.840]  貧窮嗎
[00:27:20.840 --> 00:27:21.840]  危險嗎
[00:27:21.840 --> 00:27:22.840]  刀劍嗎
[00:27:22.840 --> 00:27:23.840]  是高天
[00:27:23.840 --> 00:27:24.840]  是深淵
[00:27:24.840 --> 00:27:27.840]  在整個被造的萬物之中
[00:27:27.840 --> 00:27:31.840]  沒有任何一件事能夠將我們和神之間
[00:27:31.840 --> 00:27:35.840]  藉著耶穌基督的愛
[00:27:35.840 --> 00:27:38.840]  將我們隔絕
[00:27:38.840 --> 00:27:42.840]  深深能夠令我們願意走神的那條路
[00:27:42.840 --> 00:27:45.840]  就是到今天問自己
[00:27:45.840 --> 00:27:49.840]  覺不覺得神是愛我
[00:27:49.840 --> 00:27:51.840]  保羅說了一大堆廢話
[00:27:51.840 --> 00:27:56.840]  正如我剛才說了一大堆廢話之後
[00:27:56.840 --> 00:27:59.840]  你不斷犯罪你應該嗎
[00:27:59.840 --> 00:28:01.840]  為什麼你不應該
[00:28:01.840 --> 00:28:03.840]  這裡給了一個很深的解釋
[00:28:03.840 --> 00:28:07.840]  是因為神將耶穌基督釘在十字架上
[00:28:07.840 --> 00:28:09.840]  這種愛不能夠將他隔絕
[00:28:09.840 --> 00:28:10.840]  他這樣愛我們
[00:28:10.840 --> 00:28:12.840]  我們應不應該繼續犯罪
[00:28:12.840 --> 00:28:19.840]  你這種動力是來自上帝愛你的
[00:28:19.840 --> 00:28:20.840]  上帝可以做很多事
[00:28:20.840 --> 00:28:22.840]  但是我感受不到他的愛
[00:28:22.840 --> 00:28:24.840]  你仍然會走回以前那條路
[00:28:24.840 --> 00:28:29.840]  所以你一定要幫一個人走回那條路
[00:28:29.840 --> 00:28:31.840]  聖經說這個愛講得很清楚
[00:28:31.840 --> 00:28:34.840]  你明不明白
[00:28:34.840 --> 00:28:38.840]  難不難明
[00:28:38.840 --> 00:28:39.840]  難不難明
[00:28:39.840 --> 00:28:41.840]  耶穌愛我們寫在十字架上難不難明
[00:28:41.840 --> 00:28:43.840]  清不清楚
[00:28:43.840 --> 00:28:45.840]  很清楚吧
[00:28:45.840 --> 00:28:47.840]  但是我要問一個問題
[00:28:47.840 --> 00:28:51.840]  你感不感受到
[00:28:51.840 --> 00:28:54.840]  你經不經歷到
[00:28:54.840 --> 00:28:58.840]  你有沒有實踐過這種愛
[00:28:58.840 --> 00:29:00.840]  不容易
[00:29:00.840 --> 00:29:05.840]  當你要去感受去經歷實踐的時候就不容易
[00:29:05.840 --> 00:29:08.840]  一直以來我在教會做教導的工作
[00:29:08.840 --> 00:29:10.840]  這麼多年我都是主教學
[00:29:10.840 --> 00:29:14.840]  或者做組長做導師一路教
[00:29:14.840 --> 00:29:16.840]  我覺得最難是幫助人
[00:29:16.840 --> 00:29:19.840]  來到一點去經歷上帝的愛
[00:29:19.840 --> 00:29:22.840]  我自己可以有經歷
[00:29:22.840 --> 00:29:25.840]  我自己可以分享我很多的經歷
[00:29:25.840 --> 00:29:27.840]  我自己可以教他那種原則
[00:29:27.840 --> 00:29:29.840]  正如我今天在教你的原則
[00:29:29.840 --> 00:29:31.840]  但是我說最難的就是幫這個人
[00:29:31.840 --> 00:29:35.840]  能夠經歷上帝那種的愛
[00:29:35.840 --> 00:29:38.840]  這件事是最難的
[00:29:38.840 --> 00:29:40.840]  有一次有一個弟兄
[00:29:40.840 --> 00:29:42.840]  分享我的信一主之後
[00:29:42.840 --> 00:29:47.840]  他說我很願意站出來做一個小組裡面的組長
[00:29:47.840 --> 00:29:50.840]  但是他遇到一次失敗
[00:29:50.840 --> 00:29:54.840]  就是當他邀請一些人來小組的時候
[00:29:54.840 --> 00:29:56.840]  這個新朋友來到的時候
[00:29:56.840 --> 00:29:59.840]  一段時間來得很好的很穩定
[00:29:59.840 --> 00:30:03.840]  突然間有一次他再邀請他的時候
[00:30:03.840 --> 00:30:04.840]  這個新朋友跟他說
[00:30:04.840 --> 00:30:07.840]  不好意思我最近都沒有空
[00:30:07.840 --> 00:30:09.840]  我不來了
[00:30:09.840 --> 00:30:10.840]  他很失望
[00:30:10.840 --> 00:30:12.840]  新朋友
[00:30:12.840 --> 00:30:15.840]  新信很想去為神擺上的時候
[00:30:15.840 --> 00:30:18.840]  神要他挫敗
[00:30:18.840 --> 00:30:21.840]  於是乎他很失望很灰心
[00:30:21.840 --> 00:30:22.840]  他跟我說
[00:30:22.840 --> 00:30:24.840]  我聽了之後
[00:30:24.840 --> 00:30:26.840]  我怎樣幫他
[00:30:26.840 --> 00:30:29.840]  難道我抓一個新朋友來
[00:30:29.840 --> 00:30:32.840]  你的朋友邀請你為什麼不去
[00:30:32.840 --> 00:30:34.840]  令他很失望灰心
[00:30:34.840 --> 00:30:35.840]  行不行
[00:30:35.840 --> 00:30:37.840]  他不來就不來
[00:30:37.840 --> 00:30:40.840]  但是這個弟兄怎樣
[00:30:40.840 --> 00:30:41.840]  在這一段裡面
[00:30:41.840 --> 00:30:42.840]  這個階段裡面
[00:30:42.840 --> 00:30:44.840]  怎樣經歷上帝
[00:30:44.840 --> 00:30:47.840]  大家知道在祈禱裡面
[00:30:47.840 --> 00:30:52.840]  祈禱已經給他一個很好的安慰
[00:30:52.840 --> 00:30:53.840]  結果一個星期之後
[00:30:53.840 --> 00:30:55.840]  神向他顯明
[00:30:55.840 --> 00:30:57.840]  一星期之後
[00:30:57.840 --> 00:30:59.840]  居然這個新朋友跟他說
[00:30:59.840 --> 00:31:01.840]  不好意思
[00:31:01.840 --> 00:31:03.840]  上個星期我來不了
[00:31:03.840 --> 00:31:07.840]  我很想念你的小組
[00:31:07.840 --> 00:31:09.840]  於是乎這個弟兄
[00:31:09.840 --> 00:31:13.840]  親自經歷上帝對他的愛
[00:31:13.840 --> 00:31:17.840]  今天我們要打一個基督徒成長是很難
[00:31:17.840 --> 00:31:21.840]  難的地方不是今天你坐著聽我說話
[00:31:21.840 --> 00:31:23.840]  耶穌幾千年前已經說了
[00:31:23.840 --> 00:31:24.840]  保羅也說了
[00:31:24.840 --> 00:31:26.840]  道理不難
[00:31:26.840 --> 00:31:28.840]  但是你有沒有去實踐
[00:31:28.840 --> 00:31:29.840]  當你去實踐的時候
[00:31:29.840 --> 00:31:30.840]  你經不到
[00:31:30.840 --> 00:31:32.840]  傳福音
[00:31:32.840 --> 00:31:33.840]  同樣的
[00:31:33.840 --> 00:31:35.840]  你肯去走
[00:31:35.840 --> 00:31:37.840]  你見到神的實在出現
[00:31:37.840 --> 00:31:40.840]  同死同葬同復活
[00:31:40.840 --> 00:31:42.840]  新生命就是從那裡出來
[00:31:42.840 --> 00:31:47.840]  所以信心不是一個感覺
[00:31:47.840 --> 00:31:48.840]  當你說你要做的時候
[00:31:48.840 --> 00:31:50.840]  你同一時間你的腳要踏出
[00:31:50.840 --> 00:31:53.840]  信心是所望之事的實體
[00:31:53.840 --> 00:31:55.840]  是未見之事的確具
[00:31:55.840 --> 00:31:58.840]  上個星期有機會跟一個新朋友
[00:31:58.840 --> 00:32:00.840]  一個新人信耶穌
[00:32:00.840 --> 00:32:02.840]  去到最後一刻的時候
[00:32:02.840 --> 00:32:04.840]  他說我接受耶穌基督
[00:32:04.840 --> 00:32:05.840]  為我個人救主
[00:32:05.840 --> 00:32:08.840]  願意願意願意
[00:32:08.840 --> 00:32:09.840]  但是當我問他
[00:32:09.840 --> 00:32:11.840]  你信不信耶穌
[00:32:11.840 --> 00:32:14.840]  這樣是兩回事
[00:32:14.840 --> 00:32:15.840]  我不信
[00:32:15.840 --> 00:32:17.840]  這麼奇怪
[00:32:17.840 --> 00:32:18.840]  為什麼你又接受耶穌基督
[00:32:18.840 --> 00:32:19.840]  我願意跟他
[00:32:19.840 --> 00:32:20.840]  但是我不信
[00:32:20.840 --> 00:32:22.840]  原來他信的意思就是說
[00:32:22.840 --> 00:32:24.840]  我還沒經歷到他
[00:32:24.840 --> 00:32:26.840]  我看不到他
[00:32:26.840 --> 00:32:28.840]  我怎樣信他
[00:32:28.840 --> 00:32:30.840]  我到時候就沒得教了
[00:32:30.840 --> 00:32:31.840]  聖經說得很清楚
[00:32:31.840 --> 00:32:34.840]  信是所望之事的實體
[00:32:34.840 --> 00:32:36.840]  未見之事的確具
[00:32:36.840 --> 00:32:39.840]  你看到要信的是什麼
[00:32:39.840 --> 00:32:41.840]  那件事是真的
[00:32:41.840 --> 00:32:43.840]  又不是信
[00:32:43.840 --> 00:32:44.840]  有沒有人一出生
[00:32:44.840 --> 00:32:47.840]  就知道媽媽生你的
[00:32:47.840 --> 00:32:49.840]  你有沒有看過你媽媽生你的
[00:32:49.840 --> 00:32:51.840]  沒有
[00:32:51.840 --> 00:32:52.840]  媽媽說我生你的
[00:32:52.840 --> 00:32:55.840]  你就信她
[00:32:55.840 --> 00:32:59.840]  信原來你每天都會在信裡面
[00:32:59.840 --> 00:33:00.840]  於是我就解釋給你聽
[00:33:00.840 --> 00:33:02.840]  你要走才可以信
[00:33:02.840 --> 00:33:03.840]  我幫不到你
[00:33:03.840 --> 00:33:05.840]  你不信我也沒辦法
[00:33:05.840 --> 00:33:07.840]  但是我告訴你
[00:33:07.840 --> 00:33:09.840]  這個又信,這個又信
[00:33:09.840 --> 00:33:10.840]  走過這條路
[00:33:10.840 --> 00:33:11.840]  你又走過,他又走過
[00:33:11.840 --> 00:33:12.840]  信得過
[00:33:12.840 --> 00:33:13.840]  試不試?
[00:33:13.840 --> 00:33:14.840]  試一下
[00:33:14.840 --> 00:33:16.840]  試一下
[00:33:16.840 --> 00:33:18.840]  所以這個就是信
[00:33:18.840 --> 00:33:20.840]  但當你經歷的時候
[00:33:20.840 --> 00:33:23.840]  你就經歷了這種的成功
[00:33:23.840 --> 00:33:26.840]  你就自然感到上帝的愛
[00:33:26.840 --> 00:33:30.840]  我們的靈命是這樣成長
[00:33:30.840 --> 00:33:32.840]  好了
[00:33:32.840 --> 00:33:33.840]  你可以說
[00:33:33.840 --> 00:33:34.840]  William
[00:33:34.840 --> 00:33:38.840]  你說這些例子很震撼
[00:33:38.840 --> 00:33:39.840]  但是我問
[00:33:39.840 --> 00:33:44.840]  有誰經歷過我剛才說的那個例子
[00:33:44.840 --> 00:33:45.840]  有人經歷過
[00:33:45.840 --> 00:33:46.840]  但不多
[00:33:46.840 --> 00:33:48.840]  不是每個人都舉手
[00:33:48.840 --> 00:33:50.840]  你說不是每個人都舉手
[00:33:50.840 --> 00:33:52.840]  那我怎樣經歷上帝的愛
[00:33:52.840 --> 00:33:54.840]  每天都在經歷上帝的愛
[00:33:54.840 --> 00:33:55.840]  另外一個操練
[00:33:55.840 --> 00:34:02.840]  怎樣操練到我們能夠選擇上帝的愛
[00:34:02.840 --> 00:34:04.840]  最近
[00:34:04.840 --> 00:34:06.840]  我看到一份報告
[00:34:06.840 --> 00:34:07.840]  Dancer Washington
[00:34:07.840 --> 00:34:08.840]  大家認識這個人
[00:34:08.840 --> 00:34:11.840]  拿過金像獎
[00:34:11.840 --> 00:34:13.840]  兩屆的影帝
[00:34:13.840 --> 00:34:15.840]  你喜歡看他演戲嗎
[00:34:15.840 --> 00:34:16.840]  我很喜歡看他演戲
[00:34:16.840 --> 00:34:21.840]  由他年輕到他年長的時候
[00:34:21.840 --> 00:34:22.840]  5月9日
[00:34:22.840 --> 00:34:23.840]  他在Dillard University
[00:34:23.840 --> 00:34:25.840]  對著200個畢業生
[00:34:25.840 --> 00:34:26.840]  在一個演池裡面
[00:34:26.840 --> 00:34:30.840]  我就看到
[00:34:30.840 --> 00:34:32.840]  有人發了一份給我看
[00:34:32.840 --> 00:34:34.840]  我看到很震撼
[00:34:34.840 --> 00:34:37.840]  他說了這番話
[00:34:37.840 --> 00:34:39.840]  或者我讀一次英文
[00:34:39.840 --> 00:34:40.840]  然後我用中文說一次
[00:34:40.840 --> 00:34:42.840]  他說對這些學生說
[00:34:42.840 --> 00:34:47.840]  I pray that you put your slippers way under the bed tonight
[00:34:47.840 --> 00:34:50.840]  So that when you wake up in the morning
[00:34:50.840 --> 00:34:55.840]  You have to get on to your knees to reach them
[00:34:55.840 --> 00:34:57.840]  When you are down there
[00:34:57.840 --> 00:34:58.840]  先不要起來
[00:34:58.840 --> 00:35:00.840]  Say thank you for grace
[00:35:00.840 --> 00:35:02.840]  Thank you for mercy
[00:35:02.840 --> 00:35:04.840]  Thank you for understanding
[00:35:04.840 --> 00:35:06.840]  Thank you for wisdom
[00:35:06.840 --> 00:35:08.840]  Thank you for love
[00:35:08.840 --> 00:35:10.840]  Thank you for kindness
[00:35:10.840 --> 00:35:12.840]  Thank you for humanity
[00:35:12.840 --> 00:35:14.840]  Thank you for peace
[00:35:14.840 --> 00:35:18.840]  Thank you for prosperity
[00:35:18.840 --> 00:35:21.840]  Thank you for in advance
[00:35:21.840 --> 00:35:23.840]  For what is already yours
[00:35:23.840 --> 00:35:26.840]  True desire in the heart of anything good
[00:35:26.840 --> 00:35:28.840]  This is God's proof to you
[00:35:28.840 --> 00:35:29.840]  Sit beforehand
[00:35:29.840 --> 00:35:33.840]  To indicate that is already yours
[00:35:33.840 --> 00:35:35.840]  你今晚睡覺的時候
[00:35:35.840 --> 00:35:37.840]  上床將你的拖鞋
