
[00:00:00.000 --> 00:00:02.560]  各位內賓 珠內弟兄姊妹平安
[00:21:31.160 --> 00:21:35.000]  好像當時的 看回當時的羅馬帝國的時候
[00:21:35.000 --> 00:21:37.240]  羅馬帝國的政府
[00:21:37.240 --> 00:21:40.000]  慢慢就被基督徒
[00:21:40.000 --> 00:21:43.480]  是基督教的福音傳到下去了
[00:21:43.480 --> 00:21:46.920]  我們從保羅所寫的羅馬書
[00:21:46.920 --> 00:21:50.880]  後面的書信 那本書完結的時候
[00:21:50.880 --> 00:21:52.920]  都有感謝的說話
[00:21:52.920 --> 00:21:55.520]  他逐一點名去感謝
[00:21:55.520 --> 00:22:03.400]  當中都提到宮中的貴族
[00:22:03.400 --> 00:22:06.680]  福音就慢慢傳到宮廷裏面
[00:22:06.680 --> 00:22:09.920]  福音就慢慢傳到政府裏面
[00:22:09.920 --> 00:22:12.280]  其實我自己都是一份子
[00:22:12.280 --> 00:22:17.880]  我自己都是在美國政府的聯邦機構工作了17年
[00:22:17.880 --> 00:22:22.560]  我在裡面都見到一些的基督徒
[00:22:22.560 --> 00:22:25.720]  我們都有互相鼓勵的時候
[00:22:25.720 --> 00:22:27.240]  都很感謝神
[00:22:27.240 --> 00:22:31.560]  在這段的期間
[00:22:31.560 --> 00:22:34.640]  我都可以在裏面見證神
[00:22:34.640 --> 00:22:38.360]  為主義做見證
[00:22:38.360 --> 00:22:42.400]  我們繼續看第16節和第17節
[00:22:42.400 --> 00:22:46.240]  第16節和第17節其實是一句來的
[00:22:46.240 --> 00:22:51.160]  因為當中我們見到四個動詞
[00:22:51.160 --> 00:22:56.920]  第16節當中動詞的形態不是一個完整的句子
[00:22:56.920 --> 00:23:00.840]  一開始第16節就說 我們是一個自由人
[00:23:00.840 --> 00:23:02.840]  我們身為一個自由人
[00:23:02.840 --> 00:23:05.840]  因為我們從基督裏面得到自由
[00:23:05.840 --> 00:23:13.280]  從罪中釋放 不再受我們地上的規矩所捆綁我們
[00:23:13.280 --> 00:23:16.400]  因為地上的法律使我們知罪
[00:23:16.400 --> 00:23:19.880]  使我們知罪 結果我們就被捆綁起來
[00:23:19.880 --> 00:23:23.920]  但是主耶穌基督的救恩已經將我們釋放起來
[00:23:23.920 --> 00:23:28.480]  我們不再被這個律法所限制
[00:23:28.480 --> 00:23:30.000]  得到一個自由
[00:23:30.000 --> 00:23:32.840]  因為我們是愛神愛人
[00:23:32.840 --> 00:23:35.960]  就是我們的命令 從中得到自由
[00:23:35.960 --> 00:23:39.760]  但是我們的自由當中不可以濫用
[00:23:39.760 --> 00:23:41.000]  第16節提到說
[00:23:41.000 --> 00:23:44.320]  你們雖是自由的 但不可藉著自由
[00:23:44.320 --> 00:23:51.600]  遮蓋惡毒 不要遮蓋這些罪惡毒的事情
[00:23:51.600 --> 00:23:52.880]  不要遮蓋這些邪惡的東西
[00:23:52.880 --> 00:23:56.440]  不要遮蓋這些惡毒的事情
[00:23:56.440 --> 00:23:59.280]  就是我們剛才提到的情慾
[00:23:59.280 --> 00:24:01.040]  肉體上的情慾的事情
[00:24:01.040 --> 00:24:04.760]  我們不要以為不再受律法限制的話
[00:24:04.760 --> 00:24:08.400]  我們來 耶穌不是廢律法 耶穌這麼說
[00:24:08.400 --> 00:24:10.440]  是要律法使我們知罪
[00:24:10.440 --> 00:24:14.920]  但是我們不可以說 律法不受罪 律法限制
[00:24:14.920 --> 00:24:21.120]  得到自由 而做出一些違背神教導的事情
[00:24:21.120 --> 00:24:25.760]  因為我們同時身為神天國的公民的時候
[00:24:25.760 --> 00:24:31.400]  我們得到自由 同時我們都是神的僕人
[00:24:31.400 --> 00:24:33.440]  所以有個約束在當中
[00:24:33.440 --> 00:24:36.400]  自由當中又是僕人
[00:24:36.400 --> 00:24:39.160]  所以這個是很奇妙的關係
[00:24:39.160 --> 00:24:41.760]  我們自由 如果沒有神
[00:24:41.760 --> 00:24:46.520]  我們不是局限在神的教導之下
[00:24:46.520 --> 00:24:49.720]  我們會任意妄為 會濫用
[00:24:49.720 --> 00:24:52.920]  但是有神 我們身為神的僕人
[00:24:52.920 --> 00:24:56.720]  就將這個自由可以控制起來
[00:24:56.720 --> 00:25:01.440]  結果就是有這個可以榮耀神
[00:25:01.440 --> 00:25:03.920]  這裡提到之後第17節提到句子
[00:25:03.920 --> 00:25:08.560]  這句句子的四個命令式的動詞
[00:25:08.560 --> 00:25:10.400]  第一個命令式的動詞就說
[00:25:10.400 --> 00:25:14.840]  要我們作為天國的公民
[00:25:14.840 --> 00:25:17.720]  自由當中 神的僕人之下
[00:25:17.720 --> 00:25:21.680]  我們要尊敬眾人 是一切的人
[00:25:21.680 --> 00:25:25.440]  是包括信了主和未信主 或者是無道的朋友
[00:25:25.440 --> 00:25:27.360]  我們要有尊重在當中
[00:25:27.360 --> 00:25:30.800]  要尊敬他們 有些respect 要尊重他們
[00:25:30.800 --> 00:25:34.200]  這個是相處之道
[00:25:34.200 --> 00:25:37.360]  接著就說我們在教宗的弟兄姊妹當中
[00:25:37.360 --> 00:25:40.320]  我們要親愛 要主耶穌基督的珍愛
[00:25:40.320 --> 00:25:44.800]  去關懷他們 要愛他們
[00:25:44.800 --> 00:25:47.560]  第三 我們要敬畏神
[00:25:47.560 --> 00:25:50.960]  我們存著感恩的愛 我們要愛神
[00:25:50.960 --> 00:25:53.680]  但當中是要敬畏祂
[00:25:53.680 --> 00:25:55.960]  我們知道神是神的地位
[00:25:55.960 --> 00:25:59.840]  我們要聽從祂的教導 要敬畏神
[00:25:59.840 --> 00:26:03.040]  但是第四個就是尊敬君王
[00:26:03.040 --> 00:26:04.680]  地上的君王 剛才提到
[00:26:04.680 --> 00:26:08.920]  就是當時的羅馬的政權當中的皇帝
[00:26:08.920 --> 00:26:12.720]  和他的手下 尊敬的態度
[00:26:12.720 --> 00:26:15.280]  好像尊敬眾人一樣 其他人一樣
[00:26:15.280 --> 00:26:17.520]  那樣去尊敬君王
[00:26:17.520 --> 00:26:21.880]  但是君王和神是兩回事 是沒得比的
[00:26:21.880 --> 00:26:25.040]  雖然當時的君王是期望
[00:26:25.040 --> 00:26:29.720]  去對這個羅馬帝國的每一個市民去敬拜祂
[00:26:29.720 --> 00:26:34.280]  我們看到很多的像
[00:26:34.280 --> 00:26:36.000]  剛才我們在開頭也看到
[00:26:36.000 --> 00:26:39.800]  他們會招一些像來給人去敬拜祂
[00:26:39.800 --> 00:26:41.880]  知道誰是皇帝
[00:26:41.880 --> 00:26:44.280]  然後在銀錢錢幣上面
[00:26:44.280 --> 00:26:47.160]  有祂的樣子 稱為自己是皇帝
[00:26:47.160 --> 00:26:49.800]  有些是稱為自己是神
[00:26:49.800 --> 00:26:54.080]  會自稱是神的 使別人知道
[00:26:54.080 --> 00:26:57.800]  祈望別人當祂是神來拜
[00:26:57.800 --> 00:26:59.960]  但是我們清楚明白到
[00:26:59.960 --> 00:27:03.160]  基督徒 我們敬畏的只是耶和華神
[00:27:03.160 --> 00:27:07.200]  這裡教導我們有幾樣功課在當中
[00:27:07.200 --> 00:27:08.760]  當我們應用的時候
[00:27:08.760 --> 00:27:11.800]  我們現代的社會 現代的情況
[00:27:11.800 --> 00:27:15.160]  我們真的要尊敬我們每一個眾人
[00:27:15.160 --> 00:27:19.680]  我們真的要關懷 有個關懷的功課在當中
[00:27:19.680 --> 00:27:22.280]  親愛當中的弟兄姊妹
[00:27:22.280 --> 00:27:25.080]  我們要關懷微信主的
[00:27:25.080 --> 00:27:27.680]  關懷事公上面 我有個學習
[00:27:27.680 --> 00:27:30.600]  關懷我們主內弟兄姊妹
[00:27:30.600 --> 00:27:35.920]  我早前就和大家分享 有個福音中心的事公的計劃
[00:27:35.920 --> 00:27:38.120]  我們會不會有福音中心呢?
[00:27:38.120 --> 00:27:40.160]  來在這個社區當中呢?
[00:27:40.160 --> 00:27:43.960]  我們不是做社區服務為原因
[00:27:43.960 --> 00:27:52.240]  我們是關懷這班微信主的朋友的靈魂
[00:27:52.240 --> 00:27:54.960]  我們滿足他們的需要
[00:27:54.960 --> 00:27:59.240]  當中我們要關懷他們的靈魂
[00:27:59.240 --> 00:28:06.560]  他們的靈魂在我們心裏有個重要性在當中
[00:28:06.560 --> 00:28:13.760]  我們看到蘇永志牧師的《新生命新生活》當中
[00:28:13.760 --> 00:28:19.240]  有個社區關懷和福音的教導在當中
[00:28:19.240 --> 00:28:25.640]  我們怎樣看社區的關懷事公和福音的事公呢?
[00:28:25.640 --> 00:28:29.320]  其實是一個搭檔的性質
[00:28:29.320 --> 00:28:32.000]  因為信徒我們參與社會關懷
[00:28:32.000 --> 00:28:35.240]  蘇牧師在書中這樣寫
[00:28:35.240 --> 00:28:40.720]  信徒參與社會關懷乃是出於主的愛、激勵和人的需要
[00:28:40.720 --> 00:28:43.640]  無論關懷的對象是基督徒或者非基督徒
[00:28:43.640 --> 00:28:47.520]  基督徒必須以無條件地關懷他們
[00:28:47.520 --> 00:28:51.640]  都是彼得的教導 無條件地去做
[00:28:51.640 --> 00:28:54.400]  去表達我們基督徒的身份
[00:28:54.400 --> 00:28:58.920]  然而除了關懷人在生活上的福利以外
[00:28:58.920 --> 00:29:01.240]  基督徒有一種更重要的使命
[00:29:01.240 --> 00:29:03.000]  一種更重要的關懷
[00:29:03.000 --> 00:29:04.720]  就是不能夠忽略的
[00:29:04.720 --> 00:29:06.880]  就是關懷他們的靈魂
[00:29:06.880 --> 00:29:09.920]  他們在神與神的關係和他們
[00:29:09.920 --> 00:29:13.720]  生命上是否因悔改相信主而得救
[00:29:13.720 --> 00:29:19.080]  我們關懷我們身邊的人
[00:29:19.080 --> 00:29:22.800]  是要關懷他們屬靈的生命、他們的靈魂
[00:29:22.800 --> 00:29:25.320]  在關懷事供上這是一個功課
[00:29:25.320 --> 00:29:29.560]  還有另一個功課就是一個馴服的功課
[00:29:29.560 --> 00:29:34.600]  我們敬畏神與尊敬君王的功課當中
[00:29:34.600 --> 00:29:39.400]  我們在《使徒行傳》第五章28至29節教導我們
[00:29:39.400 --> 00:29:42.880]  使徒彼得和他的其他的使徒
[00:29:42.880 --> 00:29:45.840]  遇到工會領袖的教訓
[00:29:45.840 --> 00:29:50.280]  禁止他們奉主耶穌基督的名去宣揚神的教導
[00:29:50.280 --> 00:29:52.080]  主耶穌基督的教導的時候
[00:29:52.080 --> 00:29:56.120]  他這樣回應那些人
[00:29:56.120 --> 00:30:00.200]  我們不是嚴嚴禁止彼得他們
[00:30:00.200 --> 00:30:03.160]  不可奉主耶穌基督的名去教訓人嗎?
[00:30:03.160 --> 00:30:07.960]  你們倒把你們的道理充滿在耶路撒冷那裏
[00:30:07.960 --> 00:30:12.560]  想要叫這些人血歸到我們身上嗎?
[00:30:12.560 --> 00:30:15.200]  彼得和眾使徒這樣回答他
[00:30:15.200 --> 00:30:17.360]  信從神不信從神
[00:30:17.360 --> 00:30:19.160]  時應當敵
[00:30:19.160 --> 00:30:22.360]  這裏提到一個事情
[00:30:22.360 --> 00:30:26.160]  就好像現代所提的公民抗命一樣
[00:30:26.160 --> 00:30:31.120]  其實在聖經裏面都有幾段經文提到
[00:30:31.120 --> 00:30:32.960]  信從神不信從人
[00:30:32.960 --> 00:30:36.360]  剛才所讀的《使徒行傳》第五章28節
[00:30:36.360 --> 00:30:40.200]  提到的例子就是
[00:30:40.200 --> 00:30:42.000]  這幾個例子都是為了
[00:30:42.000 --> 00:30:44.480]  我們為了不行這些惡事
[00:30:44.480 --> 00:30:47.000]  寧願受罰都要違法
[00:30:47.000 --> 00:30:49.600]  有些事情明明是不合神心意
[00:30:49.600 --> 00:30:51.720]  就逼我們去做
[00:30:51.720 --> 00:30:53.280]  我們不做
[00:30:53.280 --> 00:30:55.880]  我們寧願受罰都不做這些事情
[00:30:55.880 --> 00:30:59.480]  這個就是現代所謂的公民抗命的原則
[00:30:59.480 --> 00:31:01.320]  說信從神不信從人
[00:31:01.320 --> 00:31:02.880]  有幾個原則在當中
[00:31:02.880 --> 00:31:03.840]  這個原則在裏面
[00:31:03.840 --> 00:31:05.120]  其他的例子例如
[00:31:05.120 --> 00:31:10.080]  《出埃及記》一章第15節至21節
[00:31:10.080 --> 00:31:12.560]  當中提到接生婆
[00:31:12.560 --> 00:31:14.840]  是因為敬畏神的緣故
[00:31:14.840 --> 00:31:18.320]  不照埃及法老王的吩咐
[00:31:18.320 --> 00:31:21.880]  就存留了一些男的嬰孩的性命
[00:31:21.880 --> 00:31:26.040]  這個故事當中就是信從神不信從人
[00:31:26.040 --> 00:31:28.840]  《但以理書》三章一至二十八節
[00:31:28.840 --> 00:31:32.920]  但以理三個朋友不肯拜尼泊加利沙的金像
[00:31:32.920 --> 00:31:35.400]  寧願受罰都不拜
[00:31:35.400 --> 00:31:37.160]  不進行這個命令
[00:31:37.160 --> 00:31:43.160]  第四個就是但以理拒絕皇令
[00:31:43.160 --> 00:31:45.240]  繼續在家裏如常的禱告
[00:31:45.240 --> 00:31:48.240]  結果就被扔入獅子坑當中
[00:31:48.240 --> 00:31:53.320]  這幾個例子都是不要行惡
[00:31:53.320 --> 00:31:58.360]  這些政府人的命令而行惡
[00:31:58.360 --> 00:31:59.800]  而寧願去受罰
[00:31:59.800 --> 00:32:03.960]  也要去違這個法例
[00:32:03.960 --> 00:32:09.320]  這裏就看到我們何時去信從神不信從人的例子
[00:32:09.320 --> 00:32:12.520]  所以我們看到這裏的時候
[00:32:12.520 --> 00:32:17.520]  基督徒怎樣履行天國公民這個身份呢?
[00:32:17.520 --> 00:32:20.160]  基督徒是自由人
[00:32:20.160 --> 00:32:22.000]  也是神的僕人
[00:32:22.000 --> 00:32:26.400]  我們有那四個命令來實行我們怎樣去履行
[00:32:26.400 --> 00:32:31.080]  我們真的要尊敬我們身邊的人
[00:32:31.080 --> 00:32:33.720]  無論是君王也好
[00:32:33.720 --> 00:32:34.880]  政府也好
[00:32:34.880 --> 00:32:37.960]  但是我們要愛我們的大兄姊妹
[00:32:37.960 --> 00:32:45.000]  和敬畏神、愛神愛人是我們的原則在當中
[00:32:45.000 --> 00:32:51.080]  在總結之前我可以和大家分享一個見證
[00:32:51.080 --> 00:32:54.720]  這個見證是在19年前開始
[00:32:54.720 --> 00:32:58.200]  我用簡單的說給大家聽
[00:32:58.200 --> 00:33:03.360]  我在19年前加入美國聯邦政府做研究人員
[00:33:03.360 --> 00:33:11.240]  因為之後是911那個時候 剛好是2001年的年尾
[00:33:11.240 --> 00:33:15.840]  我入職之前要填一個申報 我的背景申報
[00:33:15.840 --> 00:33:20.840]  有個調查員就來到我公司跟我聊天
[00:33:20.840 --> 00:33:24.280]  就告訴我 你是有BNO護照的
[00:33:24.280 --> 00:33:26.200]  你打算怎樣呢?
[00:33:26.200 --> 00:33:28.200]  我那個時候都突然間嚇了一跳
[00:33:28.200 --> 00:33:30.040]  原來那個時候我學到一樣東西
[00:33:30.040 --> 00:33:34.240]  美國政府是不容許有雙重國籍的
[00:33:34.240 --> 00:33:38.200]  尤其是我們在美國政府那裡做工的話
[00:33:38.200 --> 00:33:41.320]  就是一定要放棄BNO這個護照
[00:33:41.320 --> 00:33:43.960]  結果我就放棄了這個護照
[00:33:43.960 --> 00:33:46.360]  但是很奇妙 過了兩年之後
[00:33:46.360 --> 00:33:49.840]  我就來到明州這裡來交流
[00:33:49.840 --> 00:33:51.360]  就決志信主
[00:33:51.360 --> 00:33:54.400]  回到馬尼蘭州的時候我就收執
[00:33:54.400 --> 00:33:58.120]  結果我就得到一個新的護照公民身份
[00:33:58.120 --> 00:34:00.000]  就是這個天國的公民
[00:34:00.000 --> 00:34:03.080]  這個天國的公民就不可以再被人拿走了
[00:34:03.080 --> 00:34:08.520]  就算聯邦調查局那些人來盤問我
[00:34:08.520 --> 00:34:13.200]  你不放棄這個不可以打政府工
[00:34:13.200 --> 00:34:15.680]  都沒有用 都不會再拿我走
[00:34:15.680 --> 00:34:18.360]  這個身份是沒有人可以搶走
[00:34:18.360 --> 00:34:21.560]  這個身份就是帶給我一個新的生命
[00:34:21.560 --> 00:34:26.160]  在政府裡面 我就用這個身份
[00:34:26.160 --> 00:34:30.520]  就是有一個新的行為見證在當中
[00:34:30.520 --> 00:34:33.240]  處事待人就完全不同了
[00:34:33.240 --> 00:34:35.480]  因為主耶穌的教導
[00:34:35.480 --> 00:34:40.160]  是教導我們怎樣去待人 怎樣去行善
[00:34:40.160 --> 00:34:45.480]  跟在四年之前我有個機會
[00:34:45.480 --> 00:34:51.520]  去面試做一個部門的領導 主管
[00:34:51.520 --> 00:34:53.760]  跟著我那幫感謝神
[00:34:53.760 --> 00:34:57.080]  我其實是一個很普通的人
[00:34:57.080 --> 00:35:00.880]  我做研究沒有另一個的面試對手
[00:35:00.880 --> 00:35:03.360]  論文那麼出色
[00:35:03.360 --> 00:35:06.920]  那個對手是在《自然》雜誌刊登
[00:35:06.920 --> 00:35:09.280]  他的研究結果
[00:35:09.280 --> 00:35:12.960]  另一個面試對手就是他在其它機構
[00:35:12.960 --> 00:35:18.040]  拿到數百萬的研究經費
[00:35:18.040 --> 00:35:19.840]  所以我是第三個
[00:35:19.840 --> 00:35:25.080]  但是在這個面試當中
[00:35:25.080 --> 00:35:28.800]  他們面試的隊伍評審團
[00:35:28.800 --> 00:35:33.120]  明白到我怎樣去
[00:35:33.120 --> 00:35:36.960]  那個見證行為上面的見證
[00:35:36.960 --> 00:35:41.040]  所以被那個簡選委做了這個部門主管
[00:35:41.040 --> 00:35:42.400]  其實很奇妙
[00:35:42.400 --> 00:35:45.880]  我的部門裡面有三十多人
[00:35:45.880 --> 00:35:50.600]  當中有一個是台灣來的 一個是中國內地
[00:35:50.600 --> 00:35:55.200]  其他都是白人或者黑人
[00:35:55.200 --> 00:35:58.480]  其實在這個我們的機構當中
[00:35:58.480 --> 00:36:03.560]  華人成為部門主管是一件很大的事
[00:36:03.560 --> 00:36:06.720]  因為是有個所謂的「加拉斯玲」
[00:36:06.720 --> 00:36:10.440]  有個玻璃天幕在當中
[00:36:10.440 --> 00:36:17.640]  但是神的指紋在其它基督徒的眼中是沒有顏色的
[00:36:17.640 --> 00:36:21.360]  原來面試團裡面當中都有基督徒
[00:36:21.360 --> 00:36:28.440]  那個面試團裡面有五個白人、一個黑人
[00:36:28.440 --> 00:36:36.560]  在裡面當中黑人那個是代表了平權辦公室的
[00:36:36.560 --> 00:36:38.640]  我們經過這個面試當中
[00:36:38.640 --> 00:36:40.400]  他們看到我是基督徒
[00:36:40.400 --> 00:36:42.080]  因為我寫了我是神學院畢業
[00:36:42.080 --> 00:36:43.960]  在我的履歷表上面寫了我是神學院畢業
[00:36:43.960 --> 00:36:50.640]  我又說出了我以基督徒的身份去怎麼去管理
[00:36:50.640 --> 00:36:57.240]  神藉著我在政府裡面的職份
[00:36:57.240 --> 00:37:01.240]  做一個見證給其它員工看到
[00:37:01.240 --> 00:37:06.240]  這個基督徒的行為見證是怎麼樣的
[00:37:06.240 --> 00:37:11.640]  基督徒原來在政府裡面都可以傳福音
[00:37:11.640 --> 00:37:14.120]  從行為見證上傳福音
[00:37:14.120 --> 00:37:20.040]  傳著禱告早會的早餐會而傳福音
[00:37:20.040 --> 00:37:26.280]  藉著午餐時間的團契時間來傳福音
[00:37:26.280 --> 00:37:28.240]  這個就是為主的緣故
[00:37:28.240 --> 00:37:34.600]  我們在這個人的制度之下都可以為主作供
[00:37:34.600 --> 00:37:37.280]  神是很奇妙 祂的計劃很奇妙
[00:37:37.280 --> 00:37:41.880]  祂安排了當時羅馬政府彼得時代
[00:37:41.880 --> 00:37:45.000]  保羅寫羅馬書的時候
[00:37:45.000 --> 00:37:48.000]  宮廷上面我們從最後那一章都看到
[00:37:48.000 --> 00:37:50.480]  宮廷中的名字當中
[00:37:50.480 --> 00:37:55.560]  都有宮廷的皇室的成員
[00:37:55.560 --> 00:37:57.360]  有信主的人
[00:37:57.360 --> 00:38:01.240]  政府裡面都有信主的弟兄姊妹的
[00:38:01.240 --> 00:38:04.800]  而且這個基督徒的行為見證
[00:38:04.800 --> 00:38:08.040]  已經滲入了政府當中
[00:38:08.040 --> 00:38:09.920]  就是政府裡面有基督徒
[00:38:09.920 --> 00:38:13.520]  我臨離開研究所的時候
[00:38:13.520 --> 00:38:15.520]  我和另一位部門主管
[00:38:15.520 --> 00:38:17.760]  他是白人基督徒來的
[00:38:17.760 --> 00:38:22.560]  我們都看到一些人士的晉升的條件
[00:38:22.560 --> 00:38:25.480]  有些品格在當中
[00:38:25.480 --> 00:38:29.880]  怎麼可以晉升一個的政府人員呢?
[00:38:29.880 --> 00:38:32.720]  我們兩個都看到的時候都嚇了一跳
[00:38:32.720 --> 00:38:37.000]  真的看到原來裡面有基督徒的行為品格
[00:38:37.000 --> 00:38:41.000]  一看上去眼都凸出來
[00:38:41.000 --> 00:38:43.880]  怎麼會 真是很奇妙
[00:38:43.880 --> 00:38:47.040]  基督徒原來都在政府裡面
[00:38:47.040 --> 00:38:49.520]  都接納基督徒的行為見證的
[00:38:49.520 --> 00:38:53.000]  所以我奉勸我們的主內的弟兄姊妹
[00:38:53.000 --> 00:38:54.560]  鼓勵弟兄姊妹
[00:38:54.560 --> 00:38:58.680]  我們可以真是在政府這個制度之下
[00:38:58.680 --> 00:39:00.680]  都可以將福音傳出去的
[00:39:00.680 --> 00:39:02.360]  我們當中 弟兄姊妹當中
[00:39:02.360 --> 00:39:04.800]  有州政府工作的 弟兄姊妹
[00:39:04.800 --> 00:39:06.880]  我們嘗試在職場上面
[00:39:06.880 --> 00:39:10.240]  去為主造炎造光 好嗎?
[00:39:10.240 --> 00:39:11.760]  為主而作見證
[00:39:11.760 --> 00:39:15.600]  好像彼得所講 第十一節所講
[00:39:15.600 --> 00:39:24.600]  我們的行善可以將榮耀歸給神
[00:39:24.600 --> 00:39:29.680]  我們最後我們看到《馬太福音》第五章第十四節
[00:39:29.680 --> 00:39:31.280]  至第十六節
[00:39:31.280 --> 00:39:35.480]  當彼得寫到歸榮耀給神的時候
[00:39:35.480 --> 00:39:39.360]  我相信他都想起耶穌
[00:39:39.360 --> 00:39:42.320]  在登山補訓之後所教導的說話
[00:39:42.320 --> 00:39:45.120]  你們是世上的光
[00:39:45.120 --> 00:39:48.920]  他們耶穌這樣對他的門徒這樣講
[00:39:48.920 --> 00:39:52.400]  成造在山上是不能隱藏的
[00:39:52.400 --> 00:39:56.200]  你既然是基督徒 你不可以隱藏的 你的身份
[00:39:56.200 --> 00:40:00.120]  人點燈不放在斗底下 是放在燈台上
[00:40:00.120 --> 00:40:07.160]  就照亮一家的人 照亮我們周圍的人
[00:40:07.160 --> 00:40:10.760]  你的光也當這樣照在人前
[00:40:10.760 --> 00:40:14.720]  叫他們看見你們的好行為
[00:40:14.720 --> 00:40:19.640]  便將榮耀歸給你們天上的父
[00:40:19.640 --> 00:40:26.800]  願大家都可以在世上成為黑暗裏面的光芒
[00:40:26.800 --> 00:40:29.880]  雖然社會是多麼的動蕩
[00:40:29.880 --> 00:40:32.640]  可能見到很多不公平的事情
[00:40:32.640 --> 00:40:35.240]  但是為主的緣故
[00:40:35.240 --> 00:40:39.160]  我們做美好的見證
[00:40:39.160 --> 00:40:43.040]  將榮耀歸給我們天上的爸父
[00:40:43.040 --> 00:40:44.680]  願神祝福聽他話語
[00:40:44.680 --> 00:40:48.960]  有幸到的住內的弟兄姊妹
[00:40:48.960 --> 00:40:52.360]  我們一起低頭祈禱和領受神的祝福
[00:40:52.360 --> 00:40:55.840]  慈悲憐憫的天父上帝 我們感謝祢的大愛
[00:40:55.840 --> 00:40:59.440]  我們經歷過社會動蕩的時刻
[00:40:59.440 --> 00:41:02.840]  又正在受到疫情所困擾
[00:41:02.840 --> 00:41:05.920]  但是神祢是信實無變的神
[00:41:05.920 --> 00:41:10.280]  我們既然是被揀選的神的兒女
[00:41:10.280 --> 00:41:13.480]  我們又成為君尊的祭司
[00:41:13.480 --> 00:41:18.040]  我們可以直接的向祢傾訴
[00:41:18.040 --> 00:41:21.400]  我們趕不盡的困難
[00:41:21.400 --> 00:41:28.320]  我們當中有接種疫苗的弟兄姊妹
[00:41:28.320 --> 00:41:33.680]  求祢在這個過程當中保守他們的健康
[00:41:33.680 --> 00:41:36.440]  我們又有一幫待業的
[00:41:36.440 --> 00:41:43.600]  正在找工作的弟兄姊妹和學生
[00:41:43.600 --> 00:41:45.760]  求祢一一為他們開路
[00:41:45.760 --> 00:41:53.640]  好使他們在職場上能夠見證著祢
[00:41:53.640 --> 00:41:58.120]  我們教會正在安排重開的事情
[00:41:58.120 --> 00:42:01.760]  求祢讓我們牧師、長老、童工
[00:42:01.760 --> 00:42:05.840]  得到從祢而來的智慧和能力
[00:42:05.840 --> 00:42:11.320]  去籌備這些事情
[00:42:11.320 --> 00:42:16.800]  使我們能夠有機會來到神的殿中
[00:42:16.800 --> 00:42:19.440]  親身去敬拜、讚美祢
[00:42:19.440 --> 00:42:23.640]  在祢指定的時間為我們預備
[00:42:23.640 --> 00:42:26.880]  我們今天將最好的已經獻上給祢
[00:42:26.880 --> 00:42:29.840]  求祢閲納我們今天的崇拜
[00:42:29.840 --> 00:42:32.720]  願榮耀歸給祢
[00:42:32.720 --> 00:42:36.040]  願主耶穌的恩惠
[00:42:36.040 --> 00:42:37.320]  父神的慈愛
[00:42:37.320 --> 00:42:39.720]  聖靈的交通
[00:42:39.720 --> 00:42:42.360]  常與眾弟兄姊妹同在
[00:42:42.360 --> 00:42:43.080]  從今時
[00:42:43.080 --> 00:42:45.160]  直到榮榮圓圓
[00:42:45.160 --> 00:42:46.160]  阿門
