
[00:00:00.000 --> 00:00:09.560]  今天我們繼續來看詩篇 119 篇
[00:21:03.460 --> 00:21:05.460]  正需要你這樣的人
[00:21:05.460 --> 00:21:09.460]  我說怎麼過去好多年都不需要我
[00:21:09.460 --> 00:21:11.460]  怎麼今天需要我了
[00:21:11.460 --> 00:21:14.460]  他說那你先回去等一等吧
[00:21:14.460 --> 00:21:17.460]  那過段時間又來去見他說呢
[00:21:17.460 --> 00:21:20.460]  他說你是高級技術人員
[00:21:20.460 --> 00:21:21.460]  你要出去的話
[00:21:21.460 --> 00:21:26.460]  要經過省科委同意纔可以出去
[00:21:26.460 --> 00:21:27.460]  那我怎麼呢
[00:21:27.460 --> 00:21:30.460]  那我就到省科委去
[00:21:30.460 --> 00:21:32.460]  把情形跟他說一下
[00:21:32.460 --> 00:21:35.460]  我的母親已經歲數很大了
[00:21:35.460 --> 00:21:38.460]  他等着我們他想見見面
[00:21:38.460 --> 00:21:41.460]  有幾十年都沒有見面了
[00:21:41.460 --> 00:21:42.460]  他聽了以後
[00:21:42.460 --> 00:21:45.460]  他說那我們研究一下
[00:21:45.460 --> 00:21:47.460]  你下禮拜你再來
[00:21:47.460 --> 00:21:49.460]  我們給你個答覆
[00:21:49.460 --> 00:21:50.460]  下禮拜去了
[00:21:50.460 --> 00:21:53.460]  他說我們同意你出去
[00:21:53.460 --> 00:21:55.460]  我就拿了這個信的話
[00:21:55.460 --> 00:21:57.460]  就到公安廳去
[00:21:57.460 --> 00:21:59.460]  我說他們已經同意我出去
[00:21:59.460 --> 00:22:00.460]  他們同意了
[00:22:00.460 --> 00:22:02.460]  那你等一等
[00:22:02.460 --> 00:22:03.460]  你再等呢
[00:22:03.460 --> 00:22:05.460]  我們還研究研究
[00:22:05.460 --> 00:22:08.460]  最後他終於給我
[00:22:08.460 --> 00:22:10.460]  同意我出去
[00:22:10.460 --> 00:22:12.460]  所以好長時間
[00:22:12.460 --> 00:22:14.460]  這個時候呢
[00:22:14.460 --> 00:22:16.460]  真是需要耐心等候
[00:22:16.460 --> 00:22:18.460]  因爲不是一天兩天
[00:22:18.460 --> 00:22:20.460]  是幾個月
[00:22:20.460 --> 00:22:23.460]  比如說一年兩年這麼等的
[00:22:23.460 --> 00:22:25.460]  那麼這樣的話呢
[00:22:25.460 --> 00:22:27.460]  就在這裏面呢
[00:22:27.460 --> 00:22:30.460]  就學習功課了
[00:22:30.460 --> 00:22:32.460]  那麼到領事
[00:22:32.460 --> 00:22:35.460]  到這個領事館也是這樣的
[00:22:35.460 --> 00:22:37.460]  到這個加拿大大使館
[00:22:37.460 --> 00:22:38.460]  去見面以後
[00:22:38.460 --> 00:22:39.460]  回來以後
[00:22:39.460 --> 00:22:41.460]  就沒有消息了
[00:22:41.460 --> 00:22:44.460]  你也別怕是去找他
[00:22:44.460 --> 00:22:46.460]  在這個北京大使館
[00:22:46.460 --> 00:22:47.460]  那怎麼辦呢
[00:22:47.460 --> 00:22:50.460]  就也是要忍耐
[00:22:50.460 --> 00:22:52.460]  一直忍耐到什麼時候呢
[00:22:52.460 --> 00:22:54.460]  過了半年以後
[00:22:54.460 --> 00:22:58.460]  纔來一個簽證
[00:22:58.460 --> 00:23:00.460]  纔來一個
[00:23:00.460 --> 00:23:03.460]  是一個信
[00:23:03.460 --> 00:23:05.460]  叫我們去見面
[00:23:05.460 --> 00:23:08.460]  那麼就全家都去了
[00:23:08.460 --> 00:23:09.460]  去見下面
[00:23:09.460 --> 00:23:10.460]  見面完了
[00:23:10.460 --> 00:23:12.460]  體測檢查完了以後
[00:23:12.460 --> 00:23:14.460]  說你回去
[00:23:14.460 --> 00:23:15.460]  你等了
[00:23:15.460 --> 00:23:18.460]  又等了半年多
[00:23:18.460 --> 00:23:19.460]  等了半年多
[00:23:19.460 --> 00:23:26.460]  最後才寄來這個簽證
[00:23:26.460 --> 00:23:27.460]  所以在那天呢
[00:23:27.460 --> 00:23:29.460]  我記得很清楚呢
[00:23:29.460 --> 00:23:32.460]  是這個福禍節的早晨
[00:23:32.460 --> 00:23:35.460]  我們跟孩子到
[00:23:35.460 --> 00:23:38.460]  當地的教會去聚會了
[00:23:38.460 --> 00:23:40.460]  回來以後
[00:23:40.460 --> 00:23:41.460]  有個同事
[00:23:41.460 --> 00:23:43.460]  給我們拿了一個大信封
[00:23:43.460 --> 00:23:46.460]  這個很大的信封
[00:23:46.460 --> 00:23:48.460]  裏面裝了好多東西
[00:23:48.460 --> 00:23:50.460]  給我們來的信
[00:23:50.460 --> 00:23:51.460]  大使館來的信
[00:23:51.460 --> 00:23:53.460]  一打開的話
[00:23:53.460 --> 00:23:54.460]  我以爲是
[00:23:54.460 --> 00:23:57.460]  我們的資料全部退回來了
[00:23:57.460 --> 00:23:59.460]  也不批證你
[00:23:59.460 --> 00:24:00.460]  其實打開以後呢
[00:24:00.460 --> 00:24:02.460]  是簽證
[00:24:02.460 --> 00:24:04.460]  同意我們一家的簽證
[00:24:04.460 --> 00:24:06.460]  就是大孩子
[00:24:06.460 --> 00:24:07.460]  大的女兒呢
[00:24:07.460 --> 00:24:08.460]  因爲過了歲數
[00:24:08.460 --> 00:24:10.460]  要另外申請
[00:24:10.460 --> 00:24:11.460]  那我們就這樣
[00:24:11.460 --> 00:24:13.460]  我們四個人
[00:24:13.460 --> 00:24:15.460]  就來到加拿大了
[00:24:15.460 --> 00:24:18.460]  這也是經過好長時間
[00:24:18.460 --> 00:24:20.460]  所以我在這些事情上
[00:24:20.460 --> 00:24:22.460]  學習功課
[00:24:22.460 --> 00:24:25.460]  耐心等候
[00:24:25.460 --> 00:24:26.460]  凡是信他的
[00:24:26.460 --> 00:24:29.460]  你信你是神的兒女
[00:24:29.460 --> 00:24:31.460]  信要帶領你走這些路的話
[00:24:31.460 --> 00:24:34.460]  那你就要耐心的等待
[00:24:34.460 --> 00:24:36.460]  在等待中間
[00:24:36.460 --> 00:24:40.460]  來學習怎麼來聽神的話
[00:24:40.460 --> 00:24:42.460]  所以神有的時候呢
[00:24:42.460 --> 00:24:44.460]  很快就答應我們的求求
[00:24:44.460 --> 00:24:47.460]  有的時候就很慢
[00:24:47.460 --> 00:24:49.460]  無論是快跟慢
[00:24:49.460 --> 00:24:51.460]  都有神的意思在裏頭
[00:24:51.460 --> 00:24:57.460]  那我們都是需要來等候他
[00:24:57.460 --> 00:24:58.460]  到九個世界呢
[00:24:58.460 --> 00:25:00.460]  他說我是屬你的
[00:25:00.460 --> 00:25:02.460]  求你救我
[00:25:02.460 --> 00:25:05.460]  因爲我尋求了你的尋思
[00:25:05.460 --> 00:25:08.460]  這個是詩人所說的話
[00:25:08.460 --> 00:25:10.460]  他說我們
[00:25:10.460 --> 00:25:12.460]  他說我是屬於你的
[00:25:12.460 --> 00:25:14.460]  求你救我
[00:25:14.460 --> 00:25:16.460]  神爲什麼要救我們呢
[00:25:16.460 --> 00:25:18.460]  神救我們
[00:25:18.460 --> 00:25:22.460]  看見我們最終的這些痛苦
[00:25:22.460 --> 00:25:24.460]  他另外一個目的呢
[00:25:24.460 --> 00:25:25.460]  他救我們呢
[00:25:25.460 --> 00:25:27.460]  是叫我們能夠屬於神
[00:25:27.460 --> 00:25:29.460]  神要我們
[00:25:29.460 --> 00:25:30.460]  雖然我們是罪人
[00:25:30.460 --> 00:25:32.460]  但神恩典領導我們
[00:25:32.460 --> 00:25:36.460]  神要我們回到他的家中
[00:25:36.460 --> 00:25:39.460]  所以這個詩人就說
[00:25:39.460 --> 00:25:41.460]  我是屬你的
[00:25:41.460 --> 00:25:43.460]  因爲他是屬神的
[00:25:43.460 --> 00:25:46.460]  所以求你救我
[00:25:46.460 --> 00:25:49.460]  所以這個就是救呢
[00:25:49.460 --> 00:25:51.460]  是爲了要歸屬於神
[00:25:51.460 --> 00:25:53.460]  神救我們
[00:25:53.460 --> 00:25:55.460]  不是單單叫我們
[00:25:55.460 --> 00:25:57.460]  到一個好的環境
[00:25:57.460 --> 00:25:59.460]  神救我們
[00:25:59.460 --> 00:26:02.460]  是叫我們能夠來屬於他
[00:26:02.460 --> 00:26:04.460]  所以就是我屬於你
[00:26:04.460 --> 00:26:08.460]  就是我們把自己獻給主
[00:26:08.460 --> 00:26:10.460]  奉獻
[00:26:10.460 --> 00:26:12.460]  所以這個基督徒呢
[00:26:12.460 --> 00:26:14.460]  信了主以後呢
[00:26:14.460 --> 00:26:17.460]  就要把自己奉獻給主
[00:26:17.460 --> 00:26:20.460]  因爲你過去沒有信主的時候
[00:26:20.460 --> 00:26:22.460]  凡事你可以自己做主
[00:26:22.460 --> 00:26:24.460]  但是你信了主以後呢
[00:26:24.460 --> 00:26:26.460]  你是屬於神的
[00:26:26.460 --> 00:26:28.460]  所以神用他的兒子的
[00:26:28.460 --> 00:26:30.460]  重大的代價把你救出來
[00:26:30.460 --> 00:26:33.460]  就是要叫你屬於神
[00:26:33.460 --> 00:26:37.460]  那麼你就應該把自己奉獻
[00:26:37.460 --> 00:26:39.460]  所以羅馬書要勸我們
[00:26:39.460 --> 00:26:41.460]  以神的慈悲勸我們
[00:26:41.460 --> 00:26:43.460]  叫我們奉獻
[00:26:43.460 --> 00:26:45.460]  讓自己獻給主
[00:26:45.460 --> 00:26:48.460]  我們是屬於主的
[00:26:48.460 --> 00:26:51.460]  那我們呢還要尋求
[00:26:51.460 --> 00:26:54.460]  他說因我尋求你的訓辭
[00:26:54.460 --> 00:26:56.460]  我尋求的意思呢
[00:26:56.460 --> 00:26:58.460]  就是我個人要順服
[00:26:58.460 --> 00:27:01.460]  個人要按照神的意思呢
[00:27:01.460 --> 00:27:03.460]  來走前面的道路
[00:27:03.460 --> 00:27:05.460]  我們處理事情
[00:27:05.460 --> 00:27:06.460]  我們說話
[00:27:06.460 --> 00:27:10.460]  都要尋求是不是神的意思
[00:27:10.460 --> 00:27:13.460]  但是我們還是有軟弱
[00:27:13.460 --> 00:27:15.460]  我們還是有困難
[00:27:15.460 --> 00:27:18.460]  所以求你救我
[00:27:18.460 --> 00:27:21.460]  所以這個三方面
[00:27:21.460 --> 00:27:24.460]  一個呢個人奉獻給神
[00:27:24.460 --> 00:27:25.460]  我屬於神的
[00:27:25.460 --> 00:27:28.460]  第二個呢我們個人順服
[00:27:28.460 --> 00:27:30.460]  我們來尋求神
[00:27:30.460 --> 00:27:33.460]  第三個呢我們個人的盼望
[00:27:33.460 --> 00:27:36.460]  就求神救我們
[00:27:36.460 --> 00:27:38.460]  這個就是我們靈裏頭
[00:27:38.460 --> 00:27:42.460]  對神的一個態度
[00:27:42.460 --> 00:27:43.460]  那麼當我們說
[00:27:43.460 --> 00:27:45.460]  我們是屬於神的
[00:27:45.460 --> 00:27:46.460]  神也會說
[00:27:46.460 --> 00:27:48.460]  我是屬於你們的
[00:27:48.460 --> 00:27:50.460]  你是屬於我的
[00:27:50.460 --> 00:27:52.460]  所以這個是一個
[00:27:52.460 --> 00:27:54.460]  跟神的關係
[00:27:54.460 --> 00:27:55.460]  神的話
[00:27:55.460 --> 00:27:58.460]  把我們帶進跟神的關係
[00:27:58.460 --> 00:28:00.460]  不但叫我們重生得救
[00:28:00.460 --> 00:28:03.460]  神的話也帶我們進入
[00:28:03.460 --> 00:28:05.460]  跟神更密切的關係
[00:28:05.460 --> 00:28:07.460]  當我們信了主以後
[00:28:07.460 --> 00:28:10.460]  把自己奉獻給神
[00:28:10.460 --> 00:28:11.460]  神就負責
[00:28:11.460 --> 00:28:13.460]  帶領我們一生的道路
[00:28:13.460 --> 00:28:15.460]  所以一個基督徒
[00:28:15.460 --> 00:28:16.460]  很重要的
[00:28:16.460 --> 00:28:19.460]  他生命怎麼能夠長大
[00:28:19.460 --> 00:28:22.460]  很重要的一關就是奉獻
[00:28:22.460 --> 00:28:25.460]  奉獻不一定是出來當傳道人
[00:28:25.460 --> 00:28:27.460]  來做什麼事情
[00:28:27.460 --> 00:28:30.460]  奉獻是願意在凡事上
[00:28:30.460 --> 00:28:32.460]  都來尋求神的意思
[00:28:32.460 --> 00:28:34.460]  那麼這樣的話呢
[00:28:34.460 --> 00:28:36.460]  叫我們能夠生命
[00:28:36.460 --> 00:28:38.460]  逐漸的長大
[00:28:38.460 --> 00:28:40.460]  所以這個
[00:28:40.460 --> 00:28:42.460]  神要叫你做什麼工作
[00:28:42.460 --> 00:28:44.460]  那是另外一件事情
[00:28:44.460 --> 00:28:46.460]  神會另外的安排
[00:28:46.460 --> 00:28:49.460]  但是最重要的
[00:28:49.460 --> 00:28:50.460]  你說主啊
[00:28:50.460 --> 00:28:52.460]  我現在是屬於你的
[00:28:52.460 --> 00:28:54.460]  我要把自己奉獻給你
[00:28:54.460 --> 00:28:58.460]  我要到你所需要我的地方去
[00:28:58.460 --> 00:29:01.460]  做你所需要我做的工作
[00:29:01.460 --> 00:29:04.460]  所以我在信主以後不久
[00:29:04.460 --> 00:29:05.460]  我就聽到
[00:29:05.460 --> 00:29:07.460]  有些弟兄姊妹們
[00:29:07.460 --> 00:29:10.460]  他們到邊疆去傳道
[00:29:10.460 --> 00:29:11.460]  傳福音
[00:29:11.460 --> 00:29:13.460]  那個時候
[00:29:13.460 --> 00:29:16.460]  那些青年
[00:29:16.460 --> 00:29:18.460]  他信了主以後
[00:29:18.460 --> 00:29:20.460]  心裏很火熱
[00:29:20.460 --> 00:29:22.460]  所以他們知道
[00:29:22.460 --> 00:29:23.460]  他們有個責任
[00:29:23.460 --> 00:29:26.460]  就是要到邊疆去傳福音
[00:29:26.460 --> 00:29:28.460]  所以他們回來以後呢
[00:29:28.460 --> 00:29:29.460]  也在聚會中間呢
[00:29:29.460 --> 00:29:31.460]  跟我們說到他們
[00:29:31.460 --> 00:29:33.460]  去傳福音的經歷
[00:29:33.460 --> 00:29:36.460]  我裏面就很受感動
[00:29:36.460 --> 00:29:39.460]  我就覺得我也要
[00:29:39.460 --> 00:29:42.460]  我也要到邊疆去傳道
[00:29:42.460 --> 00:29:45.460]  到邊疆去做神的工作
[00:29:45.460 --> 00:29:48.460]  但是沒有這個
[00:29:48.460 --> 00:29:50.460]  這個事情不能夠成就
[00:29:50.460 --> 00:29:53.460]  後來就到這個畢業分配了
[00:29:53.460 --> 00:29:55.460]  畢業分配的時候呢
[00:29:55.460 --> 00:29:57.460]  每個人都要填一個表
[00:29:57.460 --> 00:30:00.460]  這個表裏頭就有個志願
[00:30:00.460 --> 00:30:02.460]  你願意上什麼地方去
[00:30:02.460 --> 00:30:05.460]  有些人說我願意留在上海
[00:30:05.460 --> 00:30:07.460]  有些人說我願意留在北京
[00:30:07.460 --> 00:30:09.460]  我的表上填的就是
[00:30:09.460 --> 00:30:10.460]  服從分配
[00:30:10.460 --> 00:30:13.460]  你封我到哪我就到哪去
[00:30:13.460 --> 00:30:14.460]  我就
[00:30:14.460 --> 00:30:17.460]  但是他也沒有把我放到邊疆
[00:30:17.460 --> 00:30:19.460]  封我到最好的地方
[00:30:19.460 --> 00:30:20.460]  北京
[00:30:20.460 --> 00:30:22.460]  大家留不到上海
[00:30:22.460 --> 00:30:24.460]  那北京算最好的地方
[00:30:24.460 --> 00:30:26.460]  留我在北京工作
[00:30:26.460 --> 00:30:28.460]  所以我們奉獻呢
[00:30:28.460 --> 00:30:31.460]  是放下自己的意識
[00:30:31.460 --> 00:30:34.460]  讓神的意識成就在我們身上
[00:30:34.460 --> 00:30:36.460]  那我們這樣的話呢
[00:30:36.460 --> 00:30:42.460]  生命就能夠逐漸的長大了
[00:30:42.460 --> 00:30:45.460]  那我們到九十五節的時候呢
[00:30:45.460 --> 00:30:47.460]  惡人等待我
[00:30:47.460 --> 00:30:48.460]  要滅絕我
[00:30:48.460 --> 00:30:52.460]  我需要揣摩你的法度
[00:30:52.460 --> 00:30:54.460]  這個地方有兩個等待
[00:30:54.460 --> 00:30:55.460]  仇敵呢
[00:30:55.460 --> 00:30:57.460]  要等待要毀滅
[00:30:57.460 --> 00:30:59.460]  要毀壞聖徒
[00:30:59.460 --> 00:31:00.460]  那聖徒呢
[00:31:00.460 --> 00:31:02.460]  就要等待來揣摩
[00:31:02.460 --> 00:31:04.460]  默想主的話
[00:31:04.460 --> 00:31:07.460]  他要揣摩主的話
[00:31:07.460 --> 00:31:09.460]  神的法度
[00:31:09.460 --> 00:31:11.460]  揣摩的意思呢
[00:31:11.460 --> 00:31:13.460]  就是能夠更深入的
[00:31:13.460 --> 00:31:15.460]  能夠明白的意思
[00:31:15.460 --> 00:31:18.460]  所以我們經過一些難處
[00:31:18.460 --> 00:31:19.460]  經過一些事情的話
[00:31:19.460 --> 00:31:22.460]  就是叫我們更能夠深入的
[00:31:22.460 --> 00:31:24.460]  來明白神的話
[00:31:24.460 --> 00:31:27.460]  如果我們信了主後
[00:31:27.460 --> 00:31:28.460]  都是很順利的話
[00:31:28.460 --> 00:31:30.460]  我們對主的話呢
[00:31:30.460 --> 00:31:35.460]  就不一定能夠那麼深入的瞭解
[00:31:35.460 --> 00:31:36.460]  即使瞭解的話
[00:31:36.460 --> 00:31:40.460]  也是表面的一些知識
[00:31:40.460 --> 00:31:43.460]  但是神常常接着
[00:31:43.460 --> 00:31:45.460]  我們所遇到的環境
[00:31:45.460 --> 00:31:47.460]  遇到這些事情
[00:31:47.460 --> 00:31:51.460]  叫我們能夠來明白神的話
[00:31:51.460 --> 00:31:52.460]  所以這裏說
[00:31:52.460 --> 00:31:57.460]  因爲我尋求了你的話
[00:31:57.460 --> 00:32:00.460]  所以這個仇敵呢
[00:32:00.460 --> 00:32:01.460]  要毀壞聖徒
[00:32:01.460 --> 00:32:04.460]  要等待要滅絕我們
[00:32:04.460 --> 00:32:05.460]  但是呢
[00:32:05.460 --> 00:32:07.460]  信徒也要等待
[00:32:07.460 --> 00:32:10.460]  等待來揣摩神的話
[00:32:10.460 --> 00:32:13.460]  就在這個困難的時候
[00:32:13.460 --> 00:32:20.460]  叫我們更多的來明白神的話
[00:32:20.460 --> 00:32:23.460]  所以凡事都有好處
[00:32:23.460 --> 00:32:26.460]  凡事領導我們的都有好處
[00:32:26.460 --> 00:32:29.460]  我從我信徒的經歷當中
[00:32:29.460 --> 00:32:32.460]  我就體會到
[00:32:32.460 --> 00:32:35.460]  所以等到最後
[00:32:35.460 --> 00:32:38.460]  給我平緩了
[00:32:38.460 --> 00:32:43.460]  二十多年以後平緩了
[00:32:43.460 --> 00:32:46.460]  我就經過這二十多年
[00:32:46.460 --> 00:32:48.460]  就體會到
[00:32:48.460 --> 00:32:50.460]  我就讀到這個約伯記
[00:32:50.460 --> 00:32:52.460]  最後一章的話
[00:32:52.460 --> 00:32:53.460]  約伯說的話
[00:32:53.460 --> 00:32:55.460]  我就紅領體會了
[00:32:55.460 --> 00:32:57.460]  結果跟他說阿門
[00:32:57.460 --> 00:33:00.460]  他說我從前是昏昏有你
[00:33:00.460 --> 00:33:03.460]  現在呢我親眼見到你
[00:33:03.460 --> 00:33:06.460]  約伯經過這麼大的難處以後
[00:33:06.460 --> 00:33:09.460]  他得到的收穫是什麼呢
[00:33:09.460 --> 00:33:11.460]  親眼認識了神
[00:33:11.460 --> 00:33:14.460]  對神的認識加深了一步了
[00:33:14.460 --> 00:33:15.460]  所以我說
[00:33:15.460 --> 00:33:18.460]  這個二十多年的這事情呢
[00:33:18.460 --> 00:33:21.460]  並不是叫你白白的過來的
[00:33:21.460 --> 00:33:24.460]  就是要叫你更多的認識呢
[00:33:24.460 --> 00:33:26.460]  你過去可能就是
[00:33:26.460 --> 00:33:27.460]  父母有主
[00:33:27.460 --> 00:33:28.460]  父母有神
[00:33:28.460 --> 00:33:30.460]  他能夠做什麼
[00:33:30.460 --> 00:33:31.460]  但是呢
[00:33:31.460 --> 00:33:33.460]  你沒有親眼看見
[00:33:33.460 --> 00:33:35.460]  你沒有親身體驗
[00:33:35.460 --> 00:33:36.460]  那就是
[00:33:36.460 --> 00:33:38.460]  這就是差很多
[00:33:38.460 --> 00:33:41.460]  所以神並不是忍心
[00:33:41.460 --> 00:33:44.460]  叫我們受這些痛苦
[00:33:44.460 --> 00:33:45.460]  在受痛苦以後
[00:33:45.460 --> 00:33:47.460]  一定會給我們
[00:33:47.460 --> 00:33:50.460]  一些不同的認識
[00:33:50.460 --> 00:33:54.460]  叫我們對他有更多的認識
[00:33:54.460 --> 00:33:55.460]  雖然受苦的時候
[00:33:55.460 --> 00:33:57.460]  覺得很難過
[00:33:57.460 --> 00:33:59.460]  但是等到你經過了以後
[00:33:59.460 --> 00:34:01.460]  你覺得很甘甜
[00:34:01.460 --> 00:34:03.460]  這就是幸福
[00:34:03.460 --> 00:34:08.460]  在苦難中能夠得到的益處
[00:34:08.460 --> 00:34:09.460]  所以到最後
[00:34:09.460 --> 00:34:10.460]  這個九十六節
[00:34:10.460 --> 00:34:12.460]  這一段九十六節之後
[00:34:12.460 --> 00:34:13.460]  他說我看
[00:34:13.460 --> 00:34:16.460]  萬事都是有限
[00:34:16.460 --> 00:34:17.460]  進度有限
[00:34:17.460 --> 00:34:20.460]  唯有你的命令極其寬廣
[00:34:20.460 --> 00:34:22.460]  就是萬事都有限
[00:34:22.460 --> 00:34:25.460]  就是萬事都有個結局
[00:34:25.460 --> 00:34:26.460]  都要過去
[00:34:26.460 --> 00:34:27.460]  但是呢
[00:34:27.460 --> 00:34:29.460]  他說你的話呢
[00:34:29.460 --> 00:34:30.460]  你的命令呢
[00:34:30.460 --> 00:34:32.460]  極其寬廣
[00:34:32.460 --> 00:34:34.460]  我們肉眼所看到的
[00:34:34.460 --> 00:34:36.460]  這些榮華富貴
[00:34:36.460 --> 00:34:38.460]  但是看到的事情
[00:34:38.460 --> 00:34:39.460]  都是很有限
[00:34:39.460 --> 00:34:40.460]  今天是這樣
[00:34:40.460 --> 00:34:42.460]  明天是另外一樣的
[00:34:42.460 --> 00:34:44.460]  今年是這樣
[00:34:44.460 --> 00:34:45.460]  到另外一個時候呢
[00:34:45.460 --> 00:34:47.460]  又變了
[00:34:47.460 --> 00:34:48.460]  所以就是
[00:34:48.460 --> 00:34:54.460]  覺得是世事變幻無定
[00:34:54.460 --> 00:34:56.460]  那麼你看見
[00:34:56.460 --> 00:34:57.460]  世界上的人
[00:34:57.460 --> 00:34:59.460]  看這些寶貴的事情
[00:34:59.460 --> 00:35:02.460]  也都是短暫的
[00:35:02.460 --> 00:35:03.460]  美貌
[00:35:03.460 --> 00:35:04.460]  什麼知識
[00:35:04.460 --> 00:35:05.460]  財富
[00:35:05.460 --> 00:35:06.460]  尊榮
[00:35:06.460 --> 00:35:08.460]  地位
[00:35:08.460 --> 00:35:11.460]  收入
[00:35:11.460 --> 00:35:12.460]  房產
[00:35:12.460 --> 00:35:13.460]  這些呢
[00:35:13.460 --> 00:35:15.460]  都是有限的
[00:35:15.460 --> 00:35:17.460]  都是有短暫的
[00:35:17.460 --> 00:35:20.460]  所以有人就說得很好
[00:35:20.460 --> 00:35:22.460]  有再好的房子呢
[00:35:22.460 --> 00:35:26.460]  你也不一定能夠享受到家庭的溫暖
[00:35:26.460 --> 00:35:30.460]  也可能這房子就是很冰冰冷的
[00:35:30.460 --> 00:35:33.460]  有一兩個人在裏頭
[00:35:33.460 --> 00:35:35.460]  你再好的牀呢
[00:35:35.460 --> 00:35:37.460]  也不能叫你睡好覺
[00:35:37.460 --> 00:35:39.460]  你再有錢
[00:35:39.460 --> 00:35:42.460]  也不能買來這個幸福
[00:35:42.460 --> 00:35:44.460]  不能買來快樂
[00:35:44.460 --> 00:35:47.460]  所以這些進度有限
[00:35:47.460 --> 00:35:49.460]  短暫的
[00:35:49.460 --> 00:35:50.460]  有限的
[00:35:50.460 --> 00:35:52.460]  但是神的話怎麼呢
[00:35:52.460 --> 00:35:54.460]  唯有你的命令
[00:35:54.460 --> 00:35:56.460]  極其寬廣
[00:35:56.460 --> 00:35:59.460]  就是你沒有發車度
[00:35:59.460 --> 00:36:02.460]  你沒有發衡量
[00:36:02.460 --> 00:36:04.460]  所以我們要看到
[00:36:04.460 --> 00:36:05.460]  萬事的結局呢
[00:36:05.460 --> 00:36:08.460]  不過就像傳道書所說的
[00:36:08.460 --> 00:36:10.460]  虛空的虛空
[00:36:10.460 --> 00:36:12.460]  熱光之下並無心事
[00:36:12.460 --> 00:36:14.460]  虛空的虛空
[00:36:14.460 --> 00:36:15.460]  真正的
[00:36:15.460 --> 00:36:16.460]  有些人的話
[00:36:16.460 --> 00:36:18.460]  爲了要錢的話
[00:36:18.460 --> 00:36:19.460]  儘量的貪污
[00:36:19.460 --> 00:36:21.460]  儘量的想辦法
[00:36:21.460 --> 00:36:23.460]  結果呢
[00:36:23.460 --> 00:36:25.460]  身敗名裂
[00:36:25.460 --> 00:36:26.460]  最後
[00:36:26.460 --> 00:36:29.460]  比沒有錢的人更慘
[00:36:29.460 --> 00:36:30.460]  當然
[00:36:30.460 --> 00:36:33.460]  有些人是掙錢是正當的方法
[00:36:33.460 --> 00:36:35.460]  這個掙來的
[00:36:35.460 --> 00:36:36.460]  但是他心裏頭
[00:36:36.460 --> 00:36:41.460]  也不見得就很快樂很滿足了
[00:36:41.460 --> 00:36:43.460]  所以這個
[00:36:43.460 --> 00:36:46.460]  有人就問這個洛克菲勒
[00:36:46.460 --> 00:36:49.460]  他是一個很有錢的人
[00:36:49.460 --> 00:36:50.460]  他就問他
[00:36:50.460 --> 00:36:51.460]  你現在有這麼多錢
[00:36:51.460 --> 00:36:53.460]  你滿足了吧
[00:36:53.460 --> 00:36:55.460]  他說
[00:36:55.460 --> 00:36:58.460]  我再要多一塊錢就行了
[00:36:58.460 --> 00:37:00.460]  他還不會滿足
[00:37:00.460 --> 00:37:02.460]  錢幾輩子都用不完
[00:37:02.460 --> 00:37:03.460]  但是呢
[00:37:03.460 --> 00:37:06.460]  他心靈是不是充實了
[00:37:06.460 --> 00:37:09.460]  是不是平安了
[00:37:09.460 --> 00:37:13.460]  是不是有神在他裏面呢
[00:37:13.460 --> 00:37:15.460]  他所失去的
[00:37:15.460 --> 00:37:17.460]  不是一點點
[00:37:17.460 --> 00:37:19.460]  是失去很多的
[00:37:19.460 --> 00:37:21.460]  所以這裏說
[00:37:21.460 --> 00:37:24.460]  我看萬事進步有限
[00:37:24.460 --> 00:37:27.460]  從信神的人的眼光來看的話
[00:37:27.460 --> 00:37:29.460]  真是名利地位
[00:37:29.460 --> 00:37:31.460]  金銀財寶這些
[00:37:31.460 --> 00:37:33.460]  都是有限的
[00:37:33.460 --> 00:37:35.460]  不能說沒有好處
[00:37:35.460 --> 00:37:38.460]  也就是很暫時一點好處
[00:37:38.460 --> 00:37:39.460]  但是呢
[00:37:39.460 --> 00:37:41.460]  只有神纔是命
[00:37:41.460 --> 00:37:42.460]  纔是快樂
[00:37:42.460 --> 00:37:44.460]  纔是寬廣的
[00:37:44.460 --> 00:37:49.460]  他能夠帶我們到這個永生裏頭去
[00:37:49.460 --> 00:37:52.460]  我們下面再來看第二部分
[00:37:52.460 --> 00:37:56.460]  就是97節到104節
[00:38:02.460 --> 00:38:04.460]  這裏說的話
[00:38:04.460 --> 00:38:08.460]  就是我默想神的話的益處
[00:38:08.460 --> 00:38:13.460]  所以97節就講到默想神的話
[00:38:13.460 --> 00:38:15.460]  98節到100節呢
[00:38:15.460 --> 00:38:17.460]  就講到神的話呢
[00:38:17.460 --> 00:38:19.460]  叫我們得到智慧
[00:38:19.460 --> 00:38:22.460]  在101節到102節呢
[00:38:22.460 --> 00:38:24.460]  就神的話呢
[00:38:24.460 --> 00:38:27.460]  顯明在我們的生活當中
[00:38:27.460 --> 00:38:29.460]  到103節呢
[00:38:29.460 --> 00:38:31.460]  神的話呢
[00:38:31.460 --> 00:38:32.460]  是甘甜的
[00:38:32.460 --> 00:38:35.460]  我們可以來嘗的
[00:38:35.460 --> 00:38:36.460]  最後這一節呢
