
[00:00:00.000 --> 00:00:02.200]  各位主內的親愛的影子妹
[00:20:37.720 --> 00:20:40.520]  所以只要事不關己
[00:20:40.520 --> 00:20:43.960]  大家就不會太在意
[00:20:43.960 --> 00:20:47.320]  我們現在的社會是不是存在着一些需要改變的地方
[00:20:48.280 --> 00:20:51.160]  也更不會關注提倡改變的人
[00:20:51.160 --> 00:20:52.800]  他用意如何
[00:20:52.800 --> 00:20:54.000]  他有什麼主張
[00:20:54.000 --> 00:21:00.560]  但一旦影響到我家池塘的明寧靜啊
[00:21:00.560 --> 00:21:06.560]  無論是誰都會被這幫人看作是麻煩的製造者
[00:21:06.560 --> 00:21:10.240]  是造成不安的動亂分子
[00:21:10.240 --> 00:21:15.520]  而掌權者非常懂得老百姓這種心態
[00:21:15.520 --> 00:21:20.880]  他會故意在破壞和恢復秩序這個問題上大做文章
[00:21:20.880 --> 00:21:22.520]  而且屢屢得手
[00:21:22.520 --> 00:21:26.800]  耶穌自己呢
[00:21:26.800 --> 00:21:31.560]  也深知到他的到來並非帶來世上的和平
[00:21:31.560 --> 00:21:36.840]  他說過他來不是讓世上的太平
[00:21:36.840 --> 00:21:38.560]  而是叫地上動刀兵
[00:21:38.560 --> 00:21:44.040]  顯然這並不是耶穌的他主觀的願望
[00:21:44.040 --> 00:21:47.200]  而是他來所帶來的客觀的結果
[00:21:47.200 --> 00:21:50.480]  他在描述一個客觀的事實
[00:21:50.480 --> 00:21:58.920]  我們在聖誕節想這個問題很有趣
[00:21:58.920 --> 00:22:02.640]  因爲更初出這個問題是一個多麼荒誕的事
[00:22:02.640 --> 00:22:07.520]  你看到剛纔我們共送這個起因經文的時候
[00:22:07.520 --> 00:22:11.000]  看到耶穌是降臨在降生在一個馬槽
[00:22:11.000 --> 00:22:12.120]  當時是個嬰孩
[00:22:13.320 --> 00:22:17.640]  他本來應該是一個上帝愛的和平的一個記號
[00:22:17.640 --> 00:22:22.840]  他卻導致了西律王充滿恨意的殺戮
[00:22:22.840 --> 00:22:27.760]  本來應該是神所賜的平安
[00:22:27.760 --> 00:22:31.200]  卻讓耶路撒冷合成的人不安
[00:22:31.200 --> 00:22:35.440]  這就不由得讓我想起那句經文
[00:22:35.440 --> 00:22:40.280]  非常著名的約翰福音一章五節那句經文就是光照在黑暗裏
[00:22:40.280 --> 00:22:42.560]  黑暗卻不接受光
[00:22:43.640 --> 00:22:44.920]  就是非常矛盾
[00:22:44.920 --> 00:22:46.640]  非常荒誕的一個現象
[00:22:46.640 --> 00:22:51.120]  當然我們看合成人的不安呢
[00:22:51.120 --> 00:22:57.280]  反映着是他們眼界脫離不了眼前的安危禍福
[00:22:57.280 --> 00:22:59.600]  短暫的利益
[00:22:59.600 --> 00:23:08.080]  而無法去留意耶穌降生是一個寶貴的恩賜
[00:23:08.080 --> 00:23:09.600]  是救世主的降生
[00:23:11.040 --> 00:23:13.520]  他要帶給世人是永遠的福分
[00:23:13.520 --> 00:23:18.240]  不過更深一層的靈性的原因
[00:23:18.240 --> 00:23:21.640]  又何嘗不是久在黑暗當中的人
[00:23:21.640 --> 00:23:23.920]  他的眼睛已經習慣了黑暗
[00:23:23.920 --> 00:23:27.480]  被謊言迷惑太久的心靈呢
[00:23:27.480 --> 00:23:29.320]  已經難以面對真相
[00:23:29.320 --> 00:23:37.400]  我昨天終於去看了The Matrix第四集
[00:23:38.880 --> 00:23:43.760]  我記得我1999年看第一集的時候感到非常的震撼
[00:23:43.760 --> 00:23:51.280]  它裏面充滿着各樣的挑戰我的一些想法的名劇或者場面
[00:23:51.280 --> 00:24:00.840]  我印象非常深刻的就是那個寧願選擇重新被回到被囚禁的那種虛幻當中的叛徒
[00:24:00.840 --> 00:24:07.160]  他寧願回去過一種虛幻的生活
[00:24:07.160 --> 00:24:11.040]  他也不願意面對眼前的那種艱難的事實
[00:24:11.040 --> 00:24:15.720]  其實即使接受現實呢
[00:24:15.720 --> 00:24:18.000]  也不見得活得很真實
[00:24:18.000 --> 00:24:22.320]  所以電影不斷的挑戰你什麼是真實啊
[00:24:22.320 --> 00:24:27.000]  今天呢
[00:24:27.000 --> 00:24:28.600]  不少地方的當政者
[00:24:28.600 --> 00:24:32.240]  仍然不喜歡人們過聖誕節
[00:24:34.200 --> 00:24:37.240]  連一些普通的百姓呢都表示反感
[00:24:37.240 --> 00:24:42.120]  人生在世不安太多了
[00:24:42.120 --> 00:24:48.080]  學業就業婚姻職業生活子女等等都可以令我們不安
[00:24:48.080 --> 00:24:53.480]  最重要的我們的不安是不知道明天會如何
[00:24:53.480 --> 00:24:58.600]  二十世紀的人類呢
[00:24:58.600 --> 00:25:01.400]  學會了一個阿瑪什女人的真理
[00:25:01.400 --> 00:25:05.400]  就是越來越多的人不相信明天會比今天更好
[00:25:05.400 --> 00:25:10.640]  我相信二十一世紀的人會更多的人會堅持這個發現
[00:25:10.640 --> 00:25:18.120]  而基督徒你今天報家音傳福音就顯得非常的不合時宜
[00:25:18.120 --> 00:25:21.000]  有點像呢
[00:25:21.000 --> 00:25:23.920]  你拼命的去搖醒一個麻醉的好好的人
[00:25:23.920 --> 00:25:27.080]  我人生第一次被麻醉呢
[00:25:27.080 --> 00:25:30.440]  是被那個麻醉師扇臉扇醒的
[00:25:31.800 --> 00:25:34.520]  當時我真的還想睡下去啊
[00:25:34.520 --> 00:25:36.280]  可能他到時候一定讓我醒
[00:25:36.280 --> 00:25:37.520]  否則的話就出事
[00:25:37.520 --> 00:25:42.560]  我第一個醒來的印象就是我想睡回去
[00:25:42.560 --> 00:25:50.000]  當一個把自己麻醉的好好的人
[00:25:50.000 --> 00:25:51.040]  你把他搖醒
[00:25:51.040 --> 00:25:53.760]  你告訴他真相說主來的日子近了
[00:25:53.760 --> 00:25:56.080]  現實呢
[00:25:56.080 --> 00:25:57.200]  一定會改變的
[00:25:57.200 --> 00:25:58.560]  你趕緊做決定
[00:26:00.400 --> 00:26:02.880]  所以你要知道驚醒夢中人呢
[00:26:02.880 --> 00:26:07.840]  他的結果往往是你的善意被看作是惡意的攪擾
[00:26:07.840 --> 00:26:12.240]  我猜很多在座的弟兄姊妹
[00:26:12.240 --> 00:26:13.320]  你都經歷過
[00:26:13.320 --> 00:26:17.320]  類似被拒絕的那種經歷經驗
[00:26:17.320 --> 00:26:22.720]  於是在今天的耶穌基督降生的好消息
[00:26:22.720 --> 00:26:25.320]  仍然沒有解決人類的不安
[00:26:25.320 --> 00:26:29.960]  不過正如當寒冷
[00:26:30.400 --> 00:26:32.280]  到了一個程度呢
[00:26:32.280 --> 00:26:33.880]  反倒會讓人
[00:26:33.880 --> 00:26:37.280]  彼此抱團取暖
[00:26:37.280 --> 00:26:43.000]  當基督徒的羣體在不安的時代當中
[00:26:43.000 --> 00:26:46.160]  真正活出一個平安來的時候
[00:26:46.160 --> 00:26:50.040]  我相信你會一定會吸引了很多渴慕平安的人
[00:26:50.040 --> 00:26:53.600]  渴望平安的人來加入我們
[00:26:53.600 --> 00:26:56.160]  或者我們的平安會引起他的好奇
[00:26:56.160 --> 00:26:56.960]  他也想
[00:26:56.960 --> 00:26:59.040]  得到一個答案
[00:26:59.040 --> 00:27:02.960]  說爲什麼你們會在這樣的環境當中還有平安呢
[00:27:02.960 --> 00:27:11.680]  我在主裏面過的第八個聖誕平安夜就是在2005年
[00:27:11.680 --> 00:27:15.840]  是我到目前爲止覺得最特別
[00:27:15.840 --> 00:27:18.640]  也給我印象最深刻的一個平安夜
[00:27:18.640 --> 00:27:26.440]  之所以特別是因爲在那天晚上非常的寒冷
[00:27:27.760 --> 00:27:31.400]  而我們過平安節的平安夜的那個步道會呢
[00:27:31.400 --> 00:27:34.800]  被心懷不安的人的拉了閘
[00:27:34.800 --> 00:27:40.200]  所以不但冷還陷入了一片的黑暗當中
[00:27:40.200 --> 00:27:42.760]  不過大家呢
[00:27:42.760 --> 00:27:45.080]  可能都有思想準備啊
[00:27:45.080 --> 00:27:47.080]  當時手機沒有那個電筒
[00:27:47.080 --> 00:27:49.680]  我們都揣着一個自己的小電筒去的
[00:27:49.680 --> 00:27:53.560]  不是所有人
[00:27:53.560 --> 00:27:56.160]  我們都揣着
[00:27:56.160 --> 00:27:58.520]  於是呢整個的平安夜晚會呢
[00:27:58.520 --> 00:28:04.800]  就在幾十個上百個閃爍不定的手電筒的光中度過的
[00:28:04.800 --> 00:28:11.160]  儘管效果大大打折扣非常不好
[00:28:11.160 --> 00:28:12.560]  但臺上的演員
[00:28:12.560 --> 00:28:18.880]  卻極力的去演繹着講述着一個平安夜的故事
[00:28:18.880 --> 00:28:22.600]  師班在拼命的讚美着
[00:28:24.520 --> 00:28:26.560]  而臺下的觀衆呢
[00:28:26.560 --> 00:28:31.960]  就深深的被融入到那場平安夜的聖誕劇當中
[00:28:31.960 --> 00:28:34.720]  當然平安夜呢
[00:28:34.720 --> 00:28:39.200]  我自己看了應該不是冬天
[00:28:39.200 --> 00:28:42.480]  應該是夏天
[00:28:42.480 --> 00:28:46.120]  剛纔我們讀的起營經文呢
[00:28:46.120 --> 00:28:47.760]  在野地裏還有牧羊人呢
[00:28:47.760 --> 00:28:49.800]  以色列的牧羊人冬天不出來牧羊
[00:28:49.800 --> 00:28:52.320]  也不會在野地待著啊
[00:28:53.240 --> 00:28:56.400]  不過今天的既然大家都已經習慣了
[00:28:56.400 --> 00:29:01.200]  在風雪當中的平安夜是我們的平安夜想象啊
[00:29:01.200 --> 00:29:02.600]  我覺得他也有他的道理
[00:29:02.600 --> 00:29:12.560]  因爲平安夜的敘事本身就告訴我們神的愛的溫暖和這個世界拒絕他的冰冷
[00:29:12.560 --> 00:29:13.520]  對不對
[00:29:13.520 --> 00:29:14.120]  所以人呢
[00:29:14.120 --> 00:29:17.400]  在想象當中把這個冰冷的越來越具象
[00:29:17.400 --> 00:29:18.680]  越來越具體化
[00:29:18.680 --> 00:29:22.080]  就變成了一個寒天雪地
[00:29:24.240 --> 00:29:27.080]  而我們臺下的觀衆和臺上的演員呢
[00:29:27.080 --> 00:29:28.360]  慢慢的被拉近
[00:29:28.360 --> 00:29:31.120]  就是因爲這個寒冷和黑暗
[00:29:31.120 --> 00:29:36.920]  我們就彷彿那置身在兩千多年前那個夜晚
[00:29:36.920 --> 00:29:43.920]  即將臨產的瑪麗亞交集的和約瑟來到伯利恆
[00:29:43.920 --> 00:29:47.880]  他們回來戶口登記
[00:29:47.880 --> 00:29:49.040]  剛纔我們讀了經文
[00:29:49.040 --> 00:29:51.600]  由於太多人來了
[00:29:51.600 --> 00:29:53.160]  所以旅店非常的擁擠
[00:29:53.160 --> 00:29:54.920]  沒有地方住全部客滿
[00:29:54.920 --> 00:30:00.920]  也沒有任何一個人來出來幫助這對陷入困境的夫妻
[00:30:00.920 --> 00:30:04.680]  到處大家都很忙碌
[00:30:04.680 --> 00:30:09.640]  忙碌到無暇顧及別人的需要的地步變得非常的冷漠
[00:30:09.640 --> 00:30:13.600]  最終他們只能在一個山洞裏面
[00:30:13.600 --> 00:30:16.360]  一個羊馬的洞裏面產子
[00:30:16.360 --> 00:30:20.080]  因爲你看伯利恆的房屋了
[00:30:20.080 --> 00:30:23.720]  大部分的建築建築在這個石灰岩的山坡上面
[00:30:23.720 --> 00:30:28.600]  當時的人的習慣就是住家在上面下面挖一個洞養生處
[00:30:28.600 --> 00:30:31.200]  所以往往可能養馬的這個洞呢
[00:30:31.200 --> 00:30:32.320]  就是這樣產生的
[00:30:32.320 --> 00:30:37.000]  而主耶穌就降臨在這樣的一個地方
[00:30:37.000 --> 00:30:40.600]  他被布包起來放在馬槽裏
[00:30:40.600 --> 00:30:44.680]  聖經告訴我們天使通知人說
[00:30:44.680 --> 00:30:47.640]  這就是人類救主的記號
[00:30:47.640 --> 00:30:51.280]  神降生爲人
[00:30:51.280 --> 00:30:52.080]  而且像
[00:30:52.080 --> 00:30:55.120]  我們所周知的一樣
[00:30:55.120 --> 00:30:57.080]  一個嬰孩所表達的就是
[00:30:57.080 --> 00:31:00.640]  我是人畜無害的
[00:31:00.640 --> 00:31:03.240]  我沒有能力對任何人施害
[00:31:03.240 --> 00:31:04.480]  因爲我是個嬰孩
[00:31:04.480 --> 00:31:09.080]  所以今天看來傷害嬰孩的人才那麼罪大惡極
[00:31:09.080 --> 00:31:11.080]  因爲他沒有力量自衛
[00:31:11.080 --> 00:31:13.040]  也沒有力量傷害別人
[00:31:14.040 --> 00:31:18.320]  所以神用這樣的一個符號記號來告訴大家
[00:31:18.320 --> 00:31:19.280]  他沒有惡意
[00:31:19.280 --> 00:31:24.760]  他向人類所懷的是百分百平安的善意
[00:31:24.760 --> 00:31:29.560]  這就是萬民的大喜的信息
[00:31:29.560 --> 00:31:31.520]  一個和平的信息
[00:31:31.520 --> 00:31:39.960]  最終那天晚上的聚會就在弟兄姊妹的主導文生當中結束了
[00:31:41.320 --> 00:31:45.520]  我們在天上的父願人都尊你的名爲聖
[00:31:45.520 --> 00:31:47.120]  願你的國降臨
[00:31:47.120 --> 00:31:49.920]  願你的旨意行在地上
[00:31:49.920 --> 00:31:51.240]  如同行在天上
[00:31:51.240 --> 00:31:54.880]  而這個難忘的平安夜
[00:31:54.880 --> 00:31:59.040]  有一種東西就降臨在
[00:31:59.040 --> 00:32:01.880]  很多人的心中
[00:32:01.880 --> 00:32:04.280]  包括基督徒的心中
[00:32:04.280 --> 00:32:10.400]  就是讓我們再一次的體驗到神所賜的那個平安
[00:32:10.400 --> 00:32:13.240]  和他所點燃的愛的溫暖
[00:32:13.240 --> 00:32:17.360]  所以在我的記憶當中呢
[00:32:17.360 --> 00:32:20.720]  那天的佈道會是我們最豐收的一次
[00:32:20.720 --> 00:32:29.160]  平安溫柔的扶去了很多人心中的不安
[00:32:29.160 --> 00:32:31.680]  讓我們低頭禱告
[00:32:31.680 --> 00:32:38.600]  親愛的主耶穌
[00:32:38.600 --> 00:32:43.960]  我們知道你的到來是在一個非常不歡迎你的世界
[00:32:43.960 --> 00:32:48.040]  但畢竟這個世界越寒冷
[00:32:48.040 --> 00:32:50.120]  我們就越想尋求溫暖
[00:32:50.120 --> 00:32:53.000]  這個世界越不安
[00:32:53.000 --> 00:32:55.000]  平安對我們的吸引力就越大
[00:32:55.000 --> 00:32:56.680]  主啊
[00:32:56.680 --> 00:33:00.960]  你的來到恰恰是用最溫柔的方式
[00:33:00.960 --> 00:33:04.600]  來扶去我們心中的不安
[00:33:04.600 --> 00:33:08.680]  使我們每個人都在你的裏面尋見你
[00:33:08.680 --> 00:33:11.240]  並進入你同在的平安當中
[00:33:11.240 --> 00:33:15.840]  在這個紀念你降臨的日子裏面
[00:33:15.840 --> 00:33:16.120]  主啊
[00:33:16.120 --> 00:33:17.240]  我們懇求你
[00:33:17.240 --> 00:33:21.040]  在我們的心中與我們同在
[00:33:21.040 --> 00:33:25.080]  禱告奉我主耶穌基督的聖明球
