
[00:00:00.000 --> 00:00:04.600]  我們今天是紀念聖靈降臨的主日
[00:19:00.000 --> 00:19:02.000]  第十五節一起讀
[00:19:02.000 --> 00:19:06.000]  你們所受的不是奴僕的心
[00:19:06.000 --> 00:19:08.000]  仍夠害怕
[00:19:08.000 --> 00:19:11.000]  所受的也是兒子的心
[00:19:11.000 --> 00:19:14.000]  因此我們呼叫阿爸父
[00:19:14.000 --> 00:19:17.000]  我們所領受的不是奴僕的心
[00:19:17.000 --> 00:19:18.000]  不是因為 糟了 糟了
[00:19:18.000 --> 00:19:19.000]  這位上帝會刑罰我
[00:19:19.000 --> 00:19:22.000]  所以沒辦法 聽他講
[00:19:22.000 --> 00:19:24.000]  不是無可奈何
[00:19:24.000 --> 00:19:26.000]  而是心裏面體會到
[00:19:26.000 --> 00:19:29.000]  我們是神的兒女
[00:19:29.000 --> 00:19:32.000]  聖經說我們所領受的是兒子的心
[00:19:32.000 --> 00:19:34.000]  或者另一個翻譯是
[00:19:34.000 --> 00:19:37.000]  成為兒子的靈
[00:19:37.000 --> 00:19:38.000]  聖靈在我們生命當中
[00:19:38.000 --> 00:19:42.000]  讓我們成為了神的兒女
[00:19:42.000 --> 00:19:44.000]  生命轉變過來
[00:19:44.000 --> 00:19:47.000]  因此能夠與神相交
[00:19:47.000 --> 00:19:49.000]  未曾認識上帝的人
[00:19:49.000 --> 00:19:51.000]  你告訴他祈禱吧
[00:19:51.000 --> 00:19:53.000]  可能他也會嘗試祈禱
[00:19:53.000 --> 00:19:56.000]  但是他會體會好像比較難
[00:19:56.000 --> 00:19:59.000]  如何與這位上帝聊天呢?
[00:19:59.000 --> 00:20:02.000]  因為關係未曾建立
[00:20:02.000 --> 00:20:05.000]  但是與上帝建立關係的人
[00:20:05.000 --> 00:20:07.000]  他們可以向神禱告
[00:20:07.000 --> 00:20:10.000]  因為他們裏面有聖靈
[00:20:10.000 --> 00:20:12.000]  亦能夠與神相交
[00:20:12.000 --> 00:20:17.000]  所以他呼叫阿爸父
[00:20:17.000 --> 00:20:19.000]  當請講到呼叫的時候
[00:20:19.000 --> 00:20:21.000]  不是說 開口吧
[00:20:21.000 --> 00:20:23.000]  叫一聲老爸吧
[00:20:23.000 --> 00:20:26.000]  不是 是說一種內心
[00:20:26.000 --> 00:20:28.000]  一種很強的一種感情
[00:20:28.000 --> 00:20:30.000]  呼叫
[00:20:30.000 --> 00:20:32.000]  有些英文翻譯叫cry out
[00:20:32.000 --> 00:20:37.000]  心靈裏面向父來說話
[00:20:37.000 --> 00:20:38.000]  呼叫阿爸父
[00:20:38.000 --> 00:20:40.000]  阿爸父是在表達一種
[00:20:40.000 --> 00:20:42.000]  深厚的父子之情
[00:20:42.000 --> 00:20:44.000]  父女之情
[00:20:44.000 --> 00:20:46.000]  呼叫阿爸父
[00:20:46.000 --> 00:20:49.000]  因為知道自己是屬神的
[00:20:49.000 --> 00:20:51.000]  因為知道上帝與他的生命
[00:20:51.000 --> 00:20:53.000]  是連在一起的
[00:20:53.000 --> 00:20:55.000]  我記得很多年前
[00:20:55.000 --> 00:20:57.000]  有一次我自己
[00:20:57.000 --> 00:20:59.000]  在北美駕車去到一個地方的時候
[00:20:59.000 --> 00:21:01.000]  迷路了
[00:21:01.000 --> 00:21:03.000]  晚上也看不清楚
[00:21:03.000 --> 00:21:05.000]  我就停了車在旁邊
[00:21:05.000 --> 00:21:06.000]  然後拿地圖出來
[00:21:06.000 --> 00:21:08.000]  那時候沒有GPS
[00:21:08.000 --> 00:21:09.000]  看看地圖
[00:21:09.000 --> 00:21:11.000]  看不通路怎麼走
[00:21:11.000 --> 00:21:13.000]  然後下車周圍看看
[00:21:13.000 --> 00:21:15.000]  環境很陌生
[00:21:15.000 --> 00:21:17.000]  後來我就抬高頭看看
[00:21:17.000 --> 00:21:21.000]  晚上繁星點點很美
[00:21:21.000 --> 00:21:23.000]  在那個時候
[00:21:23.000 --> 00:21:25.000]  突然間心裏面有一種
[00:21:25.000 --> 00:21:27.000]  很清楚的訊息
[00:21:27.000 --> 00:21:29.000]  我是屬於上帝
[00:21:29.000 --> 00:21:31.000]  因為天上的父
[00:21:31.000 --> 00:21:33.000]  祂常常看顧我
[00:21:33.000 --> 00:21:37.000]  心裏面很體會一件事實
[00:21:37.000 --> 00:21:39.000]  然後我就很安心
[00:21:39.000 --> 00:21:41.000]  就進了車
[00:21:41.000 --> 00:21:43.000]  再拿地圖出來再看
[00:21:43.000 --> 00:21:45.000]  看兩下看通了
[00:21:45.000 --> 00:21:47.000]  然後就繼續開車
[00:21:47.000 --> 00:21:49.000]  身位上屬神的人
[00:21:49.000 --> 00:21:51.000]  當你小心留意
[00:21:51.000 --> 00:21:53.000]  你會發覺
[00:21:53.000 --> 00:21:55.000]  聖靈與你的心同正
[00:21:55.000 --> 00:21:57.000]  你是神的兒女
[00:21:57.000 --> 00:21:59.000]  你會體會那種關係
[00:21:59.000 --> 00:22:01.000]  所以聖經就說
[00:22:01.000 --> 00:22:03.000]  聖靈在你心裏呼叫阿爸父
[00:22:03.000 --> 00:22:05.000]  阿爸父是說一種
[00:22:05.000 --> 00:22:07.000]  很親密的
[00:22:07.000 --> 00:22:09.000]  深刻的心靈
[00:22:09.000 --> 00:22:11.000]  一種呼喚
[00:22:11.000 --> 00:22:13.000]  因此聖經解釋第四章第六節
[00:22:13.000 --> 00:22:15.000]  同樣這樣說
[00:22:15.000 --> 00:22:17.000]  神既然讓我們成為神的兒女
[00:22:17.000 --> 00:22:19.000]  領受這個兒子的名分
[00:22:19.000 --> 00:22:21.000]  祂就差遣兒子的靈
[00:22:21.000 --> 00:22:23.000]  進入我們的內心
[00:22:23.000 --> 00:22:25.000]  呼叫阿爸父
[00:22:25.000 --> 00:22:27.000]  因此弟兄姊妹
[00:22:27.000 --> 00:22:29.000]  你不是奴僕
[00:22:29.000 --> 00:22:31.000]  當你要聽從主
[00:22:31.000 --> 00:22:33.000]  不要以為
[00:22:33.000 --> 00:22:35.000]  糟了
[00:22:35.000 --> 00:22:37.000]  不聽話會罰的
[00:22:37.000 --> 00:22:39.000]  當你侍奉主
[00:22:39.000 --> 00:22:41.000]  當你為神作供的時候
[00:22:41.000 --> 00:22:43.000]  不要以為沒辦法
[00:22:43.000 --> 00:22:45.000]  如果不做老闆會罵的
[00:22:45.000 --> 00:22:47.000]  而去感受上帝的愛
[00:22:47.000 --> 00:22:49.000]  是因為愛的感動
[00:22:49.000 --> 00:22:51.000]  你回應祂的愛
[00:22:51.000 --> 00:22:53.000]  而去侍奉祂
[00:22:53.000 --> 00:22:55.000]  不是無可奈何
[00:22:55.000 --> 00:22:57.000]  而是因為內心知道主的愛
[00:22:57.000 --> 00:22:59.000]  因此你甘心
[00:22:59.000 --> 00:23:01.000]  歡喜地去聽從祂
[00:23:01.000 --> 00:23:03.000]  因此你發覺很多基督徒
[00:23:03.000 --> 00:23:05.000]  他們聽從上帝
[00:23:05.000 --> 00:23:07.000]  他們是很歡喜快樂
[00:23:07.000 --> 00:23:09.000]  當他們在聽從主的過程中
[00:23:09.000 --> 00:23:11.000]  越聽從
[00:23:11.000 --> 00:23:13.000]  他越進入神的愛當中
[00:23:13.000 --> 00:23:15.000]  所以你明白
[00:23:15.000 --> 00:23:17.000]  為什麼第十四節說
[00:23:17.000 --> 00:23:19.000]  因為凡被神的靈
[00:23:19.000 --> 00:23:21.000]  引導的
[00:23:21.000 --> 00:23:23.000]  都是神的兒女
[00:23:23.000 --> 00:23:25.000]  在聽從的過程
[00:23:25.000 --> 00:23:27.000]  在體貼聖靈的過程裏
[00:23:27.000 --> 00:23:29.000]  他不斷不斷確認
[00:23:29.000 --> 00:23:31.000]  他和神的關係
[00:23:31.000 --> 00:23:33.000]  在當中深刻地
[00:23:33.000 --> 00:23:35.000]  活出那種
[00:23:35.000 --> 00:23:37.000]  父與子
[00:23:37.000 --> 00:23:39.000]  父與女的關係
[00:23:39.000 --> 00:23:41.000]  我想
[00:23:41.000 --> 00:23:43.000]  多說一件事情
[00:23:43.000 --> 00:23:45.000]  在其他場合也有分享過
[00:23:45.000 --> 00:23:47.000]  我想再和大家分享這位弟兄的故事
[00:23:47.000 --> 00:23:49.000]  幾年之前
[00:23:49.000 --> 00:23:51.000]  我曾經在北美港島的時候
[00:23:51.000 --> 00:23:53.000]  遇到一位傳道人
[00:23:53.000 --> 00:23:55.000]  他年紀也不小
[00:23:55.000 --> 00:23:57.000]  我就問他你做了傳道很多年
[00:23:57.000 --> 00:23:59.000]  他就笑笑口說
[00:23:59.000 --> 00:24:01.000]  施牧師不是
[00:24:01.000 --> 00:24:03.000]  我中途出道的
[00:24:03.000 --> 00:24:05.000]  他就告訴我
[00:24:05.000 --> 00:24:07.000]  他的故事
[00:24:07.000 --> 00:24:09.000]  他說我做工程
[00:24:09.000 --> 00:24:11.000]  做工程有段時間很想
[00:24:11.000 --> 00:24:13.000]  有一個感動
[00:24:13.000 --> 00:24:15.000]  要全世界可以釋放神
[00:24:15.000 --> 00:24:17.000]  他就部分時間讀神學
[00:24:17.000 --> 00:24:19.000]  最後一年他就自己辭了一份工
[00:24:19.000 --> 00:24:21.000]  全世界讀神學
[00:24:21.000 --> 00:24:23.000]  但都未確定是否應該
[00:24:23.000 --> 00:24:25.000]  全世界做傳道人
[00:24:25.000 --> 00:24:27.000]  他就想如果上帝要我做
[00:24:27.000 --> 00:24:29.000]  求神
[00:24:29.000 --> 00:24:31.000]  給我
[00:24:31.000 --> 00:24:33.000]  是找不到好工
[00:24:33.000 --> 00:24:35.000]  我知道他不是
[00:24:35.000 --> 00:24:37.000]  要我做上班
[00:24:37.000 --> 00:24:39.000]  如果他給我一份好工
[00:24:39.000 --> 00:24:41.000]  我就知道他可能要我回去職場
[00:24:41.000 --> 00:24:43.000]  侍奉見證神
[00:24:43.000 --> 00:24:45.000]  但如果沒有的話我就知道
[00:24:45.000 --> 00:24:47.000]  是神要我做傳道
[00:24:47.000 --> 00:24:49.000]  當他一路找工的時候
[00:24:49.000 --> 00:24:51.000]  他發覺有一份非常好的
[00:24:51.000 --> 00:24:53.000]  筍工
[00:24:53.000 --> 00:24:55.000]  人工高
[00:24:55.000 --> 00:24:57.000]  公司很近
[00:24:57.000 --> 00:24:59.000]  而且有一班下屬跟著他
[00:24:59.000 --> 00:25:01.000]  公司給他一個管理的職責
[00:25:01.000 --> 00:25:03.000]  可以管理
[00:25:03.000 --> 00:25:05.000]  也可以有機會做一些研究
[00:25:05.000 --> 00:25:07.000]  從沒想過一份這麼好的工
[00:25:07.000 --> 00:25:09.000]  一定是神要我回去
[00:25:09.000 --> 00:25:11.000]  做職場侍奉
[00:25:11.000 --> 00:25:13.000]  只當他拿電腦出來
[00:25:13.000 --> 00:25:15.000]  預備回覆對方
[00:25:15.000 --> 00:25:17.000]  接受這份工的時候
[00:25:17.000 --> 00:25:19.000]  一預備打
[00:25:19.000 --> 00:25:21.000]  突然內心有一個很特別的
[00:25:21.000 --> 00:25:23.000]  感動
[00:25:23.000 --> 00:25:25.000]  想起約翰福音二十一章
[00:25:25.000 --> 00:25:27.000]  你記得嗎?二十一章
[00:25:27.000 --> 00:25:29.000]  主耶穌跟誰說話
[00:25:29.000 --> 00:25:31.000]  跟彼得說
[00:25:31.000 --> 00:25:33.000]  你愛我
[00:25:33.000 --> 00:25:35.000]  比這些
[00:25:35.000 --> 00:25:37.000]  更深
[00:25:37.000 --> 00:25:39.000]  你愛我
[00:25:39.000 --> 00:25:41.000]  比這份筍工
[00:25:41.000 --> 00:25:43.000]  更深
[00:25:43.000 --> 00:25:45.000]  突然他明白
[00:25:45.000 --> 00:25:47.000]  他知道其實不是
[00:25:47.000 --> 00:25:49.000]  神要他去做這份工
[00:25:49.000 --> 00:25:51.000]  只是讓他知道
[00:25:51.000 --> 00:25:53.000]  如果我要給你一份最好的工
[00:25:53.000 --> 00:25:55.000]  我可以,我能夠做得到
[00:25:55.000 --> 00:25:57.000]  我可以將一切一切
[00:25:57.000 --> 00:25:59.000]  一切美善的事情賜給你
[00:25:59.000 --> 00:26:01.000]  不會留下好處
[00:26:01.000 --> 00:26:03.000]  不給你
[00:26:03.000 --> 00:26:05.000]  但我不想你沒有選擇之下
[00:26:05.000 --> 00:26:07.000]  來侍奉我
[00:26:07.000 --> 00:26:09.000]  而當你有選擇的時候
[00:26:09.000 --> 00:26:11.000]  因為愛我
[00:26:11.000 --> 00:26:13.000]  而選擇
[00:26:13.000 --> 00:26:15.000]  去侍奉我
[00:26:15.000 --> 00:26:17.000]  這位童工
[00:26:17.000 --> 00:26:19.000]  這位傳道告訴我
[00:26:19.000 --> 00:26:21.000]  我在淚當中
[00:26:21.000 --> 00:26:23.000]  我覆信拒絕
[00:26:23.000 --> 00:26:25.000]  這份工作
[00:26:25.000 --> 00:26:27.000]  因為他知道神的心意
[00:26:27.000 --> 00:26:29.000]  是他大著選擇
[00:26:29.000 --> 00:26:31.000]  愛神的緣故
[00:26:31.000 --> 00:26:33.000]  來侍奉祂
[00:26:33.000 --> 00:26:35.000]  當我上到這位弟兄的見證的時候
[00:26:35.000 --> 00:26:37.000]  我就體會到
[00:26:37.000 --> 00:26:39.000]  上帝是讓我們知道
[00:26:39.000 --> 00:26:41.000]  祂是我們的父神
[00:26:41.000 --> 00:26:43.000]  祂此刻的聖靈在我們心中
[00:26:43.000 --> 00:26:45.000]  讓我們知道祂是我們的父
[00:26:45.000 --> 00:26:47.000]  而我們在愛當中
[00:26:47.000 --> 00:26:49.000]  回應神的愛
[00:26:49.000 --> 00:26:51.000]  而體貼聖靈
[00:26:51.000 --> 00:26:53.000]  行在祂的恩典裡面
[00:26:53.000 --> 00:26:55.000]  各位弟兄姊妹
[00:26:55.000 --> 00:26:57.000]  聖經說體貼不是勉強
[00:26:57.000 --> 00:26:59.000]  不是被逼的
[00:26:59.000 --> 00:27:01.000]  而是你知道聖靈賜給人
[00:27:01.000 --> 00:27:03.000]  生命平安
[00:27:03.000 --> 00:27:05.000]  因此你和我
[00:27:05.000 --> 00:27:07.000]  聖經不斷的勉勵
[00:27:07.000 --> 00:27:09.000]  體貼聖靈
[00:27:09.000 --> 00:27:11.000]  進入神的愛中
[00:27:11.000 --> 00:27:13.000]  領受祂給我們
[00:27:13.000 --> 00:27:15.000]  生命的恩惠
[00:27:15.000 --> 00:27:17.000]  我們一起祈禱
[00:27:21.000 --> 00:27:23.000]  各位你自己祈禱
[00:27:23.000 --> 00:27:25.000]  確實帶領你更加知道
[00:27:25.000 --> 00:27:27.000]  聖靈在你生命的工作
[00:27:27.000 --> 00:27:29.000]  知道體貼祂
[00:27:49.000 --> 00:27:51.000]  天父感謝祢
[00:27:51.000 --> 00:27:53.000]  賜下祢寶貴的聖靈
[00:27:53.000 --> 00:27:55.000]  在我們生命中
[00:27:55.000 --> 00:27:57.000]  主下我們幾時有
[00:27:57.000 --> 00:27:59.000]  消滅聖靈的感動
[00:27:59.000 --> 00:28:01.000]  求祢寬恕我們
[00:28:01.000 --> 00:28:03.000]  主下求祢今天再次
[00:28:03.000 --> 00:28:05.000]  接到祢的說話激勵我們的心
[00:28:05.000 --> 00:28:07.000]  叫我們
[00:28:07.000 --> 00:28:09.000]  知道去體貼聖靈生活
[00:28:09.000 --> 00:28:11.000]  以致能夠領受
[00:28:11.000 --> 00:28:13.000]  祢渴望給我們的生命
[00:28:13.000 --> 00:28:15.000]  和平安
[00:28:15.000 --> 00:28:17.000]  求主聽我們禱告
[00:28:17.000 --> 00:28:21.000]  奉耶穌名字求,阿們。
