
[00:00:00.000 --> 00:00:02.920]  今年我們有個主題
[00:23:05.800 --> 00:23:10.000]  很多時候我都沒有替她完成
[00:23:10.000 --> 00:23:12.200]  回到家她就問我
[00:23:12.200 --> 00:23:13.400]  做了沒有?
[00:23:13.400 --> 00:23:14.760]  我說還沒有做
[00:23:14.760 --> 00:23:16.560]  我太太就說
[00:23:16.560 --> 00:23:18.160]  人家的話這麼緊張
[00:23:18.160 --> 00:23:20.120]  我的話你就聽不到
[00:23:20.120 --> 00:23:21.680]  會不會啊?
[00:23:21.680 --> 00:23:23.360]  我很多時候解釋
[00:23:23.360 --> 00:23:26.320]  年紀大記憶差
[00:23:26.320 --> 00:23:28.840]  但是哪本書大減價
[00:23:28.840 --> 00:23:30.720]  我又記得很清楚
[00:23:30.720 --> 00:23:34.320]  你會不會一打開聖經
[00:23:34.320 --> 00:23:35.960]  你就想睡覺?
[00:23:35.960 --> 00:23:37.600]  但是電視機開著
[00:23:37.600 --> 00:23:39.960]  你就鬼打這麼精神
[00:23:39.960 --> 00:23:44.320]  你會不會啊?
[00:23:44.320 --> 00:23:46.680]  為甚麼當時的人
[00:23:46.680 --> 00:23:48.440]  去聽明白神的話
[00:23:48.440 --> 00:23:50.440]  他就開始哭呢?
[00:23:50.440 --> 00:23:54.200]  我們或許很難想像
[00:23:54.200 --> 00:23:56.320]  你可以想一想
[00:23:56.320 --> 00:23:58.960]  當他們回首歷史
[00:23:58.960 --> 00:24:03.280]  他的國家曾經風光過
[00:24:03.280 --> 00:24:04.560]  豐盛過
[00:24:04.560 --> 00:24:06.560]  或者強大過
[00:24:06.560 --> 00:24:11.000]  但是他的國家卻是亡國了
[00:24:11.000 --> 00:24:15.000]  現在他們回到耶路撒冷
[00:24:15.000 --> 00:24:17.160]  回到以色列的土地
[00:24:17.160 --> 00:24:20.880]  他們在外國漂流了一段很長的時間
[00:24:20.880 --> 00:24:22.080]  幾十年
[00:24:22.080 --> 00:24:24.560]  他們回到以前
[00:24:24.560 --> 00:24:27.600]  他們看到國家仍然很荒涼
[00:24:27.600 --> 00:24:30.840]  看到很多問題還要解決
[00:24:30.840 --> 00:24:34.120]  當他們聽到神的話
[00:24:34.120 --> 00:24:35.840]  當神的話告訴你
[00:24:35.840 --> 00:24:38.840]  為甚麼你會經歷這樣的問題
[00:24:38.840 --> 00:24:41.920]  好像神的話當頭棒喝
[00:24:41.920 --> 00:24:44.720]  在他們的心中
[00:24:44.720 --> 00:24:46.280]  他們開始哭泣
[00:24:46.280 --> 00:24:48.120]  他們看到自己的不是
[00:24:48.120 --> 00:24:49.680]  看到自己離開神
[00:24:49.680 --> 00:24:51.760]  看到自己的靈性那種軟弱
[00:24:51.760 --> 00:24:53.400]  看到自己拜偶像
[00:24:53.400 --> 00:24:57.000]  看到如何與世俗為友
[00:24:57.000 --> 00:24:59.360]  所以在那個時刻
[00:24:59.360 --> 00:25:01.360]  他們哭泣起來
[00:25:01.360 --> 00:25:03.840]  他們哭泣起來
[00:25:03.840 --> 00:25:05.840]  他們哭泣起來
[00:25:05.840 --> 00:25:08.880]  他們對神的一個說話
[00:25:08.880 --> 00:25:10.880]  一個反應
[00:25:10.880 --> 00:25:14.080]  在1970年2月3日
[00:25:14.080 --> 00:25:17.000]  在美國一間基督教大學
[00:25:17.000 --> 00:25:18.680]  在這間大學裏面
[00:25:18.680 --> 00:25:21.880]  他們每個星期都有組會
[00:25:21.880 --> 00:25:23.200]  在這個組會
[00:25:23.200 --> 00:25:24.400]  那個講完
[00:25:24.400 --> 00:25:31.080]  那個組會不是很想講
[00:25:31.080 --> 00:25:33.760]  所以叫幾個學生來講見證
[00:25:33.760 --> 00:25:34.880]  很奇怪
[00:25:34.880 --> 00:25:39.840]  當這幾個學生來分享他們的見證的時候
[00:25:39.840 --> 00:25:43.600]  台下的人很受感動
[00:25:43.600 --> 00:25:45.600]  很受感動
[00:25:45.600 --> 00:25:47.600]  所以
[00:25:47.600 --> 00:25:51.480]  聖靈就在人的心裏面來工作
[00:25:51.480 --> 00:25:53.480]  這個聚會
[00:25:53.480 --> 00:25:55.200]  開始了
[00:25:55.200 --> 00:25:57.200]  竟然不能完結
[00:25:57.200 --> 00:25:59.200]  什麼時候完結呢?
[00:25:59.200 --> 00:26:01.200]  這個聚會一開始
[00:26:01.200 --> 00:26:02.480]  八天
[00:26:02.480 --> 00:26:04.480]  24小時八天
[00:26:04.480 --> 00:26:06.480]  才完結
[00:26:06.480 --> 00:26:08.480]  這個聚會
[00:26:08.480 --> 00:26:11.440]  很多學生
[00:26:11.440 --> 00:26:14.440]  起來分享他們的見證
[00:26:14.440 --> 00:26:17.680]  分享神的說話怎樣提醒他們
[00:26:17.680 --> 00:26:20.760]  他們在神的面前認罪悔改
[00:26:20.760 --> 00:26:23.000]  很多不信的學生
[00:26:23.000 --> 00:26:25.000]  回到神的面前
[00:26:25.000 --> 00:26:27.680]  就是這個這樣的聚會
[00:26:27.680 --> 00:26:29.200]  在這個神學
[00:26:29.200 --> 00:26:31.040]  在這個基督教的大學
[00:26:31.040 --> 00:26:33.040]  這個神學院裏面發生
[00:26:33.040 --> 00:26:35.720]  弟兄姊妹
[00:26:35.720 --> 00:26:40.600]  今日如果神的靈感動你
[00:26:40.600 --> 00:26:42.600]  你有什麼
[00:26:42.600 --> 00:26:44.600]  你要回轉
[00:26:44.600 --> 00:26:46.600]  要悔改呢?
[00:26:46.600 --> 00:26:48.600]  有沒有?
[00:26:48.600 --> 00:26:50.600]  有沒有什麼你要悔改?
[00:26:50.600 --> 00:26:52.600]  有沒有一些事情
[00:26:52.600 --> 00:26:54.600]  以前你對信仰那種熱誠
[00:26:54.600 --> 00:26:56.600]  對人那種熱誠
[00:26:56.600 --> 00:26:58.600]  你願意為耶穌做見證
[00:26:58.600 --> 00:27:00.600]  這個心
[00:27:00.600 --> 00:27:02.600]  冷淡了
[00:27:02.600 --> 00:27:04.600]  什麼時候你要
[00:27:04.600 --> 00:27:06.600]  回到神的面前呢?
[00:27:06.600 --> 00:27:08.600]  第三件事
[00:27:08.600 --> 00:27:10.600]  復興帶來的果效
[00:27:10.600 --> 00:27:12.600]  是什麼呢?
[00:27:12.600 --> 00:27:14.600]  有些人說復興
[00:27:14.600 --> 00:27:16.600]  有些教會復興
[00:27:16.600 --> 00:27:18.600]  他們會周圍叫
[00:27:18.600 --> 00:27:20.600]  周圍跳
[00:27:20.600 --> 00:27:22.600]  周圍走
[00:27:22.600 --> 00:27:24.600]  但是
[00:27:24.600 --> 00:27:26.600]  聖經提醒我們
[00:27:26.600 --> 00:27:28.600]  復興帶來一個
[00:27:28.600 --> 00:27:30.600]  最重要的改效
[00:27:30.600 --> 00:27:32.600]  就是他們
[00:27:32.600 --> 00:27:35.600]  生命能夠被改變
[00:27:35.600 --> 00:27:37.600]  他們再一次能夠
[00:27:37.600 --> 00:27:39.600]  回到神的面前
[00:27:39.600 --> 00:27:41.600]  所以
[00:27:41.600 --> 00:27:44.600]  那個聚會
[00:27:44.600 --> 00:27:46.600]  他們來到
[00:27:46.600 --> 00:27:48.600]  聽了神的話
[00:27:48.600 --> 00:27:50.600]  他們看到神的話
[00:27:50.600 --> 00:27:52.600]  和他們現在
[00:27:52.600 --> 00:27:55.600]  生活的反照
[00:27:55.600 --> 00:27:57.600]  他們來哭泣
[00:27:57.600 --> 00:28:00.600]  看到他們的境況
[00:28:00.600 --> 00:28:02.600]  而他們有一個改變
[00:28:02.600 --> 00:28:04.600]  這個改變就是
[00:28:04.600 --> 00:28:06.600]  遵從神的話
[00:28:06.600 --> 00:28:09.600]  重生有一個住棚節
[00:28:09.600 --> 00:28:12.600]  什麼是住棚節呢?
[00:28:12.600 --> 00:28:14.600]  在第十七節
[00:28:14.600 --> 00:28:17.600]  從老之地歸回的傳會眾
[00:28:17.600 --> 00:28:20.600]  就搭棚住在那裡
[00:28:20.600 --> 00:28:22.600]  從亂的遺址
[00:28:22.600 --> 00:28:24.600]  約書亞的時候
[00:28:24.600 --> 00:28:26.600]  直到這一天
[00:28:26.600 --> 00:28:29.600]  以色列人沒有這樣行
[00:28:29.600 --> 00:28:32.600]  從約書亞到秘魯
[00:28:32.600 --> 00:28:34.600]  歸回那裡有多長呢?
[00:28:34.600 --> 00:28:36.600]  那裡如果你真的計算
[00:28:36.600 --> 00:28:38.600]  有一千年
[00:28:38.600 --> 00:28:40.600]  換句話來說
[00:28:40.600 --> 00:28:42.600]  在這一千年裡
[00:28:42.600 --> 00:28:44.600]  這群以色列人
[00:28:44.600 --> 00:28:46.600]  都沒有很嚴謹的
[00:28:46.600 --> 00:28:48.600]  去遵守神的話
[00:28:48.600 --> 00:28:50.600]  當他們再一次
[00:28:50.600 --> 00:28:52.600]  打開神的話的時候
[00:28:52.600 --> 00:28:55.600]  他們就看到他們的虧欠
[00:28:55.600 --> 00:28:57.600]  他們那種虧欠
[00:28:57.600 --> 00:28:59.600]  他們就改變
[00:28:59.600 --> 00:29:01.600]  他們重新
[00:29:01.600 --> 00:29:02.600]  回到神的面前
[00:29:02.600 --> 00:29:06.600]  我們要來
[00:29:06.600 --> 00:29:09.600]  藉著這個住棚節
[00:29:09.600 --> 00:29:12.600]  來慶祝住棚節
[00:29:12.600 --> 00:29:14.600]  是記不到
[00:29:14.600 --> 00:29:16.600]  以色列人出埃及
[00:29:16.600 --> 00:29:18.600]  在曠野住很簡陋的
[00:29:18.600 --> 00:29:20.600]  那些住屋
[00:29:20.600 --> 00:29:23.600]  神怎樣供應他們的需要
[00:29:23.600 --> 00:29:25.600]  所以每年七月中的時候
[00:29:25.600 --> 00:29:27.600]  他們都有這個節日
[00:29:27.600 --> 00:29:29.600]  慶祝神
[00:29:29.600 --> 00:29:31.600]  在他們生命的恩典
[00:29:31.600 --> 00:29:33.600]  所以
[00:29:33.600 --> 00:29:36.600]  原來他們很久都沒有實踐到
[00:29:36.600 --> 00:29:38.600]  沒有實踐到
[00:29:38.600 --> 00:29:43.600]  有一位
[00:29:43.600 --> 00:29:45.600]  聖詩的作者
[00:29:45.600 --> 00:29:47.600]  叫做
[00:29:47.600 --> 00:29:50.600]  Robert Robinson
[00:29:50.600 --> 00:29:53.600]  大家經常唱他的詩歌
[00:29:53.600 --> 00:29:55.600]  萬福全圓
[00:29:55.600 --> 00:29:58.600]  全能的上帝
[00:29:58.600 --> 00:30:00.600]  萬福的全圓
[00:30:00.600 --> 00:30:02.600]  我年輕的時候
[00:30:02.600 --> 00:30:05.600]  信主時常唱這首詩歌
[00:30:05.600 --> 00:30:09.600]  他在大概二十多歲的時候
[00:30:09.600 --> 00:30:11.600]  他信了耶穌
[00:30:11.600 --> 00:30:13.600]  他就寫了這首詩歌
[00:30:13.600 --> 00:30:15.600]  他就來到
[00:30:15.600 --> 00:30:19.600]  很積極參與教會的服事
[00:30:19.600 --> 00:30:21.600]  但是在後期的時候
[00:30:21.600 --> 00:30:23.600]  有一段很長的時間
[00:30:23.600 --> 00:30:25.600]  他離開教會
[00:30:25.600 --> 00:30:27.600]  有一天的清晨
[00:30:27.600 --> 00:30:30.600]  他如常地在街上
[00:30:30.600 --> 00:30:32.600]  他坐車的時候
[00:30:32.600 --> 00:30:36.600]  坐車遇到一位基督徒的女士
[00:30:36.600 --> 00:30:38.600]  這個基督徒女士問他
[00:30:38.600 --> 00:30:40.600]  你是不是回教會
[00:30:40.600 --> 00:30:43.600]  他突然間好像被喚醒一樣
[00:30:43.600 --> 00:30:46.600]  喚醒了他的心靈
[00:30:46.600 --> 00:30:48.600]  這個基督徒的女士
[00:30:48.600 --> 00:30:50.600]  來到
[00:30:50.600 --> 00:30:51.600]  很奇怪
[00:30:51.600 --> 00:30:54.600]  她就給了一首詩歌
[00:30:54.600 --> 00:30:56.600]  萬福全圓他
[00:30:56.600 --> 00:30:58.600]  那首詩歌說
[00:30:58.600 --> 00:31:02.600]  我知道心意放蕩
[00:31:02.600 --> 00:31:05.600]  已離我所愛的神
[00:31:05.600 --> 00:31:11.600]  當Robinson看回自己的詩歌的時候
[00:31:11.600 --> 00:31:13.600]  他突然間有一個醒覺
[00:31:13.600 --> 00:31:18.600]  他要回到上帝的面前
[00:31:18.600 --> 00:31:19.600]  弟兄姊妹
[00:31:19.600 --> 00:31:21.600]  今天
[00:31:21.600 --> 00:31:26.600]  神有沒有跟你說話呢?
[00:31:26.600 --> 00:31:28.600]  可能有很多弟兄姊妹
[00:31:28.600 --> 00:31:31.600]  在這個教會30年
[00:31:31.600 --> 00:31:32.600]  20年
[00:31:32.600 --> 00:31:34.600]  10年
[00:31:34.600 --> 00:31:36.600]  你
[00:31:36.600 --> 00:31:38.600]  跟神的關係
[00:31:38.600 --> 00:31:42.600]  有沒有冷卻了呢?
[00:31:42.600 --> 00:31:43.600]  有一首詩歌
[00:31:43.600 --> 00:31:45.600]  我很喜歡唱
[00:31:45.600 --> 00:31:47.600]  楊伯倫的詩歌
[00:31:47.600 --> 00:31:50.600]  他說「願那復興的靈火」
[00:31:50.600 --> 00:31:52.600]  究竟我們的信心
[00:31:52.600 --> 00:31:54.600]  有沒有失落了?
[00:31:54.600 --> 00:31:56.600]  我們的盼望
[00:31:56.600 --> 00:31:57.600]  有沒有失落了?
[00:31:57.600 --> 00:31:59.600]  我們的愛心
[00:31:59.600 --> 00:32:01.600]  有沒有失落了?
[00:32:01.600 --> 00:32:03.600]  他說「願那復興的靈火」
[00:32:03.600 --> 00:32:06.600]  重新一次來復興我們
[00:32:06.600 --> 00:32:08.600]  叫我們信望愛
[00:32:08.600 --> 00:32:10.600]  在哪裡失落
[00:32:10.600 --> 00:32:12.600]  我們就在哪裡悔改
[00:32:12.600 --> 00:32:14.600]  來回轉
[00:32:14.600 --> 00:32:16.600]  弟兄姊妹
[00:32:16.600 --> 00:32:20.600]  你們對神的信心有沒有失落了?
[00:32:20.600 --> 00:32:24.600]  為什麼今天我們覺得神的話這麼難行呢?
[00:32:24.600 --> 00:32:27.600]  因為我們都對神不覺得興奮
[00:32:27.600 --> 00:32:30.600]  我們都沒有喜樂
[00:32:30.600 --> 00:32:33.600]  我們都沒有那種卓越
[00:32:33.600 --> 00:32:36.600]  我們都沒有那種熱誠
[00:32:36.600 --> 00:32:39.600]  所以神的話很難行
[00:32:39.600 --> 00:32:42.600]  但當這群以色列人覺得神的話
[00:32:42.600 --> 00:32:44.600]  他能夠實行
[00:32:44.600 --> 00:32:49.600]  因為他說「神的喜樂成為祂的力量」
[00:32:49.600 --> 00:32:51.600]  當如果你敬拜的時候
[00:32:51.600 --> 00:32:54.600]  你能夠喜樂的敬拜
[00:32:54.600 --> 00:32:56.600]  能夠熱誠的敬拜
[00:32:56.600 --> 00:33:01.600]  我相信你對神的話的回應
[00:33:01.600 --> 00:33:05.600]  同樣你會願意去實行
[00:33:05.600 --> 00:33:07.600]  弟兄姊妹
[00:33:07.600 --> 00:33:11.600]  你有沒有失落了對神的那種愛心?
[00:33:11.600 --> 00:33:14.600]  以前你去祈禱會的
[00:33:14.600 --> 00:33:17.600]  你現在沒有再去祈禱會了
[00:33:17.600 --> 00:33:19.600]  以前我們祈禱會
[00:33:19.600 --> 00:33:21.600]  可能有三十多人
[00:33:21.600 --> 00:33:23.600]  現在只有二十多人
[00:33:23.600 --> 00:33:27.600]  我們有這麼多弟兄姊妹今天在這裡
[00:33:27.600 --> 00:33:30.600]  有多少已經去祈禱會了?
[00:33:30.600 --> 00:33:32.600]  有多少弟兄姊妹
[00:33:32.600 --> 00:33:37.600]  你已經將聖經放在籠底了?
[00:33:37.600 --> 00:33:41.600]  那本聖經鋪塵
[00:33:41.600 --> 00:33:43.600]  我不知道今天
[00:33:43.600 --> 00:33:46.600]  當你完了這個聚會
[00:33:46.600 --> 00:33:50.600]  你會不會拿這個鋪了塵的聖經
[00:33:50.600 --> 00:33:54.600]  重新將它打開
[00:33:54.600 --> 00:33:57.600]  謙卑在神的面前讀聖經?
[00:33:57.600 --> 00:34:01.600]  你會不會可能以前很積極參與
[00:34:01.600 --> 00:34:04.600]  侍奉去服侍別人?
[00:34:04.600 --> 00:34:06.600]  你冷卻了
[00:34:06.600 --> 00:34:09.600]  你覺得很煩人
[00:34:09.600 --> 00:34:12.600]  你不願意再投入
[00:34:12.600 --> 00:34:15.600]  在這個侍奉的行列裡
[00:34:15.600 --> 00:34:18.600]  以往你在公司工作
[00:34:18.600 --> 00:34:21.600]  你願意為神做見證
[00:34:21.600 --> 00:34:23.600]  但是你冷卻了
[00:34:23.600 --> 00:34:25.600]  你可能被別人的說話
[00:34:25.600 --> 00:34:27.600]  傷透了你的心
[00:34:27.600 --> 00:34:30.600]  你不要再勇敢地
[00:34:30.600 --> 00:34:32.600]  在這些不信的人
[00:34:32.600 --> 00:34:34.600]  去見證神
[00:34:34.600 --> 00:34:36.600]  弟兄姊妹
[00:34:36.600 --> 00:34:37.600]  他說
[00:34:37.600 --> 00:34:40.600]  起初的信忘愛在哪裡失落
[00:34:40.600 --> 00:34:42.600]  如果神要復興我們
[00:34:42.600 --> 00:34:46.600]  我們就是讓我們起初對神那種信心
[00:34:46.600 --> 00:34:48.600]  那種盼望
[00:34:48.600 --> 00:34:49.600]  那種愛心
[00:34:49.600 --> 00:34:52.600]  來復甦出來
[00:34:52.600 --> 00:34:54.600]  我們來到神的面前
[00:34:54.600 --> 00:34:57.600]  求聖靈來復興我們
[00:34:57.600 --> 00:35:00.600]  我們一起讀這兩節聖經
[00:35:00.600 --> 00:35:02.600]  耶和華萬鈞的神啊
[00:35:02.600 --> 00:35:05.600]  求祢使我們復興
[00:35:05.600 --> 00:35:07.600]  願祢的念光照我們
[00:35:07.600 --> 00:35:09.600]  我們就可以得救
[00:35:09.600 --> 00:35:12.600]  求祢使我們再強盛起來
[00:35:12.600 --> 00:35:14.600]  作為祢的子民
[00:35:14.600 --> 00:35:16.600]  我們要讚頌祢
[00:35:16.600 --> 00:35:18.600]  弟兄姊妹
[00:35:18.600 --> 00:35:22.600]  神今天跟你說什麼
[00:35:22.600 --> 00:35:25.600]  有什麼你在哪裡失落
[00:35:25.600 --> 00:35:28.600]  有什麼你需要神啊
[00:35:28.600 --> 00:35:30.600]  求祢復興我
[00:35:30.600 --> 00:35:32.600]  求祢更新我
[00:35:32.600 --> 00:35:34.600]  求祢改變我
[00:35:34.600 --> 00:35:38.600]  求祢讓我們再一次強盛
[00:35:38.600 --> 00:35:39.600]  健康起來
[00:35:39.600 --> 00:35:40.600]  我們一起低頭
[00:35:40.600 --> 00:35:43.600]  我們同心的祈禱
[00:35:43.600 --> 00:35:47.600]  在我帶大家祈禱的時候
[00:35:47.600 --> 00:35:50.600]  我們很盼望弟兄姊妹
[00:35:50.600 --> 00:35:53.600]  你在你的位置裡去想一想
[00:35:53.600 --> 00:35:55.600]  究竟你和神的關係
[00:35:55.600 --> 00:35:59.600]  現在處在一個什麼狀況裡
[00:35:59.600 --> 00:36:02.600]  如果你只是很冷淡
[00:36:02.600 --> 00:36:06.600]  或者不冷不熱
[00:36:06.600 --> 00:36:10.600]  我懇求聖靈提醒你
[00:36:10.600 --> 00:36:14.600]  回到這位永活的主的面前
[00:36:14.600 --> 00:36:15.600]  向祂呼求
[00:36:15.600 --> 00:36:26.600]  主啊 求祢復興我們
[00:36:26.600 --> 00:36:30.600]  親愛的天父 在新的一年裡
[00:36:30.600 --> 00:36:33.600]  我們要來到祢的面前
[00:36:33.600 --> 00:36:37.600]  我們求祢復興祢的教會
[00:36:37.600 --> 00:36:39.600]  復興我們每一個
[00:36:39.600 --> 00:36:42.600]  來到祢面前敬拜的人
[00:36:42.600 --> 00:36:47.600]  叫我們沉睡了那個心靈
[00:36:47.600 --> 00:36:49.600]  能夠被甦醒
[00:36:49.600 --> 00:36:53.600]  叫我們的生命不再一樣
[00:36:53.600 --> 00:36:57.600]  求聖靈向我們生命吹氣
[00:36:57.600 --> 00:36:59.600]  將祢的熱流
[00:36:59.600 --> 00:37:02.600]  將祢的溫暖
[00:37:02.600 --> 00:37:06.600]  融化我們冰冷的心
[00:37:06.600 --> 00:37:08.600]  叫我們重生一次
[00:37:08.600 --> 00:37:11.600]  再為主而活
[00:37:11.600 --> 00:37:13.600]  奉耶穌的聖名祈禱
[00:37:13.600 --> 00:37:14.600]  阿們
