
[00:00:00.000 --> 00:00:02.500]  今日和大家分享的題目是
[00:20:04.100 --> 00:20:09.200]  究竟主耶穌會怎樣做?
[00:20:09.200 --> 00:20:11.300]  所以珍妮很珍惜
[00:20:11.300 --> 00:20:13.100]  What would Jesus do?
[00:20:13.100 --> 00:20:14.900]  正正是青少年人
[00:20:14.900 --> 00:20:16.600]  他們需要被提醒
[00:20:16.600 --> 00:20:19.500]  怎樣來行動
[00:20:19.500 --> 00:20:20.600]  直到今天
[00:20:20.600 --> 00:20:23.200]  都很流行
[00:20:23.200 --> 00:20:26.100]  八九年到現在都有相當時間
[00:20:26.100 --> 00:20:28.100]  我相信大家都聽過
[00:20:28.100 --> 00:20:30.000]  你有沒有來過
[00:20:30.000 --> 00:20:31.800]  在我們的生活裡面
[00:20:31.800 --> 00:20:34.100]  每一件大大小小的事情
[00:20:34.100 --> 00:20:34.900]  都問一下
[00:20:34.900 --> 00:20:35.900]  我這樣做
[00:20:35.900 --> 00:20:37.700]  耶穌會怎樣呢?
[00:20:37.700 --> 00:20:39.500]  耶穌會這樣做嗎?
[00:20:39.500 --> 00:20:40.800]  耶穌會不會好像我
[00:20:40.800 --> 00:20:41.700]  用我的方法
[00:20:41.700 --> 00:20:44.200]  或者用這個世界的方法來做呢?
[00:20:44.200 --> 00:20:45.500]  是不會的
[00:20:45.500 --> 00:20:47.600]  耶穌會怎樣做呢?
[00:20:47.600 --> 00:20:51.000]  What would Jesus do?
[00:20:51.000 --> 00:20:54.300]  這個是我們需要問
[00:20:54.300 --> 00:20:55.900]  跟隨主耶穌
[00:20:55.900 --> 00:20:57.400]  耶穌是我們的元帥
[00:20:57.400 --> 00:20:59.600]  用神的方法來面對
[00:20:59.600 --> 00:21:02.100]  我們人生裡面的爭執
[00:21:02.100 --> 00:21:03.600]  每次問
[00:21:03.600 --> 00:21:06.800]  耶穌究竟會怎樣做呢?
[00:21:06.800 --> 00:21:07.900]  保羅
[00:21:07.900 --> 00:21:10.100]  在你生命裡面
[00:21:10.100 --> 00:21:12.800]  正正是這樣的經歷
[00:21:12.800 --> 00:21:15.100]  提醒提摩太
[00:21:15.100 --> 00:21:18.400]  美好的仗我打過了
[00:21:18.400 --> 00:21:21.000]  你繼續打
[00:21:21.000 --> 00:21:22.300]  弟兄姊妹
[00:21:22.300 --> 00:21:25.300]  你們都繼續打
[00:21:25.300 --> 00:21:28.300]  這是神的託付
[00:21:28.300 --> 00:21:29.800]  第二方面
[00:21:29.800 --> 00:21:32.500]  當跑路跑盡
[00:21:32.500 --> 00:21:33.300]  我們知道
[00:21:33.300 --> 00:21:35.500]  運動員
[00:21:35.500 --> 00:21:37.600]  在賽場上
[00:21:37.600 --> 00:21:40.600]  是要向著目標進發的
[00:21:40.600 --> 00:21:41.600]  無論是一百米
[00:21:41.600 --> 00:21:42.400]  二百米
[00:21:42.400 --> 00:21:43.900]  四百米
[00:21:43.900 --> 00:21:45.100]  或者是馬拉松
[00:21:45.100 --> 00:21:50.400]  都是有一個終點的標竿
[00:21:50.400 --> 00:21:51.400]  保羅
[00:21:51.400 --> 00:21:53.800]  他有他的標竿
[00:21:53.800 --> 00:21:54.900]  使徒保羅
[00:21:54.900 --> 00:21:55.900]  他知道
[00:21:55.900 --> 00:21:57.500]  他蒙召
[00:21:57.500 --> 00:21:59.900]  是要做外邦人的信徒
[00:21:59.900 --> 00:22:06.100]  聖經是這樣說的
[00:22:06.100 --> 00:22:08.400]  保羅要做外邦人的使徒
[00:22:08.400 --> 00:22:10.200]  保羅在他蒙召的時候
[00:22:10.200 --> 00:22:11.700]  在大馬色路上
[00:22:11.700 --> 00:22:13.300]  遇到大光
[00:22:13.300 --> 00:22:17.200]  阿拿尼亞要去為他
[00:22:17.200 --> 00:22:19.200]  去醫治的時候
[00:22:19.200 --> 00:22:22.800]  神說了一句很清楚的話
[00:22:22.800 --> 00:22:24.000]  阿拿尼亞
[00:22:24.000 --> 00:22:25.900]  你只管去
[00:22:25.900 --> 00:22:27.000]  他
[00:22:27.000 --> 00:22:27.900]  保羅
[00:22:27.900 --> 00:22:30.300]  是神所揀選的器皿
[00:22:30.300 --> 00:22:32.900]  要在外邦人和君王
[00:22:32.900 --> 00:22:34.900]  並以色列人面前
[00:22:34.900 --> 00:22:36.900]  宣揚我的名
[00:22:36.900 --> 00:22:39.100]  正正是這樣
[00:22:39.100 --> 00:22:40.800]  保羅
[00:22:40.800 --> 00:22:42.200]  被召
[00:22:42.200 --> 00:22:43.300]  被揀選
[00:22:43.300 --> 00:22:46.600]  是要做外邦人的使徒
[00:22:46.600 --> 00:22:47.800]  神揀選他
[00:22:47.800 --> 00:22:50.900]  是要做外邦人的使徒
[00:22:50.900 --> 00:22:53.800]  神給他人生的方向
[00:22:53.800 --> 00:22:56.600]  是要做外邦人的使徒
[00:22:56.600 --> 00:22:59.100]  他怎樣回應呢?
[00:22:59.100 --> 00:23:02.800]  在《使徒行傳》第二十章二十四節
[00:23:02.800 --> 00:23:04.300]  他一番說話
[00:23:04.300 --> 00:23:07.100]  是這樣說的
[00:23:07.100 --> 00:23:09.100]  我卻不以性命為念
[00:23:09.100 --> 00:23:10.900]  也不看為寶貴
[00:23:10.900 --> 00:23:13.100]  只要行完我的路程
[00:23:13.100 --> 00:23:16.700]  成就我從主耶穌所領受的職事
[00:23:16.700 --> 00:23:21.000]  證明神恩惠的福音
[00:23:21.000 --> 00:23:23.600]  當跑的路
[00:23:23.600 --> 00:23:26.800]  就是成就
[00:23:26.800 --> 00:23:30.800]  保羅從主耶穌所領受的職事
[00:23:30.800 --> 00:23:36.700]  就是證明神恩惠的福音
[00:23:36.700 --> 00:23:38.300]  是有承擔
[00:23:38.300 --> 00:23:40.500]  是有責任感
[00:23:40.500 --> 00:23:43.000]  他知道自己蒙神揀選
[00:23:43.000 --> 00:23:44.400]  是有承擔
[00:23:44.400 --> 00:23:45.900]  有責任感
[00:23:45.900 --> 00:23:48.600]  並且有抱負
[00:23:48.600 --> 00:23:52.700]  他先將福音傳到小亞細亞的地方
[00:23:52.700 --> 00:23:55.800]  然後去到羅馬
[00:23:55.800 --> 00:23:56.800]  還有
[00:23:56.800 --> 00:24:03.100]  他有生之年都希望去到西班牙
[00:24:03.100 --> 00:24:06.000]  蒙揀選有責任承擔
[00:24:06.000 --> 00:24:08.400]  有抱負
[00:24:08.400 --> 00:24:11.000]  今天的人所說的話就是
[00:24:11.000 --> 00:24:15.300]  有心
[00:24:15.300 --> 00:24:16.900]  有心
[00:24:16.900 --> 00:24:20.700]  有願意去做夢
[00:24:20.700 --> 00:24:25.400]  是為神而做的
[00:24:25.400 --> 00:24:27.000]  我們有沒有這樣的心呢?
[00:24:27.000 --> 00:24:29.300]  有沒有這樣的願望呢?
[00:24:29.300 --> 00:24:36.200]  保羅將福音傳到遠處
[00:24:36.200 --> 00:24:38.500]  但是我們身處在這個世界
[00:24:38.500 --> 00:24:41.400]  我們面對的
[00:24:41.400 --> 00:24:43.100]  面對的就是
[00:24:43.100 --> 00:24:45.200]  要有表現
[00:24:45.200 --> 00:24:47.000]  要爭勝
[00:24:47.000 --> 00:24:48.400]  要有本錢
[00:24:48.400 --> 00:24:49.900]  要有榮譽
[00:24:49.900 --> 00:24:52.600]  這是很實在的
[00:24:52.600 --> 00:24:55.400]  所以我們面對這些挑戰的時候
[00:24:55.400 --> 00:24:58.300]  我們怎樣去靠著主義來得勝呢?
[00:24:58.300 --> 00:25:00.500]  因為你要認清楚標桿
[00:25:00.500 --> 00:25:02.300]  但是今天我們說
[00:25:02.300 --> 00:25:08.600]  運動員一定要衝線和拿冠軍
[00:25:08.600 --> 00:25:11.000]  但是很奇妙的就是
[00:25:11.000 --> 00:25:13.300]  在這段聖經裏面
[00:25:13.300 --> 00:25:15.100]  保羅所提的就是
[00:25:15.100 --> 00:25:17.900]  當跑路我拿冠軍了
[00:25:17.900 --> 00:25:19.700]  沒有,沒有說
[00:25:19.700 --> 00:25:23.000]  他說當跑路我跑盡了
[00:25:23.000 --> 00:25:24.300]  他沒有說拿冠軍
[00:25:24.300 --> 00:25:26.100]  但是我們今天的世界
[00:25:26.100 --> 00:25:28.700]  是要拿冠軍的世界
[00:25:28.700 --> 00:25:31.100]  無論是年長
[00:25:31.100 --> 00:25:33.900]  成年、年青、兒童
[00:25:33.900 --> 00:25:36.700]  都是要拿冠軍的
[00:25:36.700 --> 00:25:40.800]  拿90分都不行的
[00:25:40.800 --> 00:25:44.000]  所以在運動場上
[00:25:44.000 --> 00:25:47.200]  一定要拿金牌
[00:25:47.200 --> 00:25:51.700]  2008年的北京奧運會
[00:25:51.700 --> 00:25:55.000]  有一位叫楊威的運動員
[00:25:55.000 --> 00:26:01.000]  他是體操項目的金牌得主
[00:26:01.000 --> 00:26:04.100]  他叫楊威
[00:26:04.100 --> 00:26:06.400]  他有另一個稱號的
[00:26:06.400 --> 00:26:09.000]  大家知不知道他的稱號是什麼?
[00:26:09.000 --> 00:26:12.100]  他的稱號叫千年老矣
[00:26:12.100 --> 00:26:16.600]  即是說常常是拿第二的
[00:26:16.600 --> 00:26:18.500]  他2004年拿第二
[00:26:18.500 --> 00:26:19.400]  拿銀牌
[00:26:19.400 --> 00:26:22.500]  2000年又是拿銀牌
[00:26:22.500 --> 00:26:24.300]  但是2008年
[00:26:24.300 --> 00:26:31.200]  終於套戲楊威的奧運
[00:26:31.200 --> 00:26:33.000]  拿完之後
[00:26:33.000 --> 00:26:38.200]  2012年沒有他的聲音
[00:26:38.200 --> 00:26:41.800]  2016年也沒有他的成績
[00:26:41.800 --> 00:26:44.300]  剛才散會時有位姐妹告訴我
[00:26:44.300 --> 00:26:47.900]  他去做教練了
[00:26:47.900 --> 00:26:49.700]  是的,運動員的生涯就是這樣
[00:26:49.700 --> 00:26:50.700]  拿到金牌
[00:26:50.700 --> 00:26:54.200]  繼續幫助別人拿金牌
[00:26:54.200 --> 00:26:59.000]  我所受的訓練很艱苦
[00:26:59.000 --> 00:27:02.500]  我的下一梯隊要更加艱苦
[00:27:02.500 --> 00:27:07.300]  因為要拿金牌
[00:27:07.300 --> 00:27:09.500]  這個世界就是這樣
[00:27:09.500 --> 00:27:14.500]  不單止是循著這個正途
[00:27:14.500 --> 00:27:17.400]  用卑劣的手段也不少
[00:27:17.400 --> 00:27:19.900]  因為要拿到冠軍
[00:27:19.900 --> 00:27:23.100]  拿到金牌
[00:27:23.100 --> 00:27:26.300]  1999年至2005年
[00:27:26.300 --> 00:27:32.300]  七屆環繞法國的單車冠軍顏氏堂
[00:27:32.300 --> 00:27:35.600]  我們認識他的時候
[00:27:35.600 --> 00:27:37.300]  也為他感恩
[00:27:37.300 --> 00:27:39.900]  因為他1996年的時候
[00:27:39.900 --> 00:27:41.600]  證實患了癌症
[00:27:41.600 --> 00:27:46.100]  然後展開他奮鬥的人生
[00:27:46.100 --> 00:27:48.400]  很勵志成立這個癌病基金
[00:27:48.400 --> 00:27:53.400]  來扶持、資助和幫助有需要的人
[00:27:53.400 --> 00:27:54.800]  還有他的見證
[00:27:54.800 --> 00:27:58.700]  就是他太太和他不離不棄
[00:27:58.700 --> 00:28:03.600]  他能夠恢復他運動員的一生艱苦
[00:28:03.600 --> 00:28:06.400]  很多人都引他做例子
[00:28:06.400 --> 00:28:08.200]  但原來他由1999年開始
[00:28:08.200 --> 00:28:10.700]  直到2005年
[00:28:10.700 --> 00:28:12.400]  這麼多屆的冠軍
[00:28:12.400 --> 00:28:15.300]  都是靠著服用這個禁藥
[00:28:15.300 --> 00:28:17.800]  他過往生命的見證
[00:28:17.800 --> 00:28:22.200]  建立人生命的見證
[00:28:22.200 --> 00:28:28.600]  如今成為人生命的絆腳石
[00:28:28.600 --> 00:28:30.000]  我們看到
[00:28:30.000 --> 00:28:32.100]  原來這個世界是這樣的
[00:28:32.100 --> 00:28:36.700]  但我們說要對準目標
[00:28:36.700 --> 00:28:40.400]  跑神要我們跑的路程
[00:28:40.400 --> 00:28:45.600]  我要介紹的是Eric這裡
[00:28:45.600 --> 00:28:47.600]  我們知道李愛蕊
[00:28:47.600 --> 00:28:49.100]  我們每次提到她的時候
[00:28:49.100 --> 00:28:51.100]  很多時候都說她
[00:28:51.100 --> 00:28:54.900]  就是放棄奪金來崇拜
[00:28:54.900 --> 00:28:56.600]  尊崇神、敬畏神
[00:28:56.600 --> 00:28:59.400]  一個敬虔的基督徒
[00:28:59.400 --> 00:29:03.100]  今天說她就是說她賽跑的姿勢
[00:29:03.100 --> 00:29:05.300]  我不知道有沒有運動專家
[00:29:05.300 --> 00:29:06.800]  或者體育老師
[00:29:06.800 --> 00:29:08.400]  賽跑一定是怎樣
[00:29:08.400 --> 00:29:10.100]  一定是向前衝的
[00:29:10.100 --> 00:29:12.300]  我們說一定要低頭
[00:29:12.300 --> 00:29:14.400]  看著前面低頭
[00:29:14.400 --> 00:29:16.800]  因為會卸了一封力
[00:29:16.800 --> 00:29:20.900]  但李愛蕊的愛蕊姿勢是很特別的
[00:29:20.900 --> 00:29:24.600]  就是臥高頭
[00:29:24.600 --> 00:29:25.400]  張開嘴
[00:29:25.400 --> 00:29:27.300]  張開嘴是口氣
[00:29:27.300 --> 00:29:28.600]  但我們知道
[00:29:28.600 --> 00:29:29.800]  她不單是張開嘴
[00:29:29.800 --> 00:29:34.200]  是一邊跑一邊笑眉眉的
[00:29:34.200 --> 00:29:35.800]  你留意一下
[00:29:35.800 --> 00:29:40.600]  在我手上的本書還全神的
[00:29:40.600 --> 00:29:42.800]  一邊跑一邊笑眉眉
[00:29:42.800 --> 00:29:43.900]  因為她想到
[00:29:43.900 --> 00:29:46.500]  我賽跑是因為為神而跑的
[00:29:46.500 --> 00:29:48.800]  我賽跑因為能夠是榮耀神
[00:29:48.800 --> 00:29:52.200]  我賽跑能夠是尊崇神
[00:29:52.200 --> 00:29:53.000]  最後她拿到
[00:29:53.000 --> 00:29:54.900]  一邊跑一邊跑都忘記了
[00:29:54.900 --> 00:29:56.500]  是不是跑到終點
[00:29:56.500 --> 00:29:58.000]  當然要開玩笑
[00:29:58.000 --> 00:29:59.800]  一邊跑跑到終點的時候
[00:29:59.800 --> 00:30:02.000]  拿到冠軍
[00:30:02.000 --> 00:30:04.600]  400米賽跑冠軍
[00:30:04.600 --> 00:30:10.200]  拿到200米的銅牌
[00:30:10.200 --> 00:30:12.300]  一切都是為神做為神跑的
[00:30:12.300 --> 00:30:17.300]  因為神讓她看到這個目標
[00:30:17.300 --> 00:30:20.100]  但一個新的目標
[00:30:20.100 --> 00:30:21.700]  就是跑到中國
[00:30:21.700 --> 00:30:25.100]  在天津做宣教士
[00:30:25.100 --> 00:30:29.900]  把福音帶給我們中國的同胞
[00:30:29.900 --> 00:30:30.900]  很努力
[00:30:30.900 --> 00:30:32.200]  很刻苦
[00:30:32.200 --> 00:30:37.900]  當她回到英國的時候
[00:30:37.900 --> 00:30:40.400]  有很多記者問她
[00:30:40.400 --> 00:30:45.700]  Eric 為什麼你不繼續跑
[00:30:45.700 --> 00:30:50.100]  你不喜歡在賽道旁邊
[00:30:50.100 --> 00:30:52.300]  向你歡呼的人群的聲音嗎
[00:30:52.300 --> 00:30:55.700]  拍手掌你衝線的聲音嗎
[00:30:55.700 --> 00:30:57.600]  你不喜歡閃光燈
[00:30:57.600 --> 00:30:59.200]  拍照報道你
[00:30:59.200 --> 00:31:02.300]  和參加慶功宴嗎
[00:31:02.300 --> 00:31:04.000]  她說當然
[00:31:04.000 --> 00:31:06.900]  有時候人會很自然的想到一切
[00:31:06.900 --> 00:31:07.800]  都是很美好
[00:31:07.800 --> 00:31:11.600]  但是我更加喜歡我在中國所從事的工作
[00:31:11.600 --> 00:31:15.300]  因為這方面的價值遠超過你們所說的一切
[00:31:15.300 --> 00:31:17.000]  你知道嗎
[00:31:17.000 --> 00:31:27.700]  這份榮耀是一個永不扭壞的冠冕
[00:31:27.700 --> 00:31:29.000]  為神而跑
[00:31:29.000 --> 00:31:32.100]  向著標竿
[00:31:32.100 --> 00:31:34.800]  向著神給你的標竿來跑
[00:31:34.800 --> 00:31:37.200]  神呼著你做什麼
[00:31:37.200 --> 00:31:43.200]  你就努力去做
[00:31:43.200 --> 00:31:45.800]  當太平洋戰爭發生的時候
[00:31:45.800 --> 00:31:48.400]  李愛芮和很多的外國人
[00:31:48.400 --> 00:31:56.000]  都被迫進入維園的集中營
[00:31:56.000 --> 00:31:57.800]  去到集中營的時候
[00:31:57.800 --> 00:32:00.400]  李愛芮不是灰心喪志
[00:32:00.400 --> 00:32:03.600]  不是很低落
[00:32:03.600 --> 00:32:04.600]  不是
[00:32:04.600 --> 00:32:08.600]  她反而成為很多外國人的祝福
[00:32:08.600 --> 00:32:11.400]  來幫助我們同胞
[00:32:11.400 --> 00:32:14.200]  又幫助她自己的同胞
[00:32:14.200 --> 00:32:15.600]  所以
[00:32:15.600 --> 00:32:18.900]  我們所認識的大少曾牧師
[00:32:18.900 --> 00:32:22.900]  大德生牧師的曾孫
[00:32:22.900 --> 00:32:25.200]  當時他也在這個集中營裡面
[00:32:25.200 --> 00:32:26.300]  他說
[00:32:26.300 --> 00:32:27.200]  Uncle Eric
[00:32:27.200 --> 00:32:29.000]  他叫Uncle Eric
[00:32:29.000 --> 00:32:32.600]  他好像我們的金毛的洋娃娃一樣
[00:32:32.600 --> 00:32:34.600]  逗我們笑,和我們玩
[00:32:34.600 --> 00:32:37.400]  讓我們輕輕鬆鬆的來度過
[00:32:37.400 --> 00:32:43.200]  這個集中營的生活
[00:32:43.200 --> 00:32:44.800]  成為別人的祝福
[00:32:44.800 --> 00:32:55.000]  是因為他向著神給的標竿來跑
[00:32:55.000 --> 00:32:59.200]  我們說,當想到李愛芮的時候
[00:32:59.200 --> 00:33:03.200]  我們想到她為神所做的事情
[00:33:03.200 --> 00:33:06.800]  不是因為她得到奧運金牌
[00:33:06.800 --> 00:33:11.000]  我看這本書《植分金牌》的時候
[00:33:11.000 --> 00:33:13.600]  裡面是寫李愛芮的心情
[00:33:13.600 --> 00:33:16.200]  而其中不足三分一的內容
[00:33:16.200 --> 00:33:20.200]  是寫她參加奧運整個過程
[00:33:20.200 --> 00:33:21.800]  大部分的內容都描述她
[00:33:21.800 --> 00:33:24.400]  怎樣來為神
[00:33:24.400 --> 00:33:28.200]  來到中國這個地方
[00:33:28.200 --> 00:33:34.400]  我們對她作宣教
[00:33:34.400 --> 00:33:37.400]  在上一年和今年我們分別
[00:33:37.400 --> 00:33:41.000]  有兩位牧者離開我們
[00:33:41.000 --> 00:33:44.800]  一位是在2017年11月22日
[00:33:44.800 --> 00:33:48.400]  張無海牧師安返天家
[00:33:48.400 --> 00:33:50.400]  另一位就是1月4日
[00:33:50.400 --> 00:33:55.600]  在美國安息主懷的王永信牧師
[00:33:55.600 --> 00:33:58.600]  張牧師離世,我們知道鄧英姐妹都很傷痛
[00:33:58.600 --> 00:34:01.000]  很多鄧英姐妹都很懷念
[00:34:01.000 --> 00:34:07.200]  所以在教會的網站設立了一個網上悼念冊
[00:34:07.200 --> 00:34:09.000]  很多鄧英姐妹留言
[00:34:09.000 --> 00:34:14.200]  寫上很掛念、很懷念張無海牧師
[00:34:14.200 --> 00:34:17.400]  我們的牧者、張無海牧師的講道
[00:34:17.400 --> 00:34:19.000]  張無海牧師的教導
[00:34:19.000 --> 00:34:22.000]  張無海牧師給我們鼓勵的說話
[00:34:22.000 --> 00:34:24.400]  給我們的提醒
[00:34:24.400 --> 00:34:28.600]  大部分的鄧英姐妹都是這樣寫的
[00:34:28.600 --> 00:34:33.400]  很懷念張無海牧師的講道
[00:34:33.400 --> 00:34:37.200]  這是我們鄧英姐妹一想起牧師的時候
[00:34:37.200 --> 00:34:41.000]  就想起張牧師是致力於
[00:34:41.000 --> 00:34:44.200]  神的話、聖經的教導
[00:34:44.200 --> 00:34:47.200]  張牧師致力於神學教育
[00:34:47.200 --> 00:34:52.200]  張無海牧師致力於聖經翻譯
[00:34:52.200 --> 00:34:55.000]  我們一想起的時候
[00:34:55.000 --> 00:34:58.600]  張牧師原來是這麼重視聖經教導
[00:34:58.600 --> 00:35:02.400]  聖經的真理、神學教育
[00:35:02.400 --> 00:35:06.400]  因為這正是張牧師的標桿
[00:35:06.400 --> 00:35:09.200]  他努力去做
[00:35:09.200 --> 00:35:11.800]  而黃永信牧師的標桿是什麼呢?
[00:35:11.800 --> 00:35:14.600]  黃牧師成立大使命中心
[00:35:14.600 --> 00:35:17.000]  大使命神學院
[00:35:17.000 --> 00:35:19.400]  推動猜拳宣教
[00:35:19.400 --> 00:35:22.400]  中國信徒報道會猜拳宣教士
[00:35:22.400 --> 00:35:25.800]  去到中南美洲更遠的地方
[00:35:25.800 --> 00:35:27.800]  因為我們一想到黃永信牧師的時候
[00:35:27.800 --> 00:35:28.800]  我們就想到
[00:35:28.800 --> 00:35:31.800]  黃永信牧師是空懷普世的牧師
[00:35:31.800 --> 00:35:36.000]  就是做猜拳的
[00:35:36.000 --> 00:35:39.000]  當講到你的時候
[00:35:39.000 --> 00:35:41.400]  講到你自己的時候
[00:35:41.400 --> 00:35:45.200]  人家會怎麼說呢?
[00:35:45.200 --> 00:35:49.400]  當有人講到郭牧師的時候
[00:35:49.400 --> 00:35:52.000]  他會怎麼說呢?
[00:35:52.000 --> 00:35:55.800]  Fact!
[00:35:55.800 --> 00:35:57.000]  是不是這樣呢?
[00:35:57.000 --> 00:36:03.400]  為什麼要笑?
[00:36:03.400 --> 00:36:08.400]  我們要向著神給我們標桿跑
[00:36:08.400 --> 00:36:12.800]  認定神要我們做的事情
[00:36:12.800 --> 00:36:15.400]  努力去做
[00:36:15.400 --> 00:36:20.800]  張牧師、黃牧師保留
[00:36:20.800 --> 00:36:24.000]  很好的榜樣
[00:36:24.000 --> 00:36:29.400]  我們知道怎麼走
[00:36:29.400 --> 00:36:33.400]  所信的道守住了
[00:36:33.400 --> 00:36:34.400]  我們知道
[00:36:34.400 --> 00:36:37.400]  在當時已不鎖教會所面對的就是
[00:36:37.400 --> 00:36:39.200]  信仰的挑戰
[00:36:39.200 --> 00:36:40.800]  甚至是年輕的傳道人
[00:36:40.800 --> 00:36:43.800]  提摩太都面對信仰的挑戰
[00:36:43.800 --> 00:36:47.000]  是因為老虎荒謬的言語
[00:36:47.000 --> 00:36:48.600]  無窮的家譜
[00:36:48.600 --> 00:36:51.000]  傳統人的說話
[00:36:51.000 --> 00:36:52.400]  要跟著去做
[00:36:52.400 --> 00:36:54.200]  但是這些情況
[00:36:54.200 --> 00:36:56.000]  我們要衡量一下
[00:36:56.000 --> 00:37:00.200]  跟我們的信仰核心有沒有相違背呢?
[00:37:00.200 --> 00:37:06.600]  能不能夠取代了我們核心的價值呢?
[00:37:06.600 --> 00:37:09.400]  基督教恩信稱義
[00:37:09.400 --> 00:37:14.400]  救恩因為耶穌基督從死裡復活
[00:37:14.400 --> 00:37:18.000]  耶穌是基督神的兒子
[00:37:18.000 --> 00:37:23.600]  提摩太當時所面對的就是異端邪教
[00:37:23.600 --> 00:37:25.200]  所以保羅提醒他
[00:37:25.200 --> 00:37:27.800]  要為真道打美好的仗
[00:37:27.800 --> 00:37:30.800]  按著正義、分解、真理的道
[00:37:30.800 --> 00:37:36.000]  如果我們沒有神的道
[00:37:36.000 --> 00:37:39.600]  我們怎樣按著正義、分解、真理的道呢?
[00:37:39.600 --> 00:37:42.000]  如果我們不重視神的道
[00:37:42.000 --> 00:37:47.200]  又怎會為真道打仗呢?
[00:37:47.200 --> 00:37:51.600]  教會今年我們推動讀經計劃
[00:37:51.600 --> 00:37:53.000]  讀經運動
[00:37:53.000 --> 00:37:54.200]  是要鼓動頂尖智慧
[00:37:54.200 --> 00:37:57.400]  不是完成了三年就大功告成
[00:37:57.400 --> 00:37:58.000]  不是的
[00:37:58.000 --> 00:38:01.400]  這個標準是讓我們一生一世跑的
[00:38:01.400 --> 00:38:05.400]  守著我們所信的道
[00:38:05.400 --> 00:38:09.200]  是荷蘭的寶貴
[00:38:09.200 --> 00:38:11.800]  保羅有沒有面對這個信仰的挑戰呢?
[00:38:11.800 --> 00:38:14.200]  有的
[00:38:14.200 --> 00:38:18.800]  他去宣教旅程第一站去到路斯德的時候
[00:38:18.800 --> 00:38:22.800]  他和巴拿巴行神蹟騎士教導
[00:38:22.800 --> 00:38:24.400]  證明真理
[00:38:24.400 --> 00:38:27.200]  述說耶穌基督的救恩
[00:38:27.200 --> 00:38:28.800]  那群人怎樣看他們呢?
[00:38:28.800 --> 00:38:32.400]  哦,是神降生
[00:38:32.400 --> 00:38:35.400]  是他們心目中的希臘神子
[00:38:35.400 --> 00:38:40.000]  宙斯和希爾米要向他們獻祭
[00:38:40.000 --> 00:38:46.000]  即是說他們要面對被捧為與神同等的試探
[00:38:46.000 --> 00:38:48.400]  我們做牧師的都很害怕
[00:38:48.400 --> 00:38:50.200]  因為有些靚姐妹跟我們說
[00:38:50.200 --> 00:38:51.200]  牧師你說我們祈禱
[00:38:51.200 --> 00:38:55.400]  因為你祈禱靈一點
[00:38:55.400 --> 00:39:01.800]  這個是我們不知道怎樣回答的
[00:39:01.800 --> 00:39:04.800]  你祈禱一樣天父聽的
[00:39:04.800 --> 00:39:07.800]  因為我們在天上的父母
[00:39:07.800 --> 00:39:09.200]  我們和天父建立關係
[00:39:09.200 --> 00:39:11.400]  因為耶穌基督承諾我們
[00:39:11.400 --> 00:39:16.200]  就算我們能夠和天父來交通祈禱
[00:39:16.200 --> 00:39:18.200]  你是神的兒女
[00:39:18.200 --> 00:39:23.800]  你的禱告和我的禱告是一樣的
[00:39:23.800 --> 00:39:25.600]  有時誤解
[00:39:25.600 --> 00:39:29.000]  或者就是被人惡意的來攻擊
[00:39:29.000 --> 00:39:31.800]  你有什麼權柄在我們中間
[00:39:31.800 --> 00:39:34.600]  你不過是一個撿財的騙子
[00:39:34.600 --> 00:39:39.200]  當時哥倫多教會對小淘寶羅的身份的挑戰
[00:39:39.200 --> 00:39:41.000]  聖經裡面有沒有說
[00:39:41.000 --> 00:39:42.400]  你是寶羅
[00:39:42.400 --> 00:39:44.200]  沒有啊
[00:39:44.200 --> 00:39:46.200]  聖經裡面有沒有說
[00:39:46.200 --> 00:39:47.600]  怎樣怎樣怎樣
[00:39:47.600 --> 00:39:51.800]  甚至就是被誘使做賄賂的行為
[00:39:51.800 --> 00:39:56.000]  因為當時寶羅面對上訴該殺的時候
[00:39:56.000 --> 00:39:58.000]  有一個巡撫叫做菲力斯
[00:39:58.000 --> 00:39:59.800]  他就暗示明示
[00:39:59.800 --> 00:40:01.800]  寶羅,你送一些禮物給我
[00:40:01.800 --> 00:40:05.000]  我就放你進監獄,放你走
[00:40:05.000 --> 00:40:07.800]  種種的挑戰
[00:40:07.800 --> 00:40:12.800]  我們說足以移動我們的信仰
[00:40:12.800 --> 00:40:16.600]  足以讓我們跌倒
[00:40:16.600 --> 00:40:19.600]  灰心喪志
[00:40:19.600 --> 00:40:22.600]  所以神的話成為我們
[00:40:22.600 --> 00:40:28.600]  衡量的標準何等重要
[00:40:28.600 --> 00:40:31.600]  當我想到聖經說話這麼寶貴的時候
[00:40:31.600 --> 00:40:33.600]  我就想到一個故事
[00:40:33.600 --> 00:40:38.600]  這個故事記載了一個小女孩的生平
[00:40:38.600 --> 00:40:42.600]  在英國1784年
[00:40:42.600 --> 00:40:44.600]  有一個女孩子叫瑪麗宗斯
[00:40:44.600 --> 00:40:46.600]  她出生
[00:40:46.600 --> 00:40:48.600]  最少要跟爸爸媽媽回教會
[00:40:48.600 --> 00:40:50.600]  去敬拜神,聽牧師講道
[00:40:50.600 --> 00:40:53.600]  她看到牧師拿著一本聖經的時候
[00:40:53.600 --> 00:40:54.600]  她就很開心
