
[00:00:00.000 --> 00:00:02.100]  各位弟兄姊妹,我們一起讀聖經
[00:18:06.200 --> 00:18:07.200]  為什麼呢?
[00:18:07.200 --> 00:18:09.500]  因為驢要用
[00:18:09.500 --> 00:18:12.200]  牛羊可以用來獻祭
[00:18:12.200 --> 00:18:13.200]  一歲的公牛
[00:18:13.200 --> 00:18:15.400]  一歲的公羊是投生的
[00:18:15.400 --> 00:18:17.400]  就會獻祭了
[00:18:17.400 --> 00:18:19.700]  驢又不能獻
[00:18:19.700 --> 00:18:21.200]  因為驢不潔淨
[00:18:21.200 --> 00:18:22.700]  不可以獻祭
[00:18:22.700 --> 00:18:24.400]  駱駝又怎能獻祭呢?
[00:18:24.400 --> 00:18:25.700]  不能獻
[00:18:25.700 --> 00:18:28.900]  兔子又不能獻
[00:18:28.900 --> 00:18:30.500]  用驢做例子
[00:18:30.500 --> 00:18:32.400]  如果是投生的驢
[00:18:32.400 --> 00:18:34.600]  照道理也是屬耶和華的
[00:18:34.600 --> 00:18:36.600]  將它獻給神
[00:18:36.600 --> 00:18:37.600]  又不能獻
[00:18:37.600 --> 00:18:38.600]  怎麼辦呢?
[00:18:38.600 --> 00:18:41.200]  你可以用羊羔代替
[00:18:41.200 --> 00:18:42.300]  譬如我有一隻驢
[00:18:42.300 --> 00:18:43.900]  投生的要獻給神
[00:18:43.900 --> 00:18:45.400]  就應該是做獻祭
[00:18:45.400 --> 00:18:46.800]  不過我又不獻
[00:18:46.800 --> 00:18:47.900]  怎麼辦呢?
[00:18:47.900 --> 00:18:49.700]  驢一來不能獻
[00:18:49.700 --> 00:18:51.300]  因為不潔淨的動物
[00:18:51.300 --> 00:18:53.900]  又越來越再誇有性
[00:18:53.900 --> 00:18:57.900]  你可以用一隻羊羔來代替它
[00:18:57.900 --> 00:18:59.900]  用羊羔來代替
[00:18:59.900 --> 00:19:01.800]  代贖它
[00:19:01.800 --> 00:19:03.000]  如果不代贖
[00:19:03.000 --> 00:19:06.700]  就要打折它的頸項
[00:19:06.700 --> 00:19:08.200]  什麼意思呢?
[00:19:08.200 --> 00:19:11.800]  如果你不肯用一隻羊羔來代贖它
[00:19:11.800 --> 00:19:13.400]  獻祭給神
[00:19:13.400 --> 00:19:15.100]  你就要打斷它的頸
[00:19:15.100 --> 00:19:16.500]  即是什麼意思呢?
[00:19:16.500 --> 00:19:17.800]  殺死它
[00:19:17.800 --> 00:19:21.500]  這麼固執
[00:19:21.500 --> 00:19:25.300]  其實意思是想特別表達
[00:19:25.300 --> 00:19:28.000]  投生的屬耶和華
[00:19:28.000 --> 00:19:31.900]  如果那樣東西不能獻做祭物
[00:19:31.900 --> 00:19:33.800]  你就要用羊羔代替
[00:19:33.800 --> 00:19:36.500]  如果不是那一隻獻給神的
[00:19:36.500 --> 00:19:37.800]  雖然不能獻
[00:19:37.800 --> 00:19:44.500]  但都要用它的生命來交給神
[00:19:44.500 --> 00:19:47.800]  而始終投生的都要屬出來
[00:19:47.800 --> 00:19:48.900]  如果是兒子
[00:19:48.900 --> 00:19:50.900]  就打斷了兒子的頸
[00:19:50.900 --> 00:19:52.200]  不會獻祭的
[00:19:52.200 --> 00:19:53.300]  人不能獻祭的
[00:19:53.300 --> 00:19:56.300]  於是你又用一隻羊羔來代替它
[00:19:56.300 --> 00:19:57.700]  獻給神
[00:19:57.700 --> 00:19:59.600]  第一次這兩個字是表示什麼呢?
[00:19:59.600 --> 00:20:00.600]  生出的投生
[00:20:00.600 --> 00:20:01.900]  如果是牛羊
[00:20:01.900 --> 00:20:03.500]  就可以獻祭給神
[00:20:03.500 --> 00:20:04.600]  屬於它的
[00:20:04.600 --> 00:20:06.900]  兒子都屬於神
[00:20:06.900 --> 00:20:07.800]  那怎麼辦呢?
[00:20:07.800 --> 00:20:10.100]  要麼就擺好似撒姆爾那樣
[00:20:10.100 --> 00:20:12.100]  就在聖殿那裡生活
[00:20:12.100 --> 00:20:13.100]  那又不行
[00:20:13.100 --> 00:20:15.400]  又沒有位置又沒有祭司肯收
[00:20:15.400 --> 00:20:16.200]  那怎麼辦呢?
[00:20:16.200 --> 00:20:19.500]  那你就用一隻羊羔代替你的兒子
[00:20:19.500 --> 00:20:22.300]  將那隻羊羔獻給神
[00:20:22.300 --> 00:20:25.400]  所以投生的都要屬出來
[00:20:25.400 --> 00:20:27.300]  用一隻羊羔來屬它
[00:20:27.300 --> 00:20:28.800]  這是大家要留意的
[00:20:28.800 --> 00:20:30.400]  都要叫它這樣做的
[00:20:30.400 --> 00:20:31.500]  好了
[00:20:31.500 --> 00:20:33.600]  如果日後你的兒子問你
[00:20:33.600 --> 00:20:34.900]  什麼意思啊?
[00:20:34.900 --> 00:20:38.900]  為什麼要獻這一隻羊羔來代替我的?
[00:20:38.900 --> 00:20:39.700]  你就要告訴他
[00:20:39.700 --> 00:20:41.200]  因為你是大兒子
[00:20:41.200 --> 00:20:44.400]  大兒子的長子是屬於耶和華的
[00:20:44.400 --> 00:20:45.700]  但是耶和華不歡喜人
[00:20:45.700 --> 00:20:47.500]  是用人獻祭的
[00:20:47.500 --> 00:20:50.200]  所以我用一隻羊羔來代替你
[00:20:50.200 --> 00:20:51.500]  不過你要記得
[00:20:51.500 --> 00:20:53.700]  這隻羊羔代替你獻了給神
[00:20:53.700 --> 00:20:55.500]  其實你是屬於神的
[00:20:55.500 --> 00:20:56.700]  你要告訴他
[00:20:56.700 --> 00:20:57.900]  什麼意思啊?
[00:20:57.900 --> 00:20:58.900]  你就告訴他
[00:20:58.900 --> 00:21:00.200]  是紀念耶和華
[00:21:00.200 --> 00:21:01.600]  用大力的手
[00:21:01.600 --> 00:21:05.800]  將我們從埃及圍爐之家領出來
[00:21:05.800 --> 00:21:06.800]  因此
[00:21:06.800 --> 00:21:09.200]  這裡幾點要大家記得就是
[00:21:09.200 --> 00:21:13.100]  神想我們世代傳下去
[00:21:13.100 --> 00:21:17.400]  將神大能的作為告訴子女
[00:21:17.400 --> 00:21:19.200]  子女每一年都聽
[00:21:19.200 --> 00:21:20.700]  每一年都聽這個故事
[00:21:20.700 --> 00:21:22.600]  其實對它很有用的
[00:21:22.600 --> 00:21:27.500]  而且還有一些實質的做的行動來代替
[00:21:27.500 --> 00:21:30.400]  吃無教餅的
[00:21:30.400 --> 00:21:33.400]  就記起我原來是逾越節
[00:21:33.400 --> 00:21:35.700]  我就要更加聖潔無罪
[00:21:35.700 --> 00:21:36.600]  另外
[00:21:36.600 --> 00:21:39.000]  長子是屬於耶和華
[00:21:39.000 --> 00:21:41.500]  是要更加跟隨祂的
[00:21:41.500 --> 00:21:43.500]  其實這個很聰明
[00:21:43.500 --> 00:21:45.200]  上帝當然更聰明了
[00:21:45.200 --> 00:21:47.000]  就是要意識的人是這樣
[00:21:47.000 --> 00:21:49.900]  因為長子是獻了給神
[00:21:49.900 --> 00:21:52.100]  他自己又聽了這個故事
[00:21:52.100 --> 00:21:53.800]  他更加有意識
[00:21:53.800 --> 00:21:55.600]  將來他爸爸不在
[00:21:55.600 --> 00:21:57.800]  由他做一家之主
[00:21:57.800 --> 00:22:01.700]  他就會帶領著全家人繼續跟隨主
[00:22:01.700 --> 00:22:02.800]  然後他的長子
[00:22:02.800 --> 00:22:05.800]  又會帶領著全家人一起跟隨主
[00:22:05.800 --> 00:22:08.100]  所以這個是非常之重要的
[00:22:08.100 --> 00:22:09.600]  大家要記得這件事了
[00:22:09.600 --> 00:22:11.600]  要記得一代一代傳下去
[00:22:11.600 --> 00:22:15.000]  將這個神大能的手的故事
[00:22:15.000 --> 00:22:16.500]  講給你的子女聽
[00:22:16.500 --> 00:22:17.700]  講給別人聽
[00:22:17.700 --> 00:22:19.300]  我們一起祈禱
[00:22:19.300 --> 00:22:21.000]  求主幫助我們
[00:22:21.000 --> 00:22:23.500]  有很多時候我們很善忘
[00:22:23.500 --> 00:22:25.100]  那些恩典經歷了
[00:22:25.100 --> 00:22:27.400]  哇 神給我這麼大的恩典
[00:22:27.400 --> 00:22:28.200]  我一定要記得
[00:22:28.200 --> 00:22:30.400]  不過轉過頭來忘記了做
[00:22:30.400 --> 00:22:32.000]  去到有事情的時候
[00:22:32.000 --> 00:22:33.800]  哎呀 又慌忙
[00:22:33.800 --> 00:22:35.200]  又重新問過
[00:22:35.200 --> 00:22:38.400]  其實神大能的手從來沒有改變
[00:22:38.400 --> 00:22:41.200]  以色列人他們是有主的指示
[00:22:41.200 --> 00:22:42.800]  每一個世代
[00:22:42.800 --> 00:22:45.000]  每一個兒子問這件事
[00:22:45.000 --> 00:22:46.200]  是代表什麼的時間
[00:22:46.200 --> 00:22:48.400]  就要將故事跟他講
[00:22:48.400 --> 00:22:49.800]  每一年的餘節
[00:22:49.800 --> 00:22:51.000]  每一年的除教節
[00:22:51.000 --> 00:22:52.400]  就要將這些故事
[00:22:52.400 --> 00:22:55.100]  餘的故事重新再講
[00:22:55.100 --> 00:22:57.200]  是指明你大能的手
[00:22:57.200 --> 00:23:00.000]  帶領了他們出埃及
[00:23:00.000 --> 00:23:01.400]  幫助我們都記得
[00:23:01.400 --> 00:23:03.000]  你自己大能的手
[00:23:03.000 --> 00:23:05.000]  願你得到榮耀讚美
[00:23:05.000 --> 00:23:07.000]  時時傳揚你的救恩
[00:23:07.000 --> 00:23:08.800]  禱告奉耶穌名求
[00:23:08.800 --> 00:23:09.800]  阿姆
