
[00:00:00.000 --> 00:00:03.600]  這樣吧 讓我們的心安靜下來
[00:17:32.680 --> 00:17:33.680]  然後七個圈之後
[00:17:33.680 --> 00:17:35.840]  還來的中間還有三個
[00:17:35.840 --> 00:17:38.400]  還有中指最後一個
[00:17:38.400 --> 00:17:41.520]  就七三一這樣綁着
[00:17:41.520 --> 00:17:43.040]  什麼都規定了陰謀
[00:17:43.040 --> 00:17:45.560]  哇 各方面
[00:17:45.560 --> 00:17:47.280]  你有沒有聽過
[00:17:47.280 --> 00:17:48.960]  我有朋友在猶太地方
[00:17:48.960 --> 00:17:50.640]  他們安息日的時候
[00:17:50.640 --> 00:17:52.240]  就崇拜那一天
[00:17:52.240 --> 00:17:53.680]  那個坐電梯的時候
[00:17:53.680 --> 00:17:55.640]  他們不能按電梯的
[00:17:55.640 --> 00:17:57.560]  他真的有安息日電梯的
[00:17:57.560 --> 00:17:58.400]  很奇怪
[00:17:58.400 --> 00:18:01.000]  就是如果住在高樓就很
[00:18:01.000 --> 00:18:04.280]  你就這樣每天一層一層這樣下來
[00:18:04.280 --> 00:18:05.680]  你不能動了
[00:18:05.680 --> 00:18:06.880]  他們就這樣
[00:18:06.880 --> 00:18:08.480]  這麼多條例
[00:18:08.480 --> 00:18:11.760]  也就是針對這些東西的說
[00:18:11.760 --> 00:18:14.040]  你們這個惡不是我給的
[00:18:14.040 --> 00:18:16.400]  律法不是這樣的
[00:18:16.400 --> 00:18:19.040]  這是另外加上去的重擔
[00:18:19.040 --> 00:18:25.200]  律法的惡
[00:18:25.200 --> 00:18:26.720]  我們是香港人
[00:18:26.720 --> 00:18:28.280]  我們是國內人
[00:18:28.280 --> 00:18:30.080]  一看下來
[00:18:30.080 --> 00:18:32.240]  我都不是第一次來的
[00:18:32.240 --> 00:18:34.240]  我知道這裏有香港人
[00:18:34.240 --> 00:18:36.920]  一看就知道了
[00:18:36.920 --> 00:18:42.440]  也有國內的朋友
[00:18:42.440 --> 00:18:48.600]  這段新聞我又不是猶太人
[00:18:48.600 --> 00:18:51.800]  耶穌既然記在聖經裏面
[00:18:51.800 --> 00:18:54.280]  他是向看聖經的人
[00:18:54.280 --> 00:18:55.480]  他肯定知道
[00:18:55.480 --> 00:18:58.720]  他是向看聖經的人講話
[00:18:58.720 --> 00:19:02.560]  他當然第一個對象是當時的猶太人
[00:19:02.560 --> 00:19:04.880]  但是現在我們有福了
[00:19:04.880 --> 00:19:06.360]  我們是新約的人
[00:19:06.360 --> 00:19:09.320]  我們在看這個新約聖經裏面
[00:19:09.320 --> 00:19:11.600]  跟我們講什麼呢?
[00:19:11.600 --> 00:19:15.920]  我們有沒有格外的重擔?
[00:19:15.920 --> 00:19:20.840]  不是耶穌給的
[00:19:20.840 --> 00:19:22.720]  你想想有沒有
[00:19:22.720 --> 00:19:26.840]  你說什麼格外重擔?
[00:19:26.840 --> 00:19:28.640]  一來是外邊人家的
[00:19:28.640 --> 00:19:30.720]  這是我們控制不了的
[00:19:30.720 --> 00:19:34.680]  我先講一點外邊的
[00:19:34.680 --> 00:19:35.880]  文化大革命
[00:19:35.880 --> 00:19:38.280]  我相信有些人知道了
[00:19:38.280 --> 00:19:38.880]  你看不出來
[00:19:38.880 --> 00:19:41.840]  我是文化大革命前後的人
[00:19:41.840 --> 00:19:45.320]  我那個時候在內地
[00:19:45.320 --> 00:19:48.400]  我這不我母親
[00:19:48.400 --> 00:19:49.280]  我說幹嘛
[00:19:49.280 --> 00:19:53.320]  你那些朋友都是有點瘋的
[00:19:53.320 --> 00:19:55.280]  什麼我叫他阿姨那些瘋的
[00:19:55.280 --> 00:19:56.600]  我是幹什麼
[00:19:56.600 --> 00:19:58.400]  他說就是文化大革命
[00:19:58.400 --> 00:20:01.920]  的時候地方里面加了很多條例
[00:20:01.920 --> 00:20:03.080]  我也不知道爲什麼
[00:20:03.080 --> 00:20:06.160]  他可能是要巴結中央怎麼樣
[00:20:06.160 --> 00:20:07.120]  那個時候文化大革命
[00:20:07.120 --> 00:20:10.800]  其實你說我也不講太多了
[00:20:10.800 --> 00:20:12.960]  共產主義本來也有它的好處的
[00:20:12.960 --> 00:20:15.080]  但是變了
[00:20:15.080 --> 00:20:16.960]  去到我們國內的地方里面
[00:20:16.960 --> 00:20:20.880]  變成另外加了很多很多條例
[00:20:20.880 --> 00:20:23.320]  我母親工作單位
[00:20:23.320 --> 00:20:25.080]  他加了很多條例
[00:20:25.080 --> 00:20:26.440]  如果你講錯話
[00:20:26.440 --> 00:20:28.440]  跟着條例違反的話
[00:20:28.440 --> 00:20:29.720]  你就死了
[00:20:29.720 --> 00:20:31.760]  你不但沒有工作
[00:20:31.760 --> 00:20:33.560]  你還有很多審判
[00:20:33.560 --> 00:20:35.200]  有些人受不了
[00:20:35.200 --> 00:20:35.560]  瘋了
[00:20:35.560 --> 00:20:36.960]  有些人是死了
[00:20:36.960 --> 00:20:39.640]  自殺死了
[00:20:39.640 --> 00:20:40.760]  有些人就瘋了
[00:20:40.760 --> 00:20:42.600]  因爲他每天上班
[00:20:42.600 --> 00:20:45.280]  他就問我母親說
[00:20:45.280 --> 00:20:46.800]  我今天有沒有講錯話
[00:20:46.800 --> 00:20:48.080]  我今天每天就這樣
[00:20:48.080 --> 00:20:49.880]  每分鐘就這樣
[00:20:49.880 --> 00:20:52.040]  因爲他見到附近的人
[00:20:52.040 --> 00:20:53.640]  你講錯話就不見了
[00:20:53.640 --> 00:20:56.040]  要去哪裏了
[00:20:56.040 --> 00:20:57.680]  這是格外的
[00:20:57.680 --> 00:21:01.640]  但是現在我們也不是文化大革命的
[00:21:01.640 --> 00:21:06.760]  但是現代人有什麼惡加上去呢
[00:21:06.760 --> 00:21:10.960]  城市裏面的病肯定有
[00:21:10.960 --> 00:21:15.320]  有沒有人是自視過高的
[00:21:15.320 --> 00:21:17.760]  太驕傲的
[00:21:17.760 --> 00:21:20.000]  我不知道有沒有弟兄姐妹朋友
[00:21:20.000 --> 00:21:21.760]  你的同事都是這樣
[00:21:21.760 --> 00:21:24.440]  所有人都要臣服於他的
[00:21:24.440 --> 00:21:27.040]  他講的就是好像真理一樣的
[00:21:27.040 --> 00:21:28.800]  如果你一起開會
[00:21:28.800 --> 00:21:30.840]  你不聽我的
[00:21:30.840 --> 00:21:33.000]  那我就跟你反了
[00:21:33.000 --> 00:21:34.840]  有些人是要控制全部人的
[00:21:34.840 --> 00:21:36.480]  他好像帶着真理的一樣
[00:21:36.480 --> 00:21:37.720]  肯定有這樣的人
[00:21:37.720 --> 00:21:40.040]  因爲他有些性格是自視過高
[00:21:40.040 --> 00:21:43.000]  他以爲他講的東西是最好的
[00:21:43.000 --> 00:21:44.520]  有些是相反的
[00:21:44.520 --> 00:21:46.840]  太自卑
[00:21:46.840 --> 00:21:48.240]  人家講一句話
[00:21:48.240 --> 00:21:50.680]  他是不是講我啊
[00:21:50.680 --> 00:21:51.560]  一說壞話
[00:21:51.560 --> 00:21:52.720]  是不是在講我啊
[00:21:52.720 --> 00:21:54.040]  每個人都很緊張
[00:21:54.040 --> 00:21:56.480]  別人
[00:21:56.480 --> 00:21:59.360]  我不知道有些弟兄姐妹侍奉
[00:21:59.360 --> 00:22:00.920]  我認識一個弟兄姐妹
[00:22:00.920 --> 00:22:04.480]  她上來戴敬拜很痛苦的
[00:22:04.480 --> 00:22:06.640]  我說戴敬拜這麼痛苦的嗎
[00:22:06.640 --> 00:22:09.520]  那我講到我不要死了
[00:22:09.520 --> 00:22:12.240]  你知道爲什麼
[00:22:12.240 --> 00:22:13.720]  因爲她每次戴完敬拜
[00:22:13.720 --> 00:22:14.680]  她又問我
[00:22:14.680 --> 00:22:15.840]  我戴得怎麼樣
[00:22:15.840 --> 00:22:17.720]  我說你幹嘛要問我怎麼樣
[00:22:17.720 --> 00:22:18.400]  你又怎麼樣
[00:22:18.400 --> 00:22:20.760]  你問結束吧
[00:22:20.760 --> 00:22:21.400]  戴得怎麼樣
[00:22:21.400 --> 00:22:23.360]  那是什麼意思
[00:22:23.360 --> 00:22:25.000]  是說我戴得好不好
[00:22:25.000 --> 00:22:27.480]  你是在做戲嗎
[00:22:27.480 --> 00:22:28.480]  好不好
[00:22:28.480 --> 00:22:30.600]  你問你自己的心就知道了
[00:22:30.600 --> 00:22:31.800]  所以她會很緊張
[00:22:31.800 --> 00:22:32.720]  別人怎麼看
[00:22:32.720 --> 00:22:33.800]  所以她戴的時候
[00:22:33.800 --> 00:22:34.480]  哎呀
[00:22:34.480 --> 00:22:37.160]  她傳到人家
[00:22:37.160 --> 00:22:38.680]  好像愁眉苦臉
[00:22:38.680 --> 00:22:39.800]  是我戴得不好
[00:22:39.800 --> 00:22:40.480]  哎呀怎麼樣
[00:22:40.480 --> 00:22:41.160]  哎呀幹嘛
[00:22:41.160 --> 00:22:42.200]  她不高興
[00:22:42.200 --> 00:22:43.840]  很緊張的
[00:22:43.840 --> 00:22:45.280]  有沒有這樣的人
[00:22:45.280 --> 00:22:46.320]  肯定有
[00:22:46.320 --> 00:22:47.920]  這些可能是自卑的
[00:22:47.920 --> 00:22:50.640]  她很想表現給別人知道
[00:22:50.640 --> 00:22:52.800]  有些人是完美主義的
[00:22:52.800 --> 00:22:53.800]  如果
[00:22:53.800 --> 00:22:55.400]  你給她一個圈畫一畫
[00:22:55.400 --> 00:22:57.880]  你是可以試到的
[00:22:57.880 --> 00:23:00.720]  90%都中了
[00:23:00.720 --> 00:23:03.560]  就是有個圈差了一點點
[00:23:03.560 --> 00:23:05.280]  就一個圓形
[00:23:05.280 --> 00:23:06.040]  差一點點
[00:23:06.040 --> 00:23:07.040]  然後你叫她
[00:23:07.040 --> 00:23:07.720]  哎
[00:23:07.720 --> 00:23:08.680]  你拿着筆
[00:23:08.680 --> 00:23:10.200]  你要做什麼
[00:23:10.200 --> 00:23:12.880]  那完美主義的人會怎麼樣
[00:23:12.880 --> 00:23:14.640]  這個圈差一點點了嗎
[00:23:14.640 --> 00:23:18.400]  她會把它再畫圓它
[00:23:18.400 --> 00:23:19.920]  這些人很慘
[00:23:19.920 --> 00:23:21.360]  如果你跟她合作
[00:23:21.360 --> 00:23:23.040]  你痛苦得不得了
[00:23:23.040 --> 00:23:25.920]  她要求別人特別高
[00:23:25.920 --> 00:23:27.720]  我發現
[00:23:27.720 --> 00:23:28.560]  這完美主義的人
[00:23:28.560 --> 00:23:30.280]  她不是要求自己完美
[00:23:30.280 --> 00:23:31.640]  她是要求別人的
[00:23:31.640 --> 00:23:32.960]  所以什麼事工
[00:23:32.960 --> 00:23:33.960]  開什麼會
[00:23:33.960 --> 00:23:35.800]  她要做到百分之百的
[00:23:35.800 --> 00:23:37.840]  如果她不是百分之百的話
[00:23:37.840 --> 00:23:39.880]  她覺得很不安的
[00:23:39.880 --> 00:23:42.120]  有沒有這樣的人
[00:23:42.120 --> 00:23:44.360]  其實應該是有的
[00:23:44.360 --> 00:23:45.720]  所以我們
[00:23:45.720 --> 00:23:46.440]  耶穌講了
[00:23:46.440 --> 00:23:47.600]  我們現代人
[00:23:47.600 --> 00:23:50.040]  其實從以前到現在都是一樣的
[00:23:50.040 --> 00:23:51.760]  人都是一樣的
[00:23:51.760 --> 00:23:55.480]  這些格外的惡加上去
[00:23:55.480 --> 00:23:56.720]  我們不是宗教人士
[00:23:56.720 --> 00:23:58.560]  但是我們就把它福音
[00:23:58.560 --> 00:24:00.880]  放了很多宗教條例在裏面
[00:24:00.880 --> 00:24:02.080]  所以我們侍奉的
[00:24:02.080 --> 00:24:03.120]  你可以看出來
[00:24:03.120 --> 00:24:04.760]  其實我們也是宗教人士
[00:24:04.760 --> 00:24:09.480]  把613條的條例
[00:24:09.480 --> 00:24:12.000]  你是暗暗地放了進去
[00:24:12.000 --> 00:24:13.960]  你沒有跟他們一樣
[00:24:13.960 --> 00:24:15.360]  說你安息日
[00:24:15.360 --> 00:24:16.880]  你又不能按電梯
[00:24:16.880 --> 00:24:17.840]  你不是這樣
[00:24:17.840 --> 00:24:20.640]  但是我們是用了其他方式變成這樣
[00:24:20.640 --> 00:24:23.040]  所以這是另外一個惡
[00:24:23.040 --> 00:24:26.240]  那你說耶穌的惡是什麼呢?
[00:24:26.240 --> 00:24:29.200]  這個惡是使我們安息的惡
[00:24:29.200 --> 00:24:34.320]  我們要知道了
[00:24:34.320 --> 00:24:36.360]  你有沒有覺得
[00:24:36.360 --> 00:24:38.800]  很多人希望自己得到安息
[00:24:38.800 --> 00:24:41.000]  所以來到教會
[00:24:41.000 --> 00:24:43.400]  我相信有的人有這個期望
[00:24:43.400 --> 00:24:46.360]  來到教會希望得到平安
[00:24:46.360 --> 00:24:48.960]  我有困難的時候有人支持我
[00:24:48.960 --> 00:24:51.680]  或者大家彼此相愛
[00:24:51.680 --> 00:24:55.920]  合作非常好
[00:24:55.920 --> 00:24:57.320]  那你有沒有發現
[00:24:57.320 --> 00:25:00.080]  這是很真實的
[00:25:00.080 --> 00:25:02.520]  跟罪人合作很痛苦的
[00:25:02.520 --> 00:25:04.920]  我們進到來還是罪人的
[00:25:04.920 --> 00:25:08.960]  你發現很難 很不完美
[00:25:08.960 --> 00:25:10.600]  還是有很多重擔
[00:25:10.600 --> 00:25:13.040]  剛纔我講的這些重擔
[00:25:13.040 --> 00:25:16.040]  但是耶穌他本來的意思是說
[00:25:16.040 --> 00:25:18.120]  我們是要得安息的
[00:25:18.120 --> 00:25:19.440]  我們這個惡
[00:25:19.440 --> 00:25:21.760]  那是什麼惡呢?
[00:25:21.760 --> 00:25:23.000]  我們一起讀這一節
[00:25:23.000 --> 00:25:28.320]  你看看讀這兩節經文你可以看出來
[00:25:28.320 --> 00:25:31.040]  耶穌說什麼叫得安息
[00:25:31.040 --> 00:25:32.200]  29到30
[00:25:32.200 --> 00:25:33.920]  1 2 3
[00:25:33.920 --> 00:25:37.000]  我心裏柔和深悲
[00:25:37.000 --> 00:25:39.600]  你們應當賦我的惡
[00:25:39.600 --> 00:25:41.320]  向我學習
[00:25:41.320 --> 00:25:45.000]  你們就必得着心靈的安息
[00:25:45.000 --> 00:25:47.480]  我的惡是容易賦的
[00:25:47.480 --> 00:25:50.720]  我的安息是輕生的
[00:25:50.720 --> 00:25:51.800]  謝謝
[00:25:51.800 --> 00:25:54.640]  拿到他的答案嗎?
[00:25:54.640 --> 00:25:58.080]  耶穌在經文裏面講了答案
[00:25:58.080 --> 00:25:59.400]  你學我吧
[00:25:59.400 --> 00:26:00.400]  學我的樣式
[00:26:00.400 --> 00:26:02.600]  他的樣式是怎麼樣的?
[00:26:02.600 --> 00:26:04.840]  柔和 謙卑
[00:26:04.840 --> 00:26:07.520]  這就是答案
[00:26:07.520 --> 00:26:09.760]  我們侍奉很痛苦
[00:26:09.760 --> 00:26:12.360]  或許這樣講了
[00:26:12.360 --> 00:26:13.880]  那當然肯定有很高興
[00:26:13.880 --> 00:26:15.680]  很經歷神的時候
[00:26:15.680 --> 00:26:17.200]  我說極端的時候
[00:26:17.200 --> 00:26:19.400]  有時候我們高興的時候不忘了
[00:26:19.400 --> 00:26:21.560]  反而痛苦的時候記得特別深
[00:26:21.560 --> 00:26:24.400]  所以我們這段聖經要解決我們這個問題
[00:26:24.400 --> 00:26:26.360]  我們經常要處理不是說
[00:26:26.360 --> 00:26:28.040]  哎呀 侍奉很滿足
[00:26:28.040 --> 00:26:29.560]  這個滿足很快就過了
[00:26:29.560 --> 00:26:32.880]  但是經常要用心力來處理的是
[00:26:32.880 --> 00:26:34.440]  幹嘛這傳道是這樣
[00:26:34.440 --> 00:26:35.640]  幹嘛弟兄姊妹這樣
[00:26:35.640 --> 00:26:36.920]  幹嘛施工這樣
[00:26:36.920 --> 00:26:37.920]  就是這個問題
[00:26:37.920 --> 00:26:39.840]  我們要用心力來處理
[00:26:39.840 --> 00:26:43.240]  我們今天這段聖經就要處理這個方面
[00:26:43.240 --> 00:26:46.000]  柔和 謙卑
[00:26:46.000 --> 00:26:47.480]  如果有問題的話
[00:26:47.480 --> 00:26:50.640]  因爲沒有柔和 謙卑 四個字
[00:26:50.640 --> 00:26:51.760]  你今天真的要帶
[00:26:51.760 --> 00:26:53.440]  我們一起帶走這個四個字
[00:26:53.440 --> 00:26:55.800]  你在公司 在學校 在教會
[00:26:55.800 --> 00:26:58.080]  柔和 謙卑的人
[00:26:58.080 --> 00:27:00.560]  活得特別快樂 清醒
[00:27:00.560 --> 00:27:02.600]  安息就在裏面
[00:27:02.600 --> 00:27:06.920]  那怎麼叫柔和呢?
[00:27:06.920 --> 00:27:09.920]  給人很舒服的感覺
[00:27:09.920 --> 00:27:12.000]  自己又不容易受傷的
[00:27:12.000 --> 00:27:14.280]  也不會傷害人的
[00:27:14.280 --> 00:27:21.080]  這些東西其實在加拉太書五章
[00:27:21.080 --> 00:27:23.800]  哪個字?
[00:27:23.800 --> 00:27:27.400]  溫柔果子
[00:27:27.400 --> 00:27:28.720]  溫柔的人
[00:27:28.720 --> 00:27:31.400]  溫柔的有點像海綿
[00:27:31.400 --> 00:27:35.680]  我以前是用海綿來形容這個叫柔和的人
[00:27:35.680 --> 00:27:38.160]  我後來在想 在現代來講
[00:27:38.160 --> 00:27:41.880]  有個地方找到這個東西更合適
[00:27:41.880 --> 00:27:46.160]  這個叫做"玩具反斗性"
[00:27:46.160 --> 00:27:47.520]  你有沒有玩過這個泥膠?
[00:27:47.520 --> 00:27:50.960]  你的小孩有沒有玩過這個藍色的泥膠?
[00:27:50.960 --> 00:27:53.080]  就這樣
[00:27:53.080 --> 00:27:55.120]  海綿還不太準
[00:27:55.120 --> 00:27:57.480]  海綿就是隻在吸收的
[00:27:57.480 --> 00:27:58.400]  它不會變的
[00:27:58.400 --> 00:27:59.640]  你只在吸收
[00:27:59.640 --> 00:28:02.960]  但是這個泥膠不是 它會變的
[00:28:02.960 --> 00:28:05.080]  誰在弄它?
[00:28:05.080 --> 00:28:06.360]  我這個比喻
[00:28:06.360 --> 00:28:07.520]  耶穌在弄的
[00:28:07.520 --> 00:28:10.520]  但是它很柔和的
[00:28:10.520 --> 00:28:12.200]  你弄 變成怎麼樣
[00:28:12.200 --> 00:28:13.840]  耶穌要你怎麼樣 你就變成怎麼樣
[00:28:13.840 --> 00:28:15.880]  但是你自己很柔和的
[00:28:15.880 --> 00:28:17.480]  你可以變成恐龍
[00:28:17.480 --> 00:28:19.360]  你可以變成一朵花
[00:28:19.360 --> 00:28:22.240]  但是在上帝手中裏面很美的
[00:28:22.240 --> 00:28:25.840]  那你說 有時候有人跟我討論說
[00:28:25.840 --> 00:28:27.280]  它會幹的
[00:28:27.280 --> 00:28:28.920]  這個泥土會幹的
[00:28:28.920 --> 00:28:30.120]  幸好我準備好了
[00:28:30.120 --> 00:28:31.960]  我說回答他
[00:28:31.960 --> 00:28:32.840]  放心吧
[00:28:32.840 --> 00:28:36.800]  因爲這是一點點技巧 格外化
[00:28:36.800 --> 00:28:39.680]  你知道怎麼樣變成再柔軟
[00:28:39.680 --> 00:28:43.520]  加點油
[00:28:43.520 --> 00:28:45.960]  我不想淋浴解精了
[00:28:45.960 --> 00:28:46.560]  加點油
[00:28:46.560 --> 00:28:48.600]  在聖經裏面 聖靈就是油
[00:28:48.600 --> 00:28:50.320]  也有點點關係的
[00:28:50.320 --> 00:28:52.800]  碰巧是一樣的
[00:28:52.800 --> 00:28:55.000]  加點油 變成柔和
[00:28:55.000 --> 00:28:58.160]  你和柔和的一起合作
[00:28:58.160 --> 00:29:00.040]  是不是高興多
[00:29:00.040 --> 00:29:01.200]  你自己柔和的時候
[00:29:01.200 --> 00:29:05.280]  你生活會不會更好
[00:29:05.280 --> 00:29:06.600]  柔和的人
[00:29:06.600 --> 00:29:08.120]  你一拳打過來
[00:29:08.120 --> 00:29:10.480]  別人不是柔和的有時候
[00:29:10.480 --> 00:29:12.520]  他是一拳一拳地打過來的
[00:29:12.520 --> 00:29:15.000]  柔和的人會怎麼樣
[00:29:15.000 --> 00:29:17.320]  打過來 他沒有你的辦法
[00:29:17.320 --> 00:29:19.640]  因爲你是軟的
[00:29:19.640 --> 00:29:21.440]  所以太極會是不是高手
[00:29:21.440 --> 00:29:24.160]  就是這樣
[00:29:24.160 --> 00:29:25.880]  這是柔和的人
[00:29:25.880 --> 00:29:28.920]  謙卑的人是怎麼樣
[00:29:28.920 --> 00:29:32.760]  本來謙卑是怎麼樣的
[00:29:32.760 --> 00:29:35.640]  聖經很有圖畫感的
[00:29:35.640 --> 00:29:38.240]  謙卑就是敬拜
[00:29:38.240 --> 00:29:40.800]  敬拜是什麼圖
[00:29:40.800 --> 00:29:44.120]  趴在
[00:29:44.120 --> 00:29:46.360]  我們覺得福音派是
[00:29:46.360 --> 00:29:49.360]  我們是福音派才見到這情況
[00:29:49.360 --> 00:29:51.720]  宗教才見到這情況
[00:29:51.720 --> 00:29:53.800]  或者其他我們說一般的
[00:29:53.800 --> 00:29:55.680]  基督教社會的情況
[00:29:55.680 --> 00:29:56.720]  我們敬拜神的時候
[00:29:56.720 --> 00:30:00.040]  是坐在椅子上面的
[00:30:00.040 --> 00:30:02.360]  哇 幹嘛空調這麼熱
[00:30:02.360 --> 00:30:03.440]  還在這裏
[00:30:03.440 --> 00:30:04.880]  人家其他宗教怎麼樣的
[00:30:04.880 --> 00:30:06.000]  怎麼樣敬拜的
[00:30:06.000 --> 00:30:08.040]  你看看伊斯蘭教怎麼敬拜
[00:30:08.040 --> 00:30:09.960]  就是趴在這邊的
[00:30:09.960 --> 00:30:11.920]  敬拜其實這個趴的
[00:30:11.920 --> 00:30:13.920]  就是講到這個謙卑的
[00:30:13.920 --> 00:30:16.280]  那當然我們現在香港的地方太小了
[00:30:16.280 --> 00:30:17.560]  也不能再趴了
[00:30:17.560 --> 00:30:22.560]  那肯定不夠地方用了
[00:30:22.560 --> 00:30:23.400]  你現在用
[00:30:23.400 --> 00:30:25.280]  耶穌說你要用這個心態
[00:30:25.280 --> 00:30:28.680]  趴在地上的人才會
[00:30:28.680 --> 00:30:32.160]  纔可以得到安息
[00:30:32.160 --> 00:30:35.040]  我們的安全感是從這裏來
[00:30:35.040 --> 00:30:35.920]  我剛纔講了
[00:30:35.920 --> 00:30:38.520]  我們很多惡事其實沒有安全感
[00:30:38.520 --> 00:30:42.800]  價值觀建立錯誤了
[00:30:42.800 --> 00:30:46.360]  在主耶穌裏面找到安全感 價值感
[00:30:46.360 --> 00:30:50.800]  你就會很柔和謙卑
[00:30:50.800 --> 00:30:52.000]  耶穌做了一個榜樣
[00:30:52.000 --> 00:30:52.880]  十一章
[00:30:52.880 --> 00:30:56.520]  好 我們看看這個
[00:30:56.520 --> 00:30:58.560]  你看看馬太福音十一章
[00:30:58.560 --> 00:31:00.080]  你說耶穌你肯定的
[00:31:00.080 --> 00:31:01.640]  這麼多人尊敬你
[00:31:01.640 --> 00:31:04.240]  你這麼順利 天父聽你的
[00:31:04.240 --> 00:31:05.760]  你看看他十一章
[00:31:05.760 --> 00:31:07.280]  他的人是怎麼樣
[00:31:07.280 --> 00:31:11.880]  生活怎麼樣
[00:31:11.880 --> 00:31:13.400]  十一章二到三節
[00:31:13.400 --> 00:31:16.840]  他同工跟他合作很高興
[00:31:16.840 --> 00:31:18.320]  質疑他
[00:31:18.320 --> 00:31:19.600]  十六到十七節
[00:31:19.600 --> 00:31:21.600]  他傳福音他很熱心
[00:31:21.600 --> 00:31:23.720]  人家冷漠的
[00:31:23.720 --> 00:31:27.280]  十八十九他給人抹黑的
[00:31:27.280 --> 00:31:31.000]  二十四二十四工作沒有果效的
[00:31:31.000 --> 00:31:35.160]  你想想一個人經常面對這個情況
[00:31:35.160 --> 00:31:38.440]  十一章就是耶穌現在面對的情況
[00:31:38.440 --> 00:31:41.360]  我剛纔講那三個層就在二十到二十四節
[00:31:41.360 --> 00:31:44.000]  工作沒有果效了
[00:31:44.000 --> 00:31:46.080]  你看他臉放在哪裏啊
[00:31:46.080 --> 00:31:48.960]  是說師父教導人家傳福音
[00:31:48.960 --> 00:31:51.200]  徒弟的福音果子還比我多
[00:31:51.200 --> 00:31:53.080]  你說我臉放在哪裏啊
[00:31:53.080 --> 00:31:55.160]  他現在就面對這個情況
[00:31:55.160 --> 00:32:00.800]  但是我今天講了經文之前的一句話
[00:32:00.800 --> 00:32:02.600]  耶穌講什麼呢
[00:32:02.600 --> 00:32:05.360]  天地的主我感謝你
[00:32:05.360 --> 00:32:08.680]  有沒有聽過這句話
[00:32:08.680 --> 00:32:09.840]  天地的主
[00:32:09.840 --> 00:32:11.320]  在面對這個情況之後
[00:32:11.320 --> 00:32:13.640]  他說天地的主我感謝你
[00:32:13.640 --> 00:32:16.360]  你的心意本是如此
[00:32:16.360 --> 00:32:20.480]  他要告訴我們什麼叫遊禾謙卑
[00:32:20.480 --> 00:32:22.000]  如果我面對這個情況
[00:32:22.000 --> 00:32:23.200]  我不信主了
[00:32:23.200 --> 00:32:24.480]  我祈禱我沒用
[00:32:24.480 --> 00:32:25.800]  幹嘛你還捉弄我
[00:32:25.800 --> 00:32:27.040]  我這麼盡情對你
[00:32:27.040 --> 00:32:29.160]  你幹嘛還隨便這樣對我
[00:32:29.160 --> 00:32:31.160]  很多這樣埋怨
[00:32:31.160 --> 00:32:32.280]  但是耶穌告訴我們
[00:32:32.280 --> 00:32:33.000]  這個情況
[00:32:33.000 --> 00:32:35.440]  天地的主我感謝你
[00:32:35.440 --> 00:32:38.960]  你的心意本是如此
[00:32:38.960 --> 00:32:41.920]  羅馬書第八章告訴我們
[00:32:41.920 --> 00:32:46.000]  神教萬事互相效力
[00:32:46.000 --> 00:32:48.200]  你知道什麼意思啊
[00:32:48.200 --> 00:32:50.000]  無論是好的
[00:32:50.000 --> 00:32:51.960]  壞的
[00:32:51.960 --> 00:32:53.560]  我們只是看着壞的
[00:32:53.560 --> 00:32:56.920]  我們用的心意比較集中看着壞的
[00:32:56.920 --> 00:32:59.520]  他說好的壞的
[00:32:59.520 --> 00:33:04.560]  在耶穌手裏面都變成好的
[00:33:04.560 --> 00:33:06.000]  耶穌可以用壞的
[00:33:06.000 --> 00:33:08.920]  他專門用壞的使你變成好的
[00:33:08.920 --> 00:33:10.680]  這是羅馬書第八章講的
[00:33:10.680 --> 00:33:12.040]  也是這裏講的
[00:33:12.040 --> 00:33:12.800]  可不可以啊
[00:33:12.800 --> 00:33:13.800]  我們見了壞的
[00:33:13.800 --> 00:33:15.000]  我們就在埋怨
[00:33:15.000 --> 00:33:15.800]  不順利啊
[00:33:15.800 --> 00:33:17.160]  傳福音不順利了
[00:33:17.160 --> 00:33:18.960]  哎呀 是不是神不在啊
[00:33:18.960 --> 00:33:20.120]  怎麼樣
[00:33:20.120 --> 00:33:21.720]  不啊
[00:33:21.720 --> 00:33:24.320]  耶穌喜歡用壞的變成好的
[00:33:24.320 --> 00:33:25.360]  所以不順利的時候
[00:33:25.360 --> 00:33:27.240]  變成有時候是
[00:33:27.240 --> 00:33:30.160]  他在羅馬書第八章裏面講
[00:33:30.160 --> 00:33:33.360]  他說要愛神的得益處
[00:33:33.360 --> 00:33:35.720]  你知道得什麼益處
[00:33:35.720 --> 00:33:37.320]  如果不順利的人
[00:33:37.320 --> 00:33:39.480]  他還是遊河千杯的話
[00:33:39.480 --> 00:33:42.360]  他將來會變成一個結果
[00:33:42.360 --> 00:33:45.600]  你知道是什麼結果
[00:33:45.600 --> 00:33:47.200]  耶穌要把壞的變成好的
[00:33:47.200 --> 00:33:48.840]  什麼結果呢
[00:33:48.840 --> 00:33:51.680]  你越來越像耶穌
[00:33:51.680 --> 00:33:54.640]  這是羅馬書第八章講
[00:33:54.640 --> 00:33:56.640]  你越來越像耶穌的人
[00:33:56.640 --> 00:33:59.080]  肯定很安息
