
[00:00:00.000 --> 00:00:02.000]  新年就有新願望了
[00:18:32.000 --> 00:18:34.000]  經文裏面
[00:18:34.000 --> 00:18:37.000]  主角薩戈
[00:18:37.000 --> 00:18:40.000]  想著是來看熱鬧
[00:18:40.000 --> 00:18:42.000]  耶穌叫了他的名字
[00:18:42.000 --> 00:18:45.000]  整個生命改變了
[00:18:45.000 --> 00:18:49.000]  縱使薩戈在人群當中
[00:18:49.000 --> 00:18:53.000]  人品有多差
[00:18:53.000 --> 00:18:56.000]  評價有多差
[00:18:56.000 --> 00:18:58.000]  但是在這一刻是怎樣
[00:18:58.000 --> 00:19:00.000]  他自己內心裏面
[00:19:00.000 --> 00:19:04.000]  已經是有一份改變
[00:19:04.000 --> 00:19:08.000]  他昔日所追隨的金錢也好
[00:19:08.000 --> 00:19:10.000]  名利也好
[00:19:10.000 --> 00:19:11.000]  在這一刻
[00:19:11.000 --> 00:19:15.000]  他對別人的生命有尊重
[00:19:15.000 --> 00:19:18.000]  他對別人的需要
[00:19:18.000 --> 00:19:21.000]  也多了關心
[00:19:21.000 --> 00:19:23.000]  在這裏他說
[00:19:23.000 --> 00:19:26.000]  我要將我一半的財產
[00:19:26.000 --> 00:19:27.000]  給窮人
[00:19:27.000 --> 00:19:29.000]  如果訛債了誰呢
[00:19:29.000 --> 00:19:31.000]  就還他四倍
[00:19:31.000 --> 00:19:33.000]  大家可以想一想
[00:19:33.000 --> 00:19:35.000]  抽水抽得多厲害
[00:19:35.000 --> 00:19:37.000]  以前欠他一百萬
[00:19:37.000 --> 00:19:40.000]  現在還他四百萬
[00:19:40.000 --> 00:19:42.000]  可想而知這個稅利獎
[00:19:42.000 --> 00:19:44.000]  也是抵給別人的
[00:19:44.000 --> 00:19:46.000]  是這樣來對待他
[00:19:46.000 --> 00:19:49.000]  我們心裏是這樣想
[00:19:49.000 --> 00:19:50.000]  在我們身邊
[00:19:50.000 --> 00:19:52.000]  會不會有一些這樣的人
[00:19:52.000 --> 00:19:57.000]  是我們很不喜歡
[00:19:57.000 --> 00:20:00.000]  接下來這一段時間
[00:20:00.000 --> 00:20:02.000]  耶穌跟我們說
[00:20:02.000 --> 00:20:06.000]  住在我們心裏面
[00:20:06.000 --> 00:20:08.000]  而我們生命改變了
[00:20:08.000 --> 00:20:10.000]  未來
[00:20:10.000 --> 00:20:13.000]  耶穌說要透過我們
[00:20:13.000 --> 00:20:19.000]  去將這個生命影響其他的人
[00:20:19.000 --> 00:20:21.000]  縱使在我們身邊的
[00:20:21.000 --> 00:20:24.000]  有些人是我們不喜歡
[00:20:24.000 --> 00:20:28.000]  但是耶穌給我們的使命
[00:20:28.000 --> 00:20:30.000]  是很實在
[00:20:30.000 --> 00:20:34.000]  他也做了一個很好的榜樣
[00:20:34.000 --> 00:20:36.000]  一些宮廷
[00:20:36.000 --> 00:20:38.000]  是很多人不喜歡
[00:20:38.000 --> 00:20:41.000]  但是他也願意親近
[00:20:41.000 --> 00:20:43.000]  而他做這個工作
[00:20:43.000 --> 00:20:47.000]  是有果效的
[00:20:47.000 --> 00:20:49.000]  在聖經的其他的書卷裏面
[00:20:49.000 --> 00:20:50.000]  也是教導我們
[00:20:50.000 --> 00:20:54.000]  以溫柔的心挽回那些犯罪的人
[00:20:54.000 --> 00:20:56.000]  加拿大書第六章第一節
[00:20:56.000 --> 00:20:57.000]  它這裏說
[00:20:57.000 --> 00:20:58.000]  弟兄們
[00:20:58.000 --> 00:21:01.000]  若有人偶然被過犯所成
[00:21:01.000 --> 00:21:02.000]  你們屬靈的人
[00:21:02.000 --> 00:21:04.000]  就當用溫柔的心
[00:21:04.000 --> 00:21:07.000]  把他挽回過來
[00:21:07.000 --> 00:21:09.000]  又當小心
[00:21:09.000 --> 00:21:12.000]  恐怕也被引誘
[00:21:12.000 --> 00:21:16.000]  以溫柔的心去對待
[00:21:16.000 --> 00:21:20.000]  勸導那些拒絕福音的人
[00:21:20.000 --> 00:21:24.000]  而這份這樣的態度
[00:21:24.000 --> 00:21:28.000]  也是聖經裏面所教導我們的
[00:21:28.000 --> 00:21:31.000]  原來溫柔的心
[00:21:31.000 --> 00:21:35.000]  也是一個屬靈人的表現
[00:21:35.000 --> 00:21:38.000]  也是一個屬靈人的表現
[00:21:38.000 --> 00:21:41.000]  我們就找耶穌為例
[00:21:41.000 --> 00:21:42.000]  溫柔的心
[00:21:42.000 --> 00:21:47.000]  就是一個屬靈人的表現
[00:21:47.000 --> 00:21:48.000]  不單止是這樣
[00:21:48.000 --> 00:21:52.000]  又是知識和智慧的一個表現
[00:21:52.000 --> 00:21:56.000]  雅各書第三章十三節這裏說
[00:21:56.000 --> 00:21:59.000]  你們中間
[00:21:59.000 --> 00:22:02.000]  誰是有智慧有見識的呢
[00:22:02.000 --> 00:22:04.000]  他就當在智慧的溫柔上
[00:22:04.000 --> 00:22:08.000]  顯出他的善行來
[00:22:08.000 --> 00:22:10.000]  彼得也是勸導姐妹
[00:22:10.000 --> 00:22:14.000]  當然也包括弟兄在今天
[00:22:14.000 --> 00:22:16.000]  以一個長久的溫柔
[00:22:16.000 --> 00:22:20.000]  安靜的彼得來裝飾自己的內心
[00:22:20.000 --> 00:22:23.000]  這個在神的眼中
[00:22:23.000 --> 00:22:29.000]  是捍衛特別寶貴
[00:22:29.000 --> 00:22:31.000]  撒該在他的同胞裏面
[00:22:31.000 --> 00:22:35.000]  是被藐視被排斥
[00:22:35.000 --> 00:22:37.000]  沒有朋友
[00:22:37.000 --> 00:22:42.000]  生活在一個富裕的質素裏面
[00:22:42.000 --> 00:22:44.000]  但是他的心靈是什麼呢
[00:22:44.000 --> 00:22:46.000]  他整個的生命是什麼呢
[00:22:46.000 --> 00:22:48.000]  是貧窮
[00:22:48.000 --> 00:22:49.000]  沒有喜樂
[00:22:49.000 --> 00:22:53.000]  沒有朋友
[00:22:53.000 --> 00:22:56.000]  沒有支持
[00:22:56.000 --> 00:22:58.000]  沒有幫助
[00:22:58.000 --> 00:23:00.000]  他就是這樣
[00:23:00.000 --> 00:23:02.000]  他生了一個兒子
[00:23:02.000 --> 00:23:06.000]  身體個子矮小
[00:23:06.000 --> 00:23:08.000]  一個這麼出名的人
[00:23:08.000 --> 00:23:11.000]  人人都知道他是稅務官
[00:23:11.000 --> 00:23:13.000]  個個都擋住這條路
[00:23:13.000 --> 00:23:16.000]  不讓他去見耶穌
[00:23:16.000 --> 00:23:18.000]  一個不受尊重的人
[00:23:18.000 --> 00:23:21.000]  明知這個人有需要
[00:23:21.000 --> 00:23:23.000]  還有差一點點
[00:23:23.000 --> 00:23:26.000]  為什麼不讓這條路給他去見一見耶穌呢
[00:23:26.000 --> 00:23:30.000]  個個都擋住不讓他走過去
[00:23:30.000 --> 00:23:31.000]  我們可以猜想
[00:23:31.000 --> 00:23:33.000]  其實這班人都是有心這樣
[00:23:33.000 --> 00:23:36.000]  這個人不要靠近
[00:23:36.000 --> 00:23:39.000]  走開一點
[00:23:39.000 --> 00:23:42.000]  不要妨礙
[00:23:42.000 --> 00:23:45.000]  但是
[00:23:45.000 --> 00:23:49.000]  當撒該生命被轉化之後
[00:23:49.000 --> 00:23:51.000]  他整個人的生命
[00:23:51.000 --> 00:23:53.000]  得到改善
[00:23:53.000 --> 00:24:00.000]  昨天就去參加一個2017福音城會的主外臨香江祈禱會
[00:24:00.000 --> 00:24:03.000]  在會中提出一些
[00:24:03.000 --> 00:24:06.000]  這一次的令人歸主活動裡面
[00:24:06.000 --> 00:24:09.000]  大會有一個心字
[00:24:09.000 --> 00:24:11.000]  各位弟兄姊妹
[00:24:11.000 --> 00:24:13.000]  預備一個這樣的心字
[00:24:13.000 --> 00:24:15.000]  就是103
[00:24:15.000 --> 00:24:19.000]  在座這裡每一個弟兄姊妹
[00:24:19.000 --> 00:24:24.000]  帶三個未信主的朋友
[00:24:24.000 --> 00:24:27.000]  去聆聽福音
[00:24:27.000 --> 00:24:31.000]  而這些福音的對象
[00:24:31.000 --> 00:24:32.000]  包括什麼呢
[00:24:32.000 --> 00:24:34.000]  總稱三友
[00:24:34.000 --> 00:24:36.000]  就是親友
[00:24:36.000 --> 00:24:37.000]  老友
[00:24:37.000 --> 00:24:39.000]  朋友
[00:24:39.000 --> 00:24:41.000]  聽完這三友之後
[00:24:41.000 --> 00:24:43.000]  在我旁邊的那個
[00:24:43.000 --> 00:24:45.000]  就在這裡跟我說
[00:24:45.000 --> 00:24:47.000]  還差一樣
[00:24:47.000 --> 00:24:50.000]  就是損友
[00:24:50.000 --> 00:24:53.000]  當損友是接受了福音的時候
[00:24:53.000 --> 00:24:58.000]  他就變成好友
[00:24:58.000 --> 00:25:00.000]  所以
[00:25:00.000 --> 00:25:04.000]  我們也都要預備一個心字是怎樣呢
[00:25:04.000 --> 00:25:07.000]  有一些人是我們接觸過的
[00:25:07.000 --> 00:25:08.000]  喜歡也好
[00:25:08.000 --> 00:25:11.000]  不喜歡的也好
[00:25:11.000 --> 00:25:15.000]  福音都是要去到他的裡面
[00:25:15.000 --> 00:25:20.000]  讓生命去到改變生命
[00:25:20.000 --> 00:25:21.000]  想當年
[00:25:21.000 --> 00:25:26.000]  我和一些差不多年紀的青少年人
[00:25:26.000 --> 00:25:29.000]  一起去到跟一個鋼琴老師
[00:25:29.000 --> 00:25:31.000]  去到學琴的
[00:25:31.000 --> 00:25:33.000]  有一天有一位的姐妹
[00:25:33.000 --> 00:25:35.000]  來到我面前
[00:25:35.000 --> 00:25:36.000]  來到說
[00:25:36.000 --> 00:25:41.000]  你們這班的同學
[00:25:41.000 --> 00:25:43.000]  你們彈琴
[00:25:43.000 --> 00:25:45.000]  有一樣東西
[00:25:45.000 --> 00:25:48.000]  是其他的師琴
[00:25:48.000 --> 00:25:50.000]  是不同的
[00:25:50.000 --> 00:25:54.000]  她說這班是跟著同一個老師的那個
[00:25:54.000 --> 00:25:56.000]  你們個個都是不同的
[00:25:56.000 --> 00:25:59.000]  我就問她有什麼不同呢
[00:25:59.000 --> 00:26:04.000]  她說無論你們彈琴的程度
[00:26:04.000 --> 00:26:06.000]  高或者低也好
[00:26:06.000 --> 00:26:08.000]  那首的樂曲長也好
[00:26:08.000 --> 00:26:09.000]  短也好
[00:26:09.000 --> 00:26:12.000]  你們個個都背譜的
[00:26:12.000 --> 00:26:15.000]  個個都背譜的
[00:26:15.000 --> 00:26:17.000]  停一停之後
[00:26:17.000 --> 00:26:19.000]  就在那裡說
[00:26:19.000 --> 00:26:20.000]  是呀是呀是呀
[00:26:20.000 --> 00:26:22.000]  因為我們上課的時候
[00:26:22.000 --> 00:26:24.000]  老師都是背譜的
[00:26:24.000 --> 00:26:26.000]  老師都是背譜
[00:26:26.000 --> 00:26:28.000]  為什麼背譜呢
[00:26:28.000 --> 00:26:31.000]  因為他根本看不到
[00:26:31.000 --> 00:26:34.000]  他就是這樣將那些譜
[00:26:34.000 --> 00:26:36.000]  將所有的樂曲都背出來
[00:26:36.000 --> 00:26:38.000]  這樣彈這樣彈
[00:26:38.000 --> 00:26:40.000]  我們就看著那份譜
[00:26:40.000 --> 00:26:41.000]  這樣這樣彈
[00:26:41.000 --> 00:26:42.000]  彈完之後
[00:26:42.000 --> 00:26:43.000]  原來老師是不看譜的
[00:26:43.000 --> 00:26:45.000]  我們又不看譜
[00:26:45.000 --> 00:26:47.000]  原來呢
[00:26:47.000 --> 00:26:51.000]  在這一種的習性之下
[00:26:51.000 --> 00:26:53.000]  我們都被感染了
[00:26:53.000 --> 00:26:54.000]  他不看譜
[00:26:54.000 --> 00:26:56.000]  我們又不看譜
[00:26:56.000 --> 00:27:00.000]  就這樣跟著他學習
[00:27:00.000 --> 00:27:03.000]  耶穌愛世上所有的人
[00:27:03.000 --> 00:27:08.000]  他的生命正正是影響到其他的人
[00:27:08.000 --> 00:27:11.000]  一個不得人可憐
[00:27:11.000 --> 00:27:14.000]  不得人愛的一個撒該
[00:27:14.000 --> 00:27:16.000]  亦都是被人
[00:27:16.000 --> 00:27:20.000]  被同胞去排斥的一個人
[00:27:20.000 --> 00:27:24.000]  然而耶穌來到這裡的時候
[00:27:24.000 --> 00:27:26.000]  提出了
[00:27:26.000 --> 00:27:31.000]  我要住在你的家裡面
[00:27:31.000 --> 00:27:33.000]  來作客
[00:27:33.000 --> 00:27:36.000]  整個人的生命都改變了
[00:27:36.000 --> 00:27:37.000]  他願意付出
[00:27:37.000 --> 00:27:40.000]  他以愛來付出
[00:27:40.000 --> 00:27:42.000]  當然這份愛
[00:27:42.000 --> 00:27:46.000]  不一定是有一個正面的回饋
[00:27:46.000 --> 00:27:48.000]  有些人未必是領情
[00:27:48.000 --> 00:27:49.000]  不過你給了我錢
[00:27:49.000 --> 00:27:51.000]  我照收
[00:27:51.000 --> 00:27:53.000]  不過我仍然說你是壞人
[00:27:53.000 --> 00:27:54.000]  可能是這樣的
[00:27:54.000 --> 00:27:57.000]  撒該可能得到的回報是這樣的
[00:27:57.000 --> 00:28:00.000]  但是他都不是不計較
[00:28:00.000 --> 00:28:04.000]  就好像今天師班所獻的那首詩歌
[00:28:04.000 --> 00:28:07.000]  都是有付出
[00:28:07.000 --> 00:28:12.000]  但是那個回報未必是這麼正面
[00:28:12.000 --> 00:28:14.000]  即使是這樣
[00:28:14.000 --> 00:28:15.000]  他都是很知道
[00:28:15.000 --> 00:28:17.000]  生命一件事
[00:28:17.000 --> 00:28:18.000]  就是近朱者赤
[00:28:18.000 --> 00:28:20.000]  近密者黑
[00:28:20.000 --> 00:28:24.000]  自己的生命改變了的話
[00:28:24.000 --> 00:28:31.000]  就可以影響別人的那一個這樣的生命
[00:28:31.000 --> 00:28:36.000]  今日盼望在這個訊息裡面
[00:28:36.000 --> 00:28:38.000]  亦都是讓我們
[00:28:38.000 --> 00:28:43.000]  對一些有歧視
[00:28:43.000 --> 00:28:44.000]  或者有貶義
[00:28:44.000 --> 00:28:46.000]  不想見到的人
[00:28:46.000 --> 00:28:48.000]  透過耶穌基督
[00:28:48.000 --> 00:28:50.000]  來將這些難了
[00:28:50.000 --> 00:28:52.000]  完全地挪開
[00:28:52.000 --> 00:28:54.000]  可能是我們不喜歡的人
[00:28:54.000 --> 00:28:56.000]  或者真是損友
[00:28:56.000 --> 00:28:58.000]  亦都是盼望
[00:28:58.000 --> 00:29:01.000]  能夠將耶穌
[00:29:01.000 --> 00:29:03.000]  擺在他的生命裡面
[00:29:03.000 --> 00:29:05.000]  擺在他的心裡面
[00:29:05.000 --> 00:29:08.000]  來讓他得著改變
[00:29:08.000 --> 00:29:11.000]  讓世界變得更加美麗
[00:29:11.000 --> 00:29:14.000]  因為在當中每一顆生命
[00:29:14.000 --> 00:29:16.000]  已經變得很美麗
[00:29:16.000 --> 00:29:18.000]  在來的這一年
[00:29:18.000 --> 00:29:19.000]  亦都是讓我們
[00:29:19.000 --> 00:29:24.000]  好像基督耶穌的這個溫柔關愛的心
[00:29:24.000 --> 00:29:26.000]  去彰顯出來
[00:29:26.000 --> 00:29:31.000]  接觸我們其他的身邊所有的人
[00:29:31.000 --> 00:29:36.000]  接下來有一首的回應詩歌
[00:29:36.000 --> 00:29:38.000]  在秩序表有燈的
[00:29:38.000 --> 00:29:40.000]  我們可以打開
[00:29:40.000 --> 00:29:41.000]  第258首
[00:29:41.000 --> 00:29:44.000]  待會展翔戴的
[00:29:44.000 --> 00:29:46.000]  現在提一提
[00:29:46.000 --> 00:29:48.000]  第258首
[00:29:48.000 --> 00:29:53.000]  有些人就不願意拿出來唱
[00:29:53.000 --> 00:29:57.000]  好像那個情況是
[00:29:57.000 --> 00:30:00.000]  曾經聽過有一個團契
[00:30:00.000 --> 00:30:02.000]  有一個新人來
[00:30:02.000 --> 00:30:05.000]  說領詩大變了一首詩歌
[00:30:05.000 --> 00:30:07.000]  叫金色的黎明
[00:30:07.000 --> 00:30:09.000]  然後團友就說
[00:30:09.000 --> 00:30:12.000]  這首詩歌不是在這裡唱的
[00:30:12.000 --> 00:30:13.000]  這首詩歌都是
[00:30:13.000 --> 00:30:15.000]  258首都是
[00:30:15.000 --> 00:30:17.000]  靠因得救
[00:30:17.000 --> 00:30:19.000]  當我們去到看第一節一開頭的時候
[00:30:19.000 --> 00:30:22.000]  就大概知道什麼事了
[00:30:22.000 --> 00:30:24.000]  他說:塵世羅莽
[00:30:24.000 --> 00:30:26.000]  我將去掉
[00:30:26.000 --> 00:30:29.000]  生前苦味永不再上
[00:30:29.000 --> 00:30:30.000]  像什麼?
[00:30:30.000 --> 00:30:32.000]  回到天家了
[00:30:32.000 --> 00:30:33.000]  是不是?
[00:30:33.000 --> 00:30:35.000]  中間有些跳開了
[00:30:35.000 --> 00:30:38.000]  去到副歌的時候
[00:30:38.000 --> 00:30:41.000]  我們要問心那句
[00:30:41.000 --> 00:30:42.000]  去到副歌的時候
[00:30:42.000 --> 00:30:43.000]  我們要問心那句
[00:30:43.000 --> 00:30:47.000]  我必要見主面對面
[00:30:47.000 --> 00:30:51.000]  永遠歌唱救我恩典
[00:30:51.000 --> 00:30:54.000]  我必見主面對面
[00:30:54.000 --> 00:30:58.000]  永遠歌唱救我恩典
[00:30:58.000 --> 00:31:00.000]  有一天
[00:31:00.000 --> 00:31:03.000]  我們與主面對面的時候
[00:31:03.000 --> 00:31:07.000]  是覺得是無愧
[00:31:07.000 --> 00:31:08.000]  還是羞愧
[00:31:08.000 --> 00:31:10.000]  讓我們一同去禱告
[00:31:10.000 --> 00:31:13.000]  主是求你親自去到
[00:31:13.000 --> 00:31:16.000]  是住在我們的心裡面
[00:31:16.000 --> 00:31:18.000]  在我們的生命裡面
[00:31:18.000 --> 00:31:21.000]  也是透過我們去到
[00:31:21.000 --> 00:31:25.000]  讓別人的生命變得更加的美麗
[00:31:25.000 --> 00:31:26.000]  主是求你
[00:31:26.000 --> 00:31:28.000]  也是叫我們去到有一天
[00:31:28.000 --> 00:31:31.000]  與主你去到面對面的時候
[00:31:31.000 --> 00:31:33.000]  神你跟我們說
[00:31:33.000 --> 00:31:37.000]  說是有忠心有良善的僕人
[00:31:37.000 --> 00:31:40.000]  我們也是回應
[00:31:40.000 --> 00:31:43.000]  心裡面去到感受到
[00:31:43.000 --> 00:31:46.000]  我們已經是一個無愧的工人
[00:31:46.000 --> 00:31:49.000]  主是我願意與你是一起
[00:31:49.000 --> 00:31:51.000]  主是求你親自去幫助我們
[00:31:51.000 --> 00:31:52.000]  預備我們的心
[00:31:52.000 --> 00:31:56.000]  讓我們的生命變得美麗
[00:31:56.000 --> 00:31:58.000]  也是預備我們的心
[00:31:58.000 --> 00:32:00.000]  去到向其他人
[00:32:00.000 --> 00:32:02.000]  去到傳出你的福音
[00:32:02.000 --> 00:32:06.000]  讓更多人進到神的天國裡面
[00:32:06.000 --> 00:32:07.000]  一同的喜樂
[00:32:07.000 --> 00:32:10.000]  一同的去到歡欣讚美
[00:32:10.000 --> 00:32:13.000]  禱告乃奉主耶穌基督的明智祈求
[00:32:13.000 --> 00:32:14.000]  阿門
