
[00:00:00.000 --> 00:00:03.000]  我們一起禱告我們的天上的父神
[00:15:03.000 --> 00:15:04.000]  我要讓他情願
[00:15:04.000 --> 00:15:06.000]  讓他自願
[00:15:06.000 --> 00:15:08.000]  神的愛也是這個樣子
[00:15:08.000 --> 00:15:10.000]  神要人自己願意順服他
[00:15:10.000 --> 00:15:13.000]  特別是在亞當那個時代
[00:15:13.000 --> 00:15:16.000]  神在他的身上吹的那一口氣
[00:15:16.000 --> 00:15:18.000]  亞當真的是有一個
[00:15:18.000 --> 00:15:23.000]  可以說是不受外面影響的自由意志
[00:15:23.000 --> 00:15:24.000]  神要人願意
[00:15:24.000 --> 00:15:27.000]  神要人甘心情願地愛他
[00:15:27.000 --> 00:15:29.000]  不是被勉強
[00:15:29.000 --> 00:15:31.000]  不是有條件
[00:15:31.000 --> 00:15:33.000]  有的時候我們講到婚姻
[00:15:33.000 --> 00:15:34.000]  婚姻也是這個樣子
[00:15:34.000 --> 00:15:36.000]  在教會里面做婚前輔導
[00:15:36.000 --> 00:15:37.000]  在教會里面做婚姻輔導
[00:15:37.000 --> 00:15:42.000]  我就發現當婚姻有條件的時候
[00:15:42.000 --> 00:15:44.000]  後來會出問題
[00:15:44.000 --> 00:15:46.000]  所以婚姻不能有條件
[00:15:46.000 --> 00:15:47.000]  不能出於同情
[00:15:47.000 --> 00:15:52.000]  不能出於施捨
[00:15:52.000 --> 00:15:54.000]  完全是出於愛
[00:15:54.000 --> 00:15:56.000]  那我們講的就是神的愛
[00:15:56.000 --> 00:15:59.000]  這個神願意人順服他
[00:15:59.000 --> 00:16:00.000]  是因爲甘心樂意
[00:16:00.000 --> 00:16:02.000]  就好像奉獻一樣
[00:16:02.000 --> 00:16:03.000]  你知道保羅在
[00:16:03.000 --> 00:16:05.000]  《哥林宮後書》講到奉獻的時候
[00:16:05.000 --> 00:16:09.000]  他說God is looking for a cheerful giver
[00:16:09.000 --> 00:16:12.000]  是一個甘心樂意的人
[00:16:12.000 --> 00:16:15.000]  我們教養小孩也是這個樣子
[00:16:15.000 --> 00:16:17.000]  因爲姐妹真的是像神
[00:16:17.000 --> 00:16:20.000]  祂要把亞當放手
[00:16:20.000 --> 00:16:21.000]  那麼我們在某一點上
[00:16:21.000 --> 00:16:24.000]  當我們在教養小孩子的事情上面
[00:16:24.000 --> 00:16:25.000]  你也知道在某一點上
[00:16:25.000 --> 00:16:27.000]  你要開始放手
[00:16:27.000 --> 00:16:28.000]  但是很多時候
[00:16:28.000 --> 00:16:29.000]  我們華人的父母
[00:16:29.000 --> 00:16:35.000]  也許我不應該
[00:16:35.000 --> 00:16:37.000]  但是我們有一個現象
[00:16:37.000 --> 00:16:38.000]  就是我們多半是
[00:16:38.000 --> 00:16:40.000]  在兒女上大學的時候
[00:16:40.000 --> 00:16:43.000]  我們才勉強放手
[00:16:43.000 --> 00:16:46.000]  不得已把他放掉
[00:16:46.000 --> 00:16:47.000]  所以很多時候
[00:16:47.000 --> 00:16:49.000]  我們的兒女就會抱怨
[00:16:49.000 --> 00:16:50.000]  抱怨什麼
[00:16:50.000 --> 00:16:51.000]  抱怨說你從來不讓我
[00:16:51.000 --> 00:16:53.000]  做任何的決定
[00:16:53.000 --> 00:16:55.000]  Maybe that's true
[00:16:55.000 --> 00:16:58.000]  那麼抱怨我們管得太緊
[00:16:58.000 --> 00:17:01.000]  所以造成很多家庭裏面的不和睦
[00:17:01.000 --> 00:17:02.000]  所以他進了大學之後
[00:17:02.000 --> 00:17:04.000]  離開了家庭之後
[00:17:04.000 --> 00:17:05.000]  我發現聽到很多父母親
[00:17:05.000 --> 00:17:06.000]  就是講說
[00:17:06.000 --> 00:17:11.000]  他什麼事都不告訴我們
[00:17:11.000 --> 00:17:14.000]  所以父母親就想盡了辦法
[00:17:14.000 --> 00:17:16.000]  要遙控
[00:17:16.000 --> 00:17:17.000]  比方說手機
[00:17:17.000 --> 00:17:19.000]  就是一個遙控的方法
[00:17:19.000 --> 00:17:20.000]  然後我也聽到
[00:17:20.000 --> 00:17:22.000]  有些父母親就說
[00:17:22.000 --> 00:17:29.000]  我就去加入他的facebook臉書
[00:17:29.000 --> 00:17:30.000]  你知道
[00:17:30.000 --> 00:17:32.000]  從身心上讓我們看見
[00:17:32.000 --> 00:17:34.000]  我們必須要risk
[00:17:34.000 --> 00:17:37.000]  就是說讓他自己做決定
[00:17:37.000 --> 00:17:38.000]  當然
[00:17:38.000 --> 00:17:39.000]  這個牽涉到我們
[00:17:39.000 --> 00:17:41.000]  怎麼樣把他撫養長大
[00:17:41.000 --> 00:17:42.000]  我們真的是要
[00:17:42.000 --> 00:17:43.000]  怎麼樣去教他
[00:17:43.000 --> 00:17:44.000]  讓他能夠在
[00:17:44.000 --> 00:17:46.000]  所有反對的聲音當中
[00:17:46.000 --> 00:17:49.000]  所有的反對他的潮流當中
[00:17:49.000 --> 00:17:51.000]  他能夠站立起來
[00:17:51.000 --> 00:17:54.000]  我們叫做
[00:17:54.000 --> 00:17:57.000]  做一箇中流
[00:17:57.000 --> 00:17:58.000]  抵住
[00:17:58.000 --> 00:17:59.000]  是不是
[00:17:59.000 --> 00:18:00.000]  我們都很羨慕
[00:18:00.000 --> 00:18:01.000]  都很希望
[00:18:01.000 --> 00:18:02.000]  對不對
[00:18:02.000 --> 00:18:03.000]  然後我們說是君子
[00:18:03.000 --> 00:18:05.000]  是不是
[00:18:05.000 --> 00:18:06.000]  那麼這個從身心上面
[00:18:06.000 --> 00:18:07.000]  讓我們看見
[00:18:07.000 --> 00:18:08.000]  神跟人立約
[00:18:08.000 --> 00:18:09.000]  其實呢
[00:18:09.000 --> 00:18:11.000]  神就是要讓人知道
[00:18:11.000 --> 00:18:12.000]  他告訴人什麼呢
[00:18:12.000 --> 00:18:14.000]  他不是要test他們
[00:18:14.000 --> 00:18:15.000]  他是要告訴他們
[00:18:15.000 --> 00:18:18.000]  你喫了之後的結果是什麼
[00:18:18.000 --> 00:18:20.000]  那麼到第三章22節的時候
[00:18:20.000 --> 00:18:21.000]  真的那個地方
[00:18:21.000 --> 00:18:22.000]  他就講
[00:18:22.000 --> 00:18:23.000]  他說
[00:18:23.000 --> 00:18:26.000]  他們喫了那個果子之後
[00:18:26.000 --> 00:18:28.000]  他能夠就像神一樣
[00:18:28.000 --> 00:18:31.000]  知道善惡
[00:18:31.000 --> 00:18:32.000]  記不記得
[00:18:32.000 --> 00:18:34.000]  從身心第三章22節
[00:18:34.000 --> 00:18:37.000]  後來神就把他們趕出了電影院
[00:18:37.000 --> 00:18:38.000]  這是第一件事情
[00:18:38.000 --> 00:18:39.000]  神就告訴他們
[00:18:39.000 --> 00:18:41.000]  你喫了那個果子之後的結果
[00:18:41.000 --> 00:18:43.000]  你真的能夠知道善惡
[00:18:43.000 --> 00:18:45.000]  在三章22節講
[00:18:45.000 --> 00:18:46.000]  但是
[00:18:46.000 --> 00:18:47.000]  另有一件事情
[00:18:47.000 --> 00:18:48.000]  帶來的後果
[00:18:48.000 --> 00:18:52.000]  就是他們就脫離了神
[00:18:52.000 --> 00:18:55.000]  然後死就進入他們裏面
[00:18:55.000 --> 00:18:56.000]  意味着什麼呢
[00:18:56.000 --> 00:18:59.000]  就是他們和神的生命隔絕了
[00:18:59.000 --> 00:19:00.000]  他們失去了
[00:19:00.000 --> 00:19:02.000]  他們那個在神裏面
[00:19:02.000 --> 00:19:04.000]  那個神給他們那個生命
[00:19:04.000 --> 00:19:06.000]  是無罪的生命
[00:19:06.000 --> 00:19:09.000]  接下去就是肉體的死亡
[00:19:09.000 --> 00:19:11.000]  這就是第三件事情
[00:19:11.000 --> 00:19:12.000]  我們看到
[00:19:12.000 --> 00:19:14.000]  最後一件事情
[00:19:14.000 --> 00:19:15.000]  我們看到就是
[00:19:15.000 --> 00:19:16.000]  神在人的身上
[00:19:16.000 --> 00:19:18.000]  做了什麼事情呢
[00:19:18.000 --> 00:19:20.000]  神設立了婚姻
[00:19:20.000 --> 00:19:23.000]  首先讓我們看到的神
[00:19:23.000 --> 00:19:24.000]  或者他知道亞當
[00:19:24.000 --> 00:19:26.000]  需要一個company
[00:19:26.000 --> 00:19:27.000]  他需要一個伴
[00:19:27.000 --> 00:19:29.000]  那麼有趣的事情
[00:19:29.000 --> 00:19:30.000]  我自己是覺得有趣的事情
[00:19:30.000 --> 00:19:31.000]  就是說
[00:19:31.000 --> 00:19:34.000]  神爲什麼不直接
[00:19:34.000 --> 00:19:35.000]  省掉這個
[00:19:35.000 --> 00:19:37.000]  從19節開始
[00:19:37.000 --> 00:19:39.000]  一直到20節的這個麻煩手續
[00:19:39.000 --> 00:19:40.000]  對不對
[00:19:40.000 --> 00:19:41.000]  他神爲什麼就不直接
[00:19:41.000 --> 00:19:45.000]  造了一個像西施一樣的夏娃
[00:19:45.000 --> 00:19:47.000]  那麼帶到他的面前
[00:19:47.000 --> 00:19:51.000]  然後我不知道亞當會怎麼想
[00:19:51.000 --> 00:19:52.000]  對不對
[00:19:52.000 --> 00:19:54.000]  但是我們從聖經上面看
[00:19:54.000 --> 00:19:56.000]  我們從聖經上面看
[00:19:56.000 --> 00:19:57.000]  神做了一件事情
[00:19:57.000 --> 00:20:01.000]  神就把他所造的其他的動物
[00:20:01.000 --> 00:20:03.000]  這些動物完全沒有神的氣
[00:20:03.000 --> 00:20:04.000]  在他裏面
[00:20:04.000 --> 00:20:06.000]  神造了這些其他的動物
[00:20:06.000 --> 00:20:09.000]  一個一個的帶到亞當的面前
[00:20:09.000 --> 00:20:10.000]  我在這裏我也想
[00:20:10.000 --> 00:20:12.000]  神他是很有把握
[00:20:12.000 --> 00:20:18.000]  他知道亞當不會在他們當中選一個
[00:20:18.000 --> 00:20:22.000]  因爲他有神的生命在他的裏頭
[00:20:22.000 --> 00:20:23.000]  因爲他一直照着
[00:20:23.000 --> 00:20:25.000]  神的形象和樣式造
[00:20:25.000 --> 00:20:27.000]  因爲他所喜戀的
[00:20:27.000 --> 00:20:28.000]  他所喜愛的
[00:20:28.000 --> 00:20:30.000]  在他身上能夠滿足的
[00:20:30.000 --> 00:20:31.000]  是跟神的
[00:20:31.000 --> 00:20:34.000]  跟他自己的生命是一樣的
[00:20:34.000 --> 00:20:35.000]  我覺得這是神啊
[00:20:35.000 --> 00:20:38.000]  做的一件事情非常有智慧
[00:20:38.000 --> 00:20:39.000]  神就把他們一對一對的
[00:20:39.000 --> 00:20:40.000]  帶到他們面前
[00:20:40.000 --> 00:20:42.000]  聖經上沒有這樣子講
[00:20:42.000 --> 00:20:43.000]  但是我們看見
[00:20:43.000 --> 00:20:45.000]  這個很可能
[00:20:45.000 --> 00:20:46.000]  真的是一對一對的
[00:20:46.000 --> 00:20:47.000]  帶到他們面前
[00:20:47.000 --> 00:20:49.000]  也許亞當看到他們
[00:20:49.000 --> 00:20:50.000]  一個一個過去之後
[00:20:50.000 --> 00:20:51.000]  心裏面想說
[00:20:51.000 --> 00:20:52.000]  他們都是一對一對的
[00:20:52.000 --> 00:20:57.000]  How come I don't have that?
[00:20:57.000 --> 00:20:58.000]  這是我們想象的
[00:20:58.000 --> 00:21:00.000]  我覺得很有趣
[00:21:00.000 --> 00:21:02.000]  那麼我們看聖經的時候
[00:21:02.000 --> 00:21:04.000]  我們可以在聖經的範圍之內
[00:21:04.000 --> 00:21:07.000]  我們不會超出神的作爲之外
[00:21:07.000 --> 00:21:09.000]  我們可以去想象
[00:21:09.000 --> 00:21:10.000]  有沒有
[00:21:10.000 --> 00:21:12.000]  在這裏我們就看見
[00:21:12.000 --> 00:21:13.000]  神他就做一件事情
[00:21:13.000 --> 00:21:15.000]  他就是亞當沉睡
[00:21:15.000 --> 00:21:17.000]  用他的肋骨
[00:21:17.000 --> 00:21:21.000]  造了一個女人
[00:21:21.000 --> 00:21:23.000]  Isn't that something?
[00:21:23.000 --> 00:21:25.000]  這是非常precious
[00:21:25.000 --> 00:21:31.000]  這個女人是神要來match她的
[00:21:31.000 --> 00:21:33.000]  這點表明
[00:21:33.000 --> 00:21:35.000]  真的是在創世紀裏面
[00:21:35.000 --> 00:21:36.000]  我們看見
[00:21:36.000 --> 00:21:42.000]  神看見女人的重要地位
[00:21:42.000 --> 00:21:43.000]  這個Matthew Henry
[00:21:43.000 --> 00:21:46.000]  是一個很有名的剪經家
[00:21:46.000 --> 00:21:49.000]  他寫了一套六本剪經書
[00:21:49.000 --> 00:21:50.000]  他在裏面講一句話
[00:21:50.000 --> 00:21:52.000]  他說很有意思
[00:21:52.000 --> 00:21:54.000]  我是用我的自己的話
[00:21:54.000 --> 00:21:56.000]  把它描述出來
[00:21:56.000 --> 00:22:01.000]  他說女人不是以頭骨造
[00:22:01.000 --> 00:22:04.000]  女人不是男人的頭骨造
[00:22:04.000 --> 00:22:08.000]  也不是用她的腳骨造
[00:22:08.000 --> 00:22:10.000]  乃是用肋骨
[00:22:10.000 --> 00:22:13.000]  所以他說是side by side
[00:22:13.000 --> 00:22:17.000]  他說是在她的胳膊底下
[00:22:17.000 --> 00:22:19.000]  是一種protection
[00:22:19.000 --> 00:22:22.000]  然後是靠近她的心
[00:22:22.000 --> 00:22:23.000]  是Beloved
[00:22:23.000 --> 00:22:26.000]  是她所親愛的
[00:22:26.000 --> 00:22:28.000]  他沒有用頭骨造
[00:22:28.000 --> 00:22:31.000]  他沒有叫女人管轄男人
[00:22:31.000 --> 00:22:33.000]  他也沒有用腳骨造
[00:22:33.000 --> 00:22:34.000]  他不希望男人
[00:22:34.000 --> 00:22:37.000]  把女人踩在腳下
[00:22:37.000 --> 00:22:39.000]  我們上次講到說
[00:22:39.000 --> 00:22:40.000]  你的太太
[00:22:40.000 --> 00:22:42.000]  神把你的太太賜給你
[00:22:42.000 --> 00:22:44.000]  不是給你來用
[00:22:44.000 --> 00:22:46.000]  是給你來做什麼的
[00:22:46.000 --> 00:22:49.000]  還記不記得
[00:22:49.000 --> 00:22:52.000]  都不記得了
[00:22:52.000 --> 00:22:55.000]  哇 真的是
[00:22:55.000 --> 00:22:58.000]  才一個禮拜
[00:22:58.000 --> 00:22:59.000]  神把一個女人
[00:22:59.000 --> 00:23:00.000]  給你做你的太太
[00:23:00.000 --> 00:23:03.000]  是叫你愛她
[00:23:03.000 --> 00:23:06.000]  要用神的愛來愛她
[00:23:06.000 --> 00:23:07.000]  在哥林多前書
[00:23:07.000 --> 00:23:09.000]  第十一章第七節那邊
[00:23:09.000 --> 00:23:10.000]  也讓我們看見
[00:23:10.000 --> 00:23:12.000]  一個做妻子的一個女人
[00:23:12.000 --> 00:23:13.000]  她的重要性
[00:23:13.000 --> 00:23:16.000]  他說女人是男人的榮耀
[00:23:16.000 --> 00:23:18.000]  你知道你如果想想
[00:23:18.000 --> 00:23:23.000]  他告訴我們說男人是頭
[00:23:23.000 --> 00:23:24.000]  你們有沒有想過
[00:23:24.000 --> 00:23:26.000]  神說女人是男人的榮耀
[00:23:26.000 --> 00:23:29.000]  是什麼意思
[00:23:29.000 --> 00:23:31.000]  你知道我看一個解經
[00:23:31.000 --> 00:23:32.000]  他這樣講
[00:23:32.000 --> 00:23:33.000]  他說很有意思
[00:23:33.000 --> 00:23:34.000]  他說沒有什麼關係
[00:23:34.000 --> 00:23:35.000]  對不對
[00:23:35.000 --> 00:23:36.000]  他說做女人的
[00:23:36.000 --> 00:23:38.000]  何必那麼好像
[00:23:38.000 --> 00:23:40.000]  看自己看得很低
[00:23:40.000 --> 00:23:42.000]  他說如果女人是男人的榮耀
[00:23:42.000 --> 00:23:44.000]  如果男人是頭
[00:23:44.000 --> 00:23:48.000]  他說女人就是他的crown
[00:23:48.000 --> 00:23:54.000]  就是他頭上戴的冠冕
[00:23:54.000 --> 00:23:56.000]  有沒有想過
[00:23:56.000 --> 00:24:01.000]  所以女人是男人頭上戴的冠冕
[00:24:01.000 --> 00:24:04.000]  給男人帶來榮耀
[00:24:04.000 --> 00:24:05.000]  那麼在第一個婚姻
[00:24:05.000 --> 00:24:07.000]  讓我們看見婚姻是神聖
[00:24:07.000 --> 00:24:10.000]  今天社會上講到safe sex
[00:24:10.000 --> 00:24:12.000]  我自己相信只有在婚姻裏面
[00:24:12.000 --> 00:24:16.000]  這個sex纔是真正的safe
[00:24:16.000 --> 00:24:18.000]  there is no other way
[00:24:18.000 --> 00:24:20.000]  沒有任何其他的地方
[00:24:20.000 --> 00:24:23.000]  可以讓你safe
[00:24:23.000 --> 00:24:27.000]  你有任何的方法都不safe
[00:24:27.000 --> 00:24:28.000]  只有一個方法
[00:24:28.000 --> 00:24:30.000]  就是在婚姻裏面
[00:24:30.000 --> 00:24:32.000]  所以年輕的姐妹們
[00:24:32.000 --> 00:24:34.000]  如果還沒有結婚的
[00:24:34.000 --> 00:24:36.000]  keep yourself pure
[00:24:36.000 --> 00:24:41.000]  wait until that day
[00:24:41.000 --> 00:24:43.000]  當然我們從整本聖經裏面
[00:24:43.000 --> 00:24:44.000]  從《創世紀》裏面
[00:24:44.000 --> 00:24:45.000]  我們看見
[00:24:45.000 --> 00:24:46.000]  其實神的心意
[00:24:46.000 --> 00:24:47.000]  是在祂自己的兒子
[00:24:47.000 --> 00:24:49.000]  在祂的基督的身上
[00:24:49.000 --> 00:24:52.000]  祂知道後面會發生的事情
[00:24:52.000 --> 00:24:55.000]  所以祂藉着祂獨生的愛子
[00:24:55.000 --> 00:24:57.000]  祂所創世以前
[00:24:57.000 --> 00:25:00.000]  就愛的那個愛子
[00:25:00.000 --> 00:25:02.000]  要做成一件事情
[00:25:02.000 --> 00:25:08.000]  就是把祂的救恩傳揚出來
[00:25:08.000 --> 00:25:10.000]  其實祂沒有像人的想法
[00:25:10.000 --> 00:25:11.000]  過去有的人說
[00:25:11.000 --> 00:25:13.000]  撒旦這麼糟糕
[00:25:13.000 --> 00:25:14.000]  在那邊東騙西騙
[00:25:14.000 --> 00:25:16.000]  然後又把人引誘
[00:25:16.000 --> 00:25:17.000]  又誘惑死人
[00:25:17.000 --> 00:25:18.000]  敗壞死人
[00:25:18.000 --> 00:25:19.000]  軟弱死人
[00:25:19.000 --> 00:25:20.000]  跌倒
[00:25:20.000 --> 00:25:21.000]  神爲什麼不乾脆
[00:25:21.000 --> 00:25:23.000]  一個巴掌把他打死掉
[00:25:23.000 --> 00:25:24.000]  然後呢
[00:25:24.000 --> 00:25:25.000]  這些事情都不會發生了
[00:25:25.000 --> 00:25:26.000]  對不對
[00:25:26.000 --> 00:25:27.000]  因爲你們
[00:25:27.000 --> 00:25:29.000]  神沒有這樣子做
[00:25:29.000 --> 00:25:30.000]  因爲祂不能違背
[00:25:30.000 --> 00:25:36.000]  祂自己所有的本性
[00:25:36.000 --> 00:25:38.000]  所以我們從這一段經文裏面
[00:25:38.000 --> 00:25:39.000]  我們看見神在人身上
[00:25:39.000 --> 00:25:40.000]  所做的事情
[00:25:40.000 --> 00:25:42.000]  其實最終的目的
[00:25:42.000 --> 00:25:44.000]  那就是要把祂自己的救恩
[00:25:44.000 --> 00:25:45.000]  帶出來
[00:25:45.000 --> 00:25:48.000]  讓我們能夠看見
[00:25:48.000 --> 00:25:50.000]  讓我們能夠看見神
[00:25:50.000 --> 00:25:52.000]  祂拯救人類的計劃
[00:25:52.000 --> 00:25:54.000]  就是在祂獨生的愛子
[00:25:54.000 --> 00:25:56.000]  爲祂的獨生愛子
[00:25:56.000 --> 00:25:57.000]  娶一個妻子
[00:25:57.000 --> 00:25:59.000]  這個妻子就是教會
[00:25:59.000 --> 00:26:01.000]  就是祂的身體
[00:26:01.000 --> 00:26:03.000]  我們很感謝神
[00:26:03.000 --> 00:26:07.000]  這就是我們對婚姻的把握
[00:26:07.000 --> 00:26:08.000]  我們在《創世紀》裏面
[00:26:08.000 --> 00:26:09.000]  我們看見
[00:26:09.000 --> 00:26:11.000]  神在人身上所做的
[00:26:11.000 --> 00:26:13.000]  都是美好
[00:26:13.000 --> 00:26:14.000]  爲什麼
[00:26:14.000 --> 00:26:15.000]  因爲完全是照着
[00:26:15.000 --> 00:26:17.000]  祂自己的心意
[00:26:17.000 --> 00:26:19.000]  我們謝謝主
[00:26:19.000 --> 00:26:21.000]  我們一起起立
