
[00:00:00.000 --> 00:00:11.000]  「進入上帝的現時,你豎起耳朵,閉上嘴巴,愚昧地向上帝獻祭善惡事。」
[00:33:34.000 --> 00:33:41.000]  但Candlelight好的,不過很多時候呢,我們買件靚衫,或者這些東西,很快就國外民邀,好像那裡旅行很多地方呀!
[00:33:41.000 --> 00:33:52.000]  咦!這個地方是哪裡來的呀?好像去過呀!忘記了去哪裡呀!黑衣服來的呀!去完忘記了去哪裡呀!
[00:33:52.000 --> 00:34:04.000]  她說,哦!那你當然mark它啦!哇!一百張照片,去完旅行,花三個時間mark它,做三個分工,是嗎?你不要這樣做呀!是嗎?
[00:34:04.000 --> 00:34:26.000]  你又說什麼呀?Woo!那些easy pleasure,要的呀!但是傳聞之說,你要做得好一點,你要知道,入墳墓之前,你要真是在你的所謂無意義的生活當中,找出意義呢,就要找些difficult pleasure啦!所謂「貼錢買爛壽」。
[00:34:30.000 --> 00:34:49.000]  有沒有人聽耳機的呀?聽懂了嗎?「貼錢買爛壽」。好像我女兒那樣,她現在賺錢都賺多一點了,她平時死黑死底都不去的呀!那些錢又回來做什麼呢?「貼錢買爛壽」。
[00:34:49.000 --> 00:35:09.000]  她去旅行呢,就去那些攀上高峰,去到行到半個月高山症那些,去那些無人去過的地方,行幾日幾夜,然後說看那裡的日出很靚喎!那些人,是嗎?很例行者喎!年年都去喎!
[00:35:09.000 --> 00:35:32.000]  她現在一年就說,哎呀!這麼辛苦,不去喇!第二年又去,例行者呀!行幾日幾夜那些,香港籌款那些呢!知不知為何,我不去喇!很辛苦呀!又要籌夠錢的喎!不籌夠錢呢,明年不擔保你有資格參加的喎!所以她有時要買錢,不是籌款的喎!不夠錢,今年籌不夠,明年不給你參加的喎!「貼錢買爛壽」。
[00:35:32.000 --> 00:35:55.000]  為何呢?為了要自我挑戰,為何有些人會捨難取義呢?甚至有些人不是捨己為人呢?是嗎?有些人捨身取義呢?但這些不用我解釋了,是嗎?讀過正氣歌就知道了,是嗎?正氣歌,文天祥呀!天地有正氣歌呀!知不知道?不知道呀?哦!
[00:35:55.000 --> 00:36:10.000]  即是說天地有些正氣,即是人生命有些更高的理想,一個high pressure,更高的理想,這個理想是要追求的,如果沒有這個理想呢?
[00:36:10.000 --> 00:36:37.000]  你寧願做一個死於intensive pressure的老鼠,即是食下飲呀!即是娛樂至死的老鼠,娛樂至死呀!娛樂到你死呀!即是intensive pressure那些高的,還是做一個有high pressure貼錢買爛壽的人呢?
[00:36:37.000 --> 00:36:53.000]  我在朋友那種節目,其實我們傳媒社就告訴你,那些柱有個做物的柱,今生有很多東西,你自己都或者明白,假如不懂,好像有些東西沒有意義那樣,即是做好人又未必在今生有好報告,傳媒社說。
[00:36:53.000 --> 00:37:09.000]  他有錢賺,辛苦錢賺回來就沒有得享喎!是不是呀?他這樣說,很多這些很矛盾的、荒謬的、現實的例子給我們看喎!這些不是神寶拳的節奏,不是這樣的,好人亦都一樣。
[00:37:09.000 --> 00:37:26.000]  你會發覺到,因為好人沒有東西不枉屈的喎!大智又不能生的喎!好多情況底下,是不是?但他告訴你,你作為一個人,將永恆擺在你的生命裏面。
[00:37:26.000 --> 00:37:42.000]  與禽獸者,雖然死了之後,你媽媽吃的就和禽獸一樣,但與禽獸有什麼分別呢?與那隻娛樂至死的老鼠,有沒有分別呢?
[00:37:42.000 --> 00:37:57.000]  就是你能夠有所割捨,能夠為一個生命更高的紀賞,祂號召你,祂呼喚你,祂感動你,這是生命的情操。
[00:37:57.000 --> 00:38:18.000]  這生命的情操,是因為你對神的認識和對自我的收容的要求提升,你不滿足,但不是叫你不要那些easy pleasure、易趣喎!之常,你有時要放低這些easy pleasure、這些易趣,去貼錢買瀾壽,不如你怎麼辦呢?
[00:38:18.000 --> 00:38:33.000]  怎麼辦呢?不參考怎麼辦呢?貼錢買瀾壽的,現在我正在安排去七月去匈牙利遠孫,住在那些吉卜賽人的營地裏面,很簡陋的。
[00:38:33.000 --> 00:38:50.000]  又要花很多錢買機票,飛機票程,成千幾蚊膠紙,又要給成千幾千蚊的費用,等等等等,嘩!好人為要去貼錢買瀾壽。
[00:38:50.000 --> 00:39:07.000]  如果不是當年有些傳教士貼錢買瀾壽,籌錢買瀾壽,我在上個禮拜的主題裏面講到,莫拉特蒂,駱天龍這位美國來的傳教士,他家裏很有錢的。
[00:39:07.000 --> 00:39:21.000]  園中有些很有錢的,很年輕就來到中國傳道,有幅畫,買錢來買瀾壽,而且我住在中國。
[00:39:21.000 --> 00:39:44.000]  因為他將送來的錢都給了別人,送來的那些鮮色的白糖,他用來做那些餅乾,cookie餅,minty cookies,moon cookies,fruity cookies,然後給那些小孩來聽福音,令他們營養不良。
[00:39:44.000 --> 00:40:00.000]  貼錢買瀾壽,有一個更高的高高高高的呼召,生命裏面都一樣,我們無錯是生活如常,都可以,但是傳道者告訴你不要忘記,神呼召著你。
[00:40:00.000 --> 00:40:16.000]  然後你去回應神的呼召,告訴你,你需要那個深不可測的渴求,那個空空洞洞,是需要一樣東西來滿足,一樣東西就是神自己。
[00:40:16.000 --> 00:40:37.000]  你回應祂的訴求,你就會聽得明白,你知道什麼叫做difficult passion,你就會聽得明白,即是難趣,聽得明白福音所講的是什麼,信耶穌要背十字架跟隨主,那些的東西,就是這樣東西,是快樂來的。
[00:40:37.000 --> 00:40:53.000]  我們不是那些叫做自虐狂,貼錢買瀾壽,這些difficult passion,不是叫自己虐待自己,不是自虐狂,是變態的,不是自己虐待自己。
[00:40:53.000 --> 00:41:10.000]  是一個甘願有所負傷,甘心必壓世上的享受,去到苦難的路上來走,寧可借眼淚一哄哄的向內心導流,而望各他十字架,自死也不退後。
[00:41:10.000 --> 00:41:31.000]  這首詩,有沒有人知道是誰作的詩的其中一個人,邊民幫,應該說的,不無名的傳道者,他是大學生來的,他寧願去到西北那些地方,無村道,傳福音,做一個無名的傳道者。
[00:41:31.000 --> 00:41:44.000]  幾十年之後,我們才知道他是邊民幫。那時我的朋友,生命,擺在他面前,他想著去欺鬼。
[00:41:44.000 --> 00:41:56.000]  可能大家都要做無拉第,what you mean?不是每個做邊民幫,每個都要爬喜瑪拉雅山,要克服自己。
[00:41:56.000 --> 00:42:12.000]  那時我女兒,走為例行者,鐵齒馬爛獸,那些英文人不明白的,什麼叫鐵齒馬爛獸,聽著,people suffer。
[00:42:12.000 --> 00:42:25.000]  但她開心,她覺得很有意思。所以,享受生命是什麼意思呢?總結來說,要善用你的生命,追求更高層次的快樂。
[00:42:25.000 --> 00:42:41.000]  要好好的生活,不要給自己的生命,留下一點的遺憾。因為我們要向上帝交代,上帝想給我們那一份,那一個份。
[00:42:41.000 --> 00:43:05.000]  本周的金句,你無論做什麼,都要做好,進入墳墓後,你就沒有工作和計劃,也沒有知識和智慧了。再一次,你無論做什麼,都要做好,進入墳墓後,你就沒有工作和計劃,也沒有知識和智慧了。
