
[00:00:00.000 --> 00:00:04.680]  在《詩經》 中國的《詩經》
[00:19:39.440 --> 00:19:41.040]  我們常常
[00:19:41.040 --> 00:19:42.940]  特別是姐妹很喜歡這句話
[00:19:42.940 --> 00:19:44.740]  把它當作是真理一樣
[00:19:44.740 --> 00:19:46.340]  當作是聖經說的
[00:19:46.340 --> 00:19:47.640]  我今天鄭重的告訴你
[00:19:47.640 --> 00:19:49.540]  這不是聖經說的
[00:19:49.540 --> 00:19:52.940]  他說我家的大事由先生決定
[00:19:52.940 --> 00:19:55.240]  小事由我決定
[00:19:55.240 --> 00:19:56.940]  至於事情的大小
[00:19:56.940 --> 00:19:59.440]  是由我來決定
[00:19:59.440 --> 00:20:04.340]  你聽過這句名言嗎
[00:20:04.340 --> 00:20:05.540]  甚至有一些
[00:20:05.540 --> 00:20:09.140]  聚類協會的先生還引以為榮
[00:20:09.140 --> 00:20:11.640]  引用這段
[00:20:11.640 --> 00:20:12.540]  不是聖經
[00:20:12.540 --> 00:20:15.540]  引用這段名言
[00:20:15.540 --> 00:20:18.640]  來表明自己是一個很好的老公
[00:20:18.640 --> 00:20:22.340]  你也不必這麼樣子的屬靈
[00:20:22.340 --> 00:20:24.940]  這不是聖經的話
[00:20:24.940 --> 00:20:26.640]  如果你是一個愛妻子的
[00:20:26.640 --> 00:20:28.140]  你可以用別的經文
[00:20:28.140 --> 00:20:31.840]  請不要用這個經文
[00:20:31.840 --> 00:20:35.640]  凡事順服不容易
[00:20:35.640 --> 00:20:36.940]  有一次有個姐妹
[00:20:36.940 --> 00:20:38.640]  你們都知道
[00:20:38.640 --> 00:20:43.440]  英國有一個聖經學者叫做David Balson
[00:20:43.440 --> 00:20:45.340]  大衛鮑森
[00:20:45.340 --> 00:20:46.440]  他很多的一些的
[00:20:46.440 --> 00:20:48.940]  在GOOD TV的一些的教導
[00:20:48.940 --> 00:20:50.540]  那麼有一次有一個姐妹就問
[00:20:50.540 --> 00:20:53.040]  大衛鮑森一個聖經上的問題
[00:20:53.040 --> 00:20:56.440]  請你注意他是要問一個聖經上的問題
[00:20:56.440 --> 00:20:59.140]  結果大衛鮑森牧師突然想起了
[00:20:59.140 --> 00:21:00.340]  聖經上這句話
[00:21:00.340 --> 00:21:03.640]  妻子要順服丈夫的這個教訓
[00:21:03.640 --> 00:21:04.640]  所以他就跟這個姐妹說
[00:21:04.640 --> 00:21:06.140]  他說姐妹啊
[00:21:06.140 --> 00:21:10.040]  你去問你的丈夫
[00:21:10.040 --> 00:21:12.340]  這姐妹聽了之後
[00:21:12.340 --> 00:21:16.040]  眼睛瞪著大大的看著他說
[00:21:16.040 --> 00:21:18.440]  他說大衛牧師
[00:21:18.440 --> 00:21:21.240]  我的先生他是非基督徒
[00:21:21.240 --> 00:21:24.140]  他還沒有信主
[00:21:24.140 --> 00:21:25.440]  那麼David Balson就跟他講說
[00:21:25.440 --> 00:21:27.840]  他說沒問題
[00:21:27.840 --> 00:21:29.640]  他很堅定的就跟他講
[00:21:29.640 --> 00:21:33.340]  去問你的丈夫
[00:21:33.340 --> 00:21:36.640]  好了這個事情就過去了
[00:21:36.640 --> 00:21:39.040]  隔了幾年後
[00:21:39.040 --> 00:21:41.540]  這個姐妹又在一個場合
[00:21:41.540 --> 00:21:44.340]  碰到了David Balson
[00:21:44.340 --> 00:21:45.140]  就抓住他說
[00:21:45.140 --> 00:21:47.040]  他說大衛牧師啊
[00:21:47.040 --> 00:21:48.440]  我告訴你還記得嗎
[00:21:48.440 --> 00:21:50.240]  幾年前我問你一個問題
[00:21:50.240 --> 00:21:52.140]  問說我有一個聖經問題
[00:21:52.140 --> 00:21:53.640]  我要問你
[00:21:53.640 --> 00:21:55.340]  結果你叫我去問我先生的
[00:21:55.340 --> 00:21:56.940]  你還記得嗎
[00:21:56.940 --> 00:21:59.140]  他說對對對我想起來
[00:21:59.140 --> 00:22:01.240]  他說你知道Why happen
[00:22:01.240 --> 00:22:03.840]  他說我回去問我先生之後
[00:22:03.840 --> 00:22:08.140]  他還給了我蠻有智慧的回答
[00:22:08.140 --> 00:22:10.140]  但是從那一天開始
[00:22:10.140 --> 00:22:12.840]  他就開始讀聖經了
[00:22:12.840 --> 00:22:14.440]  這先生心裡想說
[00:22:14.440 --> 00:22:16.140]  這個聖經到底在寫些什麼
[00:22:16.140 --> 00:22:17.540]  自己要好好搞懂
[00:22:17.540 --> 00:22:19.340]  所以他就開始自己讀經了
[00:22:19.340 --> 00:22:20.340]  結果讀讀讀讀
[00:22:20.340 --> 00:22:21.340]  他就信了耶穌了
[00:22:21.340 --> 00:22:25.140]  Hallelujah
[00:22:25.140 --> 00:22:29.340]  要拍子就大拍大一點吧
[00:22:29.340 --> 00:22:31.340]  我們是為這一個姐妹
[00:22:31.340 --> 00:22:35.340]  她順服丈夫
[00:22:35.340 --> 00:22:36.240]  聖經有沒有說
[00:22:36.240 --> 00:22:37.340]  你的丈夫不信主
[00:22:37.340 --> 00:22:38.440]  所以你可以不順服他
[00:22:38.440 --> 00:22:39.540]  有沒有
[00:22:39.540 --> 00:22:40.740]  沒有
[00:22:40.740 --> 00:22:42.440]  反而保羅提到說
[00:22:42.440 --> 00:22:45.140]  那些不信從的丈夫
[00:22:45.140 --> 00:22:47.740]  因為你順服的榜樣
[00:22:47.740 --> 00:22:49.340]  就因此被感化
[00:22:49.340 --> 00:22:54.740]  看到沒有
[00:22:54.740 --> 00:22:59.540]  所以凡事要順服
[00:22:59.540 --> 00:23:00.740]  凡事順服
[00:23:00.740 --> 00:23:04.740]  大事小事都順服
[00:23:04.740 --> 00:23:06.540]  那最後
[00:23:06.540 --> 00:23:08.540]  你看做妻子的很快
[00:23:08.540 --> 00:23:11.540]  你們三節就解決了
[00:23:11.540 --> 00:23:15.740]  最後
[00:23:15.740 --> 00:23:17.440]  你注意看
[00:23:17.440 --> 00:23:19.540]  以夫所書這個講的夫妻關係
[00:23:19.540 --> 00:23:21.540]  還沒有講得那麼清楚
[00:23:21.540 --> 00:23:23.340]  但是在彼得前書
[00:23:23.340 --> 00:23:27.140]  還有在這個後面
[00:23:27.140 --> 00:23:32.140]  第六章講到做兒女的
[00:23:32.140 --> 00:23:32.440]  有沒有
[00:23:32.440 --> 00:23:35.340]  你們看一下第六章
[00:23:35.340 --> 00:23:36.340]  第六章第一節
[00:23:36.340 --> 00:23:40.340]  我們來看一下
[00:23:40.340 --> 00:23:41.340]  第六章第一節
[00:23:41.340 --> 00:23:41.940]  我們起來唸
[00:23:41.940 --> 00:23:42.940]  來 預備 請
[00:23:42.940 --> 00:23:44.140]  你們做兒女的
[00:23:44.140 --> 00:23:46.540]  要在主裡聽從父母
[00:23:46.540 --> 00:23:51.440]  這是理所當然的
[00:23:51.440 --> 00:23:53.440]  在接下來的父母親
[00:23:53.440 --> 00:23:54.340]  跟兒女的關係
[00:23:54.340 --> 00:23:56.440]  主人跟僕人關係裡面
[00:23:56.440 --> 00:23:58.040]  保羅又談到了一個
[00:23:58.040 --> 00:23:59.940]  很重要的一個原則
[00:23:59.940 --> 00:24:02.540]  很重要的一個秘訣
[00:24:02.540 --> 00:24:06.540]  你們要在主裡聽從父母
[00:24:06.540 --> 00:24:07.740]  在主裡
[00:24:07.740 --> 00:24:08.540]  保羅很喜歡講
[00:24:08.540 --> 00:24:11.040]  在主裡 在基督裡
[00:24:11.040 --> 00:24:12.340]  保羅在講這個事情
[00:24:12.340 --> 00:24:13.740]  是什麼意思呢
[00:24:13.740 --> 00:24:15.840]  他不單單只是一個人信了耶穌
[00:24:15.840 --> 00:24:17.740]  那叫在主裡
[00:24:17.740 --> 00:24:19.240]  若有人在基督裡
[00:24:19.240 --> 00:24:20.740]  他就是新造的人
[00:24:20.740 --> 00:24:21.740]  舊事已過
[00:24:21.740 --> 00:24:23.840]  都變成新的了
[00:24:23.840 --> 00:24:25.640]  他講的在主裡
[00:24:25.640 --> 00:24:27.440]  其實更深的一層關係
[00:24:27.440 --> 00:24:28.240]  講到的是
[00:24:28.240 --> 00:24:30.140]  像約翰福音15章那邊說的
[00:24:30.140 --> 00:24:32.140]  主是葡萄樹
[00:24:32.140 --> 00:24:34.640]  我們是枝子
[00:24:34.640 --> 00:24:37.440]  枝子連於樹的那一個關係
[00:24:37.440 --> 00:24:40.140]  那叫做在主裡
[00:24:40.140 --> 00:24:43.740]  所以你們若藏在我的裡面
[00:24:43.740 --> 00:24:47.440]  我就藏在你們的裡面
[00:24:47.440 --> 00:24:48.340]  所以講來講去
[00:24:48.340 --> 00:24:49.740]  其實我跟你講道理
[00:24:49.740 --> 00:24:50.640]  你今天去看
[00:24:50.640 --> 00:24:51.240]  你打google
[00:24:51.240 --> 00:24:53.840]  你去打夫妻相處之道
[00:24:53.840 --> 00:24:56.240]  一堆東西出來
[00:24:56.240 --> 00:24:57.140]  佛教也講
[00:24:57.140 --> 00:24:58.340]  什麼教都在講
[00:24:58.340 --> 00:25:00.440]  然後很多的一些哲學
[00:25:00.440 --> 00:25:01.440]  或者是一些的
[00:25:01.440 --> 00:25:03.340]  這些心理學家都在講
[00:25:03.340 --> 00:25:04.740]  大家講的也都蠻有道理
[00:25:04.740 --> 00:25:06.240]  頭頭是道
[00:25:06.240 --> 00:25:07.140]  但是我現在就是
[00:25:07.140 --> 00:25:08.740]  我問這你已經在結婚了
[00:25:08.740 --> 00:25:10.140]  請告訴我說
[00:25:10.140 --> 00:25:11.440]  你明明知道
[00:25:11.440 --> 00:25:14.440]  但是你行出來
[00:25:14.440 --> 00:25:17.240]  由得你嗎
[00:25:17.240 --> 00:25:22.440]  由不得你
[00:25:22.440 --> 00:25:24.640]  由不得你
[00:25:24.640 --> 00:25:25.340]  你有沒有感覺到
[00:25:25.340 --> 00:25:27.940]  我真是苦啊
[00:25:27.940 --> 00:25:30.040]  有嗎
[00:25:30.040 --> 00:25:31.740]  還沒有表示
[00:25:31.740 --> 00:25:33.840]  你還沒有救
[00:25:33.840 --> 00:25:34.940]  你要到達一個地方
[00:25:34.940 --> 00:25:37.440]  我真是我苦啊
[00:25:37.440 --> 00:25:42.540]  就有救了
[00:25:42.540 --> 00:25:46.440]  所以其實能不能夠順服
[00:25:46.440 --> 00:25:48.240]  完全看
[00:25:48.240 --> 00:25:52.240]  今天我們跟主的關係如何
[00:25:52.240 --> 00:25:55.340]  有一個姐妹
[00:25:55.340 --> 00:25:59.140]  她的先生不信主
[00:25:59.140 --> 00:26:01.940]  那麼這個丈夫不信主也就罷了
[00:26:01.940 --> 00:26:04.940]  對妻子也很惡劣
[00:26:04.940 --> 00:26:08.540]  對她很不好
[00:26:08.540 --> 00:26:13.040]  甚至他要跟這個太太離婚
[00:26:13.040 --> 00:26:15.540]  這姐妹真的是很無助
[00:26:15.540 --> 00:26:17.540]  她不知道該怎麼辦
[00:26:17.540 --> 00:26:20.540]  所以她就到神的面前禱告
[00:26:20.540 --> 00:26:22.140]  流淚啊
[00:26:22.140 --> 00:26:23.240]  哭啊
[00:26:23.240 --> 00:26:24.840]  在那邊禱告啊
[00:26:24.840 --> 00:26:27.640]  每天早晨五點半禱告
[00:26:27.640 --> 00:26:29.340]  至少兩個小時
[00:26:29.340 --> 00:26:31.340]  在上帝的面前哭啊
[00:26:31.340 --> 00:26:32.040]  痛哭啊
[00:26:32.040 --> 00:26:33.140]  主啊
[00:26:33.140 --> 00:26:34.240]  我不知道該怎麼辦
[00:26:34.240 --> 00:26:35.540]  主啊 你來幫助我
[00:26:35.540 --> 00:26:36.640]  主啊 你來改
[00:26:36.640 --> 00:26:38.840]  你在我的先生身上工作
[00:26:38.840 --> 00:26:40.640]  她一直為她的先生禱告
[00:26:40.640 --> 00:26:41.840]  為他們的婚姻禱告
[00:26:41.840 --> 00:26:45.540]  每天這樣禱告
[00:26:45.540 --> 00:26:47.240]  結果有一天上帝就告訴她
[00:26:47.240 --> 00:26:48.040]  在她禱告的時候
[00:26:48.040 --> 00:26:50.840]  她上帝就跟她講了一句話
[00:26:50.840 --> 00:26:51.340]  他說
[00:26:51.340 --> 00:26:54.240]  不能存到永恆的
[00:26:54.240 --> 00:26:57.640]  你不要在乎
[00:26:57.640 --> 00:26:58.940]  那句話
[00:26:58.940 --> 00:27:02.740]  一下子讓她心裡面清楚了
[00:27:02.740 --> 00:27:04.240]  我不要去在乎那些
[00:27:04.240 --> 00:27:06.140]  不能夠存到永恆的
[00:27:06.140 --> 00:27:06.940]  今天很多時候
[00:27:06.940 --> 00:27:08.840]  我們吵的事情會存到永恆嗎
[00:27:08.840 --> 00:27:10.440]  有沒有
[00:27:10.440 --> 00:27:11.740]  家裡面有幾棟房子
[00:27:11.740 --> 00:27:13.940]  會存到永恆嗎
[00:27:13.940 --> 00:27:15.240]  會不會
[00:27:15.240 --> 00:27:19.140]  還不要到處房子啦
[00:27:19.140 --> 00:27:25.740]  先生他花錢花得比你多了一倍
[00:27:25.740 --> 00:27:27.640]  你受得了嗎
[00:27:27.640 --> 00:27:29.040]  受得了
[00:27:29.040 --> 00:27:31.540]  他把錢都花光了
[00:27:31.540 --> 00:27:34.040]  你受得了嗎
[00:27:34.040 --> 00:27:34.540]  他說
[00:27:34.540 --> 00:27:35.940]  你不要去在乎這些
[00:27:35.940 --> 00:27:37.340]  不能存到永恆的時候
[00:27:37.340 --> 00:27:38.840]  他說繼續禱告
[00:27:38.840 --> 00:27:39.740]  有一天他繼續禱告
[00:27:39.740 --> 00:27:40.640]  然後讀聖經
[00:27:40.640 --> 00:27:41.740]  又讀到聖經說
[00:27:41.740 --> 00:27:44.740]  女人是男人的榮耀
[00:27:44.740 --> 00:27:46.640]  女人是男人的榮耀
[00:27:46.640 --> 00:27:47.140]  弟兄姊妹
[00:27:47.140 --> 00:27:48.640]  我不知道你有沒有讀過這些聖經
[00:27:48.640 --> 00:27:49.540]  他讀到了之後
[00:27:49.540 --> 00:27:50.640]  他就覺得說
[00:27:50.640 --> 00:27:52.140]  他做妻子的
[00:27:52.140 --> 00:27:54.640]  他應該要honor他的丈夫
[00:27:54.640 --> 00:27:56.340]  他要尊榮他的丈夫
[00:27:56.340 --> 00:27:57.940]  所以他就開始學習
[00:27:57.940 --> 00:27:59.940]  怎麼樣子尊榮他的丈夫
[00:27:59.940 --> 00:28:01.540]  先生做一點點好事情
[00:28:01.540 --> 00:28:02.840]  他就把它說出來
[00:28:02.840 --> 00:28:04.540]  大大的誇獎他
[00:28:04.540 --> 00:28:06.440]  在眾人的面前尊榮丈夫
[00:28:06.440 --> 00:28:07.340]  在教會裡面說
[00:28:07.340 --> 00:28:09.140]  你看我丈夫這麼好
[00:28:09.140 --> 00:28:10.540]  他那天怎麼樣子
[00:28:10.540 --> 00:28:12.340]  他那天回家的時候
[00:28:12.340 --> 00:28:16.940]  幫我蓋了個被
[00:28:16.940 --> 00:28:20.140]  這個姐妹就開始改變了
[00:28:20.140 --> 00:28:21.340]  常常的改變
[00:28:21.340 --> 00:28:22.540]  雖然她過去婚姻當中
[00:28:22.540 --> 00:28:23.740]  受到很多的傷害
[00:28:23.740 --> 00:28:25.540]  可是神就開始醫治她
[00:28:25.540 --> 00:28:26.740]  她自己開始改變
[00:28:26.740 --> 00:28:27.940]  她開始原諒先生
[00:28:27.940 --> 00:28:29.540]  她開始為先生祝福禱告
[00:28:29.540 --> 00:28:31.340]  甚至她趁先生不在的時候
[00:28:31.340 --> 00:28:33.740]  她按著先生躺的那個枕頭禱告
[00:28:33.740 --> 00:28:35.140]  主啊 祝福我的先生
[00:28:35.140 --> 00:28:38.940]  讓他睡覺睡得很安穩
[00:28:38.940 --> 00:28:40.940]  不會像有一些太太在後面
[00:28:40.940 --> 00:28:48.240]  還說 主啊 咒詛他
[00:28:48.240 --> 00:28:49.040]  感謝主
[00:28:49.040 --> 00:28:51.040]  當她開始禱告
[00:28:51.040 --> 00:28:53.540]  當她開始跟神的關係改變
[00:28:53.540 --> 00:28:55.740]  她自己改變了
[00:28:55.740 --> 00:28:56.740]  她改變了
[00:28:56.740 --> 00:28:58.140]  帶來她的話語改變
[00:28:58.140 --> 00:28:59.740]  她對先生的態度改變
[00:28:59.740 --> 00:29:02.940]  她的先生有一天很好奇就說
[00:29:02.940 --> 00:29:12.140]  他說 你怎麼改變的
[00:29:12.140 --> 00:29:12.940]  弟兄姊妹
[00:29:12.940 --> 00:29:14.740]  你要知道你旁邊的人
[00:29:14.740 --> 00:29:17.940]  他說這句話
[00:29:17.940 --> 00:29:21.540]  一定是看著你有很大的改變
[00:29:21.540 --> 00:29:23.140]  才看得出來
[00:29:23.140 --> 00:29:24.740]  小改變看不出來
[00:29:24.740 --> 00:29:25.740]  你在別人面前
[00:29:25.740 --> 00:29:26.740]  由於小小改變
[00:29:26.740 --> 00:29:27.740]  別人誇獎你
[00:29:27.740 --> 00:29:31.540]  你回到家問太太就知道了
[00:29:31.540 --> 00:29:35.140]  這個姊妹每天早上五點半起來禱告
[00:29:35.140 --> 00:29:39.540]  兩個小時的禱告沒有白費
[00:29:39.540 --> 00:29:42.740]  當她跟神的關係改變了
[00:29:42.740 --> 00:29:44.740]  她對先生的態度改變
[00:29:44.740 --> 00:29:47.140]  她先生也開始改變
[00:29:47.140 --> 00:29:52.940]  後來她的先生就開始願意到教會去
[00:29:52.940 --> 00:29:55.740]  親愛的弟兄姊妹
[00:29:55.740 --> 00:29:58.340]  如果你改變
[00:29:58.340 --> 00:30:03.740]  改變到你的另外一半會說你改變了
[00:30:03.740 --> 00:30:05.940]  那麼你就有盼望了
[00:30:05.940 --> 00:30:06.740]  而不是你說
[00:30:06.740 --> 00:30:09.740]  我為了禱告他怎麼還不改變
[00:30:09.740 --> 00:30:11.940]  二十年了他還不改變
[00:30:11.940 --> 00:30:14.740]  你一直盯著二十年他改變了
[00:30:14.740 --> 00:30:16.940]  你永遠看不到改變
[00:30:16.940 --> 00:30:21.140]  因為上帝說你先改變了
[00:30:21.140 --> 00:30:23.140]  所以做妻子的
[00:30:23.140 --> 00:30:26.140]  你要能夠凡事順服丈夫
[00:30:26.140 --> 00:30:29.140]  那麼你就要按照神的原則
[00:30:29.140 --> 00:30:32.540]  你要在主的裡面
[00:30:32.540 --> 00:30:37.140]  姊妹你們可以打個盹
[00:30:37.140 --> 00:30:38.940]  我的意思是說
[00:30:38.940 --> 00:30:40.140]  你這一部分
[00:30:40.140 --> 00:30:44.140]  你就不要把它這麼serious聽進去
[00:30:44.140 --> 00:30:47.740]  免得你聽完之後回去要求丈夫
[00:30:47.740 --> 00:30:50.740]  這段時間你就守望禱告
[00:30:50.740 --> 00:30:54.740]  接下來我要請弟兄們來練
[00:30:54.740 --> 00:30:57.740]  二十五節到三十節好不好
[00:30:57.740 --> 00:31:02.940]  來找到我們起來練二十五節到三十節
[00:31:02.940 --> 00:31:04.740]  預備請
[00:31:04.740 --> 00:31:08.740]  你們做丈夫的要愛你們的妻子
[00:31:08.740 --> 00:31:10.940]  正如基督愛教會
[00:31:10.940 --> 00:31:12.740]  為教會捨己
[00:31:12.740 --> 00:31:15.340]  要用水借著倒
[00:31:15.340 --> 00:31:18.340]  把教會洗淨成為聖潔
[00:31:18.340 --> 00:31:22.340]  可以獻給自己做個榮耀的教會
[00:31:22.340 --> 00:31:25.740]  毫無玷污皺紋等類的弊
[00:31:25.740 --> 00:31:28.940]  乃是聖潔沒有瑕疵的
[00:31:28.940 --> 00:31:31.940]  丈夫也當照樣愛妻子
[00:31:31.940 --> 00:31:34.340]  如同愛自己的生子
[00:31:34.340 --> 00:31:37.140]  愛妻子便是愛自己了
[00:31:37.140 --> 00:31:39.940]  從來沒有人恨惡自己的生子
[00:31:39.940 --> 00:31:42.340]  總是保養顧惜
[00:31:42.340 --> 00:31:45.740]  正像基督帶教會一樣
[00:31:45.740 --> 00:31:49.740]  因為我們是他身上的肢體
[00:31:49.740 --> 00:31:54.540]  在二十五節到三十節這邊
[00:31:54.540 --> 00:31:59.940]  保羅用正如
[00:31:59.940 --> 00:32:01.540]  如同正如
[00:32:01.540 --> 00:32:03.140]  你看看二十五節
[00:32:03.140 --> 00:32:05.340]  你們做丈夫的要愛你們的妻子
[00:32:05.340 --> 00:32:06.540]  正如對不對
[00:32:06.540 --> 00:32:07.540]  來看看
[00:32:07.540 --> 00:32:08.940]  他說正如什麼呢
[00:32:08.940 --> 00:32:11.340]  他這邊要提到
[00:32:11.340 --> 00:32:17.540]  怎麼樣子我們應當怎麼樣子來對妻子
[00:32:17.540 --> 00:32:20.340]  用基督怎麼樣對教會來說的
[00:32:20.340 --> 00:32:23.340]  他說正如基督愛教會
[00:32:23.340 --> 00:32:26.340]  為教會怎麼樣
[00:32:26.340 --> 00:32:30.540]  為教會捨己
[00:32:30.540 --> 00:32:32.340]  什麼叫捨己
[00:32:32.340 --> 00:32:37.940]  有人說
[00:32:37.940 --> 00:32:43.740]  替他死這個事情太困難了
[00:32:43.740 --> 00:32:45.740]  就怎麼樣
[00:32:45.740 --> 00:32:49.140]  替太太死困不困難
[00:32:49.140 --> 00:32:52.340]  困難
[00:32:52.340 --> 00:32:55.140]  汪文忠你是說困難還是不困難
[00:32:55.140 --> 00:32:57.140]  他說不困難
[00:32:57.140 --> 00:32:59.540]  背地在嗎
[00:32:59.540 --> 00:33:02.340]  背地在
[00:33:02.340 --> 00:33:04.740]  我們有這麼多的見證人如同雲彩
[00:33:04.740 --> 00:33:09.940]  聽到他說這話
[00:33:09.940 --> 00:33:11.740]  真的講起來
[00:33:11.740 --> 00:33:14.740]  替太太死還容易
[00:33:14.740 --> 00:33:17.540]  但是替太太捨己不容易
[00:33:17.540 --> 00:33:19.540]  承認嗎
[00:33:19.540 --> 00:33:22.740]  捨己就是deny yourself
[00:33:22.740 --> 00:33:27.340]  耶穌呼召門徒說來跟從我
[00:33:27.340 --> 00:33:30.540]  跟從我的人要捨己
[00:33:30.540 --> 00:33:35.540]  天天背起他的十字架來跟從我
[00:33:35.540 --> 00:33:37.940]  兄子們
[00:33:37.940 --> 00:33:39.740]  所以
[00:33:39.740 --> 00:33:40.740]  捨己不容易的
[00:33:40.740 --> 00:33:43.740]  因為捨己是天天要捨的
[00:33:43.740 --> 00:33:47.940]  而且我可以說是時時刻刻要捨
[00:33:47.940 --> 00:33:53.940]  是嗎
[00:33:53.940 --> 00:33:56.340]  有一次
[00:33:56.340 --> 00:33:59.340]  有一個
[00:33:59.340 --> 00:34:01.740]  反正有一個
[00:34:01.740 --> 00:34:04.140]  下面的故事
[00:34:04.140 --> 00:34:06.940]  純屬虛構
[00:34:06.940 --> 00:34:08.340]  如有雷同
[00:34:08.340 --> 00:34:12.540]  那叫什麼
[00:34:12.540 --> 00:34:14.940]  純屬小和
[00:34:14.940 --> 00:34:18.540]  他說有一個丈夫就向上帝抱怨
[00:34:18.540 --> 00:34:22.740]  他認為自己整天在外辛苦打拼事業
[00:34:22.740 --> 00:34:25.740]  妻子卻在家裡面無事可做
[00:34:25.740 --> 00:34:27.740]  他說太不公平了
[00:34:27.740 --> 00:34:28.940]  所以他就跟上帝禱告
[00:34:28.940 --> 00:34:30.740]  他說上帝啊
[00:34:30.740 --> 00:34:32.540]  你看我每一天在外面
[00:34:32.540 --> 00:34:34.740]  一大清早出去工作
[00:34:34.740 --> 00:34:36.340]  晚上很晚才回來
[00:34:36.340 --> 00:34:38.540]  就是為了這個家我多麼辛苦
[00:34:38.540 --> 00:34:39.740]  但是你看我太太
[00:34:39.740 --> 00:34:44.140]  她在家幹些什麼事情
[00:34:44.140 --> 00:34:46.140]  所以他說上帝啊
[00:34:46.140 --> 00:34:48.740]  你可不可以
[00:34:48.740 --> 00:34:49.540]  這樣子
[00:34:49.540 --> 00:34:51.740]  你把我變成
[00:34:51.740 --> 00:34:55.140]  變成一個女人好不好
[00:34:55.140 --> 00:34:57.940]  他說他要變成一個做母親的
[00:34:57.940 --> 00:34:59.740]  變成他太太
[00:34:59.740 --> 00:35:00.740]  好了
[00:35:00.740 --> 00:35:03.340]  沒想到上帝就答應了他
[00:35:03.340 --> 00:35:05.340]  然後就把他變成了
[00:35:05.340 --> 00:35:06.540]  變成了他太太
[00:35:06.540 --> 00:35:08.140]  他太太變成了他
[00:35:08.140 --> 00:35:10.140]  兩個人角色互換
[00:35:10.140 --> 00:35:11.340]  太太就出去工作了
[00:35:11.340 --> 00:35:12.740]  然後他就在家裡面
[00:35:12.740 --> 00:35:14.740]  從他第一天開始
[00:35:14.740 --> 00:35:16.540]  他一大早清早起來
[00:35:16.540 --> 00:35:17.540]  小孩子哭了
[00:35:17.540 --> 00:35:19.940]  趕快就什麼什麼尿片
[00:35:19.940 --> 00:35:20.940]  什麼這些弄他
[00:35:20.940 --> 00:35:22.740]  然後要吃飯了
[00:35:22.740 --> 00:35:26.340]  餵奶
[00:35:26.340 --> 00:35:29.340]  然後那個老大已經要上學了
[00:35:29.340 --> 00:35:32.340]  要到林良堂來上那個叫做什麼
[00:35:32.340 --> 00:35:33.140]  pre-school
[00:35:33.140 --> 00:35:36.140]  所以把他弄好了之後
[00:35:36.140 --> 00:35:37.140]  給他吃飽了之後
[00:35:37.140 --> 00:35:38.140]  就開著車子
[00:35:38.140 --> 00:35:39.940]  又把他就送到林良堂來
[00:35:39.940 --> 00:35:40.740]  送完之後
[00:35:40.740 --> 00:35:41.740]  跟老師交代好之後
[00:35:41.740 --> 00:35:43.140]  就趕快回去
[00:35:43.140 --> 00:35:44.340]  這個在那邊又是
[00:35:44.340 --> 00:35:45.540]  因為車子上面
[00:35:45.540 --> 00:35:46.540]  對不起
[00:35:46.540 --> 00:35:48.340]  車子上面不能夠放孩子
[00:35:48.340 --> 00:35:50.340]  所以山上還背了一個孩子
[00:35:50.340 --> 00:35:53.540]  跟著一起就把他帶過來了
[00:35:53.540 --> 00:35:54.540]  回家之後
[00:35:54.540 --> 00:35:57.140]  就開始準備弄午餐
[00:35:57.140 --> 00:35:58.140]  家裡面打掃
[00:35:58.140 --> 00:35:59.340]  弄這些東西
[00:35:59.340 --> 00:36:01.940]  忙碌了一整天在那邊弄了
[00:36:01.940 --> 00:36:02.740]  半天忙碌了
[00:36:02.740 --> 00:36:03.940]  很辛苦了
[00:36:03.940 --> 00:36:06.140]  然後又要準備晚餐
[00:36:06.140 --> 00:36:06.740]  準備完成
[00:36:06.740 --> 00:36:07.540]  準備好了之後
[00:36:07.540 --> 00:36:08.140]  太太回來
[00:36:08.140 --> 00:36:08.540]  不是太太
[00:36:08.540 --> 00:36:11.940]  先生回來吃飯了
[00:36:11.940 --> 00:36:12.740]  他想吃完飯
[00:36:12.740 --> 00:36:15.340]  我應該可以交接了
[00:36:15.340 --> 00:36:16.340]  沒有
[00:36:16.340 --> 00:36:17.340]  因為做太太的
[00:36:17.340 --> 00:36:19.540]  還要接著怎麼樣
[00:36:19.540 --> 00:36:20.740]  還洗碗
[00:36:20.740 --> 00:36:22.340]  弄這些洗盤子
[00:36:22.340 --> 00:36:24.140]  幫助小孩子要給他們洗澡
[00:36:24.140 --> 00:36:25.340]  讓他們能夠早點睡覺
[00:36:25.340 --> 00:36:26.740]  還可以讀床邊故事
[00:36:26.740 --> 00:36:27.540]  讀完床邊故事
[00:36:27.540 --> 00:36:29.140]  跟他躺在旁邊
[00:36:29.140 --> 00:36:30.140]  跟他一起
[00:36:30.140 --> 00:36:31.940]  然後怎麼樣
[00:36:31.940 --> 00:36:34.940]  自己也睡著了
[00:36:34.940 --> 00:36:36.140]  這樣忙了一個禮拜之後
[00:36:36.140 --> 00:36:36.740]  他說
[00:36:36.740 --> 00:36:38.140]  他又跟上帝禱告
[00:36:38.140 --> 00:36:39.140]  他說上帝
[00:36:39.140 --> 00:36:40.740]  我後悔了
[00:36:40.740 --> 00:36:42.140]  我現在知道做太太
[00:36:42.140 --> 00:36:44.140]  真是不容易
