
[00:00:00.000 --> 00:00:02.040]  主持人:各位主持人,平安!
[00:22:54.160 --> 00:22:55.320]  求你救我出你手
[00:22:55.320 --> 00:22:58.120]  你的手和那些迫害我的人的手
[00:22:58.120 --> 00:23:02.360]  受苦不一定是孤苦伶仃
[00:23:02.360 --> 00:23:06.160]  受苦不等於失去依靠
[00:23:06.160 --> 00:23:07.520]  在一個受苦的狀況裡
[00:23:07.520 --> 00:23:10.480]  他仍然有依靠
[00:23:10.480 --> 00:23:12.880]  最後
[00:23:12.880 --> 00:23:15.640]  就算受苦
[00:23:15.640 --> 00:23:18.720]  我們在受苦的狀態下
[00:23:18.720 --> 00:23:21.400]  也不等於沒有盼望
[00:23:21.400 --> 00:23:25.280]  也不等於世界沒有公理
[00:23:25.280 --> 00:23:28.600]  你看看在《菲律賓書》裡
[00:23:28.600 --> 00:23:31.320]  保羅怎樣描述呢
[00:23:31.320 --> 00:23:33.600]  在《菲律賓書》第二章九節
[00:23:33.600 --> 00:23:36.160]  他說上帝將他升為至高
[00:23:36.160 --> 00:23:38.920]  由此給他超乎萬名之上的名
[00:23:38.920 --> 00:23:40.320]  是一切在天上的
[00:23:40.320 --> 00:23:42.120]  地上的和地底下的
[00:23:42.120 --> 00:23:43.600]  因耶穌的名
[00:23:43.600 --> 00:23:45.080]  眾室都要跪下
[00:23:45.080 --> 00:23:46.360]  眾口要宣認
[00:23:46.360 --> 00:23:47.920]  耶穌基督是主
[00:23:47.920 --> 00:23:52.320]  歸榮要給付上帝
[00:23:52.320 --> 00:23:56.920]  上主是鑑察並且看見
[00:23:56.920 --> 00:23:58.080]  不是沒有天理
[00:23:58.080 --> 00:24:00.400]  也不是沒有公理
[00:24:00.400 --> 00:24:05.600]  他會將應該有的公義
[00:24:05.600 --> 00:24:06.760]  應該有的
[00:24:06.760 --> 00:24:09.840]  給回應該有的人
[00:24:09.840 --> 00:24:12.280]  願上主幫助我們
[00:24:12.280 --> 00:24:13.280]  賜力量給我們
