
[00:00:00.000 --> 00:00:02.520]  我們來到九月網上第十八講
[00:21:05.520 --> 00:21:07.520]  人海當中
[00:21:07.520 --> 00:21:13.120]  為何上帝的恩典偏偏臨到我和你
[00:21:13.120 --> 00:21:16.120]  不是因為我們完美光鮮
[00:21:16.120 --> 00:21:19.520]  完完全全是因為上帝的恩典
[00:21:24.520 --> 00:21:26.520]  以色列的族長
[00:21:26.520 --> 00:21:29.520]  他的故事、他的刻畫
[00:21:29.520 --> 00:21:33.520]  都是講到他們脆弱、失敗
[00:21:33.520 --> 00:21:36.520]  偶爾會有信心的一刻
[00:21:36.520 --> 00:21:39.320]  但是大致上
[00:21:39.320 --> 00:21:40.720]  由頭到尾
[00:21:40.720 --> 00:21:46.520]  都是講出上帝揀選的這一班是有血有肉的人
[00:21:46.520 --> 00:21:48.320]  神居
[00:21:48.320 --> 00:21:50.120]  去到揀選一班
[00:21:50.120 --> 00:21:54.320]  破碎的人來和他同工
[00:21:54.320 --> 00:21:57.320]  成就他自己的工作
[00:21:57.320 --> 00:22:01.320]  這才是最震驚的地方
[00:22:01.320 --> 00:22:05.320]  豈不是叫我們更謙卑地回應
[00:22:05.320 --> 00:22:07.320]  去到侍奉我們的主
[00:22:07.320 --> 00:22:12.320]  豈不是更謙卑地鼓勵我們
[00:22:12.320 --> 00:22:15.320]  以致我們更加願意被上帝使用
[00:22:15.320 --> 00:22:20.320]  如果神能夠藉著阿布拉罕
[00:22:20.320 --> 00:22:23.320]  以撒瓦國這些罪人
[00:22:23.320 --> 00:22:25.320]  不要想起這些創造父親
[00:22:25.320 --> 00:22:27.320]  任何這些英雄
[00:22:27.320 --> 00:22:30.320]  他們都是破碎和你和我一樣
[00:22:30.320 --> 00:22:32.320]  神能夠去用他們
[00:22:32.320 --> 00:22:35.320]  豈不是能夠用你和我
[00:22:35.320 --> 00:22:37.320]  在恩典揀選出來
[00:22:37.320 --> 00:22:39.320]  叫你和我
[00:22:39.320 --> 00:22:45.320]  沒有任何東西可以誇口
[00:22:45.320 --> 00:22:46.320]  誇的不是自己
[00:22:46.320 --> 00:22:49.320]  而是誇十字架耶穌基督的恩典
[00:22:49.320 --> 00:22:50.320]  要誇口的
[00:22:50.320 --> 00:22:51.320]  誇耀的
[00:22:51.320 --> 00:22:54.320]  是耶穌基督十字架的救恩
[00:22:54.320 --> 00:22:57.320]  是祂自己的名字
[00:22:57.320 --> 00:22:58.320]  在萬國當中
[00:22:58.320 --> 00:23:02.320]  能夠被上帝恩典揀選
[00:23:02.320 --> 00:23:04.320]  被上帝使用
[00:23:04.320 --> 00:23:09.320]  有機會去認識上帝
[00:23:09.320 --> 00:23:11.320]  有機會去作上帝的工作
[00:23:11.320 --> 00:23:14.320]  這是何等大的恩惠
[00:23:14.320 --> 00:23:15.320]  你和我
[00:23:15.320 --> 00:23:18.320]  願不願意在上帝的恩典中
[00:23:18.320 --> 00:23:19.320]  向上帝說
[00:23:19.320 --> 00:23:21.320]  求你謙卑我們
[00:23:21.320 --> 00:23:23.320]  使用我們
[00:23:23.320 --> 00:23:25.320]  我們偶爾會跌碰
[00:23:25.320 --> 00:23:28.320]  但是我們真的願意
[00:23:28.320 --> 00:23:31.320]  用這樣的心來回應
[00:23:31.320 --> 00:23:35.320]  願意用這樣的心來回應上帝
[00:23:35.320 --> 00:23:41.320]  說回魷魚遊戲的評論員
[00:23:41.320 --> 00:23:44.320]  他是一個年輕的台灣人
[00:23:44.320 --> 00:23:47.320]  這個人原來本身也是基督徒
[00:23:47.320 --> 00:23:50.320]  他在一個基督徒家庭中長大
[00:23:50.320 --> 00:23:54.320]  他接受一個報章訪問他的時候
[00:23:54.320 --> 00:23:56.320]  他也提出
[00:23:56.320 --> 00:23:59.320]  沒錯,是有很多這些醜聞
[00:23:59.320 --> 00:24:02.320]  但是他不能夠否認
[00:24:02.320 --> 00:24:05.320]  就是在他成長的過程中
[00:24:05.320 --> 00:24:09.320]  有很多真心來侍奉神
[00:24:09.320 --> 00:24:12.320]  真的能夠活出基督生命
[00:24:12.320 --> 00:24:14.320]  在背後默默服侍
[00:24:14.320 --> 00:24:17.320]  不會講求名氣
[00:24:17.320 --> 00:24:19.320]  關注到成就的這群人
[00:24:19.320 --> 00:24:21.320]  是最影響到他
[00:24:21.320 --> 00:24:23.320]  影響到他在信仰當中
[00:24:23.320 --> 00:24:25.320]  縱使看到有很多破碎
[00:24:25.320 --> 00:24:28.320]  有很多令他跌眼鏡的事情
[00:24:28.320 --> 00:24:30.320]  但是鼓勵他繼續向前
[00:24:30.320 --> 00:24:32.320]  繼續侍奉主
[00:24:32.320 --> 00:24:35.320]  你猜猜評論員這位年輕人
[00:24:35.320 --> 00:24:41.320]  在他身邊對他有正面影響的基督徒
[00:24:41.320 --> 00:24:44.320]  第一個他講的是誰?
[00:24:44.320 --> 00:24:46.320]  就是講他父母
[00:24:46.320 --> 00:24:48.320]  原來在他身上
[00:24:48.320 --> 00:24:56.320]  父母,基督徒的父母對他最大的影響
[00:24:56.320 --> 00:24:58.320]  因為他的父母是宣教士
[00:24:58.320 --> 00:25:00.320]  默默在背後工作
[00:25:00.320 --> 00:25:02.320]  憑信心跟隨神
[00:25:02.320 --> 00:25:05.320]  縱使有很多難處和困境
[00:25:05.320 --> 00:25:07.320]  但是他願意依靠上帝的恩典
[00:25:07.320 --> 00:25:09.320]  活出基督的榜樣
[00:25:09.320 --> 00:25:11.320]  活出基督的生命
[00:25:11.320 --> 00:25:13.320]  就是這樣對他從小到大
[00:25:13.320 --> 00:25:17.320]  有一個很大的正面影響
[00:25:17.320 --> 00:25:20.320]  你和我應該是怎樣?
[00:25:20.320 --> 00:25:22.320]  被上帝揀選
[00:25:22.320 --> 00:25:25.320]  為著實行上帝的使命
[00:25:25.320 --> 00:25:27.320]  被上帝的揀選
[00:25:27.320 --> 00:25:31.320]  是完全因為他的自愛
[00:25:31.320 --> 00:25:32.320]  求主幫助我們
[00:25:32.320 --> 00:25:35.320]  以感恩謙卑
[00:25:35.320 --> 00:25:38.320]  去回應神自己的揀選
[00:25:38.320 --> 00:25:40.320]  被上帝所用
[00:25:40.320 --> 00:25:42.320]  我們低頭祈禱
[00:25:42.320 --> 00:25:45.320]  主我們求祢提醒我們
[00:25:45.320 --> 00:25:48.320]  我們實在是完完全全破碎的
[00:25:48.320 --> 00:25:50.320]  我們沒有可掛
[00:25:50.320 --> 00:25:54.320]  我們是一群完完全全墮落的罪人
[00:25:54.320 --> 00:25:57.320]  居然蒙你自己的恩典揀選
[00:25:57.320 --> 00:25:59.320]  我們感謝祢
[00:25:59.320 --> 00:26:01.320]  感謝祢對我們的愛
[00:26:01.320 --> 00:26:04.320]  感謝十字架耶穌基督的救恩
[00:26:04.320 --> 00:26:05.320]  求祢謙卑我們
[00:26:05.320 --> 00:26:08.320]  讓我們能夠被祢所使用
[00:26:08.320 --> 00:26:10.320]  去和祢同工
[00:26:10.320 --> 00:26:13.320]  去履行祢給我們的使命
[00:26:13.320 --> 00:26:15.320]  叫萬國能夠得福
[00:26:15.320 --> 00:26:19.320]  讓我們的生命默默地去侍奉
[00:26:19.320 --> 00:26:22.320]  去跟隨祢的時候活出基督的生命
[00:26:22.320 --> 00:26:25.320]  以致更多人跟著我們的生命
[00:26:25.320 --> 00:26:29.320]  所跨口的不是我們有什麼好處
[00:26:29.320 --> 00:26:32.320]  而是神祢自己救恩的偉大
[00:26:32.320 --> 00:26:34.320]  祈禱奉主名禱
