
[00:00:00.000 --> 00:00:04.660]  美式足球是一項很刺激的球類運動
[00:25:38.620 --> 00:25:43.620]  祂是色在 金在 永在的主
[00:25:43.620 --> 00:25:45.620]  祂是全能者
[00:25:45.620 --> 00:25:48.620]  祂是阿拉法 Alpha
[00:25:48.620 --> 00:25:51.620]  祂是俄媒加 Omega
[00:25:51.620 --> 00:25:54.620]  祂是開始 祂是終結
[00:25:54.620 --> 00:25:59.620]  祂是不變的真理
[00:25:59.620 --> 00:26:03.620]  神所賜的全副軍裝
[00:26:03.620 --> 00:26:05.620]  保羅第一樣就講
[00:26:05.620 --> 00:26:09.620]  用真理當作帶子束腰
[00:26:09.620 --> 00:26:11.620]  為什麼要由這條
[00:26:11.620 --> 00:26:16.620]  平常這麼普通的帶子開始講起呢
[00:26:16.620 --> 00:26:20.620]  羅馬士兵的這種扣帶
[00:26:20.620 --> 00:26:28.620]  大約是兩吋半闊
[00:26:28.620 --> 00:26:32.620]  正中間通常有一個裝飾的銅環
[00:26:32.620 --> 00:26:34.620]  和穿過銅環的
[00:26:34.620 --> 00:26:37.620]  大約一吋半的鈕扣
[00:26:37.620 --> 00:26:42.620]  年輕的 或者低級別一些的士兵
[00:26:42.620 --> 00:26:46.620]  他們的扣帶通常是比較普通
[00:26:46.620 --> 00:26:48.620]  沒有什麼裝飾
[00:26:48.620 --> 00:26:53.620]  但是士兵的資格越老
[00:26:53.620 --> 00:26:55.620]  或者是地位越高
[00:26:55.620 --> 00:26:58.620]  他們的扣帶的裝飾就
[00:26:58.620 --> 00:27:03.620]  越來越耀目奪眼
[00:27:03.620 --> 00:27:08.620]  我們歸為基督的政兵
[00:27:08.620 --> 00:27:11.620]  身份份外的出眾
[00:27:11.620 --> 00:27:16.620]  所以由束腰的帶子講起
[00:27:16.620 --> 00:27:19.620]  並不出奇
[00:27:19.620 --> 00:27:24.620]  另外扣帶在羅馬士兵身上所起的
[00:27:24.620 --> 00:27:27.620]  是一個中樞的作用
[00:27:27.620 --> 00:27:31.620]  它可以保證身體上面的甲冑
[00:27:31.620 --> 00:27:35.620]  各個部位都各按其位
[00:27:35.620 --> 00:27:40.620]  扣帶除了有束腰的作用之外
[00:27:40.620 --> 00:27:42.620]  它還可以固定肩帶
[00:27:42.620 --> 00:27:46.620]  而士兵一般都將自己的短劍
[00:27:46.620 --> 00:27:48.620]  懸掛在上面
[00:27:48.620 --> 00:27:51.620]  緊緊的貼在身旁邊
[00:27:51.620 --> 00:27:56.620]  應急的時候就可以隨時拔出劍來
[00:27:56.620 --> 00:28:02.620]  我們希望生活之中靠著這條真理的扣帶
[00:28:02.620 --> 00:28:06.620]  不單止是作為一種裝飾
[00:28:06.620 --> 00:28:10.620]  而是真正的跟基督結連在一起
[00:28:10.620 --> 00:28:16.620]  當我們同意讓基督成為我們心裏面
[00:28:16.620 --> 00:28:20.620]  以及生命的真理的時候
[00:28:20.620 --> 00:28:22.620]  我們身邊的人就能夠
[00:28:22.620 --> 00:28:26.620]  很清楚地分辨出來
[00:28:26.620 --> 00:28:29.620]  我們是跟從主耶穌的人
[00:28:29.620 --> 00:28:34.620]  就正如羅馬士兵憑著他們身上的扣帶
[00:28:34.620 --> 00:28:38.620]  就可以認出他們的身份一樣
[00:28:38.620 --> 00:28:40.620]  簡單來說
[00:28:40.620 --> 00:28:42.620]  歸納總結
[00:28:42.620 --> 00:28:47.620]  我們不單止是坐享聖賢
[00:28:47.620 --> 00:28:52.620]  我們還願不願意活出聖賢呢
[00:28:52.620 --> 00:28:57.620]  完全就是緊靠著神的話語
[00:28:57.620 --> 00:29:01.620]  我們每天有多少時間讀聖經
[00:29:01.620 --> 00:29:03.620]  除了讀之外
[00:29:03.620 --> 00:29:05.620]  你有沒有默想
[00:29:05.620 --> 00:29:06.620]  除了默想之外
[00:29:06.620 --> 00:29:08.620]  你有沒有反思
[00:29:08.620 --> 00:29:09.620]  除了反思之外
[00:29:09.620 --> 00:29:12.620]  有沒有活出來
[00:29:12.620 --> 00:29:15.620]  我聽過不少的弟兄姊妹說過
[00:29:15.620 --> 00:29:19.620]  讀聖經很悶
[00:29:19.620 --> 00:29:22.620]  有一個大學的女學生
[00:29:22.620 --> 00:29:23.620]  她讀一本書的時候
[00:29:23.620 --> 00:29:25.620]  發覺這本書很悶
[00:29:25.620 --> 00:29:27.620]  但是由於課程需要
[00:29:27.620 --> 00:29:29.620]  所以她一定要讀
[00:29:29.620 --> 00:29:33.620]  越讀就越覺得這本書艱難苦澀
[00:29:33.620 --> 00:29:35.620]  沒有其他辦法之餘
[00:29:35.620 --> 00:29:37.620]  就只有死讀
[00:29:37.620 --> 00:29:40.620]  畢業之後在一間大學工作
[00:29:40.620 --> 00:29:43.620]  認識了一位年輕的教授
[00:29:43.620 --> 00:29:45.620]  接著就墮入哀嚎
[00:29:45.620 --> 00:29:47.620]  即將談婚論嫁
[00:29:47.620 --> 00:29:48.620]  有一天
[00:29:48.620 --> 00:29:51.620]  在這個女生家裡的書架上
[00:29:51.620 --> 00:29:55.620]  這位年輕的教授發現了這本艱難苦澀的書
[00:29:55.620 --> 00:29:59.620]  在書架的一個角落裡封了塵
[00:29:59.620 --> 00:30:01.620]  他拿了出來
[00:30:01.620 --> 00:30:03.620]  告訴這個女生
[00:30:03.620 --> 00:30:06.620]  這本是多年前出版商
[00:30:06.620 --> 00:30:09.620]  叫她用筆名出版的一本書
[00:30:09.620 --> 00:30:12.620]  大家輕輕笑了一笑就算了
[00:30:12.620 --> 00:30:14.620]  就在那天的晚上
[00:30:14.620 --> 00:30:18.620]  那個女生拿了這本封了塵的書出來再讀
[00:30:18.620 --> 00:30:20.620]  出乎意料之外
[00:30:20.620 --> 00:30:23.620]  她越讀越覺得有趣味
[00:30:23.620 --> 00:30:27.620]  一直這樣讀下去
[00:30:27.620 --> 00:30:30.620]  什麼改變了
[00:30:30.620 --> 00:30:37.620]  那個女生現在認識並且愛上了這個作者
[00:30:37.620 --> 00:30:39.620]  這本聖經呢
[00:30:39.620 --> 00:30:46.620]  你認識而且愛上這個作者嗎
[00:30:46.620 --> 00:30:50.620]  要穿戴神所賜的全副軍裝
[00:30:50.620 --> 00:30:54.620]  就能夠抵擋魔鬼的詭計
[00:30:54.620 --> 00:30:58.620]  你願意嗎
[00:30:58.620 --> 00:31:03.620]  當我們抵抗魔鬼的詭計
[00:31:03.620 --> 00:31:06.620]  然後我們才可以說順服
[00:31:06.620 --> 00:31:10.620]  先至說女外順服
[00:31:10.620 --> 00:31:13.620]  神所賜的全副軍裝
[00:31:13.620 --> 00:31:17.620]  作為基督的精兵
[00:31:17.620 --> 00:31:19.620]  保羅第一樣說的
[00:31:19.620 --> 00:31:24.620]  就是用真理當作大字束腰
[00:31:24.620 --> 00:31:30.620]  其餘的我們下幾個星期我們繼續
[00:31:30.620 --> 00:31:32.620]  讓我們一起低頭
[00:31:32.620 --> 00:31:35.620]  我們祈禱
[00:31:35.620 --> 00:31:38.620]  親愛的主多謝你
[00:31:38.620 --> 00:31:42.620]  多謝你賜給我們全副的軍裝
[00:31:42.620 --> 00:31:45.620]  去抵擋魔鬼煞燈
[00:31:45.620 --> 00:31:47.620]  主啊
[00:31:47.620 --> 00:31:52.620]  我們願意
[00:31:52.620 --> 00:31:55.620]  帶著這條真理的扣帶
[00:31:55.620 --> 00:32:00.620]  真正的跟基督結連在一起
[00:32:00.620 --> 00:32:05.620]  我們願意讓基督在我們心裏面
[00:32:05.620 --> 00:32:09.620]  和在我們的生命當中
[00:32:09.620 --> 00:32:13.620]  成為唯一的真理
[00:32:13.620 --> 00:32:17.620]  我們願意
[00:32:17.620 --> 00:32:21.620]  在你的話語裏面盡心
[00:32:21.620 --> 00:32:26.620]  即使我們的聖經是束著高角
[00:32:26.620 --> 00:32:28.620]  又或者封了塵
[00:32:28.620 --> 00:32:31.620]  主啊今天我們立志
[00:32:31.620 --> 00:32:33.620]  再一次的立志
[00:32:33.620 --> 00:32:38.620]  我們願意在你的聖言裏面
[00:32:38.620 --> 00:32:41.620]  我們盡心
[00:32:41.620 --> 00:32:44.620]  我們不單止認識你
[00:32:44.620 --> 00:32:47.620]  主我們愛你
[00:32:47.620 --> 00:32:49.620]  當我們認識又愛你的時候
[00:32:49.620 --> 00:32:51.620]  我們再讀你的聖經
[00:32:51.620 --> 00:32:54.620]  我們就不會覺得悶
[00:32:54.620 --> 00:32:56.620]  主啊多謝你
[00:32:56.620 --> 00:32:59.620]  你是我們生命的真理
[00:32:59.620 --> 00:33:01.620]  我們願意跟隨
[00:33:01.620 --> 00:33:03.620]  多謝你聽我們的禱告
[00:33:03.620 --> 00:33:05.620]  奉主耶穌基督的名
[00:33:05.620 --> 00:33:07.620]  阿們
