
[00:00:00.000 --> 00:00:06.920]  今年的訊息都是我們一齊思想主助來的訊息
[00:24:23.640 --> 00:24:27.480]  在第十一節
[00:24:27.480 --> 00:24:30.800]  接著彼得就回答
[00:24:30.800 --> 00:24:36.160]  我們應該要過著聖潔和敬虔的生活
[00:24:36.160 --> 00:24:40.160]  「等候並催促神的日子降臨」
[00:24:40.160 --> 00:24:42.560]  催促這個字有「加快」
[00:24:42.560 --> 00:24:44.320]  另一些籍本是「加快」
[00:24:44.320 --> 00:24:48.160]  即是等候並加快神的日子降臨
[00:24:48.160 --> 00:24:49.240]  稍後我會說一下
[00:24:49.240 --> 00:24:53.040]  我們如何去催促神的日子呢?
[00:24:53.040 --> 00:24:54.880]  首先說一下
[00:24:54.880 --> 00:25:00.440]  如何在生活上去預備主再來
[00:25:00.440 --> 00:25:05.840]  彼得說過著聖潔和敬虔的生活
[00:25:05.840 --> 00:25:07.200]  而我們看這裡
[00:25:07.200 --> 00:25:10.360]  似乎彼得沒有很多的著墨
[00:25:10.360 --> 00:25:14.800]  其實在彼得前書裏面已經說了
[00:25:14.800 --> 00:25:16.760]  因為這裡一開始說
[00:25:16.760 --> 00:25:19.240]  「我是寫第二封信給你們的」
[00:25:19.240 --> 00:25:23.680]  即是說這些不需要在這裏多說
[00:25:23.680 --> 00:25:26.000]  支片已經有一些教導
[00:25:26.000 --> 00:25:28.400]  不如我們回到彼得前書
[00:25:28.400 --> 00:25:32.760]  第一章
[00:25:32.760 --> 00:25:35.080]  十三至二十二節
[00:25:35.080 --> 00:25:40.960]  我們看看彼得如何去教導
[00:25:40.960 --> 00:25:51.520]  彼得前書的一章十三至二十二節
[00:25:51.520 --> 00:25:52.520]  十三節說
[00:25:52.520 --> 00:25:55.760]  「所以要預備好你們的心
[00:25:55.760 --> 00:25:58.320]  警醒謹慎
[00:25:58.320 --> 00:26:00.480]  專心盼望耶穌基督顯現的時候
[00:26:00.480 --> 00:26:03.200]  所要帶給你們的恩典
[00:26:03.200 --> 00:26:05.720]  你們既是信服的兒女
[00:26:05.720 --> 00:26:08.800]  就不要再效法從前無知的時候
[00:26:08.800 --> 00:26:11.320]  放縱私慾的生活
[00:26:11.320 --> 00:26:14.280]  那照你們既是聖潔的
[00:26:14.280 --> 00:26:18.080]  你們在一切所行的事上也要聖潔
[00:26:18.080 --> 00:26:21.400]  因為聖經上記著說
[00:26:21.400 --> 00:26:22.720]  你們要聖潔
[00:26:22.720 --> 00:26:24.640]  因為我是聖潔的」
[00:26:24.640 --> 00:26:25.920]  第十七節
[00:26:25.920 --> 00:26:28.640]  「你們既稱那不偏待人
[00:26:28.640 --> 00:26:32.160]  按個人行為審判的主為父
[00:26:32.160 --> 00:26:33.880]  就當傳敬畏的心
[00:26:33.880 --> 00:26:38.240]  過你們寄居的日子
[00:26:38.240 --> 00:26:40.440]  因為知道你們得贖
[00:26:40.440 --> 00:26:44.000]  脫去你們祖先傳下的妄行
[00:26:44.000 --> 00:26:46.600]  不是憑著淪壞的金銀等物
[00:26:46.600 --> 00:26:48.520]  而是憑著基督的補血
[00:26:48.520 --> 00:26:55.000]  就像無瑕癡毛癲污羊羔的血」
[00:26:55.000 --> 00:26:58.200]  彼得在此教導我們
[00:26:58.200 --> 00:27:03.640]  去預備基督再來的聖潔或敬虔的生活
[00:27:03.640 --> 00:27:05.360]  有四方面
[00:27:05.360 --> 00:27:07.880]  第一個就是在第三十三節的
[00:27:07.880 --> 00:27:11.440]  我們生活以後盼望
[00:27:11.440 --> 00:27:12.720]  要預備好我們的心
[00:27:12.720 --> 00:27:14.280]  警醒 謹慎
[00:27:14.280 --> 00:27:19.920]  專心盼望耶穌基督顯現的時候
[00:27:19.920 --> 00:27:23.880]  一個沒有盼望的生活
[00:27:23.880 --> 00:27:30.000]  我們人會很容易走向享樂主義
[00:27:30.000 --> 00:27:31.000]  因為沒有盼望
[00:27:31.000 --> 00:27:35.400]  所以隨隨便便吃喝玩樂
[00:27:35.400 --> 00:27:41.560]  這就是聖經所說的很熱鬧的罪
[00:27:41.560 --> 00:27:44.240]  如果生活沒有盼望的話
[00:27:44.240 --> 00:27:47.760]  人就會變得冷漠
[00:27:47.760 --> 00:27:53.120]  對人 對事 對自己都沒什麼關心
[00:27:53.120 --> 00:27:56.040]  如果生活沒有盼望的話
[00:27:56.040 --> 00:27:59.320]  我們就會變成失望
[00:27:59.320 --> 00:28:04.840]  做人沒有方向 沒有目標
[00:28:04.840 --> 00:28:09.840]  你會想沒什麼是值得我們繼續生活下去的理由
[00:28:09.840 --> 00:28:16.320]  於是今朝又走今朝罪
[00:28:16.320 --> 00:28:18.040]  所以沒有盼望
[00:28:18.040 --> 00:28:23.680]  會引申很多很多行事為人的問題出來
[00:28:23.680 --> 00:28:25.520]  所以盧家輝在第二十一章第三十四節
[00:28:25.520 --> 00:28:26.440]  都告訴我們
[00:28:26.440 --> 00:28:29.120]  你們應當自己小心
[00:28:29.120 --> 00:28:33.560]  免得在貪吃 醉酒和生活的掛慮
[00:28:33.560 --> 00:28:35.440]  壓著你的心的時候
[00:28:35.440 --> 00:28:38.960]  那一天突然臨到你們
[00:28:38.960 --> 00:28:41.640]  有盼望的生活
[00:28:41.640 --> 00:28:45.680]  第二 在第十四至十六節
[00:28:45.680 --> 00:28:51.160]  講一個聖潔的生活
[00:28:51.160 --> 00:28:57.400]  就是除去私慾 遠避淫行 不拜偶像
[00:28:57.400 --> 00:29:02.920]  或者是講一個分別為聖的生活
[00:29:02.920 --> 00:29:06.120]  第三方面是十七至二十一節
[00:29:06.120 --> 00:29:11.800]  我們需要去敬畏神
[00:29:11.800 --> 00:29:17.840]  這裡特別提到審判方面
[00:29:17.840 --> 00:29:22.400]  當然我們知道敬畏這個字有很多解釋
[00:29:22.400 --> 00:29:29.200]  這裡特別提到審判方面去敬畏神
[00:29:29.200 --> 00:29:34.920]  彼得叫我們不要單單看上帝慈愛方面
[00:29:34.920 --> 00:29:37.840]  是要我們誠誠實實地知道
[00:29:37.840 --> 00:29:41.520]  上帝不單止有憐憫 有恩慈
[00:29:41.520 --> 00:29:46.400]  上帝也是一個公義的上帝
[00:29:46.400 --> 00:29:50.320]  祂會懲罰我們的上帝
[00:29:50.320 --> 00:29:53.720]  在彼得後書剛才讀完經文的十三召裡面
[00:29:53.720 --> 00:29:56.680]  彼得也說在新天新地
[00:29:56.680 --> 00:30:00.640]  也特別提到有公義在那裡居住
[00:30:00.640 --> 00:30:02.440]  所以我們看上文下理就知道
[00:30:02.440 --> 00:30:05.640]  這個敬畏神叫我們留心
[00:30:05.640 --> 00:30:08.440]  主是一個審判的主
[00:30:08.440 --> 00:30:16.520]  我們不要去單單陶醉於上帝的愛
[00:30:16.520 --> 00:30:20.240]  上帝的包容 上帝的憐憫
[00:30:20.240 --> 00:30:24.840]  常常忽略祂的審判
[00:30:24.840 --> 00:30:27.440]  我的意思是很多時候
[00:30:27.440 --> 00:30:35.160]  我們的罪和罪魁禍首是不敢不要的
[00:30:35.160 --> 00:30:38.160]  甚至可以說是放縱的
[00:30:38.160 --> 00:30:42.440]  是縱容的
[00:30:42.440 --> 00:30:45.240]  有時候我們活在罪裡面的時候
[00:30:45.240 --> 00:30:48.360]  我們心裡說不會的
[00:30:48.360 --> 00:30:50.520]  不會這麼巧的
[00:30:50.520 --> 00:30:57.520]  不要緊啦 還有時間的
[00:30:57.520 --> 00:30:59.040]  第十七節這裡說
[00:30:59.040 --> 00:31:01.840]  你們既然稱為那不偏待人
[00:31:01.840 --> 00:31:05.000]  按個人行為審判的主為父的時候
[00:31:05.000 --> 00:31:11.520]  就當全敬畏的心渡過你們寄居的日子
[00:31:11.520 --> 00:31:16.240]  沒錯 我們的神是一個很慈愛的神
[00:31:16.240 --> 00:31:18.760]  但是祂也是一個公義的神
[00:31:18.760 --> 00:31:20.480]  祂會審判的
[00:31:20.480 --> 00:31:22.400]  所以神是輕慢不得的
[00:31:22.400 --> 00:31:26.200]  我們要留心那個敬畏神的生活
[00:31:26.200 --> 00:31:28.200]  第四方面
[00:31:28.200 --> 00:31:29.880]  就是第二十一節說到
[00:31:29.880 --> 00:31:33.120]  我們要彼此相愛
[00:31:33.120 --> 00:31:35.280]  彼得很希望教會裡
[00:31:35.280 --> 00:31:39.080]  是充滿彼此相愛的人
[00:31:39.080 --> 00:31:46.120]  每一個都在當中有彼此相愛的心
[00:31:46.120 --> 00:31:48.920]  除了在生活的方面
[00:31:48.920 --> 00:31:54.120]  要過敬虔聖潔的生活之外
[00:31:54.120 --> 00:31:55.640]  還有彼得說
[00:31:55.640 --> 00:32:00.800]  我們要等候並催促神的日子降臨
[00:32:00.800 --> 00:32:05.600]  等候有些日本人是期盼
[00:32:05.600 --> 00:32:08.920]  期望主的日子回來
[00:32:08.920 --> 00:32:14.800]  並加快神的日子回來
[00:32:14.800 --> 00:32:20.400]  彼得認為基督徒不單單是等候主回來
[00:32:20.400 --> 00:32:25.480]  繞著手等主回來
[00:32:25.480 --> 00:32:32.320]  彼得說更加可以催促、加快主再來
[00:32:32.320 --> 00:32:35.480]  期盼、等候神的日子來到
[00:32:35.480 --> 00:32:36.920]  我們理解的
[00:32:36.920 --> 00:32:38.800]  我們專心敬虔篤日
[00:32:38.800 --> 00:32:41.800]  去等候主回來
[00:32:41.800 --> 00:32:43.480]  但是怎樣去催促
[00:32:43.480 --> 00:32:47.280]  或者怎樣去加快神的日子呢?
[00:32:47.280 --> 00:32:48.600]  我們都知道主的日子
[00:32:48.600 --> 00:32:50.120]  何時是沒有人會知道的
[00:32:50.120 --> 00:32:51.640]  連耶穌都不知道的
[00:32:51.640 --> 00:32:52.680]  是上帝的主權
[00:32:52.680 --> 00:32:54.320]  是上帝的決定
[00:32:54.320 --> 00:32:58.120]  我們怎樣去催促主再來呢?
[00:32:58.120 --> 00:33:00.720]  在聖經裏面都有些教導
[00:33:00.720 --> 00:33:02.480]  起碼有兩方面
[00:33:02.480 --> 00:33:07.960]  第一方面就是快快地去傳道
[00:33:07.960 --> 00:33:11.680]  在《瑪特福音》第廿四章十四節
[00:33:11.680 --> 00:33:13.880]  「或者天國的福音要傳遍天下
[00:33:13.880 --> 00:33:15.320]  對萬民作見證
[00:33:15.320 --> 00:33:18.880]  然後末期才來到」
[00:33:18.880 --> 00:33:21.720]  趕快地去傳福音
[00:33:21.720 --> 00:33:28.440]  傳福音可以說是加速主再來的一種方式
[00:33:28.440 --> 00:33:29.800]  去宣教也是
[00:33:29.800 --> 00:33:31.400]  去地極宣教
[00:33:31.400 --> 00:33:34.280]  即是香港以外的宣教
[00:33:34.280 --> 00:33:38.800]  這些都是加速主再來的一種方法
[00:33:38.800 --> 00:33:40.440]  另外
[00:33:40.440 --> 00:33:42.720]  我們的禱告
[00:33:42.720 --> 00:33:44.200]  剛才主席鄭明傳道
[00:33:44.200 --> 00:33:46.200]  帶領我們祈禱的時候都說甚麼
[00:33:46.200 --> 00:33:49.200]  「願祢的國降臨」
[00:33:49.200 --> 00:33:51.120]  主禱文我們都懂得
[00:33:51.120 --> 00:33:53.400]  我們是否真心
[00:33:53.400 --> 00:33:56.160]  來祈求主的國降臨呢?
[00:33:56.160 --> 00:34:03.360]  還是念口往呢?
[00:34:03.360 --> 00:34:06.880]  我們真的很盼望主再來
[00:34:06.880 --> 00:34:09.640]  但是你預備好了嗎?
[00:34:09.640 --> 00:34:14.680]  你是否歡迎主再來呢?
[00:34:14.680 --> 00:34:21.120]  給得很清楚告訴你 一定的
[00:34:21.120 --> 00:34:26.520]  也給得教我們怎樣去預備
[00:34:26.520 --> 00:34:31.120]  但是如果今天主再來的時候
[00:34:31.120 --> 00:34:35.360]  我們是否真的能夠
[00:34:35.360 --> 00:34:39.200]  欣然地去見祂的面呢?
[00:34:39.200 --> 00:34:41.040]  如果今天主再來的時候
[00:34:41.040 --> 00:34:45.360]  我們是否真的很歡喜
[00:34:45.360 --> 00:34:51.040]  以及很不懼怕主再來呢?
[00:34:51.040 --> 00:34:53.000]  未信主的朋友
[00:34:53.000 --> 00:34:57.200]  你想想 主再來
[00:34:57.200 --> 00:34:59.600]  你會去哪裏呢?
[00:34:59.600 --> 00:35:00.880]  主現在還未回來
[00:35:00.880 --> 00:35:03.760]  就是等待著你去信耶穌
[00:35:03.760 --> 00:35:06.520]  所以你把握今天
[00:35:06.520 --> 00:35:10.320]  趕快去信主
[00:35:10.320 --> 00:35:12.760]  我們一起有一段時間安靜
[00:35:12.760 --> 00:35:15.600]  自己禱告
[00:35:15.600 --> 00:35:18.880]  你信了主的
[00:35:18.880 --> 00:35:20.800]  你在主的面前
[00:35:20.800 --> 00:35:23.640]  你就可以祈禱立志
[00:35:23.640 --> 00:35:27.800]  全敬畏的心來度日
[00:35:27.800 --> 00:35:29.840]  未信主的朋友
[00:35:29.840 --> 00:35:31.960]  我鼓勵你 我邀請你
[00:35:31.960 --> 00:35:33.880]  在座位裏面自己禱告
[00:35:33.880 --> 00:35:35.720]  做一個決絕的禱告
[00:35:35.720 --> 00:35:38.200]  接受耶穌做你的救主
[00:35:38.200 --> 00:35:40.520]  我們有一段時間自己安靜
[00:36:08.200 --> 00:36:14.640]  我們同心禱告
[00:36:14.640 --> 00:36:19.200]  主我們願祢快來
[00:36:19.200 --> 00:36:24.200]  主因為祢來的時候
[00:36:24.200 --> 00:36:27.480]  天地萬物都要根深蒂固改變
[00:36:27.480 --> 00:36:30.360]  祢執掌王權
[00:36:30.360 --> 00:36:34.280]  管理著整個宇宙大地
[00:36:34.280 --> 00:36:39.480]  我們都和祢一同去作王
[00:36:39.480 --> 00:36:43.040]  但是主啊
[00:36:43.040 --> 00:36:47.800]  我們求祢讓我們還等待的時候
[00:36:47.800 --> 00:36:51.200]  賜給我們一個敬虔的心
[00:36:51.200 --> 00:36:55.160]  敬畏祢的心
[00:36:55.160 --> 00:36:58.960]  主啊 剛才我們等之不會向祢禱告立志
[00:36:58.960 --> 00:37:02.280]  求祢遂聽
[00:37:02.280 --> 00:37:06.240]  剛才可能有些未信主的朋友
[00:37:06.240 --> 00:37:08.600]  他們都願意接受祢禱告
[00:37:08.600 --> 00:37:11.240]  接受祢成為我們的救主
[00:37:11.240 --> 00:37:14.280]  求祢也遇濫他們
[00:37:14.280 --> 00:37:17.880]  主啊 真是提醒我們
[00:37:17.880 --> 00:37:20.080]  幫助我們
[00:37:20.080 --> 00:37:25.400]  隨時警醒 等候主回來
[00:37:25.400 --> 00:37:28.360]  好讓我們度過一天
[00:37:28.360 --> 00:37:31.960]  我們一起的歡宴慶祝主回來
[00:37:31.960 --> 00:37:34.680]  向天國的歡喜快樂
[00:37:34.680 --> 00:37:40.280]  享受和主彌同在的日子
[00:37:40.280 --> 00:37:42.080]  主啊 我們這樣禱告交託
[00:37:42.080 --> 00:37:45.160]  是奉教主耶穌基督得逞的明智祈求
[00:37:45.160 --> 00:37:46.160]  阿門
