
[00:00:00.000 --> 00:00:07.380]  今日我都係同大家講復活既訊息
[00:24:44.000 --> 00:24:46.000]  無道初信嘅人
[00:24:46.000 --> 00:24:48.000]  佢問佢
[00:24:48.000 --> 00:24:51.000]  如果你嘅生命可以重新再嚟嘅時候
[00:24:51.000 --> 00:24:53.000]  你會點樣做
[00:24:53.000 --> 00:24:55.000]  即係點樣生活
[00:24:55.000 --> 00:24:56.000]  呢位無道嘅朋友
[00:24:56.000 --> 00:24:57.000]  佢話
[00:24:57.000 --> 00:24:59.000]  佢話我希望我做生意
[00:24:59.000 --> 00:25:00.000]  可能佢做咗生意
[00:25:00.000 --> 00:25:01.000]  我希望我做生意
[00:25:01.000 --> 00:25:05.000]  賺錢嚟去做公益
[00:25:05.000 --> 00:25:07.000]  喺精神上
[00:25:07.000 --> 00:25:08.000]  其實應該係屬靈上
[00:25:08.000 --> 00:25:10.000]  因為佢話精神上
[00:25:10.000 --> 00:25:17.000]  有更深層次嘅追求
[00:25:17.000 --> 00:25:20.000]  佢話我希望能夠多啲安慰朋友
[00:25:20.000 --> 00:25:23.000]  經濟上可以幫助朋友
[00:25:23.000 --> 00:25:25.000]  我願意付出
[00:25:25.000 --> 00:25:27.000]  不求回報
[00:25:27.000 --> 00:25:28.000]  我希望呢個世界
[00:25:28.000 --> 00:25:30.000]  因著我嘅付出
[00:25:30.000 --> 00:25:35.000]  能夠變得更加美好
[00:25:35.000 --> 00:25:38.000]  佢真係一個初信者
[00:25:38.000 --> 00:25:45.000]  講出嚟
[00:25:45.000 --> 00:25:46.000]  前幾日
[00:25:46.000 --> 00:25:48.000]  睇張百思嘅
[00:25:48.000 --> 00:25:50.000]  揭城為主嘅呢本書
[00:25:50.000 --> 00:25:51.000]  睇到一段文字
[00:25:51.000 --> 00:25:52.000]  我覺得都好啱
[00:25:52.000 --> 00:25:54.000]  今日嘅題目
[00:25:54.000 --> 00:25:56.000]  我同大家分享一下
[00:25:56.000 --> 00:25:59.000]  有啲字眼我改咗少少
[00:25:59.000 --> 00:26:00.000]  佢話
[00:26:00.000 --> 00:26:01.000]  令我
[00:26:01.000 --> 00:26:03.000]  令我盲咗眼
[00:26:03.000 --> 00:26:05.000]  基督復活嘅
[00:26:05.000 --> 00:26:08.000]  究竟係乜嘢呢
[00:26:08.000 --> 00:26:09.000]  就係嗰啲
[00:26:09.000 --> 00:26:10.000]  核製我嘅
[00:26:10.000 --> 00:26:12.000]  嗰啲不潔嘅性情
[00:26:12.000 --> 00:26:13.000]  即係嗰啲
[00:26:13.000 --> 00:26:14.000]  壞品格
[00:26:14.000 --> 00:26:18.000]  壞嗜好嗰啲嘢
[00:26:18.000 --> 00:26:20.000]  我好想改變
[00:26:20.000 --> 00:26:21.000]  但係始終
[00:26:21.000 --> 00:26:24.000]  唔能夠付諸實行
[00:26:24.000 --> 00:26:26.000]  我咬緊牙根嚟去
[00:26:26.000 --> 00:26:28.000]  想衝過呢個難關
[00:26:28.000 --> 00:26:30.000]  卻係始終
[00:26:30.000 --> 00:26:31.000]  冇
[00:26:31.000 --> 00:26:32.000]  能夠成功
[00:26:32.000 --> 00:26:33.000]  始終被呢啲
[00:26:33.000 --> 00:26:35.000]  不潔嘅行為
[00:26:35.000 --> 00:26:38.000]  嚟去阻擋我
[00:26:38.000 --> 00:26:41.000]  我心裏面冇平安
[00:26:41.000 --> 00:26:43.000]  我哋原可以
[00:26:43.000 --> 00:26:46.000]  讓聖靈毫無難阻咁與我哋同在
[00:26:46.000 --> 00:26:49.000]  但係卻係
[00:26:49.000 --> 00:26:51.000]  將呢個本係
[00:26:51.000 --> 00:26:53.000]  聖靈可以充滿嘅地方
[00:26:53.000 --> 00:26:56.000]  搞到一團糟
[00:26:56.000 --> 00:26:57.000]  我仍然
[00:26:57.000 --> 00:26:58.000]  我哋仍然
[00:26:58.000 --> 00:27:01.000]  喺神面前不斷犯罪
[00:27:01.000 --> 00:27:09.000]  實在係一個可怕嘅事情
[00:27:09.000 --> 00:27:10.000]  我覺得
[00:27:10.000 --> 00:27:11.000]  張伯斯咁樣講
[00:27:11.000 --> 00:27:14.000]  某程度上都講中我哋相當多嘅
[00:27:14.000 --> 00:27:19.000]  即係人嘅心裏面嘅感受
[00:27:19.000 --> 00:27:23.000]  我哋要認罪悔改
[00:27:23.000 --> 00:27:25.000]  最後我請大家
[00:27:25.000 --> 00:27:27.000]  一齊去讀今日嘅回應經文
[00:27:27.000 --> 00:27:30.000]  亦都係印咗喺程序表嗰度㗎
[00:27:30.000 --> 00:27:33.000]  我哋攞出嚟一齊讀
[00:27:33.000 --> 00:27:35.000]  係馬太福音28章
[00:27:35.000 --> 00:27:39.000]  我哋讀下半節就可以
[00:27:39.000 --> 00:27:41.000]  我哋一齊讀
[00:27:41.000 --> 00:27:43.000]  他不在這裏
[00:27:43.000 --> 00:27:50.000]  照他所說的已經復活了
[00:27:50.000 --> 00:27:51.000]  弟兄姊妹
[00:27:51.000 --> 00:27:53.000]  耶穌基督已經復活咗
[00:27:53.000 --> 00:27:55.000]  再一次提醒我哋
[00:27:55.000 --> 00:27:57.000]  耶穌基督已經係復活咗
[00:27:57.000 --> 00:28:00.000]  佢係長遠活著
[00:28:00.000 --> 00:28:04.000]  所以我哋唔好再沉喺我哋過往嘅傷痛裏面
[00:28:04.000 --> 00:28:07.000]  唔好再摸住自己嘅傷痕
[00:28:07.000 --> 00:28:11.000]  喺度自悲
[00:28:11.000 --> 00:28:13.000]  或者自嘲
[00:28:13.000 --> 00:28:18.000]  或者係喺度自己苦澀
[00:28:18.000 --> 00:28:20.000]  我哋要起嚟
[00:28:20.000 --> 00:28:21.000]  要振作
[00:28:21.000 --> 00:28:23.000]  要為主而活
[00:28:23.000 --> 00:28:26.000]  要為主作供
[00:28:26.000 --> 00:28:32.000]  我哋一齊祈禱
[00:28:32.000 --> 00:28:34.000]  神啊我哋感謝你
[00:28:34.000 --> 00:28:39.000]  感謝你耶穌基督為我哋復活
[00:28:39.000 --> 00:28:42.000]  感謝你復活主嘅大能
[00:28:42.000 --> 00:28:45.000]  能夠令到我哋心裏面有喜樂平安
[00:28:45.000 --> 00:28:47.000]  令到我哋生活有力
[00:28:47.000 --> 00:28:50.000]  只要我哋想起主活著嘅時候
[00:28:50.000 --> 00:28:54.000]  我哋就有能力面對明天
[00:28:54.000 --> 00:28:58.000]  主求主天天要我哋同行
[00:28:58.000 --> 00:29:01.000]  讓我哋喺生活裏面
[00:29:01.000 --> 00:29:04.000]  有力咁面對挑戰
[00:29:04.000 --> 00:29:05.000]  去經歷你嘅恩典
[00:29:05.000 --> 00:29:08.000]  經歷你所賜嘅喜樂平安
[00:29:08.000 --> 00:29:09.000]  我哋感謝你
[00:29:09.000 --> 00:29:11.000]  我哋咁樣祈禱奉耶穌基督聖名
