
[00:00:00.000 --> 00:00:04.280]  有人說祢的一生會活成什麼樣子
[00:15:21.960 --> 00:15:24.320]  我們最近一段時間都在中央公園
[00:15:24.320 --> 00:15:26.800]  Central Park拍戲
[00:15:26.800 --> 00:15:28.800]  原來那個男的
[00:15:28.800 --> 00:15:31.280]  是鼎鼎有名的明星啊
[00:15:31.280 --> 00:15:32.840]  他一時眼花
[00:15:32.840 --> 00:15:34.600]  沒有看清楚
[00:15:34.600 --> 00:15:36.120]  後來走的時候才想
[00:15:36.120 --> 00:15:40.280]  那不是某某人很有名的一個明星嗎
[00:15:40.280 --> 00:15:41.960]  坐了飛機回去
[00:15:41.960 --> 00:15:44.320]  辦了喪事又回來
[00:15:44.320 --> 00:15:46.320]  這事情都忘了
[00:15:46.320 --> 00:15:49.920]  結果上班就路過Central Park
[00:15:49.920 --> 00:15:51.760]  中央公園
[00:15:51.760 --> 00:15:55.320]  結果看到那邊人山人海
[00:15:55.320 --> 00:15:56.440]  去了辦公室
[00:15:56.440 --> 00:15:59.160]  聽人家說Central Park在演電影
[00:15:59.160 --> 00:16:01.440]  對了我想起來那個人跟我講的
[00:16:01.440 --> 00:16:04.200]  結果中午的時候出去要辦點事情
[00:16:04.200 --> 00:16:06.280]  他就想說好吧順便去看一下
[00:16:06.280 --> 00:16:07.720]  結果拐車子進去
[00:16:07.720 --> 00:16:10.560]  人家根本不讓他過去
[00:16:10.560 --> 00:16:14.680]  結果他就說那個演員他邀請我來看
[00:16:14.680 --> 00:16:16.560]  那警察就過去問
[00:16:16.560 --> 00:16:19.440]  過了一下就說是的小姐請來
[00:16:19.440 --> 00:16:20.960]  就帶他進去
[00:16:20.960 --> 00:16:23.120]  坐在導演旁邊
[00:16:23.120 --> 00:16:25.840]  特別還安排了一個助理導演
[00:16:25.840 --> 00:16:28.200]  給他解釋劇情啊解釋
[00:16:28.200 --> 00:16:30.560]  助理導演是一個年輕人
[00:16:30.560 --> 00:16:32.640]  非常可愛的一個年輕人
[00:16:32.640 --> 00:16:34.920]  像我們在座年輕人一樣
[00:16:34.920 --> 00:16:39.600]  結果他跟這個助理導演就發生了火花
[00:16:39.600 --> 00:16:42.480]  一件喪事變成了一件喜事
[00:16:42.480 --> 00:16:44.560]  翻過來覆過去
[00:16:44.560 --> 00:16:47.200]  那個大牌演員也是基督徒
[00:16:47.200 --> 00:16:48.880]  跟他說了一句話
[00:16:48.880 --> 00:16:51.840]  他說你只要相信神與你同在
[00:16:51.840 --> 00:16:54.160]  祂必帶領你的腳步
[00:16:54.160 --> 00:16:56.440]  他相信他抓到了
[00:16:56.440 --> 00:17:00.160]  他的目標在定位在這個上面的時候
[00:17:00.160 --> 00:17:02.560]  耶利米蘇二十九章十一節
[00:17:02.560 --> 00:17:03.680]  那我們一起來念
[00:17:03.680 --> 00:17:06.640]  因我知道自己為你們所定的計畫
[00:17:06.640 --> 00:17:08.440]  是使你們得平安
[00:17:08.440 --> 00:17:11.360]  而不是遭受災禍的計畫
[00:17:11.360 --> 00:17:14.160]  要賜給你們美好的前程
[00:17:14.160 --> 00:17:15.400]  和盼望
[00:17:15.400 --> 00:17:17.040]  好的
[00:17:17.040 --> 00:17:20.120]  雖然神是要我們得平安
[00:17:20.120 --> 00:17:21.520]  不是遭受迫害
[00:17:21.520 --> 00:17:23.160]  是給我們美好的前程和盼望
[00:17:23.160 --> 00:17:25.040]  但是問題是你沒有走上去
[00:17:25.040 --> 00:17:26.920]  所以你要有一個purpose
[00:17:26.920 --> 00:17:29.840]  這個purpose要在基督耶穌的身上
[00:17:29.840 --> 00:17:31.880]  而不是在你的身上
[00:17:31.880 --> 00:17:33.800]  而不是在你的事業上面
[00:17:33.800 --> 00:17:35.880]  而不是在你的錢財上面
[00:17:35.880 --> 00:17:38.240]  而不是在你的家上面
[00:17:38.240 --> 00:17:40.440]  我絕對不是說你就放棄所有
[00:17:40.440 --> 00:17:42.000]  你不要去做事或者
[00:17:42.000 --> 00:17:43.360]  No
[00:17:43.360 --> 00:17:45.240]  我一再地講
[00:17:45.240 --> 00:17:46.960]  你賺錢很好
[00:17:46.960 --> 00:17:48.760]  我就祝你賺大錢
[00:17:48.760 --> 00:17:50.680]  但是不要忘掉
[00:17:50.680 --> 00:17:52.720]  你要奉獻給神
[00:17:52.720 --> 00:17:54.560]  我以前還不信的時候
[00:17:54.560 --> 00:17:56.760]  我太太比我早信十多年
[00:17:56.760 --> 00:17:59.280]  吃飯的時候就謝飯禱告
[00:17:59.280 --> 00:18:01.080]  我有的時候就想說
[00:18:01.080 --> 00:18:02.440]  你都不謝我了
[00:18:02.440 --> 00:18:04.200]  你謝神幹什麼呢
[00:18:04.200 --> 00:18:06.520]  我辛辛苦苦出去賺錢
[00:18:06.520 --> 00:18:07.640]  你謝飯禱告
[00:18:07.640 --> 00:18:10.240]  說謝謝神賜給我們豐富的供應
[00:18:10.240 --> 00:18:12.200]  謝謝神給我們房子
[00:18:12.200 --> 00:18:13.640]  哇好棒咩
[00:18:13.640 --> 00:18:16.680]  但是您知道嗎
[00:18:16.680 --> 00:18:18.560]  其實神要給你拿去
[00:18:18.560 --> 00:18:20.040]  你馬上什麼都沒有了
[00:18:20.040 --> 00:18:22.280]  你命都沒有了
[00:18:22.280 --> 00:18:25.360]  一生歎息你都沒有了
[00:18:25.360 --> 00:18:27.680]  因為我們知道神
[00:18:27.680 --> 00:18:29.040]  祂對我們的人生
[00:18:29.040 --> 00:18:32.720]  是為我們要有永恆的生命做預備
[00:18:32.720 --> 00:18:36.280]  如果說我們所看到的是那一生歎息
[00:18:36.280 --> 00:18:37.480]  一場夢
[00:18:37.480 --> 00:18:39.320]  或者是夜間的一經
[00:18:39.320 --> 00:18:40.600]  一經是兩個小時
[00:18:40.600 --> 00:18:43.320]  或者是早上生長晚上收割
[00:18:43.320 --> 00:18:44.720]  12個小時的話
[00:18:44.720 --> 00:18:46.160]  你看的只是那個
[00:18:46.160 --> 00:18:50.080]  但是神看的是千年如一日
[00:18:50.080 --> 00:18:54.960]  我小時候是看一日如千年
[00:18:54.960 --> 00:18:57.320]  真希望趕快長大
[00:18:57.320 --> 00:18:58.920]  今天趕快過去
[00:18:58.920 --> 00:19:00.720]  這個老師在上面講什麼
[00:19:00.720 --> 00:19:03.080]  不要又要打我了
[00:19:03.080 --> 00:19:05.680]  真是日子很難過
[00:19:05.680 --> 00:19:07.240]  但是我跟你講
[00:19:07.240 --> 00:19:08.920]  就像我們在座老人家
[00:19:08.920 --> 00:19:11.040]  你真希望能夠連心一切
[00:19:11.040 --> 00:19:12.240]  回到小時候
[00:19:12.240 --> 00:19:14.080]  不是嗎
[00:19:14.080 --> 00:19:15.320]  當我們生下來的時候
[00:19:15.320 --> 00:19:18.760]  我們就向著死亡走去的時候
[00:19:18.760 --> 00:19:20.840]  這是我們命定
[00:19:20.840 --> 00:19:22.800]  自從亞當夏娃犯了罪以後
[00:19:22.800 --> 00:19:26.480]  我們生下來就朝著死亡一步一步走
[00:19:26.480 --> 00:19:28.560]  但是問題是你要想辦法
[00:19:28.560 --> 00:19:31.240]  往永恆去一步一步走
[00:19:31.240 --> 00:19:32.120]  這是你的
[00:19:32.120 --> 00:19:34.040]  你如果人生的方向是定在
[00:19:34.040 --> 00:19:35.680]  perpetualist走這個路的話
[00:19:35.680 --> 00:19:38.160]  你就一步一步越走越近
[00:19:38.160 --> 00:19:39.880]  但是你反過來走的話
[00:19:39.880 --> 00:19:41.240]  再厚的要再淺
[00:19:41.240 --> 00:19:42.760]  小的要做大
[00:19:42.760 --> 00:19:46.280]  你就朝著他為你定的目標去走
[00:19:46.280 --> 00:19:47.640]  感謝再美是
[00:19:47.640 --> 00:19:50.560]  那個目標我們就要去慢慢去發掘
[00:19:50.560 --> 00:19:53.320]  到底那是什麼樣的目標
[00:19:53.320 --> 00:19:55.080]  因為他為我們所定的
[00:19:55.080 --> 00:19:57.880]  就必定是那大
[00:19:57.880 --> 00:19:59.040]  而且是
[00:19:59.040 --> 00:19:59.920]  我們在地上
[00:19:59.920 --> 00:20:01.480]  你用你的小奶袋
[00:20:01.480 --> 00:20:03.520]  絕對想不通那麼棒的
[00:20:03.520 --> 00:20:04.720]  你知道嗎
[00:20:04.720 --> 00:20:05.920]  這個《Purpose-Driven Life》
[00:20:05.920 --> 00:20:07.640]  上面講了一個故事
[00:20:07.640 --> 00:20:10.160]  有一個退休的宣教士
[00:20:10.160 --> 00:20:12.480]  他從非洲要回到國內來
[00:20:12.480 --> 00:20:14.840]  正好碰上老羅斯福總統
[00:20:14.840 --> 00:20:17.840]  也是打了獵要回美國
[00:20:17.840 --> 00:20:20.640]  看到那個碼頭上面大批的人
[00:20:20.640 --> 00:20:22.680]  馬樂隊 儀隊 槍隊 炮隊
[00:20:22.680 --> 00:20:23.680]  還有馬隊
[00:20:23.680 --> 00:20:24.600]  還有象隊
[00:20:24.600 --> 00:20:26.440]  還有背了象牙
[00:20:26.440 --> 00:20:27.840]  背了虎皮
[00:20:27.840 --> 00:20:29.320]  一路路路去上船
[00:20:29.320 --> 00:20:32.360]  多少的政要在歡迎羅斯福總統
[00:20:32.360 --> 00:20:35.280]  心裡面不太好受
[00:20:35.280 --> 00:20:38.760]  自己五十年在非洲
[00:20:38.760 --> 00:20:41.280]  傳福音給土人
[00:20:41.280 --> 00:20:44.320]  現在是絕然一生就一個人
[00:20:44.320 --> 00:20:49.040]  當初帶來的妻子也都走了
[00:20:49.040 --> 00:20:51.320]  結果坐著船就飄飄飄
[00:20:51.320 --> 00:20:53.000]  飄到紐約趕要進港的時候
[00:20:53.000 --> 00:20:55.440]  哇 又是更大的場面
[00:20:55.440 --> 00:20:56.760]  電視台也來了
[00:20:56.760 --> 00:20:57.760]  記者也來了
[00:20:57.760 --> 00:20:58.960]  還有炮響
[00:20:58.960 --> 00:20:59.840]  還有歡迎
[00:20:59.840 --> 00:21:01.160]  還有丟
[00:21:01.160 --> 00:21:03.560]  這下他心裡真的受不了
[00:21:03.560 --> 00:21:05.280]  痛痛一聲跪下去 神啊
[00:21:05.280 --> 00:21:07.240]  我為祢服侍五十年
[00:21:07.240 --> 00:21:09.560]  現在絕然一生
[00:21:09.560 --> 00:21:10.680]  你看我現在回到家
[00:21:10.680 --> 00:21:14.560]  連一個歡迎我的人都沒有
[00:21:14.560 --> 00:21:16.160]  忽然間神跟他說
[00:21:16.160 --> 00:21:17.760]  孩子啊
[00:21:17.760 --> 00:21:19.960]  你還沒有回家
[00:21:19.960 --> 00:21:22.120]  You are not home yet
[00:21:22.120 --> 00:21:23.160]  等你真的那一天
[00:21:23.160 --> 00:21:24.080]  你回家的時候
[00:21:24.080 --> 00:21:25.960]  你看那個場面
[00:21:25.960 --> 00:21:27.840]  我相信
[00:21:27.840 --> 00:21:29.480]  我回家的那一天
[00:21:29.480 --> 00:21:31.520]  我們在座都是
[00:21:31.520 --> 00:21:32.920]  當我們回家那一天的時候
[00:21:32.920 --> 00:21:35.680]  你會看到那個場面之大
[00:21:35.680 --> 00:21:37.680]  你會看到彼得門徒
[00:21:37.680 --> 00:21:39.040]  你會看到保羅
[00:21:39.040 --> 00:21:41.000]  你會看到這個看到那個
[00:21:41.000 --> 00:21:43.560]  最重要的是你會看到神
[00:21:43.560 --> 00:21:44.680]  阿蘭樂亞
[00:21:44.680 --> 00:21:47.680]  我不管你那個時候
[00:21:47.680 --> 00:21:50.600]  你在世上有多少的冠冕
[00:21:50.600 --> 00:21:51.640]  公益的冠冕
[00:21:51.640 --> 00:21:52.960]  年歲的冠冕
[00:21:52.960 --> 00:21:54.320]  不可朽壞的冠冕
[00:21:54.320 --> 00:21:55.840]  喜樂的冠冕
[00:21:55.840 --> 00:21:58.800]  還有各式各樣的博士帽子
[00:21:58.800 --> 00:22:00.200]  總統的頭銜
[00:22:00.200 --> 00:22:01.360]  公司的董事
[00:22:01.360 --> 00:22:03.880]  或者是什麼什麼的頭銜
[00:22:03.880 --> 00:22:05.360]  通通要拿下來
[00:22:05.360 --> 00:22:06.960]  放在神的腳前
[00:22:06.960 --> 00:22:08.560]  浮浮在地
[00:22:08.560 --> 00:22:10.440]  收納喜債金債
[00:22:10.440 --> 00:22:11.920]  做寶座的羔羊
[00:22:11.920 --> 00:22:13.840]  是佩德稱頌
[00:22:13.840 --> 00:22:16.160]  讚美榮耀能力
[00:22:16.160 --> 00:22:18.000]  還有權柄的
[00:22:18.000 --> 00:22:19.800]  你要稱頌他
[00:22:19.800 --> 00:22:21.840]  我們再一次來到神的面前
[00:22:21.840 --> 00:22:24.000]  我們要學像保羅一樣
[00:22:24.000 --> 00:22:25.160]  在菲律賓書
[00:22:25.160 --> 00:22:28.280]  標竿人生就是從這句話出來的
[00:22:28.280 --> 00:22:29.960]  我們一起來念
[00:22:29.960 --> 00:22:32.040]  我只有一件事
[00:22:32.040 --> 00:22:35.800]  就是忘記背後努力面前的
[00:22:35.800 --> 00:22:37.840]  向著標竿直跑
[00:22:37.840 --> 00:22:40.920]  要得到神在基督耶穌裡
[00:22:40.920 --> 00:22:44.800]  從上面召我來得的獎賞
[00:22:44.800 --> 00:22:47.760]  保羅是很厲害吧
[00:22:47.760 --> 00:22:50.440]  神學生最羨慕哪一個
[00:22:50.440 --> 00:22:51.160]  你最喜歡
[00:22:51.160 --> 00:22:53.360]  如果讓你選你願意做誰
[00:22:53.360 --> 00:22:56.480]  百分之八十都選說我要做保羅
[00:22:56.480 --> 00:22:57.880]  那麼就業呢
[00:22:57.880 --> 00:22:59.720]  都要做大衛
[00:22:59.720 --> 00:23:02.800]  但是你仔細去看保羅跟大衛
[00:23:02.800 --> 00:23:05.800]  日子比我們過得淒慘多了
[00:23:05.800 --> 00:23:07.680]  困苦患難多了
[00:23:07.680 --> 00:23:10.200]  在格林頓後書保羅說什麼
[00:23:10.200 --> 00:23:11.720]  我被棍子打了五次
[00:23:11.720 --> 00:23:13.160]  被石頭砸了三次
[00:23:13.160 --> 00:23:14.280]  打爛了幾次
[00:23:14.280 --> 00:23:16.560]  最後還被殺頭了
[00:23:16.560 --> 00:23:18.800]  你願意做他嗎
[00:23:18.800 --> 00:23:20.200]  你願意像他一樣說
[00:23:20.200 --> 00:23:21.800]  我只有一件事情
[00:23:21.800 --> 00:23:23.400]  就是忘記背後
[00:23:23.400 --> 00:23:26.120]  我背後有許多的困苦患難
[00:23:26.120 --> 00:23:27.480]  有許多的不如意
[00:23:27.480 --> 00:23:29.320]  有許多的傷心
[00:23:29.320 --> 00:23:30.520]  但是我如你面前的
[00:23:30.520 --> 00:23:31.840]  那個面前的是什麼
[00:23:31.840 --> 00:23:33.480]  那是標桿
[00:23:33.480 --> 00:23:35.560]  向著他直跑
[00:23:35.560 --> 00:23:37.160]  為了什麼要得在
[00:23:37.160 --> 00:23:39.720]  神在基督耶路易斯裡面
[00:23:39.720 --> 00:23:43.200]  從上面召我來得的獎賞
[00:23:43.200 --> 00:23:45.440]  那時候你回到家的時候
[00:23:45.440 --> 00:23:48.680]  你看看那殭屍多麼了不起
[00:23:48.680 --> 00:23:50.600]  各位弟兄姊妹朋友們
[00:23:50.600 --> 00:23:52.440]  讓我們來到神的面前
[00:23:52.440 --> 00:23:53.840]  我們歡喜
[00:23:53.840 --> 00:23:54.840]  我們快樂
[00:23:54.840 --> 00:23:58.440]  因為他已經為我們一輩
[00:23:58.440 --> 00:24:00.440]  讓我們憑著信心
[00:24:00.440 --> 00:24:02.400]  讓我們來得獎
[00:24:02.400 --> 00:24:04.760]  那他為我們所一輩的
[00:24:04.760 --> 00:24:06.120]  Hallelujah
[00:24:06.120 --> 00:24:08.160]  是的願意接榮耀歸給他
[00:24:08.160 --> 00:24:09.640]  我們低頭禱告
[00:24:09.640 --> 00:24:12.320]  阿爸父我們感謝你讚美你
[00:24:12.320 --> 00:24:15.160]  阿爺你來做那奇妙的事情
[00:24:15.160 --> 00:24:16.040]  謝謝你
[00:24:16.040 --> 00:24:17.240]  向感謝禱告讚美
[00:24:17.240 --> 00:24:19.000]  是奉主耶穌基督的名
[00:24:19.000 --> 00:24:21.000]  阿們
