
[00:00:00.000 --> 00:00:05.000]  在教會全職侍奉接近二十年的時間
[00:25:30.000 --> 00:25:40.000]  你看那些人飲酒抽煙多麼開心,
[00:25:40.000 --> 00:25:50.000]  你看那些人飲酒抽煙多麼開心,
[00:25:50.000 --> 00:26:00.000]  你看那些人飲酒抽煙多麼開心,
[00:26:00.000 --> 00:26:10.000]  你看那些人飲酒抽煙多麼開心,
[00:26:10.000 --> 00:26:20.000]  你看那些人飲酒抽煙多麼開心,
[00:26:20.000 --> 00:26:30.000]  你看那些人飲酒抽煙多麼開心,
[00:26:30.000 --> 00:26:50.000]  你看那些人飲酒抽煙多麼開心,
[00:26:50.000 --> 00:27:00.000]  你看那些人飲酒抽煙多麼開心,
[00:27:00.000 --> 00:27:10.000]  你看那些人飲酒抽煙多麼開心,
[00:27:10.000 --> 00:27:20.000]  你看那些人飲酒抽煙多麼開心,
[00:27:20.000 --> 00:27:30.000]  你看那些人飲酒抽煙多麼開心,
[00:27:30.000 --> 00:27:40.000]  你看那些人飲酒抽煙多麼開心,
[00:27:40.000 --> 00:27:50.000]  你看那些人飲酒抽煙多麼開心,
[00:27:50.000 --> 00:28:00.000]  你看那些人飲酒抽煙多麼開心,
[00:28:00.000 --> 00:28:20.000]  你看那些人飲酒抽煙多麼開心,
[00:28:20.000 --> 00:28:30.000]  你看那些人飲酒抽煙多麼開心,
[00:28:30.000 --> 00:28:40.000]  你看那些人飲酒抽煙多麼開心,
[00:28:40.000 --> 00:28:50.000]  你看那些人飲酒抽煙多麼開心,
[00:28:50.000 --> 00:29:00.000]  你看那些人飲酒抽煙多麼開心,
[00:29:00.000 --> 00:29:10.000]  你看那些人飲酒抽煙多麼開心,
[00:29:10.000 --> 00:29:20.000]  你看那些人飲酒抽煙多麼開心,
[00:29:20.000 --> 00:29:30.000]  你看那些人飲酒抽煙多麼開心,
[00:29:30.000 --> 00:29:40.000]  你看那些人飲酒抽煙多麼開心,
[00:29:40.000 --> 00:29:50.000]  你看那些人飲酒抽煙多麼開心,
[00:29:50.000 --> 00:30:00.000]  你看那些人飲酒抽煙多麼開心,
[00:30:00.000 --> 00:30:10.000]  你看那些人飲酒抽煙多麼開心,
[00:30:10.000 --> 00:30:30.000]  你看那些人飲酒抽煙多麼開心,
[00:30:30.000 --> 00:30:40.000]  你看那些人飲酒抽煙多麼開心,
[00:30:40.000 --> 00:30:50.000]  你看那些人飲酒抽煙多麼開心,
[00:30:50.000 --> 00:31:00.000]  你看那些人飲酒抽煙多麼開心,
[00:31:00.000 --> 00:31:10.000]  你看那些人飲酒抽煙多麼開心,
[00:31:10.000 --> 00:31:20.000]  你看那些人飲酒抽煙多麼開心,
[00:31:20.000 --> 00:31:30.000]  你看那些人飲酒抽煙多麼開心,
[00:31:30.000 --> 00:31:40.000]  你看那些人飲酒抽煙多麼開心,
[00:31:40.000 --> 00:31:50.000]  你看那些人飲酒抽煙多麼開心,
[00:31:50.000 --> 00:32:00.000]  你看那些人飲酒抽煙多麼開心,
[00:32:00.000 --> 00:32:10.000]  你看那些人飲酒抽煙多麼開心,
[00:32:10.000 --> 00:32:20.000]  你看那些人飲酒抽煙多麼開心,
[00:32:20.000 --> 00:32:30.000]  你看那些人飲酒抽煙多麼開心,
[00:32:30.000 --> 00:32:40.000]  你看那些人飲酒抽煙多麼開心,
[00:32:40.000 --> 00:32:50.000]  你看那些人飲酒抽煙多麼開心,
[00:32:50.000 --> 00:33:00.000]  你看那些人飲酒抽煙多麼開心,
[00:33:00.000 --> 00:33:10.000]  你看那些人飲酒抽煙多麼開心,
[00:33:10.000 --> 00:33:20.000]  你看那些人飲酒抽煙多麼開心,
[00:33:20.000 --> 00:33:40.000]  你看那些人飲酒抽煙多麼開心,
[00:33:40.000 --> 00:33:50.000]  你看那些人飲酒抽煙多麼開心,
[00:33:50.000 --> 00:34:00.000]  你看那些人飲酒抽煙多麼開心,
[00:34:00.000 --> 00:34:10.000]  你看那些人飲酒抽煙多麼開心,
[00:34:10.000 --> 00:34:30.000]  你看那些人飲酒抽煙多麼開心,
[00:34:30.000 --> 00:34:40.000]  你看那些人飲酒抽煙多麼開心,
[00:34:40.000 --> 00:34:50.000]  你看那些人飲酒抽煙多麼開心,
[00:34:50.000 --> 00:35:00.000]  你看那些人飲酒抽煙多麼開心,
[00:35:00.000 --> 00:35:20.000]  你看那些人飲酒抽煙多麼開心,
[00:35:20.000 --> 00:35:30.000]  你看那些人飲酒抽煙多麼開心,
[00:35:30.000 --> 00:35:40.000]  你看那些人飲酒抽煙多麼開心,
[00:35:40.000 --> 00:35:50.000]  你看那些人飲酒抽煙多麼開心,
[00:35:50.000 --> 00:36:00.000]  你看那些人飲酒抽煙多麼開心,
[00:36:00.000 --> 00:36:10.000]  你看那些人飲酒抽煙多麼開心,
[00:36:10.000 --> 00:36:20.000]  你看那些人飲酒抽煙多麼開心,
[00:36:20.000 --> 00:36:30.000]  你看那些人飲酒抽煙多麼開心,
[00:36:30.000 --> 00:36:40.000]  你看那些人飲酒抽煙多麼開心,
[00:36:40.000 --> 00:36:50.000]  你看那些人飲酒抽煙多麼開心,
[00:36:50.000 --> 00:37:10.000]  你看那些人飲酒抽煙多麼開心,
[00:37:10.000 --> 00:37:20.000]  你看那些人飲酒抽煙多麼開心,
[00:37:20.000 --> 00:37:30.000]  你看那些人飲酒抽煙多麼開心,
[00:37:30.000 --> 00:37:40.000]  你看那些人飲酒抽煙多麼開心,
[00:37:40.000 --> 00:37:50.000]  你看那些人飲酒抽煙多麼開心,
[00:37:50.000 --> 00:38:00.000]  你看那些人飲酒抽煙多麼開心,
[00:38:00.000 --> 00:38:10.000]  你看那些人飲酒抽煙多麼開心,
[00:38:10.000 --> 00:38:20.000]  你看那些人飲酒抽煙多麼開心,
[00:38:20.000 --> 00:38:30.000]  你看那些人飲酒抽煙多麼開心,
[00:38:30.000 --> 00:38:40.000]  你看那些人飲酒抽煙多麼開心,
[00:38:40.000 --> 00:38:50.000]  你看那些人飲酒抽煙多麼開心,
[00:38:50.000 --> 00:39:00.000]  你看那些人飲酒抽煙多麼開心,
[00:39:00.000 --> 00:39:20.000]  你看那些人飲酒抽煙多麼開心,
[00:39:20.000 --> 00:39:30.000]  你看那些人飲酒抽煙多麼開心,
[00:39:30.000 --> 00:39:40.000]  你看那些人飲酒抽煙多麼開心,
[00:39:40.000 --> 00:39:50.000]  你看那些人飲酒抽煙多麼開心,
[00:39:50.000 --> 00:40:10.000]  你看那些人飲酒抽煙多麼開心,
[00:40:10.000 --> 00:40:20.000]  你看那些人飲酒抽煙多麼開心,
[00:40:20.000 --> 00:40:30.000]  你看那些人飲酒抽煙多麼開心,
[00:40:30.000 --> 00:40:40.000]  你看那些人飲酒抽煙多麼開心,
[00:40:40.000 --> 00:41:00.000]  你看那些人飲酒抽煙多麼開心,
[00:41:00.000 --> 00:41:10.000]  你看那些人飲酒抽煙多麼開心,
[00:41:10.000 --> 00:41:20.000]  你看那些人飲酒抽煙多麼開心,
[00:41:20.000 --> 00:41:30.000]  你看那些人飲酒抽煙多麼開心,
[00:41:30.000 --> 00:41:50.000]  你看那些人飲酒抽煙多麼開心,
[00:41:50.000 --> 00:42:00.000]  你看那些人飲酒抽煙多麼開心,
[00:42:00.000 --> 00:42:10.000]  你看那些人飲酒抽煙多麼開心,
[00:42:10.000 --> 00:42:20.000]  你看那些人飲酒抽煙多麼開心,
[00:42:20.000 --> 00:42:30.000]  你看那些人飲酒抽煙多麼開心,
[00:42:30.000 --> 00:42:40.000]  你看那些人飲酒抽煙多麼開心,
[00:42:40.000 --> 00:42:50.000]  你看那些人飲酒抽煙多麼開心,
[00:42:50.000 --> 00:43:00.000]  你看那些人飲酒抽煙多麼開心,
[00:43:00.000 --> 00:43:20.000]  你看那些人飲酒抽煙多麼開心,
[00:43:20.000 --> 00:43:30.000]  你看那些人飲酒抽煙多麼開心,
[00:43:30.000 --> 00:43:50.000]  你看那些人飲酒抽煙多麼開心,
[00:43:50.000 --> 00:44:00.000]  你看那些人飲酒抽煙多麼開心,
[00:44:00.000 --> 00:44:10.000]  你看那些人飲酒抽煙多麼開心,
[00:44:10.000 --> 00:44:20.000]  你看那些人飲酒抽煙多麼開心,
[00:44:20.000 --> 00:44:40.000]  你看那些人飲酒抽煙多麼開心,
[00:44:40.000 --> 00:44:50.000]  你看那些人飲酒抽煙多麼開心,
[00:44:50.000 --> 00:45:10.000]  你看那些人飲酒抽煙多麼開心,
[00:45:10.000 --> 00:45:20.000]  你看那些人飲酒抽煙多麼開心,
[00:45:20.000 --> 00:45:40.000]  你看那些人飲酒抽煙多麼開心,
[00:45:40.000 --> 00:45:50.000]  你看那些人飲酒抽煙多麼開心,
[00:45:50.000 --> 00:46:00.000]  你看那些人飲酒抽煙多麼開心,
[00:46:00.000 --> 00:46:10.000]  你看那些人飲酒抽煙多麼開心,
[00:46:10.000 --> 00:46:20.000]  你看那些人飲酒抽煙多麼開心,
[00:46:20.000 --> 00:46:30.000]  你看那些人飲酒抽煙多麼開心,
[00:46:30.000 --> 00:46:40.000]  你看那些人飲酒抽煙多麼開心,
[00:46:40.000 --> 00:46:50.000]  你看那些人飲酒抽煙多麼開心,
[00:46:50.000 --> 00:47:00.000]  你看那些人飲酒抽煙多麼開心,
[00:47:00.000 --> 00:47:10.000]  你看那些人飲酒抽煙多麼開心,
[00:47:10.000 --> 00:47:20.000]  你看那些人飲酒抽煙多麼開心,
[00:47:20.000 --> 00:47:30.000]  你看那些人飲酒抽煙多麼開心,
[00:47:30.000 --> 00:47:40.000]  你看那些人飲酒抽煙多麼開心,
[00:47:40.000 --> 00:47:50.000]  你看那些人飲酒抽煙多麼開心,
[00:47:50.000 --> 00:48:10.000]  你看那些人飲酒抽煙多麼開心,
[00:48:10.000 --> 00:48:20.000]  你看那些人飲酒抽煙多麼開心,
[00:48:20.000 --> 00:48:30.000]  你看那些人飲酒抽煙多麼開心,
[00:48:30.000 --> 00:48:40.000]  你看那些人飲酒抽煙多麼開心,
[00:48:40.000 --> 00:48:50.000]  你看那些人飲酒抽煙多麼開心,
[00:48:50.000 --> 00:49:00.000]  你看那些人飲酒抽煙多麼開心,
[00:49:00.000 --> 00:49:10.000]  你看那些人飲酒抽煙多麼開心,
[00:49:10.000 --> 00:49:20.000]  你看那些人飲酒抽煙多麼開心,
[00:49:20.000 --> 00:49:40.000]  你看那些人飲酒抽煙多麼開心,
[00:49:40.000 --> 00:49:50.000]  你看那些人飲酒抽煙多麼開心,
[00:49:50.000 --> 00:50:00.000]  你看那些人飲酒抽煙多麼開心,
[00:50:00.000 --> 00:50:10.000]  你看那些人飲酒抽煙多麼開心,
[00:50:10.000 --> 00:50:20.000]  你看那些人飲酒抽煙多麼開心,
[00:50:20.000 --> 00:50:30.000]  你看那些人飲酒抽煙多麼開心,
[00:50:30.000 --> 00:50:50.000]  你看那些人飲酒抽煙多麼開心,
[00:50:50.000 --> 00:51:00.000]  你看那些人飲酒抽煙多麼開心,
[00:51:00.000 --> 00:51:10.000]  你看那些人飲酒抽煙多麼開心,
[00:51:10.000 --> 00:51:20.000]  你看那些人飲酒抽煙多麼開心,
[00:51:20.000 --> 00:51:40.000]  你看那些人飲酒抽煙多麼開心,
[00:51:40.000 --> 00:51:50.000]  你看那些人飲酒抽煙多麼開心,
[00:51:50.000 --> 00:52:00.000]  你看那些人飲酒抽煙多麼開心,
[00:52:00.000 --> 00:52:10.000]  你看那些人飲酒抽煙多麼開心,
[00:52:10.000 --> 00:52:30.000]  你看那些人飲酒抽煙多麼開心,
[00:52:30.000 --> 00:52:40.000]  你看那些人飲酒抽煙多麼開心,
[00:52:40.000 --> 00:52:50.000]  你看那些人飲酒抽煙多麼開心,
[00:52:50.000 --> 00:53:00.000]  你看那些人飲酒抽煙多麼開心,
[00:53:00.000 --> 00:53:10.000]  你看那些人飲酒抽煙多麼開心,
[00:53:10.000 --> 00:53:20.000]  你看那些人飲酒抽煙多麼開心,
[00:53:20.000 --> 00:53:30.000]  你看那些人飲酒抽煙多麼開心,
[00:53:30.000 --> 00:53:40.000]  你看那些人飲酒抽煙多麼開心,
[00:53:40.000 --> 00:53:50.000]  你看那些人飲酒抽煙多麼開心,
[00:53:50.000 --> 00:54:00.000]  你看那些人飲酒抽煙多麼開心,
[00:54:00.000 --> 00:54:20.000]  你看那些人飲酒抽煙多麼開心,
[00:54:20.000 --> 00:54:30.000]  你看那些人飲酒抽煙多麼開心,
[00:54:30.000 --> 00:54:40.000]  你看那些人飲酒抽煙多麼開心,
[00:54:40.000 --> 00:54:50.000]  你看那些人飲酒抽煙多麼開心,
[00:54:50.000 --> 00:55:00.000]  你看那些人飲酒抽煙多麼開心,
[00:55:00.000 --> 00:55:10.000]  你看那些人飲酒抽煙多麼開心,
[00:55:10.000 --> 00:55:20.000]  你看那些人飲酒抽煙多麼開心,
[00:55:20.000 --> 00:55:30.000]  你看那些人飲酒抽煙多麼開心,
[00:55:30.000 --> 00:55:40.000]  你看那些人飲酒抽煙多麼開心,
[00:55:40.000 --> 00:55:50.000]  你看那些人飲酒抽煙多麼開心,
[00:55:50.000 --> 00:56:00.000]  你看那些人飲酒抽煙多麼開心,
[00:56:00.000 --> 00:56:10.000]  你看那些人飲酒抽煙多麼開心,
[00:56:10.000 --> 00:56:30.000]  看那些人飲酒抽煙多麼開心,
[00:56:30.000 --> 00:56:40.000]  看那些人飲酒抽煙多麼開心,
[00:56:40.000 --> 00:56:50.000]  看那些人飲酒抽煙多麼開心,
[00:56:50.000 --> 00:57:00.000]  看那些人飲酒抽煙多麼開心,
[00:57:00.000 --> 00:57:10.000]  看那些人飲酒抽煙多麼開心,
[00:57:10.000 --> 00:57:20.000]  看那些人飲酒抽煙多麼開心,
[00:57:20.000 --> 00:57:30.000]  看那些人飲酒抽煙多麼開心,
[00:57:30.000 --> 00:57:40.000]  看那些人飲酒抽煙多麼開心,
[00:57:40.000 --> 00:57:50.000]  看那些人飲酒抽煙多麼開心,
[00:57:50.000 --> 00:58:00.000]  看那些人飲酒抽煙多麼開心,
[00:58:00.000 --> 00:58:10.000]  看那些人飲酒抽煙多麼開心,
[00:58:10.000 --> 00:58:20.000]  看那些人飲酒抽煙多麼開心,
[00:58:20.000 --> 00:58:30.000]  看那些人飲酒抽煙多麼開心,
[00:58:30.000 --> 00:58:40.000]  看那些人飲酒抽煙多麼開心,
[00:58:40.000 --> 00:58:50.000]  看那些人飲酒抽煙多麼開心,
[00:58:50.000 --> 00:59:00.000]  看那些人飲酒抽煙多麼開心,
[00:59:00.000 --> 00:59:10.000]  看那些人飲酒抽煙多麼開心,
[00:59:10.000 --> 00:59:20.000]  看那些人飲酒抽煙多麼開心,
[00:59:20.000 --> 00:59:30.000]  看那些人飲酒抽煙多麼開心,
[00:59:30.000 --> 00:59:40.000]  看那些人飲酒抽煙多麼開心,
[00:59:40.000 --> 00:59:50.000]  看那些人飲酒抽煙多麼開心,
[00:59:50.000 --> 01:00:00.000]  看那些人飲酒抽煙多麼開心,
[01:00:00.000 --> 01:00:10.000]  看那些人飲酒抽煙多麼開心,
[01:00:10.000 --> 01:00:20.000]  看那些人飲酒抽煙多麼開心,
