
[00:00:00.000 --> 00:00:03.000]  好等師妹新年快樂
[00:20:22.000 --> 00:20:25.000]  接著有很多人來見祂
[00:20:25.000 --> 00:20:28.000]  大家還有沒有上個禮拜提供
[00:20:28.000 --> 00:20:31.000]  阿Joe為我們提供那張地圖
[00:20:31.000 --> 00:20:33.000]  原來我們發現到
[00:20:33.000 --> 00:20:38.000]  耶穌的門徒正正要趕緊一條路
[00:20:38.000 --> 00:20:40.000]  這條路是什麼
[00:20:40.000 --> 00:20:45.000]  從北邊加利利往南走
[00:20:45.000 --> 00:20:48.000]  然後再穿過這個約旦河
[00:20:48.000 --> 00:20:51.000]  去到約旦河的東岸
[00:20:51.000 --> 00:20:53.000]  再往南走
[00:20:53.000 --> 00:20:57.000]  再穿回去約旦河的向西
[00:20:57.000 --> 00:21:00.000]  經過耶利哥城
[00:21:00.000 --> 00:21:04.000]  等這條路線上耶路撒冷
[00:21:04.000 --> 00:21:08.000]  繞過了這個一般以色列民
[00:21:08.000 --> 00:21:11.000]  經常不想去經過的地區
[00:21:11.000 --> 00:21:14.000]  叫做撒瑪利亞
[00:21:14.000 --> 00:21:16.000]  耶穌的門徒
[00:21:16.000 --> 00:21:20.000]  和耶穌正在趕緊這條路程
[00:21:20.000 --> 00:21:23.000]  上耶路撒冷
[00:21:23.000 --> 00:21:27.000]  這幫門徒可能在這一刻
[00:21:27.000 --> 00:21:29.000]  是趕緊路的時候
[00:21:29.000 --> 00:21:32.000]  不想被人攔截了
[00:21:32.000 --> 00:21:35.000]  他們趕路的這個路程
[00:21:35.000 --> 00:21:37.000]  於是他們的焦點就是
[00:21:37.000 --> 00:21:39.000]  快點上耶路撒冷
[00:21:39.000 --> 00:21:40.000]  主說要上耶路撒冷
[00:21:40.000 --> 00:21:42.000]  快點上耶路撒冷
[00:21:42.000 --> 00:21:44.000]  主說要 那就上吧
[00:21:44.000 --> 00:21:46.000]  這是好事
[00:21:46.000 --> 00:21:50.000]  為了主的計劃而去努力
[00:21:50.000 --> 00:21:54.000]  但當為了主的一些計劃的時候
[00:21:54.000 --> 00:21:56.000]  他們又忘記了
[00:21:56.000 --> 00:21:58.000]  主耶穌基督在過程當中
[00:21:58.000 --> 00:22:01.000]  其實一直有很多的事發展
[00:22:01.000 --> 00:22:03.000]  如果我們從第十九章開始
[00:22:03.000 --> 00:22:05.000]  一直看到最後我們發覺
[00:22:05.000 --> 00:22:07.000]  上這條路的過程當中
[00:22:07.000 --> 00:22:12.000]  簡直是很多次的奔波
[00:22:12.000 --> 00:22:14.000]  很多次的攔阻
[00:22:14.000 --> 00:22:16.000]  很多的事件
[00:22:16.000 --> 00:22:18.000]  耶穌在這條路程當中
[00:22:18.000 --> 00:22:20.000]  不斷的發生
[00:22:20.000 --> 00:22:22.000]  而且在過程當中
[00:22:22.000 --> 00:22:26.000]  也都做了很多傳道的工作
[00:22:26.000 --> 00:22:27.000]  門徒沒有看到那一點
[00:22:27.000 --> 00:22:29.000]  他們只是集中於
[00:22:29.000 --> 00:22:32.000]  專注於耶穌趕路
[00:22:32.000 --> 00:22:35.000]  這種心態其實你說他錯就可以
[00:22:35.000 --> 00:22:37.000]  你說他不錯也可以
[00:22:37.000 --> 00:22:39.000]  錯在哪裡呢
[00:22:39.000 --> 00:22:40.000]  他已經盲目了
[00:22:40.000 --> 00:22:43.000]  不知道耶穌在過程當中
[00:22:43.000 --> 00:22:46.000]  可以有很多事做
[00:22:46.000 --> 00:22:49.000]  其實情況的心態有點像
[00:22:49.000 --> 00:22:52.000]  在《路加福音》第十章
[00:22:52.000 --> 00:22:54.000]  第四十節當中
[00:22:54.000 --> 00:22:56.000]  曾經記載過一個人物
[00:22:56.000 --> 00:22:58.000]  那個人物跟耶穌關係很熟的
[00:22:58.000 --> 00:23:02.000]  叫做瑪利亞和瑪戴
[00:23:02.000 --> 00:23:04.000]  瑪戴就是這樣的心態
[00:23:04.000 --> 00:23:06.000]  如果大家去看第十章
[00:23:06.000 --> 00:23:08.000]  第四十節的時候
[00:23:08.000 --> 00:23:09.000]  聖經記載到
[00:23:09.000 --> 00:23:13.000]  耶穌去到瑪利亞和瑪戴
[00:23:13.000 --> 00:23:14.000]  應該是瑪戴瑪利亞
[00:23:14.000 --> 00:23:16.000]  瑪戴是姐姐
[00:23:16.000 --> 00:23:18.000]  瑪戴去招呼
[00:23:18.000 --> 00:23:20.000]  主動招呼耶穌和門徒
[00:23:20.000 --> 00:23:22.000]  去到他家的時候
[00:23:22.000 --> 00:23:25.000]  他就忙著去招呼耶穌基督
[00:23:25.000 --> 00:23:29.000]  忽略了耶穌基督同處的時候
[00:23:29.000 --> 00:23:31.000]  去學習主導的機會
[00:23:31.000 --> 00:23:34.000]  於是乎瑪戴在那一刻
[00:23:34.000 --> 00:23:37.000]  就去忙到不堪
[00:23:37.000 --> 00:23:38.000]  然後就走來到
[00:23:38.000 --> 00:23:40.000]  耶穌基督的面前投訴
[00:23:40.000 --> 00:23:41.000]  我妹妹瑪利亞
[00:23:41.000 --> 00:23:43.000]  她都不來幫忙的
[00:23:43.000 --> 00:23:44.000]  你叫她來吧
[00:23:44.000 --> 00:23:45.000]  讓她幫忙
[00:23:45.000 --> 00:23:47.000]  不要只顧著聽你說道
[00:23:47.000 --> 00:23:49.000]  聖經記載了一句
[00:23:49.000 --> 00:23:51.000]  描述瑪戴的心態
[00:23:51.000 --> 00:23:53.000]  事後的事多
[00:23:53.000 --> 00:23:58.000]  心裡亡亂就盡前來
[00:23:58.000 --> 00:24:00.000]  就跟耶穌說
[00:24:00.000 --> 00:24:01.000]  領子妹
[00:24:01.000 --> 00:24:02.000]  很多時候
[00:24:02.000 --> 00:24:03.000]  我們不是說
[00:24:03.000 --> 00:24:06.000]  我們的心是奉主不對
[00:24:06.000 --> 00:24:08.000]  我們一心是奉主是對的
[00:24:08.000 --> 00:24:10.000]  但當我們一心是奉主的時候
[00:24:10.000 --> 00:24:14.000]  很多時候我們卻忘記了一件事
[00:24:14.000 --> 00:24:15.000]  整個過程
[00:24:15.000 --> 00:24:18.000]  其實是主仍然他作主導
[00:24:18.000 --> 00:24:20.000]  聖靈仍然在帶領著我們
[00:24:20.000 --> 00:24:22.000]  走著這條人生的路
[00:24:22.000 --> 00:24:24.000]  我知道我是往永恆的生命走去
[00:24:24.000 --> 00:24:27.000]  往永生的路向走去
[00:24:27.000 --> 00:24:29.000]  但在這個過程當中
[00:24:29.000 --> 00:24:30.000]  其實上帝還在用我們
[00:24:30.000 --> 00:24:32.000]  在這個經歷的過程裡
[00:24:32.000 --> 00:24:35.000]  去將他的道理去傳開
[00:24:35.000 --> 00:24:37.000]  如果我們忘記了的時候
[00:24:37.000 --> 00:24:38.000]  只專注
[00:24:38.000 --> 00:24:40.000]  我們要往永恆永恆永恆
[00:24:40.000 --> 00:24:41.000]  所以就變成了
[00:24:41.000 --> 00:24:42.000]  今天很多的信徒
[00:24:42.000 --> 00:24:44.000]  甚至傳道人
[00:24:44.000 --> 00:24:46.000]  傳道都是為了上天堂
[00:24:46.000 --> 00:24:47.000]  上天堂有沒有錯
[00:24:47.000 --> 00:24:49.000]  沒有錯
[00:24:49.000 --> 00:24:51.000]  但如果你為了上天堂
[00:24:51.000 --> 00:24:53.000]  完全忘記了中間那條路程
[00:24:53.000 --> 00:24:55.000]  要做的見證的話
[00:24:55.000 --> 00:24:57.000]  這就是一個問題
[00:24:57.000 --> 00:24:59.000]  今天的信徒有不少
[00:24:59.000 --> 00:25:01.000]  因為只是專注上天堂
[00:25:01.000 --> 00:25:02.000]  於是以為信了主
[00:25:02.000 --> 00:25:03.000]  既要受鎮
[00:25:03.000 --> 00:25:06.000]  受了鎮你就可以入天堂
[00:25:06.000 --> 00:25:08.000]  中間不需要侍奉
[00:25:08.000 --> 00:25:10.000]  中間不需要學習
[00:25:10.000 --> 00:25:13.000]  因為上帝已經拯救了我
[00:25:13.000 --> 00:25:15.000]  但原來在過程當中
[00:25:15.000 --> 00:25:18.000]  仍然有傳道的活動
[00:25:18.000 --> 00:25:22.000]  在主耶穌基督的帶領之下
[00:25:22.000 --> 00:25:24.000]  繼續推行著
[00:25:24.000 --> 00:25:27.000]  今天我們作為信徒
[00:25:27.000 --> 00:25:30.000]  上帝給我們在這個
[00:25:30.000 --> 00:25:34.000]  未進到天堂之前的日子
[00:25:34.000 --> 00:25:38.000]  其實是要讓我們學到傳道
[00:25:38.000 --> 00:25:42.000]  而過程卻是這班門徒
[00:25:42.000 --> 00:25:46.000]  在這一刻忘記了
[00:25:46.000 --> 00:25:48.000]  另一個可能性
[00:25:48.000 --> 00:25:50.000]  就是這班門徒
[00:25:50.000 --> 00:25:52.000]  因為看到這麼多的人
[00:25:52.000 --> 00:25:56.000]  阻礙了上耶路撒冷這條路程
[00:25:56.000 --> 00:26:00.000]  推展到他們有一個
[00:26:00.000 --> 00:26:04.000]  錯誤的跟隨主的觀念
[00:26:04.000 --> 00:26:08.000]  這個觀念我用了一個形容
[00:26:08.000 --> 00:26:12.000]  叫做將主耶穌基督私有化
[00:26:12.000 --> 00:26:19.000]  privatization in Jesus Christ
[00:26:19.000 --> 00:26:23.000]  這個主是我們的
[00:26:23.000 --> 00:26:26.000]  我們跟從的主
[00:26:26.000 --> 00:26:28.000]  這個主所有的東西
[00:26:28.000 --> 00:26:31.000]  要在我們的管理之下
[00:26:31.000 --> 00:26:33.000]  在我們的管理之下
[00:26:33.000 --> 00:26:38.000]  在我們的可控情況之下而發生
[00:26:38.000 --> 00:26:40.000]  現在有任何的東西攔阻他
[00:26:40.000 --> 00:26:42.000]  cut off
[00:26:42.000 --> 00:26:45.000]  完全將他排除
[00:26:45.000 --> 00:26:50.000]  所以就用上責備這個動詞
[00:26:50.000 --> 00:26:53.000]  馬太福音用責備這個字眼
[00:26:53.000 --> 00:26:55.000]  不只是你錯的你錯的
[00:26:55.000 --> 00:26:57.000]  不是這樣輕輕的
[00:26:57.000 --> 00:26:59.000]  你錯不是
[00:26:59.000 --> 00:27:03.000]  做得戲劇化一點
[00:27:03.000 --> 00:27:08.000]  就是這班人有沒有搞錯
[00:27:08.000 --> 00:27:12.000]  撒他們一頓
[00:27:12.000 --> 00:27:14.000]  這些情況我們做基督徒
[00:27:14.000 --> 00:27:18.000]  是很容易見的
[00:27:18.000 --> 00:27:20.000]  我舉個例子給大家
[00:27:20.000 --> 00:27:22.000]  是真人真事
[00:27:22.000 --> 00:27:25.000]  有一年在香港的時候
[00:27:25.000 --> 00:27:27.000]  不是我在香港
[00:27:27.000 --> 00:27:31.000]  我家人還在香港的時候
[00:27:31.000 --> 00:27:34.000]  我在香港的教會就搞一個
[00:27:34.000 --> 00:27:39.000]  很出名的明星名人的報道會
[00:27:39.000 --> 00:27:44.000]  於是我媽媽就被我妹妹
[00:27:44.000 --> 00:27:47.000]  和我弟弟邀請去我的教會
[00:27:47.000 --> 00:27:51.000]  參加這個報道會
[00:27:51.000 --> 00:27:55.000]  參加這個報道會的過程當中
[00:27:55.000 --> 00:27:57.000]  原來就要拿票
[00:27:57.000 --> 00:28:00.000]  就拿票就拿票就拿票
[00:28:00.000 --> 00:28:02.000]  但是拿了票都不代表
[00:28:02.000 --> 00:28:04.000]  進到場的
[00:28:04.000 --> 00:28:05.000]  有位置坐的
[00:28:05.000 --> 00:28:07.000]  雖然教會都不小
[00:28:07.000 --> 00:28:10.000]  教會是香港數一數二大教會
[00:28:10.000 --> 00:28:12.000]  很多層
[00:28:12.000 --> 00:28:14.000]  但是怎樣呢
[00:28:14.000 --> 00:28:16.000]  你去到才排隊
[00:28:16.000 --> 00:28:17.000]  就排隊
[00:28:17.000 --> 00:28:18.000]  我媽都排隊
[00:28:18.000 --> 00:28:20.000]  和我妹妹和我弟弟排隊
[00:28:20.000 --> 00:28:24.000]  排隊老人家排得久
[00:28:24.000 --> 00:28:29.000]  當然少去廁所
[00:28:29.000 --> 00:28:31.000]  但是都忍住
[00:28:31.000 --> 00:28:32.000]  排了進去
[00:28:32.000 --> 00:28:34.000]  想著排了進去之後
[00:28:34.000 --> 00:28:35.000]  坐定了
[00:28:35.000 --> 00:28:38.000]  然後就再去廁所
[00:28:38.000 --> 00:28:40.000]  排隊排了進去
[00:28:40.000 --> 00:28:42.000]  坐定了在大堂那裡
[00:28:42.000 --> 00:28:44.000]  我媽媽說我去洗手間
[00:28:44.000 --> 00:28:47.000]  轉頭回來
[00:28:47.000 --> 00:28:48.000]  她就走出去
[00:28:48.000 --> 00:28:50.000]  去了洗手間
[00:28:50.000 --> 00:28:52.000]  去完洗手間就
[00:28:52.000 --> 00:28:55.000]  想著走回去
[00:28:55.000 --> 00:28:57.000]  走到還沒到門口
[00:28:57.000 --> 00:28:59.000]  因為我們教會的正門
[00:28:59.000 --> 00:29:01.000]  大禮堂有幾層樓梯
[00:29:01.000 --> 00:29:03.000]  走一條樓梯的時候
[00:29:03.000 --> 00:29:06.000]  就被人攔戳截劫
[00:29:06.000 --> 00:29:07.000]  誰截劫呢
[00:29:07.000 --> 00:29:11.000]  就是其中一個弟兄姊妹
[00:29:11.000 --> 00:29:12.000]  我故意說弟兄姊妹
[00:29:12.000 --> 00:29:14.000]  免得說是弟兄姊妹
[00:29:14.000 --> 00:29:17.000]  不如說有性別歧視
[00:29:17.000 --> 00:29:18.000]  攔戳她
[00:29:18.000 --> 00:29:21.000]  就說你不准進去
[00:29:21.000 --> 00:29:23.000]  我媽媽說
[00:29:23.000 --> 00:29:25.000]  為什麼不准我進去
[00:29:25.000 --> 00:29:26.000]  我有票等等
[00:29:26.000 --> 00:29:28.000]  我裡面有位置
[00:29:28.000 --> 00:29:31.000]  我兒女在裡面等著我
[00:29:31.000 --> 00:29:34.000]  我出來洗手間而已
[00:29:34.000 --> 00:29:35.000]  不准進
[00:29:35.000 --> 00:29:39.000]  你出來就不准再進去
[00:29:39.000 --> 00:29:41.000]  因為很多人都要來聽
[00:29:41.000 --> 00:29:44.000]  你出來就不想留在裡面
[00:29:44.000 --> 00:29:45.000]  再排隊
[00:29:45.000 --> 00:29:46.000]  沒可能再排隊
[00:29:46.000 --> 00:29:48.000]  那條隊排得很長
[00:29:48.000 --> 00:29:52.000]  有票的沒票的都來排隊
[00:29:52.000 --> 00:29:55.000]  這件事
[00:29:55.000 --> 00:29:57.000]  就成為了我這間教會
[00:29:57.000 --> 00:30:00.000]  那次聚會的亮點
[00:30:00.000 --> 00:30:03.000]  後來我媽媽在門口這樣說
[00:30:03.000 --> 00:30:05.000]  你這班基督徒
[00:30:05.000 --> 00:30:10.000]  你以為神是你的嗎
[00:30:10.000 --> 00:30:13.000]  你有什麼權不讓我進來聽
[00:30:13.000 --> 00:30:14.000]  我又不是沒位置
[00:30:14.000 --> 00:30:16.000]  我又不是沒票
[00:30:16.000 --> 00:30:19.000]  我只是出來洗手間
[00:30:19.000 --> 00:30:20.000]  弟兄姊妹
[00:30:20.000 --> 00:30:24.000]  我只是做一個真人真事的例子
[00:30:24.000 --> 00:30:28.000]  很多東西會蒙蔽我們作為信徒
[00:30:28.000 --> 00:30:30.000]  傳道的時候
[00:30:30.000 --> 00:30:33.000]  看不清應該怎樣去做
[00:30:33.000 --> 00:30:36.000]  於是我又跳進去
[00:30:36.000 --> 00:30:39.000]  我自己應該覺得怎樣做就怎樣做
[00:30:39.000 --> 00:30:44.000]  我在這裡不是去評論這位弟兄姊妹
[00:30:44.000 --> 00:30:46.000]  究竟她的做法
[00:30:46.000 --> 00:30:48.000]  問題是錯與對的問題
[00:30:48.000 --> 00:30:50.000]  不是較針對
[00:30:50.000 --> 00:30:51.000]  不過的而且確
[00:30:51.000 --> 00:30:55.000]  在我們每個人的屬靈生命裡面
[00:30:55.000 --> 00:30:59.000]  是有很多的靈性或者思想上
[00:30:59.000 --> 00:31:05.000]  仍然因著罪而帶來的殘留的痕跡
[00:31:05.000 --> 00:31:07.000]  在我們當中
[00:31:07.000 --> 00:31:12.000]  我相信沒有一個信徒會否認我這句說話
[00:31:12.000 --> 00:31:16.000]  即使你怎樣委身信耶穌都好
[00:31:16.000 --> 00:31:19.000]  你仍然會有犯錯的機會
[00:31:19.000 --> 00:31:22.000]  你仍然有罪性在你裡面
[00:31:22.000 --> 00:31:27.000]  隨時在你裡面會發出來的
[00:31:27.000 --> 00:31:29.000]  好像最近我認識一個朋友
[00:31:29.000 --> 00:31:30.000]  他跟我講
[00:31:30.000 --> 00:31:33.000]  他說我都好像沒有好過
[00:31:33.000 --> 00:31:36.000]  我的COVID-19都
[00:31:36.000 --> 00:31:37.000]  我說為什麼你這樣說
[00:31:37.000 --> 00:31:39.000]  他說你整天都病
[00:31:39.000 --> 00:31:41.000]  我心想我長期頭痛
[00:31:41.000 --> 00:31:44.000]  自從COVID-19之後
[00:31:44.000 --> 00:31:48.000]  長期頭痛長期頭暈
[00:31:48.000 --> 00:31:50.000]  那是否代表病毒長期在你裡面呢
[00:31:50.000 --> 00:31:53.000]  我不敢說
[00:31:53.000 --> 00:31:58.000]  不過如果你真的沒有徹底去處理你的罪
[00:31:58.000 --> 00:32:02.000]  亦都沒有外力幫你去處理這個罪
[00:32:02.000 --> 00:32:06.000]  的確你裡面的罪性是隨時翻法的
[00:32:06.000 --> 00:32:07.000]  我感謝主
[00:32:07.000 --> 00:32:09.000]  至少在去年我找到一個醫生
[00:32:09.000 --> 00:32:13.000]  他真的很悉心地照顧我
[00:32:13.000 --> 00:32:14.000]  我聖誕節的時候
[00:32:14.000 --> 00:32:18.000]  我寫一張聖誕卡給他
[00:32:18.000 --> 00:32:22.000]  我很感謝你能夠真的照顧我
[00:32:22.000 --> 00:32:24.000]  他真的坐在那裡跟我想
[00:32:24.000 --> 00:32:25.000]  你有什麼問題
[00:32:25.000 --> 00:32:26.000]  我可以說
[00:32:26.000 --> 00:32:28.000]  我在加拿大看醫生這麼多年
[00:32:28.000 --> 00:32:30.000]  我沒有試過有一年
[00:32:30.000 --> 00:32:33.000]  去照X光
[00:32:33.000 --> 00:32:34.000]  照CT scan
[00:32:34.000 --> 00:32:36.000]  照什麼檢查
[00:32:36.000 --> 00:32:38.000]  一年內做完的
[00:32:38.000 --> 00:32:39.000]  這麼多年
[00:32:39.000 --> 00:32:42.000]  我之前的家庭醫生不是不好
[00:32:42.000 --> 00:32:44.000]  不過從來叫我們不要去驗
[00:32:44.000 --> 00:32:46.000]  驗什麼
[00:32:46.000 --> 00:32:47.000]  不需要驗
[00:32:47.000 --> 00:32:48.000]  是這樣的
[00:32:48.000 --> 00:32:49.000]  不過退休了
[00:32:49.000 --> 00:32:50.000]  或者他打算退休
[00:32:50.000 --> 00:32:52.000]  不用怕
[00:32:52.000 --> 00:32:54.000]  但我這個醫生真的很仔細驗
[00:32:54.000 --> 00:32:55.000]  下一步他說驗
[00:32:55.000 --> 00:32:57.000]  為什麼頭痛頭暈呢
[00:32:57.000 --> 00:33:00.000]  我經常右邊腦袋裡面是痛
[00:33:00.000 --> 00:33:02.000]  他說那要照照腦
[00:33:02.000 --> 00:33:03.000]  又去照腦
[00:33:03.000 --> 00:33:05.000]  不過要等很久
[00:33:05.000 --> 00:33:07.000]  那不要緊
[00:33:07.000 --> 00:33:09.000]  等就等
[00:33:09.000 --> 00:33:16.000]  他跟你去找你的殘留的病徵在哪裡
[00:33:16.000 --> 00:33:18.000]  在cause的原因在哪裡
[00:33:18.000 --> 00:33:20.000]  我們作為信徒
[00:33:20.000 --> 00:33:22.000]  我們有很多的罪性在我們裡面
[00:33:22.000 --> 00:33:25.000]  是殘留在我們的生命裡面
[00:33:25.000 --> 00:33:28.000]  縱使你今天說要成為一個基督徒
[00:33:28.000 --> 00:33:30.000]  你仍然有這些罪在你裡面
[00:33:30.000 --> 00:33:32.000]  所以我們聖經裡面有講到
[00:33:32.000 --> 00:33:34.000]  一個很重要的神學觀
[00:33:34.000 --> 00:33:35.000]  叫誠聖
[00:33:35.000 --> 00:33:36.000]  Sanctification
[00:33:36.000 --> 00:33:38.000]  誠聖是一個過程
[00:33:38.000 --> 00:33:40.000]  不是信了主之後
[00:33:40.000 --> 00:33:42.000]  你就立刻上天堂了
[00:33:42.000 --> 00:33:43.000]  是 你可以上天堂
[00:33:43.000 --> 00:33:45.000]  但是在這個過程當中
[00:33:45.000 --> 00:33:48.000]  你怎樣越來越活得像上帝的生命呢
[00:33:48.000 --> 00:33:52.000]  就在這個誠聖的過程去經歷了
[00:33:52.000 --> 00:33:58.000]  所以信徒如果就像你臨死之前那一刻
[00:33:58.000 --> 00:34:00.000]  仍然有一些東西你不明白的
[00:34:00.000 --> 00:34:01.000]  不要緊
[00:34:01.000 --> 00:34:04.000]  上帝仍然是讓你在這個過程當中去隆清
[00:34:04.000 --> 00:34:06.000]  只要你肯去追求
[00:34:06.000 --> 00:34:09.000]  只要你肯去面對
[00:34:09.000 --> 00:34:14.000]  上帝的靈就必然會在這個誠聖的過程當中
[00:34:14.000 --> 00:34:16.000]  讓那些阻礙我們屬靈
[00:34:16.000 --> 00:34:19.000]  生命成長的罪惡殘留思想
[00:34:19.000 --> 00:34:21.000]  和靈性的障礙
[00:34:21.000 --> 00:34:23.000]  將它逐一拔出來
[00:34:23.000 --> 00:34:25.000]  而拔出來的過程當中
[00:34:25.000 --> 00:34:26.000]  絕對不容易
[00:34:26.000 --> 00:34:30.000]  因為那個過程是很愚的
[00:34:30.000 --> 00:34:32.000]  這裡就出現了
[00:34:32.000 --> 00:34:36.000]  門徒在擲避這班人的時候
[00:34:36.000 --> 00:34:41.000]  暴露出靈性有些問題
[00:34:41.000 --> 00:34:46.000]  鄧小妹
[00:34:46.000 --> 00:34:50.000]  有些什麼的罪性在你裡面仍然殘留著
[00:34:50.000 --> 00:34:52.000]  阻止著你呢
[00:34:52.000 --> 00:34:58.000]  會不會是你的工作
[00:34:58.000 --> 00:35:02.000]  會不會是你的財富
[00:35:02.000 --> 00:35:06.000]  會不會可能是你一些專業資格
[00:35:06.000 --> 00:35:12.000]  會不會可能是你的事工呢
[00:35:12.000 --> 00:35:17.000]  求主幫助我們
[00:35:17.000 --> 00:35:20.000]  求聖靈在這個過程幫助我們
[00:35:20.000 --> 00:35:22.000]  耶穌基督的門徒
[00:35:22.000 --> 00:35:23.000]  如果你們大家都知道
[00:35:23.000 --> 00:35:25.000]  在祂十二個當中
[00:35:25.000 --> 00:35:32.000]  有不少的人是有一些政治背景
[00:35:32.000 --> 00:35:35.000]  會不會他們在耶穌基督的跟隨過程當中
[00:35:35.000 --> 00:35:41.000]  其實想達致他自己一些的政治目的呢
[00:35:41.000 --> 00:35:45.000]  比如粉裔黨
[00:35:45.000 --> 00:35:48.000]  還有一個賣耶穌黨
[00:35:48.000 --> 00:35:50.000]  一些疑問黨
[00:35:50.000 --> 00:35:53.000]  不是疑問 疑問
[00:35:53.000 --> 00:35:55.000]  好多野兵
[00:35:55.000 --> 00:35:58.000]  會不會他們在過程當中
[00:35:58.000 --> 00:36:01.000]  有一些其他的東西
[00:36:01.000 --> 00:36:04.000]  阻礙了 攔阻了
[00:36:04.000 --> 00:36:07.000]  他們在靈性上面成長呢
[00:36:07.000 --> 00:36:12.000]  耶穌就要在這些地方上面落藥
[00:36:12.000 --> 00:36:15.000]  落藥幫助他們
[00:36:15.000 --> 00:36:19.000]  去在這些攔阻的裡面
[00:36:19.000 --> 00:36:22.000]  這些困鎖的裡面走出來
[00:36:22.000 --> 00:36:24.000]  怎樣走出來呢
[00:36:24.000 --> 00:36:26.000]  第十四節和第十五節
[00:36:26.000 --> 00:36:29.000]  就是那個解藥了
[00:36:29.000 --> 00:36:32.000]  我們一起去讀一下吧
[00:36:32.000 --> 00:36:34.000]  馬太福音十九章
[00:36:34.000 --> 00:36:38.000]  十四至十五節
[00:36:38.000 --> 00:36:40.000]  我先拿一張大字聖經
[00:36:40.000 --> 00:36:42.000]  因為真的看不到
[00:36:42.000 --> 00:36:45.000]  我們一起讀吧
[00:36:45.000 --> 00:36:47.000]  十四至十五節
[00:36:47.000 --> 00:36:52.000]  耶穌說 讓小孩子到我這裡來
[00:36:52.000 --> 00:36:54.000]  不要禁止他們
[00:36:54.000 --> 00:36:59.000]  因為在天國的正是這樣的人
[00:36:59.000 --> 00:37:01.000]  耶穌給他們按守
[00:37:01.000 --> 00:37:05.000]  就離開那地方去了
[00:37:05.000 --> 00:37:09.000]  這個場面真的
[00:37:09.000 --> 00:37:12.000]  我認為作為信徒
[00:37:12.000 --> 00:37:19.000]  真的很難不覺得很尷尬
[00:37:19.000 --> 00:37:22.000]  我小時候有一個陳述
[00:37:22.000 --> 00:37:24.000]  這些叫做很魚皮
[00:37:24.000 --> 00:37:26.000]  這叫做很魚皮
[00:37:26.000 --> 00:37:28.000]  魚就是魚
[00:37:28.000 --> 00:37:30.000]  不知道為什麼會皮
[00:37:30.000 --> 00:37:34.000]  或者說臉很無定自容
[00:37:34.000 --> 00:37:36.000]  耶穌在這個時候
[00:37:36.000 --> 00:37:40.000]  馬上對著這些門徒
[00:37:40.000 --> 00:37:43.000]  或者是眾人
[00:37:43.000 --> 00:37:45.000]  來這樣說
[00:37:45.000 --> 00:37:50.000]  他說 讓小孩子到我這裡來
[00:37:50.000 --> 00:37:52.000]  什麼
[00:37:52.000 --> 00:37:54.000]  我們作為門徒
[00:37:54.000 --> 00:37:58.000]  剛剛才罵那些帶小孩子來的人
[00:37:58.000 --> 00:37:59.000]  耶穌你竟然說
[00:37:59.000 --> 00:38:03.000]  讓那些小孩子過來
[00:38:03.000 --> 00:38:08.000]  我以後怎麼出來走啊
[00:38:08.000 --> 00:38:13.000]  我怎麼走啊出來
[00:38:13.000 --> 00:38:15.000]  還有耶穌不單這樣說
[00:38:15.000 --> 00:38:16.000]  叫那些小孩子過來
[00:38:16.000 --> 00:38:21.000]  不要禁止他們
[00:38:21.000 --> 00:38:24.000]  他偏偏叫他們不要來
[00:38:24.000 --> 00:38:25.000]  那些門徒
[00:38:25.000 --> 00:38:27.000]  耶穌就偏偏叫他們過來
[00:38:27.000 --> 00:38:32.000]  不要再阻礙他們
[00:38:32.000 --> 00:38:33.000]  為什麼
[00:38:33.000 --> 00:38:35.000]  耶穌馬上給一個解釋
[00:38:35.000 --> 00:38:39.000]  他說 因為在天國的
[00:38:39.000 --> 00:38:45.000]  正是這樣的人
[00:38:45.000 --> 00:38:47.000]  真的在這刻抖頭
[00:38:47.000 --> 00:38:52.000]  天國裡面的人
[00:38:52.000 --> 00:38:54.000]  不是一個人
[00:38:54.000 --> 00:38:55.000]  是這種人
[00:38:55.000 --> 00:38:58.000]  這種人是什麼人呢
[00:38:58.000 --> 00:39:01.000]  有些不識聖經的信徒
[00:39:01.000 --> 00:39:02.000]  或者是牧者
[00:39:02.000 --> 00:39:03.000]  就在這個時候這樣說
[00:39:03.000 --> 00:39:06.000]  所以我們要在教會
[00:39:06.000 --> 00:39:09.000]  做多些大家喜歡的事
[00:39:09.000 --> 00:39:11.000]  你有要求
[00:39:11.000 --> 00:39:13.000]  那我就要滿足你的要求
[00:39:13.000 --> 00:39:16.000]  那你就不會喜歡教會了
[00:39:16.000 --> 00:39:20.000]  主耶穌就是這樣做
[00:39:20.000 --> 00:39:21.000]  是不是這樣解釋
[00:39:21.000 --> 00:39:23.000]  這段聖經
[00:39:23.000 --> 00:39:24.000]  我在神學院的神學院教授
[00:39:24.000 --> 00:39:28.000]  那個教授已經死了
[00:39:28.000 --> 00:39:32.000]  他曾經向所有華人的子侄
[00:39:32.000 --> 00:39:35.000]  教導成功的牧會方式
[00:39:35.000 --> 00:39:37.000]  就是只要信徒
[00:39:37.000 --> 00:39:41.000]  在教會覺得開心
[00:39:41.000 --> 00:39:44.000]  你的牧會就會很開心
[00:39:44.000 --> 00:39:49.000]  你的侍奉也都會很成功
