
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹 各位街坊朋友 大家好
[00:21:53.800 --> 00:21:54.600]  好了
[00:21:54.600 --> 00:21:56.300]  到了我的盡頭了
[00:21:56.300 --> 00:22:00.100]  上帝的福音就來了
[00:22:00.100 --> 00:22:07.400]  在八七年頭的時候
[00:22:07.400 --> 00:22:09.900]  他也是逼迫我
[00:22:09.900 --> 00:22:13.400]  要替他在一個新的工地來打樁基礎
[00:22:13.400 --> 00:22:14.900]  就在荃灣
[00:22:14.900 --> 00:22:16.300]  我就跟他說
[00:22:16.300 --> 00:22:20.000]  我說我在開展的這個工地
[00:22:20.000 --> 00:22:21.300]  打好了樁
[00:22:21.300 --> 00:22:24.900]  你如果不把那些錢還給我的話
[00:22:24.900 --> 00:22:26.700]  事情就大了
[00:22:26.700 --> 00:22:27.600]  我意思是說
[00:22:27.600 --> 00:22:29.200]  我不再忍你了
[00:22:29.200 --> 00:22:31.800]  我不再忍受你了
[00:22:31.800 --> 00:22:33.700]  是你的時機到了
[00:22:33.700 --> 00:22:36.300]  我心裡面就把他判了死刑
[00:22:36.300 --> 00:22:38.700]  如果他死不悔改的話
[00:22:38.700 --> 00:22:40.900]  就活該
[00:22:40.900 --> 00:22:42.300]  那天
[00:22:42.300 --> 00:22:44.400]  我也是很努力地
[00:22:44.400 --> 00:22:45.600]  想盡辦法
[00:22:45.600 --> 00:22:47.400]  把那個工地來打樁
[00:22:47.400 --> 00:22:49.600]  開始了
[00:22:49.600 --> 00:22:51.600]  那一家工廠大廈
[00:22:51.600 --> 00:22:53.300]  現在還在那邊
[00:22:53.300 --> 00:22:57.400]  就在那邊
[00:22:57.400 --> 00:23:01.400]  當我打好了第一根樁的時候
[00:23:01.400 --> 00:23:03.900]  政府的工程師就來
[00:23:03.900 --> 00:23:06.500]  驗收我的樁基礎
[00:23:06.500 --> 00:23:07.900]  看它的力度怎麼樣
[00:23:07.900 --> 00:23:09.800]  深度夠不夠等等
[00:23:09.800 --> 00:23:11.600]  驗收完了以後
[00:23:11.600 --> 00:23:13.200]  合格了
[00:23:13.200 --> 00:23:14.400]  我很滿意了
[00:23:14.400 --> 00:23:16.800]  我們就去吃飯
[00:23:16.800 --> 00:23:18.300]  去午飯
[00:23:18.300 --> 00:23:20.000]  他就突然間
[00:23:20.000 --> 00:23:22.200]  上我這個小老闆
[00:23:22.200 --> 00:23:25.600]  來講起福音來
[00:23:25.600 --> 00:23:27.300]  他說郭老闆
[00:23:27.300 --> 00:23:28.700]  你知不知道
[00:23:28.700 --> 00:23:30.900]  世上有上帝的
[00:23:30.900 --> 00:23:31.900]  你知不知道
[00:23:31.900 --> 00:23:35.700]  有耶穌基督很愛我們的
[00:23:35.700 --> 00:23:37.300]  我聽起來
[00:23:37.300 --> 00:23:39.000]  這樣奇怪
[00:23:39.000 --> 00:23:40.100]  你是工程師
[00:23:40.100 --> 00:23:41.400]  我也是
[00:23:41.400 --> 00:23:42.900]  但是你是做官的
[00:23:42.900 --> 00:23:47.400]  我是做生意的
[00:23:47.400 --> 00:23:49.700]  好像我的本事比你還大
[00:23:49.700 --> 00:23:52.800]  雖然現在我欠很多債
[00:23:52.800 --> 00:23:54.200]  很多債務
[00:23:54.200 --> 00:23:57.000]  但是你跟我講上帝
[00:23:57.000 --> 00:23:58.700]  說愛
[00:23:58.700 --> 00:24:00.300]  那時候的我
[00:24:00.300 --> 00:24:02.200]  我就傷心
[00:24:02.200 --> 00:24:03.600]  我就認為
[00:24:03.600 --> 00:24:06.400]  世上的好人已經全死了
[00:24:06.400 --> 00:24:08.100]  世上就沒有好人的
[00:24:08.100 --> 00:24:11.300]  全部的朋友也是利用你的
[00:24:11.300 --> 00:24:12.800]  那些分包商
[00:24:12.800 --> 00:24:14.900]  要找生意的時候
[00:24:14.900 --> 00:24:15.800]  見到我就
[00:24:15.800 --> 00:24:17.400]  老闆前老闆後的
[00:24:17.400 --> 00:24:18.300]  多好
[00:24:18.300 --> 00:24:18.700]  好了
[00:24:18.700 --> 00:24:19.600]  生意做好了
[00:24:19.600 --> 00:24:20.800]  錢拿不到
[00:24:20.800 --> 00:24:23.600]  他的話就說僵挖來罵你了
[00:24:23.600 --> 00:24:24.400]  是吧
[00:24:24.400 --> 00:24:25.700]  那些老闆
[00:24:25.700 --> 00:24:27.100]  好像很照顧我的
[00:24:27.100 --> 00:24:28.300]  給你簽合同
[00:24:28.300 --> 00:24:29.900]  好像很愛你的
[00:24:29.900 --> 00:24:30.700]  你做啊做啊
[00:24:30.700 --> 00:24:31.700]  做完成了
[00:24:31.700 --> 00:24:32.800]  他給你的錢
[00:24:32.800 --> 00:24:34.300]  就不足夠
[00:24:34.300 --> 00:24:36.000]  扣起你一點的錢
[00:24:36.000 --> 00:24:37.800]  控制你
[00:24:37.800 --> 00:24:41.200]  這個世上沒有好人的啦
[00:24:41.200 --> 00:24:42.800]  但是那時候
[00:24:42.800 --> 00:24:45.500]  這個話我不好說出口
[00:24:45.500 --> 00:24:47.800]  心裡就這樣盤算
[00:24:47.800 --> 00:24:49.500]  但是看到這個工程師
[00:24:49.500 --> 00:24:51.200]  很禮貌溫柔的
[00:24:51.200 --> 00:24:53.300]  就勸勉我
[00:24:53.300 --> 00:24:56.500]  跟他到公務局去查經
[00:24:56.500 --> 00:24:59.000]  我就好像給他面子一樣的
[00:24:59.000 --> 00:25:01.300]  我就到了他的公務局
[00:25:01.300 --> 00:25:03.200]  每個星期四
[00:25:03.200 --> 00:25:05.000]  中午吃飯的時候
[00:25:05.000 --> 00:25:06.400]  吃著那個便當
[00:25:06.400 --> 00:25:09.500]  就跟他翻真經
[00:25:09.500 --> 00:25:12.500]  你們說的這些查經啊
[00:25:12.500 --> 00:25:13.500]  就這樣
[00:25:13.500 --> 00:25:14.900]  幾個月過去
[00:25:14.900 --> 00:25:17.200]  我就覺得這些人很好
[00:25:17.200 --> 00:25:18.800]  很有愛心
[00:25:18.800 --> 00:25:20.200]  不講利益的
[00:25:20.200 --> 00:25:21.200]  關心我
[00:25:21.200 --> 00:25:22.600]  而且身體裡面真的
[00:25:22.600 --> 00:25:23.800]  有很多道理
[00:25:23.800 --> 00:25:27.100]  是值得我們認同的嘛
[00:25:27.100 --> 00:25:28.000]  有一天
[00:25:28.000 --> 00:25:29.600]  他就鼓勵我說
[00:25:29.600 --> 00:25:30.700]  你覺得怎麼樣啊
[00:25:30.700 --> 00:25:32.400]  信耶穌好不好啊
[00:25:32.400 --> 00:25:34.200]  我就不用思想了
[00:25:34.200 --> 00:25:35.500]  我說好啊
[00:25:35.500 --> 00:25:37.000]  心裡面就想了
[00:25:37.000 --> 00:25:38.700]  信耶穌
[00:25:38.700 --> 00:25:40.700]  不需要我付錢了嘛
[00:25:40.700 --> 00:25:42.500]  就容易辦的
[00:25:42.500 --> 00:25:43.500]  是嗎
[00:25:43.500 --> 00:25:46.100]  禱告就是信耶穌了
[00:25:46.100 --> 00:25:48.900]  我最怕就是別人叫我付錢嘛
[00:25:48.900 --> 00:25:50.900]  我最缺乏的就是錢
[00:25:50.900 --> 00:25:52.500]  其他的沒有了
[00:25:52.500 --> 00:25:53.800]  跟你信耶穌沒關係
[00:25:53.800 --> 00:25:55.200]  好
[00:25:55.200 --> 00:25:56.400]  你待我這樣好
[00:25:56.400 --> 00:25:57.900]  我就為一個禮給你
[00:25:57.900 --> 00:25:59.200]  就信耶穌
[00:25:59.200 --> 00:26:01.700]  就跟他禱告接受耶穌
[00:26:01.700 --> 00:26:03.300]  心裡面就覺得
[00:26:03.300 --> 00:26:06.600]  好像做完了一個功課一樣的
[00:26:06.600 --> 00:26:08.100]  誰知道
[00:26:08.100 --> 00:26:12.000]  跟著他就邀請我到教會來了
[00:26:12.000 --> 00:26:15.200]  他們是一步一步的
[00:26:15.200 --> 00:26:17.500]  後來我才知道哦
[00:26:17.500 --> 00:26:19.600]  他說禮拜天啊
[00:26:19.600 --> 00:26:23.100]  我的上級那個工程師啊
[00:26:23.100 --> 00:26:24.900]  你需要認識的這些人
[00:26:24.900 --> 00:26:26.200]  將來你蓋好房子
[00:26:26.200 --> 00:26:27.700]  他給你簽名的
[00:26:27.700 --> 00:26:28.700]  我說真的
[00:26:28.700 --> 00:26:30.500]  這個人我不認識他
[00:26:30.500 --> 00:26:31.700]  我介紹給你
[00:26:31.700 --> 00:26:35.000]  他在某某教會那邊居位的
[00:26:35.000 --> 00:26:37.300]  他希望禮拜天見到你哦
[00:26:37.300 --> 00:26:38.200]  我說好
[00:26:38.200 --> 00:26:41.700]  我就去應酬應酬他嘛
[00:26:41.700 --> 00:26:43.800]  我就跑到了那個教會
[00:26:43.800 --> 00:26:45.600]  原來那個教會叫做恩輔堂
[00:26:45.600 --> 00:26:47.600]  恩輔堂
[00:26:47.600 --> 00:26:50.500]  那時候恩輔堂只有一百人嘛
[00:26:50.500 --> 00:26:52.400]  比你們多一倍就是了
[00:26:52.400 --> 00:26:54.200]  很小的教會
[00:26:54.200 --> 00:26:56.300]  我就到了那邊
[00:26:56.300 --> 00:26:58.700]  真的看到好像你們一樣的
[00:26:58.700 --> 00:27:01.300]  一群很好的人
[00:27:01.300 --> 00:27:03.200]  他們是認罪的人
[00:27:03.200 --> 00:27:06.400]  在裡面每個人也覺得自己有罪
[00:27:06.400 --> 00:27:08.400]  求上帝的憐憫
[00:27:08.400 --> 00:27:09.700]  跟外邊的不一樣
[00:27:09.700 --> 00:27:11.500]  他們說自己沒有罪
[00:27:11.500 --> 00:27:16.100]  沒有罪的常常給警察拉到去坐牢去了
[00:27:16.100 --> 00:27:19.200]  我們認罪的就在這裡平安
[00:27:19.200 --> 00:27:21.000]  很不一樣
[00:27:21.000 --> 00:27:24.300]  我就享受到那份溫暖
[00:27:24.300 --> 00:27:26.000]  然後
[00:27:26.000 --> 00:27:27.900]  聽到牧師講到
[00:27:27.900 --> 00:27:29.400]  有一個禮拜天
[00:27:29.400 --> 00:27:30.800]  他說
[00:27:30.800 --> 00:27:32.500]  不可殺人
[00:27:32.500 --> 00:27:34.300]  我突然間醒過來
[00:27:34.300 --> 00:27:37.400]  為什麼教會也有講殺人的事情呢
[00:27:37.400 --> 00:27:40.000]  原來世界裡面就有
[00:27:40.000 --> 00:27:40.900]  這句話
[00:27:40.900 --> 00:27:43.100]  不可殺人
[00:27:43.100 --> 00:27:44.300]  我真的
[00:27:44.300 --> 00:27:45.600]  走投無路啊
[00:27:45.600 --> 00:27:48.800]  我要替自己擺平啊
[00:27:48.800 --> 00:27:52.500]  我要交代給那些分包商啊
[00:27:52.500 --> 00:27:54.300]  因為我害得他們很慘嘛
[00:27:54.300 --> 00:27:55.800]  有一個人害我更慘
[00:27:55.800 --> 00:27:57.000]  那我就把他殺掉
[00:27:57.000 --> 00:27:58.400]  不是擺平了嗎
[00:27:58.400 --> 00:27:59.700]  但是牧師
[00:27:59.700 --> 00:28:01.300]  他不知道我的背景
[00:28:01.300 --> 00:28:03.900]  他就依書直說
[00:28:03.900 --> 00:28:04.800]  聖經怎麼說
[00:28:04.800 --> 00:28:06.800]  他就怎麼教導我們
[00:28:06.800 --> 00:28:08.800]  他是一個流氓管子嘛
[00:28:08.800 --> 00:28:09.400]  他說
[00:28:09.400 --> 00:28:11.100]  上帝說不可殺人
[00:28:11.100 --> 00:28:12.400]  沒有條件的
[00:28:12.400 --> 00:28:13.800]  你可以禱告
[00:28:13.800 --> 00:28:15.800]  讓上帝來幫你
[00:28:15.800 --> 00:28:17.100]  申冤在我
[00:28:17.100 --> 00:28:18.300]  我必報應
[00:28:18.300 --> 00:28:19.700]  羅馬書說的
[00:28:19.700 --> 00:28:21.300]  你看多好
[00:28:21.300 --> 00:28:22.700]  親愛的弟兄
[00:28:22.700 --> 00:28:24.900]  不要自己申冤
[00:28:24.900 --> 00:28:27.700]  寧可讓步
[00:28:27.700 --> 00:28:30.100]  聽平主路
[00:28:30.100 --> 00:28:32.400]  因為經上基著
[00:28:32.400 --> 00:28:33.900]  主說
[00:28:33.900 --> 00:28:35.300]  申冤在我
[00:28:35.300 --> 00:28:36.900]  我必報應
[00:28:36.900 --> 00:28:37.300]  哇
[00:28:37.300 --> 00:28:40.100]  上帝會替我們擺平
[00:28:40.100 --> 00:28:43.500]  那我就把這個冤啊
[00:28:43.500 --> 00:28:45.000]  告訴了上帝
[00:28:45.000 --> 00:28:46.800]  不就好了嗎
[00:28:46.800 --> 00:28:49.300]  有這位神來幫我多好
[00:28:49.300 --> 00:28:51.900]  我就做了人生第一個禱告
[00:28:51.900 --> 00:28:53.300]  我說神啊
[00:28:53.300 --> 00:28:56.800]  希望你替我把那一千萬收回來
[00:28:56.800 --> 00:29:00.300]  我就搬到郊外來睡覺
[00:29:00.300 --> 00:29:01.700]  親近你了
[00:29:01.700 --> 00:29:03.600]  我很聽話的人嘛
[00:29:03.600 --> 00:29:04.800]  這麼
[00:29:04.800 --> 00:29:06.400]  禱告完畢
[00:29:06.400 --> 00:29:08.300]  心裡面那塊石頭啊
[00:29:08.300 --> 00:29:10.300]  就放下來了
[00:29:10.300 --> 00:29:13.200]  這壓著我兩年三年多了
[00:29:13.200 --> 00:29:14.900]  突然間那塊石頭啊
[00:29:14.900 --> 00:29:16.500]  放下來
[00:29:16.500 --> 00:29:18.000]  我就看看
[00:29:18.000 --> 00:29:19.800]  讓時間來證明
[00:29:19.800 --> 00:29:21.600]  上帝怎麼能來幫我
[00:29:21.600 --> 00:29:23.200]  而且看看這個老闆
[00:29:23.200 --> 00:29:25.600]  如果繼續這樣的
[00:29:25.600 --> 00:29:27.500]  這樣來控制我的話
[00:29:27.500 --> 00:29:30.300]  看他的收藏怎麼樣
[00:29:30.300 --> 00:29:31.700]  我就
[00:29:31.700 --> 00:29:33.000]  繼續做
[00:29:33.000 --> 00:29:34.600]  我的工程
[00:29:34.600 --> 00:29:35.800]  也繼續
[00:29:35.800 --> 00:29:37.700]  那一千萬還沒有拿到
[00:29:37.700 --> 00:29:39.500]  但是我知道有一天
[00:29:39.500 --> 00:29:45.600]  上帝會替我申冤啊
[00:29:45.600 --> 00:29:47.800]  我就好像看戲一樣了
[00:29:47.800 --> 00:29:50.000]  看你能夠走得多遠
[00:29:50.000 --> 00:29:52.200]  我就陪著你
[00:29:52.200 --> 00:29:54.700]  只要我有飯吃就可以了
[00:29:54.700 --> 00:29:56.400]  有一天上帝
[00:29:56.400 --> 00:30:00.000]  會看顧我的
[00:30:00.000 --> 00:30:03.200]  上帝的憐憫
[00:30:03.200 --> 00:30:08.600]  上帝的憐憫
[00:30:08.600 --> 00:30:11.100]  兩年過去
[00:30:11.100 --> 00:30:13.700]  沒有什麼神蹟奇事
[00:30:13.700 --> 00:30:17.300]  我還是拿不到那一千萬
[00:30:17.300 --> 00:30:19.100]  但是我心裡面的平安
[00:30:19.100 --> 00:30:20.500]  我有
[00:30:20.500 --> 00:30:21.800]  我繼續的
[00:30:21.800 --> 00:30:23.800]  好像做他的奴隸一樣
[00:30:23.800 --> 00:30:27.800]  跟他做很便宜的工程
[00:30:27.800 --> 00:30:29.100]  雖然工程不小
[00:30:29.100 --> 00:30:30.400]  很大型的工程
[00:30:30.400 --> 00:30:31.900]  但是我賺不到錢
[00:30:31.900 --> 00:30:33.600]  他也不讓你餓死
[00:30:33.600 --> 00:30:36.000]  總得是你替我打工一樣的
[00:30:36.000 --> 00:30:38.900]  聽聽娃娃乖乖的在那邊就好了
[00:30:38.900 --> 00:30:41.100]  他已經通緝了我
[00:30:41.100 --> 00:30:43.100]  但是
[00:30:43.100 --> 00:30:45.000]  但是到了90年
[00:30:45.000 --> 00:30:50.600]  這個老闆突然間
[00:30:50.600 --> 00:30:53.900]  給人家綁架去了
[00:30:53.900 --> 00:30:57.600]  我再見不到他了
[00:30:57.600 --> 00:30:59.500]  他的妻子在找他
[00:30:59.500 --> 00:31:04.200]  也找不到他了
[00:31:04.200 --> 00:31:06.500]  我去找他
[00:31:06.500 --> 00:31:08.700]  把這些錢追回來
[00:31:08.700 --> 00:31:10.500]  他太太說
[00:31:10.500 --> 00:31:13.900]  我也在找我的丈夫
[00:31:13.900 --> 00:31:15.300]  你找到他的話
[00:31:15.300 --> 00:31:17.700]  他一定給錢你的
[00:31:17.700 --> 00:31:19.600]  他在推啊
[00:31:19.600 --> 00:31:21.000]  你不滿意
[00:31:21.000 --> 00:31:28.400]  你就打官司找我吧
[00:31:28.400 --> 00:31:32.300]  我還沒有收到那一千萬
[00:31:32.300 --> 00:31:33.800]  真的
[00:31:33.800 --> 00:31:36.200]  但是沒了吧
[00:31:36.200 --> 00:31:38.500]  那怎麼樣
[00:31:38.500 --> 00:31:39.900]  人的盡頭
[00:31:39.900 --> 00:31:42.000]  上帝的開始
[00:31:42.000 --> 00:31:43.500]  人的盡頭
[00:31:43.500 --> 00:31:46.500]  上帝的開始
[00:31:46.500 --> 00:31:48.600]  沒有人再逼迫我
[00:31:48.600 --> 00:31:53.100]  做這些不公平的合約了
[00:31:53.100 --> 00:31:56.700]  我以為公司要倒閉了
[00:31:56.700 --> 00:32:00.100]  就在那兩個月裡面
[00:32:00.100 --> 00:32:03.500]  不長的時間
[00:32:03.500 --> 00:32:05.000]  有個老闆
[00:32:05.000 --> 00:32:06.600]  從日本來的
[00:32:06.600 --> 00:32:09.800]  他要在香港投資房地產
[00:32:09.800 --> 00:32:12.100]  他買了一塊地皮
[00:32:12.100 --> 00:32:15.200]  19.5個億
[00:32:15.200 --> 00:32:17.400]  在半山區那邊
[00:32:17.400 --> 00:32:20.300]  地力更得勁
[00:32:20.300 --> 00:32:21.900]  地力更得勁
[00:32:21.900 --> 00:32:23.200]  他要蓋一棟樓房
[00:32:23.200 --> 00:32:25.600]  66層的樓房
[00:32:25.600 --> 00:32:29.300]  他就找人家設計裝基礎
[00:32:29.300 --> 00:32:32.600]  當然我在香港做了這麼多的歷史
[00:32:32.600 --> 00:32:35.000]  他們知道我是能幹的
[00:32:35.000 --> 00:32:40.400]  我也是在他的投標的名列裡面
[00:32:40.400 --> 00:32:41.700]  我就沒了吧
[00:32:41.700 --> 00:32:43.100]  什麼也沒有做了
[00:32:43.100 --> 00:32:46.600]  就很努力的把這個設計做好
[00:32:46.600 --> 00:32:51.000]  就看看有沒有一線的希望
[00:32:51.000 --> 00:32:52.500]  感謝主
[00:32:52.500 --> 00:32:56.400]  我能夠把這個標拿下來
[00:32:56.400 --> 00:33:00.200]  我把那個項目做好
[00:33:00.200 --> 00:33:02.400]  根據合同
[00:33:02.400 --> 00:33:05.900]  根據合同
[00:33:05.900 --> 00:33:09.800]  260天的完工期
[00:33:09.800 --> 00:33:12.100]  我提早了一個多月
[00:33:12.100 --> 00:33:13.100]  根據合同
[00:33:13.100 --> 00:33:17.700]  我拿了400多萬的獎金
[00:33:17.700 --> 00:33:20.400]  上帝的恩典
[00:33:20.400 --> 00:33:21.800]  那一年
[00:33:21.800 --> 00:33:23.900]  天文台說
[00:33:23.900 --> 00:33:27.300]  是從來最少下雨的一年
[00:33:27.300 --> 00:33:30.200]  我就得到了這個幫助
[00:33:30.200 --> 00:33:34.600]  我就把所有的債務也完成了
[00:33:34.600 --> 00:33:37.100]  做好了那個項目以後
[00:33:37.100 --> 00:33:40.300]  到了1993年吧
[00:33:40.300 --> 00:33:43.200]  也跟那個新鴻基
[00:33:43.200 --> 00:33:46.100]  他們買到了一塊也是很大的地皮
[00:33:46.100 --> 00:33:48.100]  也是香港的歷史
[00:33:48.100 --> 00:33:51.700]  那時候他要蓋那個中環港牆
[00:33:51.700 --> 00:33:53.300]  中環港牆
[00:33:53.300 --> 00:33:55.900]  78層的樓房
[00:33:55.900 --> 00:33:58.000]  他也把我找來了
[00:33:58.000 --> 00:34:02.100]  設計也做好了
[00:34:02.100 --> 00:34:05.400]  但是那邊剛好120天完工
[00:34:05.400 --> 00:34:06.900]  是沒有獎金的
[00:34:06.900 --> 00:34:08.400]  只有罰款
[00:34:08.400 --> 00:34:11.800]  因為上帝知道你不需要獎金了吧
[00:34:11.800 --> 00:34:13.700]  上帝很聰明
[00:34:13.700 --> 00:34:14.600]  給你太多了
[00:34:14.600 --> 00:34:15.500]  你驕傲
[00:34:15.500 --> 00:34:17.100]  給你夠用就好了
[00:34:17.100 --> 00:34:18.600]  月光族是很幸福的
[00:34:18.600 --> 00:34:21.800]  知道嗎
[00:34:21.800 --> 00:34:24.200]  就把這兩個項目做好
[00:34:24.200 --> 00:34:25.700]  上帝的恩典
[00:34:25.700 --> 00:34:29.100]  然後我們就做其他的
[00:34:29.100 --> 00:34:31.900]  很容易賺錢的項目了
[00:34:31.900 --> 00:34:33.700]  就是買那些舊樓房
[00:34:33.700 --> 00:34:34.900]  把它撤掉
[00:34:34.900 --> 00:34:37.400]  拆掉以後
[00:34:37.400 --> 00:34:41.000]  就蓋樓房賣給別人
[00:34:41.000 --> 00:34:42.200]  真的
[00:34:42.200 --> 00:34:44.000]  在祖的保守裡面
[00:34:44.000 --> 00:34:47.600]  非常的平安
[00:34:47.600 --> 00:34:49.200]  但是
[00:34:49.200 --> 00:34:50.900]  我新竹的日子
[00:34:50.900 --> 00:34:52.700]  剛新竹的時候
[00:34:52.700 --> 00:34:55.600]  我的生命也不是長得很好
[00:34:55.600 --> 00:34:58.600]  雖然知道上帝是可以幫助我
[00:34:58.600 --> 00:35:00.900]  但是剛新竹嘛
[00:35:00.900 --> 00:35:02.200]  幾個月
[00:35:02.200 --> 00:35:06.700]  心裡面還是有一些不穩妥的
[00:35:06.700 --> 00:35:09.000]  因為那個債務還在嘛
[00:35:09.000 --> 00:35:12.800]  我對自己的前路也是很迷惘的
[00:35:12.800 --> 00:35:15.600]  雖然我知道不可以殺那個老闆
[00:35:15.600 --> 00:35:18.900]  但是我自己對前路也是
[00:35:18.900 --> 00:35:22.600]  沒有什麼盼望的
[00:35:22.600 --> 00:35:23.900]  我跟太太
[00:35:23.900 --> 00:35:26.700]  她是跟我白手親家的
[00:35:26.700 --> 00:35:29.700]  是我第一個
[00:35:29.700 --> 00:35:32.100]  來幫我做秘書的
[00:35:32.100 --> 00:35:33.000]  很好
[00:35:33.000 --> 00:35:34.800]  但是不是說
[00:35:34.800 --> 00:35:36.700]  賺過幾百萬的人
[00:35:36.700 --> 00:35:38.100]  到了七年後
[00:35:38.100 --> 00:35:42.200]  我就虧了幾百萬
[00:35:42.200 --> 00:35:44.600]  很多人來每天追我的錢
[00:35:44.600 --> 00:35:47.300]  我太太聽了電話也很煩惱
[00:35:47.300 --> 00:35:50.500]  常常她把這個壓力也轉介給我
[00:35:50.500 --> 00:35:51.500]  告訴我
[00:35:51.500 --> 00:35:53.600]  某某來常常追你的債務
[00:35:53.600 --> 00:35:54.700]  你怎麼樣怎麼樣
[00:35:54.700 --> 00:35:57.800]  為什麼還沒有拿到錢回家
[00:35:57.800 --> 00:36:00.600]  就叫我要拼命去收錢
[00:36:00.600 --> 00:36:02.200]  但是拼命也沒用的
[00:36:02.200 --> 00:36:04.100]  他們不給就是不給
[00:36:04.100 --> 00:36:05.800]  這是他們的計畫嘛
[00:36:05.800 --> 00:36:10.100]  他不會對你仁慈的
[00:36:10.100 --> 00:36:11.900]  所以我回家
[00:36:11.900 --> 00:36:13.500]  兩手空空的常常
[00:36:13.500 --> 00:36:14.900]  在太太面前
[00:36:14.900 --> 00:36:16.300]  不再歪風了
[00:36:16.300 --> 00:36:17.600]  站不起來了
[00:36:17.600 --> 00:36:18.600]  那時候的我
[00:36:18.600 --> 00:36:22.700]  我覺得男人沒有了兩條腿
[00:36:22.700 --> 00:36:24.000]  一條是明
[00:36:24.000 --> 00:36:25.400]  一條是力
[00:36:25.400 --> 00:36:27.300]  兩條腿也沒有力氣的時候
[00:36:27.300 --> 00:36:28.800]  就站不起來了
[00:36:28.800 --> 00:36:30.800]  所以我不願意回家
[00:36:30.800 --> 00:36:34.600]  免得在我的女人面前沒有面子
[00:36:34.600 --> 00:36:36.200]  常常躲在公司
[00:36:36.200 --> 00:36:38.900]  等她睡了覺
[00:36:38.900 --> 00:36:40.100]  孩子們睡覺了
[00:36:40.100 --> 00:36:42.900]  我才回家
[00:36:42.900 --> 00:36:44.500]  躲開太太了
[00:36:44.500 --> 00:36:47.800]  白天就躲開追我債務的人了
[00:36:47.800 --> 00:36:49.500]  很慘
[00:36:49.500 --> 00:36:51.500]  就在這樣的結婚
[00:36:51.500 --> 00:36:53.900]  也剛好七年吧
[00:36:53.900 --> 00:36:54.900]  八零年結婚
[00:36:54.900 --> 00:36:56.200]  一九八七年
[00:36:56.200 --> 00:36:59.700]  在我心裡面最空虛的時候
[00:36:59.700 --> 00:37:02.400]  從前二十歲的時候
[00:37:02.400 --> 00:37:04.400]  認識的一個女朋友
[00:37:04.400 --> 00:37:06.500]  她就來了香港
[00:37:06.500 --> 00:37:08.500]  她來找我
[00:37:08.500 --> 00:37:11.600]  她說知道我做建築也很辛苦
[00:37:11.600 --> 00:37:13.900]  她希望跟我來往
[00:37:13.900 --> 00:37:15.300]  她說知道我結婚
[00:37:15.300 --> 00:37:16.700]  她沒有結婚
[00:37:16.700 --> 00:37:18.700]  她說希望
[00:37:18.700 --> 00:37:23.000]  常常有機會煲一點湯水給我喝
[00:37:23.000 --> 00:37:24.900]  很溫暖地說話
[00:37:24.900 --> 00:37:26.800]  我就以為
[00:37:26.800 --> 00:37:29.200]  在太太面前
[00:37:29.200 --> 00:37:31.100]  自己抬不起頭
[00:37:31.100 --> 00:37:36.400]  在這個從前跟她來往過的女朋友
[00:37:36.400 --> 00:37:38.500]  她既然願意跟隨我
[00:37:38.500 --> 00:37:40.700]  我不如也跟她來往
[00:37:40.700 --> 00:37:43.000]  在那邊拿點安慰
[00:37:43.000 --> 00:37:46.400]  在那邊我可以吹牛啊
[00:37:46.400 --> 00:37:47.600]  跟她說
[00:37:47.600 --> 00:37:49.800]  我在香港很多工程
[00:37:49.800 --> 00:37:51.100]  很歪風
[00:37:51.100 --> 00:37:52.300]  不要告訴她
[00:37:52.300 --> 00:37:55.400]  我有幾百萬的債務就行了吧
[00:37:55.400 --> 00:37:59.400]  這是男人的虛偽
[00:37:59.400 --> 00:38:01.800]  我就跟她來往
[00:38:01.800 --> 00:38:03.500]  後來幾個月以後
[00:38:03.500 --> 00:38:05.200]  讓太太知道了
[00:38:05.200 --> 00:38:08.300]  她要跟我離婚
[00:38:08.300 --> 00:38:13.300]  要找律師樓來辦手續
[00:38:13.300 --> 00:38:15.200]  那時候的我
[00:38:15.200 --> 00:38:19.100]  新的酒生命還沒有成長
[00:38:19.100 --> 00:38:21.000]  我一怒自殺
[00:38:21.000 --> 00:38:23.100]  我說如果你要求離婚
[00:38:23.100 --> 00:38:24.600]  就離吧
[00:38:24.600 --> 00:38:25.800]  是你要求的
[00:38:25.800 --> 00:38:29.500]  我就成全了
[00:38:29.500 --> 00:38:32.500]  那時候新的酒幾個月
[00:38:32.500 --> 00:38:34.800]  就躲開教會了
[00:38:34.800 --> 00:38:36.200]  不到教會來
[00:38:36.200 --> 00:38:38.500]  免得關係很緊密
[00:38:38.500 --> 00:38:39.800]  大家分享
[00:38:39.800 --> 00:38:43.800]  沒有什麼好分享
[00:38:43.800 --> 00:38:46.900]  我說行為不好
[00:38:46.900 --> 00:38:49.000]  無可奉告嘛
[00:38:49.000 --> 00:38:50.500]  所以就不來教會
[00:38:50.500 --> 00:38:52.200]  免得說
[00:38:52.200 --> 00:38:54.700]  說大話是嗎
[00:38:54.700 --> 00:38:56.100]  感謝主
[00:38:56.100 --> 00:38:59.200]  教會我們需要有同伴的
[00:38:59.200 --> 00:39:02.100]  需要有親密的弟兄
[00:39:02.100 --> 00:39:04.400]  他們見到我幾個月沒有來
[00:39:04.400 --> 00:39:06.400]  常常打call機給我
