
[00:00:00.000 --> 00:00:02.760]  當然我們不單只是在讀《聖經》
[00:21:17.160 --> 00:21:21.080]  使你可以在那流奶與蜜自地得福
[00:21:21.080 --> 00:21:21.640]  你看到嗎
[00:21:21.640 --> 00:21:25.080]  所有的這個背景都是那個跟地有關係
[00:21:25.080 --> 00:21:26.760]  人數極其增多
[00:21:26.760 --> 00:21:30.960]  真如耶和華你列祖的上帝所應許給你
[00:21:30.960 --> 00:21:34.440]  還是帶我們回去亞布拉罕的應許那邊
[00:21:34.440 --> 00:21:37.680]  但是都跟那個地有關係
[00:21:37.680 --> 00:21:39.480]  以色列你要聽
[00:21:39.480 --> 00:21:42.080]  耶和華我們的上帝是獨一的主
[00:21:42.080 --> 00:21:47.880]  你要精心盡信盡力愛耶和華你的上帝
[00:21:47.880 --> 00:21:49.040]  爲什麼要守律法
[00:21:49.040 --> 00:21:51.920]  因爲律法是上帝的律法
[00:21:51.920 --> 00:21:54.960]  所以遵守律法就是愛上帝
[00:21:54.960 --> 00:21:58.400]  不是教你硬硬的冷冷的去守律法
[00:21:58.400 --> 00:22:00.960]  而是要你懷着一個
[00:22:00.960 --> 00:22:04.960]  盡心盡信愛上帝的心情來守律法
[00:22:04.960 --> 00:22:07.760]  纔是真正的守律法
[00:22:07.760 --> 00:22:09.920]  我今日吩咐你的這些話
[00:22:09.920 --> 00:22:11.560]  你們都要記在心上
[00:22:11.560 --> 00:22:14.360]  也要殷勤教導你的兒女
[00:22:14.360 --> 00:22:16.640]  無論你坐在家裏
[00:22:16.640 --> 00:22:20.880]  走在路上躺下起來都要嚴重
[00:22:20.880 --> 00:22:24.480]  所有的我們說的基督教養育
[00:22:24.480 --> 00:22:27.280]  我們教導孩子的最中心的思想
[00:22:27.280 --> 00:22:29.080]  可能都已經在這裏
[00:22:29.080 --> 00:22:31.280]  他不是要我們養大他們
[00:22:31.280 --> 00:22:33.600]  讓他們出人頭地榮耀上帝
[00:22:33.600 --> 00:22:35.640]  這些是我們自己想的
[00:22:35.640 --> 00:22:37.640]  上帝要榮耀他自己
[00:22:37.640 --> 00:22:41.040]  最好的方式是要我們把他的話語
[00:22:41.040 --> 00:22:42.640]  他的典章律例
[00:22:42.640 --> 00:22:44.120]  我要再提醒
[00:22:44.120 --> 00:22:46.560]  不是叫你做律法主義
[00:22:46.560 --> 00:22:48.040]  而是這些律法
[00:22:48.040 --> 00:22:49.760]  這些典章誡命
[00:22:49.760 --> 00:22:52.040]  都是耶和華的典章誡命
[00:22:52.040 --> 00:22:55.840]  我們是教導我們孩子上帝
[00:22:55.840 --> 00:22:57.320]  認識上帝
[00:22:57.320 --> 00:22:58.560]  愛上帝
[00:22:58.560 --> 00:23:02.600]  愛上帝的人也會遵守他的話語
[00:23:02.600 --> 00:23:03.480]  他的律法
[00:23:03.480 --> 00:23:06.080]  他的教導等等
[00:23:06.080 --> 00:23:09.320]  要系在手上做記號
[00:23:09.320 --> 00:23:12.000]  戴在耳上做驚嚇
[00:23:12.000 --> 00:23:16.640]  又要寫在你房屋的門框上
[00:23:16.640 --> 00:23:18.840]  和你的城門上
[00:23:18.840 --> 00:23:21.200]  不是單單是
[00:23:21.200 --> 00:23:23.920]  只是做了一個記號掛在頭上
[00:23:23.920 --> 00:23:26.120]  我不知道你知道有一些
[00:23:26.120 --> 00:23:26.920]  這些猶太人
[00:23:26.920 --> 00:23:30.200]  他真的會綁着一個東西在自己額頭上面
[00:23:30.200 --> 00:23:32.960]  但是不代表這個話語在他心裏面
[00:23:32.960 --> 00:23:36.040]  重要的這些事不是外在的形式
[00:23:36.040 --> 00:23:39.280]  而是這個話語沒有經常每天
[00:23:39.280 --> 00:23:40.880]  在我們的心裏面思想
[00:23:40.880 --> 00:23:42.400]  所以爲什麼
[00:23:42.400 --> 00:23:45.280]  我們做牧師一定要教你去讀聖經
[00:23:45.280 --> 00:23:47.840]  因爲你要把上帝的話語
[00:23:47.840 --> 00:23:52.520]  每天的真的放在你的心上
[00:23:52.520 --> 00:23:54.800]  好時間關係我們不能講太多
[00:23:54.800 --> 00:23:58.520]  但是從舊約到新約的時候
[00:23:58.520 --> 00:24:01.160]  我們看見了耶穌基督的教導
[00:24:01.160 --> 00:24:06.160]  也經常很專注的把我們帶到
[00:24:06.160 --> 00:24:09.560]  Shamal Israel最大的街民市場
[00:24:09.560 --> 00:24:12.120]  前一兩個月吧
[00:24:12.120 --> 00:24:15.560]  可能我有在講過這個馬克福音第四章
[00:24:15.560 --> 00:24:17.880]  在耶穌用天國的比喻的當中
[00:24:17.880 --> 00:24:19.800]  你記得有沙種的比喻
[00:24:19.800 --> 00:24:22.400]  沙種那時候有四個不同的種子
[00:24:22.400 --> 00:24:23.880]  不是地
[00:24:23.880 --> 00:24:26.840]  然後只有最後那塊地是好的地
[00:24:26.840 --> 00:24:28.800]  結果結了三十倍
[00:24:28.800 --> 00:24:29.880]  六十倍
[00:24:29.880 --> 00:24:31.840]  一百倍的果子
[00:24:31.840 --> 00:24:35.040]  那個地的就好像一個人聽得到
[00:24:35.040 --> 00:24:37.360]  他把它怎麼藏在心裏面
[00:24:37.360 --> 00:24:40.000]  然後聽而又聽
[00:24:40.000 --> 00:24:43.480]  然後成爲果實實行出來
[00:24:43.480 --> 00:24:44.640]  這個就是第四
[00:24:44.640 --> 00:24:46.880]  我們說領受真道
[00:24:46.880 --> 00:24:48.200]  深愛主
[00:24:48.200 --> 00:24:49.320]  但是還有一二三
[00:24:49.320 --> 00:24:51.480]  一二三其實都是反面教材
[00:24:51.480 --> 00:24:52.680]  都告訴你
[00:24:52.680 --> 00:24:54.560]  這個有一個果子來了
[00:24:54.560 --> 00:24:57.960]  然後這個鳥把它擔起來
[00:24:57.960 --> 00:24:59.040]  那就沒了
[00:24:59.040 --> 00:24:59.840]  這個是反面
[00:24:59.840 --> 00:25:02.200]  你可以把它反過來
[00:25:02.200 --> 00:25:04.600]  這個鳥可以把這個種子拿走
[00:25:04.600 --> 00:25:08.520]  是因爲聽的人沒有好好抓緊上帝的話語
[00:25:08.520 --> 00:25:10.040]  所以你把它反過來
[00:25:10.040 --> 00:25:11.840]  那我們應用是什麼呢
[00:25:11.840 --> 00:25:15.000]  我們是緊握真道不放手
[00:25:15.000 --> 00:25:16.600]  然後第二個果子
[00:25:16.600 --> 00:25:19.240]  他是因爲一些逼迫
[00:25:19.240 --> 00:25:21.720]  然後又沒辦法結果子
[00:25:21.720 --> 00:25:22.440]  又死了
[00:25:22.440 --> 00:25:23.560]  哭看了
[00:25:23.560 --> 00:25:25.680]  那你把它反過來
[00:25:25.680 --> 00:25:31.320]  真正的認識上帝是忍受患難心之間
[00:25:31.320 --> 00:25:32.160]  第三
[00:25:32.160 --> 00:25:35.040]  他儘管沒有因爲逼迫
[00:25:35.040 --> 00:25:36.880]  或者是沒有逼迫的緣故
[00:25:36.880 --> 00:25:38.880]  但是他爲錢財的緣故
[00:25:38.880 --> 00:25:40.120]  今生的憂慮
[00:25:40.120 --> 00:25:41.720]  沒辦法結出果子
[00:25:41.720 --> 00:25:43.600]  什麼是一個真的信徒
[00:25:43.600 --> 00:25:45.720]  什麼樣是一個真的信心
[00:25:45.720 --> 00:25:48.160]  捨棄錢財求天國
[00:25:48.160 --> 00:25:52.240]  所以在耶穌的撒種的比喻裏面
[00:25:52.240 --> 00:25:58.160]  這四點就顯出什麼叫做心裏面做割離
[00:25:58.160 --> 00:26:00.360]  因爲在聖經裏面一直講
[00:26:00.360 --> 00:26:02.360]  心裏面做割離
[00:26:02.360 --> 00:26:06.320]  怎麼樣的心是受過上帝的割離
[00:26:06.320 --> 00:26:10.840]  怎麼樣的心是真的與這個世界分隔
[00:26:10.840 --> 00:26:12.200]  變成爲上帝
[00:26:12.200 --> 00:26:13.360]  是這四點
[00:26:13.360 --> 00:26:15.600]  緊握真道不放手
[00:26:15.600 --> 00:26:18.000]  忍受患難心之間
[00:26:18.000 --> 00:26:20.960]  捨棄錢財求天國
[00:26:20.960 --> 00:26:23.880]  領受真道深愛主
[00:26:23.880 --> 00:26:26.240]  這是我們自己引知嗎
[00:26:26.240 --> 00:26:27.440]  我希望是的
[00:26:27.440 --> 00:26:31.520]  因爲這樣的一個生命
[00:26:31.520 --> 00:26:35.480]  纔是一個受過真正心裏面割離的生命
[00:26:35.480 --> 00:26:38.640]  到頭來上帝的話語呼召我們
[00:26:38.640 --> 00:26:40.160]  離開這個世界
[00:26:40.160 --> 00:26:42.320]  努力地奔跑天路
[00:26:42.320 --> 00:26:44.800]  願大家在讀聖經的時候
[00:26:44.800 --> 00:26:48.160]  都也是在奔跑天路
[00:26:48.160 --> 00:26:55.080]  以致這個圖畫成爲我們生命紀最終的應許的成就
[00:26:55.080 --> 00:26:55.880]  大家努力
