
[00:00:00.000 --> 00:00:01.720]  時間又過了一年
[00:15:10.560 --> 00:15:11.600]  去哪裏吃呢
[00:15:11.600 --> 00:15:12.680]  打電話去餐廳
[00:15:12.680 --> 00:15:13.680]  你可不可以煮呀
[00:15:13.680 --> 00:15:15.280]  你知道香港很流行
[00:15:15.280 --> 00:15:16.560]  香港買一隻新鮮的東西
[00:15:16.560 --> 00:15:18.560]  去煮
[00:15:18.560 --> 00:15:20.120]  沒有人肯煮
[00:15:20.120 --> 00:15:21.400]  沒有一間餐廳肯煮
[00:15:21.400 --> 00:15:22.560]  但是中國餐廳
[00:15:22.560 --> 00:15:24.080]  他都不肯煮
[00:15:24.080 --> 00:15:24.720]  糟糕了
[00:15:24.720 --> 00:15:26.360]  看著新鮮龍蝦
[00:15:26.360 --> 00:15:28.200]  怎麼辦
[00:15:28.200 --> 00:15:29.200]  幸好
[00:15:29.200 --> 00:15:30.960]  那七十多歲那對夫婦
[00:15:30.960 --> 00:15:33.200]  她是龍蝦大王
[00:15:33.200 --> 00:15:35.680]  她曾經做過幾十年龍蝦生意
[00:15:35.680 --> 00:15:37.040]  她對龍蝦
[00:15:37.040 --> 00:15:40.280]  簡直完全知道怎樣煮
[00:15:40.280 --> 00:15:42.080]  於是我們立刻去超市
[00:15:42.080 --> 00:15:43.200]  買什麼呢
[00:15:43.200 --> 00:15:46.000]  買砧板
[00:15:46.000 --> 00:15:47.560]  買剪刀
[00:15:47.560 --> 00:15:48.920]  買刀
[00:15:48.920 --> 00:15:50.080]  買芥末
[00:15:50.080 --> 00:15:50.920]  你知道吃什麼
[00:15:50.920 --> 00:15:53.240]  買豉油
[00:15:53.240 --> 00:15:55.240]  你去旅行
[00:15:55.240 --> 00:15:56.920]  就去買砧板
[00:15:56.920 --> 00:15:57.920]  就去買刀
[00:15:57.920 --> 00:15:59.400]  就去酒店那邊
[00:15:59.400 --> 00:16:01.280]  就去酒店那邊
[00:16:01.280 --> 00:16:02.560]  這個龍蝦大王
[00:16:02.560 --> 00:16:06.120]  自己煮生魚片
[00:16:06.120 --> 00:16:08.360]  2.6公斤的龍蝦生魚片
[00:16:08.360 --> 00:16:11.960]  這麼大的肉
[00:16:11.960 --> 00:16:14.280]  那天晚上
[00:16:14.280 --> 00:16:17.080]  有一瓶白酒
[00:16:17.080 --> 00:16:18.440]  吃生魚片
[00:16:18.440 --> 00:16:20.400]  龍蝦還有很多肉
[00:16:20.400 --> 00:16:21.560]  怎麼辦
[00:16:21.560 --> 00:16:24.680]  於是把它剪到最小
[00:16:24.680 --> 00:16:25.960]  你知道酒店那邊
[00:16:25.960 --> 00:16:31.800]  一定有一隻煮水的壺
[00:16:31.800 --> 00:16:33.200]  於是放進去
[00:16:33.200 --> 00:16:35.160]  全部都是沙
[00:16:35.160 --> 00:16:36.840]  你會這樣
[00:16:36.840 --> 00:16:39.600]  六個人吃了七磅多的龍蝦
[00:16:39.600 --> 00:16:40.760]  吃了兩個多小時
[00:16:40.760 --> 00:16:41.840]  因為全部都要剪爛
[00:16:41.840 --> 00:16:43.160]  然後泡進去
[00:16:43.160 --> 00:16:44.520]  泡完之後
[00:16:44.520 --> 00:16:46.440]  你猜那壺湯好不好喝
[00:16:46.440 --> 00:16:48.680]  嘩
[00:16:48.680 --> 00:16:50.200]  我們可以人生很有趣
[00:16:50.200 --> 00:16:51.680]  看著這隻龍蝦
[00:16:51.680 --> 00:16:52.520]  到處都不煮
[00:16:52.520 --> 00:16:53.440]  搞錯
[00:16:53.440 --> 00:16:55.000]  香港真的方便
[00:16:55.000 --> 00:16:56.200]  Tasmania離譜
[00:16:56.200 --> 00:16:57.680]  有錢都不賺
[00:16:57.680 --> 00:17:00.240]  我一定會這樣說
[00:17:00.240 --> 00:17:01.760]  你可以看著這隻龍蝦
[00:17:01.760 --> 00:17:03.640]  怎麼辦
[00:17:03.640 --> 00:17:04.240]  拍完照
[00:17:04.240 --> 00:17:06.920]  第二天死了也沒得吃
[00:17:06.920 --> 00:17:09.000]  你可以埋怨一整晚
[00:17:09.000 --> 00:17:11.840]  但因為我們能夠去享受
[00:17:11.840 --> 00:17:12.920]  去想
[00:17:12.920 --> 00:17:14.160]  我們不埋怨
[00:17:14.160 --> 00:17:16.240]  於是就很開心地
[00:17:16.240 --> 00:17:17.560]  兩個半小時
[00:17:17.560 --> 00:17:19.000]  吃了七磅多的龍蝦
[00:17:19.000 --> 00:17:22.400]  我們六個人全部都爆了
[00:17:22.400 --> 00:17:23.720]  但人生就是這樣
[00:17:23.720 --> 00:17:25.320]  你看著年宵那天
[00:17:25.320 --> 00:17:26.120]  我們感謝主
[00:17:26.120 --> 00:17:26.960]  天氣很好
[00:17:26.960 --> 00:17:27.680]  有時候我都會這樣
[00:17:27.680 --> 00:17:28.960]  如果那天都下雨
[00:17:28.960 --> 00:17:29.840]  我們會怎樣
[00:17:29.840 --> 00:17:31.000]  搞錯
[00:17:31.000 --> 00:17:31.480]  下雨
[00:17:31.480 --> 00:17:33.320]  我們明明祈禱天氣好
[00:17:33.320 --> 00:17:34.560]  怎會下雨
[00:17:34.560 --> 00:17:36.000]  但人生
[00:17:36.000 --> 00:17:36.960]  如果真的下雨
[00:17:36.960 --> 00:17:39.160]  我們會不會感謝天父
[00:17:39.160 --> 00:17:41.120]  其實很多時候就是我們的心境
[00:17:41.120 --> 00:17:43.800]  是主宰著我們的開心
[00:17:43.800 --> 00:17:44.760]  不開心
[00:17:44.760 --> 00:17:45.600]  我們的喜樂
[00:17:45.600 --> 00:17:47.160]  就是因為我們的心境
[00:17:47.160 --> 00:17:48.400]  所以很明顯
[00:17:48.400 --> 00:17:50.120]  當我們喜樂的時候
[00:17:50.120 --> 00:17:51.600]  原來我們的身體
[00:17:51.600 --> 00:17:53.440]  都是快點好
[00:17:53.440 --> 00:17:53.920]  真的
[00:17:53.920 --> 00:17:54.960]  很有趣
[00:17:54.960 --> 00:17:55.960]  我上星期
[00:17:55.960 --> 00:17:56.600]  其實有一天
[00:17:56.600 --> 00:17:59.120]  我失聲了
[00:17:59.120 --> 00:18:00.280]  但過多兩天
[00:18:00.280 --> 00:18:01.560]  我要說話
[00:18:01.560 --> 00:18:02.640]  怎麼辦
[00:18:02.640 --> 00:18:04.800]  那天我就
[00:18:04.800 --> 00:18:06.440]  感謝天父讓我失聲
[00:18:06.440 --> 00:18:07.680]  可以放假
[00:18:07.680 --> 00:18:09.240]  即使回去教會也沒用
[00:18:09.240 --> 00:18:09.960]  牧師
[00:18:09.960 --> 00:18:12.360]  失聲有什麼可以做
[00:18:12.360 --> 00:18:13.360]  唯有在家裡
[00:18:13.360 --> 00:18:14.320]  全日
[00:18:14.320 --> 00:18:15.880]  一句說話都不說
[00:18:15.880 --> 00:18:16.880]  但第二天
[00:18:16.880 --> 00:18:18.040]  就開口
[00:18:18.040 --> 00:18:19.040]  人生就是這樣
[00:18:19.040 --> 00:18:19.720]  你可以為
[00:18:19.720 --> 00:18:20.440]  搞錯
[00:18:20.440 --> 00:18:21.760]  牧師
[00:18:21.760 --> 00:18:23.160]  可以說很多話
[00:18:23.160 --> 00:18:24.760]  但同一時候
[00:18:24.760 --> 00:18:26.160]  我以為我有一天
[00:18:26.160 --> 00:18:27.320]  可以在家裡
[00:18:27.320 --> 00:18:29.000]  不出聲
[00:18:29.000 --> 00:18:31.040]  很開心
[00:18:31.040 --> 00:18:31.520]  你有沒有想過
[00:18:31.520 --> 00:18:32.520]  有一天不說話
[00:18:32.520 --> 00:18:33.920]  你會開心
[00:18:33.920 --> 00:18:35.440]  但真的
[00:18:35.440 --> 00:18:38.120]  當你的心境改變的時候
[00:18:38.120 --> 00:18:40.640]  你真的會快點好
[00:18:40.640 --> 00:18:41.800]  快很多
[00:18:41.800 --> 00:18:42.800]  所以問題就是說
[00:18:42.800 --> 00:18:43.840]  我們信不信
[00:18:43.840 --> 00:18:45.040]  原來喜樂
[00:18:45.040 --> 00:18:46.640]  是能令到你身體好
[00:18:46.640 --> 00:18:48.080]  喜樂令到你病得醫治
[00:18:48.080 --> 00:18:48.920]  你跟別人說
[00:18:48.920 --> 00:18:51.880]  喜樂令到你病得醫治
[00:18:51.880 --> 00:18:53.160]  但是
[00:18:53.160 --> 00:18:54.680]  說容易說
[00:18:54.680 --> 00:18:55.560]  我們怎樣可以
[00:18:55.560 --> 00:18:57.240]  喜樂可以持續
[00:18:57.240 --> 00:18:59.040]  怎樣可以持續喜樂
[00:18:59.040 --> 00:19:01.000]  說就天下無敵
[00:19:01.000 --> 00:19:02.320]  做就有心無力
[00:19:02.320 --> 00:19:03.840]  現在個個都看著特朗普
[00:19:03.840 --> 00:19:04.760]  你說就天下無敵
[00:19:04.760 --> 00:19:06.440]  國民簽紙
[00:19:06.440 --> 00:19:08.920]  未來一年不知怎樣搞
[00:19:08.920 --> 00:19:11.160]  你可以簽紙行政指令
[00:19:11.160 --> 00:19:12.560]  但成為一個政策
[00:19:12.560 --> 00:19:13.840]  你要一段時間搞
[00:19:13.840 --> 00:19:15.360]  人生真是這樣的
[00:19:15.360 --> 00:19:16.760]  你怎樣持續你的喜樂
[00:19:16.760 --> 00:19:17.920]  我覺得聖經那邊
[00:19:17.920 --> 00:19:19.520]  給我們有幾個秘訣
[00:19:19.520 --> 00:19:20.320]  第一
[00:19:20.320 --> 00:19:22.640]  就是喜樂的持續
[00:19:22.640 --> 00:19:25.680]  是我們能夠與主親近
[00:19:25.680 --> 00:19:27.760]  聆聽主的話
[00:19:27.760 --> 00:19:30.000]  就會有喜樂的持續
[00:19:30.000 --> 00:19:31.040]  不是我說的
[00:19:31.040 --> 00:19:32.120]  聖經說的
[00:19:32.120 --> 00:19:32.720]  聖經說什麼
[00:19:32.720 --> 00:19:33.560]  宇航夫人說
[00:19:33.560 --> 00:19:36.920]  你們要常在我的愛裡
[00:19:36.920 --> 00:19:41.920]  叫你們的喜樂可以滿足
[00:19:41.920 --> 00:19:44.400]  常在神的愛裡
[00:19:44.400 --> 00:19:48.560]  不過說你們要靠主常在喜樂
[00:19:48.560 --> 00:19:50.560]  我再說你們要什麼
[00:19:50.560 --> 00:19:51.520]  喜樂
[00:19:51.520 --> 00:19:53.840]  即是說我們要靠主
[00:19:53.840 --> 00:19:57.960]  我們要常在主的愛裡
[00:19:57.960 --> 00:19:58.880]  換言之
[00:19:58.880 --> 00:20:01.800]  今天我們如果每一天清晨
[00:20:01.800 --> 00:20:04.600]  能夠與主親近
[00:20:04.600 --> 00:20:05.520]  我們每一天清晨
[00:20:05.520 --> 00:20:07.200]  能夠讓上帝的說話
[00:20:07.200 --> 00:20:09.400]  成為我們的提醒
[00:20:09.400 --> 00:20:11.280]  成為我們的幫助
[00:20:11.280 --> 00:20:12.840]  我們能感受到
[00:20:12.840 --> 00:20:14.280]  每天上帝的說話
[00:20:14.280 --> 00:20:15.840]  對我們一些的教導
[00:20:15.840 --> 00:20:17.280]  對我們一些的鼓勵
[00:20:17.280 --> 00:20:17.920]  我們感受到
[00:20:17.920 --> 00:20:20.920]  原來上帝是這麼精彩的
[00:20:20.920 --> 00:20:21.760]  弟兄姊妹
[00:20:21.760 --> 00:20:25.160]  你說牧師你常常說營修
[00:20:25.160 --> 00:20:26.280]  我們過去五年
[00:20:26.280 --> 00:20:27.720]  我們教會強調
[00:20:27.720 --> 00:20:29.560]  所謂親父時刻
[00:20:29.560 --> 00:20:31.560]  Time with other
[00:20:31.560 --> 00:20:33.480]  但是今年年初
[00:20:33.480 --> 00:20:36.240]  我自己有一個新的方法
[00:20:36.240 --> 00:20:38.400]  再去嘗試去做營修
[00:20:38.400 --> 00:20:40.040]  所以我就給同工
[00:20:40.040 --> 00:20:40.960]  一人一本書
[00:20:40.960 --> 00:20:42.040]  我說我們不如同工
[00:20:42.040 --> 00:20:43.440]  試一試這個方法
[00:20:43.440 --> 00:20:46.320]  會不會能夠在未來一年當中
[00:20:46.320 --> 00:20:48.320]  我們再一次鼓勵弟兄姊妹
[00:20:48.320 --> 00:20:50.240]  再去一起去做營修
[00:20:50.240 --> 00:20:51.600]  除了TWA之外
[00:20:51.600 --> 00:20:53.600]  我們有沒有一些新的方法
[00:20:53.600 --> 00:20:54.760]  來幫助我們
[00:20:54.760 --> 00:20:56.480]  這個方法同樣是一年
[00:20:56.480 --> 00:20:58.000]  看完聖經一次
[00:20:58.000 --> 00:20:59.960]  不過排列的經文
[00:20:59.960 --> 00:21:01.360]  是有一點不同
[00:21:01.360 --> 00:21:02.840]  所以我們每一天
[00:21:02.840 --> 00:21:05.240]  早上我們自己去親近神
[00:21:05.240 --> 00:21:06.960]  每天早上讓上帝的說話
[00:21:06.960 --> 00:21:08.240]  成為我們的幫助
[00:21:08.240 --> 00:21:10.760]  這本書旁邊有一些插圖
[00:21:10.760 --> 00:21:11.840]  我可以塗上顏色
[00:21:11.840 --> 00:21:13.480]  現在很流行塗上顏色
[00:21:13.480 --> 00:21:15.640]  我每天早上塗上一點點顏色
[00:21:15.640 --> 00:21:17.560]  去幫自己去安靜
[00:21:17.560 --> 00:21:18.440]  很多人說
[00:21:18.440 --> 00:21:20.280]  牧師你這麼多時間
[00:21:20.280 --> 00:21:21.840]  有沒有空可以做
[00:21:21.840 --> 00:21:23.720]  所以你可以做這麼多營修
[00:21:23.720 --> 00:21:24.760]  但不是的
[00:21:24.760 --> 00:21:25.840]  其實營修
[00:21:25.840 --> 00:21:27.720]  我不是要求大家很多
[00:21:27.720 --> 00:21:29.000]  我經常要求大家
[00:21:29.000 --> 00:21:31.560]  每天做營修三分鐘
[00:21:31.560 --> 00:21:32.960]  這個牧師挺好的
[00:21:32.960 --> 00:21:33.760]  你有沒有三分鐘
[00:21:33.760 --> 00:21:35.600]  你跟鄰居說有沒有三分鐘
[00:21:35.600 --> 00:21:36.800]  三分鐘
[00:21:36.800 --> 00:21:39.200]  我不是需要你立志
[00:21:39.200 --> 00:21:40.920]  營修一個小時
[00:21:40.920 --> 00:21:42.840]  如果你今天立志營修一個小時
[00:21:42.840 --> 00:21:46.160]  我擔保你多數失敗
[00:21:46.160 --> 00:21:48.280]  因為目標太高
[00:21:48.280 --> 00:21:51.040]  但三分鐘有沒有
[00:21:51.040 --> 00:21:53.880]  誰敢說自己沒有三分鐘
[00:21:53.880 --> 00:21:55.480]  你跟鄰居說一定要有三分鐘
[00:21:55.480 --> 00:21:56.920]  三分鐘幹什麼
[00:21:56.920 --> 00:21:58.360]  幹什麼要營修
[00:21:58.360 --> 00:21:59.320]  三分鐘其實
[00:21:59.320 --> 00:22:00.720]  今天在電視那邊
[00:22:00.720 --> 00:22:02.240]  在手機那邊
[00:22:02.240 --> 00:22:04.120]  無論你創世電視也有
[00:22:04.120 --> 00:22:05.800]  無論是皇室頻道也有
[00:22:05.800 --> 00:22:07.760]  三分鐘親近耶穌
[00:22:07.760 --> 00:22:09.520]  真的三分鐘
[00:22:09.520 --> 00:22:11.520]  你坐地鐵打開手機
[00:22:11.520 --> 00:22:12.400]  三分鐘
[00:22:12.400 --> 00:22:16.080]  你可以看到有上帝的說話
[00:22:16.080 --> 00:22:18.600]  但當然我們未必滿足於三分鐘
[00:22:18.600 --> 00:22:20.120]  有一天我們慢慢慢慢
[00:22:20.120 --> 00:22:21.360]  去到五分鐘
[00:22:21.360 --> 00:22:23.000]  慢慢慢慢去到十五分鐘
[00:22:23.000 --> 00:22:24.680]  有一天我們就可以去到一個小時
[00:22:24.680 --> 00:22:25.960]  Amen
[00:22:25.960 --> 00:22:27.160]  你知道我們每一天
[00:22:27.160 --> 00:22:28.720]  都有一個小時的時間
[00:22:28.720 --> 00:22:31.960]  上帝將他的話語慰養我們
[00:22:31.960 --> 00:22:36.000]  你知道我們的喜惡就得以持續
[00:22:36.000 --> 00:22:37.880]  第二就是喜惡
[00:22:37.880 --> 00:22:39.840]  就是弟兄姊妹之間的團契
[00:22:39.840 --> 00:22:42.560]  見證分享神的愛
[00:22:42.560 --> 00:22:43.960]  很多人跟我說
[00:22:43.960 --> 00:22:46.200]  信耶穌用不著回教會
[00:22:46.200 --> 00:22:48.400]  信耶穌用不著去小組
[00:22:48.400 --> 00:22:49.640]  我又不喜歡說話
[00:22:49.640 --> 00:22:51.560]  小組很悶的
[00:22:51.560 --> 00:22:53.640]  小組又要說話給別人聽
[00:22:53.640 --> 00:22:54.920]  又被你們傳出去
[00:22:54.920 --> 00:22:57.880]  我們很多時候有這些情況
[00:22:57.880 --> 00:23:01.640]  有時候是挺真實的
[00:23:01.640 --> 00:23:03.880]  現在用不著回崇拜
[00:23:03.880 --> 00:23:05.360]  根本不用回崇拜
[00:23:05.360 --> 00:23:08.160]  星期天早上你打開電視
[00:23:08.160 --> 00:23:09.520]  打開電腦
[00:23:09.520 --> 00:23:12.920]  全世界最好的講員的崇拜
[00:23:12.920 --> 00:23:16.640]  都在電腦那邊
[00:23:16.640 --> 00:23:17.920]  很多的講員講道
[00:23:17.920 --> 00:23:21.160]  比何錢的牧師好幾百萬倍
[00:23:21.160 --> 00:23:22.720]  用不著回教會
[00:23:22.720 --> 00:23:24.560]  真的不用回教會
[00:23:24.560 --> 00:23:26.520]  夜天早上明珠台七點鐘
[00:23:26.520 --> 00:23:28.800]  你可以看到新加坡的牧師講道
[00:23:28.800 --> 00:23:30.640]  嘩 牧師也不錯
[00:23:30.640 --> 00:23:32.240]  三十多歲 四十歲
[00:23:32.240 --> 00:23:35.840]  他的教會有幾萬人
[00:23:35.840 --> 00:23:38.400]  他的教會崇拜很過癮
[00:23:38.400 --> 00:23:40.360]  不是每個人都有機會回崇拜
[00:23:40.360 --> 00:23:41.360]  為甚麼
[00:23:41.360 --> 00:23:43.120]  原來他的教會是逢星期二
[00:23:43.120 --> 00:23:46.200]  要上網訂位
[00:23:46.200 --> 00:23:48.360]  訂不到位不能回崇拜
[00:23:48.360 --> 00:23:51.280]  如果有一天童福堂要悉義訂位
[00:23:51.280 --> 00:23:53.320]  會罵到童福堂死的
[00:23:53.320 --> 00:23:54.240]  會沒有愛心
[00:23:54.240 --> 00:23:58.280]  現在很了不起
[00:23:58.280 --> 00:24:00.920]  但他的教會是逢星期二
[00:24:00.920 --> 00:24:02.640]  要訂位
[00:24:02.640 --> 00:24:04.280]  訂不到位不能回崇拜
[00:24:04.280 --> 00:24:07.320]  三萬五千個座位
[00:24:07.320 --> 00:24:08.720]  嘩
[00:24:08.720 --> 00:24:10.360]  這個牧師的講道好嗎
[00:24:10.360 --> 00:24:11.240]  當然好
[00:24:11.240 --> 00:24:12.600]  三萬五千人聽他的講道
[00:24:12.600 --> 00:24:14.360]  還要訂位
[00:24:14.360 --> 00:24:16.200]  每天早上明珠台七點鐘到七點半
[00:24:16.200 --> 00:24:17.080]  都可以聽到
[00:24:17.080 --> 00:24:19.760]  用不著聽何志庭牧師的講道
[00:24:19.760 --> 00:24:21.000]  真的可以
[00:24:21.000 --> 00:24:22.240]  用不著回小組嗎
[00:24:22.240 --> 00:24:23.440]  那麼麻煩
[00:24:23.440 --> 00:24:24.560]  又要講話
[00:24:24.560 --> 00:24:25.440]  我喜歡講話嗎
[00:24:25.440 --> 00:24:29.840]  我是內向型的
[00:24:29.840 --> 00:24:33.360]  但有一天
[00:24:33.360 --> 00:24:35.280]  當你有需要的時候
[00:24:35.280 --> 00:24:36.720]  你就會埋怨
[00:24:36.720 --> 00:24:38.800]  為什麼教會的人不幫我
[00:24:38.800 --> 00:24:40.440]  根本沒有人認識你
[00:24:40.440 --> 00:24:41.480]  怎麼幫你
[00:24:41.480 --> 00:24:43.160]  根本不知道你的需要是什麼
[00:24:43.160 --> 00:24:43.760]  但另一方面
[00:24:43.760 --> 00:24:44.520]  你不回教會
[00:24:44.520 --> 00:24:45.320]  不回小組
[00:24:45.320 --> 00:24:46.880]  你永遠覺得你的神
[00:24:46.880 --> 00:24:49.360]  就是你自己覺得的神那麼大
[00:24:49.360 --> 00:24:50.720]  神就是那麼大
[00:24:50.720 --> 00:24:52.640]  因為你的是有限的
[00:24:52.640 --> 00:24:54.240]  但如果要回小組的時候
[00:24:54.240 --> 00:24:55.320]  你聽到不同的人
[00:24:55.320 --> 00:24:56.880]  去講上帝的恩典的時候
[00:24:56.880 --> 00:24:59.800]  原來神是那麼大
[00:24:59.800 --> 00:25:03.080]  大過你的所長所求
[00:25:03.080 --> 00:25:04.800]  所以我們的祈禱
[00:25:04.800 --> 00:25:05.760]  上帝的回應
[00:25:05.760 --> 00:25:08.880]  是超過我們所長所求
[00:25:08.880 --> 00:25:09.960]  我們的恩典是
[00:25:09.960 --> 00:25:12.760]  「恩上加恩」的恩典
[00:25:12.760 --> 00:25:14.600]  但很多時候我們被迫在我們自己
[00:25:14.600 --> 00:25:15.360]  所以聖經說
[00:25:15.360 --> 00:25:17.280]  「這些事我已經對你們說
[00:25:17.280 --> 00:25:21.400]  要叫我的喜樂存在你們心裡」
[00:25:21.400 --> 00:25:23.720]  不是你的心裡
[00:25:23.720 --> 00:25:25.160]  所以我們很多時候就說
[00:25:25.160 --> 00:25:26.880]  為什麼沒有人幫我
[00:25:26.880 --> 00:25:28.280]  但相對之下
[00:25:28.280 --> 00:25:31.080]  我們有沒有心去幫人
[00:25:31.080 --> 00:25:32.920]  為什麼沒有人關心我
[00:25:32.920 --> 00:25:33.880]  我們會想
[00:25:33.880 --> 00:25:35.760]  我們會不會去關心別人
[00:25:35.760 --> 00:25:36.640]  但第一次會
[00:25:36.640 --> 00:25:38.440]  我們永遠將目標
[00:25:38.440 --> 00:25:41.160]  是看我自己
[00:25:41.160 --> 00:25:42.480]  以致到我們經常說
[00:25:42.480 --> 00:25:44.040]  由八十年代打後
[00:25:44.040 --> 00:25:45.400]  我們經常說一個世代
[00:25:45.400 --> 00:25:47.360]  叫做「我的世代」
[00:25:47.360 --> 00:25:49.960]  一個「me generation」
[00:25:49.960 --> 00:25:51.360]  我的世代
[00:25:51.360 --> 00:25:54.560]  永遠是以我自己為目標
[00:25:54.560 --> 00:25:56.280]  今天看著這個世界
[00:25:56.280 --> 00:25:57.320]  不順眼
[00:25:57.320 --> 00:26:00.360]  嘩 這個世界這麼不順眼
[00:26:00.360 --> 00:26:02.920]  難道你所說的東西很順眼嗎
[00:26:02.920 --> 00:26:05.080]  難道你看這個世界很順眼嗎
[00:26:05.080 --> 00:26:06.000]  不是
[00:26:06.000 --> 00:26:07.280]  所以這裡很清楚
[00:26:07.280 --> 00:26:09.240]  原來弟兄姊妹的關係
[00:26:09.240 --> 00:26:11.960]  小眾的生命的關係
[00:26:11.960 --> 00:26:13.200]  彼此分享見證
[00:26:13.200 --> 00:26:14.680]  我們回去崇拜
[00:26:14.680 --> 00:26:16.000]  如果看到隔壁笑
[00:26:16.000 --> 00:26:18.480]  你也會笑多一點
[00:26:18.480 --> 00:26:19.200]  換言之
[00:26:19.200 --> 00:26:20.680]  今天我們不能夠
[00:26:20.680 --> 00:26:23.960]  沒有旁邊的人給我們的鼓勵
[00:26:23.960 --> 00:26:25.640]  如果我們要喜樂持續
[00:26:25.640 --> 00:26:27.000]  我們就要回去崇拜
[00:26:27.000 --> 00:26:28.320]  我們就要去笑祖
[00:26:28.320 --> 00:26:30.360]  我們能夠聽更多上帝
[00:26:30.360 --> 00:26:32.760]  聽到祂的偉大
[00:26:32.760 --> 00:26:33.760]  所以2月8號
[00:26:33.760 --> 00:26:35.480]  我們要數算上帝的恩典
[00:26:35.480 --> 00:26:37.200]  因為我們很深信
[00:26:37.200 --> 00:26:39.880]  那一天上帝給我們看到
[00:26:39.880 --> 00:26:42.440]  很多很多生命的見證
[00:26:42.440 --> 00:26:46.160]  原來神是這麼大的
[00:26:46.160 --> 00:26:47.720]  神不是這麼大的
[00:26:47.720 --> 00:26:49.200]  今天我們看神是這麼大的
[00:26:49.200 --> 00:26:51.520]  但當你聽到人多見證的時候
[00:26:51.520 --> 00:26:53.360]  神是這麼大的
[00:26:53.360 --> 00:26:56.960]  你跟隔壁說神是這麼大的
[00:26:56.960 --> 00:26:58.720]  所以我們可以喜樂持續
[00:26:58.720 --> 00:26:59.600]  第三
[00:26:59.600 --> 00:27:02.880]  就是我們是否將耶穌
[00:27:02.880 --> 00:27:05.360]  擺在我們的第一位
[00:27:05.360 --> 00:27:08.120]  最近有一首詩歌很流行唱
[00:27:08.120 --> 00:27:13.360]  「世界在後頭 十家在前頭」
[00:27:13.360 --> 00:27:17.280]  「十家在前頭 世界在後頭」
[00:27:17.280 --> 00:27:19.560]  如果今天我們能夠
[00:27:19.560 --> 00:27:22.920]  將耶穌基督擺在我們的首位
[00:27:22.920 --> 00:27:26.480]  其實我們的喜樂就能夠持續
[00:27:26.480 --> 00:27:27.480]  因為聖經說
[00:27:27.480 --> 00:27:29.680]  「以別臣代替耶和華的」
[00:27:29.680 --> 00:27:33.800]  「他們的仇苦就必加增」
[00:27:33.800 --> 00:27:37.200]  今天如果我們看自己
[00:27:37.200 --> 00:27:39.960]  看自己為高過神
[00:27:39.960 --> 00:27:41.440]  聖經說得很清楚
[00:27:41.440 --> 00:27:44.040]  我們的仇苦才會加增
[00:27:44.040 --> 00:27:46.160]  如果我們今天看著別的神
[00:27:46.160 --> 00:27:48.280]  覺得是能夠給我們喜樂
[00:27:48.280 --> 00:27:50.080]  所以我絕對不會信
[00:27:50.080 --> 00:27:52.640]  年初二他們去求什麼籤
[00:27:52.640 --> 00:27:54.320]  是影響香港
[00:27:54.320 --> 00:27:56.640]  因為我只會帶你受苦
[00:27:56.640 --> 00:27:58.120]  因為那條籤是下下籤
[00:27:58.120 --> 00:27:59.680]  就是一整年受苦
[00:27:59.680 --> 00:28:01.400]  多麼的應驗
[00:28:01.400 --> 00:28:02.720]  你信那條籤就受苦
[00:28:02.720 --> 00:28:04.520]  就是這麼簡單
[00:28:04.520 --> 00:28:07.440]  但是你信別臣就受苦
[00:28:07.440 --> 00:28:09.640]  但是如果我們信耶和華神
[00:28:09.640 --> 00:28:11.000]  我們就會有什麼
[00:28:11.000 --> 00:28:12.640]  喜樂
[00:28:12.640 --> 00:28:13.320]  第三
[00:28:13.320 --> 00:28:16.120]  我先說喜樂的源頭
[00:28:16.120 --> 00:28:18.040]  我們怎樣可以得到喜樂
[00:28:18.040 --> 00:28:19.520]  我們就讀一讀
[00:28:19.520 --> 00:28:20.320]  《羅馬書》
[00:28:20.320 --> 00:28:21.600]  準備一二三
[00:28:21.600 --> 00:28:31.520]  「但願使人有盼望的上帝
[00:28:31.520 --> 00:28:34.600]  因信將諸般的喜樂平安
[00:28:34.600 --> 00:28:36.080]  充滿你們的心
[00:28:36.080 --> 00:28:40.200]  使你們直性靈的能力大有盼望」
[00:28:40.200 --> 00:28:41.840]  因為我們這一年在說《羅馬書》
[00:28:41.840 --> 00:28:44.360]  我怎樣也要說《羅馬書》
[00:28:44.360 --> 00:28:45.600]  很明顯
[00:28:45.600 --> 00:28:48.040]  「但願使人有盼望的上帝
[00:28:48.040 --> 00:28:52.680]  因信將諸般的喜樂平安
[00:28:52.680 --> 00:28:56.520]  充滿你們的心」
[00:28:56.520 --> 00:28:58.600]  我們的信仰
[00:28:58.600 --> 00:29:01.080]  最重要一個字
[00:29:01.080 --> 00:29:03.120]  就是信這個字
[00:29:03.120 --> 00:29:05.240]  當我們信這個上帝
[00:29:05.240 --> 00:29:07.240]  我們一定是
[00:29:07.240 --> 00:29:09.920]  喜樂和平安
[00:29:09.920 --> 00:29:13.720]  得以充滿我們的心
[00:29:13.720 --> 00:29:16.880]  所以喜樂絕對不是一個環境
[00:29:16.880 --> 00:29:18.360]  去主宰我們
[00:29:18.360 --> 00:29:20.600]  喜樂是一個心境的改變
[00:29:20.600 --> 00:29:21.440]  而這個心境的改變
[00:29:21.440 --> 00:29:23.720]  我們是信得過上帝
