
[00:00:00.000 --> 00:00:02.500]  很開心 剛才說不用介紹是對的
[00:15:24.440 --> 00:15:29.440]  最後還用血管打好強的類固醇給她
[00:15:29.440 --> 00:15:31.440]  都是控制住
[00:15:31.440 --> 00:15:33.440]  仍然行不動
[00:15:33.440 --> 00:15:35.440]  神蹟
[00:15:35.440 --> 00:15:37.440]  就在這段時間
[00:15:37.440 --> 00:15:39.440]  她懷了對孖B
[00:15:39.440 --> 00:15:42.440]  真是毫無祝福
[00:15:42.440 --> 00:15:44.440]  她幾開心
[00:15:44.440 --> 00:15:47.440]  但你知孖那些
[00:15:47.440 --> 00:15:49.440]  多數早產
[00:15:49.440 --> 00:15:51.440]  她無預約
[00:15:51.440 --> 00:15:53.440]  突然之間作動
[00:15:53.440 --> 00:15:57.440]  孖B那時在胎裏是七個月
[00:15:57.440 --> 00:15:59.440]  即刻送去醫院
[00:15:59.440 --> 00:16:01.440]  送去醫院說不行
[00:16:01.440 --> 00:16:03.440]  我們驗了小便
[00:16:03.440 --> 00:16:04.440]  小便有蛋白質
[00:16:04.440 --> 00:16:05.440]  血壓高
[00:16:05.440 --> 00:16:07.440]  我們即刻要推她入去
[00:16:07.440 --> 00:16:09.440]  否則她會死
[00:16:09.440 --> 00:16:10.440]  她死了
[00:16:10.440 --> 00:16:11.440]  為何呢
[00:16:11.440 --> 00:16:13.440]  她食了東西
[00:16:13.440 --> 00:16:16.440]  這時我們頒了一班人
[00:16:16.440 --> 00:16:17.440]  我有相片
[00:16:17.440 --> 00:16:21.440]  她在病房等入去
[00:16:21.440 --> 00:16:23.440]  我們一班人在外
[00:16:23.440 --> 00:16:24.440]  真的為她祈禱
[00:16:24.440 --> 00:16:25.440]  迫切祈禱
[00:16:25.440 --> 00:16:26.440]  都不知如何祈禱
[00:16:26.440 --> 00:16:28.440]  我入去見到她
[00:16:28.440 --> 00:16:30.440]  好平安
[00:16:30.440 --> 00:16:31.440]  爹地便很驚
[00:16:31.440 --> 00:16:33.440]  因為她不知死
[00:16:33.440 --> 00:16:34.440]  為何呢
[00:16:34.440 --> 00:16:37.440]  手術很簡單
[00:16:37.440 --> 00:16:38.440]  但你沒有食
[00:16:38.440 --> 00:16:40.440]  你食了藥
[00:16:40.440 --> 00:16:42.440]  你這樣急推入去
[00:16:42.440 --> 00:16:45.440]  食物會倒轉流去肺
[00:16:45.440 --> 00:16:47.440]  真的發生
[00:16:47.440 --> 00:16:49.440]  就入了肺
[00:16:49.440 --> 00:16:51.440]  兩個孖B出來
[00:16:51.440 --> 00:16:52.440]  當然很細
[00:16:52.440 --> 00:16:53.440]  三磅四磅
[00:16:53.440 --> 00:16:54.440]  在心切治療室
[00:16:54.440 --> 00:16:56.440]  她又入了心切治療室
[00:16:56.440 --> 00:16:58.440]  三個都入了心切治療室
[00:16:58.440 --> 00:17:00.440]  我幾擔心
[00:17:00.440 --> 00:17:02.440]  擔心是正常
[00:17:02.440 --> 00:17:04.440]  但擔心的時間
[00:17:04.440 --> 00:17:06.440]  唯有祈禱
[00:17:06.440 --> 00:17:08.440]  祈禱能叫你安心
[00:17:08.440 --> 00:17:10.440]  因為平安是神事
[00:17:10.440 --> 00:17:12.440]  我當然見到兩個孖孫
[00:17:12.440 --> 00:17:14.440]  好心痛
[00:17:14.440 --> 00:17:17.440]  我當然入去心切治療室
[00:17:17.440 --> 00:17:19.440]  她問你是誰
[00:17:19.440 --> 00:17:20.440]  我說我是蔡醫生
[00:17:20.440 --> 00:17:22.440]  她第一次放我入去
[00:17:22.440 --> 00:17:25.440]  後來她再追
[00:17:25.440 --> 00:17:27.440]  其實你是哪個蔡醫生
[00:17:27.440 --> 00:17:31.440]  我發覺原來我們沒有蔡醫生
[00:17:31.440 --> 00:17:35.440]  這裡只給父母進來
[00:17:35.440 --> 00:17:37.440]  只給爸爸媽媽
[00:17:37.440 --> 00:17:39.440]  我是她爸爸的爸爸
[00:17:39.440 --> 00:17:40.440]  行不行
[00:17:40.440 --> 00:17:42.440]  都不行
[00:17:42.440 --> 00:17:44.440]  幾招
[00:17:44.440 --> 00:17:46.440]  三磅四磅
[00:17:46.440 --> 00:17:49.440]  結果三磅那個要住心切治療室
[00:17:49.440 --> 00:17:50.440]  兩個月
[00:17:50.440 --> 00:17:51.440]  細那個也要住
[00:17:51.440 --> 00:17:52.440]  一個月
[00:17:52.440 --> 00:17:55.440]  你入去看很心痛
[00:17:55.440 --> 00:17:57.440]  在箱裏面
[00:17:57.440 --> 00:17:59.440]  一粒東西
[00:17:59.440 --> 00:18:03.440]  兩個都健康出來
[00:18:03.440 --> 00:18:07.440]  我媳婦美萍
[00:18:07.440 --> 00:18:09.440]  都健康出來
[00:18:09.440 --> 00:18:10.440]  神跡
[00:18:10.440 --> 00:18:11.440]  祈禱
[00:18:11.440 --> 00:18:12.440]  她怎樣
[00:18:12.440 --> 00:18:13.440]  她出來
[00:18:13.440 --> 00:18:15.440]  痊癒了
[00:18:15.440 --> 00:18:17.440]  醫生也不知為何
[00:18:17.440 --> 00:18:19.440]  忽然之間
[00:18:19.440 --> 00:18:21.440]  那些免疫系統的病
[00:18:21.440 --> 00:18:23.440]  忽然之間痊癒了
[00:18:23.440 --> 00:18:25.440]  今天我本來想她來
[00:18:25.440 --> 00:18:26.440]  站在這裏講講見證
[00:18:26.440 --> 00:18:28.440]  不過她要教書
[00:18:28.440 --> 00:18:29.440]  你見到她
[00:18:29.440 --> 00:18:31.440]  行得了
[00:18:31.440 --> 00:18:34.440]  她仍然那麼漂亮
[00:18:34.440 --> 00:18:35.440]  這裏漂亮不漂亮
[00:18:35.440 --> 00:18:37.440]  心境很重要
[00:18:37.440 --> 00:18:38.440]  心境
[00:18:38.440 --> 00:18:41.440]  心中有主在
[00:18:41.440 --> 00:18:42.440]  心歡喜
[00:18:42.440 --> 00:18:43.440]  靈快樂
[00:18:43.440 --> 00:18:44.440]  肉身安然
[00:18:44.440 --> 00:18:45.440]  記住
[00:18:45.440 --> 00:18:47.440]  神是照顧你整個人
[00:18:47.440 --> 00:18:49.440]  我見到她
[00:18:49.440 --> 00:18:51.440]  我昨晚跟她一起
[00:18:51.440 --> 00:18:53.440]  很開心
[00:18:53.440 --> 00:18:54.440]  我三個孫
[00:18:54.440 --> 00:18:56.440]  經常跟孫玩
[00:18:56.440 --> 00:18:57.440]  跟她打機
[00:18:57.440 --> 00:18:58.440]  原來那些機
[00:18:58.440 --> 00:19:00.440]  很好玩
[00:19:00.440 --> 00:19:04.440]  不過她殺了很多怪獸
[00:19:04.440 --> 00:19:07.440]  你見到她多開心
[00:19:07.440 --> 00:19:08.440]  好了
[00:19:08.440 --> 00:19:09.440]  最後
[00:19:09.440 --> 00:19:11.440]  講講我大兒子
[00:19:11.440 --> 00:19:15.440]  我小兒子是做心理
[00:19:15.440 --> 00:19:19.440]  是心理科的博士
[00:19:19.440 --> 00:19:21.440]  Clinical Psychologist
[00:19:21.440 --> 00:19:23.440]  他現在做青年工作
[00:19:23.440 --> 00:19:25.440]  我大兒子也很厲害
[00:19:25.440 --> 00:19:28.440]  他讀電影和IT
[00:19:28.440 --> 00:19:29.440]  所以很好
[00:19:29.440 --> 00:19:30.440]  公司很好
[00:19:30.440 --> 00:19:33.440]  他去美國矽谷
[00:19:33.440 --> 00:19:34.440]  有份很好的工作
[00:19:34.440 --> 00:19:36.440]  做得非常成功
[00:19:36.440 --> 00:19:40.440]  後來中國有一間大公司叫了他
[00:19:40.440 --> 00:19:42.440]  他在中國一間很好的公司
[00:19:42.440 --> 00:19:43.440]  在這裏工作
[00:19:43.440 --> 00:19:46.440]  你猜發生什麼事
[00:19:46.440 --> 00:19:49.440]  瘋狂
[00:19:49.440 --> 00:19:51.440]  你猜不到
[00:19:51.440 --> 00:19:54.440]  在他人生試驗最高峰的時候
[00:19:54.440 --> 00:19:57.440]  他覺得什麼都掌握了
[00:19:57.440 --> 00:19:59.440]  就出現
[00:19:59.440 --> 00:20:00.440]  你好嗎
[00:20:00.440 --> 00:20:03.440]  他覺得自己看東西有點模糊
[00:20:03.440 --> 00:20:05.440]  他去看眼科醫生
[00:20:05.440 --> 00:20:06.440]  一看
[00:20:06.440 --> 00:20:08.440]  眼科醫生一看
[00:20:08.440 --> 00:20:10.440]  再看
[00:20:10.440 --> 00:20:12.440]  他說你要照腦
[00:20:12.440 --> 00:20:17.440]  你的視覺神經線壓住了
[00:20:17.440 --> 00:20:20.440]  不是眼球的事
[00:20:20.440 --> 00:20:23.440]  是中央神經
[00:20:23.440 --> 00:20:26.440]  他馬上一照
[00:20:26.440 --> 00:20:28.440]  在腦下垂體
[00:20:28.440 --> 00:20:32.440]  有個像哥爾夫球般大的大腦
[00:20:32.440 --> 00:20:35.440]  壯壓著他的神經線
[00:20:35.440 --> 00:20:38.440]  呈天啤
[00:20:38.440 --> 00:20:39.440]  我看報告
[00:20:39.440 --> 00:20:40.440]  他們不知道
[00:20:40.440 --> 00:20:41.440]  所以他們不懂得看
[00:20:41.440 --> 00:20:46.440]  我去他家拿起報告
[00:20:46.440 --> 00:20:47.440]  我兒子
[00:20:47.440 --> 00:20:48.440]  我媳婦
[00:20:48.440 --> 00:20:50.440]  我孫子
[00:20:50.440 --> 00:20:52.440]  我孫子那時三歲
[00:20:52.440 --> 00:20:54.440]  讀出來
[00:20:54.440 --> 00:20:56.440]  他們都不知道是什麼
[00:20:56.440 --> 00:20:59.440]  不過我讀完就哭了
[00:20:59.440 --> 00:21:01.440]  因為我說
[00:21:01.440 --> 00:21:04.440]  做腦的手術不簡單
[00:21:04.440 --> 00:21:07.440]  我跟他又是讀CBA
[00:21:07.440 --> 00:21:09.440]  23期
[00:21:09.440 --> 00:21:11.440]  我雖然行過死人也行過
[00:21:11.440 --> 00:21:13.440]  也不怕灶害
[00:21:13.440 --> 00:21:14.440]  你的杖
[00:21:14.440 --> 00:21:15.440]  你的鋼刀
[00:21:15.440 --> 00:21:16.440]  在我敵人面前
[00:21:16.440 --> 00:21:18.440]  你和我擺前程
[00:21:18.440 --> 00:21:19.440]  我一路讀都哭了
[00:21:19.440 --> 00:21:20.440]  因為知道要教
[00:21:20.440 --> 00:21:21.440]  你猜怎樣
[00:21:21.440 --> 00:21:22.440]  一祈禱
[00:21:22.440 --> 00:21:24.440]  我孫子三歲
[00:21:24.440 --> 00:21:26.440]  我以為他一塊飯
[00:21:26.440 --> 00:21:27.440]  不是
[00:21:27.440 --> 00:21:28.440]  他一爬上去
[00:21:28.440 --> 00:21:29.440]  爸爸
[00:21:29.440 --> 00:21:31.440]  不知道按住他的頭
[00:21:31.440 --> 00:21:33.440]  他懂得聽
[00:21:33.440 --> 00:21:35.440]  我以為他一塊飯
[00:21:35.440 --> 00:21:36.440]  不是一塊飯
[00:21:36.440 --> 00:21:37.440]  他知道爸爸
[00:21:37.440 --> 00:21:38.440]  有東西
[00:21:38.440 --> 00:21:39.440]  按住他的頭
[00:21:39.440 --> 00:21:41.440]  來為他祈禱
[00:21:41.440 --> 00:21:42.440]  親自去
[00:21:42.440 --> 00:21:44.440]  送他入去醫院
[00:21:44.440 --> 00:21:45.440]  神又給他一次聖經
[00:21:45.440 --> 00:21:46.440]  所以聖經很重要
[00:21:46.440 --> 00:21:47.440]  是平安的
[00:21:47.440 --> 00:21:48.440]  今次的聖經是
[00:21:48.440 --> 00:21:50.440]  詩篇100篇
[00:21:50.440 --> 00:21:52.440]  詩篇100篇有一句是
[00:21:52.440 --> 00:21:55.440]  我要進入神的院
[00:21:55.440 --> 00:21:57.440]  你任何一些時間
[00:21:57.440 --> 00:21:58.440]  你祈禱
[00:21:58.440 --> 00:21:59.440]  是進入到神的院
[00:21:59.440 --> 00:22:01.440]  那個英文翻譯也好
[00:22:01.440 --> 00:22:04.440]  Enter God's gate with a password
[00:22:04.440 --> 00:22:05.440]  Thank you
[00:22:05.440 --> 00:22:07.440]  你和神祈禱
[00:22:07.440 --> 00:22:09.440]  一定要多謝他
[00:22:09.440 --> 00:22:10.440]  因為他真是救你的
[00:22:10.440 --> 00:22:11.440]  他和你一齊
[00:22:11.440 --> 00:22:12.440]  他很喜歡
[00:22:12.440 --> 00:22:13.440]  你知道他做IT
[00:22:13.440 --> 00:22:14.440]  最喜歡password
[00:22:14.440 --> 00:22:16.440]  我送他入去的時間
[00:22:16.440 --> 00:22:17.440]  他就自己祈禱
[00:22:17.440 --> 00:22:20.440]  I enter God's gate with a password
[00:22:20.440 --> 00:22:21.440]  Thank you
[00:22:21.440 --> 00:22:22.440]  很平靜
[00:22:22.440 --> 00:22:24.440]  我在外面當然沒那麼平靜
[00:22:24.440 --> 00:22:26.440]  我在那裏等
[00:22:26.440 --> 00:22:29.440]  他說最多做7個小時
[00:22:29.440 --> 00:22:30.440]  7個
[00:22:30.440 --> 00:22:31.440]  8個
[00:22:31.440 --> 00:22:32.440]  9個都不出來
[00:22:32.440 --> 00:22:33.440]  因為我知道
[00:22:33.440 --> 00:22:34.440]  我心急的人
[00:22:34.440 --> 00:22:35.440]  又再衝關
[00:22:35.440 --> 00:22:38.440]  我敲下那個手術室
[00:22:38.440 --> 00:22:40.440]  他有很多道門
[00:22:40.440 --> 00:22:41.440]  我敲了沒人
[00:22:41.440 --> 00:22:43.440]  我就進去第一格
[00:22:43.440 --> 00:22:44.440]  都沒人
[00:22:44.440 --> 00:22:46.440]  跟住入面有人出來
[00:22:46.440 --> 00:22:47.440]  叫你進來做什麼
[00:22:47.440 --> 00:22:48.440]  你是誰
[00:22:48.440 --> 00:22:49.440]  我是蔡醫生
[00:22:49.440 --> 00:22:52.440]  過來這裏沒有蔡醫生
[00:22:52.440 --> 00:22:53.440]  成這樣的人
[00:22:53.440 --> 00:22:55.440]  我兒子在裏面
[00:22:55.440 --> 00:22:56.440]  都不行
[00:22:56.440 --> 00:22:57.440]  誰都不行
[00:22:57.440 --> 00:22:59.440]  潘醫生還在做手術
[00:22:59.440 --> 00:23:00.440]  你在外面等
[00:23:00.440 --> 00:23:01.440]  我再等多2個小時
[00:23:01.440 --> 00:23:03.440]  他出來
[00:23:03.440 --> 00:23:05.440]  感謝主
[00:23:05.440 --> 00:23:06.440]  好
[00:23:06.440 --> 00:23:10.440]  做了8個小時
[00:23:10.440 --> 00:23:12.440]  我都很感謝
[00:23:12.440 --> 00:23:13.440]  我做了出來
[00:23:13.440 --> 00:23:15.440]  順便第二天又打電話
[00:23:15.440 --> 00:23:16.440]  蔡醫生打電話給你
[00:23:16.440 --> 00:23:17.440]  不是好事
[00:23:17.440 --> 00:23:19.440]  我陪他去看
[00:23:19.440 --> 00:23:20.440]  他說不好意思
[00:23:20.440 --> 00:23:22.440]  我雖然做了8個小時
[00:23:22.440 --> 00:23:24.440]  樓太大
[00:23:24.440 --> 00:23:28.440]  還有很多未過
[00:23:28.440 --> 00:23:32.440]  他說星期四再做一次
[00:23:32.440 --> 00:23:34.440]  你知不知道
[00:23:34.440 --> 00:23:36.440]  你一個人家裏有事
[00:23:36.440 --> 00:23:38.440]  你的心都很暗
[00:23:38.440 --> 00:23:39.440]  你雖然信主
[00:23:39.440 --> 00:23:40.440]  你都會擔心
[00:23:40.440 --> 00:23:43.440]  你不要以為信主沒有感情
[00:23:43.440 --> 00:23:44.440]  你都會擔心
[00:23:44.440 --> 00:23:46.440]  結果又再站一次頭
[00:23:46.440 --> 00:23:48.440]  又再送他進去
[00:23:48.440 --> 00:23:50.440]  好返
[00:23:50.440 --> 00:23:53.440]  但是還有下集
[00:23:53.440 --> 00:23:55.440]  他剛剛最近
[00:23:55.440 --> 00:23:56.440]  上個星期
[00:23:56.440 --> 00:24:00.440]  醫生發現他的樓又大了
[00:24:00.440 --> 00:24:03.440]  可能又要再做一次
[00:24:03.440 --> 00:24:06.440]  所以沒有結局的
[00:24:06.440 --> 00:24:07.440]  這些故事
[00:24:07.440 --> 00:24:08.440]  沒有結局的
[00:24:08.440 --> 00:24:10.440]  我問他怎樣
[00:24:10.440 --> 00:24:12.440]  他說我很平快
[00:24:12.440 --> 00:24:14.440]  他比我更平
[00:24:14.440 --> 00:24:18.440]  我下次又會陪他去看醫生
[00:24:18.440 --> 00:24:19.440]  任何的事
[00:24:19.440 --> 00:24:21.440]  不在你掌握當中
[00:24:21.440 --> 00:24:22.440]  聖經裏面講
[00:24:22.440 --> 00:24:24.440]  你真的要貼著神
[00:24:24.440 --> 00:24:25.440]  你要祈禱
[00:24:25.440 --> 00:24:27.440]  你不懂祈禱不要緊
[00:24:27.440 --> 00:24:28.440]  你問神
[00:24:28.440 --> 00:24:29.440]  我不是很認識你
[00:24:29.440 --> 00:24:31.440]  當你認識我
[00:24:31.440 --> 00:24:32.440]  你未認識他
[00:24:32.440 --> 00:24:33.440]  他認識你
[00:24:33.440 --> 00:24:35.440]  你向他祈禱
[00:24:35.440 --> 00:24:37.440]  我希望你給我平安
[00:24:37.440 --> 00:24:39.440]  無論我自己
[00:24:39.440 --> 00:24:41.440]  我家人的身體有什麼問題
[00:24:41.440 --> 00:24:42.440]  我都會祈禱
[00:24:42.440 --> 00:24:44.440]  我相信我們在座的人
[00:24:44.440 --> 00:24:45.440]  你很多人
[00:24:45.440 --> 00:24:47.440]  你自己身體都有健康問題
[00:24:47.440 --> 00:24:48.440]  如果你家裏都有人
[00:24:48.440 --> 00:24:49.440]  一定有的
[00:24:49.440 --> 00:24:52.440]  我最近都經常去探朋友
[00:24:52.440 --> 00:24:53.440]  探他家
[00:24:53.440 --> 00:24:55.440]  我真是去探
[00:24:55.440 --> 00:24:58.440]  因為很多人去到那裏都很害怕
[00:24:58.440 --> 00:24:59.440]  我不要緊
[00:24:59.440 --> 00:25:00.440]  我去到
[00:25:00.440 --> 00:25:02.440]  我只是為他祈禱
[00:25:02.440 --> 00:25:04.440]  給他經歷到
[00:25:04.440 --> 00:25:06.440]  心歡愉
[00:25:06.440 --> 00:25:07.440]  靈愉
[00:25:07.440 --> 00:25:09.440]  肉身安而居住
[00:25:09.440 --> 00:25:11.440]  我必不將你的靈魂
[00:25:11.440 --> 00:25:12.440]  撇在陰間
[00:25:12.440 --> 00:25:14.440]  亦都不叫你聖者見候
[00:25:14.440 --> 00:25:15.440]  這些聖經裏面
[00:25:15.440 --> 00:25:18.440]  全部是神的應許
[00:25:18.440 --> 00:25:19.440]  他應許之後
[00:25:19.440 --> 00:25:20.440]  我答應你我會做
[00:25:20.440 --> 00:25:22.440]  但問題是你要相信他
[00:25:22.440 --> 00:25:23.440]  你求他的時間
[00:25:23.440 --> 00:25:25.440]  這個平安
[00:25:25.440 --> 00:25:26.440]  風浪中的平安
[00:25:26.440 --> 00:25:28.440]  你健康有風浪的時間
[00:25:28.440 --> 00:25:29.440]  你的心都平安
[00:25:29.440 --> 00:25:32.440]  然後你面對每一個的考驗
[00:25:32.440 --> 00:25:33.440]  會的
[00:25:33.440 --> 00:25:34.440]  一定會有的
[00:25:34.440 --> 00:25:35.440]  所以我希望你
[00:25:35.440 --> 00:25:39.440]  真的你試下學習來禱告
[00:25:39.440 --> 00:25:41.440]  禱告其實不難
[00:25:41.440 --> 00:25:42.440]  你不用講很多
[00:25:42.440 --> 00:25:44.440]  總之你心那句講
[00:25:44.440 --> 00:25:46.440]  你就同神講
[00:25:46.440 --> 00:25:48.440]  你知道我心裏面
[00:25:48.440 --> 00:25:51.440]  求你賜給我平安
[00:25:51.440 --> 00:25:53.440]  賜給我在風浪裏面
[00:25:53.440 --> 00:25:54.440]  裏面有平安
[00:25:54.440 --> 00:25:56.440]  神聽禱告的
[00:25:56.440 --> 00:25:57.440]  神聽禱告
[00:25:57.440 --> 00:25:58.440]  我爸爸信主的時間
[00:25:58.440 --> 00:25:59.440]  很大年紀
[00:25:59.440 --> 00:26:00.440]  神聽他祈禱
[00:26:00.440 --> 00:26:02.440]  我媽媽九十二歲
[00:26:02.440 --> 00:26:04.440]  我們知道神都聽他祈禱
[00:26:04.440 --> 00:26:07.440]  現在我們蔡家四代
[00:26:07.440 --> 00:26:08.440]  三十幾個人
[00:26:08.440 --> 00:26:11.440]  差不多全部都信了主
[00:26:11.440 --> 00:26:13.440]  我第二個弟弟
[00:26:13.440 --> 00:26:14.440]  是醫生
[00:26:14.440 --> 00:26:16.440]  很好人
[00:26:16.440 --> 00:26:18.440]  有些好人特別難信主
[00:26:18.440 --> 00:26:19.440]  是呀
[00:26:19.440 --> 00:26:21.440]  他覺得我做不需要
[00:26:21.440 --> 00:26:22.440]  我都幾好人
[00:26:22.440 --> 00:26:24.440]  我又甚麼都不用擔心
[00:26:24.440 --> 00:26:27.440]  醫生陳莊他又很善良
[00:26:27.440 --> 00:26:29.440]  這些人就難信主
[00:26:29.440 --> 00:26:30.440]  不過
[00:26:30.440 --> 00:26:32.440]  他說會信
[00:26:32.440 --> 00:26:35.440]  我們回寧波家鄉
[00:26:35.440 --> 00:26:36.440]  去迪奎堂
[00:26:36.440 --> 00:26:39.440]  我弟弟親自和寧波鄉下的人說
[00:26:39.440 --> 00:26:40.440]  好呀
[00:26:40.440 --> 00:26:42.440]  他說各位親戚
[00:26:42.440 --> 00:26:43.440]  各位朋友
[00:26:43.440 --> 00:26:45.440]  我因為做醫生太忙
[00:26:45.440 --> 00:26:47.440]  我快要退休
[00:26:47.440 --> 00:26:49.440]  我退休一定返迪奎堂
[00:26:49.440 --> 00:26:52.440]  但他說我不想退休
[00:26:52.440 --> 00:26:53.440]  不要緊
[00:26:53.440 --> 00:26:55.440]  我們四兄弟姊妹很親
[00:26:55.440 --> 00:26:56.440]  Tammy的媽媽
[00:26:56.440 --> 00:26:57.440]  今天不來
[00:26:57.440 --> 00:26:58.440]  Simi
[00:26:58.440 --> 00:26:59.440]  我弟弟在那裏
[00:26:59.440 --> 00:27:02.440]  她又在浪子回頭
[00:27:02.440 --> 00:27:04.440]  我現在信了主
[00:27:04.440 --> 00:27:06.440]  每個人都有一個故事
[00:27:06.440 --> 00:27:09.440]  我希望大家真的謙卑下來
[00:27:09.440 --> 00:27:11.440]  你最緊要謙卑
[00:27:11.440 --> 00:27:13.440]  你信得過他
[00:27:13.440 --> 00:27:14.440]  好嗎
[00:27:14.440 --> 00:27:15.440]  我讓你低頭
[00:27:15.440 --> 00:27:16.440]  你自己祈禱
[00:27:16.440 --> 00:27:18.440]  你自己祈禱
[00:27:18.440 --> 00:27:19.440]  然後我為你祈禱
[00:27:19.440 --> 00:27:20.440]  好嗎
[00:27:20.440 --> 00:27:22.440]  你自己低頭祈禱
[00:27:22.440 --> 00:27:24.440]  你祈禱很簡單
[00:27:24.440 --> 00:27:26.440]  你自己的身體
[00:27:26.440 --> 00:27:29.440]  或者你家裏人的身體
[00:27:29.440 --> 00:27:30.440]  你擔心
[00:27:30.440 --> 00:27:31.440]  你都祈禱
[00:27:31.440 --> 00:27:32.440]  神都求你
[00:27:32.440 --> 00:27:34.440]  讓我能夠經歷你
[00:27:34.440 --> 00:27:35.440]  真是真的
[00:27:35.440 --> 00:27:38.440]  你讓我身歡利
[00:27:38.440 --> 00:27:39.440]  靈快樂
[00:27:39.440 --> 00:27:41.440]  肉身安然居住
[00:27:41.440 --> 00:27:43.440]  如果你家裏有親人病
[00:27:43.440 --> 00:27:44.440]  你都為他祈禱
[00:27:44.440 --> 00:27:45.440]  好嗎
[00:27:45.440 --> 00:27:46.440]  很奇怪的
[00:27:46.440 --> 00:27:47.440]  神聽祈禱
[00:27:47.440 --> 00:27:48.440]  你不知道的
[00:27:48.440 --> 00:27:49.440]  你不知道的
[00:27:49.440 --> 00:27:50.440]  好嗎
[00:27:50.440 --> 00:27:51.440]  你自己祈禱
[00:27:51.440 --> 00:27:53.440]  好
[00:27:53.440 --> 00:27:55.440]  你仍然低頭
[00:27:55.440 --> 00:27:58.440]  如果你都想我為你做個祈禱
[00:27:58.440 --> 00:28:00.440]  你都想學習祈禱
[00:28:00.440 --> 00:28:01.440]  你舉高手
[00:28:01.440 --> 00:28:02.440]  我為你做個祈禱
[00:28:02.440 --> 00:28:03.440]  好嗎
[00:28:03.440 --> 00:28:04.440]  你輕輕舉高你的手
[00:28:04.440 --> 00:28:05.440]  舉高
[00:28:05.440 --> 00:28:06.440]  舉高給我看到
[00:28:06.440 --> 00:28:07.440]  好嗎
[00:28:07.440 --> 00:28:08.440]  個個都低頭
[00:28:08.440 --> 00:28:09.440]  你輕輕舉高
[00:28:09.440 --> 00:28:10.440]  好嗎
[00:28:10.440 --> 00:28:11.440]  我見到很多人都想
[00:28:11.440 --> 00:28:12.440]  你願意學習祈禱
[00:28:12.440 --> 00:28:13.440]  好
[00:28:13.440 --> 00:28:14.440]  我們一齊祈禱
[00:28:14.440 --> 00:28:15.440]  親愛的師父
[00:28:15.440 --> 00:28:16.440]  我們多謝你
[00:28:16.440 --> 00:28:17.440]  你將你的應許
[00:28:17.440 --> 00:28:19.440]  寫在一本聖經
[00:28:19.440 --> 00:28:22.440]  你都藉著大胃王
[00:28:22.440 --> 00:28:24.440]  寫了很多篇詩篇
[00:28:24.440 --> 00:28:25.440]  你很多風浪
[00:28:25.440 --> 00:28:26.440]  人生的風浪
[00:28:26.440 --> 00:28:27.440]  家庭的風浪
[00:28:27.440 --> 00:28:29.440]  身體有危險的風浪
[00:28:29.440 --> 00:28:30.440]  但他學習祈禱
[00:28:30.440 --> 00:28:31.440]  所以我們多謝你
[00:28:31.440 --> 00:28:34.440]  你給他寫下這麼好的祈禱
[00:28:34.440 --> 00:28:37.440]  上將耶和華放在我面前
[00:28:37.440 --> 00:28:38.440]  因他在我右邊
[00:28:38.440 --> 00:28:40.440]  所以我心歡喜靈快樂
[00:28:40.440 --> 00:28:42.440]  肉身安然居住
[00:28:42.440 --> 00:28:44.440]  平安是神賜的
[00:28:44.440 --> 00:28:46.440]  不是你自己可以
[00:28:46.440 --> 00:28:48.440]  自己主宰的
[00:28:48.440 --> 00:28:49.440]  你是身不由己的
[00:28:49.440 --> 00:28:50.440]  你的身體怎樣
[00:28:50.440 --> 00:28:52.440]  都不是你控制得到的
[00:28:52.440 --> 00:28:53.440]  你內心的平安
[00:28:53.440 --> 00:28:54.440]  永恆的平安
[00:28:54.440 --> 00:28:55.440]  都是神所賜的
[00:28:55.440 --> 00:28:58.440]  藉著耶穌基督在十字架的死
[00:28:58.440 --> 00:28:59.440]  祂的復活
[00:28:59.440 --> 00:29:01.440]  我們知道這些都成就了
[00:29:01.440 --> 00:29:02.440]  我不是講空話
[00:29:02.440 --> 00:29:04.440]  神真的藉著耶穌基督的死
[00:29:04.440 --> 00:29:05.440]  祂的復活
[00:29:05.440 --> 00:29:07.440]  讓我們今生有平安
[00:29:07.440 --> 00:29:10.440]  來生得到永遠的福樂
[00:29:10.440 --> 00:29:13.440]  讓我們更加明白生命之道
[00:29:13.440 --> 00:29:15.440]  我們做人是為了什麼
[00:29:15.440 --> 00:29:17.440]  我們做人的目標是為了什麼
[00:29:17.440 --> 00:29:18.440]  我們做人是
[00:29:18.440 --> 00:29:21.440]  人生生命之道
[00:29:21.440 --> 00:29:22.440]  怎樣走
[00:29:22.440 --> 00:29:23.440]  我們多謝祢
[00:29:23.440 --> 00:29:25.440]  多謝祢給我們一個短短的午餐
[00:29:25.440 --> 00:29:27.440]  能夠聽到祢的話
[00:29:27.440 --> 00:29:31.440]  能夠聽到很多人在健康當中
[00:29:31.440 --> 00:29:33.440]  出現危機的時間
[00:29:33.440 --> 00:29:35.440]  更加貼近主
[00:29:35.440 --> 00:29:36.440]  我們多謝祢
[00:29:36.440 --> 00:29:37.440]  共主明教
[00:29:37.440 --> 00:29:39.440]  我最多講多一句
[00:29:39.440 --> 00:29:41.440]  我的媳婦康復了
[00:29:41.440 --> 00:29:44.440]  浸會大學請我講讀
[00:29:44.440 --> 00:29:47.440]  在浸會的大學主堂
