
[00:00:00.000 --> 00:00:04.600]  今日講題是《走當行的道》
[00:24:08.560 --> 00:24:10.320]  被別人欣賞
[00:24:10.320 --> 00:24:15.440]  也不願意去選擇金銀財寶
[00:24:15.440 --> 00:24:23.600]  這個又是和世俗的標準相反的
[00:24:23.600 --> 00:24:26.160]  如果我們能夠這樣去選擇的時候
[00:24:26.160 --> 00:24:28.800]  我們就能夠一生道路
[00:24:28.800 --> 00:24:35.200]  都不偏離當行的道
[00:24:35.200 --> 00:24:38.080]  如果相反的時候
[00:24:38.080 --> 00:24:42.640]  我們正正就是常常被世俗的人
[00:24:42.640 --> 00:24:48.320]  譏笑我們基督徒「偽善」就是這個意思
[00:24:48.320 --> 00:24:52.960]  當利益當頭、名利財物當頭
[00:24:52.960 --> 00:24:55.360]  我們要抉擇的時候
[00:24:55.360 --> 00:25:01.680]  我們卻是低低頭地選擇了大財、金銀
[00:25:01.680 --> 00:25:09.120]  而放棄了我們信仰的原則
[00:25:09.120 --> 00:25:13.440]  去到某程度見到金銀、財利、名利、利益
[00:25:13.440 --> 00:25:16.880]  或者有時去到這個安全
[00:25:16.880 --> 00:25:19.120]  是否安全的問題之後
[00:25:19.120 --> 00:25:27.600]  之時我們就寧願放棄我們的信仰原則
[00:25:27.600 --> 00:25:34.240]  寧願偏離神的道
[00:25:34.240 --> 00:25:39.680]  所以我們要常常準備提醒自己
[00:25:39.680 --> 00:25:43.360]  無論任何環境、任何遭遇
[00:25:43.360 --> 00:25:54.480]  求神給我們有力量一生不偏離神的道
[00:25:54.480 --> 00:25:58.080]  第二個提醒,在第四節
[00:25:58.080 --> 00:26:00.240]  「敬威耶和華心存謙卑
[00:26:00.240 --> 00:26:04.560]  就得富有尊榮生命為賞賜」
[00:26:04.560 --> 00:26:07.680]  剛才第一節所說的美名、恩寵
[00:26:07.680 --> 00:26:08.720]  這些都很好
[00:26:08.720 --> 00:26:10.320]  但有些抽象
[00:26:10.320 --> 00:26:13.360]  我們生活上實際的需要是怎樣呢?
[00:26:13.360 --> 00:26:16.160]  那些美名、恩寵
[00:26:16.160 --> 00:26:21.440]  被人看得起,那些不能治肚子的
[00:26:21.440 --> 00:26:25.360]  在第四節,神再保證我們
[00:26:25.360 --> 00:26:28.480]  祂說「如果你選擇敬畏神
[00:26:28.480 --> 00:26:36.240]  神會賜給我們豐盛、有尊榮、被尊重的人生
[00:26:36.240 --> 00:26:41.920]  還包含永生」
[00:26:41.920 --> 00:26:46.240]  神已經差派了祂的獨生兒子耶穌基督
[00:26:46.240 --> 00:26:51.360]  去完成了這個應許
[00:26:51.360 --> 00:27:00.480]  耶穌說「祂來使人得生命,且得的更豐盛」
[00:27:00.480 --> 00:27:03.680]  「在祂裡面,活水江河
[00:27:03.680 --> 00:27:10.640]  信祂的人,必有永生」
[00:27:10.640 --> 00:27:13.120]  信耶穌的人,必定經歷到
[00:27:13.120 --> 00:27:20.240]  祂所賜世人給不到的平安、喜樂
[00:27:20.240 --> 00:27:26.960]  耶穌完成了神給我們的應許
[00:27:26.960 --> 00:27:30.080]  問題是我們是否懂得去經歷
[00:27:30.080 --> 00:27:35.040]  去享受耶穌所賜的平安、喜樂
[00:27:35.040 --> 00:27:42.240]  永生所帶來的滿足
[00:27:42.240 --> 00:27:45.040]  第三,第五節
[00:27:45.040 --> 00:27:48.800]  「乖僻人的路上有荊棘和網囊
[00:27:48.800 --> 00:27:52.560]  保守自己生命的必要原理」
[00:27:52.560 --> 00:27:59.120]  「乖僻人」是指那些性格扭曲、心態反常的人
[00:27:59.120 --> 00:28:06.880]  或者是那些走上邪路的人、邪惡的人
[00:28:06.880 --> 00:28:08.400]  有時我們很奇怪
[00:28:08.400 --> 00:28:12.640]  那些乖僻人,其實不久之前
[00:28:12.640 --> 00:28:16.960]  他仍然是一個很好的正人君子
[00:28:16.960 --> 00:28:21.200]  為何會突然間變成一個很乖僻的人
[00:28:21.200 --> 00:28:29.200]  你會非常愕然,他的說話、他的行為
[00:28:29.200 --> 00:28:34.560]  他們就是遇到一些名利、財物、利益
[00:28:34.560 --> 00:28:36.880]  或者是安全的問題
[00:28:36.880 --> 00:28:39.440]  就偏離他們原本的道路
[00:28:39.440 --> 00:28:43.840]  或者他們其實一向已經在走一條歪路
[00:28:43.840 --> 00:28:54.720]  不過未揭出來
[00:28:54.720 --> 00:28:57.200]  聖經這裡說那些乖僻人
[00:28:57.200 --> 00:29:01.520]  他們的人生路是崎嶇難行
[00:29:01.520 --> 00:29:04.720]  他們必定會飽受傷痛
[00:29:04.720 --> 00:29:09.120]  而最後也會成為撒旦的獵物
[00:29:09.120 --> 00:29:15.440]  在撒旦的網羅裏面
[00:29:15.440 --> 00:29:19.200]  如果我們想過一個平安喜樂的生活
[00:29:19.200 --> 00:29:20.960]  這節聖經提醒我們
[00:29:20.960 --> 00:29:27.280]  千萬不要選擇這些人做朋友
[00:29:27.280 --> 00:29:31.200]  不要選擇這種生活
[00:29:31.200 --> 00:29:34.640]  乖僻的生活、乖僻的人
[00:29:34.640 --> 00:29:38.560]  我們都要遠離
[00:29:38.560 --> 00:29:44.720]  這就是這節聖經的意思
[00:29:44.720 --> 00:29:47.280]  好了,總括來說
[00:29:47.280 --> 00:29:50.320]  如果要教人,我們要先教自己
[00:29:50.320 --> 00:29:52.800]  做父母的,如果想教好兒女
[00:29:52.800 --> 00:29:55.920]  做父母的,先要教好自己
[00:29:55.920 --> 00:29:59.680]  想兒女一生行在主的路上,不天理
[00:29:59.680 --> 00:30:02.560]  父母必須自己先要好好地
[00:30:02.560 --> 00:30:04.640]  走在主的路上
[00:30:04.640 --> 00:30:10.480]  活出令兒女羨慕的那種敬虔而喜樂的生活
[00:30:10.480 --> 00:30:13.200]  一生不天理
[00:30:13.200 --> 00:30:19.040]  讓兒女去看到、去羨慕
[00:30:19.040 --> 00:30:20.640]  我鼓勵大家去問一下
[00:30:20.640 --> 00:30:22.160]  問一下我們的兒女
[00:30:22.160 --> 00:30:24.720]  喜不喜歡將來他們的家庭
[00:30:24.720 --> 00:30:29.440]  好像我們現在那個家庭一樣
[00:30:29.440 --> 00:30:32.960]  這個很危險的問題
[00:30:32.960 --> 00:30:40.320]  你準備接受一個挫折
[00:30:40.320 --> 00:30:42.960]  你要問一下他們喜不喜歡
[00:30:42.960 --> 00:30:44.080]  或者他們喜歡
[00:30:44.080 --> 00:30:46.320]  如果他們說喜歡我們的家庭
[00:30:46.320 --> 00:30:49.840]  喜歡些什麼
[00:30:49.840 --> 00:30:52.400]  如果他們的答案裡面是包括
[00:30:52.400 --> 00:30:56.240]  是說看到父母在家裡
[00:30:56.240 --> 00:30:58.800]  即是信耶穌的家庭裡面
[00:30:58.800 --> 00:31:01.520]  是很幸福和諧、喜樂
[00:31:01.520 --> 00:31:04.000]  能夠滿足的時候
[00:31:04.000 --> 00:31:09.840]  我們教養孩童的責任就算做盡了責任
[00:31:09.840 --> 00:31:11.920]  我們也可以安心
[00:31:11.920 --> 00:31:13.360]  我們相當有信心
[00:31:13.360 --> 00:31:17.600]  他們將來一生必定不會偏離神的道
[00:31:17.600 --> 00:31:21.680]  因為他們的價值觀已經等同了神的道的時候
[00:31:21.680 --> 00:31:24.720]  或者跟神的道一戰的時候
[00:31:24.720 --> 00:31:31.280]  他們自然就會這樣做
[00:31:31.280 --> 00:31:36.400]  所以出發點、關鍵、問題在哪裡?
[00:31:36.400 --> 00:31:41.120]  就是我們自己需要將我們的生活、生命
[00:31:41.120 --> 00:31:46.640]  和我們所信的當行的道、神的道
[00:31:46.640 --> 00:31:49.920]  要一致、融為一體
[00:31:49.920 --> 00:31:56.000]  生活就是信仰
[00:31:56.000 --> 00:32:02.000]  最後我請大家一起讀幾節的聖經來回應
[00:32:02.000 --> 00:32:03.520]  和結束今天的訊息
[00:32:03.520 --> 00:32:07.040]  我們先看詩篇十六章八節
[00:32:07.040 --> 00:32:08.720]  我們一起讀
[00:32:08.720 --> 00:32:12.160]  「我將耶和華常擺在我面前
[00:32:12.160 --> 00:32:14.080]  因它在我右邊
[00:32:14.080 --> 00:32:16.800]  我便不至搖動」
[00:32:16.800 --> 00:32:20.240]  詩篇十七篇五節
[00:32:20.240 --> 00:32:23.120]  「我的腳踏定了你的路徑
[00:32:23.120 --> 00:32:26.560]  我的腳未曾滑跌」
[00:32:26.560 --> 00:32:30.800]  然後看詩篇一一九十八節
[00:32:30.800 --> 00:32:33.120]  「求你開我的眼睛
[00:32:33.120 --> 00:32:36.560]  使我看出你律法中的奇妙」
[00:32:36.560 --> 00:32:38.720]  三十二節
[00:32:38.720 --> 00:32:41.200]  「你開廣我心的時候
[00:32:41.200 --> 00:32:47.120]  我就往你命令的道上直奔」
[00:32:47.120 --> 00:32:50.240]  能夠經歷到走在神的路上
[00:32:50.240 --> 00:32:55.520]  所得到的那種喜樂、滿足、平安的時候
[00:32:55.520 --> 00:32:58.560]  我們就更加有能力、有信心
[00:32:58.560 --> 00:33:02.640]  一生不偏離當行的道
[00:33:02.640 --> 00:33:06.480]  我們也更有信心知道我們的兒女
[00:33:06.480 --> 00:33:10.320]  也會一生不偏離神的道
[00:33:10.320 --> 00:33:15.520]  我們一起祈禱
[00:33:15.520 --> 00:33:19.120]  天父,多謝祢給我們這麼大的禮物
[00:33:19.120 --> 00:33:24.240]  就是祢的話語、祢的應許
[00:33:24.240 --> 00:33:27.040]  祢的話語常新
[00:33:27.040 --> 00:33:32.240]  祢的應許永不落空
[00:33:32.240 --> 00:33:36.320]  求神祢常常提醒我們
[00:33:36.320 --> 00:33:39.920]  也給我們恩典能力
[00:33:39.920 --> 00:33:43.280]  我們將我們的生活、生命
[00:33:43.280 --> 00:33:48.480]  和祢的道融為一體
[00:33:48.480 --> 00:33:53.840]  就是用我們在生活裏面能去作為敬拜
[00:33:53.840 --> 00:33:58.400]  作為侍奉來奉獻給祢
[00:33:58.400 --> 00:34:02.080]  求神賜恩,求神也都閱立
[00:34:02.080 --> 00:34:04.400]  求祢保守、保護
[00:34:04.400 --> 00:34:08.480]  讓我們能夠經歷祢的恩典和榮耀
[00:34:08.480 --> 00:34:10.720]  也讓榮耀歸給祢
[00:34:10.720 --> 00:34:13.120]  我們這樣祈禱奉耶穌基督算命
