
[00:00:00.000 --> 00:00:01.600]  七章那麼長的經文
[00:20:53.000 --> 00:20:55.000]  一起聽道
[00:20:55.000 --> 00:20:57.000]  神要的是我們即使忙碌
[00:20:57.000 --> 00:20:59.000]  即使掙扎
[00:20:59.000 --> 00:21:05.000]  我們仍然堅持將有價值的時間放上
[00:21:05.000 --> 00:21:08.000]  神不要我們因為見到這個月
[00:21:08.000 --> 00:21:10.000]  我們個人開支
[00:21:10.000 --> 00:21:11.000]  我們個人的收入
[00:21:11.000 --> 00:21:12.000]  家庭的收入
[00:21:12.000 --> 00:21:13.000]  扣除開支之後
[00:21:13.000 --> 00:21:14.000]  還有剩下的
[00:21:14.000 --> 00:21:16.000]  所以我才拿回來教會奉獻
[00:21:16.000 --> 00:21:18.000]  所以我才拿回來支持宣教士
[00:21:18.000 --> 00:21:20.000]  支持福音事公
[00:21:20.000 --> 00:21:22.000]  神要我們獻上的是
[00:21:22.000 --> 00:21:23.000]  上好的
[00:21:23.000 --> 00:21:24.000]  有價值
[00:21:24.000 --> 00:21:28.000]  沒有殘疾的東西
[00:21:28.000 --> 00:21:30.000]  倘若獻的是素祭
[00:21:30.000 --> 00:21:33.000]  神要人獻上的是沒有教的祭物
[00:21:33.000 --> 00:21:39.000]  意思是要獻上純正潔淨的祭物
[00:21:39.000 --> 00:21:41.000]  親愛的侍奉人員
[00:21:41.000 --> 00:21:43.000]  今日我們侍奉
[00:21:43.000 --> 00:21:48.000]  我們是用愛心服侍教會和其他人
[00:21:48.000 --> 00:21:55.000]  神提醒我們千萬不能為了贊取其他人對我們的認同和讚賞
[00:21:55.000 --> 00:21:57.000]  所以去侍奉
[00:21:57.000 --> 00:22:01.000]  今日我們侍奉不是要其他人覺得我們有愛心
[00:22:01.000 --> 00:22:03.000]  不是要其他人覺得我們做得好
[00:22:03.000 --> 00:22:06.000]  神要我們用一個單純的心
[00:22:06.000 --> 00:22:09.000]  清心去服侍
[00:22:09.000 --> 00:22:14.000]  倘若是用農作物去獻素祭
[00:22:14.000 --> 00:22:19.000]  神要人獻上的是初熟的農作物
[00:22:19.000 --> 00:22:23.000]  剛剛出產第一批的收成
[00:22:23.000 --> 00:22:25.000]  神不單挑戰
[00:22:25.000 --> 00:22:27.000]  也要求我們獻祭的時候
[00:22:27.000 --> 00:22:29.000]  奉獻的時候
[00:22:29.000 --> 00:22:32.000]  不是擺上我們薪酬收入
[00:22:32.000 --> 00:22:37.000]  扣除了公樓、交租、伙食之後才去獻祭
[00:22:37.000 --> 00:22:40.000]  神要是初熟的收成
[00:22:40.000 --> 00:22:46.000]  當獻上牛、羊、生畜為祭物
[00:22:46.000 --> 00:22:51.000]  神說所有生畜的內臟、脂油都不可吃
[00:22:51.000 --> 00:22:57.000]  這些內臟、脂油是燒利獻給神的輕香祭
[00:22:57.000 --> 00:23:01.000]  甚至大家如果再有留意利美記
[00:23:01.000 --> 00:23:03.000]  利美記說到
[00:23:03.000 --> 00:23:05.000]  吃了獻給神的脂油
[00:23:05.000 --> 00:23:09.000]  這些人要從民中剪除
[00:23:09.000 --> 00:23:11.000]  不知道大家知不知道
[00:23:11.000 --> 00:23:13.000]  其實我很喜歡吃牛雜
[00:23:13.000 --> 00:23:17.000]  我又很喜歡吃東坡肉
[00:23:17.000 --> 00:23:21.000]  早幾個星期吃過弟兄姊妹親手做的扣肉
[00:23:21.000 --> 00:23:23.000]  梅菜扣肉
[00:23:23.000 --> 00:23:27.000]  昨天前天吃過弟兄姊妹親手做的豬紅
[00:23:27.000 --> 00:23:32.000]  不知道大家喜不喜歡吃東坡肉或扣肉
[00:23:32.000 --> 00:23:34.000]  大家想像一下
[00:23:34.000 --> 00:23:37.000]  那塊東坡肉和扣肉
[00:23:37.000 --> 00:23:41.000]  那層肥肉
[00:23:41.000 --> 00:23:43.000]  多麼的正
[00:23:43.000 --> 00:23:45.000]  多麼的美好
[00:23:45.000 --> 00:23:51.000]  不過神說那些美味的肥肉、脂油
[00:23:51.000 --> 00:23:55.000]  那些營養價值很高的內臟
[00:23:55.000 --> 00:23:59.000]  全部都是屬於神的
[00:23:59.000 --> 00:24:02.000]  神要我們將最好的東西給祂
[00:24:02.000 --> 00:24:05.000]  今天我們獻祭的時候
[00:24:05.000 --> 00:24:07.000]  唱詩讚美祂的時候
[00:24:07.000 --> 00:24:10.000]  奉獻的時候、侍奉的時候
[00:24:10.000 --> 00:24:13.000]  我們有沒有追求卓越呢?
[00:24:13.000 --> 00:24:17.000]  我們是不是將最好的自己擺在神的面前呢?
[00:24:17.000 --> 00:24:19.000]  當我們靈修讀經的時候
[00:24:19.000 --> 00:24:23.000]  我們是不是在最精神飽滿的時候
[00:24:23.000 --> 00:24:25.000]  去靈修讀經呢?
[00:24:25.000 --> 00:24:32.000]  神配授我們最上好、最美味、最卓越的祭
[00:24:32.000 --> 00:24:34.000]  去獻給祂
[00:24:34.000 --> 00:24:36.000]  我們獻給神的時間
[00:24:36.000 --> 00:24:42.000]  我們帶到來教會的奉獻禮物
[00:24:42.000 --> 00:24:46.000]  是不是我們拿到出來最好的東西呢?
[00:24:46.000 --> 00:24:51.000]  又甚或今天當我們走進來這個禮堂的時候
[00:24:51.000 --> 00:24:54.000]  我們是不是一個最佳狀態的我
[00:24:54.000 --> 00:24:58.000]  去到敬拜神呢?
[00:24:58.000 --> 00:25:05.000]  你未記一章至到六章的七節
[00:25:05.000 --> 00:25:07.000]  我們剛才看了
[00:25:07.000 --> 00:25:11.000]  訂立了五種禮制的秩序
[00:25:11.000 --> 00:25:15.000]  我們剛才說一至七章
[00:25:15.000 --> 00:25:23.000]  那麼六章的八節到七章的三十八節是說什麼呢?
[00:25:23.000 --> 00:25:26.000]  不知道大家近期有沒有看過《理美記》
[00:25:26.000 --> 00:25:28.000]  如果大家沒有看過的話
[00:25:28.000 --> 00:25:30.000]  其實告訴大家
[00:25:30.000 --> 00:25:35.000]  六章的八節至七章的三十八節說的
[00:25:35.000 --> 00:25:42.000]  再一次是說這五個禮制應該怎麼執行
[00:25:42.000 --> 00:25:46.000]  為什麼聖經要重覆說兩次呢?
[00:25:46.000 --> 00:25:48.000]  因為去到這一次的時候
[00:25:48.000 --> 00:25:50.000]  其實神說話的對象
[00:25:50.000 --> 00:25:55.000]  從百姓轉向了祭司的家族
[00:25:55.000 --> 00:25:57.000]  百姓有百姓在獻祭的時候
[00:25:57.000 --> 00:26:00.000]  他們要進行禮行的律法
[00:26:00.000 --> 00:26:02.000]  祭司同樣有自己的守則
[00:26:02.000 --> 00:26:06.000]  祭司要確保百姓所獻的祭是正確的
[00:26:06.000 --> 00:26:08.000]  是得體的祭
[00:26:08.000 --> 00:26:13.000]  如果聖所裡出現了不符合神心意的獻祭
[00:26:13.000 --> 00:26:16.000]  這不僅是百姓任意妄為
[00:26:16.000 --> 00:26:19.000]  這同樣是祭司的責任
[00:26:19.000 --> 00:26:25.000]  祭司在禮制裡有一個很重要的職責
[00:26:25.000 --> 00:26:30.000]  在六章九節十二節十三節一再重覆
[00:26:30.000 --> 00:26:37.000]  這個祭壇上要有常常燒著不可熄滅的火
[00:26:37.000 --> 00:26:41.000]  這個祭壇上常常燒著的火
[00:26:41.000 --> 00:26:44.000]  所代表著象徵的是人的生命
[00:26:44.000 --> 00:26:50.000]  我們要持續無間斷的奉上敬拜主
[00:26:50.000 --> 00:26:56.000]  獻祭、敬拜其實不是每一個節期做一次
[00:26:56.000 --> 00:26:59.000]  甚至不是一個星期只做一次
[00:26:59.000 --> 00:27:05.000]  而是我們人的生命要維持一個常燒的祭壇
[00:27:05.000 --> 00:27:08.000]  持續與神保持一個關係
[00:27:08.000 --> 00:27:11.000]  讓這成為我們生命的一部分
[00:27:11.000 --> 00:27:16.000]  成為我們一個生命恆常的狀態
[00:27:16.000 --> 00:27:19.000]  就像我們一開始所說的
[00:27:19.000 --> 00:27:21.000]  無論我們遭遇何事
[00:27:21.000 --> 00:27:23.000]  無論喜樂憂愁
[00:27:23.000 --> 00:27:25.000]  無論順境逆境
[00:27:25.000 --> 00:27:27.000]  我們是失落還是有信心
[00:27:27.000 --> 00:27:29.000]  我們都要藉著獻祭
[00:27:29.000 --> 00:27:32.000]  藉著常燒的火去敬拜神
[00:27:32.000 --> 00:27:37.000]  事事聯繫於神
[00:27:37.000 --> 00:27:42.000]  利未記是神對人的呼叫
[00:27:42.000 --> 00:27:47.000]  利未記一字七章反映了神對我們的渴望
[00:27:47.000 --> 00:27:49.000]  祂渴望我們每個人
[00:27:49.000 --> 00:27:51.000]  無論我們是什麼人
[00:27:51.000 --> 00:27:53.000]  無論我們貧富老少
[00:27:53.000 --> 00:27:55.000]  無論我們正在經歷什麼
[00:27:55.000 --> 00:27:58.000]  都來到祂的根前去就近祂
[00:27:58.000 --> 00:28:03.000]  藉著獻祭、敬拜和祂聯繫
[00:28:03.000 --> 00:28:06.000]  利未記一字七章亦跟我們說
[00:28:06.000 --> 00:28:10.000]  神對我們怎樣獻祭
[00:28:10.000 --> 00:28:14.000]  有祂的要求、有祂的標準
[00:28:14.000 --> 00:28:16.000]  不是隨意獻祭
[00:28:16.000 --> 00:28:19.000]  不是自己想怎樣就怎樣
[00:28:19.000 --> 00:28:21.000]  神要求我們擺上最好的
[00:28:21.000 --> 00:28:26.000]  最純正、最美味、最卓越
[00:28:26.000 --> 00:28:29.000]  最有價值的祭物
[00:28:29.000 --> 00:28:34.000]  並且我們的祭壇要持續
[00:28:34.000 --> 00:28:39.000]  無間斷、常常燒著的狀態
[00:28:39.000 --> 00:28:43.000]  要我們跟神緊密的關係
[00:28:43.000 --> 00:28:46.000]  是一個恆常的狀態
[00:28:46.000 --> 00:28:49.000]  今天我們所獻的祭
[00:28:49.000 --> 00:28:53.000]  神是否看得中、看得上呢?
[00:28:53.000 --> 00:28:56.000]  今天我們生命的祭壇
[00:28:56.000 --> 00:28:58.000]  又是否神所喜悅呢?
